master_card_id	joint_tuple_id	master_head_form	registered_surface_family	registered_surface_count	short_meaning_de	component_reading	macro_id	encoder_mode	paradigm_rule_id	observed_occurrences	dossiers	master_copy_rule_de	reader_rule_de
MC135	c45ebac60774620561e2	otedy	otedy	1	kurze Folge; Schluss	OT_FOLLOW+GRADE_1+CLOSE	M02	COMPOSE_FROM_COMPONENTS	NONE	2	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC136	c71c72da4e09e0833392	kchoar	kchoar	1	Auszug daraus	K_HULL+CHEO_EXTRACT+AR_FROM	M03	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC137	cb57b696b815fdef9cb7	shecthy	shecthy	1	kurz bereit halten	CTH_READY+E_SHORT+Y_CURRENT	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC138	cbb42a4fe68068325d6b	dshedy	dshedy	1	Frischwasser	DSHE_FRESH_WATER+DY_CLOSE	M03	COPY_WHOLE_CARD	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC139	d225b7a7b95da7aee437	dchdy	dchdy	1	umsetzen; Schluss	D+CHD_TRANSFER+CLOSE	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC140	d25110e0d8488927278f	qokeeedy	qokeeedy	1	vollständig ansetzen; Schluss	OK_SET+GRADE_3+DY_CLOSE	M07	PARADIGM_RULE	P18	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC141	d4a31dbcf1ed6d9e5aa9	tshey	tshey	1	Klarlauf	T_FRAME+SHEY_CLEAR_FLOW	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC142	d665560c8ff80799a82c	dchol	dchol|schol	2	Voriges	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	M02	COPY_WHOLE_CARD	NONE	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC143	d68bc8de3bcee09db23c	shckhedy	shckhedy	1	seihen; Schluss	CKHE_STRAIN+TERMINAL	M07	PARADIGM_RULE	P31	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC144	d72f71baff01cd0a0406	chldaiin	chldaiin	1	Absetzmaß	CHLD_SETTLE+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC145	d784b2abcaf1a3703de2	chedain	chedain	1	Portion umsetzen	CHED_TRANSFER+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC146	d788d8d72d41b25a3c71	chealror	chealror	1	Ansatz von dort zur Zielstelle	AL_TO+R_FRAME+OR_BATCH	M03	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC147	d904bf7b044dd3922781	cheky	cheky	1	kurz wärmen	CHK_WARM+GRADE_1+Y_OPEN	M07	PARADIGM_RULE	P27	3	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC148	d929a14ec45749b2e805	ykan	ykan	1	dieser Anteil	Y_ITEM+AIN_PORTION	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC149	daa1347f456415fe8737	solshedy	solshedy	1	weiter absetzen; Schluss	OL_CONTINUE+SHED_SETTLE+CLOSE	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC150	daf32e6db9e04413ce7f	okeeol	okeeol	1	länger fortführen	OK_SET+GRADE_2+OL_CONTINUE	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC151	db167f8e9b53eefb58f8	qokshedy	qokshedy	1	absetzen; Schluss	OK_SET+SHED_SETTLE+CLOSE	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC152	db729b598e89e11452e0	ches	ches	1	teilen	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC153	dcda95c81a5460feb191	cheol	cheol|chol|ol|qol|sol|tol	6	fortsetzen	OL_CONTINUE	M02	PARADIGM_RULE	P02	19	D1_ROOT_BATH_RIGHT_WHEEL;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC154	dd0ecaf5e27d81befffc	al	al|chal|cheal|dal|sal|tal	6	dorthin	AL_TO	M05	PARADIGM_RULE	P06	10	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC155	de7321bface5628e35d6	lchedy	lchedy	1	abführen; Schluss	L_OUT+CHED_TRANSFER+TERMINAL	M06	PARADIGM_RULE	P21	8	D2_CLEAR_EXTRACT_STAR_ATLAS;D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC156	deb377381ceaf55ea310	cphy	cphy	1	nachseihen	MEMORIZED_WHOLE_CARD	M07	COPY_WHOLE_CARD	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC157	dec401773c1f0347793d	cholor	cholor|olor	2	Fortsetzungsansatz	OL_CONTINUE+OR_BATCH	M03	COMPOSE_FROM_COMPONENTS	NONE	2	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC158	dedc383b600397a301ee	cthoor	cthoor	1	Ansatz bereit	CTH_READY+OR_BATCH	M08	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC159	df1098831679a8ad1b39	os	os	1	Gefaess	MEMORIZED_VESSEL_CARD	M05	COPY_WHOLE_CARD	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC160	e026af581c99322fbd46	talam	talam	1	am Ziel verwahren	T_STORE_FRAME+AL_TO+AM_STORE	M05	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC161	e0b630cb1b5df5e7105b	checthy	checthy|cthy|shcthy	3	bereit	CTH_READY+Y_CURRENT	M08	PARADIGM_RULE	P36	7	D1_ROOT_BATH_RIGHT_WHEEL;D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC162	e2eb77ca9d9e1a8ba29a	qolchey	qolchey	1	diesen Posten weiterfuehren	OL_CONTINUE+Y_CURRENT	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC163	e8a6105b5c3a6220b440	qotchol	qotchol	1	danach weiterfuehren	OT_FOLLOW+OL_CONTINUE	M02	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC164	eb2e4bc143f623ee03ac	qokylddy	qokylddy	1	befestigen	OK+Y_ITEM+LDDY_FASTEN_CLOSE	M07	COPY_WHOLE_CARD	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC165	ecce30bc8dcc400bf2c8	qockhey	qockhey	1	kurzen Durchlauf ansetzen	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC166	f0db6d30cd34f4cb2a4d	chkeey	chkeey	1	länger wärmen	CHK_WARM+GRADE_2+Y_CURRENT	M07	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC167	f2af6326898fb5b490a4	lochedy	lochedy	1	Rest abfuehren; Schluss	L_OUT+O_RESIDUAL_BRANCH+CHED_TRANSFER+CLOSE_EXACT	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC168	f329f2051370174e9a38	lcheckhy	lcheckhy	1	Ausgangsdurchlass	L_OUT+CKH_THROUGH+Y_ITEM	M06	COMPOSE_FROM_COMPONENTS	NONE	1	D2_CLEAR_EXTRACT_STAR_ATLAS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC169	f3c23f42baf625639e1e	cthaiin	cthaiin	1	Fertigmaß	CTH_READY+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D1_ROOT_BATH_RIGHT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC170	f7dc90b2c31fd341f0a4	ykaiin	ykaiin	1	Postenmaß	Y_ITEM+AIIN_MEASURE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC171	faf321940aed922846a9	otchey	otchey	1	Folgeposten	OT_FOLLOW+Y_CURRENT_ITEM	M02	COMPOSE_FROM_COMPONENTS	NONE	2	D3_STORED_APPLICATION_THREE_WHEELS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC172	fcc1deda9e24ec268eb0	daiiin	daiiin	1	Öffnungsstufe	DA+IIN_PORT_GRADE	M04	COMPOSE_FROM_COMPONENTS	NONE	1	D3_STORED_APPLICATION_THREE_WHEELS	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
MC173	ff178343c18e287ce3b7	qoteedy	qoteedy	1	lange Folge; Schluss	OT_FOLLOW+GRADE_2+CLOSE	M02	COMPOSE_FROM_COMPONENTS	NONE	2	D2_CLEAR_EXTRACT_STAR_ATLAS;D4_FRESH_PLANT_LEFT_WHEEL	Meisterkopf wählen; Schreiber darf nur eine Form aus der registrierten Familie einsetzen	sichtbare Form direkt zur Meisterkarte zurückschlagen; danach Komponenten und Kurzsinn lesen
