shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S1642	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C21	oiin	O+IIN	of{NAME_CORE_1}ok{NAME_CORE_2}oiin	O+LOCAL_CHAR_F+OK+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C41+G466-C21
G467-S1643	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C22	ain	AIN	of{NAME_CORE_1}ok{NAME_CORE_2}ain	O+LOCAL_CHAR_F+OK+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C07+G466-C41+G466-C22
G467-S1644	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C23	aly	AL+Y	of{NAME_CORE_1}ok{NAME_CORE_2}aly	O+LOCAL_CHAR_F+OK+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C07+G466-C41+G466-C23
G467-S1645	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C24	dal	AL	of{NAME_CORE_1}ok{NAME_CORE_2}dal	O+LOCAL_CHAR_F+OK+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C41+G466-C24
G467-S1646	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C25	eey	EE+Y	of{NAME_CORE_1}ok{NAME_CORE_2}eey	O+LOCAL_CHAR_F+OK+EE+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C07+G466-C41+G466-C25
G467-S1647	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C26	oin	O+IIN	of{NAME_CORE_1}ok{NAME_CORE_2}oin	O+LOCAL_CHAR_F+OK+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C41+G466-C26
G467-S1648	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C27	oly	OL+Y	of{NAME_CORE_1}ok{NAME_CORE_2}oly	O+LOCAL_CHAR_F+OK+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C07+G466-C41+G466-C27
G467-S1649	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C28	ory	OR+Y	of{NAME_CORE_1}ok{NAME_CORE_2}ory	O+LOCAL_CHAR_F+OK+OR+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C07+G466-C41+G466-C28
G467-S1650	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C29	shy	Y	of{NAME_CORE_1}ok{NAME_CORE_2}shy	O+LOCAL_CHAR_F+OK+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C07+G466-C41+G466-C29
G467-S1651	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C30	ydy	Y+DY	of{NAME_CORE_1}ok{NAME_CORE_2}ydy	O+LOCAL_CHAR_F+OK+Y+DY	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C07+G466-C41+G466-C30
G467-S1652	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C31	al	AL	of{NAME_CORE_1}ok{NAME_CORE_2}al	O+LOCAL_CHAR_F+OK+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C41+G466-C31
G467-S1653	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C32	am	AM_ADDR	of{NAME_CORE_1}ok{NAME_CORE_2}am	O+LOCAL_CHAR_F+OK+AM_ADDR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C07+G466-C41+G466-C32
G467-S1654	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C33	ar	AR	of{NAME_CORE_1}ok{NAME_CORE_2}ar	O+LOCAL_CHAR_F+OK+AR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C07+G466-C41+G466-C33
G467-S1655	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C34	ol	OL	of{NAME_CORE_1}ok{NAME_CORE_2}ol	O+LOCAL_CHAR_F+OK+OL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C07+G466-C41+G466-C34
G467-S1656	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C41	ok	OK	G466-C35	or	OR	of{NAME_CORE_1}ok{NAME_CORE_2}or	O+LOCAL_CHAR_F+OK+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C07+G466-C41+G466-C35
G467-S1657	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C13	olaiin	OL+AIIN	of{NAME_CORE_1}ol{NAME_CORE_2}olaiin	O+LOCAL_CHAR_F+OL+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C07+G466-C42+G466-C13
G467-S1658	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C14	daiin	AIIN	of{NAME_CORE_1}ol{NAME_CORE_2}daiin	O+LOCAL_CHAR_F+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C42+G466-C14
G467-S1659	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C15	aiin	AIIN	of{NAME_CORE_1}ol{NAME_CORE_2}aiin	O+LOCAL_CHAR_F+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C42+G466-C15
G467-S1660	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C16	ainy	AIN+Y	of{NAME_CORE_1}ol{NAME_CORE_2}ainy	O+LOCAL_CHAR_F+OL+AIN+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C07+G466-C42+G466-C16
G467-S1661	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C17	alor	AL+OR	of{NAME_CORE_1}ol{NAME_CORE_2}alor	O+LOCAL_CHAR_F+OL+AL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C07+G466-C42+G466-C17
G467-S1662	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	of{NAME_CORE_1}ol{NAME_CORE_2}cfhy	O+LOCAL_CHAR_F+OL+CH+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C07+G466-C42+G466-C18
G467-S1663	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C19	cphy	CH+P+Y	of{NAME_CORE_1}ol{NAME_CORE_2}cphy	O+LOCAL_CHAR_F+OL+CH+P+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C07+G466-C42+G466-C19
G467-S1664	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C20	cthy	CH+T+Y	of{NAME_CORE_1}ol{NAME_CORE_2}cthy	O+LOCAL_CHAR_F+OL+CH+T+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C07+G466-C42+G466-C20
G467-S1665	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C21	oiin	O+IIN	of{NAME_CORE_1}ol{NAME_CORE_2}oiin	O+LOCAL_CHAR_F+OL+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C42+G466-C21
G467-S1666	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C22	ain	AIN	of{NAME_CORE_1}ol{NAME_CORE_2}ain	O+LOCAL_CHAR_F+OL+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C07+G466-C42+G466-C22
G467-S1667	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C23	aly	AL+Y	of{NAME_CORE_1}ol{NAME_CORE_2}aly	O+LOCAL_CHAR_F+OL+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C07+G466-C42+G466-C23
G467-S1668	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C24	dal	AL	of{NAME_CORE_1}ol{NAME_CORE_2}dal	O+LOCAL_CHAR_F+OL+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C42+G466-C24
G467-S1669	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C25	eey	EE+Y	of{NAME_CORE_1}ol{NAME_CORE_2}eey	O+LOCAL_CHAR_F+OL+EE+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C07+G466-C42+G466-C25
G467-S1670	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C26	oin	O+IIN	of{NAME_CORE_1}ol{NAME_CORE_2}oin	O+LOCAL_CHAR_F+OL+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C42+G466-C26
G467-S1671	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C27	oly	OL+Y	of{NAME_CORE_1}ol{NAME_CORE_2}oly	O+LOCAL_CHAR_F+OL+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C07+G466-C42+G466-C27
G467-S1672	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C28	ory	OR+Y	of{NAME_CORE_1}ol{NAME_CORE_2}ory	O+LOCAL_CHAR_F+OL+OR+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C07+G466-C42+G466-C28
G467-S1673	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C29	shy	Y	of{NAME_CORE_1}ol{NAME_CORE_2}shy	O+LOCAL_CHAR_F+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C07+G466-C42+G466-C29
G467-S1674	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C30	ydy	Y+DY	of{NAME_CORE_1}ol{NAME_CORE_2}ydy	O+LOCAL_CHAR_F+OL+Y+DY	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C07+G466-C42+G466-C30
G467-S1675	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C31	al	AL	of{NAME_CORE_1}ol{NAME_CORE_2}al	O+LOCAL_CHAR_F+OL+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C42+G466-C31
G467-S1676	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C32	am	AM_ADDR	of{NAME_CORE_1}ol{NAME_CORE_2}am	O+LOCAL_CHAR_F+OL+AM_ADDR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C07+G466-C42+G466-C32
G467-S1677	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C33	ar	AR	of{NAME_CORE_1}ol{NAME_CORE_2}ar	O+LOCAL_CHAR_F+OL+AR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C07+G466-C42+G466-C33
G467-S1678	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C34	ol	OL	of{NAME_CORE_1}ol{NAME_CORE_2}ol	O+LOCAL_CHAR_F+OL+OL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C07+G466-C42+G466-C34
G467-S1679	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C42	ol	OL	G466-C35	or	OR	of{NAME_CORE_1}ol{NAME_CORE_2}or	O+LOCAL_CHAR_F+OL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · FORTSETZEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C07+G466-C42+G466-C35
G467-S1680	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C13	olaiin	OL+AIIN	of{NAME_CORE_1}ot{NAME_CORE_2}olaiin	O+LOCAL_CHAR_F+OT+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C07+G466-C43+G466-C13
G467-S1681	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C14	daiin	AIIN	of{NAME_CORE_1}ot{NAME_CORE_2}daiin	O+LOCAL_CHAR_F+OT+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C43+G466-C14
G467-S1682	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C15	aiin	AIIN	of{NAME_CORE_1}ot{NAME_CORE_2}aiin	O+LOCAL_CHAR_F+OT+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C07+G466-C43+G466-C15
G467-S1683	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C16	ainy	AIN+Y	of{NAME_CORE_1}ot{NAME_CORE_2}ainy	O+LOCAL_CHAR_F+OT+AIN+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C07+G466-C43+G466-C16
G467-S1684	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C17	alor	AL+OR	of{NAME_CORE_1}ot{NAME_CORE_2}alor	O+LOCAL_CHAR_F+OT+AL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C07+G466-C43+G466-C17
G467-S1685	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	of{NAME_CORE_1}ot{NAME_CORE_2}cfhy	O+LOCAL_CHAR_F+OT+CH+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C07+G466-C43+G466-C18
G467-S1686	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C19	cphy	CH+P+Y	of{NAME_CORE_1}ot{NAME_CORE_2}cphy	O+LOCAL_CHAR_F+OT+CH+P+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C07+G466-C43+G466-C19
G467-S1687	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C20	cthy	CH+T+Y	of{NAME_CORE_1}ot{NAME_CORE_2}cthy	O+LOCAL_CHAR_F+OT+CH+T+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C07+G466-C43+G466-C20
G467-S1688	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C21	oiin	O+IIN	of{NAME_CORE_1}ot{NAME_CORE_2}oiin	O+LOCAL_CHAR_F+OT+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C43+G466-C21
G467-S1689	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C22	ain	AIN	of{NAME_CORE_1}ot{NAME_CORE_2}ain	O+LOCAL_CHAR_F+OT+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C07+G466-C43+G466-C22
G467-S1690	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C23	aly	AL+Y	of{NAME_CORE_1}ot{NAME_CORE_2}aly	O+LOCAL_CHAR_F+OT+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C07+G466-C43+G466-C23
G467-S1691	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C24	dal	AL	of{NAME_CORE_1}ot{NAME_CORE_2}dal	O+LOCAL_CHAR_F+OT+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C43+G466-C24
G467-S1692	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C25	eey	EE+Y	of{NAME_CORE_1}ot{NAME_CORE_2}eey	O+LOCAL_CHAR_F+OT+EE+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C07+G466-C43+G466-C25
G467-S1693	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C26	oin	O+IIN	of{NAME_CORE_1}ot{NAME_CORE_2}oin	O+LOCAL_CHAR_F+OT+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C07+G466-C43+G466-C26
G467-S1694	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C27	oly	OL+Y	of{NAME_CORE_1}ot{NAME_CORE_2}oly	O+LOCAL_CHAR_F+OT+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C07+G466-C43+G466-C27
G467-S1695	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C28	ory	OR+Y	of{NAME_CORE_1}ot{NAME_CORE_2}ory	O+LOCAL_CHAR_F+OT+OR+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C07+G466-C43+G466-C28
G467-S1696	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C29	shy	Y	of{NAME_CORE_1}ot{NAME_CORE_2}shy	O+LOCAL_CHAR_F+OT+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C07+G466-C43+G466-C29
G467-S1697	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C30	ydy	Y+DY	of{NAME_CORE_1}ot{NAME_CORE_2}ydy	O+LOCAL_CHAR_F+OT+Y+DY	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C07+G466-C43+G466-C30
G467-S1698	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C31	al	AL	of{NAME_CORE_1}ot{NAME_CORE_2}al	O+LOCAL_CHAR_F+OT+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C07+G466-C43+G466-C31
G467-S1699	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C32	am	AM_ADDR	of{NAME_CORE_1}ot{NAME_CORE_2}am	O+LOCAL_CHAR_F+OT+AM_ADDR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C07+G466-C43+G466-C32
G467-S1700	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C33	ar	AR	of{NAME_CORE_1}ot{NAME_CORE_2}ar	O+LOCAL_CHAR_F+OT+AR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C07+G466-C43+G466-C33
G467-S1701	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	G466-C43	ot	OT	G466-C34	ol	OL	of{NAME_CORE_1}ot{NAME_CORE_2}ol	O+LOCAL_CHAR_F+OT+OL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C07+G466-C43+G466-C34
