collision_id	collision_kind	signature	member_count	distinct_recipe_count	shell_ids	surface_templates	exact_channel_signatures	disposition
G467-K0133	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	O+LOCAL_CHAR_F+OT+O+IIN	2	1	G467-S1688|G467-S1693	of{NAME_CORE_1}ot{NAME_CORE_2}oiin|of{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C07+G466-C43+G466-C21|G466-C07+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0134	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	O+LOCAL_CHAR_F+SH+AIIN	2	1	G467-S1704|G467-S1705	of{NAME_CORE_1}sh{NAME_CORE_2}daiin|of{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C07+G466-C44+G466-C14|G466-C07+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0135	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	O+LOCAL_CHAR_F+SH+AL	2	1	G467-S1714|G467-S1721	of{NAME_CORE_1}sh{NAME_CORE_2}dal|of{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C07+G466-C44+G466-C24|G466-C07+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0136	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	O+LOCAL_CHAR_F+SH+O+IIN	2	1	G467-S1711|G467-S1716	of{NAME_CORE_1}sh{NAME_CORE_2}oiin|of{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C07+G466-C44+G466-C21|G466-C07+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0137	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AIIN	2	1	G467-S0163|G467-S0164	ok{NAME_CORE}daiin|ok{NAME_CORE}aiin	G466-C08+G466-C14|G466-C08+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0138	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AIR+AIIN	2	1	G467-S1727|G467-S1728	ok{NAME_CORE_1}air{NAME_CORE_2}daiin|ok{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C08+G466-C36+G466-C14|G466-C08+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0139	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AIR+AL	2	1	G467-S1737|G467-S1744	ok{NAME_CORE_1}air{NAME_CORE_2}dal|ok{NAME_CORE_1}air{NAME_CORE_2}al	G466-C08+G466-C36+G466-C24|G466-C08+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0140	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AIR+O+IIN	2	1	G467-S1734|G467-S1739	ok{NAME_CORE_1}air{NAME_CORE_2}oiin|ok{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C08+G466-C36+G466-C21|G466-C08+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0141	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL	2	1	G467-S0173|G467-S0180	ok{NAME_CORE}dal|ok{NAME_CORE}al	G466-C08+G466-C24|G466-C08+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0142	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL+AIIN	2	1	G467-S1796|G467-S1797	ok{NAME_CORE_1}al{NAME_CORE_2}daiin|ok{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C08+G466-C39+G466-C14|G466-C08+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0143	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL+AL	2	1	G467-S1806|G467-S1813	ok{NAME_CORE_1}al{NAME_CORE_2}dal|ok{NAME_CORE_1}al{NAME_CORE_2}al	G466-C08+G466-C39+G466-C24|G466-C08+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0144	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL+O+IIN	2	1	G467-S1803|G467-S1808	ok{NAME_CORE_1}al{NAME_CORE_2}oiin|ok{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C08+G466-C39+G466-C21|G466-C08+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0145	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL+OR	2	1	G467-S0166|G467-S1817	ok{NAME_CORE}alor|ok{NAME_CORE_1}al{NAME_CORE_2}or	G466-C08+G466-C17|G466-C08+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0146	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AL+Y	2	1	G467-S0172|G467-S1811	ok{NAME_CORE}aly|ok{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C08+G466-C23|G466-C08+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0147	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AR+AIIN	2	1	G467-S1819|G467-S1820	ok{NAME_CORE_1}ar{NAME_CORE_2}daiin|ok{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C08+G466-C40+G466-C14|G466-C08+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0148	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AR+AL	2	1	G467-S1829|G467-S1836	ok{NAME_CORE_1}ar{NAME_CORE_2}dal|ok{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C08+G466-C40+G466-C24|G466-C08+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0149	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+AR+O+IIN	2	1	G467-S1826|G467-S1831	ok{NAME_CORE_1}ar{NAME_CORE_2}oiin|ok{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C08+G466-C40+G466-C21|G466-C08+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0150	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+CH+T+AIIN	2	1	G467-S1750|G467-S1751	ok{NAME_CORE_1}cth{NAME_CORE_2}daiin|ok{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C08+G466-C37+G466-C14|G466-C08+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0151	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+CH+T+AL	2	1	G467-S1760|G467-S1767	ok{NAME_CORE_1}cth{NAME_CORE_2}dal|ok{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C08+G466-C37+G466-C24|G466-C08+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0152	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+CH+T+O+IIN	2	1	G467-S1757|G467-S1762	ok{NAME_CORE_1}cth{NAME_CORE_2}oiin|ok{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C08+G466-C37+G466-C21|G466-C08+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0153	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+CH+T+Y	2	1	G467-S0169|G467-S1765	ok{NAME_CORE}cthy|ok{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C08+G466-C20|G466-C08+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0154	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+D_ADDR+AR+AIIN	2	1	G467-S1773|G467-S1774	ok{NAME_CORE_1}dar{NAME_CORE_2}daiin|ok{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C08+G466-C38+G466-C14|G466-C08+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0155	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+D_ADDR+AR+AL	2	1	G467-S1783|G467-S1790	ok{NAME_CORE_1}dar{NAME_CORE_2}dal|ok{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C08+G466-C38+G466-C24|G466-C08+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0156	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+D_ADDR+AR+O+IIN	2	1	G467-S1780|G467-S1785	ok{NAME_CORE_1}dar{NAME_CORE_2}oiin|ok{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C08+G466-C38+G466-C21|G466-C08+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0157	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+O+IIN	2	1	G467-S0170|G467-S0175	ok{NAME_CORE}oiin|ok{NAME_CORE}oin	G466-C08+G466-C21|G466-C08+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0158	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OK+AIIN	2	1	G467-S1842|G467-S1843	ok{NAME_CORE_1}ok{NAME_CORE_2}daiin|ok{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C08+G466-C41+G466-C14|G466-C08+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0159	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OK+AL	2	1	G467-S1852|G467-S1859	ok{NAME_CORE_1}ok{NAME_CORE_2}dal|ok{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C08+G466-C41+G466-C24|G466-C08+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0160	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OK+O+IIN	2	1	G467-S1849|G467-S1854	ok{NAME_CORE_1}ok{NAME_CORE_2}oiin|ok{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C08+G466-C41+G466-C21|G466-C08+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0161	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OL+AIIN	3	1	G467-S0162|G467-S1865|G467-S1866	ok{NAME_CORE}olaiin|ok{NAME_CORE_1}ol{NAME_CORE_2}daiin|ok{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C08+G466-C13|G466-C08+G466-C42+G466-C14|G466-C08+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0162	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OL+AL	2	1	G467-S1875|G467-S1882	ok{NAME_CORE_1}ol{NAME_CORE_2}dal|ok{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C08+G466-C42+G466-C24|G466-C08+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0163	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OL+O+IIN	2	1	G467-S1872|G467-S1877	ok{NAME_CORE_1}ol{NAME_CORE_2}oiin|ok{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C08+G466-C42+G466-C21|G466-C08+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0164	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OL+Y	2	1	G467-S0176|G467-S1880	ok{NAME_CORE}oly|ok{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C08+G466-C27|G466-C08+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0165	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OT+AIIN	2	1	G467-S1888|G467-S1889	ok{NAME_CORE_1}ot{NAME_CORE_2}daiin|ok{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C08+G466-C43+G466-C14|G466-C08+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0166	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OT+AL	2	1	G467-S1898|G467-S1905	ok{NAME_CORE_1}ot{NAME_CORE_2}dal|ok{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C08+G466-C43+G466-C24|G466-C08+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0167	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+OT+O+IIN	2	1	G467-S1895|G467-S1900	ok{NAME_CORE_1}ot{NAME_CORE_2}oiin|ok{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C08+G466-C43+G466-C21|G466-C08+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0168	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+SH+AIIN	2	1	G467-S1911|G467-S1912	ok{NAME_CORE_1}sh{NAME_CORE_2}daiin|ok{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C08+G466-C44+G466-C14|G466-C08+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0169	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+SH+AL	2	1	G467-S1921|G467-S1928	ok{NAME_CORE_1}sh{NAME_CORE_2}dal|ok{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C08+G466-C44+G466-C24|G466-C08+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0170	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OK+SH+O+IIN	2	1	G467-S1918|G467-S1923	ok{NAME_CORE_1}sh{NAME_CORE_2}oiin|ok{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C08+G466-C44+G466-C21|G466-C08+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0171	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AIIN	2	1	G467-S0186|G467-S0187	ol{NAME_CORE}daiin|ol{NAME_CORE}aiin	G466-C09+G466-C14|G466-C09+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0172	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AIR+AIIN	2	1	G467-S1934|G467-S1935	ol{NAME_CORE_1}air{NAME_CORE_2}daiin|ol{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C09+G466-C36+G466-C14|G466-C09+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0173	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AIR+AL	2	1	G467-S1944|G467-S1951	ol{NAME_CORE_1}air{NAME_CORE_2}dal|ol{NAME_CORE_1}air{NAME_CORE_2}al	G466-C09+G466-C36+G466-C24|G466-C09+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0174	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AIR+O+IIN	2	1	G467-S1941|G467-S1946	ol{NAME_CORE_1}air{NAME_CORE_2}oiin|ol{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C09+G466-C36+G466-C21|G466-C09+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0175	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL	2	1	G467-S0196|G467-S0203	ol{NAME_CORE}dal|ol{NAME_CORE}al	G466-C09+G466-C24|G466-C09+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0176	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL+AIIN	2	1	G467-S2003|G467-S2004	ol{NAME_CORE_1}al{NAME_CORE_2}daiin|ol{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C09+G466-C39+G466-C14|G466-C09+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0177	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL+AL	2	1	G467-S2013|G467-S2020	ol{NAME_CORE_1}al{NAME_CORE_2}dal|ol{NAME_CORE_1}al{NAME_CORE_2}al	G466-C09+G466-C39+G466-C24|G466-C09+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0178	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL+O+IIN	2	1	G467-S2010|G467-S2015	ol{NAME_CORE_1}al{NAME_CORE_2}oiin|ol{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C09+G466-C39+G466-C21|G466-C09+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0179	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL+OR	2	1	G467-S0189|G467-S2024	ol{NAME_CORE}alor|ol{NAME_CORE_1}al{NAME_CORE_2}or	G466-C09+G466-C17|G466-C09+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0180	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AL+Y	2	1	G467-S0195|G467-S2018	ol{NAME_CORE}aly|ol{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C09+G466-C23|G466-C09+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0181	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AR+AIIN	2	1	G467-S2026|G467-S2027	ol{NAME_CORE_1}ar{NAME_CORE_2}daiin|ol{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C09+G466-C40+G466-C14|G466-C09+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0182	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AR+AL	2	1	G467-S2036|G467-S2043	ol{NAME_CORE_1}ar{NAME_CORE_2}dal|ol{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C09+G466-C40+G466-C24|G466-C09+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0183	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+AR+O+IIN	2	1	G467-S2033|G467-S2038	ol{NAME_CORE_1}ar{NAME_CORE_2}oiin|ol{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C09+G466-C40+G466-C21|G466-C09+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0184	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+CH+T+AIIN	2	1	G467-S1957|G467-S1958	ol{NAME_CORE_1}cth{NAME_CORE_2}daiin|ol{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C09+G466-C37+G466-C14|G466-C09+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0185	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+CH+T+AL	2	1	G467-S1967|G467-S1974	ol{NAME_CORE_1}cth{NAME_CORE_2}dal|ol{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C09+G466-C37+G466-C24|G466-C09+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0186	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+CH+T+O+IIN	2	1	G467-S1964|G467-S1969	ol{NAME_CORE_1}cth{NAME_CORE_2}oiin|ol{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C09+G466-C37+G466-C21|G466-C09+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0187	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+CH+T+Y	2	1	G467-S0192|G467-S1972	ol{NAME_CORE}cthy|ol{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C09+G466-C20|G466-C09+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0188	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+D_ADDR+AR+AIIN	2	1	G467-S1980|G467-S1981	ol{NAME_CORE_1}dar{NAME_CORE_2}daiin|ol{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C09+G466-C38+G466-C14|G466-C09+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0189	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+D_ADDR+AR+AL	2	1	G467-S1990|G467-S1997	ol{NAME_CORE_1}dar{NAME_CORE_2}dal|ol{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C09+G466-C38+G466-C24|G466-C09+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0190	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+D_ADDR+AR+O+IIN	2	1	G467-S1987|G467-S1992	ol{NAME_CORE_1}dar{NAME_CORE_2}oiin|ol{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C09+G466-C38+G466-C21|G466-C09+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0191	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+O+IIN	2	1	G467-S0193|G467-S0198	ol{NAME_CORE}oiin|ol{NAME_CORE}oin	G466-C09+G466-C21|G466-C09+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0192	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OK+AIIN	2	1	G467-S2049|G467-S2050	ol{NAME_CORE_1}ok{NAME_CORE_2}daiin|ol{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C09+G466-C41+G466-C14|G466-C09+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0193	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OK+AL	2	1	G467-S2059|G467-S2066	ol{NAME_CORE_1}ok{NAME_CORE_2}dal|ol{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C09+G466-C41+G466-C24|G466-C09+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0194	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OK+O+IIN	2	1	G467-S2056|G467-S2061	ol{NAME_CORE_1}ok{NAME_CORE_2}oiin|ol{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C09+G466-C41+G466-C21|G466-C09+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0195	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OL+AIIN	3	1	G467-S0185|G467-S2072|G467-S2073	ol{NAME_CORE}olaiin|ol{NAME_CORE_1}ol{NAME_CORE_2}daiin|ol{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C09+G466-C13|G466-C09+G466-C42+G466-C14|G466-C09+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0196	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OL+AL	2	1	G467-S2082|G467-S2089	ol{NAME_CORE_1}ol{NAME_CORE_2}dal|ol{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C09+G466-C42+G466-C24|G466-C09+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0197	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OL+O+IIN	2	1	G467-S2079|G467-S2084	ol{NAME_CORE_1}ol{NAME_CORE_2}oiin|ol{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C09+G466-C42+G466-C21|G466-C09+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0198	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OL+Y	2	1	G467-S0199|G467-S2087	ol{NAME_CORE}oly|ol{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C09+G466-C27|G466-C09+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0199	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OT+AIIN	2	1	G467-S2095|G467-S2096	ol{NAME_CORE_1}ot{NAME_CORE_2}daiin|ol{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C09+G466-C43+G466-C14|G466-C09+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
