event_id	statement_id	page	visible_owner	source_instruction_de	encoded_master_card_id	renderer_choice_count	actual_visible_surface	decoded_master_card_id	decoded_instruction_de	master_roundtrip	instruction_roundtrip	terminal_status
E314	B3-S034	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E315	B4-S001	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E316	B4-S002	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Weiterposten	MC162	1	qolchey	MC162	Weiterposten	PASS	PASS	NONCLOSE
E317	B4-S002	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E318	B4-S002	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E319	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E320	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	danach dorthin	MC093	2	otal	MC093	danach dorthin	PASS	PASS	NONCLOSE
E321	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	das nächste	MC171	1	otchey	MC171	das nächste	PASS	PASS	NONCLOSE
E322	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	LAENGER_SETZEN_ODER_HALTEN	MC002	2	qokeey	MC002	LAENGER_SETZEN_ODER_HALTEN	PASS	PASS	NONCLOSE
E323	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E324	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	weiter	MC153	6	tol	MC153	weiter	PASS	PASS	NONCLOSE
E325	B4-S003	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E326	B4-S004	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	befestigen; Schluss	MC164	1	qokylddy	MC164	befestigen; Schluss	PASS	PASS	TERMINAL
E327	B4-S005	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Einlage	MC059	1	dain	MC059	Einlage	PASS	PASS	NONCLOSE
E328	B4-S005	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E329	B4-S005	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	lange einwirken; Schluss	MC082	1	qokeedy	MC082	lange einwirken; Schluss	PASS	PASS	TERMINAL
E330	B4-S006	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	durchlassen; Schluss	MC143	1	shckhedy	MC143	durchlassen; Schluss	PASS	PASS	TERMINAL
E331	B4-S007	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	durchlassen; Schluss	MC143	1	shckhedy	MC143	durchlassen; Schluss	PASS	PASS	TERMINAL
E332	B4-S008	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Sollmaß	MC039	5	saiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E333	B4-S008	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	länger bearbeiten	MC032	1	cheeky	MC032	länger bearbeiten	PASS	PASS	NONCLOSE
E334	B4-S008	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	Langhalt	MC095	1	sheey	MC095	Langhalt	PASS	PASS	NONCLOSE
E335	B4-S008	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E336	B4-S009	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E337	B4-S010	f83r	Hauptpaar am sichtbaren ungerichteten Bogen	fertig	MC019	1	oldy	MC019	fertig	PASS	PASS	TERMINAL
E338	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	Sollmaß	MC039	5	saiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E339	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	kurz wärmen	MC147	1	cheky	MC147	kurz wärmen	PASS	PASS	NONCLOSE
E340	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	Langfortsetzung	MC150	1	okeeol	MC150	Langfortsetzung	PASS	PASS	NONCLOSE
E341	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	Anteil zugeben	MC017	2	okain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E342	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	überführen	MC074	2	chdy	MC074	überführen	PASS	PASS	NONCLOSE
E343	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	weiter	MC153	6	sol	MC153	weiter	PASS	PASS	NONCLOSE
E344	B4-S011	f83r	linke offene Fransen-/Unterlaufstation	weiter abziehen; Schluss	MC124	1	lkedy	MC124	weiter abziehen; Schluss	PASS	PASS	TERMINAL
E345	B4-S012	f83r	linke offene Fransen-/Unterlaufstation	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E346	B4-S013	f83r	linke offene Fransen-/Unterlaufstation	Weiter einsetzen	MC024	1	qokol	MC024	Weiter einsetzen	PASS	PASS	NONCLOSE
E347	B4-S013	f83r	linke offene Fransen-/Unterlaufstation	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E348	B4-S014	f83r	linke offene Fransen-/Unterlaufstation	Ansatz	MC080	4	or	MC080	Ansatz	PASS	PASS	NONCLOSE
E349	B4-S014	f83r	linke offene Fransen-/Unterlaufstation	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E350	B4-S014	f83r	linke offene Fransen-/Unterlaufstation	Kurzdurchgang	MC165	1	qockhey	MC165	Kurzdurchgang	PASS	PASS	NONCLOSE
E351	B4-S014	f83r	linke offene Fransen-/Unterlaufstation	Laufschluss	MC091	1	dairydy	MC091	Laufschluss	PASS	PASS	TERMINAL
E352	B4-S015	f83r	linke offene Fransen-/Unterlaufstation	Anteil zugeben	MC017	2	qokain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E353	B4-S015	f83r	linke offene Fransen-/Unterlaufstation	Klarlauf	MC119	2	shey	MC119	Klarlauf	PASS	PASS	NONCLOSE
E354	B4-S015	f83r	linke offene Fransen-/Unterlaufstation	Portion	MC105	2	kain	MC105	Portion	PASS	PASS	NONCLOSE
E355	B4-S015	f83r	linke offene Fransen-/Unterlaufstation	Zielpassage	MC022	1	chckhal	MC022	Zielpassage	PASS	PASS	NONCLOSE
E356	B4-S015	f83r	rechte S-Lauf-/Mehrarmknotenstation	Kurzsammlung	MC050	1	solkey	MC050	Kurzsammlung	PASS	PASS	NONCLOSE
E357	B4-S015	f83r	rechte S-Lauf-/Mehrarmknotenstation	abführen; Schluss	MC155	1	lchedy	MC155	abführen; Schluss	PASS	PASS	TERMINAL
E358	B4-S016	f83r	rechte S-Lauf-/Mehrarmknotenstation	weiterer Anteil	MC097	2	qolkain	MC097	weiterer Anteil	PASS	PASS	NONCLOSE
E359	B4-S016	f83r	rechte S-Lauf-/Mehrarmknotenstation	dorthin	MC154	6	dal	MC154	dorthin	PASS	PASS	NONCLOSE
E360	B4-S016	f83r	rechte S-Lauf-/Mehrarmknotenstation	Quellausguss	MC089	1	skar	MC089	Quellausguss	PASS	PASS	NONCLOSE
E361	B4-S016	f83r	rechte S-Lauf-/Mehrarmknotenstation	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E362	B5-S001	f83r	linker offener Fransen-Endposten	Nachtransfer; Schluss	MC067	1	otchdy	MC067	Nachtransfer; Schluss	PASS	PASS	TERMINAL
E363	B5-S002	f83r	linker offener Fransen-Endposten	neuen Posten einsetzen; Schluss	MC088	1	qokchdy	MC088	neuen Posten einsetzen; Schluss	PASS	PASS	TERMINAL
E364	B5-S003	f83r	linker offener Fransen-Endposten	am Ziel absetzen	MC113	1	shedal	MC113	am Ziel absetzen	PASS	PASS	NONCLOSE
E365	B5-S003	f83r	linker offener Fransen-Endposten	dorthin	MC154	6	dal	MC154	dorthin	PASS	PASS	NONCLOSE
E366	B5-S003	f83r	linker offener Fransen-Endposten	weiter	MC153	6	cheol	MC153	weiter	PASS	PASS	NONCLOSE
E367	B5-S003	f83r	linker offener Fransen-Endposten	Weiterabzug	MC092	1	lol	MC092	Weiterabzug	PASS	PASS	NONCLOSE
E368	B5-S003	f83r	linker offener Fransen-Endposten	Zieltransfer	MC001	1	chdal	MC001	Zieltransfer	PASS	PASS	NONCLOSE
E369	B5-S003	f83r	linker offener Fransen-Endposten	Sollmaß	MC039	5	aiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E370	B5-S003	f83r	linker offener Fransen-Endposten	weiter	MC153	6	sol	MC153	weiter	PASS	PASS	NONCLOSE
E371	B5-S003	f83r	linker offener Fransen-Endposten	Endstufe	MC172	1	daiiin	MC172	Endstufe	PASS	PASS	NONCLOSE
E372	B5-S003	f83r	linker offener Fransen-Endposten	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E373	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	Langsammlung	MC020	1	solkeey	MC020	Langsammlung	PASS	PASS	NONCLOSE
E374	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	kurz bearbeiten	MC052	1	qekey	MC052	kurz bearbeiten	PASS	PASS	NONCLOSE
E375	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	Endposten	MC046	1	raly	MC046	Endposten	PASS	PASS	NONCLOSE
E376	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E377	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E378	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E379	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	Einlage	MC059	1	dain	MC059	Einlage	PASS	PASS	NONCLOSE
E380	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E381	B6-S001	f83r	rechter S-Lauf-/Mehrarm-Endposten	Endziel	MC101	1	ldalor	MC101	Endziel	PASS	PASS	NONCLOSE
