source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	slot_code	atomic_value_de	free_context_phrase_de	controlled_phrase	recovered_slot_code	recovered_atomic_value_de	exact_reverse_parse
S254	E255	B3	B3-S012	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S255	E256	B3	B3-S013	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S256	E257	B3	B3-S013	chkain	9da1b6ac2c929daea697	S2_MATERIAL_MASS	Portion	Eine Portion	MASS[Portion]	S2_MATERIAL_MASS	Portion	YES
S257	E258	B3	B3-S013	shcthey	6b89d6dd70635bc60fe0	S4_DAUER_ZUSTAND	Kurzvorbereitung	Kurz bereithalten	ZUSTAND[Kurzvorbereitung]	S4_DAUER_ZUSTAND	Kurzvorbereitung	YES
S258	E259	B3	B3-S013	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S259	E260	B3	B3-S014	okair	7d2404c835b10a2c06af	S5_ZIEL_ANWENDUNG	Laufeinsatz	Wasser in Gang setzen	ZIEL[Laufeinsatz]	S5_ZIEL_ANWENDUNG	Laufeinsatz	YES
S260	E261	B3	B3-S014	sheedy	03626ca94cb17800d767	S3_PROZESS_TRANSFER	Langabsetzen	Länger absetzen; Schluss	TRANSFER[Langabsetzen]	S3_PROZESS_TRANSFER	Langabsetzen	YES
S261	E262	B3	B3-S015	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S262	E263	B3	B3-S016	lo	2b7fa918d1b2f5c656e3	S3_PROZESS_TRANSFER	Abzug	Schließe den unteren Ablauf	TRANSFER[Abzug]	S3_PROZESS_TRANSFER	Abzug	YES
S263	E264	B3	B3-S016	qokchedy	07913ef9b1fb773cd325	S3_PROZESS_TRANSFER	Rücktransfer	Ansatz umsetzen; Schluss	TRANSFER[Rücktransfer]	S3_PROZESS_TRANSFER	Rücktransfer	YES
S264	E265	B3	B3-S017	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S265	E266	B3	B3-S018	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S266	E267	B3	B3-S019	qokshedy	db167f8e9b53eefb58f8	S3_PROZESS_TRANSFER	Einsatzabsetzen	Zum Absetzen stellen; Schluss	TRANSFER[Einsatzabsetzen]	S3_PROZESS_TRANSFER	Einsatzabsetzen	YES
S267	E268	B3	B3-S020	dal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S268	E269	B3	B3-S020	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S269	E270	B3	B3-S021	qokaiin	b5fcea1eaed06b2f2291	S2_MATERIAL_MASS	Sollstellung	Auf Sollmaß einstellen	MASS[Sollstellung]	S2_MATERIAL_MASS	Sollstellung	YES
S270	E271	B3	B3-S021	shcthy	e0b630cb1b5df5e7105b	S6_BEREIT_ABSCHLUSS	Bereit	Bereit	SCHLUSS[Bereit]	S6_BEREIT_ABSCHLUSS	Bereit	YES
S271	E272	B3	B3-S021	dal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S272	E273	B3	B3-S021	sy	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S273	E274	B3	B3-S021	saiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S274	E275	B3	B3-S021	shedal	abb23e5e6936b4147f76	S3_PROZESS_TRANSFER	Zielabsetzung	Absetzstelle	TRANSFER[Zielabsetzung]	S3_PROZESS_TRANSFER	Zielabsetzung	YES
S275	E276	B3	B3-S021	shecthy	cb57b696b815fdef9cb7	S4_DAUER_ZUSTAND	Kurzvorbereitung	Temperiert	ZUSTAND[Kurzvorbereitung]	S4_DAUER_ZUSTAND	Kurzvorbereitung	YES
S276	E277	B3	B3-S021	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S277	E278	B3	B3-S021	tal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S278	E279	B3	B3-S021	shcthy	e0b630cb1b5df5e7105b	S6_BEREIT_ABSCHLUSS	Bereit	Bereit	SCHLUSS[Bereit]	S6_BEREIT_ABSCHLUSS	Bereit	YES
S279	E280	B3	B3-S021	dalchdy	2bc2ed2630dbdaaa6b59	S3_PROZESS_TRANSFER	Zieltransfer	Lokal umsetzen; Schluss	TRANSFER[Zieltransfer]	S3_PROZESS_TRANSFER	Zieltransfer	YES
S280	E281	B3	B3-S022	qotchedy	4de12cf322dfb76ded1e	S3_PROZESS_TRANSFER	Folgetransfer	Folgeumsetzung; Schluss	TRANSFER[Folgetransfer]	S3_PROZESS_TRANSFER	Folgetransfer	YES
S281	E282	B3	B3-S023	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S282	E283	B3	B3-S024	tchedy	259b2b3b0bf859882e2c	S3_PROZESS_TRANSFER	überführen	Arbeitsbewegung abschließen	TRANSFER[überführen]	S3_PROZESS_TRANSFER	überführen	YES
S283	E284	B3	B3-S025	qokchdy	87411f84689b4f93a303	S5_ZIEL_ANWENDUNG	Neueinsatz	Ansatz umsetzen; Schluss	ZIEL[Neueinsatz]	S5_ZIEL_ANWENDUNG	Neueinsatz	YES
S284	E285	B3	B3-S026	cheedar	342c3f0777337648f4b3	S3_PROZESS_TRANSFER	Quelltransfer	Richte die bezeichnete Beckenstation ein	TRANSFER[Quelltransfer]	S3_PROZESS_TRANSFER	Quelltransfer	YES
S285	E286	B3	B3-S026	chldaiin	d72f71baff01cd0a0406	S3_PROZESS_TRANSFER	Sollabsetzung	Bis zum Absetzstand warten	TRANSFER[Sollabsetzung]	S3_PROZESS_TRANSFER	Sollabsetzung	YES
S286	E287	B3	B3-S026	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S287	E288	B3	B3-S026	qokain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S288	E289	B3	B3-S026	checthy	e0b630cb1b5df5e7105b	S6_BEREIT_ABSCHLUSS	Bereit	Bereit	SCHLUSS[Bereit]	S6_BEREIT_ABSCHLUSS	Bereit	YES
S289	E290	B3	B3-S026	chealror	d788d8d72d41b25a3c71	S5_ZIEL_ANWENDUNG	Zielbereitung	Klarpunkt	ZIEL[Zielbereitung]	S5_ZIEL_ANWENDUNG	Zielbereitung	YES
S290	E291	B3	B3-S026	solkeedy	3b70942557b3a40e8030	S3_PROZESS_TRANSFER	Langsammlung	Länger auffangen; Schluss	TRANSFER[Langsammlung]	S3_PROZESS_TRANSFER	Langsammlung	YES
S291	E292	B3	B3-S027	qoteedy	ff178343c18e287ce3b7	S1_BEZUG_FOLGE	Langfolgestufe	Längerer Folgeschritt; Schluss	BEZUG[Langfolgestufe]	S1_BEZUG_FOLGE	Langfolgestufe	YES
S292	E293	B3	B3-S028	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S293	E294	B3	B3-S028	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S294	E295	B3	B3-S029	sol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S295	E296	B3	B3-S029	cheeety	9247e38d29c79a0d2fa5	S2_MATERIAL_MASS	Vollteil	Nach der ersten Spülung	MASS[Vollteil]	S2_MATERIAL_MASS	Vollteil	YES
S296	E297	B3	B3-S029	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S297	E298	B3	B3-S030	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S298	E299	B3	B3-S030	saiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S299	E300	B3	B3-S030	schedair	b154ff779abe5f196c80	S1_BEZUG_FOLGE	Weiterlauf	Wasser weiterführen	BEZUG[Weiterlauf]	S1_BEZUG_FOLGE	Weiterlauf	YES
S300	E301	B3	B3-S030	otchedy	4de12cf322dfb76ded1e	S3_PROZESS_TRANSFER	Folgetransfer	Folgeumsetzung; Schluss	TRANSFER[Folgetransfer]	S3_PROZESS_TRANSFER	Folgetransfer	YES
S301	E302	B3	B3-S031	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S302	E303	B3	B3-S032	chedain	d784b2abcaf1a3703de2	S3_PROZESS_TRANSFER	Anteilstransfer	Eine Portion umsetzen	TRANSFER[Anteilstransfer]	S3_PROZESS_TRANSFER	Anteilstransfer	YES
S303	E304	B3	B3-S032	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S304	E305	B3	B3-S032	qotedaiin	1779decef17481ec2853	S2_MATERIAL_MASS	Kurzsoll	Das breite Gefäß	MASS[Kurzsoll]	S2_MATERIAL_MASS	Kurzsoll	YES
S305	E306	B3	B3-S032	otaiin	54d0e228ca346110af05	S2_MATERIAL_MASS	Folgemaß	Folgemaß	MASS[Folgemaß]	S2_MATERIAL_MASS	Folgemaß	YES
S306	E307	B3	B3-S032	otedy	c45ebac60774620561e2	S1_BEZUG_FOLGE	Kurzfolge	Kurzer Folgeschritt; Schluss	BEZUG[Kurzfolge]	S1_BEZUG_FOLGE	Kurzfolge	YES
S307	E308	B3	B3-S033	ldy	04a3877f0fc81b7597c9	S3_PROZESS_TRANSFER	abziehen	Ziehe es ab und beende den Schritt	TRANSFER[abziehen]	S3_PROZESS_TRANSFER	abziehen	YES
S308	E309	B3	B3-S034	soiiin	2c82523794dcb7d2b343	S2_MATERIAL_MASS	Arbeitsstufe	Zielstufe	MASS[Arbeitsstufe]	S2_MATERIAL_MASS	Arbeitsstufe	YES
S309	E310	B3	B3-S034	checthy	e0b630cb1b5df5e7105b	S6_BEREIT_ABSCHLUSS	Bereit	Bereit	SCHLUSS[Bereit]	S6_BEREIT_ABSCHLUSS	Bereit	YES
S310	E311	B3	B3-S034	chety	80ebbbbf238eee9f0aef	S2_MATERIAL_MASS	Zerkleinern	Gleichmäßig bearbeiten	MASS[Zerkleinern]	S2_MATERIAL_MASS	Zerkleinern	YES
S311	E312	B3	B3-S034	otaiin	54d0e228ca346110af05	S2_MATERIAL_MASS	Folgemaß	Folgemaß	MASS[Folgemaß]	S2_MATERIAL_MASS	Folgemaß	YES
S312	E313	B3	B3-S034	olsaly	7811a7daff25d476e28d	S5_ZIEL_ANWENDUNG	Zwischenziel	Untere Stelle	ZIEL[Zwischenziel]	S5_ZIEL_ANWENDUNG	Zwischenziel	YES
S313	E314	B3	B3-S034	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S314	E315	B4	B4-S001	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S315	E316	B4	B4-S002	qolchey	e2eb77ca9d9e1a8ba29a	S1_BEZUG_FOLGE	Weiterposten	Bereite das Arbeitsbecken vor	BEZUG[Weiterposten]	S1_BEZUG_FOLGE	Weiterposten	YES
S316	E317	B4	B4-S002	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S317	E318	B4	B4-S002	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S318	E319	B4	B4-S003	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S319	E320	B4	B4-S003	otal	90bcf0a9ec0ef56399e6	S5_ZIEL_ANWENDUNG	Folgeziel	Folgestelle	ZIEL[Folgeziel]	S5_ZIEL_ANWENDUNG	Folgeziel	YES
S320	E321	B4	B4-S003	otchey	faf321940aed922846a9	S1_BEZUG_FOLGE	Folgeposten	Folgeposten wählen	BEZUG[Folgeposten]	S1_BEZUG_FOLGE	Folgeposten	YES
S321	E322	B4	B4-S003	qokeey	0275fbf14e07935b0a45	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S322	E323	B4	B4-S003	qoky	276a7c2d74d1143446f4	S5_ZIEL_ANWENDUNG	Einsetzen	Posten ansetzen	ZIEL[Einsetzen]	S5_ZIEL_ANWENDUNG	Einsetzen	YES
S323	E324	B4	B4-S003	tol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S324	E325	B4	B4-S003	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S325	E326	B4	B4-S004	qokylddy	eb2e4bc143f623ee03ac	S6_BEREIT_ABSCHLUSS	befestigen	Befestige den laufenden Posten; Schluss	SCHLUSS[befestigen]	S6_BEREIT_ABSCHLUSS	befestigen	YES
S326	E327	B4	B4-S005	dain	53cd0637c6820ba5e91f	S2_MATERIAL_MASS	Einlage	Tuch	MASS[Einlage]	S2_MATERIAL_MASS	Einlage	YES
S327	E328	B4	B4-S005	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S328	E329	B4	B4-S005	qokeedy	7d25241b0e56c836372a	S4_DAUER_ZUSTAND	Langkontakt	Länger ansetzen; Schluss	ZUSTAND[Langkontakt]	S4_DAUER_ZUSTAND	Langkontakt	YES
S329	E330	B4	B4-S006	shckhedy	d68bc8de3bcee09db23c	S3_PROZESS_TRANSFER	durchlassen	Seihen; Schluss	TRANSFER[durchlassen]	S3_PROZESS_TRANSFER	durchlassen	YES
S330	E331	B4	B4-S007	shckhedy	d68bc8de3bcee09db23c	S3_PROZESS_TRANSFER	durchlassen	Seihen; Schluss	TRANSFER[durchlassen]	S3_PROZESS_TRANSFER	durchlassen	YES
S331	E332	B4	B4-S008	saiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S332	E333	B4	B4-S008	cheeky	2c1a5fd92b9e3c762242	S4_DAUER_ZUSTAND	Langwärme	Länger wärmen	ZUSTAND[Langwärme]	S4_DAUER_ZUSTAND	Langwärme	YES
S333	E334	B4	B4-S008	sheey	92e43836d82f98bf02d3	S4_DAUER_ZUSTAND	Langhalt	Die erste Öffnung	ZUSTAND[Langhalt]	S4_DAUER_ZUSTAND	Langhalt	YES
S334	E335	B4	B4-S008	qokedy	7db18b2f0fb7ed0fcfd3	S4_DAUER_ZUSTAND	Kurzkontakt	Kurz ansetzen; Schluss	ZUSTAND[Kurzkontakt]	S4_DAUER_ZUSTAND	Kurzkontakt	YES
S335	E336	B4	B4-S009	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S336	E337	B4	B4-S010	oldy	1b1ffdd869fb1429ad03	S1_BEZUG_FOLGE	Fortschluss	Fortsetzen; Schluss	BEZUG[Fortschluss]	S1_BEZUG_FOLGE	Fortschluss	YES
S337	E338	B4	B4-S011	saiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S338	E339	B4	B4-S011	cheky	d904bf7b044dd3922781	S4_DAUER_ZUSTAND	Kurzwärme	Kurz wärmen	ZUSTAND[Kurzwärme]	S4_DAUER_ZUSTAND	Kurzwärme	YES
S339	E340	B4	B4-S011	okeeol	daf32e6db9e04413ce7f	S1_BEZUG_FOLGE	Langfortsetzung	Mit Vorigem länger fortsetzen	BEZUG[Langfortsetzung]	S1_BEZUG_FOLGE	Langfortsetzung	YES
S340	E341	B4	B4-S011	okain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S341	E342	B4	B4-S011	chdy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S342	E343	B4	B4-S011	sol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S343	E344	B4	B4-S011	lkedy	b958a512ca6a3559e86e	S3_PROZESS_TRANSFER	Kurzabzugsschluss	Zweite Waschung; Schluss	TRANSFER[Kurzabzugsschluss]	S3_PROZESS_TRANSFER	Kurzabzugsschluss	YES
S344	E345	B4	B4-S012	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S345	E346	B4	B4-S013	qokol	232195d6ff2f326322f7	S5_ZIEL_ANWENDUNG	Wiedereinsatz	Fortsetzung einsetzen	ZIEL[Wiedereinsatz]	S5_ZIEL_ANWENDUNG	Wiedereinsatz	YES
S346	E347	B4	B4-S013	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S347	E348	B4	B4-S014	or	7a4bb8136330ee4e6e56	S1_BEZUG_FOLGE	Ansatz	Ansatz	BEZUG[Ansatz]	S1_BEZUG_FOLGE	Ansatz	YES
S348	E349	B4	B4-S014	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S349	E350	B4	B4-S014	qockhey	ecce30bc8dcc400bf2c8	S3_PROZESS_TRANSFER	Kurzdurchgang	Über der örtlich bezeichneten Stelle	TRANSFER[Kurzdurchgang]	S3_PROZESS_TRANSFER	Kurzdurchgang	YES
S350	E351	B4	B4-S014	dairydy	8aedd154964a78e555d6	S3_PROZESS_TRANSFER	Laufschluss	Wasserlauf schließen; Schluss	TRANSFER[Laufschluss]	S3_PROZESS_TRANSFER	Laufschluss	YES
S351	E352	B4	B4-S015	qokain	1645e612504fcef59ced	S2_MATERIAL_MASS	Zugabe	Eine Portion zugeben	MASS[Zugabe]	S2_MATERIAL_MASS	Zugabe	YES
S352	E353	B4	B4-S015	shey	b5df9126607030b95175	S3_PROZESS_TRANSFER	Klarauszug	Klarauszug	TRANSFER[Klarauszug]	S3_PROZESS_TRANSFER	Klarauszug	YES
S353	E354	B4	B4-S015	kain	9da1b6ac2c929daea697	S2_MATERIAL_MASS	Portion	Eine Portion	MASS[Portion]	S2_MATERIAL_MASS	Portion	YES
S354	E355	B4	B4-S015	chckhal	21ed2873b71e57269c08	S3_PROZESS_TRANSFER	Zielpassage	Für die angegebene Dauer	TRANSFER[Zielpassage]	S3_PROZESS_TRANSFER	Zielpassage	YES
S355	E356	B4	B4-S015	solkey	42cdc187d5b9ffc60063	S3_PROZESS_TRANSFER	Kurzsammlung	Kurz auffangen	TRANSFER[Kurzsammlung]	S3_PROZESS_TRANSFER	Kurzsammlung	YES
S356	E357	B4	B4-S015	lchedy	de7321bface5628e35d6	S3_PROZESS_TRANSFER	abführen	Hinausführen; Schluss	TRANSFER[abführen]	S3_PROZESS_TRANSFER	abführen	YES
S357	E358	B4	B4-S016	qolkain	94df4847b7b16c98394a	S2_MATERIAL_MASS	Folgeportion	Weitere Portion zugeben	MASS[Folgeportion]	S2_MATERIAL_MASS	Folgeportion	YES
S358	E359	B4	B4-S016	dal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S359	E360	B4	B4-S016	skar	883a6708116c342cb10b	S3_PROZESS_TRANSFER	Quellausguss	Warmausguss	TRANSFER[Quellausguss]	S3_PROZESS_TRANSFER	Quellausguss	YES
S360	E361	B4	B4-S016	shedy	bc4f1f5c006c74a4d26d	S3_PROZESS_TRANSFER	Kurzabsetzung	Absetzen; Schluss	TRANSFER[Kurzabsetzung]	S3_PROZESS_TRANSFER	Kurzabsetzung	YES
S361	E362	B5	B5-S001	otchdy	601b77449028deed39de	S3_PROZESS_TRANSFER	Nachtransfer	Folgeumsetzung; Schluss	TRANSFER[Nachtransfer]	S3_PROZESS_TRANSFER	Nachtransfer	YES
S362	E363	B5	B5-S002	qokchdy	87411f84689b4f93a303	S5_ZIEL_ANWENDUNG	Neueinsatz	Ansatz umsetzen; Schluss	ZIEL[Neueinsatz]	S5_ZIEL_ANWENDUNG	Neueinsatz	YES
S363	E364	B5	B5-S003	shedal	abb23e5e6936b4147f76	S3_PROZESS_TRANSFER	Zielabsetzung	Absetzstelle	TRANSFER[Zielabsetzung]	S3_PROZESS_TRANSFER	Zielabsetzung	YES
S364	E365	B5	B5-S003	dal	dd0ecaf5e27d81befffc	S5_ZIEL_ANWENDUNG	Stelle	Stelle	ZIEL[Stelle]	S5_ZIEL_ANWENDUNG	Stelle	YES
S365	E366	B5	B5-S003	cheol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S366	E367	B5	B5-S003	lol	8c97dfde96fbc78e3355	S3_PROZESS_TRANSFER	Weiterabzug	Warm	TRANSFER[Weiterabzug]	S3_PROZESS_TRANSFER	Weiterabzug	YES
S367	E368	B5	B5-S003	chdal	00d8ebe3c68294eeac39	S3_PROZESS_TRANSFER	Zieltransfer	An der Stelle umsetzen	TRANSFER[Zieltransfer]	S3_PROZESS_TRANSFER	Zieltransfer	YES
S368	E369	B5	B5-S003	aiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S369	E370	B5	B5-S003	sol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S370	E371	B5	B5-S003	daiiin	fcc1deda9e24ec268eb0	S2_MATERIAL_MASS	Endstufe	Zweite Öffnungsstufe	MASS[Endstufe]	S2_MATERIAL_MASS	Endstufe	YES
S371	E372	B5	B5-S003	chedy	6f7ff8287eddf4da9fdb	S3_PROZESS_TRANSFER	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten	TRANSFER[Umsetzen]	S3_PROZESS_TRANSFER	Umsetzen	YES
S372	E373	B6	B6-S001	solkeey	1bfd786e6b8b63734a59	S3_PROZESS_TRANSFER	Langsammlung	Länger auffangen	TRANSFER[Langsammlung]	S3_PROZESS_TRANSFER	Langsammlung	YES
S373	E374	B6	B6-S001	qekey	43eb9aa12959b4d5cdc9	S4_DAUER_ZUSTAND	Kurzbearbeitung	Roh	ZUSTAND[Kurzbearbeitung]	S4_DAUER_ZUSTAND	Kurzbearbeitung	YES
S374	E375	B6	B6-S001	raly	3e9c7f217843b588489d	S6_BEREIT_ABSCHLUSS	Endposten	Die erste Öffnung	SCHLUSS[Endposten]	S6_BEREIT_ABSCHLUSS	Endposten	YES
S375	E376	B6	B6-S001	ol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S376	E377	B6	B6-S001	daiin	2f1c5e56e8f0ff459065	S2_MATERIAL_MASS	Sollmaß	Sollmaß	MASS[Sollmaß]	S2_MATERIAL_MASS	Sollmaß	YES
S377	E378	B6	B6-S001	ol	dcda95c81a5460feb191	S1_BEZUG_FOLGE	Fortsetzung	Fortsetzen	BEZUG[Fortsetzung]	S1_BEZUG_FOLGE	Fortsetzung	YES
S378	E379	B6	B6-S001	dain	53cd0637c6820ba5e91f	S2_MATERIAL_MASS	Einlage	Tuch	MASS[Einlage]	S2_MATERIAL_MASS	Einlage	YES
S379	E380	B6	B6-S001	chey	b921a237be883a820352	S1_BEZUG_FOLGE	Diesposten	Dieser Arbeitsposten	BEZUG[Diesposten]	S1_BEZUG_FOLGE	Diesposten	YES
S380	E381	B6	B6-S001	ldalor	97ddca78c9ebcc956d04	S5_ZIEL_ANWENDUNG	Endziel	Bezeichnete Stelle	ZIEL[Endziel]	S5_ZIEL_ANWENDUNG	Endziel	YES
