copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B1-S005::S2_Q_CELL_SCRIBE	B1-S005	f81v	S2_Q_CELL_SCRIBE	1	qolchedy	qolchedy	OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S005::S3_S_LINE_SCRIBE	B1-S005	f81v	S3_S_LINE_SCRIBE	1	qolchedy	qolchedy	OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S005::S4_MIXED_COMPACT	B1-S005	f81v	S4_MIXED_COMPACT	1	qolchedy	olchedy	OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S006::S1_BARE_MASTER	B1-S006	f81v	S1_BARE_MASTER	4	qokain shckhy dl ral	okain chckhy dl chal	OK+AIN | CKH+Y | LOCAL_WHOLE | AL	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; durchleiten; Zusatz; zur Zielstelle. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	3	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S006::S2_Q_CELL_SCRIBE	B1-S006	f81v	S2_Q_CELL_SCRIBE	4	qokain shckhy dl ral	qokain shckhy dl chal	OK+AIN | CKH+Y | LOCAL_WHOLE | AL	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; durchleiten; Zusatz; zur Zielstelle. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S006::S3_S_LINE_SCRIBE	B1-S006	f81v	S3_S_LINE_SCRIBE	4	qokain shckhy dl ral	qokain shckhy dl sal	OK+AIN | CKH+Y | LOCAL_WHOLE | AL	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; durchleiten; Zusatz; zur Zielstelle. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S006::S4_MIXED_COMPACT	B1-S006	f81v	S4_MIXED_COMPACT	4	qokain shckhy dl ral	okain shckhy dl dal	OK+AIN | CKH+Y | LOCAL_WHOLE | AL	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; durchleiten; Zusatz; zur Zielstelle. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S007::S1_BARE_MASTER	B1-S007	f81v	S1_BARE_MASTER	1	qokchdy	okchedy	OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Umsetzung ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S007::S2_Q_CELL_SCRIBE	B1-S007	f81v	S2_Q_CELL_SCRIBE	1	qokchdy	qokchdy	OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Umsetzung ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S007::S3_S_LINE_SCRIBE	B1-S007	f81v	S3_S_LINE_SCRIBE	1	qokchdy	okchedy	OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Umsetzung ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S007::S4_MIXED_COMPACT	B1-S007	f81v	S4_MIXED_COMPACT	1	qokchdy	okchedy	OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Umsetzung ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	5	chey ol cheky ol shedy	dy tol cheky cheol dshedy	Y | OL | CHK+E+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dieser Posten; fortsetzen; kurz wärmen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; eine abgeteilte Portion.	4	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	5	chey ol cheky ol shedy	sy qolky cheky qolky cheedy	Y | OL | CHK+E+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dieser Posten; fortsetzen; kurz wärmen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; eine abgeteilte Portion.	4	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	5	chey ol cheky ol shedy	shy sol cheky sol shedy	Y | OL | CHK+E+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dieser Posten; fortsetzen; kurz wärmen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; eine abgeteilte Portion.	3	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	5	chey ol cheky ol shedy	dy ol cheky ol dshedy	Y | OL | CHK+E+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dieser Posten; fortsetzen; kurz wärmen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; eine abgeteilte Portion.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S009::S1_BARE_MASTER	B1-S009	f81v	S1_BARE_MASTER	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S009::S2_Q_CELL_SCRIBE	B1-S009	f81v	S2_Q_CELL_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S009::S3_S_LINE_SCRIBE	B1-S009	f81v	S3_S_LINE_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S009::S4_MIXED_COMPACT	B1-S009	f81v	S4_MIXED_COMPACT	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S010::S1_BARE_MASTER	B1-S010	f81v	S1_BARE_MASTER	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S010::S2_Q_CELL_SCRIBE	B1-S010	f81v	S2_Q_CELL_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S010::S3_S_LINE_SCRIBE	B1-S010	f81v	S3_S_LINE_SCRIBE	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S010::S4_MIXED_COMPACT	B1-S010	f81v	S4_MIXED_COMPACT	1	qokedy	qokedy	OK+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S011::S1_BARE_MASTER	B1-S011	f81v	S1_BARE_MASTER	2	chckhy qoky	chckhy okchy	CKH+Y | OK+Y	Stationsbesitzer: diese Station. Kartenfolge: durchleiten; aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S011::S2_Q_CELL_SCRIBE	B1-S011	f81v	S2_Q_CELL_SCRIBE	2	chckhy qoky	chckhy qokchy	CKH+Y | OK+Y	Stationsbesitzer: diese Station. Kartenfolge: durchleiten; aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S011::S3_S_LINE_SCRIBE	B1-S011	f81v	S3_S_LINE_SCRIBE	2	chckhy qoky	shckhy qokchy	CKH+Y | OK+Y	Stationsbesitzer: diese Station. Kartenfolge: durchleiten; aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S011::S4_MIXED_COMPACT	B1-S011	f81v	S4_MIXED_COMPACT	2	chckhy qoky	chckhy okchy	CKH+Y | OK+Y	Stationsbesitzer: diese Station. Kartenfolge: durchleiten; aktuellen Posten ansetzen. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S012::S1_BARE_MASTER	B1-S012	f81v	S1_BARE_MASTER	3	lsho qokey lshedy	lsho okey rshedy	WASH+START | OK+E+Y | WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang beginnen; kurz ansetzen; waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S012::S2_Q_CELL_SCRIBE	B1-S012	f81v	S2_Q_CELL_SCRIBE	3	lsho qokey lshedy	lsho qokey lshedy	WASH+START | OK+E+Y | WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang beginnen; kurz ansetzen; waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S012::S3_S_LINE_SCRIBE	B1-S012	f81v	S3_S_LINE_SCRIBE	3	lsho qokey lshedy	lsho okey rshedy	WASH+START | OK+E+Y | WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang beginnen; kurz ansetzen; waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	2	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S012::S4_MIXED_COMPACT	B1-S012	f81v	S4_MIXED_COMPACT	3	lsho qokey lshedy	lsho okey lshedy	WASH+START | OK+E+Y | WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang beginnen; kurz ansetzen; waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S013::S1_BARE_MASTER	B1-S013	f81v	S1_BARE_MASTER	1	lshedy	rshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S013::S2_Q_CELL_SCRIBE	B1-S013	f81v	S2_Q_CELL_SCRIBE	1	lshedy	lshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S013::S3_S_LINE_SCRIBE	B1-S013	f81v	S3_S_LINE_SCRIBE	1	lshedy	rshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S013::S4_MIXED_COMPACT	B1-S013	f81v	S4_MIXED_COMPACT	1	lshedy	lshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: waschen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	5	chedy qolky lchedal qol otar	chedy tol lchedal cheol otar	CHD+Y | OL | L+CHD+AL | OL | OT+AR	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; auf dem Arbeitsweg weiterleiten; zur Ablaufstelle führen; fortsetzen; danach von dort. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle.	2	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	5	chedy qolky lchedal qol otar	chedchy qolky lchedal qolky otar	CHD+Y | OL | L+CHD+AL | OL | OT+AR	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; auf dem Arbeitsweg weiterleiten; zur Ablaufstelle führen; fortsetzen; danach von dort. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	5	chedy qolky lchedal qol otar	chdy sol lchedal sol otar	CHD+Y | OL | L+CHD+AL | OL | OT+AR	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; auf dem Arbeitsweg weiterleiten; zur Ablaufstelle führen; fortsetzen; danach von dort. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	5	chedy qolky lchedal qol otar	chedy ol lchedal ol otar	CHD+Y | OL | L+CHD+AL | OL | OT+AR	Stationsbesitzer: diese Station. Kartenfolge: laufenden Posten umsetzen; auf dem Arbeitsweg weiterleiten; zur Ablaufstelle führen; fortsetzen; danach von dort. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; der lokale sichtbare Auslauf; die bezeichnete örtliche Stelle.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S015::S1_BARE_MASTER	B1-S015	f81v	S1_BARE_MASTER	2	ytey okchedy	ytey okchedy	Y+E+TY | OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurzen Teil des aktuellen Postens nehmen; angesetzten Inhalt überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S015::S2_Q_CELL_SCRIBE	B1-S015	f81v	S2_Q_CELL_SCRIBE	2	ytey okchedy	ytey qokchedy	Y+E+TY | OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurzen Teil des aktuellen Postens nehmen; angesetzten Inhalt überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S015::S3_S_LINE_SCRIBE	B1-S015	f81v	S3_S_LINE_SCRIBE	2	ytey okchedy	ytey qokchdy	Y+E+TY | OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurzen Teil des aktuellen Postens nehmen; angesetzten Inhalt überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S015::S4_MIXED_COMPACT	B1-S015	f81v	S4_MIXED_COMPACT	2	ytey okchedy	ytey okchedy	Y+E+TY | OK+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurzen Teil des aktuellen Postens nehmen; angesetzten Inhalt überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S016::S1_BARE_MASTER	B1-S016	f81v	S1_BARE_MASTER	4	qokal okeey qol cheedy	okal okeey chol cheedy	OK+AL | OK+EE+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dort ansetzen; länger ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S016::S2_Q_CELL_SCRIBE	B1-S016	f81v	S2_Q_CELL_SCRIBE	4	qokal okeey qol cheedy	qokal qokeey qol shedy	OK+AL | OK+EE+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dort ansetzen; länger ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S016::S3_S_LINE_SCRIBE	B1-S016	f81v	S3_S_LINE_SCRIBE	4	qokal okeey qol cheedy	qokal okeey sol shedy	OK+AL | OK+EE+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dort ansetzen; länger ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S016::S4_MIXED_COMPACT	B1-S016	f81v	S4_MIXED_COMPACT	4	qokal okeey qol cheedy	okal okeey ol dshedy	OK+AL | OK+EE+Y | OL | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dort ansetzen; länger ansetzen; fortsetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	3	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S017::S1_BARE_MASTER	B1-S017	f81v	S1_BARE_MASTER	3	sal teol dchdy	dal keol dchdy	AL | E+OL | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; kurz weiterleiten; weitergeführten Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S017::S2_Q_CELL_SCRIBE	B1-S017	f81v	S2_Q_CELL_SCRIBE	3	sal teol dchdy	ral teol dchdy	AL | E+OL | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; kurz weiterleiten; weitergeführten Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S017::S3_S_LINE_SCRIBE	B1-S017	f81v	S3_S_LINE_SCRIBE	3	sal teol dchdy	sal keol schedy	AL | E+OL | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; kurz weiterleiten; weitergeführten Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S017::S4_MIXED_COMPACT	B1-S017	f81v	S4_MIXED_COMPACT	3	sal teol dchdy	al teol dchdy	AL | E+OL | CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; kurz weiterleiten; weitergeführten Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S018::S1_BARE_MASTER	B1-S018	f81v	S1_BARE_MASTER	4	ly dsheol oiiin olkeedy	lchy dsheol oiiin olkeedy	L+Y | SH+E+OL | IIN | SOLK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten abführen; kurz weiter ruhen lassen; Sollstufe; länger sammeln; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S018::S2_Q_CELL_SCRIBE	B1-S018	f81v	S2_Q_CELL_SCRIBE	4	ly dsheol oiiin olkeedy	ly dsheol oiiin solkeedy	L+Y | SH+E+OL | IIN | SOLK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten abführen; kurz weiter ruhen lassen; Sollstufe; länger sammeln; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S018::S3_S_LINE_SCRIBE	B1-S018	f81v	S3_S_LINE_SCRIBE	4	ly dsheol oiiin olkeedy	lchy dsheol soiiin solkeedy	L+Y | SH+E+OL | IIN | SOLK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten abführen; kurz weiter ruhen lassen; Sollstufe; länger sammeln; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S018::S4_MIXED_COMPACT	B1-S018	f81v	S4_MIXED_COMPACT	4	ly dsheol oiiin olkeedy	ly dsheol oiiin olkeedy	L+Y | SH+E+OL | IIN | SOLK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: aktuellen Posten abführen; kurz weiter ruhen lassen; Sollstufe; länger sammeln; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S019::S1_BARE_MASTER	B1-S019	f81v	S1_BARE_MASTER	1	tedy	cheedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S019::S2_Q_CELL_SCRIBE	B1-S019	f81v	S2_Q_CELL_SCRIBE	1	tedy	cheedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S019::S3_S_LINE_SCRIBE	B1-S019	f81v	S3_S_LINE_SCRIBE	1	tedy	shedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S019::S4_MIXED_COMPACT	B1-S019	f81v	S4_MIXED_COMPACT	1	tedy	dshedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S020::S1_BARE_MASTER	B1-S020	f81v	S1_BARE_MASTER	2	cheky shckhedy	cheky shckhedy	CHK+E+Y | CKHE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz wärmen; seihen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S020::S2_Q_CELL_SCRIBE	B1-S020	f81v	S2_Q_CELL_SCRIBE	2	cheky shckhedy	cheky shckhedy	CHK+E+Y | CKHE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz wärmen; seihen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S020::S3_S_LINE_SCRIBE	B1-S020	f81v	S3_S_LINE_SCRIBE	2	cheky shckhedy	cheky shckhedy	CHK+E+Y | CKHE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz wärmen; seihen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S020::S4_MIXED_COMPACT	B1-S020	f81v	S4_MIXED_COMPACT	2	cheky shckhedy	cheky shckhedy	CHK+E+Y | CKHE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz wärmen; seihen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
