copy_id	unit_id	page	scribe_profile	group_position	source_group_id	atom_sequence	source_surface	selected_surface	selection_mode	surface_changed	atom_identity_preserved
H5-S002::S3_S_LINE_SCRIBE	H5-S002	f56r	S3_S_LINE_SCRIBE	1	E083	PREV+OL	schol	schol	PROFILE_MATCH	NO	YES
H5-S002::S3_S_LINE_SCRIBE	H5-S002	f56r	S3_S_LINE_SCRIBE	2	E084	HO+Y	choy	choy	REGISTERED_FALLBACK	NO	YES
H5-S002::S3_S_LINE_SCRIBE	H5-S002	f56r	S3_S_LINE_SCRIBE	3	E085	OK+Y	choky	chokchy	REGISTERED_FALLBACK	YES	YES
H5-S002::S3_S_LINE_SCRIBE	H5-S002	f56r	S3_S_LINE_SCRIBE	4	E086	EE+CKH+HO+CLOSE	cheeckhody	cheeckhody	REGISTERED_FALLBACK	NO	YES
H5-S002::S4_MIXED_COMPACT	H5-S002	f56r	S4_MIXED_COMPACT	1	E083	PREV+OL	schol	dchol	PROFILE_MATCH	YES	YES
H5-S002::S4_MIXED_COMPACT	H5-S002	f56r	S4_MIXED_COMPACT	2	E084	HO+Y	choy	choy	REGISTERED_FALLBACK	NO	YES
H5-S002::S4_MIXED_COMPACT	H5-S002	f56r	S4_MIXED_COMPACT	3	E085	OK+Y	choky	oky	PROFILE_MATCH	YES	YES
H5-S002::S4_MIXED_COMPACT	H5-S002	f56r	S4_MIXED_COMPACT	4	E086	EE+CKH+HO+CLOSE	cheeckhody	cheeckhody	REGISTERED_FALLBACK	NO	YES
H5-S003::S1_BARE_MASTER	H5-S003	f56r	S1_BARE_MASTER	1	E087	SH	sh	sh	REGISTERED_FALLBACK	NO	YES
H5-S003::S1_BARE_MASTER	H5-S003	f56r	S1_BARE_MASTER	2	E088	HO	cho	cho	PROFILE_MATCH	NO	YES
H5-S003::S1_BARE_MASTER	H5-S003	f56r	S1_BARE_MASTER	3	E089	KCH+E+Y	kchey	kchey	PROFILE_MATCH	NO	YES
H5-S003::S1_BARE_MASTER	H5-S003	f56r	S1_BARE_MASTER	4	E090	OK+OK+Y	qokokchy	qokokchy	REGISTERED_FALLBACK	NO	YES
H5-S003::S2_Q_CELL_SCRIBE	H5-S003	f56r	S2_Q_CELL_SCRIBE	1	E087	SH	sh	sh	REGISTERED_FALLBACK	NO	YES
H5-S003::S2_Q_CELL_SCRIBE	H5-S003	f56r	S2_Q_CELL_SCRIBE	2	E088	HO	cho	sho	REGISTERED_FALLBACK	YES	YES
H5-S003::S2_Q_CELL_SCRIBE	H5-S003	f56r	S2_Q_CELL_SCRIBE	3	E089	KCH+E+Y	kchey	qekey	PROFILE_MATCH	YES	YES
H5-S003::S2_Q_CELL_SCRIBE	H5-S003	f56r	S2_Q_CELL_SCRIBE	4	E090	OK+OK+Y	qokokchy	qokokchy	PROFILE_MATCH	NO	YES
H5-S003::S3_S_LINE_SCRIBE	H5-S003	f56r	S3_S_LINE_SCRIBE	1	E087	SH	sh	sh	PROFILE_MATCH	NO	YES
H5-S003::S3_S_LINE_SCRIBE	H5-S003	f56r	S3_S_LINE_SCRIBE	2	E088	HO	cho	sho	PROFILE_MATCH	YES	YES
H5-S003::S3_S_LINE_SCRIBE	H5-S003	f56r	S3_S_LINE_SCRIBE	3	E089	KCH+E+Y	kchey	qekey	REGISTERED_FALLBACK	YES	YES
H5-S003::S3_S_LINE_SCRIBE	H5-S003	f56r	S3_S_LINE_SCRIBE	4	E090	OK+OK+Y	qokokchy	qokokchy	REGISTERED_FALLBACK	NO	YES
H5-S003::S4_MIXED_COMPACT	H5-S003	f56r	S4_MIXED_COMPACT	1	E087	SH	sh	sh	REGISTERED_FALLBACK	NO	YES
H5-S003::S4_MIXED_COMPACT	H5-S003	f56r	S4_MIXED_COMPACT	2	E088	HO	cho	sho	REGISTERED_FALLBACK	YES	YES
H5-S003::S4_MIXED_COMPACT	H5-S003	f56r	S4_MIXED_COMPACT	3	E089	KCH+E+Y	kchey	kchey	REGISTERED_FALLBACK	NO	YES
H5-S003::S4_MIXED_COMPACT	H5-S003	f56r	S4_MIXED_COMPACT	4	E090	OK+OK+Y	qokokchy	qokokchy	REGISTERED_FALLBACK	NO	YES
H5-S004::S1_BARE_MASTER	H5-S004	f56r	S1_BARE_MASTER	1	E091	OK+Y	okchy	choky	PROFILE_MATCH	YES	YES
H5-S004::S1_BARE_MASTER	H5-S004	f56r	S1_BARE_MASTER	2	E092	OK+CHEO	chokcheo	chokcheo	PROFILE_MATCH	NO	YES
H5-S004::S1_BARE_MASTER	H5-S004	f56r	S1_BARE_MASTER	3	E093	KCH+AL	kchal	kchal	PROFILE_MATCH	NO	YES
H5-S004::S2_Q_CELL_SCRIBE	H5-S004	f56r	S2_Q_CELL_SCRIBE	1	E091	OK+Y	okchy	qoky	PROFILE_MATCH	YES	YES
H5-S004::S2_Q_CELL_SCRIBE	H5-S004	f56r	S2_Q_CELL_SCRIBE	2	E092	OK+CHEO	chokcheo	chokcheo	REGISTERED_FALLBACK	NO	YES
H5-S004::S2_Q_CELL_SCRIBE	H5-S004	f56r	S2_Q_CELL_SCRIBE	3	E093	KCH+AL	kchal	kchal	REGISTERED_FALLBACK	NO	YES
H5-S004::S3_S_LINE_SCRIBE	H5-S004	f56r	S3_S_LINE_SCRIBE	1	E091	OK+Y	okchy	okchy	REGISTERED_FALLBACK	NO	YES
H5-S004::S3_S_LINE_SCRIBE	H5-S004	f56r	S3_S_LINE_SCRIBE	2	E092	OK+CHEO	chokcheo	chokcheo	REGISTERED_FALLBACK	NO	YES
H5-S004::S3_S_LINE_SCRIBE	H5-S004	f56r	S3_S_LINE_SCRIBE	3	E093	KCH+AL	kchal	kchal	REGISTERED_FALLBACK	NO	YES
H5-S004::S4_MIXED_COMPACT	H5-S004	f56r	S4_MIXED_COMPACT	1	E091	OK+Y	okchy	oky	PROFILE_MATCH	YES	YES
H5-S004::S4_MIXED_COMPACT	H5-S004	f56r	S4_MIXED_COMPACT	2	E092	OK+CHEO	chokcheo	chokcheo	REGISTERED_FALLBACK	NO	YES
H5-S004::S4_MIXED_COMPACT	H5-S004	f56r	S4_MIXED_COMPACT	3	E093	KCH+AL	kchal	kchal	REGISTERED_FALLBACK	NO	YES
H5-S005::S1_BARE_MASTER	H5-S005	f56r	S1_BARE_MASTER	1	E094	HO	sho	cho	PROFILE_MATCH	YES	YES
H5-S005::S1_BARE_MASTER	H5-S005	f56r	S1_BARE_MASTER	2	E095	OK+Y	chokchy	okchy	PROFILE_MATCH	YES	YES
H5-S005::S1_BARE_MASTER	H5-S005	f56r	S1_BARE_MASTER	3	E096	CHEO+AR	kchoar	kchoar	PROFILE_MATCH	NO	YES
H5-S005::S1_BARE_MASTER	H5-S005	f56r	S1_BARE_MASTER	4	E097	OT+DAN	sotodan	sotodan	REGISTERED_FALLBACK	NO	YES
H5-S005::S2_Q_CELL_SCRIBE	H5-S005	f56r	S2_Q_CELL_SCRIBE	1	E094	HO	sho	cho	REGISTERED_FALLBACK	YES	YES
H5-S005::S2_Q_CELL_SCRIBE	H5-S005	f56r	S2_Q_CELL_SCRIBE	2	E095	OK+Y	chokchy	qokchy	PROFILE_MATCH	YES	YES
H5-S005::S2_Q_CELL_SCRIBE	H5-S005	f56r	S2_Q_CELL_SCRIBE	3	E096	CHEO+AR	kchoar	cheoar	REGISTERED_FALLBACK	YES	YES
H5-S005::S2_Q_CELL_SCRIBE	H5-S005	f56r	S2_Q_CELL_SCRIBE	4	E097	OT+DAN	sotodan	sotodan	REGISTERED_FALLBACK	NO	YES
H5-S005::S3_S_LINE_SCRIBE	H5-S005	f56r	S3_S_LINE_SCRIBE	1	E094	HO	sho	sho	PROFILE_MATCH	NO	YES
H5-S005::S3_S_LINE_SCRIBE	H5-S005	f56r	S3_S_LINE_SCRIBE	2	E095	OK+Y	chokchy	qokchy	REGISTERED_FALLBACK	YES	YES
H5-S005::S3_S_LINE_SCRIBE	H5-S005	f56r	S3_S_LINE_SCRIBE	3	E096	CHEO+AR	kchoar	kchoar	REGISTERED_FALLBACK	NO	YES
H5-S005::S3_S_LINE_SCRIBE	H5-S005	f56r	S3_S_LINE_SCRIBE	4	E097	OT+DAN	sotodan	sotodan	PROFILE_MATCH	NO	YES
H5-S005::S4_MIXED_COMPACT	H5-S005	f56r	S4_MIXED_COMPACT	1	E094	HO	sho	cho	REGISTERED_FALLBACK	YES	YES
H5-S005::S4_MIXED_COMPACT	H5-S005	f56r	S4_MIXED_COMPACT	2	E095	OK+Y	chokchy	okchy	PROFILE_MATCH	YES	YES
H5-S005::S4_MIXED_COMPACT	H5-S005	f56r	S4_MIXED_COMPACT	3	E096	CHEO+AR	kchoar	cheoar	REGISTERED_FALLBACK	YES	YES
H5-S005::S4_MIXED_COMPACT	H5-S005	f56r	S4_MIXED_COMPACT	4	E097	OT+DAN	sotodan	sotodan	REGISTERED_FALLBACK	NO	YES
H5-S006::S1_BARE_MASTER	H5-S006	f56r	S1_BARE_MASTER	1	E098	OT+Y	otchey	otchey	PROFILE_MATCH	NO	YES
H5-S006::S1_BARE_MASTER	H5-S006	f56r	S1_BARE_MASTER	2	E099	E+OL	keol	keol	PROFILE_MATCH	NO	YES
H5-S006::S1_BARE_MASTER	H5-S006	f56r	S1_BARE_MASTER	3	E100	AIIN	daiin	chaiin	PROFILE_MATCH	YES	YES
H5-S006::S2_Q_CELL_SCRIBE	H5-S006	f56r	S2_Q_CELL_SCRIBE	1	E098	OT+Y	otchey	qotchy	PROFILE_MATCH	YES	YES
H5-S006::S2_Q_CELL_SCRIBE	H5-S006	f56r	S2_Q_CELL_SCRIBE	2	E099	E+OL	keol	teol	REGISTERED_FALLBACK	YES	YES
H5-S006::S2_Q_CELL_SCRIBE	H5-S006	f56r	S2_Q_CELL_SCRIBE	3	E100	AIIN	daiin	chaiin	REGISTERED_FALLBACK	YES	YES
H5-S006::S3_S_LINE_SCRIBE	H5-S006	f56r	S3_S_LINE_SCRIBE	1	E098	OT+Y	otchey	qotchy	REGISTERED_FALLBACK	YES	YES
H5-S006::S3_S_LINE_SCRIBE	H5-S006	f56r	S3_S_LINE_SCRIBE	2	E099	E+OL	keol	keol	REGISTERED_FALLBACK	NO	YES
H5-S006::S3_S_LINE_SCRIBE	H5-S006	f56r	S3_S_LINE_SCRIBE	3	E100	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
H5-S006::S4_MIXED_COMPACT	H5-S006	f56r	S4_MIXED_COMPACT	1	E098	OT+Y	otchey	otchey	PROFILE_MATCH	NO	YES
H5-S006::S4_MIXED_COMPACT	H5-S006	f56r	S4_MIXED_COMPACT	2	E099	E+OL	keol	teol	REGISTERED_FALLBACK	YES	YES
H5-S006::S4_MIXED_COMPACT	H5-S006	f56r	S4_MIXED_COMPACT	3	E100	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
B1-S001::S1_BARE_MASTER	B1-S001	f81v	S1_BARE_MASTER	1	E101	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S001::S2_Q_CELL_SCRIBE	B1-S001	f81v	S2_Q_CELL_SCRIBE	1	E101	OK+E+CLOSE	qokedy	qokedy	PROFILE_MATCH	NO	YES
B1-S001::S3_S_LINE_SCRIBE	B1-S001	f81v	S3_S_LINE_SCRIBE	1	E101	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S001::S4_MIXED_COMPACT	B1-S001	f81v	S4_MIXED_COMPACT	1	E101	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	1	E102	OK+AIIN	okaiin	okaiin	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	2	E103	AIR	kair	kair	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	3	E104	OK+AL	okal	okal	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	4	E105	AR	sar	dar	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	5	E106	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	6	E107	AIN	kain	kain	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	7	E108	OL+AIN	olkain	olkain	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	8	E109	AL	al	dal	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	9	E110	OL	ol	cheol	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	10	E111	OL	rol	ol	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	11	E112	LOCAL_WHOLE	dl	dl	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	12	E113	OL+OR	olor	olor	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	13	E114	OL	ol	chol	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	14	E115	CKH+E+AL	sheckhal	sheckhal	REGISTERED_FALLBACK	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	15	E116	AIIN	daiin	chaiin	PROFILE_MATCH	YES	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	16	E117	OK+EE+AL	qokeedal	qokeedal	REGISTERED_FALLBACK	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	17	E118	AIIN	daiin	daiin	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	18	E119	CKH+Y	chckhy	chckhy	PROFILE_MATCH	NO	YES
B1-S002::S1_BARE_MASTER	B1-S002	f81v	S1_BARE_MASTER	19	E120	CHD+CLOSE	schedy	dchedy	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	1	E102	OK+AIIN	okaiin	qokaiin	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	2	E103	AIR	kair	kair	REGISTERED_FALLBACK	NO	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	3	E104	OK+AL	okal	qokal	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	4	E105	AR	sar	char	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	5	E106	OL	ol	qol	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	6	E107	AIN	kain	chkain	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	7	E108	OL+AIN	olkain	qolkain	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	8	E109	AL	al	dal	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	9	E110	OL	ol	qol	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	10	E111	OL	rol	qolky	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	11	E112	LOCAL_WHOLE	dl	dl	REGISTERED_FALLBACK	NO	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	12	E113	OL+OR	olor	cholor	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	13	E114	OL	ol	qol	PROFILE_MATCH	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	14	E115	CKH+E+AL	sheckhal	sheckhal	REGISTERED_FALLBACK	NO	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	15	E116	AIIN	daiin	daiin	REGISTERED_FALLBACK	NO	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	16	E117	OK+EE+AL	qokeedal	qokeedal	PROFILE_MATCH	NO	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	17	E118	AIIN	daiin	taiin	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	18	E119	CKH+Y	chckhy	shckhy	REGISTERED_FALLBACK	YES	YES
B1-S002::S2_Q_CELL_SCRIBE	B1-S002	f81v	S2_Q_CELL_SCRIBE	19	E120	CHD+CLOSE	schedy	dchdy	REGISTERED_FALLBACK	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	1	E102	OK+AIIN	okaiin	qokaiin	REGISTERED_FALLBACK	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	2	E103	AIR	kair	schedair	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	3	E104	OK+AL	okal	qokal	REGISTERED_FALLBACK	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	4	E105	AR	sar	sar	PROFILE_MATCH	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	5	E106	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	6	E107	AIN	kain	kain	REGISTERED_FALLBACK	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	7	E108	OL+AIN	olkain	qolkain	REGISTERED_FALLBACK	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	8	E109	AL	al	sal	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	9	E110	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	10	E111	OL	rol	sol	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	11	E112	LOCAL_WHOLE	dl	dl	REGISTERED_FALLBACK	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	12	E113	OL+OR	olor	olor	REGISTERED_FALLBACK	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	13	E114	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	14	E115	CKH+E+AL	sheckhal	sheckhal	PROFILE_MATCH	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	15	E116	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	16	E117	OK+EE+AL	qokeedal	qokeedal	REGISTERED_FALLBACK	NO	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	17	E118	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	18	E119	CKH+Y	chckhy	shckhy	PROFILE_MATCH	YES	YES
B1-S002::S3_S_LINE_SCRIBE	B1-S002	f81v	S3_S_LINE_SCRIBE	19	E120	CHD+CLOSE	schedy	schedy	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	1	E102	OK+AIIN	okaiin	okaiin	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	2	E103	AIR	kair	schedair	REGISTERED_FALLBACK	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	3	E104	OK+AL	okal	okal	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	4	E105	AR	sar	dar	PROFILE_MATCH	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	5	E106	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	6	E107	AIN	kain	chkain	REGISTERED_FALLBACK	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	7	E108	OL+AIN	olkain	olkain	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	8	E109	AL	al	dal	PROFILE_MATCH	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	9	E110	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	10	E111	OL	rol	ol	PROFILE_MATCH	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	11	E112	LOCAL_WHOLE	dl	dl	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	12	E113	OL+OR	olor	olor	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	13	E114	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	14	E115	CKH+E+AL	sheckhal	sheckhal	REGISTERED_FALLBACK	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	15	E116	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	16	E117	OK+EE+AL	qokeedal	qokeedal	REGISTERED_FALLBACK	NO	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	17	E118	AIIN	daiin	aiin	PROFILE_MATCH	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	18	E119	CKH+Y	chckhy	shckhy	REGISTERED_FALLBACK	YES	YES
B1-S002::S4_MIXED_COMPACT	B1-S002	f81v	S4_MIXED_COMPACT	19	E120	CHD+CLOSE	schedy	dchdy	PROFILE_MATCH	YES	YES
B1-S003::S1_BARE_MASTER	B1-S003	f81v	S1_BARE_MASTER	1	E121	OL	qol	rol	PROFILE_MATCH	YES	YES
B1-S003::S1_BARE_MASTER	B1-S003	f81v	S1_BARE_MASTER	2	E122	SH+KCH+CHD+CLOSE	sshkchdy	sshkchdy	REGISTERED_FALLBACK	NO	YES
B1-S003::S2_Q_CELL_SCRIBE	B1-S003	f81v	S2_Q_CELL_SCRIBE	1	E121	OL	qol	qol	PROFILE_MATCH	NO	YES
B1-S003::S2_Q_CELL_SCRIBE	B1-S003	f81v	S2_Q_CELL_SCRIBE	2	E122	SH+KCH+CHD+CLOSE	sshkchdy	sshkchdy	REGISTERED_FALLBACK	NO	YES
B1-S003::S3_S_LINE_SCRIBE	B1-S003	f81v	S3_S_LINE_SCRIBE	1	E121	OL	qol	sol	PROFILE_MATCH	YES	YES
B1-S003::S3_S_LINE_SCRIBE	B1-S003	f81v	S3_S_LINE_SCRIBE	2	E122	SH+KCH+CHD+CLOSE	sshkchdy	sshkchdy	PROFILE_MATCH	NO	YES
B1-S003::S4_MIXED_COMPACT	B1-S003	f81v	S4_MIXED_COMPACT	1	E121	OL	qol	ol	PROFILE_MATCH	YES	YES
B1-S003::S4_MIXED_COMPACT	B1-S003	f81v	S4_MIXED_COMPACT	2	E122	SH+KCH+CHD+CLOSE	sshkchdy	sshkchdy	REGISTERED_FALLBACK	NO	YES
B1-S004::S1_BARE_MASTER	B1-S004	f81v	S1_BARE_MASTER	1	E123	CHD+Y	chedy	chedy	PROFILE_MATCH	NO	YES
B1-S004::S1_BARE_MASTER	B1-S004	f81v	S1_BARE_MASTER	2	E124	OL	ol	tol	PROFILE_MATCH	YES	YES
B1-S004::S1_BARE_MASTER	B1-S004	f81v	S1_BARE_MASTER	3	E125	SHED+E+CLOSE	shedy	tedy	PROFILE_MATCH	YES	YES
B1-S004::S2_Q_CELL_SCRIBE	B1-S004	f81v	S2_Q_CELL_SCRIBE	1	E123	CHD+Y	chedy	chedchy	REGISTERED_FALLBACK	YES	YES
B1-S004::S2_Q_CELL_SCRIBE	B1-S004	f81v	S2_Q_CELL_SCRIBE	2	E124	OL	ol	qolky	PROFILE_MATCH	YES	YES
B1-S004::S2_Q_CELL_SCRIBE	B1-S004	f81v	S2_Q_CELL_SCRIBE	3	E125	SHED+E+CLOSE	shedy	tedy	REGISTERED_FALLBACK	YES	YES
B1-S004::S3_S_LINE_SCRIBE	B1-S004	f81v	S3_S_LINE_SCRIBE	1	E123	CHD+Y	chedy	chdy	REGISTERED_FALLBACK	YES	YES
B1-S004::S3_S_LINE_SCRIBE	B1-S004	f81v	S3_S_LINE_SCRIBE	2	E124	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S004::S3_S_LINE_SCRIBE	B1-S004	f81v	S3_S_LINE_SCRIBE	3	E125	SHED+E+CLOSE	shedy	shedy	PROFILE_MATCH	NO	YES
B1-S004::S4_MIXED_COMPACT	B1-S004	f81v	S4_MIXED_COMPACT	1	E123	CHD+Y	chedy	chedy	REGISTERED_FALLBACK	NO	YES
B1-S004::S4_MIXED_COMPACT	B1-S004	f81v	S4_MIXED_COMPACT	2	E124	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S004::S4_MIXED_COMPACT	B1-S004	f81v	S4_MIXED_COMPACT	3	E125	SHED+E+CLOSE	shedy	dshedy	PROFILE_MATCH	YES	YES
B1-S005::S1_BARE_MASTER	B1-S005	f81v	S1_BARE_MASTER	1	E126	OL+CHD+CLOSE	qolchedy	olchedy	PROFILE_MATCH	YES	YES
B1-S005::S2_Q_CELL_SCRIBE	B1-S005	f81v	S2_Q_CELL_SCRIBE	1	E126	OL+CHD+CLOSE	qolchedy	qolchedy	PROFILE_MATCH	NO	YES
