page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f43v	f43v.2	dar	shedy octhy otedy chedy dar chesy okeody oky okaldy kchdy okar	feucht in der Mitte des Grades, abgeschlossen | CTH-Zubereitung/Ansatz, Grundform | kalter Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dar:?] | [chesy:?] | [okeody:?] | heißer Ansatz am Anfang des Grades | [okaldy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [okar:?]	feucht in der Mitte des Grades, abgeschlossen | CTH-Zubereitung/Ansatz, Grundform | kalter Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [chesy:?] | [okeody:?] | heißer Ansatz am Anfang des Grades | [okaldy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [okar:?]	feucht in der Mitte des Grades, abgeschlossen; CTH-Zubereitung/Ansatz, Grundform; kalter Ansatz in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [chesy:?]; [okeody:?]; heißer Ansatz am Anfang des Grades; [okaldy:?]; heiß und trocken am Anfang des Grades, abgeschlossen; [okar:?]	False
f44r	f44r.6	dar	dshor y tchol shy o cheekchy qotchy otchy dar	[dshor:?] | [y:?] | [tchol:?] | feucht am Anfang des Grades | [o:?] | [cheekchy:?] | kalt und trocken am Anfang des Grades | kalt-trockener Ansatz am Anfang des Grades | [dar:?]	[dshor:?] | [y:?] | [tchol:?] | feucht am Anfang des Grades | [o:?] | [cheekchy:?] | kalt und trocken am Anfang des Grades | kalt-trockener Ansatz am Anfang des Grades | abgemessene Fraktion I	[dshor:?]; [y:?]; [tchol:?]; feucht am Anfang des Grades; [o:?]; [cheekchy:?]; kalt und trocken am Anfang des Grades; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	False
f44v	f44v.6	dair	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	kalt; nominal kaltes Gut/Material | [dair:?] | [ytaiin:?] | Materialmaß | [y:?] | [kchain:?] | kalter Ansatz am Anfang des Grades | heiß am Ende des Grades | kalt-trockener Zubereitungsstoff | [ytaiin:?] | [dy:?]	kalt; nominal kaltes Gut/Material | abgemessene Fraktion II | [ytaiin:?] | Materialmaß | [y:?] | [kchain:?] | kalter Ansatz am Anfang des Grades | heiß am Ende des Grades | kalt-trockener Zubereitungsstoff | [ytaiin:?] | [dy:?]	kalt; nominal kaltes Gut/Material; abgemessene Fraktion II; [ytaiin:?]; Materialmaß; [y:?]; [kchain:?]; kalter Ansatz am Anfang des Grades; heiß am Ende des Grades; kalt-trockener Zubereitungsstoff; [ytaiin:?]; [dy:?]	False
f45r	f45r.2	dar	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | heiß am Anfang des Grades | [qokol:?] | heiß, Grad III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykaiin:?] | [dar:?] | [om:?]	Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial | heiß am Anfang des Grades | [qokol:?] | heiß, Grad III | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykaiin:?] | abgemessene Fraktion I | [om:?]	Blüten-/Fruchtstand; reproduktiver Teil; CTH-Drogenmaterial; heiß am Anfang des Grades; [qokol:?]; heiß, Grad III; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; [ykaiin:?]; abgemessene Fraktion I; [om:?]	False
f45r	f45r.7	dar	lchar qor y kar dar	[lchar:?] | [qor:?] | [y:?] | [kar:?] | [dar:?]	[lchar:?] | [qor:?] | [y:?] | [kar:?] | abgemessene Fraktion I	[lchar:?]; [qor:?]; [y:?]; [kar:?]; abgemessene Fraktion I	False
f45v	f45v.4	dair	okchy qockhy dain dail dair shy	heiß-trockener Ansatz am Anfang des Grades | [qockhy:?] | Grad-/Maßwert II | [dail:?] | [dair:?] | feucht am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades | [qockhy:?] | Grad-/Maßwert II | [dail:?] | abgemessene Fraktion II | feucht am Anfang des Grades	heiß-trockener Ansatz am Anfang des Grades; [qockhy:?]; Grad-/Maßwert II; [dail:?]; abgemessene Fraktion II; feucht am Anfang des Grades	False
f45v	f45v.5	dar	qotol choiin okchar dar oty shoto dol py otytam	kaltes Material | trockene Zubereitungsform III | [okchar:?] | [dar:?] | kalter Ansatz am Anfang des Grades | [shoto:?] | Materialmaß | Pulver in Grundform | [otytam:?]	kaltes Material | trockene Zubereitungsform III | [okchar:?] | abgemessene Fraktion I | kalter Ansatz am Anfang des Grades | [shoto:?] | Materialmaß | Pulver in Grundform | [otytam:?]	kaltes Material; trockene Zubereitungsform III; [okchar:?]; abgemessene Fraktion I; kalter Ansatz am Anfang des Grades; [shoto:?]; Materialmaß; Pulver in Grundform; [otytam:?]	False
f46r	f46r.13	dar	ar akaiin shol okeey chol dar ols lain y	[ar:?] | [akaiin:?] | feucht; nominal feuchtes Gut/Material | heißer Ansatz am Ende des Grades | trocken; nominal trockenes Gut/Material | [dar:?] | [ols:?] | [lain:?] | [y:?]	[ar:?] | [akaiin:?] | feucht; nominal feuchtes Gut/Material | heißer Ansatz am Ende des Grades | trocken; nominal trockenes Gut/Material | abgemessene Fraktion I | [ols:?] | [lain:?] | [y:?]	[ar:?]; [akaiin:?]; feucht; nominal feuchtes Gut/Material; heißer Ansatz am Ende des Grades; trocken; nominal trockenes Gut/Material; abgemessene Fraktion I; [ols:?]; [lain:?]; [y:?]	False
f46r	f46r.2	chckhy	sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xor aiin sheckhy	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | [qoor:?] | [sheo:?] | [teoly:?] | [chckhy:?] | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | [sheckhy:?]	Samen/Saatgutzubereitung, Dosis III | [sheeoly:?] | [qoor:?] | [sheo:?] | [teoly:?] | trockene Arzneimischung am Gradanfang | Grad-/Maßwert III | [sh:?] | [sheet:?] | feucht in der Mitte des Grades, abgeschlossen | [xor:?] | Menge III | [sheckhy:?]	Samen/Saatgutzubereitung, Dosis III; [sheeoly:?]; [qoor:?]; [sheo:?]; [teoly:?]; trockene Arzneimischung am Gradanfang; Grad-/Maßwert III; [sh:?]; [sheet:?]; feucht in der Mitte des Grades, abgeschlossen; [xor:?]; Menge III; [sheckhy:?]	False
f46r	f46r.4	chckhy	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky daloy	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | [chckhy:?] | [qokaldy:?] | [chekal:?] | [chckhy:?] | [sheky:?] | [sheky:?] | [daloy:?]	[tshedar:?] | trocken; nominal trockenes Gut/Material | [kaldy:?] | trockene Arzneimischung am Gradanfang | [qokaldy:?] | [chekal:?] | trockene Arzneimischung am Gradanfang | [sheky:?] | [sheky:?] | [daloy:?]	[tshedar:?]; trocken; nominal trockenes Gut/Material; [kaldy:?]; trockene Arzneimischung am Gradanfang; [qokaldy:?]; [chekal:?]; trockene Arzneimischung am Gradanfang; [sheky:?]; [sheky:?]; [daloy:?]	False
f46r	f46r.8	chckhy	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	[dsheol:?] | trocken am Anfang des Grades | [chckhy:?] | feucht am Anfang des Grades | feucht am Anfang des Grades, abgeschlossen | [chky:?] | [chody:?] | [cthdy:?] | [s:?] | [cheos:?] | trocken in der Mitte des Grades	[dsheol:?] | trocken am Anfang des Grades | trockene Arzneimischung am Gradanfang | feucht am Anfang des Grades | feucht am Anfang des Grades, abgeschlossen | [chky:?] | [chody:?] | [cthdy:?] | [s:?] | [cheos:?] | trocken in der Mitte des Grades	[dsheol:?]; trocken am Anfang des Grades; trockene Arzneimischung am Gradanfang; feucht am Anfang des Grades; feucht am Anfang des Grades, abgeschlossen; [chky:?]; [chody:?]; [cthdy:?]; [s:?]; [cheos:?]; trocken in der Mitte des Grades	False
f46v	f46v.12	dair	dair aly chdam chcthy chdam	[dair:?] | [aly:?] | [chdam:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chdam:?]	abgemessene Fraktion II | [aly:?] | [chdam:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chdam:?]	abgemessene Fraktion II; [aly:?]; [chdam:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [chdam:?]	False
f46v	f46v.4	chckhy|chckhdy	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy	[ydaiin:?] | [chckhy:?] | [chdal:?] | [olar:?] | [chckhdy:?] | [chdody:?] | [tar:?] | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	[ydaiin:?] | trockene Arzneimischung am Gradanfang | [chdal:?] | [olar:?] | trockene Arzneimischung am Gradanfang, abgeschlossen | [chdody:?] | [tar:?] | [cham:?] | heiß in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [y:?] | [kaiir:?] | [shckhefy:?]	[ydaiin:?]; trockene Arzneimischung am Gradanfang; [chdal:?]; [olar:?]; trockene Arzneimischung am Gradanfang, abgeschlossen; [chdody:?]; [tar:?]; [cham:?]; heiß in der Mitte des Grades, abgeschlossen; Grad-/Maßwert III; [y:?]; [kaiir:?]; [shckhefy:?]	False
f47r	f47r.2	dair	chokchol chol choldy dair chad aiin	[chokchol:?] | trocken; nominal trockenes Gut/Material | [choldy:?] | [dair:?] | [chad:?] | Menge III	[chokchol:?] | trocken; nominal trockenes Gut/Material | [choldy:?] | abgemessene Fraktion II | [chad:?] | Menge III	[chokchol:?]; trocken; nominal trockenes Gut/Material; [choldy:?]; abgemessene Fraktion II; [chad:?]; Menge III	False
f47v	f47v.10	dar	chotcho ltchey o tcho tchy dy chol chody dar	[chotcho:?] | [ltchey:?] | [o:?] | [tcho:?] | kalt und trocken am Anfang des Grades | [dy:?] | trocken; nominal trockenes Gut/Material | [chody:?] | [dar:?]	[chotcho:?] | [ltchey:?] | [o:?] | [tcho:?] | kalt und trocken am Anfang des Grades | [dy:?] | trocken; nominal trockenes Gut/Material | [chody:?] | abgemessene Fraktion I	[chotcho:?]; [ltchey:?]; [o:?]; [tcho:?]; kalt und trocken am Anfang des Grades; [dy:?]; trocken; nominal trockenes Gut/Material; [chody:?]; abgemessene Fraktion I	False
f47v	f47v.7	dair	pchodaiin dair dcthy	[pchodaiin:?] | [dair:?] | [dcthy:?]	[pchodaiin:?] | abgemessene Fraktion II | [dcthy:?]	[pchodaiin:?]; abgemessene Fraktion II; [dcthy:?]	False
f48v	f48v.11	chckhy	ykeedal chckhy ykal y tam or cheedls sary	[ykeedal:?] | [chckhy:?] | [ykal:?] | [y:?] | [tam:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheedls:?] | [sary:?]	[ykeedal:?] | trockene Arzneimischung am Gradanfang | [ykal:?] | [y:?] | [tam:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheedls:?] | [sary:?]	[ykeedal:?]; trockene Arzneimischung am Gradanfang; [ykal:?]; [y:?]; [tam:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [cheedls:?]; [sary:?]	False
f48v	f48v.8	chckhedy	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	[oteody:?] | [chkey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chckhedy:?] | [ykedy:?] | [oldy:?] | [otoly:?] | trocken in der Mitte des Grades | [kaly:?] | [tokar:?] | [otam:?]	[oteody:?] | [chkey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | trockene Arzneimischung in der Gradmitte, abgeschlossen | [ykedy:?] | [oldy:?] | [otoly:?] | trocken in der Mitte des Grades | [kaly:?] | [tokar:?] | [otam:?]	[oteody:?]; [chkey:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; trockene Arzneimischung in der Gradmitte, abgeschlossen; [ykedy:?]; [oldy:?]; [otoly:?]; trocken in der Mitte des Grades; [kaly:?]; [tokar:?]; [otam:?]	False
f49v	f49v.20	dar	qoksho daiin shckhy dar	[qoksho:?] | Grad-/Maßwert III | [shckhy:?] | [dar:?]	[qoksho:?] | Grad-/Maßwert III | [shckhy:?] | abgemessene Fraktion I	[qoksho:?]; Grad-/Maßwert III; [shckhy:?]; abgemessene Fraktion I	False
f50r	f50r.1	dair	psheor olkair olfchedy qopeeedar opchey dair o laiin chefchdy	[psheor:?] | [olkair:?] | [olfchedy:?] | [qopeeedar:?] | [opchey:?] | [dair:?] | [o:?] | Drogenholz, Typ/Charge III | [chefchdy:?]	[psheor:?] | [olkair:?] | [olfchedy:?] | [qopeeedar:?] | [opchey:?] | abgemessene Fraktion II | [o:?] | Drogenholz, Typ/Charge III | [chefchdy:?]	[psheor:?]; [olkair:?]; [olfchedy:?]; [qopeeedar:?]; [opchey:?]; abgemessene Fraktion II; [o:?]; Drogenholz, Typ/Charge III; [chefchdy:?]	False
f50r	f50r.10	chckhy	solkaiin opalke chckhy darin chky	[solkaiin:?] | [opalke:?] | [chckhy:?] | [darin:?] | [chky:?]	[solkaiin:?] | [opalke:?] | trockene Arzneimischung am Gradanfang | [darin:?] | [chky:?]	[solkaiin:?]; [opalke:?]; trockene Arzneimischung am Gradanfang; [darin:?]; [chky:?]	False
f50r	f50r.5	chckhy	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	[solkchy:?] | [chckhy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | [okar:?] | [ar:?] | [y:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [kar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[solkchy:?] | trockene Arzneimischung am Gradanfang | heiß und trocken am Anfang des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | [okar:?] | [ar:?] | [y:?] | heiß und trocken am Anfang des Grades, abgeschlossen | [kar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[solkchy:?]; trockene Arzneimischung am Gradanfang; heiß und trocken am Anfang des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen; [okar:?]; [ar:?]; [y:?]; heiß und trocken am Anfang des Grades, abgeschlossen; [kar:?]; [ar:?]; heiß im Zubereitungsrahmen, Grad II	False
f50r	f50r.8	dar	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain	[yk:?] | [ykaiin:?] | [sheekar:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [dar:?] | [kar:?] | [shedain:?] | [taipar:?] | [orolkain:?]	[yk:?] | [ykaiin:?] | [sheekar:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | abgemessene Fraktion I | [kar:?] | [shedain:?] | [taipar:?] | [orolkain:?]	[yk:?]; [ykaiin:?]; [sheekar:?]; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; abgemessene Fraktion I; [kar:?]; [shedain:?]; [taipar:?]; [orolkain:?]	False
f50v	f50v.4	dar|chckhey	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	[dar:?] | [qoain:?] | [olaiin:?] | [ols:?] | Menge III | [o:?] | [l:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [otar:?] | [chckhey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	abgemessene Fraktion I | [qoain:?] | [olaiin:?] | [ols:?] | Menge III | [o:?] | [l:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [otar:?] | trockene Arzneimischung in der Gradmitte | Teil-/Nominalträger; genaue Basisbedeutung offen	abgemessene Fraktion I; [qoain:?]; [olaiin:?]; [ols:?]; Menge III; [o:?]; [l:?]; heißer Ansatz am Ende des Grades, abgeschlossen; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; [otar:?]; trockene Arzneimischung in der Gradmitte; Teil-/Nominalträger; genaue Basisbedeutung offen	False
f50v	f50v.5	chckhy	y chy tair chckhy qekaiin qodaiin olcheky chedy chkedy okedyd	[y:?] | trocken am Anfang des Grades | [tair:?] | [chckhy:?] | [qekaiin:?] | [qodaiin:?] | [olcheky:?] | trocken in der Mitte des Grades, abgeschlossen | [chkedy:?] | [okedyd:?]	[y:?] | trocken am Anfang des Grades | [tair:?] | trockene Arzneimischung am Gradanfang | [qekaiin:?] | [qodaiin:?] | [olcheky:?] | trocken in der Mitte des Grades, abgeschlossen | [chkedy:?] | [okedyd:?]	[y:?]; trocken am Anfang des Grades; [tair:?]; trockene Arzneimischung am Gradanfang; [qekaiin:?]; [qodaiin:?]; [olcheky:?]; trocken in der Mitte des Grades, abgeschlossen; [chkedy:?]; [okedyd:?]	False
f50v	f50v.8	chckhy	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	[ykar:?] | [okair:?] | [otor:?] | heiß in der Mitte des Grades, abgeschlossen | [ykchol:?] | [kar:?] | [chckhy:?] | [olkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [qod:?]	[ykar:?] | [okair:?] | [otor:?] | heiß in der Mitte des Grades, abgeschlossen | [ykchol:?] | [kar:?] | trockene Arzneimischung am Gradanfang | [olkaiin:?] | heiß im Zubereitungsrahmen, Grad II | [qod:?]	[ykar:?]; [okair:?]; [otor:?]; heiß in der Mitte des Grades, abgeschlossen; [ykchol:?]; [kar:?]; trockene Arzneimischung am Gradanfang; [olkaiin:?]; heiß im Zubereitungsrahmen, Grad II; [qod:?]	False
f51v	f51v.3	chckhey	tchody cthy chckhey qod ytchody dchol saiin ytam	[tchody:?] | CTH-Drogenmaterial | [chckhey:?] | [qod:?] | [ytchody:?] | Maß trockenen Materials | Samen/Saatgut, Typ/Charge III | [ytam:?]	[tchody:?] | CTH-Drogenmaterial | trockene Arzneimischung in der Gradmitte | [qod:?] | [ytchody:?] | Maß trockenen Materials | Samen/Saatgut, Typ/Charge III | [ytam:?]	[tchody:?]; CTH-Drogenmaterial; trockene Arzneimischung in der Gradmitte; [qod:?]; [ytchody:?]; Maß trockenen Materials; Samen/Saatgut, Typ/Charge III; [ytam:?]	False
f51v	f51v.5	dar	todaiin ytady qokol shodol qockhy ykol otaiin dar y	[todaiin:?] | [ytady:?] | [qokol:?] | [shodol:?] | [qockhy:?] | [ykol:?] | kalt im Zubereitungsrahmen, Grad III | [dar:?] | [y:?]	[todaiin:?] | [ytady:?] | [qokol:?] | [shodol:?] | [qockhy:?] | [ykol:?] | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | [y:?]	[todaiin:?]; [ytady:?]; [qokol:?]; [shodol:?]; [qockhy:?]; [ykol:?]; kalt im Zubereitungsrahmen, Grad III; abgemessene Fraktion I; [y:?]	False
f52r	f52r.1	dar	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty	[tdokchcfhy:?] | [ycphko:?] | [ytair:?] | [shar:?] | [qofy:?] | Grad-/Maßwert III | [ypchy:?] | kalt-trockener Zubereitungsstoff | [dar:?] | [yty:?]	[tdokchcfhy:?] | [ycphko:?] | [ytair:?] | [shar:?] | [qofy:?] | Grad-/Maßwert III | [ypchy:?] | kalt-trockener Zubereitungsstoff | abgemessene Fraktion I | [yty:?]	[tdokchcfhy:?]; [ycphko:?]; [ytair:?]; [shar:?]; [qofy:?]; Grad-/Maßwert III; [ypchy:?]; kalt-trockener Zubereitungsstoff; abgemessene Fraktion I; [yty:?]	False
f52r	f52r.4	dar	l shopchy qoky qotchy oty dar oty dam ychcthod	[l:?] | [shopchy:?] | heiß am Anfang des Grades | kalt und trocken am Anfang des Grades | kalter Ansatz am Anfang des Grades | [dar:?] | kalter Ansatz am Anfang des Grades | [dam:?] | [ychcthod:?]	[l:?] | [shopchy:?] | heiß am Anfang des Grades | kalt und trocken am Anfang des Grades | kalter Ansatz am Anfang des Grades | abgemessene Fraktion I | kalter Ansatz am Anfang des Grades | [dam:?] | [ychcthod:?]	[l:?]; [shopchy:?]; heiß am Anfang des Grades; kalt und trocken am Anfang des Grades; kalter Ansatz am Anfang des Grades; abgemessene Fraktion I; kalter Ansatz am Anfang des Grades; [dam:?]; [ychcthod:?]	False
f52v	f52v.2	daiir	ytchey chol ctho daiir shy kor ese chor chy dam	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | [daiir:?] | feucht am Anfang des Grades | [kor:?] | [ese:?] | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | [dam:?]	[ytchey:?] | trocken; nominal trockenes Gut/Material | [ctho:?] | abgemessene Fraktion III | feucht am Anfang des Grades | [kor:?] | [ese:?] | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | [dam:?]	[ytchey:?]; trocken; nominal trockenes Gut/Material; [ctho:?]; abgemessene Fraktion III; feucht am Anfang des Grades; [kor:?]; [ese:?]; Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; [dam:?]	False
f52v	f52v.4	chckheey	tchor ctheor ctheol cheeor cheol chckheey sody	[tchor:?] | [ctheor:?] | [ctheol:?] | [cheeor:?] | trockener Drogenstoff | [chckheey:?] | Samen/Saatgut, fertig aufbereitet	[tchor:?] | [ctheor:?] | [ctheol:?] | [cheeor:?] | trockener Drogenstoff | trockene Arzneimischung am Gradende | Samen/Saatgut, fertig aufbereitet	[tchor:?]; [ctheor:?]; [ctheol:?]; [cheeor:?]; trockener Drogenstoff; trockene Arzneimischung am Gradende; Samen/Saatgut, fertig aufbereitet	False
f53r	f53r.8	dar	qotchol dar qoty chtor oltsho ykeeod o y toyd	Material: kalt und trocken | [dar:?] | kalt am Anfang des Grades | [chtor:?] | [oltsho:?] | [ykeeod:?] | [o:?] | [y:?] | [toyd:?]	Material: kalt und trocken | abgemessene Fraktion I | kalt am Anfang des Grades | [chtor:?] | [oltsho:?] | [ykeeod:?] | [o:?] | [y:?] | [toyd:?]	Material: kalt und trocken; abgemessene Fraktion I; kalt am Anfang des Grades; [chtor:?]; [oltsho:?]; [ykeeod:?]; [o:?]; [y:?]; [toyd:?]	False
f53v	f53v.5	chckhey	ysheey ckhol chckhey daiin ctheody ydy	[ysheey:?] | [ckhol:?] | [chckhey:?] | Grad-/Maßwert III | [ctheody:?] | [ydy:?]	[ysheey:?] | [ckhol:?] | trockene Arzneimischung in der Gradmitte | Grad-/Maßwert III | [ctheody:?] | [ydy:?]	[ysheey:?]; [ckhol:?]; trockene Arzneimischung in der Gradmitte; Grad-/Maßwert III; [ctheody:?]; [ydy:?]	False
f54v	f54v.1	dar	pcheodar chpal oloiin ckhey dar qokeey cpheeain s al	[pcheodar:?] | [chpal:?] | [oloiin:?] | [ckhey:?] | [dar:?] | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?] | [chpal:?] | [oloiin:?] | [ckhey:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?]; [chpal:?]; [oloiin:?]; [ckhey:?]; abgemessene Fraktion I; heiß am Ende des Grades; [cpheeain:?]; [s:?]; [al:?]	False
f54v	f54v.10	chckhy	kol aiin chckhy qokal dal qocthy	heiß; nominal heißes Gut/Material | Menge III | [chckhy:?] | heiße Substanz | [dal:?] | [qocthy:?]	heiß; nominal heißes Gut/Material | Menge III | trockene Arzneimischung am Gradanfang | heiße Substanz | [dal:?] | [qocthy:?]	heiß; nominal heißes Gut/Material; Menge III; trockene Arzneimischung am Gradanfang; heiße Substanz; [dal:?]; [qocthy:?]	False
f54v	f54v.4	dar	dar chor cheky chol okaiin chody chol dy	[dar:?] | Pflanzen-/Reproduktionsteil | [cheky:?] | trocken; nominal trockenes Gut/Material | heiß, Grad III, im Ansatzrahmen | [chody:?] | trocken; nominal trockenes Gut/Material | [dy:?]	abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [cheky:?] | trocken; nominal trockenes Gut/Material | heiß, Grad III, im Ansatzrahmen | [chody:?] | trocken; nominal trockenes Gut/Material | [dy:?]	abgemessene Fraktion I; Pflanzen-/Reproduktionsteil; [cheky:?]; trocken; nominal trockenes Gut/Material; heiß, Grad III, im Ansatzrahmen; [chody:?]; trocken; nominal trockenes Gut/Material; [dy:?]	False
f55r	f55r.10	dair	dair okal qokar or or o ar odaiin okeey darchd ol	[dair:?] | Ansatz aus heißem Rohstoff, Form I | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion II | Ansatz aus heißem Rohstoff, Form I | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion II; Ansatz aus heißem Rohstoff, Form I; heiße Portion; Teil-/Nominalträger; genaue Basisbedeutung offen; Teil-/Nominalträger; genaue Basisbedeutung offen; [o:?]; [ar:?]; Zubereitungsdosis III; heißer Ansatz am Ende des Grades; [darchd:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f55r	f55r.3	chckhy	ykaiir chol chky okar chky chdy qokar okaiin chckhy s aiin	[ykaiir:?] | trocken; nominal trockenes Gut/Material | [chky:?] | [okar:?] | [chky:?] | trocken am Anfang des Grades, abgeschlossen | heiße Portion | heiß, Grad III, im Ansatzrahmen | [chckhy:?] | [s:?] | Menge III	[ykaiir:?] | trocken; nominal trockenes Gut/Material | [chky:?] | [okar:?] | [chky:?] | trocken am Anfang des Grades, abgeschlossen | heiße Portion | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang | [s:?] | Menge III	[ykaiir:?]; trocken; nominal trockenes Gut/Material; [chky:?]; [okar:?]; [chky:?]; trocken am Anfang des Grades, abgeschlossen; heiße Portion; heiß, Grad III, im Ansatzrahmen; trockene Arzneimischung am Gradanfang; [s:?]; Menge III	False
f55r	f55r.9	dar|chckhy	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	Grad-/Maßwert II | [cheky:?] | [dar:?] | [chckhy:?] | [dal:?] | [qoko:?] | [lkeedy:?] | [dar:?] | heiß, Grad III | [dy:?] | [kag:?]	Grad-/Maßwert II | [cheky:?] | abgemessene Fraktion I | trockene Arzneimischung am Gradanfang | [dal:?] | [qoko:?] | [lkeedy:?] | abgemessene Fraktion I | heiß, Grad III | [dy:?] | [kag:?]	Grad-/Maßwert II; [cheky:?]; abgemessene Fraktion I; trockene Arzneimischung am Gradanfang; [dal:?]; [qoko:?]; [lkeedy:?]; abgemessene Fraktion I; heiß, Grad III; [dy:?]; [kag:?]	False
f55v	f55v.1	chckhy	kcheedchdy oedain chckhy otoldaiin dodyd	[kcheedchdy:?] | [oedain:?] | [chckhy:?] | [otoldaiin:?] | [dodyd:?]	[kcheedchdy:?] | [oedain:?] | trockene Arzneimischung am Gradanfang | [otoldaiin:?] | [dodyd:?]	[kcheedchdy:?]; [oedain:?]; trockene Arzneimischung am Gradanfang; [otoldaiin:?]; [dodyd:?]	False
