audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G649-A03-219	3	dar	STRONG_FAMILY_DEFAULT	f86v6	f86v6.9	T	B	2	3	MEDIAL	ykaiin	sheey	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	4	[dshor:?] | [ykaiin:?] | [dar:?] | feucht am Ende des Grades | [qokol:?] | trockener Drogenstoff | [otar:?] | [ar:?] | Menge-/Klassenwert IV | [qoteeos:?] | Menge III	[dshor:?] | [ykaiin:?] | abgemessene Fraktion I | feucht am Ende des Grades | [qokol:?] | trockener Drogenstoff | [otar:?] | [ar:?] | Menge-/Klassenwert IV | [qoteeos:?] | Menge III	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-220	3	dar	STRONG_FAMILY_DEFAULT	f87r	f87r.5	H	A	1	8	MEDIAL	al	chor	daiin ctheey ckheckhy cthody chor s al dar chor	daiin ctheey ckheckhy cthody chor sal dar chor	daiin ctheey ckheckhy cthody chor sal dar chor	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	4	Grad-/Maßwert III | CTH-Drogenmaterial, Form II | [ckheckhy:?] | [cthody:?] | Pflanzen-/Reproduktionsteil | [s:?] | [al:?] | [dar:?] | Pflanzen-/Reproduktionsteil	Grad-/Maßwert III | CTH-Drogenmaterial, Form II | [ckheckhy:?] | [cthody:?] | Pflanzen-/Reproduktionsteil | [s:?] | [al:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-221	3	dar	STRONG_FAMILY_DEFAULT	f88r	f88r.31	P	A	1	1	INITIAL	<BOS>	chear	dar chear chol dol qoekeor cheom	dar chear chol dol qoekeor cheom	dar chear chol dol qoekeor cheom	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	3	[dar:?] | trockene Fraktion I | trocken; nominal trockenes Gut/Material | Materialmaß | [qoekeor:?] | [cheom:?]	abgemessene Fraktion I | trockene Fraktion I | trocken; nominal trockenes Gut/Material | Materialmaß | [qoekeor:?] | [cheom:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-222	3	dar	STRONG_FAMILY_DEFAULT	f88r	f88r.9	P	A	1	8	MEDIAL	qokeody	or	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	1	[oain:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [om:?] | [otam:?] | [okeom:?] | [cheeor:?] | [qokeody:?] | [dar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [om:?] | getrockneter Ansatz	[oain:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [om:?] | [otam:?] | [okeom:?] | [cheeor:?] | [qokeody:?] | abgemessene Fraktion I | Teil-/Nominalträger; genaue Basisbedeutung offen | [om:?] | getrockneter Ansatz	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-223	3	dar	STRONG_FAMILY_DEFAULT	f88v	f88v.10	P	A	1	1	INITIAL	<BOS>	cheorol	dar cheorol chekol daraly	dar cheorol chekol daraly	dar cheorol chekol daraly	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	0	0	[dar:?] | [cheorol:?] | [chekol:?] | [daraly:?]	abgemessene Fraktion I | [cheorol:?] | [chekol:?] | [daraly:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-224	3	dar	STRONG_FAMILY_DEFAULT	f89r1	f89r1.6	P	A	1	6	MEDIAL	chepy	sheey	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	1	1	[qoar:?] | [shar:?] | [qopcholy:?] | [qokod:?] | [chepy:?] | [dar:?] | feucht am Ende des Grades | [okor:?] | [sheeos:?] | [oldain:?]	[qoar:?] | [shar:?] | [qopcholy:?] | [qokod:?] | [chepy:?] | abgemessene Fraktion I | feucht am Ende des Grades | [okor:?] | [sheeos:?] | [oldain:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-225	3	dar	STRONG_FAMILY_DEFAULT	f89v1	f89v1.11	P	A	1	10	FINAL	daiin	<EOS>	osheokaiin s ain ol shodain qokar ain chekal daiin dar	osheokaiin sain ol shodain qokar ain chekal daiin dar	osheokaiin s ain ol sho ain qokar ain chekal aiin dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	2	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Portion | Menge-/Klassenwert II | [chekal:?] | Grad-/Maßwert III | [dar:?]	[osheokaiin:?] | [s:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shodain:?] | heiße Portion | Menge-/Klassenwert II | [chekal:?] | Grad-/Maßwert III | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-226	3	dar	STRONG_FAMILY_DEFAULT	f8r	f8r.16	H	A	1	8	FINAL	cthy	<EOS>	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	ychey kchokchy chsey kchy scheaiin cthaichar cthy dar	chey kch kchy chseykchy scheaiin cthaichar cthy dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	2	2	[ychey:?] | [kchekchy:?] | [chsey:?] | heiß und trocken am Anfang des Grades | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | [dar:?]	[ychey:?] | [kchekchy:?] | [chsey:?] | heiß und trocken am Anfang des Grades | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-227	3	dar	STRONG_FAMILY_DEFAULT	f8r	f8r.19	H	A	1	4	MEDIAL	cphol	shol	sair cheain cphol dar shol kaiin shol kaiin dai kam	sair cheain cphol dar shol kaiin shol kaiin daikam	sair cheain cphol dar shol kaiin shol kaiin daikam	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	5	5	Samenfraktion II | [cheain:?] | [cphol:?] | [dar:?] | feucht; nominal feuchtes Gut/Material | heiß, Grad III | feucht; nominal feuchtes Gut/Material | heiß, Grad III | [dai:?] | [kam:?]	Samenfraktion II | [cheain:?] | [cphol:?] | abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß, Grad III | feucht; nominal feuchtes Gut/Material | heiß, Grad III | [dai:?] | [kam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-228	3	dar	STRONG_FAMILY_DEFAULT	f8v	f8v.5	H	A	1	3	MEDIAL	chol	otchar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	3	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [dar:?] | [otchar:?] | [etaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dar:?]	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | abgemessene Fraktion I | [otchar:?] | [etaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-229	3	dar	STRONG_FAMILY_DEFAULT	f8v	f8v.5	H	A	1	7	FINAL	cthol	<EOS>	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	3	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [dar:?] | [otchar:?] | [etaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [dar:?]	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | abgemessene Fraktion I | [otchar:?] | [etaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-230	3	dar	STRONG_FAMILY_DEFAULT	f8v	f8v.7	H	A	1	3	MEDIAL	kchol	shey	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	4	feuchter Ansatz | [kchol:?] | [dar:?] | feucht in der Mitte des Grades | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [chotain:?] | rohe Wurzel	feuchter Ansatz | [kchol:?] | abgemessene Fraktion I | feucht in der Mitte des Grades | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [chotain:?] | rohe Wurzel	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-231	3	dar	STRONG_FAMILY_DEFAULT	f90r1	f90r1.7	H	A	1	1	INITIAL	<BOS>	chos	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod	dol chos qocthy qokcho shko qokol oteey chofy ykeody qokod	dar chos qocthy qokcho shko qokol oteey chofy ykeo y qokod	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	1	1	[dar:?] | [chos:?] | [qocthy:?] | [qokcha:?] | [shko:?] | [qokol:?] | kalter Ansatz am Ende des Grades | [chofy:?] | [ykeody:?] | [qokod:?]	abgemessene Fraktion I | [chos:?] | [qocthy:?] | [qokcha:?] | [shko:?] | [qokol:?] | kalter Ansatz am Ende des Grades | [chofy:?] | [ykeody:?] | [qokod:?]	0	READER_VARIANT_WARNING
G649-A03-232	3	dar	STRONG_FAMILY_DEFAULT	f93v	f93v.2	H	A	1	8	MEDIAL	daiin	cthog	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeod qoto y qotchol qoctho y ytey oky aiin dar cthog	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	2	[yteeody:?] | [qotody:?] | Material: kalt und trocken | [qocthody:?] | [ytey:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert III | [dar:?] | [cthog:?]	[yteeody:?] | [qotody:?] | Material: kalt und trocken | [qocthody:?] | [ytey:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert III | abgemessene Fraktion I | [cthog:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-233	3	dar	STRONG_FAMILY_DEFAULT	f93v	f93v.4	H	A	1	9	FINAL	ykchy	<EOS>	sol shol shdchy qokchol qokchody chol chol ykchy dar	sol shol shdchy qokchol qokchody chol chol cty ykchy dar	sol shol sh chy qokchol qokchody chol chol ykchy dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	4	Samenmaterial/Saatgut | feucht; nominal feuchtes Gut/Material | [shdchy:?] | [qokchol:?] | [qokchody:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykchy:?] | [dar:?]	Samenmaterial/Saatgut | feucht; nominal feuchtes Gut/Material | [shdchy:?] | [qokchol:?] | [qokchody:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykchy:?] | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-234	3	dar	STRONG_FAMILY_DEFAULT	f93v	f93v.6	H	A	1	8	MEDIAL	s	sheyokam	ytchl ckhol qochocthy ctho chkeey cthody s dar sheyokam	ytchl ckhol qochoithy ctha chkeey cthody s dar sheqokam	ytchol ckhol qochocthy cth chkeey cthody s dar sheyokam	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	0	0	[ytchl:?] | [ckhol:?] | [qochocthy:?] | [ctho:?] | [chkeey:?] | [cthody:?] | [s:?] | [dar:?] | [sheyokam:?]	[ytchl:?] | [ckhol:?] | [qochocthy:?] | [ctho:?] | [chkeey:?] | [cthody:?] | [s:?] | abgemessene Fraktion I | [sheyokam:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-235	3	dar	STRONG_FAMILY_DEFAULT	f93v	f93v.9	H	A	1	10	FINAL	sar	<EOS>	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar ar	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	3	3	[odeeeodl:?] | [cheodar:?] | [oksho:?] | [chody:?] | heiß-trockener Ansatz in der Mitte des Grades | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [oly:?] | [ytchol:?] | Samenfraktion I | [dar:?]	[odeeeodl:?] | [cheodar:?] | [oksho:?] | [chody:?] | heiß-trockener Ansatz in der Mitte des Grades | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [oly:?] | [ytchol:?] | Samenfraktion I | abgemessene Fraktion I	0	READER_VARIANT_WARNING
G649-A03-236	3	dar	STRONG_FAMILY_DEFAULT	f94r	f94r.5	H	B	3	7	MEDIAL	otain	okeedy	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	daiin chekar olkaiin olkeo y ykaiin otain ar okee y ykaro	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	3	2	Grad-/Maßwert III | [chekar:?] | [olkaiin:?] | [olkeody:?] | [ykaiin:?] | kalt im Zubereitungsrahmen, Grad II | [dar:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [ykaro:?]	Grad-/Maßwert III | [chekar:?] | [olkaiin:?] | [olkeody:?] | [ykaiin:?] | kalt im Zubereitungsrahmen, Grad II | abgemessene Fraktion I | heißer Ansatz am Ende des Grades, abgeschlossen | [ykaro:?]	0	READER_VARIANT_WARNING
G649-A03-237	3	dar	STRONG_FAMILY_DEFAULT	f94v	f94v.1	H	B	3	6	MEDIAL	okal	opchackhy	tshedy chedar char qokchedy okal dar opchackhy oteedan	tshedy chedar char qokchedy okal dar opchaikhy oteedan	tshe y che ar char qokche y okal ar opchay otee an	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	3	1	kalt und feucht in der Mitte des Grades, abgeschlossen | [chedar:?] | [char:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | [dar:?] | [opchackhy:?] | [oteedan:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | [chedar:?] | [char:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I | abgemessene Fraktion I | [opchackhy:?] | [oteedan:?]	0	READER_VARIANT_WARNING
G649-A03-238	3	dar	STRONG_FAMILY_DEFAULT	f94v	f94v.10	H	B	3	10	FINAL	oteey	<EOS>	ol air cheey okchaiin shy tararain otody qodar oteey dar	ol air cheey okchaiin shy tar ar aiin otody qodar oteey dar	ol air cheey okchaiin sh tararain otody qodar oteey dar	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	4	2	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [air:?] | trocken am Ende des Grades | [okchaiin:?] | feucht am Anfang des Grades | [tararain:?] | [otody:?] | [qodar:?] | kalter Ansatz am Ende des Grades | [dar:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [air:?] | trocken am Ende des Grades | [okchaiin:?] | feucht am Anfang des Grades | [tararain:?] | [otody:?] | [qodar:?] | kalter Ansatz am Ende des Grades | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G649-A03-239	3	dar	STRONG_FAMILY_DEFAULT	f95r1	f95r1.11	H	B	3	6	MEDIAL	ol	ykar	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chckhal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	3	1	[ykaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dar:?] | [ykar:?] | [olkeey:?] | [ldar:?] | [chekal:?]	[ykaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Anfang des Grades, abgeschlossen | [chekain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | [ykar:?] | [olkeey:?] | [ldar:?] | [chekal:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-240	3	dar	STRONG_FAMILY_DEFAULT	f95v1	f95v1.8	H	B	3	6	MEDIAL	chtal	okedy	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	dchody sheos qodaiin fchodaiin chtal dar okedy okchedy	chody sheos qodaiin fchodaiin chtal dar oke y okche y	ALL_THREE_EXACT	1	1	[dar:?]	abgemessene Fraktion I	2	0	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | [chtal:?] | [dar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	[dchody:?] | [sheos:?] | [qodaiin:?] | [fchodaiin:?] | [chtal:?] | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	0	SHORT_OR_OPAQUE_CONTEXT
G649-A03-241	3	dar	STRONG_FAMILY_DEFAULT	f95v2	f95v2.7	H	B	3	2	MEDIAL	qokeey	chdykain	qokeey dar chdykain ytasal otain	qokeey dar chdy kain ytasal otain	qokeey ar ch ykain ytasal otain	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	2	2	heiß am Ende des Grades | [dar:?] | [chdykain:?] | [ytasal:?] | kalt im Zubereitungsrahmen, Grad II	heiß am Ende des Grades | abgemessene Fraktion I | [chdykain:?] | [ytasal:?] | kalt im Zubereitungsrahmen, Grad II	0	READER_VARIANT_WARNING
G649-A03-242	3	dar	STRONG_FAMILY_DEFAULT	f99r	f99r.28	P	A	1	4	MEDIAL	qoky	otchor	kodaiin opchey qoky dar otchor opsho okeol sheol oteoefol	kodaiin opchey qoky dor otchor opsho okeol sheol oteoefol	kodaiin opchey qoky d r otchor opsho okeol sheol oteoefol	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	3	3	[kodaiin:?] | [opchey:?] | heiß am Anfang des Grades | [dar:?] | kalt-trockene Drogenportion im Ansatz | [opsho:?] | [okeol:?] | feuchtes Material | [oteoefol:?]	[kodaiin:?] | [opchey:?] | heiß am Anfang des Grades | abgemessene Fraktion I | kalt-trockene Drogenportion im Ansatz | [opsho:?] | [okeol:?] | feuchtes Material | [oteoefol:?]	0	READER_VARIANT_WARNING
G649-A03-243	3	dar	STRONG_FAMILY_DEFAULT	f99r	f99r.35	P	A	1	1	ONLY	<BOS>	<EOS>	dar	dor	ar	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	0	0	[dar:?]	abgemessene Fraktion I	0	READER_VARIANT_WARNING
G649-A03-244	3	dar	STRONG_FAMILY_DEFAULT	f99v	f99v.39	P	A	1	1	INITIAL	<BOS>	shol	dar shol okchey ckhey qokololal okeol	dor shol okchey ckhey qokololal okeol	dar shol kchey ckhey qokol olal okeol	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	2	1	[dar:?] | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | [ckhey:?] | [qokololal:?] | [okeol:?]	abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | [ckhey:?] | [qokololal:?] | [okeol:?]	0	READER_VARIANT_WARNING
G649-A03-245	3	dar	STRONG_FAMILY_DEFAULT	f99v	f99v.5	P	A	1	1	INITIAL	<BOS>	ary	dar ary	dar ary	das ary	READER_VARIANT	0	0	[dar:?]	abgemessene Fraktion I	0	0	[dar:?] | [ary:?]	abgemessene Fraktion I | [ary:?]	0	READER_VARIANT_WARNING
G649-A04-001	4	dair	STRONG_FAMILY_DEFAULT	f100v	f100v.15	P	A	1	3	MEDIAL	cheey	ol	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotols	sor cheey dair al cheol qoolkeey chol cheey qokeol chotols	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	6	5	Samenportion | trocken am Ende des Grades | [dair:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qoolkeey:?] | trocken; nominal trockenes Gut/Material | trocken am Ende des Grades | [qokeol:?] | [chotol:?] | [s:?]	Samenportion | trocken am Ende des Grades | abgemessene Fraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qoolkeey:?] | trocken; nominal trockenes Gut/Material | trocken am Ende des Grades | [qokeol:?] | [chotol:?] | [s:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A04-002	4	dair	STRONG_FAMILY_DEFAULT	f102v1	f102v1.19	P	A	1	2	MEDIAL	foidaiin	or	foidaiin dair or sheol okeeol qoteol oroey olkey	fodaiin dair or sheol okeeol qoteol orockhey olkey	faidaiin dair or sheol okeeol qoteol oroey olkey	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	2	1	[foidaiin:?] | [dair:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feuchtes Material | [okeeol:?] | [qoteol:?] | [oroey:?] | [olkey:?]	[foidaiin:?] | abgemessene Fraktion II | Teil-/Nominalträger; genaue Basisbedeutung offen | feuchtes Material | [okeeol:?] | [qoteol:?] | [oroey:?] | [olkey:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A04-003	4	dair	STRONG_FAMILY_DEFAULT	f103v	f103v.8	S	B	3	4	MEDIAL	olsheey	chekoal	sain shey olsheey dair chekoal okeey	sain shey olsheey dair chekeeal okeey	sain ey olsheey dair chek al okeey	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	2	1	[sain:?] | feucht in der Mitte des Grades | [olsheey:?] | [dair:?] | [chekoal:?] | heißer Ansatz am Ende des Grades	[sain:?] | feucht in der Mitte des Grades | [olsheey:?] | abgemessene Fraktion II | [chekoal:?] | heißer Ansatz am Ende des Grades	0	SHORT_OR_OPAQUE_CONTEXT
G649-A04-004	4	dair	STRONG_FAMILY_DEFAULT	f105r	f105r.27	S	B	3	1	INITIAL	<BOS>	cho	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	1	1	[dair:?] | [cho:?] | [al:?] | [r:?] | Holzrohstoff I | [cheesy:?] | [cphedy:?]	abgemessene Fraktion II | [cho:?] | [al:?] | [r:?] | Holzrohstoff I | [cheesy:?] | [cphedy:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A04-005	4	dair	STRONG_FAMILY_DEFAULT	f105r	f105r.32	S	B	3	8	MEDIAL	qopchdy	otar	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	ycheochy lkeol daiin ykair olkchey dar qopchdy dair otar ar adam	ycheochy lkeol aiin qkair olkchey dar qopchdy dair otar ar ajam	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	2	1	[ycheochy:?] | [lkeol:?] | Qualitätsgrad III | [qkair:?] | [olkchey:?] | abgemessene Fraktion I | [qopchdy:?] | [dair:?] | [otar:?] | [ar:?] | [ajam:?]	[ycheochy:?] | [lkeol:?] | Qualitätsgrad III | [qkair:?] | [olkchey:?] | abgemessene Fraktion I | [qopchdy:?] | abgemessene Fraktion II | [otar:?] | [ar:?] | [ajam:?]	0	SHORT_OR_OPAQUE_CONTEXT
G649-A04-006	4	dair	STRONG_FAMILY_DEFAULT	f105v	f105v.34	S	B	3	5	MEDIAL	qokeeey	okaiin	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	3	3	[sheeo:?] | Grad-/Maßwert III | [chsd:?] | [qokeeey:?] | [dair:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [chedaiin:?] | [olkal:?] | [lkldain:?]	[sheeo:?] | Grad-/Maßwert III | [chsd:?] | [qokeeey:?] | abgemessene Fraktion II | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [chedaiin:?] | [olkal:?] | [lkldain:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A04-007	4	dair	STRONG_FAMILY_DEFAULT	f106r	f106r.23	S	B	3	3	MEDIAL	qckhedy	al	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy ecphy qokchy otedy dar aror	ALL_THREE_EXACT	1	1	[dair:?]	abgemessene Fraktion II	4	4	[ychedy:?] | [qckhedy:?] | [dair:?] | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	0	FAMILY_CONTEXT_COMPATIBLE
G649-A04-008	4	dair	STRONG_FAMILY_DEFAULT	f106r	f106r.41	S	B	3	1	INITIAL	<BOS>	alsheod	dair alsheod shedy cholchedy cheol shory	dair al sheod shedy chol chedy cheol shory	dairalsheo she y cholchedy che l ory	READER_VARIANT	0	0	[dair:?]	abgemessene Fraktion II	2	0	[dair:?] | [alsheod:?] | feucht in der Mitte des Grades, abgeschlossen | [cholchedy:?] | trockener Drogenstoff | [shory:?]	abgemessene Fraktion II | [alsheod:?] | feucht in der Mitte des Grades, abgeschlossen | [cholchedy:?] | trockener Drogenstoff | [shory:?]	0	READER_VARIANT_WARNING
