target_surface	frame_id	frame_name_de	radius	direction_rule	count_unit	support_occurrences	target_reader_exact_occurrences	normalised_support_rate	support_loci	support_pages	support_page_list	observed_axis_families	strongest_support_locus	strongest_support_page	strongest_locus_support_occurrences	loo_remaining_occurrences	loo_remaining_loci	loo_remaining_pages	loo_remaining_page_list	loo_remaining_axis_families	minimum_distinct_pages_total	minimum_remaining_support_pages	passes_total_page_gate	passes_strongest_locus_loo	frame_selected	failure_reasons	state_transition_direction_counts	state_transition_direction_page_counts	majority_transition_direction	majority_transition_share	description_de	anchor_source	union_ed2_donor_gate_required	default_is_translation	eva_latin_credit	substring_export_credit	confirmed_lexeme	confirmed_plaintext	component_export_credit
otar	F14_MEDIAL_TWO_SIDED_LINKER	mediale zweiseitige Scharnierposition	LINE	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	65	110	0.590909	65	37	"[""f103r"",""f103v"",""f104r"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108v"",""f111r"",""f111v"",""f112r"",""f113r"",""f113v"",""f114r"",""f114v"",""f115r"",""f116r"",""f34v"",""f36v"",""f39v"",""f45r"",""f46v"",""f48v"",""f58r"",""f75r"",""f75v"",""f76r"",""f78v"",""f80r"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f89v1"",""f9r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	f103r.22	f103r	1	64	64	36	"[""f103v"",""f104r"",""f105r"",""f105v"",""f106r"",""f106v"",""f107r"",""f107v"",""f108v"",""f111r"",""f111v"",""f112r"",""f113r"",""f113v"",""f114r"",""f114v"",""f115r"",""f116r"",""f34v"",""f36v"",""f39v"",""f45r"",""f46v"",""f48v"",""f58r"",""f75r"",""f75v"",""f76r"",""f78v"",""f80r"",""f85r1"",""f85r2"",""f86v5"",""f86v6"",""f89v1"",""f9r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Notwendige, aber ausdrücklich nicht hinreichende Verbindergeometrie: sie ist bei ol, ckhy und otar ähnlich häufig und darf nur zusammen mit einer unabhängigen Übergangs- oder Mengenrelationsachse zählen	GDT625_GEOMETRY_PLUS_GDT769_CLEAN_DONORS	1	0	0	0	0	0	0
otar	F15_STATE_TRANSITION_BRIDGE	Zustandsübergangsbrücke	LINE	LEFT_STATE_TO_RIGHT_STATE	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	4	110	0.036364	4	4	"[""f103v"",""f113r"",""f115r"",""f46v""]"	"[""STATE_TRANSITION_DIRECTION""]"	f103v.41	f103v	1	3	3	3	"[""f113r"",""f115r"",""f46v""]"	"[""STATE_TRANSITION_DIRECTION""]"	2	1	1	1	1	[]	"{""COLD_TO_DRY"":1,""COLD_TO_HOT"":1,""DRY_TO_COLD"":1,""HOT_TO_COLD"":2,""MOIST_TO_MOIST"":1}"	"{""COLD_TO_DRY"":1,""COLD_TO_HOT"":1,""DRY_TO_COLD"":1,""HOT_TO_COLD"":2,""MOIST_TO_MOIST"":1}"	HOT_TO_COLD	0.333333	Prüft die alte otar-Spur als separates Wort zwischen Zuständen: gemischte Richtungen können einen allgemeinen Folgeschalter stützen, während bis oder ein konkreter Prozess eine eigene konsistente Zielrichtung brauchen	GDT625_EXACT_STATE_PAIRS_PLUS_CURRENT_CLEAN_STATE_DONORS	1	0	0	0	0	0	0
otar	F16_RELATIONAL_AMOUNT_ORDER	relationaler Mengen- oder Feldanschluss	1	BOTH	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	4	110	0.036364	4	4	"[""f39v"",""f85r1"",""f86v5"",""f86v6""]"	"[""RELATIONAL_AMOUNT_ORDER""]"	f39v.5	f39v	1	3	3	3	"[""f85r1"",""f86v5"",""f86v6""]"	"[""RELATIONAL_AMOUNT_ORDER""]"	2	1	1	1	1	[]	"{""AMOUNT_BEFORE_TARGET"":2,""TARGET_BEFORE_AMOUNT"":2}"	"{""AMOUNT_BEFORE_TARGET"":2,""TARGET_BEFORE_AMOUNT"":2}"	AMOUNT_BEFORE_TARGET	0.500000	Unterscheidet einen mengenfähigen Stoffkopf von einem Relationswort: die Mengenformel bleibt ein selbständiges Nachbarfeld und ihre Orientierung wird sichtbar; bloße Häufigkeit oder bloße Wiederholung des Targets zählt nicht	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
pcheey	F01_AMOUNT_DIRECT	unmittelbare Mengenformel	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target besetzt unmittelbar die Inhaltsseite einer bereits beobachteten Ganzwort-Mengenformel; Drachme bleibt gegen gleiche Teile und Unze offen	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
pcheey	F02_VALUE_DIRECT	unmittelbares Wertfeld	1	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Wertnähe zählt nur in einem begrenzten Feld und nicht als freie Zahlenbedeutung	GDT759_GDT763_GDT764_VALUE_FIELDS	1	0	0	0	0	0	0
pcheey	F03_DRY_R2	unabhängiger Trockenrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Trockenwort liegt innerhalb Radius zwei	GDT759_GDT761_GDT762_CLEAN_DRY_WHOLES	1	0	0	0	0	0	0
pcheey	F04_MOIST_R2	unabhängiger Feucht- oder Einweichrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	3	3	1.000000	3	3	"[""f105r"",""f10v"",""f8r""]"	"[""MOIST_STATE""]"	f105r.24	f105r	1	2	2	2	"[""f10v"",""f8r""]"	"[""MOIST_STATE""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Mindestens ein unabhängiges vollständiges Feucht- oder Einweichfeld liegt innerhalb Radius zwei; bloße SH-Formnähe zählt nicht	GDT761_GDT762_CLEAN_MOIST_WHOLES	1	0	0	0	0	0	0
pcheey	F05_PROCESS_SLOT_FINAL	gerichteter Vorgangsslot	2	LEFT_PATIENT_TO_TARGET	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target folgt gerichtet auf einen Stoff-, Zubereitungs- oder Dosisrahmen und trägt Prozess- oder Endgeometrie; dies erfasst auch rezeptfinales Mischen nach einer Mengenliste	CURRENT_CLEAN_COMPLETE_WHOLE_ROLE_DECK_PLUS_EXACT_VALUE_FIELDS	1	0	0	0	0	0	0
pcheey	F06_TARGET_BEFORE_PROCESS	Target als Patient vor Vorgang	3	TARGET_TO_RIGHT_PROCESS	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target ist nominaler Patient oder Ausgangsstoff vor einem unabhängig lizenzierten Vorgang	GDT763_GDT764_CLEAN_PROCESS_WHOLES	1	0	0	0	0	0	0
pcheey	F07_LINE_FINAL_OR_CLOSE	End- oder Abschlussgeometrie	1	RIGHT	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Reine Positionsevidenz; kann Vorgang oder Produkt stützen, aber niemals allein eine konkrete Operation benennen	GDT733_GDT734_STRUCTURAL_LINE_GEOMETRY	1	0	0	0	0	0	0
pcheey	F08_HOT_R2	unabhängiger Hitzrahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Hitzebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
pcheey	F09_COLD_R2	unabhängiger Kälterahmen	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Vollständige Zielwort-freie Kältebindung innerhalb Radius zwei	CURRENT_CLEAN_COMPLETE_WHOLE_QUALITY_DECK	1	0	0	0	0	0	0
pcheey	F10_PART_OR_CONTENT_R2	Pflanzenteil- oder Inhaltskontakt	2	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Target steht bei einem unabhängigen Pflanzenteil- oder Inhaltskopf; konkrete Blüte-, Frucht- oder Blattidentität wird nicht importiert	GDT759_GDT768_COMPLETE_WHOLE_CONTENT_CONTROLS	1	0	0	0	0	0	0
pcheey	F11_H1_BOUNDED_VALUE	H1-gebundenes X-daiin-Feld	2	RIGHT	DISTINCT_BOUNDED_FIELD_AND_PAGE	2	3	0.666667	2	2	"[""f105r"",""f10v""]"	"[""BOUNDED_RECORD""]"	f105r.24	f105r	1	1	1	1	"[""f10v""]"	"[""BOUNDED_RECORD""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	RECORD := H1 FIELD+ und FIELD := X daiin; das vollständige X begrenzt die Achse, ohne eine Substanz zu benennen	GDT763_GDT764_H1_X_DAIIN_GRAMMAR	1	0	0	0	0	0	0
pcheey	F12_PARALLEL_VALUE_CELL	parallele Wertzelle	LINE	BOTH	DISTINCT_PARALLEL_CELL_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Parallele nominale Wertzellen stützen Recordsyntax und widersprechen einem ungestützten Imperativ	GDT764_COMPLETE_PARALLEL_FIELDS	1	0	0	0	0	0	0
pcheey	F13_SECOND_PAGE_AFTER_ABLATION	Zweitseite nach stärkstem-Locus-Ausschluss	META	NONE	DISTINCT_PAGE	9	3	3.000000	3	3	"[""f105r"",""f10v"",""f8r""]"	"[""BOUNDED_RECORD"",""MOIST_STATE"",""STATE_TRANSITION_DIRECTION"",""TWO_SIDED_LINKER_GEOMETRY""]"	f10v.1	f10v	4	5	2	2	"[""f105r"",""f8r""]"	"[""BOUNDED_RECORD"",""MOIST_STATE"",""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Gemeinsamer kleinster Falsifikator für jede konkrete Identitätskarte; ein Einzelbeleg kann keinen Default befördern	GDT769_INTERNAL	1	0	0	0	0	0	0
pcheey	F14_MEDIAL_TWO_SIDED_LINKER	mediale zweiseitige Scharnierposition	LINE	BOTH	DISTINCT_TARGET_OCCURRENCE_AND_PAGE	3	3	1.000000	3	3	"[""f105r"",""f10v"",""f8r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	f105r.24	f105r	1	2	2	2	"[""f10v"",""f8r""]"	"[""TWO_SIDED_LINKER_GEOMETRY""]"	2	1	1	1	1	[]	{}	{}	NONE	0.000000	Notwendige, aber ausdrücklich nicht hinreichende Verbindergeometrie: sie ist bei ol, ckhy und otar ähnlich häufig und darf nur zusammen mit einer unabhängigen Übergangs- oder Mengenrelationsachse zählen	GDT625_GEOMETRY_PLUS_GDT769_CLEAN_DONORS	1	0	0	0	0	0	0
pcheey	F15_STATE_TRANSITION_BRIDGE	Zustandsübergangsbrücke	LINE	LEFT_STATE_TO_RIGHT_STATE	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	1	3	0.333333	1	1	"[""f10v""]"	"[""STATE_TRANSITION_DIRECTION""]"	f10v.1	f10v	1	0	0	0	[]	[]	2	1	0	0	0	"[""TOTAL_PAGE_GATE_FAILED"",""STRONGEST_LOCUS_LOO_FAILED""]"	"{""MOIST_TO_COLD"":1}"	"{""MOIST_TO_COLD"":1}"	MOIST_TO_COLD	1.000000	Prüft die alte otar-Spur als separates Wort zwischen Zuständen: gemischte Richtungen können einen allgemeinen Folgeschalter stützen, während bis oder ein konkreter Prozess eine eigene konsistente Zielrichtung brauchen	GDT625_EXACT_STATE_PAIRS_PLUS_CURRENT_CLEAN_STATE_DONORS	1	0	0	0	0	0	0
pcheey	F16_RELATIONAL_AMOUNT_ORDER	relationaler Mengen- oder Feldanschluss	1	BOTH	DISTINCT_DIRECTIONAL_FRAME_AND_PAGE	0	3	0.000000	0	0	[]	[]	NONE	NONE	0	0	0	0	[]	[]	2	1	0	0	0	"[""NO_OBSERVED_FRAME""]"	{}	{}	NONE	0.000000	Unterscheidet einen mengenfähigen Stoffkopf von einem Relationswort: die Mengenformel bleibt ein selbständiges Nachbarfeld und ihre Orientierung wird sichtbar; bloße Häufigkeit oder bloße Wiederholung des Targets zählt nicht	GDT759_GDT760_GDT764_EXACT_AMOUNT_CONSTRUCTIONS	1	0	0	0	0	0	0
