review_index	unit_review_index	page	physical_folio	locus	array_id	source_relation_state	source_confidence	object_localization_state	normalized_relation_geometry	neutral_object_topology	normalized_object_id	source_object_reference	singular_positive_relation	matched_same_unit_comparator_available	later_score_eligibility	normalization_basis	canvas_ids	reviewer_provenance	formal_identity_access_state
101	42	f99v	f99	f99v.15	f99v:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_EF22F4EBFC69	f99v[2,1]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006247	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
102	2	f99r	f99	f99r.25	f99r:L2	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
103	40	f99r	f99	f99r.33	f99r:L3	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
104	25	f75v	f75	f75v.67	f75v:P3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
105	35	f102v2	f102	f102v2.3	f102v2:L1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006252;1006253	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
106	43	f89r1	f89	f89r1.2	f89r1:L1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
107	1	f68r1	f68	f68r1.36	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_099E3C22F609	SOURCE_NAMED_STAR_FOR_f68r1_36	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
108	27	f67r2	f67	f67r2.44	f67r2:Q1	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	BOUNDED_REGION_OR_COMPARTMENT	G391_OBJ_95D9F1CA83E0	SOURCE_SECTOR_07_30	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006194	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
109	24	f99v	f99	f99v.4	f99v:L1	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006247	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
110	37	f82r	f82	f82r.10	f82r:V1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	LINEAR_CONTOUR_OR_STROKE	G391_OBJ_780ECC4B552D	SOURCE_CROSS_SHAPED_TUBE	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006222	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
111	3	f89r2	f89	f89r2.3	f89r2:L1	PROXIMITY_ONLY	HEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_EC48254A9003	f89r2[1,2]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
112	18	f89r2	f89	f89r2.10	f89r2:L2	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
113	42	f99v	f99	f99v.16	f99v:L2	PROXIMITY_ONLY	HEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006247	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
114	30	f75v	f75	f75v.57	f75v:P4	REL_ARRAY_OR_GROUP	HEDGED	OBJECT_REGION_NOT_INDIVIDUATED	AMBIGUOUS_OR_MULTIPLE	ARRAY_OR_GROUP_REGION			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	HEDGED_SOURCE_GROUP_OR_SEGMENTATION_ASSERTION_WITHOUT_SINGULAR_OWNER	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
115	40	f99r	f99	f99r.39	f99r:L3	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_2538B0EE2107	f99r[3,6]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
116	1	f68r1	f68	f68r1.13	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_6F079D72CD40	SOURCE_NAMED_STAR_FOR_f68r1_13	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
117	34	f68r1	f68	f68r1.7	f68r1:X1	REL_ENCLOSURE	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	INSIDE_BOUNDED_REGION	BOUNDED_REGION_OR_COMPARTMENT	G391_OBJ_048630AFCC92	SOURCE_TOP_MEDALLION	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
118	38	f89r2	f89	f89r2.31	f89r2:L4	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
119	2	f99r	f99	f99r.26	f99r:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_465A0C968C69	f99r[2,6]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
120	25	f75v	f75	f75v.66	f75v:P3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
121	1	f68r1	f68	f68r1.34	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_EC4F8BFEEFAE	SOURCE_NAMED_STAR_FOR_f68r1_34	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
122	1	f68r1	f68	f68r1.24	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_0FB0D48F83BD	SOURCE_NAMED_STAR_FOR_f68r1_24	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
123	25	f75v	f75	f75v.64	f75v:P3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
124	11	f88r	f88	f88r.2	f88r:L1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
125	25	f75v	f75	f75v.63	f75v:P3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
126	38	f89r2	f89	f89r2.33	f89r2:L4	REL_OVERLAP_OR_CONTACT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	CONTACT_OR_OVERLAP	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_066AD296A249	SOURCE_DRAWING_UNIT_4_4	1	1	ELIGIBLE_LOCAL_RELATION_WITHIN_UNIT_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
127	29	f68r2	f68	f68r2.25	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_C1FF435005CE	SOURCE_NAMED_STAR_FOR_f68r2_25	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
128	35	f102v2	f102	f102v2.8	f102v2:L1	PROXIMITY_ONLY	HEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_ABFD14DD6D98	f102v2[1,6]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006252;1006253	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
129	8	f88r	f88	f88r.24	f88r:L3	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
130	40	f99r	f99	f99r.35	f99r:L3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
131	23	f99v	f99	f99v.32	f99v:P3	REL_OVERLAP_OR_CONTACT	HEDGED	SINGULAR_OBJECT_LOCALIZED	CONTACT_OR_OVERLAP	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_D76094F27735	SOURCE_DRAWING_UNIT_4_1	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006247	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
132	3	f89r2	f89	f89r2.5	f89r2:L1	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_E5C7FEA02121	f89r2[1,4]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
133	1	f68r1	f68	f68r1.17	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_9F31B1C8F2D6	SOURCE_NAMED_STAR_FOR_f68r1_17	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
134	29	f68r2	f68	f68r2.11	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_A81C744468C4	SOURCE_NAMED_STAR_FOR_f68r2_11	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
135	29	f68r2	f68	f68r2.15	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_099B161A7D45	SOURCE_NAMED_STAR_FOR_f68r2_15	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
136	29	f68r2	f68	f68r2.14	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_A63317FA6F65	SOURCE_NAMED_STAR_FOR_f68r2_14	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
137	29	f68r2	f68	f68r2.19	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_8B93C3047384	SOURCE_NAMED_STAR_FOR_f68r2_19	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
138	11	f88r	f88	f88r.5	f88r:L1	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_D7F10604B0F2	f88r[1,4]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
139	40	f99r	f99	f99r.40	f99r:L3	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_6FCB5AF4F6EF	f99r[3,7]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
140	1	f68r1	f68	f68r1.31	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_2B612B49171D	SOURCE_NAMED_STAR_FOR_f68r1_31	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
141	19	f99r	f99	f99r.2	f99r:L1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
142	35	f102v2	f102	f102v2.7	f102v2:L1	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006252;1006253	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
143	8	f88r	f88	f88r.25	f88r:L3	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
144	1	f68r1	f68	f68r1.19	f68r1:S1	REL_EXPLICIT_ATTACHMENT	HEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_78572A8E0CFF	SOURCE_NAMED_STAR_FOR_f68r1_19	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
145	35	f102v2	f102	f102v2.4	f102v2:L1	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006252;1006253	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
146	1	f68r1	f68	f68r1.20	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_70B4A9BA06AA	SOURCE_NAMED_STAR_FOR_f68r1_20	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
147	21	f82v	f82	f82v.42	f82v:X2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	LINEAR_CONTOUR_OR_STROKE	G391_OBJ_A88DBFD6DF3B	SOURCE_UPPER_CURVED_CHANNEL	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006223	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
148	19	f99r	f99	f99r.8	f99r:L1	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
149	1	f68r1	f68	f68r1.33	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_461CEB0387A2	SOURCE_NAMED_STAR_FOR_f68r1_33	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
150	26	f88r	f88	f88r.13	f88r:L2	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
