locus	selected_path_id	source	segmentation	rule
f47r.5	f47r.5|P01	dain olshey chokolg	dain | olshey | chokolg	optional one-character prefix + nonempty core + optional one-character suffix
f47r.6	f47r.6|P01	folr chey so chol shol aiin shol shol chdy cholol	folr | chey | so | chol | shol | aiin | shol | shol | chdy | cholol	optional one-character prefix + nonempty core + optional one-character suffix
f47r.7	f47r.7|P02	schesy kchor cthaiin chol chol chol chor ckhhy	schesy | kchor | cthaiin | chol | chol | chol | chor | ckhhy	optional one-character prefix + nonempty core + optional one-character suffix
f47r.8	f47r.8|P02	shokeey chy tchod choy sho chtchyf char ctham	shokeey | chy | tchod | choy | sho | chtchyf | char | ctham	optional one-character prefix + nonempty core + optional one-character suffix
f47r.9	f47r.9|P03	qokokor chaiin okal chol daiin okchokchor sy	qokokor | chaiin | okal | chol | daiin | okchokchor | sy	optional one-character prefix + nonempty core + optional one-character suffix
f47v.1	f47v.1|P01	psheot cheor cholsho chopchy sal sary	psheot | cheor | cholsho | chopchy | sal | sary	optional one-character prefix + nonempty core + optional one-character suffix
f47v.10	f47v.10|P03	chotcho ltchey o tchotchy dy chol chody dar	chotcho | ltchey | o | tchotchy | dy | chol | chody | dar	optional one-character prefix + nonempty core + optional one-character suffix
f47v.11	f47v.11|P02	oteey cho chdy chy key chyky dchy daiin chy	oteey | cho | chdy | chy | key | chyky | dchy | daiin | chy	optional one-character prefix + nonempty core + optional one-character suffix
f47v.12	f47v.12|P02	cho cho keesy chy chy cheky chochy daiin	cho | cho | keesy | chy | chy | cheky | chochy | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f47v.13	f47v.13|P01	dshy daiin chdlety chaiin dcheey otald	dshy | daiin | chdlety | chaiin | dcheey | otald	optional one-character prefix + nonempty core + optional one-character suffix
f47v.14	f47v.14|P02	chol ctchey	chol | ctchey	optional one-character prefix + nonempty core + optional one-character suffix
f47v.2	f47v.2|P01	dsheey shy cphy otchey daiidy chory daiiy	dsheey | shy | cphy | otchey | daiidy | chory | daiiy	optional one-character prefix + nonempty core + optional one-character suffix
f47v.3	f47v.3|P01	shol char oteol dor otchol chkchy daiin	shol | char | oteol | dor | otchol | chkchy | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f47v.4	f47v.4|P01	qotol sheey kol sho keechy qoty cthy	qotol | sheey | kol | sho | keechy | qoty | cthy	optional one-character prefix + nonempty core + optional one-character suffix
f47v.5	f47v.5|P01	dsholy shees chor ody shy sy sary	dsholy | shees | chor | ody | shy | sy | sary	optional one-character prefix + nonempty core + optional one-character suffix
f47v.6	f47v.6|P01	chody cheor saiin dochod chol	chody | cheor | saiin | dochod | chol	optional one-character prefix + nonempty core + optional one-character suffix
f47v.7	f47v.7|P01	pchodaiin dair dcthy	pchodaiin | dair | dcthy	optional one-character prefix + nonempty core + optional one-character suffix
f47v.8	f47v.8|P01	daiin cheotar chodaly sal	daiin | cheotar | chodaly | sal	optional one-character prefix + nonempty core + optional one-character suffix
f47v.9	f47v.9|P01	qotcheey chety chol chol dain	qotcheey | chety | chol | chol | dain	optional one-character prefix + nonempty core + optional one-character suffix
f48r.1	f48r.1|P02	pshdaiin ypchdy opchey ckhy dal sheodaiin sheokeol ykeeody olaiin opaldy	pshdaiin | ypchdy | opchey | ckhy | dal | sheodaiin | sheokeol | ykeeody | olaiin | opaldy	optional one-character prefix + nonempty core + optional one-character suffix
f48r.2	f48r.2|P01	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy	daiin | yteeol | cheody | kechodshey | qotedy | chtaiin | otchdy | tedain | okain | ckhy	optional one-character prefix + nonempty core + optional one-character suffix
f48r.3	f48r.3|P01	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody | she | teoteey | oteodaiin | ody | qoteo | l | kedy | dol | odal | qotar | opchety | ldy	optional one-character prefix + nonempty core + optional one-character suffix
f48r.4	f48r.4|P01	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol | dain | otaiin | ykeedy | chet | ytedy | tedy | qokdy | tshdy | chetedy | ctheety | r	optional one-character prefix + nonempty core + optional one-character suffix
f48r.5	f48r.5|P01	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	yteey | teol | okeody | cheockhy | olsheey | qoekaiin | octhey | cholkar | aiin | cthar | od	optional one-character prefix + nonempty core + optional one-character suffix
f48r.6	f48r.6|P02	alshey lkeedy ytchedy qokedy lotal qotol otal ched okey ykeey dalmy	alshey | lkeedy | ytchedy | qokedy | lotal | qotol | otal | ched | okey | ykeey | dalmy	optional one-character prefix + nonempty core + optional one-character suffix
f48r.7	f48r.7|P02	tocthy qokeol yteedy lolkeol otolches al or ykeeodam okedy okam	tocthy | qokeol | yteedy | lolkeol | otolches | al | or | ykeeodam | okedy | okam	optional one-character prefix + nonempty core + optional one-character suffix
f48r.8	f48r.8|P01	otchdain shol oteol oteoly ykeey dam dr	otchdain | shol | oteol | oteoly | ykeey | dam | dr	optional one-character prefix + nonempty core + optional one-character suffix
f48r.9	f48r.9|P01	yteched ar olkey okeoam	yteched | ar | olkey | okeoam	optional one-character prefix + nonempty core + optional one-character suffix
f48v.1	f48v.1|P02	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy tchdy chdy ypair y chedyty	pcheodchy | dshedy | fchedy | los | aiin | ykeeedy | shey | ypchedy | tchdy | chdy | ypair | y | chedyty	optional one-character prefix + nonempty core + optional one-character suffix
f48v.10	f48v.10|P01	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol | chedy | ytedy | ykeol | chdy | chdor | chtol | chdy | ytchedal | cthey | okar | ar | ary	optional one-character prefix + nonempty core + optional one-character suffix
f48v.11	f48v.11|P03	ykeedal chckhy ykal ytam or cheedls sary	ykeedal | chckhy | ykal | ytam | or | cheedls | sary	optional one-character prefix + nonempty core + optional one-character suffix
f48v.2	f48v.2|P01	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey	chey | tedy | otchody | ykeedy | otar | yotedy | cthdy | okain | chety | choolkeey	optional one-character prefix + nonempty core + optional one-character suffix
f48v.3	f48v.3|P01	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	alchey | kor | y | keody | olkeeey | chody | chedy | daly | okeeor | aiin | otar | air | am	optional one-character prefix + nonempty core + optional one-character suffix
f48v.4	f48v.4|P01	dchedy tchddy otsh okeey ty otar alchdy yteedy oteed y kedy m	dchedy | tchddy | otsh | okeey | ty | otar | alchdy | yteedy | oteed | y | kedy | m	optional one-character prefix + nonempty core + optional one-character suffix
f48v.5	f48v.5|P01	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey | qocthedy | taiin | shed | qokar | otedy | dy | dain | tolkain | otam	optional one-character prefix + nonempty core + optional one-character suffix
f48v.6	f48v.6|P02	shdy qokain okar otar or otees ol or ain otal ok ytar chedy am	shdy | qokain | okar | otar | or | otees | ol | or | ain | otal | ok | ytar | chedy | am	optional one-character prefix + nonempty core + optional one-character suffix
f48v.7	f48v.7|P02	pchedar chey ypchedy otedy shefeeedy al shedy otedy fcheodal cphheg	pchedar | chey | ypchedy | otedy | shefeeedy | al | shedy | otedy | fcheodal | cphheg	optional one-character prefix + nonempty core + optional one-character suffix
f48v.8	f48v.8|P01	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	oteody | chkey | okedy | chckhedy | ykedy | oldy | otoly | chey | kaly | tokar | otam	optional one-character prefix + nonempty core + optional one-character suffix
f48v.9	f48v.9|P01	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	tor | shody | okal | otchedy | cheky | oly | loldy | lol | otchdy | otoldy | ytam | otedy	optional one-character prefix + nonempty core + optional one-character suffix
f49r.1	f49r.1|P02	poshol dy shor shol shtchy shorpchor opchor shorkchy	poshol | dy | shor | shol | shtchy | shorpchor | opchor | shorkchy	optional one-character prefix + nonempty core + optional one-character suffix
f49r.10	f49r.10|P03	sho r choiin shor shorshy	sho | r | choiin | shor | shorshy	optional one-character prefix + nonempty core + optional one-character suffix
f49r.11	f49r.11|P01	chotcheol dchol	chotcheol | dchol	optional one-character prefix + nonempty core + optional one-character suffix
f49r.12	f49r.12|P01	podaiin cheo kcho daiin chcthy	podaiin | cheo | kcho | daiin | chcthy	optional one-character prefix + nonempty core + optional one-character suffix
f49r.13	f49r.13|P02	sod chol y tcheol daiin cthodd	sod | chol | y | tcheol | daiin | cthodd	optional one-character prefix + nonempty core + optional one-character suffix
f49r.14	f49r.14|P02	qo shoqoky shor sheor otol daiin	qo | shoqoky | shor | sheor | otol | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.15	f49r.15|P02	ochol chol chody dchodaiin daiin	ochol | chol | chody | dchodaiin | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.16	f49r.16|P02	qocho cheey dchey qotchody	qocho | cheey | dchey | qotchody	optional one-character prefix + nonempty core + optional one-character suffix
f49r.17	f49r.17|P02	olol olchey chey kchy qotchol chosory	olol | olchey | chey | kchy | qotchol | chosory	optional one-character prefix + nonempty core + optional one-character suffix
f49r.18	f49r.18|P02	sheor cheol od cho dcheeey qotchotchy	sheor | cheol | od | cho | dcheeey | qotchotchy	optional one-character prefix + nonempty core + optional one-character suffix
f49r.19	f49r.19|P01	dcheo r cheey keolchey chokchol chokan	dcheo | r | cheey | keolchey | chokchol | chokan	optional one-character prefix + nonempty core + optional one-character suffix
f49r.2	f49r.2|P02	qotor sho chotchy choshy qopchor qo dor daiin	qotor | sho | chotchy | choshy | qopchor | qo | dor | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.20	f49r.20|P02	qotcho chodr cho choshy chs oriin	qotcho | chodr | cho | choshy | chs | oriin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.21	f49r.21|P02	odchy chor ety shol	odchy | chor | ety | shol	optional one-character prefix + nonempty core + optional one-character suffix
f49r.3	f49r.3|P01	dsho dchor dchor daiin dor cheoraiin	dsho | dchor | dchor | daiin | dor | cheoraiin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.4	f49r.4|P02	ksho qodain chotshy dodar	ksho | qodain | chotshy | dodar	optional one-character prefix + nonempty core + optional one-character suffix
f49r.5	f49r.5|P01	chor sheor chey teey qotan	chor | sheor | chey | teey | qotan	optional one-character prefix + nonempty core + optional one-character suffix
f49r.6	f49r.6|P02	olor shshes sheoty chol daiin	olor | shshes | sheoty | chol | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49r.7	f49r.7|P01	qokeor cheey qokchy qotody	qokeor | cheey | qokchy | qotody	optional one-character prefix + nonempty core + optional one-character suffix
f49r.8	f49r.8|P01	chot chor chy cheet qolsor	chot | chor | chy | cheet | qolsor	optional one-character prefix + nonempty core + optional one-character suffix
f49r.9	f49r.9|P01	oykeeey chey kshey choroiin	oykeeey | chey | kshey | choroiin	optional one-character prefix + nonempty core + optional one-character suffix
f49v.1	f49v.1|P01	f	f	optional one-character prefix + nonempty core + optional one-character suffix
f49v.10	f49v.10|P01	shol shodaiin qotchar	shol | shodaiin | qotchar	optional one-character prefix + nonempty core + optional one-character suffix
f49v.11	f49v.11|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.12	f49v.12|P02	qotchy chokchy choky	qotchy | chokchy | choky	optional one-character prefix + nonempty core + optional one-character suffix
f49v.13	f49v.13|P01	k	k	optional one-character prefix + nonempty core + optional one-character suffix
f49v.14	f49v.14|P01	chotchy chodaiin dan	chotchy | chodaiin | dan	optional one-character prefix + nonempty core + optional one-character suffix
f49v.15	f49v.15|P01	s	s	optional one-character prefix + nonempty core + optional one-character suffix
f49v.16	f49v.16|P01	qoteees cheo daiin dol	qoteees | cheo | daiin | dol	optional one-character prefix + nonempty core + optional one-character suffix
f49v.17	f49v.17|P01	p	p	optional one-character prefix + nonempty core + optional one-character suffix
f49v.18	f49v.18|P02	ochor sheeod ksheodl	ochor | sheeod | ksheodl	optional one-character prefix + nonempty core + optional one-character suffix
f49v.19	f49v.19|P01	o	o	optional one-character prefix + nonempty core + optional one-character suffix
f49v.2	f49v.2|P02	kshor shol cphokchol chcfhhy	kshor | shol | cphokchol | chcfhhy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.20	f49v.20|P02	qo kshodaiin shckhy dar	qo | kshodaiin | shckhy | dar	optional one-character prefix + nonempty core + optional one-character suffix
f49v.21	f49v.21|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.22	f49v.22|P01	dchol cthol daiin choky	dchol | cthol | daiin | choky	optional one-character prefix + nonempty core + optional one-character suffix
f49v.23	f49v.23|P01	y	y	optional one-character prefix + nonempty core + optional one-character suffix
f49v.24	f49v.24|P02	ochokeey ckhey daiin dain chokam	ochokeey | ckhey | daiin | dain | chokam	optional one-character prefix + nonempty core + optional one-character suffix
f49v.25	f49v.25|P01	e	e	optional one-character prefix + nonempty core + optional one-character suffix
f49v.26	f49v.26|P02	qokeol chokeeody otol kchos chol daiin	qokeol | chokeeody | otol | kchos | chol | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49v.27	f49v.27|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.28	f49v.28|P01	fchochor shol tchol opcheodal dchsy chotchy	fchochor | shol | tchol | opcheodal | dchsy | chotchy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.29	f49v.29|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.3	f49v.3|P01	o	o	optional one-character prefix + nonempty core + optional one-character suffix
f49v.30	f49v.30|P01	dcho d chol chokchodaiin chokchy tchol okchokol	dcho | d | chol | chokchodaiin | chokchy | tchol | okchokol	optional one-character prefix + nonempty core + optional one-character suffix
f49v.31	f49v.31|P01	p	p	optional one-character prefix + nonempty core + optional one-character suffix
f49v.32	f49v.32|P01	tchotchey chokeeodol rcheey otchodar dcho dchog	tchotchey | chokeeodol | rcheey | otchodar | dcho | dchog	optional one-character prefix + nonempty core + optional one-character suffix
f49v.33	f49v.33|P01	o	o	optional one-character prefix + nonempty core + optional one-character suffix
f49v.34	f49v.34|P01	shocho oaiin sheo choty	shocho | oaiin | sheo | choty	optional one-character prefix + nonempty core + optional one-character suffix
f49v.35	f49v.35|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.36	f49v.36|P03	qotcho cheol chols cho chcthey dcheol chotchody	qotcho | cheol | chols | cho | chcthey | dcheol | chotchody	optional one-character prefix + nonempty core + optional one-character suffix
f49v.37	f49v.37|P01	y	y	optional one-character prefix + nonempty core + optional one-character suffix
f49v.38	f49v.38|P02	chokeo sho cheor cheokchet chor d aiin dy daiin qokg	chokeo | sho | cheor | cheokchet | chor | d | aiin | dy | daiin | qokg	optional one-character prefix + nonempty core + optional one-character suffix
f49v.39	f49v.39|P01	e	e	optional one-character prefix + nonempty core + optional one-character suffix
f49v.4	f49v.4|P02	qokchy qokchod sho cthy	qokchy | qokchod | sho | cthy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.40	f49v.40|P01	oaiin chy daiin chol chaiin kshardy chokchy	oaiin | chy | daiin | chol | chaiin | kshardy | chokchy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.41	f49v.41|P02			optional one-character prefix + nonempty core + optional one-character suffix
f49v.42	f49v.42|P02	qokeaiin cheo chor choteey kcheol dain cho dairin	qokeaiin | cheo | chor | choteey | kcheol | dain | cho | dairin	optional one-character prefix + nonempty core + optional one-character suffix
f49v.43	f49v.43|P01	d	d	optional one-character prefix + nonempty core + optional one-character suffix
f49v.44	f49v.44|P01	chokaiin cho dls chariin daiin chain dy chetcho dy	chokaiin | cho | dls | chariin | daiin | chain | dy | chetcho | dy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.45	f49v.45|P01	y	y	optional one-character prefix + nonempty core + optional one-character suffix
f49v.46	f49v.46|P02	oaiin cheky r cho rchseesy kchor sol chctho s	oaiin | cheky | r | cho | rchseesy | kchor | sol | chctho | s	optional one-character prefix + nonempty core + optional one-character suffix
f49v.47	f49v.47|P02	s	s	optional one-character prefix + nonempty core + optional one-character suffix
f49v.48	f49v.48|P03	qotcheol chey chor chokaly chordal chaiind	qotcheol | chey | chor | chokaly | chordal | chaiind	optional one-character prefix + nonempty core + optional one-character suffix
f49v.49	f49v.49|P01	k	k	optional one-character prefix + nonempty core + optional one-character suffix
f49v.5	f49v.5|P01	r	r	optional one-character prefix + nonempty core + optional one-character suffix
f49v.50	f49v.50|P01	chol chor ches chkalchy chokeeoky chokoran	chol | chor | ches | chkalchy | chokeeoky | chokoran	optional one-character prefix + nonempty core + optional one-character suffix
f49v.51	f49v.51|P01	y	y	optional one-character prefix + nonempty core + optional one-character suffix
f49v.52	f49v.52|P01	ykchokeo r cheey daiin	ykchokeo | r | cheey | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f49v.6	f49v.6|P02	chotchy chcthy cthy koddy	chotchy | chcthy | cthy | koddy	optional one-character prefix + nonempty core + optional one-character suffix
f49v.7	f49v.7|P01	y	y	optional one-character prefix + nonempty core + optional one-character suffix
f49v.8	f49v.8|P01	okeodsho chotshol dam	okeodsho | chotshol | dam	optional one-character prefix + nonempty core + optional one-character suffix
f49v.9	f49v.9|P01	e	e	optional one-character prefix + nonempty core + optional one-character suffix
f4r.1	f4r.1|P01	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	kodalchy | chpady | sheol | ol | sheey | qotey | doiin | chor | ytoy	optional one-character prefix + nonempty core + optional one-character suffix
f4r.10	f4r.10|P01	odal shor shyshol cphaiin	odal | shor | shyshol | cphaiin	optional one-character prefix + nonempty core + optional one-character suffix
f4r.11	f4r.11|P02	qotchoiin sheyr qoty	qotchoiin | sheyr | qoty	optional one-character prefix + nonempty core + optional one-character suffix
f4r.12	f4r.12|P01	soiin chaiin chaiin	soiin | chaiin | chaiin	optional one-character prefix + nonempty core + optional one-character suffix
f4r.13	f4r.13|P01	daiin cthey	daiin | cthey	optional one-character prefix + nonempty core + optional one-character suffix
f4r.2	f4r.2|P02	dchor chol shol cthol shtchy chaiin s choraiin chom	dchor | chol | shol | cthol | shtchy | chaiin | s | choraiin | chom	optional one-character prefix + nonempty core + optional one-character suffix
f4r.3	f4r.3|P01	otchol chol chy chaiin qotaiin daiin shain	otchol | chol | chy | chaiin | qotaiin | daiin | shain	optional one-character prefix + nonempty core + optional one-character suffix
f4r.4	f4r.4|P01	qotchol chy yty daiin okaiin cthy	qotchol | chy | yty | daiin | okaiin | cthy	optional one-character prefix + nonempty core + optional one-character suffix
f4r.5	f4r.5|P03	pydaiin qotchy dytydy	pydaiin | qotchy | dytydy	optional one-character prefix + nonempty core + optional one-character suffix
f4r.6	f4r.6|P01	chor shytchy dytcheey	chor | shytchy | dytcheey	optional one-character prefix + nonempty core + optional one-character suffix
f4r.7	f4r.7|P01	qotaiin cthol daiin cthom	qotaiin | cthol | daiin | cthom	optional one-character prefix + nonempty core + optional one-character suffix
f4r.8	f4r.8|P01	shor shol shol cthy cpholdy	shor | shol | shol | cthy | cpholdy	optional one-character prefix + nonempty core + optional one-character suffix
f4r.9	f4r.9|P02	daiin ckhochy tchy koraiin	daiin | ckhochy | tchy | koraiin	optional one-character prefix + nonempty core + optional one-character suffix
f4v.1	f4v.1|P01	pchooiin ksheo kchoy chopchy dolds dlod	pchooiin | ksheo | kchoy | chopchy | dolds | dlod	optional one-character prefix + nonempty core + optional one-character suffix
f4v.10	f4v.10|P01	otaiin sheo okeody chol chokeody	otaiin | sheo | okeody | chol | chokeody	optional one-character prefix + nonempty core + optional one-character suffix
f4v.11	f4v.11|P03	sho kcheor shody shtaiin qotoldaiin	sho | kcheor | shody | shtaiin | qotoldaiin	optional one-character prefix + nonempty core + optional one-character suffix
f4v.12	f4v.12|P03	qokey sho okeol skeey shar char ody	qokey | sho | okeol | skeey | shar | char | ody	optional one-character prefix + nonempty core + optional one-character suffix
f4v.13	f4v.13|P01	shody s cheor chokody shodaiin qoty	shody | s | cheor | chokody | shodaiin | qoty	optional one-character prefix + nonempty core + optional one-character suffix
f4v.14	f4v.14|P02	ochody chykey chtody	ochody | chykey | chtody	optional one-character prefix + nonempty core + optional one-character suffix
f4v.2	f4v.2|P01	ol chey chy cthy shkchor sheo cheory choldy	ol | chey | chy | cthy | shkchor | sheo | cheory | choldy	optional one-character prefix + nonempty core + optional one-character suffix
f4v.3	f4v.3|P01	sho sho chaiin shaiin daiin qodaiin o aram	sho | sho | chaiin | shaiin | daiin | qodaiin | o | aram	optional one-character prefix + nonempty core + optional one-character suffix
f4v.4	f4v.4|P02	qokshy qocthy choteol daiin cthey choaiin	qokshy | qocthy | choteol | daiin | cthey | choaiin	optional one-character prefix + nonempty core + optional one-character suffix
f4v.5	f4v.5|P02	shor sheey cto otoiin shey qotchoiin chodain	shor | sheey | cto | otoiin | shey | qotchoiin | chodain	optional one-character prefix + nonempty core + optional one-character suffix
f4v.6	f4v.6|P01	ytchoy shokchy cphody	ytchoy | shokchy | cphody	optional one-character prefix + nonempty core + optional one-character suffix
f4v.7	f4v.7|P03	torchy sheeor chor chokchy cphydy	torchy | sheeor | chor | chokchy | cphydy	optional one-character prefix + nonempty core + optional one-character suffix
f4v.8	f4v.8|P01	oleeeb chor cthol sho otor cthory	oleeeb | chor | cthol | sho | otor | cthory	optional one-character prefix + nonempty core + optional one-character suffix
f4v.9	f4v.9|P02	qooko iiincheom chcthy shoky daiin	qooko | iiincheom | chcthy | shoky | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f50r.1	f50r.1|P02	psheor olkais olfchedy qopeeedar opchey dair olaiin chefchdy	psheor | olkais | olfchedy | qopeeedar | opchey | dair | olaiin | chefchdy	optional one-character prefix + nonempty core + optional one-character suffix
f50r.10	f50r.10|P01	solkaiin opalke chckhy darin chky	solkaiin | opalke | chckhy | darin | chky	optional one-character prefix + nonempty core + optional one-character suffix
f50r.2	f50r.2|P01	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam	sor | orsheckhy | ockhody | shos | alol | dy | kar | oky | daiiin | okar | ar | okam	optional one-character prefix + nonempty core + optional one-character suffix
f50r.3	f50r.3|P01	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	tshol | kar | sheedy | okeody | qokedy | chody | kchdy | pchdy | chkaiin | odam	optional one-character prefix + nonempty core + optional one-character suffix
f50r.4	f50r.4|P02	tchdy qokar chedy qokchdy qokaiin or ar alol keodaiin olr	tchdy | qokar | chedy | qokchdy | qokaiin | or | ar | alol | keodaiin | olr	optional one-character prefix + nonempty core + optional one-character suffix
f50r.5	f50r.5|P01	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	solkchy | chckhy | qokchdy | qokchdy | okar | ar | y | qokchdy | kar | ar | okain	optional one-character prefix + nonempty core + optional one-character suffix
f50r.6	f50r.6|P02	ykain ssear olkchedy okal qotor cheeor olkady daiin qoky	ykain | ssear | olkchedy | okal | qotor | cheeor | olkady | daiin | qoky	optional one-character prefix + nonempty core + optional one-character suffix
f50r.7	f50r.7|P02	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	todalain | qotal | kaiin | otaiin | otal | she | kar | ariin | okchedy | dariin	optional one-character prefix + nonempty core + optional one-character suffix
f50r.8	f50r.8|P02	ykykaiin sheekar otchdy dar kar shelain taipar orolkain	ykykaiin | sheekar | otchdy | dar | kar | shelain | taipar | orolkain	optional one-character prefix + nonempty core + optional one-character suffix
f50r.9	f50r.9|P02	ytchdy kchedy ykeey kaiin qokain aldalosam	ytchdy | kchedy | ykeey | kaiin | qokain | aldalosam	optional one-character prefix + nonempty core + optional one-character suffix
f50v.1	f50v.1|P01	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	tchy | do | ldar | shotchdy | qokchdy | opchedy | qokol | shor | ofar | fardam	optional one-character prefix + nonempty core + optional one-character suffix
f50v.10	f50v.10|P02	dchedy okaiin olchdy oloeedy ykeeod ar arod	dchedy | okaiin | olchdy | oloeedy | ykeeod | ar | arod	optional one-character prefix + nonempty core + optional one-character suffix
f50v.11	f50v.11|P01	lchey kar ykchy kchdy	lchey | kar | ykchy | kchdy	optional one-character prefix + nonempty core + optional one-character suffix
f50v.2	f50v.2|P01	tchodain oeeey okaiin shedy qokaly chdy oky keody cheey okain	tchodain | oeeey | okaiin | shedy | qokaly | chdy | oky | keody | cheey | okain	optional one-character prefix + nonempty core + optional one-character suffix
f50v.3	f50v.3|P01	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	pochedy | qokody | checkhy | shckhy | dalol | ykeeey | qokedy | okain | okal	optional one-character prefix + nonempty core + optional one-character suffix
f50v.4	f50v.4|P02	dar qoain olaiin olraiin ol okeedy okchdy otar chckhey or	dar | qoain | olaiin | olraiin | ol | okeedy | okchdy | otar | chckhey | or	optional one-character prefix + nonempty core + optional one-character suffix
f50v.5	f50v.5|P01	y chy tair chckhy qekaiin qodaiin olcheky chedy chkedy okedyd	y | chy | tair | chckhy | qekaiin | qodaiin | olcheky | chedy | chkedy | okedyd	optional one-character prefix + nonempty core + optional one-character suffix
f50v.6	f50v.6|P02	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	daiin | kedair | okal | chody | qokedy | okar | okchey | okedy | otar | chkeey	optional one-character prefix + nonempty core + optional one-character suffix
f50v.7	f50v.7|P02	tedaiin odaiin or okaiin ykor daiin choky qotchdy key daisam	tedaiin | odaiin | or | okaiin | ykor | daiin | choky | qotchdy | key | daisam	optional one-character prefix + nonempty core + optional one-character suffix
f50v.8	f50v.8|P02	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	ykar | okair | otor | qokedy | ykchol | kar | chckhy | olkaiin | okain | qod	optional one-character prefix + nonempty core + optional one-character suffix
f50v.9	f50v.9|P02	ytsheod ain sheshy echedy kchdy otaiin otaiin oky	ytsheod | ain | sheshy | echedy | kchdy | otaiin | otaiin | oky	optional one-character prefix + nonempty core + optional one-character suffix
f51r.1	f51r.1|P01	tsholdchy qotchy opchear ypchedy	tsholdchy | qotchy | opchear | ypchedy	optional one-character prefix + nonempty core + optional one-character suffix
f51r.10	f51r.10|P02	ykchol dor shey qokeol kchey shol okam	ykchol | dor | shey | qokeol | kchey | shol | okam	optional one-character prefix + nonempty core + optional one-character suffix
f51r.11	f51r.11|P02	tchodaiin cpheody qokol oteodaiin kolotam	tchodaiin | cpheody | qokol | oteodaiin | kolotam	optional one-character prefix + nonempty core + optional one-character suffix
f51r.12	f51r.12|P01	yoees ckheey kol cheeal okeor qockhey pchodal	yoees | ckheey | kol | cheeal | okeor | qockhey | pchodal	optional one-character prefix + nonempty core + optional one-character suffix
f51r.13	f51r.13|P02	oaiin ckhol ykeol otchey cpheodaiin ykeoldy	oaiin | ckhol | ykeol | otchey | cpheodaiin | ykeoldy	optional one-character prefix + nonempty core + optional one-character suffix
f51r.14	f51r.14|P02	daiiithy qodaiin kaiiidal cphodal r al dam	daiiithy | qodaiin | kaiiidal | cphodal | r | al | dam	optional one-character prefix + nonempty core + optional one-character suffix
f51r.15	f51r.15|P01	qokol cheor ckhal s or aldy otal	qokol | cheor | ckhal | s | or | aldy | otal	optional one-character prefix + nonempty core + optional one-character suffix
f51r.2	f51r.2|P01	dcheodaiin ckheody ckhody chody	dcheodaiin | ckheody | ckhody | chody	optional one-character prefix + nonempty core + optional one-character suffix
f51r.3	f51r.3|P02	y dchody ckhey oty ckheodar qoky	y | dchody | ckhey | oty | ckheodar | qoky	optional one-character prefix + nonempty core + optional one-character suffix
f51r.4	f51r.4|P02	daiin cthes okol cheody ckhy cheeey	daiin | cthes | okol | cheody | ckhy | cheeey	optional one-character prefix + nonempty core + optional one-character suffix
