event_id	record_unit_id	page	statement_id	field_id	visible_owner	owner_reset_or_break	owner_reset_rule	source_short_value_de	terminal_scope	source_key	predicted_master_card_id	expected_master_card_id	forward_identity_match	minimal_dictionary_recipe	grade_instruction	form_selector	exact_identity_recipe	canonical_forward_surface	observed_visible_surface	surface_relation	reverse_decoded_master_card_id	reverse_identity_match	dictionary_reading_de
E236	B3	f83r	B3-S004	F074	obere offene Fächer-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E237	B3	f83r	B3-S004	F074	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	danach dorthin	NONCLOSE	danach dorthin|NONCLOSE	MC093	MC093	YES	F_AL+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AL	otal	qotal	REGISTERED_ALLOGRAPH	MC093	YES	Führe ihn danach dorthin
E238	B3	f83r	B3-S004	F074	obere offene Fächer-Randstation	NO	WITHIN_FIELD_SAME_OWNER	davon	NONCLOSE	davon|NONCLOSE	MC055	MC055	YES	F_AR	NO_GRADE	DEFAULT_FOR_RECIPE	AR[SUBTYPE=SOURCE_ORIGIN]	char	dar	REGISTERED_ALLOGRAPH	MC055	YES	Nimm davon
E239	B3	f83r	B3-S005	F075	mittlere runde Gefäß-Randstation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	überführen	TERMINAL	überführen|TERMINAL	MC025	MC025	YES	F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	CHED_TRANSFER[LICENSED_CLOSE=YES]	dchedy	schedy	REGISTERED_ALLOGRAPH	MC025	YES	Führe den Posten über
E240	B3	f83r	B3-S006	F076	mittlere runde Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Postentransfer	NONCLOSE	Postentransfer|NONCLOSE	MC064	MC064	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	SELECT_MC064	Y+CHED_TRANSFER[SUBTYPE=EXPANDED_TRANSFER_FORM]	chedchy	chedchy	CANONICAL	MC064	YES	Führe den aktuellen Posten über
E241	B3	f83r	B3-S006	F076	mittlere runde Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	dorthin einsetzen	NONCLOSE	dorthin einsetzen|NONCLOSE	MC040	MC040	YES	F_AL+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AL	okal	qokal	REGISTERED_ALLOGRAPH	MC040	YES	Setze ihn dort ein
E242	B3	f83r	B3-S006	F076	mittlere runde Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	weiterführen	TERMINAL	weiterführen|TERMINAL	MC028	MC028	YES	F_CHED_TRANSFER+F_DY+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+DY+CHED_TRANSFER	olchedy	olchedy	CANONICAL	MC028	YES	Führe ihn weiter
E243	B3	f83r	B3-S007	F077	mittlere runde Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E244	B3	f83r	B3-S007	F077	mittlere runde Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E245	B3	f83r	B3-S007	F077	mittlere runde Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E246	B3	f83r	B3-S008	F078	mittlere runde Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E247	B3	f83r	B3-S009	F079	mittlere runde Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E248	B3	f83r	B3-S010	F080	untere korbartige Gefäß-Randstation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Zielzuführung	NONCLOSE	Zielzuführung|NONCLOSE	MC126	MC126	YES	F_AL+F_CHED_TRANSFER+F_P	NO_GRADE	UNIQUE_RECIPE	AL+P+CHED_TRANSFER	pchedal	pchedal	CANONICAL	MC126	YES	Führe ihn dem Ziel zu
E249	B3	f83r	B3-S010	F080	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Kurzfolge	TERMINAL	Kurzfolge|TERMINAL	MC135	MC135	YES	F_DY+F_E_GRADE+F_OT	E_SHORT	UNIQUE_RECIPE	OT+E_GRADE+DY[GRADE=E_SHORT]	otedy	otedy	CANONICAL	MC135	YES	Führe ihn kurz zum Folgeschritt weiter
E250	B3	f83r	B3-S011	F081	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Vorbereitungstransfer	NONCLOSE	Vorbereitungstransfer|NONCLOSE	MC043	MC043	YES	F_CHED_TRANSFER+F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CHED_TRANSFER+CTH	shecthedchy	shecthedchy	CANONICAL	MC043	YES	Führe die vorbereitete Portion über
E251	B3	f83r	B3-S011	F081	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E252	B3	f83r	B3-S011	F081	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E253	B3	f83r	B3-S011	F081	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Quellposten	NONCLOSE	Quellposten|NONCLOSE	MC009	MC009	YES	F_AR+F_Y	NO_GRADE	UNIQUE_RECIPE	AR+Y	chary	chary	CANONICAL	MC009	YES	Nimm den Posten aus der Quelle
E254	B3	f83r	B3-S012	F082	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Ansatz	NONCLOSE	Ansatz|NONCLOSE	MC080	MC080	YES	F_OR	NO_GRADE	UNIQUE_RECIPE	OR	chor	sor	REGISTERED_ALLOGRAPH	MC080	YES	Verwende den Ansatz
E255	B3	f83r	B3-S012	F082	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E256	B3	f83r	B3-S013	F083	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E257	B3	f83r	B3-S013	F083	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Portion	NONCLOSE	Portion|NONCLOSE	MC105	MC105	YES	F_AIN	NO_GRADE	UNIQUE_RECIPE	AIN[SUBTYPE=GENERAL_PORTION]	chkain	chkain	CANONICAL	MC105	YES	Nimm eine Portion
E258	B3	f83r	B3-S013	F083	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	kurz vorbereiten	NONCLOSE	kurz vorbereiten|NONCLOSE	MC073	MC073	YES	F_CTH+F_E_GRADE+F_Y	E_SHORT	DEFAULT_FOR_RECIPE	E_GRADE+Y+CTH[GRADE=E_SHORT][SUBTYPE=LOCAL_CTH_ALLOGRAPH][OWNER=VISIBLE_BOUNDED_STATION]	qcthey	shcthey	REGISTERED_ALLOGRAPH	MC073	YES	Bereite ihn kurz vor
E259	B3	f83r	B3-S013	F083	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken	TERMINAL	kurz einwirken|TERMINAL	MC083	MC083	YES	F_DY+F_E_GRADE+F_OK	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=E_SHORT]	qokedy	qokedy	CANONICAL	MC083	YES	Lass ihn kurz einwirken
E260	B3	f83r	B3-S014	F084	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Laufeinsatz	NONCLOSE	Laufeinsatz|NONCLOSE	MC081	MC081	YES	F_AIR+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIR	okair	okair	CANONICAL	MC081	YES	Setze ihn in den Lauf ein
E261	B3	f83r	B3-S014	F084	untere korbartige Gefäß-Randstation	NO	WITHIN_FIELD_SAME_OWNER	Langabsetzen	TERMINAL	Langabsetzen|TERMINAL	MC003	MC003	YES	F_DY+F_E_GRADE+F_SHED	EE_LONG	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=EE_LONG]	sheedy	sheedy	CANONICAL	MC003	YES	Lass ihn lange absetzen
E262	B3	f83r	B3-S015	F085	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E263	B3	f83r	B3-S016	F086	untere korbartige Gefäß-Randstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Abzug	NONCLOSE	Abzug|NONCLOSE	MC030	MC030	YES	F_L+F_O_WITHDRAW	NO_GRADE	UNIQUE_RECIPE	L+O_WITHDRAW	lo	lo	CANONICAL	MC030	YES	Ziehe ihn ab
E264	B3	f83r	B3-S016	F087	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	vorigen Posten überführen	TERMINAL	vorigen Posten überführen|TERMINAL	MC005	MC005	YES	F_CHED_TRANSFER+F_DY+F_OK	NO_GRADE	SELECT_MC005	OK+DY+CHED_TRANSFER[SUBTYPE=PREVIOUS_ITEM_TRANSFER]	okchedy	qokchedy	REGISTERED_ALLOGRAPH	MC005	YES	Führe den vorigen Posten über
E265	B3	f83r	B3-S017	F088	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E266	B3	f83r	B3-S018	F089	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E267	B3	f83r	B3-S019	F090	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Einsatzabsetzen	TERMINAL	Einsatzabsetzen|TERMINAL	MC151	MC151	YES	F_DY+F_OK+F_SHED	NO_GRADE	UNIQUE_RECIPE	OK+DY+SHED	qokshedy	qokshedy	CANONICAL	MC151	YES	Lass ihn nach dem Einsatz absetzen
E268	B3	f83r	B3-S020	F091	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	dal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E269	B3	f83r	B3-S020	F091	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E270	B3	f83r	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	bemessen	NONCLOSE	bemessen|NONCLOSE	MC120	MC120	YES	F_AIIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIIN	okaiin	qokaiin	REGISTERED_ALLOGRAPH	MC120	YES	Messe den Posten ab
E271	B3	f83r	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	bereit	NONCLOSE	bereit|NONCLOSE	MC161	MC161	YES	F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CTH	checthy	shcthy	REGISTERED_ALLOGRAPH	MC161	YES	Halte ihn bereit
E272	B3	f83r	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	dal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E273	B3	f83r	B3-S021	F092	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	sy	REGISTERED_ALLOGRAPH	MC123	YES	Halte diesen Posten aktiv
E274	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	saiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E275	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	am Ziel absetzen	NONCLOSE	am Ziel absetzen|NONCLOSE	MC113	MC113	YES	F_AL+F_SHED	NO_GRADE	UNIQUE_RECIPE	AL+SHED	shedal	shedal	CANONICAL	MC113	YES	Lass ihn am Ziel absetzen
E276	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	Kurzvorbereitung	NONCLOSE	Kurzvorbereitung|NONCLOSE	MC137	MC137	YES	F_CTH+F_E_GRADE+F_Y	E_SHORT	SELECT_MC137	E_GRADE+Y+CTH[GRADE=E_SHORT][SUBTYPE=LOCAL_CTH_ALLOGRAPH][OWNER=UNPICTURED_TRANSITION_ZONE]	shecthy	shecthy	CANONICAL	MC137	YES	Bereite ihn kurz vor
E277	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E278	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	tal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E279	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	bereit	NONCLOSE	bereit|NONCLOSE	MC161	MC161	YES	F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CTH	checthy	shcthy	REGISTERED_ALLOGRAPH	MC161	YES	Halte ihn bereit
E280	B3	f83r	B3-S021	F093	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	Zieltransfer	TERMINAL	Zieltransfer|TERMINAL	MC031	MC031	YES	F_AL+F_CHED_TRANSFER+F_DY	NO_GRADE	UNIQUE_RECIPE	AL+DY+CHED_TRANSFER	dalchdy	dalchdy	CANONICAL	MC031	YES	Führe ihn zum Ziel über
E281	B3	f83r	B3-S022	F094	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Folgetransfer	TERMINAL	Folgetransfer|TERMINAL	MC057	MC057	YES	F_CHED_TRANSFER+F_DY+F_OT	NO_GRADE	DEFAULT_FOR_RECIPE	OT+DY+CHED_TRANSFER[SUBTYPE=LOCAL_OT_TRANSFER_ALLOGRAPH][DOCUMENT=MAIN_OPERATING_RECORD]	otchedy	qotchedy	REGISTERED_ALLOGRAPH	MC057	YES	Führe danach den nächsten Posten über
E282	B3	f83r	B3-S023	F095	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E283	B3	f83r	B3-S024	F096	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	überführen	TERMINAL	überführen|TERMINAL	MC025	MC025	YES	F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	CHED_TRANSFER[LICENSED_CLOSE=YES]	dchedy	tchedy	REGISTERED_ALLOGRAPH	MC025	YES	Führe den Posten über
E284	B3	f83r	B3-S025	F097	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	neuen Posten einsetzen	TERMINAL	neuen Posten einsetzen|TERMINAL	MC088	MC088	YES	F_CHED_TRANSFER+F_DY+F_OK	NO_GRADE	DEFAULT_FOR_RECIPE	OK+DY+CHED_TRANSFER[SUBTYPE=NEW_ITEM_TRANSFER]	qokchdy	qokchdy	CANONICAL	MC088	YES	Setze einen neuen Posten ein
E285	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Quelltransfer	NONCLOSE	Quelltransfer|NONCLOSE	MC042	MC042	YES	F_AR+F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	AR+CHED_TRANSFER	cheedar	cheedar	CANONICAL	MC042	YES	Führe ihn von der Quelle über
E286	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	Sollabsetzung	NONCLOSE	Sollabsetzung|NONCLOSE	MC144	MC144	YES	F_AIIN	NO_GRADE	SELECT_MC144	AIIN[SUBTYPE=SETTLING_MEASURE]	chldaiin	chldaiin	CANONICAL	MC144	YES	Lass ihn bis zum Sollstand absetzen
E287	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E288	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	qokain	REGISTERED_ALLOGRAPH	MC017	YES	Gib einen Anteil zu
E289	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	bereit	NONCLOSE	bereit|NONCLOSE	MC161	MC161	YES	F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CTH	checthy	checthy	CANONICAL	MC161	YES	Halte ihn bereit
E290	B3	f83r	B3-S026	F098	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	NO	WITHIN_FIELD_SAME_OWNER	Zielbereitung	NONCLOSE	Zielbereitung|NONCLOSE	MC146	MC146	YES	F_AL+F_OR	NO_GRADE	UNIQUE_RECIPE	AL+OR	chealror	chealror	CANONICAL	MC146	YES	Stelle ihn am Zielgefäß bereit
E291	B3	f83r	B3-S026	F099	Hauptpaar am sichtbaren ungerichteten Bogen	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	lange sammeln	TERMINAL	lange sammeln|TERMINAL	MC045	MC045	YES	F_E_GRADE+F_SOLK	EE_LONG	UNIQUE_RECIPE	E_GRADE+SOLK[LICENSED_CLOSE=YES]	olkeedy	solkeedy	REGISTERED_ALLOGRAPH	MC045	YES	Sammle ihn lange
E292	B3	f83r	B3-S027	F100	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange Folgestufe	TERMINAL	lange Folgestufe|TERMINAL	MC173	MC173	YES	F_DY+F_E_GRADE+F_OT	EE_LONG	UNIQUE_RECIPE	OT+E_GRADE+DY[GRADE=EE_LONG]	qoteedy	qoteedy	CANONICAL	MC173	YES	Führe die lange Folgestufe aus
E293	B3	f83r	B3-S028	F101	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E294	B3	f83r	B3-S028	F101	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken	TERMINAL	kurz einwirken|TERMINAL	MC083	MC083	YES	F_DY+F_E_GRADE+F_OK	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=E_SHORT]	qokedy	qokedy	CANONICAL	MC083	YES	Lass ihn kurz einwirken
E295	B3	f83r	B3-S029	F102	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	sol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E296	B3	f83r	B3-S029	F102	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Vollteil	NONCLOSE	Vollteil|NONCLOSE	MC094	MC094	YES	F_E_GRADE+F_TY	EEE_FULL	UNIQUE_RECIPE	E_GRADE+TY	cheeety	cheeety	CANONICAL	MC094	YES	Nimm den ganzen bezeichneten Teil
E297	B3	f83r	B3-S029	F102	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken	TERMINAL	kurz einwirken|TERMINAL	MC083	MC083	YES	F_DY+F_E_GRADE+F_OK	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=E_SHORT]	qokedy	qokedy	CANONICAL	MC083	YES	Lass ihn kurz einwirken
E298	B3	f83r	B3-S030	F103	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E299	B3	f83r	B3-S030	F103	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	saiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E300	B3	f83r	B3-S030	F104	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weiterlauf	NONCLOSE	Weiterlauf|NONCLOSE	MC116	MC116	YES	F_AIR	NO_GRADE	UNIQUE_RECIPE	AIR	schedair	schedair	CANONICAL	MC116	YES	Führe ihn im Lauf weiter
