global_running_event_id	physical_page	surface	component_recipe	pair_ordinal_in_recipe	ordered_pair	r_topology	other_page_count	other_pages	portability_status
G407-E1110	f71v	chtos	CH+T+O+S	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1112	f71v	shepchol	SH+E+P+CH+OL	3	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1115	f71v	shopcho	SH+O+P+CH+O	3	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f72r|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1129	f71v	chkeeal	CH+K+EE+AL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1131	f71v	cheekaiin	CH+K+EE+K+AIIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1133	f71v	okchor	OK+CH+OR	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f72r|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1138	f72r	cthey	CH+T+E+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1161	f72r	chekeol	CH+K+E+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1200	f72r	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1217	f72r	atchor	A_ADDR+T+CH+OR	2	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1218	f72r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1232	f72r	okalchal	OK+CH+AL	1	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f77r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1244	f72r	ckhal	CH+K+AL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1245	f72r	chekaiin	CH+K+AIIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1254	f72r	chekaiin	CH+K+AIIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1270	f72r	shokal	SH+OK+AL	1	SH>OK	NONE	4	f1r|f56r|f68r1|f75r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1281	f72r	sheycthy	SH+E+Y+CH+T+Y	4	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1291	f72r	chs	CH+S	1	CH>S	NONE	6	f56r|f68r1|f75r|f81v|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1292	f72r	chchs	CH+CH+S	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1292	f72r	chchs	CH+CH+S	2	CH>S	NONE	6	f56r|f68r1|f75r|f81v|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1302	f72r	chekoy	CH+K+O+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1308	f72r	chocthar	CH+O+CH+T+AR	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1328	f72r	chekackhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1331	f72r	chekar	CH+K+AR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1342	f72r	shocthy	SH+O+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1372	f72r	chteos	CH+T+E+O+S	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1394	f72r	opcholalaiin	O+P+CH+OL+AL+AIIN	2	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1398	f72r	okaipchy	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	4	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f81r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1415	f72r	ckhol	CH+K+OL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1420	f72r	octheolarl	O+CH+T+E+OL+AR+L	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1425	f75r	kchedykary	K+CHD+Y+K+AR+Y	1	K>CHD	NONE	5	f55v|f81v|f82r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1435	f75r	ssheol	S+SH+E+OL	1	S>SH	NONE	3	f67r2|f77r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1438	f75r	chekeedy	CH+K+EE+DY	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1449	f75r	dackhy	DA+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1462	f75r	ckhey	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1474	f75r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1474	f75r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1477	f75r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1478	f75r	qokshdy	OK+SH+DY	1	OK>SH	NONE	5	f18r|f1r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1489	f75r	dsheckhy	D_ADDR+SH+E+CH+K+Y	4	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1491	f75r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1494	f75r	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1495	f75r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1495	f75r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1499	f75r	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1508	f75r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1522	f75r	chekam	CH+K+AM_ADDR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1523	f75r	ssheckhy	S+SH+E+CH+K+Y	1	S>SH	NONE	3	f67r2|f77r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1523	f75r	ssheckhy	S+SH+E+CH+K+Y	4	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1534	f75r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1549	f75r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1561	f75r	okchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1567	f75r	shokain	SH+OK+AIN	1	SH>OK	NONE	4	f1r|f56r|f68r1|f72r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1569	f75r	okshedy	OK+SH+E+DY	1	OK>SH	NONE	5	f18r|f1r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1572	f75r	pchedar	P+CHD+AR	1	P>CHD	NONE	6	f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1590	f75r	qokshedy	OK+SH+E+DY	1	OK>SH	NONE	5	f18r|f1r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1609	f75r	qckhsy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1625	f75r	kshey	K+SH+E+Y	1	K>SH	NONE	6	f11r|f17r|f1r|f24v|f81r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1628	f75r	sshey	S+SH+E+Y	1	S>SH	NONE	3	f67r2|f77r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1635	f75r	checthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1639	f75r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1639	f75r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1655	f75r	shtol	SH+T+OL	1	SH>T	NONE	0	NONE	LOCAL_ADJACENT_PAIR
G407-E1657	f75r	pshar	P+SH+AR	1	P>SH	NONE	7	f1r|f24v|f76r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1665	f75r	tchedy	T+CHD+Y	1	T>CHD	NONE	3	f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1666	f75r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1670	f75r	shecthy	SH+E+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1677	f75r	chkal	CH+K+AL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1690	f75r	cheeky	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1693	f75r	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1704	f75r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1716	f75r	chsdy	CH+S+DY	1	CH>S	NONE	6	f56r|f68r1|f72r|f81v|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1728	f75r	chcthedy	CH+CH+T+E+DY	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1728	f75r	chcthedy	CH+CH+T+E+DY	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1781	f75r	rshedy	R+SH+E+DY	1	R>SH	NONE	3	f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1782	f75r	sokeedy	S+OK+EE+DY	1	S>OK	NONE	2	f77r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1796	f75r	chekar	CH+K+AR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1799	f75r	chkar	CH+K+AR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1814	f75r	sshedy	S+SH+E+DY	1	S>SH	NONE	3	f67r2|f77r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1815	f75r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f76r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1815	f75r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1833	f76r	potchokor	P+OT+CH+OK+OR	3	CH>OK	NONE	0	NONE	LOCAL_ADJACENT_PAIR
G407-E1835	f76r	opshdy	O+P+SH+D_ADDR+Y	2	P>SH	NONE	7	f1r|f24v|f75r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1837	f76r	chcphy	CH+CH+P+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1837	f76r	chcphy	CH+CH+P+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1838	f76r	chcphdy	CH+CH+P+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1838	f76r	chcphdy	CH+CH+P+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1839	f76r	opshey	O+P+SH+E+Y	2	P>SH	NONE	7	f1r|f24v|f75r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1840	f76r	qofshy	CARRIER_Q+O+P+SH+D_ADDR+Y	3	P>SH	NONE	7	f1r|f24v|f75r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1841	f76r	opchdy	O+P+CHD+Y	2	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1847	f76r	cthar	CH+T+AR	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1862	f76r	shky	SH+K+Y	1	SH>K	NONE	3	f13r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1875	f76r	chkorol	CH+K+OR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1880	f76r	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1885	f76r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1907	f76r	chekain	CH+K+AIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1911	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1911	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1914	f76r	chcphedy	CH+CH+P+E+DY	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1914	f76r	chcphedy	CH+CH+P+E+DY	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1931	f76r	chekain	CH+K+AIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1933	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1938	f76r	qctheed	CH+T+E+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1951	f76r	checthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1952	f76r	chckhey	CH+CH+K+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1952	f76r	chckhey	CH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1955	f76r	sheckhey	SH+E+CH+K+E+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1971	f76r	chckheed	CH+CH+K+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1971	f76r	chckheed	CH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
