event_id	record_unit_id	statement_id	visible_surface	master_card_id	family_parse	productive_family_memberships	teaching_layer	operating_mode	imperative_clause_de	minimal_dictionary_recipe	revised_operating_mode	dictionary_reading_de
E346	B4	B4-S013	qokol	MC024	OK+OL	OK|OL	PRODUCTIVE_COMPOSITION	CHARGE	Setze den verbleibenden Posten erneut ein	F_OK+F_OL	CHARGE	Setze den verbleibenden Posten erneut ein
E347	B4	B4-S013	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E348	B4	B4-S014	or	MC080	OR	OR	PRODUCTIVE_COMPOSITION	CHARGE	Verwende den Ansatz	F_OR	CHARGE	Verwende den Ansatz
E349	B4	B4-S014	chey	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E350	B4	B4-S014	qockhey	MC165	OK+E_GRADE+Y+CKH	CKH|E_GRADE|OK|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn kurz hindurch	F_CKH+F_E_GRADE+F_OK+F_Y	LOCAL_CONTROL	Führe ihn kurz hindurch
E351	B4	B4-S014	dairydy	MC091	Y+DY+AIR	AIR|DY|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Schließe den Lauf ab	F_AIR+F_DY+F_Y	LOCAL_CONTROL	Schließe den Lauf ab
E352	B4	B4-S015	qokain	MC017	OK+AIN	AIN|OK	PRODUCTIVE_COMPOSITION	CHARGE	Gib einen Anteil zu	F_AIN+F_OK	CHARGE	Gib einen Anteil zu
E353	B4	B4-S015	shey	MC119	WHOLE_SIGN[cheey]	NONE	LEARNED_WHOLE_OR_MICROSIGN	PASS_FILTER	Nimm den klaren Ablauf	W_MC119	PASS_FILTER	Nimm den klaren Ablauf
E354	B4	B4-S015	kain	MC105	AIN	AIN	PRODUCTIVE_COMPOSITION	CHARGE	Nimm eine Portion	F_AIN	CHARGE	Nimm eine Portion
E355	B4	B4-S015	chckhal	MC022	AL+CKH	AL|CKH	PRODUCTIVE_COMPOSITION	PASS_FILTER	Führe ihn durch die Zielpassage	F_AL+F_CKH	PASS_FILTER	Führe ihn durch die Zielpassage
E356	B4	B4-S015	solkey	MC050	E_GRADE+Y+SOLK	E_GRADE|SOLK|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Sammle ihn kurz	F_E_GRADE+F_SOLK+F_Y	LOCAL_CONTROL	Sammle ihn kurz
E357	B4	B4-S015	lchedy	MC155	L+CHED_TRANSFER	CHED_TRANSFER|L	PRODUCTIVE_COMPOSITION	DISCHARGE	Führe ihn ab	F_CHED_TRANSFER+F_L	DISCHARGE	Führe ihn ab
E358	B4	B4-S016	qolkain	MC097	OL+AIN	AIN|OL	PRODUCTIVE_COMPOSITION	CHARGE	Nimm einen weiteren Anteil	F_AIN+F_OL	CHARGE	Nimm einen weiteren Anteil
E359	B4	B4-S016	dal	MC154	AL	AL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn dorthin	F_AL	LOCAL_CONTROL	Führe ihn dorthin
E360	B4	B4-S016	skar	MC089	AR	AR	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Gieße ihn von der Quellseite zu	F_AR	LOCAL_CONTROL	Gieße ihn von der Quellseite zu
E361	B4	B4-S016	shedy	MC128	E_GRADE+DY+SHED	DY|E_GRADE|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn kurz absetzen	F_DY+F_E_GRADE+F_SHED	SETTLE	Lass ihn kurz absetzen
E362	B5	B5-S001	otchdy	MC067	OT+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OT	PRODUCTIVE_COMPOSITION	CHARGE	Führe ihn danach über	F_CHED_TRANSFER+F_DY+F_OT	CHARGE	Führe ihn danach über
E363	B5	B5-S002	qokchdy	MC088	OK+DY+CHED_TRANSFER	CHED_TRANSFER|DY|OK	PRODUCTIVE_COMPOSITION	CHARGE	Setze einen neuen Posten ein	F_CHED_TRANSFER+F_DY+F_OK	CHARGE	Setze einen neuen Posten ein
E364	B5	B5-S003	shedal	MC113	AL+SHED	AL|SHED	PRODUCTIVE_COMPOSITION	SETTLE	Lass ihn am Ziel absetzen	F_AL+F_SHED	SETTLE	Lass ihn am Ziel absetzen
E365	B5	B5-S003	dal	MC154	AL	AL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe ihn dorthin	F_AL	LOCAL_CONTROL	Führe ihn dorthin
E366	B5	B5-S003	cheol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E367	B5	B5-S003	lol	MC092	OL+L	L|OL	PRODUCTIVE_COMPOSITION	DISCHARGE	Ziehe ihn weiter ab	F_L+F_OL	DISCHARGE	Ziehe ihn weiter ab
E368	B5	B5-S003	chdal	MC001	AL+CHED_TRANSFER	AL|CHED_TRANSFER	PRODUCTIVE_COMPOSITION	CHARGE	Führe ihn zum Ziel über	F_AL+F_CHED_TRANSFER	CHARGE	Führe ihn zum Ziel über
E369	B5	B5-S003	aiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E370	B5	B5-S003	sol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E371	B5	B5-S003	daiiin	MC172	IIN	IIN	PRODUCTIVE_COMPOSITION	MEASURE	Stelle die Endstufe ein	F_IIN	MEASURE	Stelle die Endstufe ein
E372	B5	B5-S003	chedy	MC074	Y+CHED_TRANSFER	CHED_TRANSFER|Y	PRODUCTIVE_COMPOSITION	CHARGE	Führe den Posten über	F_CHED_TRANSFER+F_Y	CHARGE	Führe den Posten über
E373	B6	B6-S001	solkeey	MC020	E_GRADE+Y+SOLK	E_GRADE|SOLK|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Sammle ihn lange	F_E_GRADE+F_SOLK+F_Y	LOCAL_CONTROL	Sammle ihn lange
E374	B6	B6-S001	qekey	MC052	WHOLE_SIGN[qekey]	NONE	LEARNED_WHOLE_OR_MICROSIGN	TREAT	Bearbeite ihn kurz	W_MC052	TREAT	Bearbeite ihn kurz
E375	B6	B6-S001	raly	MC046	AL+Y	AL|Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Nimm den Endposten	F_AL+F_Y	LOCAL_CONTROL	Nimm den Endposten
E376	B6	B6-S001	ol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E377	B6	B6-S001	daiin	MC039	AIIN	AIIN	PRODUCTIVE_COMPOSITION	MEASURE	Arbeite nach dem vorgeschriebenen Maß	F_AIIN	MEASURE	Arbeite nach dem vorgeschriebenen Maß
E378	B6	B6-S001	ol	MC153	OL	OL	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Arbeite weiter	F_OL	LOCAL_CONTROL	Arbeite weiter
E379	B6	B6-S001	dain	MC059	WHOLE_SIGN[dain]	NONE	LEARNED_WHOLE_OR_MICROSIGN	LOCAL_CONTROL	Lege die Einlage ein	W_MC059	CHARGE	Lege die Einlage ein
E380	B6	B6-S001	chey	MC123	Y	Y	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Halte diesen Posten aktiv	F_Y	LOCAL_CONTROL	Halte diesen Posten aktiv
E381	B6	B6-S001	ldalor	MC101	AL+L	AL|L	PRODUCTIVE_COMPOSITION	LOCAL_CONTROL	Führe bis zum Endziel	F_AL+F_L	LOCAL_CONTROL	Führe bis zum Endziel
