current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M183	G498-M183	@ACTION+AL+Y	OK	OK+AL+Y	BIOLOGICAL	SETZEN · ZIELORT · POSTEN	STATIONSGANG ANSETZEN · ZIELSTATION · STATIONSPOSTEN	Setze den Stationsposten im Stationsgang an; zur Zielstation.	Setze den Stationsposten im Stationsgang an; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten im Stationsgang an; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f76r|f77r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M184	G498-M184	@ACTION+AL+Y	OK	OK+AL+Y	CELESTIAL	SETZEN · ZIELORT · POSTEN	POSITION SETZEN · ZIELPOSITION · POSITIONSPOSTEN	Setze den Positionsposten; zur Zielposition.	Setze den Positionsposten; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M188	G498-M188	@ACTION+AL+Y	CH	CH+AL+Y	BIOLOGICAL	NEHMEN · ZIELORT · POSTEN	POSTEN ENTNEHMEN · ZIELSTATION · STATIONSPOSTEN	Entnimm den Stationsposten; zur Zielstation.	Entnimm den Stationsposten; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsposten; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f76r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M190	G498-M190	@ACTION+AL+Y	CH	CH+AL+Y	PHARMA	NEHMEN · ZIELORT · POSTEN	DROGENPOSTEN NEHMEN · ZIELGEFÄSS · DROGENPOSTEN	Nimm den Drogenposten; zum Zielgefäß.	Nimm den Drogenposten; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Drogenposten; zum Zielgefäß.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M214	G498-M214	@ACTION+AL+Y	T	T+AL+Y	CELESTIAL	EINSTELLEN · ZIELORT · POSTEN	WERT EINSTELLEN · ZIELPOSITION · POSITIONSPOSTEN	Stelle den Positionsposten ein; zur Zielposition.	Stelle den Positionsposten ein; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Positionsposten ein; zur Zielposition.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M218	G498-M218	@ACTION+AL+Y	R	R+AL+Y	BIOLOGICAL	MARKIEREN · ZIELORT · POSTEN	STATION MARKIEREN · ZIELSTATION · STATIONSPOSTEN	Markiere den Stationsposten; zur Zielstation.	Markiere den Stationsposten; zur Zielstation.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten; zur Zielstation.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M227	G498-M227	@ACTION+CH+E+Y	OK	OK+CH+E+Y	HERBAL	SETZEN · NEHMEN · GRAD I · POSTEN	ARBEITSGANG ANSETZEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M242	G498-M242	@ACTION+CH+E+Y	K	K+CH+E+Y	HERBAL	GEBEN · NEHMEN · GRAD I · POSTEN	MATERIAL ZUGEBEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Gib den Pflanzenposten zu und nimm den Pflanzenposten; auf Grad I.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M247	G498-M247	@ACTION+CH+E+Y	S	S+CH+E+Y	HERBAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	PFLANZENTEIL WÄHLEN · PFLANZENTEIL NEHMEN · GRAD I · PFLANZENPOSTEN	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Pflanzenposten und nimm den Pflanzenposten; auf Grad I.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M256	G498-M256	@ACTION+CH+E+Y	T	T+CH+E+Y	SOURCE_SECTION_T	EINSTELLEN · NEHMEN · GRAD I · POSTEN	FESTLEGEN · ENTNEHMEN · GRAD I · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M263	G498-M263	@ACTION+CH+E+Y	R	R+CH+E+Y	BIOLOGICAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	STATION MARKIEREN · POSTEN ENTNEHMEN · GRAD I · STATIONSPOSTEN	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten und entnimm den Stationsposten; auf Grad I.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M273	G498-M273	@ACTION+CHD+Y	OK	OK+CHD+Y	BIOLOGICAL	SETZEN · BEARBEITEN · POSTEN	STATIONSGANG ANSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	4	f81r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M287	G498-M287	@ACTION+CHD+Y	K	K+CHD+Y	HERBAL	GEBEN · BEARBEITEN · POSTEN	MATERIAL ZUGEBEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f55v|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M302	G498-M302	@ACTION+CHD+Y	T	T+CHD+Y	HERBAL	EINSTELLEN · BEARBEITEN · POSTEN	ARBEITSSTUFE EINSTELLEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M303	G498-M303	@ACTION+CHD+Y	T	T+CHD+Y	BIOLOGICAL	EINSTELLEN · BEARBEITEN · POSTEN	STATIONSWERT EINSTELLEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Stelle den Stationsposten ein und bearbeite den Stationsposten.	Stelle den Stationsposten ein und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsposten ein und bearbeite den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	4	f75r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M308	G498-M308	@ACTION+CHD+Y	R	R+CHD+Y	BIOLOGICAL	MARKIEREN · BEARBEITEN · POSTEN	STATION MARKIEREN · POSTEN BEARBEITEN · STATIONSPOSTEN	Markiere den Stationsposten und bearbeite den Stationsposten.	Markiere den Stationsposten und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten und bearbeite den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M313	G498-M313	@ACTION+CHD+Y	P	P+CHD+Y	BIOLOGICAL	EINSETZEN · BEARBEITEN · POSTEN	POSTEN EINSETZEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Setze den Stationsposten ein und bearbeite den Stationsposten.	Setze den Stationsposten ein und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten ein und bearbeite den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M316	G498-M316	@ACTION+OL	OK	OK+OL	SOURCE_SECTION_T	SETZEN · FORTSETZEN	EINTRAGEN · WEITERFÜHREN	Weiter trage den Kennwert [wie zuvor] ein.	Weiter trage den Kennwert [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter trage den Kennwert [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M317	G498-M317	@ACTION+OL	OK	OK+OL	HERBAL	SETZEN · FORTSETZEN	ARBEITSGANG ANSETZEN · PFLANZENBEHANDLUNG FORTSETZEN	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	8	f10r|f11r|f17r|f18r|f24v|f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M318	G498-M318	@ACTION+OL	OK	OK+OL	BIOLOGICAL	SETZEN · FORTSETZEN	STATIONSGANG ANSETZEN · STATION WEITERFÜHREN	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an.	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter setze den Stationsposten [wie zuvor] im Stationsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	5	f77r|f81r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M319	G498-M319	@ACTION+OL	OK	OK+OL	CELESTIAL	SETZEN · FORTSETZEN	POSITION SETZEN · RINGFOLGE FORTSETZEN	Weiter setze den Positionswert [wie zuvor].	Weiter setze den Positionswert [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter setze den Positionswert [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f67r2|f71v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M320	G498-M320	@ACTION+OL	OK	OK+OL	PHARMA	SETZEN · FORTSETZEN	ANSATZ ANSETZEN · ANSATZ FORTSETZEN	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter setze den Drogenposten [wie zuvor] als Ansatz an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	10	f88r|f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M326	G498-M326	@ACTION+OL	SH	SH+OL	SOURCE_SECTION_T	HALTEN · FORTSETZEN	FESTHALTEN · WEITERFÜHREN	Weiter halte fest.	Weiter halte fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter halte fest.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M327	G498-M327	@ACTION+OL	SH	SH+OL	HERBAL	HALTEN · FORTSETZEN	MATERIAL HALTEN · PFLANZENBEHANDLUNG FORTSETZEN	Weiter halte den Pflanzenposten [wie zuvor].	Weiter halte den Pflanzenposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter halte den Pflanzenposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	6	f13r|f17r|f24v|f56r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M328	G498-M328	@ACTION+OL	SH	SH+OL	BIOLOGICAL	HALTEN · FORTSETZEN	POSTEN HALTEN · STATION WEITERFÜHREN	Weiter halte den Stationsposten [wie zuvor].	Weiter halte den Stationsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter halte den Stationsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	7	f76r|f77r|f81r|f81v|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M329	G498-M329	@ACTION+OL	SH	SH+OL	CELESTIAL	HALTEN · FORTSETZEN	POSITION HALTEN · RINGFOLGE FORTSETZEN	Weiter halte den Positionsposten [wie zuvor].	Weiter halte den Positionsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter halte den Positionsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M331	G498-M331	@ACTION+OL	K	K+OL	SOURCE_SECTION_T	GEBEN · FORTSETZEN	ZUORDNEN · WEITERFÜHREN	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M332	G498-M332	@ACTION+OL	K	K+OL	HERBAL	GEBEN · FORTSETZEN	MATERIAL ZUGEBEN · PFLANZENBEHANDLUNG FORTSETZEN	Weiter gib den Pflanzenposten [wie zuvor] zu.	Weiter gib den Pflanzenposten [wie zuvor] zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter gib den Pflanzenposten [wie zuvor] zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	4	f11r|f13r|f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M333	G498-M333	@ACTION+OL	K	K+OL	BIOLOGICAL	GEBEN · FORTSETZEN	POSTEN ZUFÜHREN · STATION WEITERFÜHREN	Weiter führe den Stationsposten [wie zuvor] zu.	Weiter führe den Stationsposten [wie zuvor] zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter führe den Stationsposten [wie zuvor] zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f75r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M334	G498-M334	@ACTION+OL	K	K+OL	CELESTIAL	GEBEN · FORTSETZEN	WERT ZUORDNEN · RINGFOLGE FORTSETZEN	Weiter ordne den Positionswert [wie zuvor] zu.	Weiter ordne den Positionswert [wie zuvor] zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter ordne den Positionswert [wie zuvor] zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M343	G498-M343	@ACTION+OL	CHD	CHD+OL	BIOLOGICAL	BEARBEITEN · FORTSETZEN	POSTEN BEARBEITEN · STATION WEITERFÜHREN	Weiter bearbeite den Stationswert [wie zuvor].	Weiter bearbeite den Stationswert [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter bearbeite den Stationswert [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f76r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M346	G498-M346	@ACTION+OL	T	T+OL	SOURCE_SECTION_T	EINSTELLEN · FORTSETZEN	FESTLEGEN · WEITERFÜHREN	Weiter lege den laufenden Eintrag [wie zuvor] fest.	Weiter lege den laufenden Eintrag [wie zuvor] fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter lege den laufenden Eintrag [wie zuvor] fest.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M347	G498-M347	@ACTION+OL	T	T+OL	HERBAL	EINSTELLEN · FORTSETZEN	ARBEITSSTUFE EINSTELLEN · PFLANZENBEHANDLUNG FORTSETZEN	Weiter stelle den Pflanzenposten [wie zuvor] ein.	Weiter stelle den Pflanzenposten [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter stelle den Pflanzenposten [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f11r|f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M348	G498-M348	@ACTION+OL	T	T+OL	BIOLOGICAL	EINSTELLEN · FORTSETZEN	STATIONSWERT EINSTELLEN · STATION WEITERFÜHREN	Weiter stelle den Stationsposten [wie zuvor] ein.	Weiter stelle den Stationsposten [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter stelle den Stationsposten [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M350	G498-M350	@ACTION+OL	T	T+OL	PHARMA	EINSTELLEN · FORTSETZEN	ANSATZWERT EINSTELLEN · ANSATZ FORTSETZEN	Weiter stelle den Drogenanteil [wie zuvor] ein.	Weiter stelle den Drogenanteil [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter stelle den Drogenanteil [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
