current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M271	G498-M271	@ACTION+CHD+Y	OK	OK+CHD+Y	SOURCE_SECTION_T	SETZEN · BEARBEITEN · POSTEN	EINTRAGEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	Trage den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Trage den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	263	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M272	G498-M272	@ACTION+CHD+Y	OK	OK+CHD+Y	HERBAL	SETZEN · BEARBEITEN · POSTEN	ARBEITSGANG ANSETZEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Setze den Pflanzenposten im Arbeitsgang an und bearbeite den Pflanzenposten.	Setze den Pflanzenposten im Arbeitsgang an und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten im Arbeitsgang an und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	132	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M274	G498-M274	@ACTION+CHD+Y	OK	OK+CHD+Y	CELESTIAL	SETZEN · BEARBEITEN · POSTEN	POSITION SETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Setze den Positionsposten und bearbeite den Positionsposten.	Setze den Positionsposten und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	261	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M275	G498-M275	@ACTION+CHD+Y	OK	OK+CHD+Y	PHARMA	SETZEN · BEARBEITEN · POSTEN	ANSATZ ANSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Setze den Drogenposten als Ansatz an und bearbeite den Drogenposten.	Setze den Drogenposten als Ansatz an und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten als Ansatz an und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	262	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M276	G498-M276	@ACTION+CHD+Y	CH	CH+CHD+Y	SOURCE_SECTION_T	NEHMEN · BEARBEITEN · POSTEN	ENTNEHMEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	313	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M277	G498-M277	@ACTION+CHD+Y	CH	CH+CHD+Y	HERBAL	NEHMEN · BEARBEITEN · POSTEN	PFLANZENTEIL NEHMEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Nimm den Pflanzenposten und bearbeite den Pflanzenposten.	Nimm den Pflanzenposten und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm den Pflanzenposten und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	136	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M278	G498-M278	@ACTION+CHD+Y	CH	CH+CHD+Y	BIOLOGICAL	NEHMEN · BEARBEITEN · POSTEN	POSTEN ENTNEHMEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Entnimm den Stationsposten und bearbeite den Stationsposten.	Entnimm den Stationsposten und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsposten und bearbeite den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	44	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M279	G498-M279	@ACTION+CHD+Y	CH	CH+CHD+Y	CELESTIAL	NEHMEN · BEARBEITEN · POSTEN	POSITION AUFNEHMEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Nimm den Positionsposten auf und bearbeite den Positionsposten.	Nimm den Positionsposten auf und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm den Positionsposten auf und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	311	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M280	G498-M280	@ACTION+CHD+Y	CH	CH+CHD+Y	PHARMA	NEHMEN · BEARBEITEN · POSTEN	DROGENPOSTEN NEHMEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Nimm den Drogenposten und bearbeite den Drogenposten.	Nimm den Drogenposten und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm den Drogenposten und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	312	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M281	G498-M281	@ACTION+CHD+Y	SH	SH+CHD+Y	SOURCE_SECTION_T	HALTEN · BEARBEITEN · POSTEN	FESTHALTEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	Halte den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	339	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M282	G498-M282	@ACTION+CHD+Y	SH	SH+CHD+Y	HERBAL	HALTEN · BEARBEITEN · POSTEN	MATERIAL HALTEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Halte den Pflanzenposten und bearbeite den Pflanzenposten.	Halte den Pflanzenposten und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Pflanzenposten und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	143	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M283	G498-M283	@ACTION+CHD+Y	SH	SH+CHD+Y	BIOLOGICAL	HALTEN · BEARBEITEN · POSTEN	POSTEN HALTEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Halte den Stationsposten und bearbeite den Stationsposten.	Halte den Stationsposten und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsposten und bearbeite den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	46	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M284	G498-M284	@ACTION+CHD+Y	SH	SH+CHD+Y	CELESTIAL	HALTEN · BEARBEITEN · POSTEN	POSITION HALTEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Halte den Positionsposten und bearbeite den Positionsposten.	Halte den Positionsposten und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Positionsposten und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	337	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M285	G498-M285	@ACTION+CHD+Y	SH	SH+CHD+Y	PHARMA	HALTEN · BEARBEITEN · POSTEN	ANSATZ HALTEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Halte den Drogenposten und bearbeite den Drogenposten.	Halte den Drogenposten und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Halte den Drogenposten und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	338	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M286	G498-M286	@ACTION+CHD+Y	K	K+CHD+Y	SOURCE_SECTION_T	GEBEN · BEARBEITEN · POSTEN	ZUORDNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	Ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	266	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M288	G498-M288	@ACTION+CHD+Y	K	K+CHD+Y	BIOLOGICAL	GEBEN · BEARBEITEN · POSTEN	POSTEN ZUFÜHREN · POSTEN BEARBEITEN · STATIONSPOSTEN	Führe den Stationsposten zu und bearbeite den Stationsposten.	Führe den Stationsposten zu und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsposten zu und bearbeite den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	43	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M289	G498-M289	@ACTION+CHD+Y	K	K+CHD+Y	CELESTIAL	GEBEN · BEARBEITEN · POSTEN	WERT ZUORDNEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Ordne den Positionsposten zu und bearbeite den Positionsposten.	Ordne den Positionsposten zu und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionsposten zu und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	264	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M290	G498-M290	@ACTION+CHD+Y	K	K+CHD+Y	PHARMA	GEBEN · BEARBEITEN · POSTEN	ZUTAT ZUGEBEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Gib den Drogenposten zu und bearbeite den Drogenposten.	Gib den Drogenposten zu und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Gib den Drogenposten zu und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	265	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M291	G498-M291	@ACTION+CHD+Y	S	S+CHD+Y	SOURCE_SECTION_T	WÄHLEN · BEARBEITEN · POSTEN	AUSWÄHLEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Wähle den laufenden Eintrag und bearbeite den laufenden Eintrag.	Wähle den laufenden Eintrag und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den laufenden Eintrag und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	334	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M292	G498-M292	@ACTION+CHD+Y	S	S+CHD+Y	HERBAL	WÄHLEN · BEARBEITEN · POSTEN	PFLANZENTEIL WÄHLEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Wähle den Pflanzenposten und bearbeite den Pflanzenposten.	Wähle den Pflanzenposten und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Pflanzenposten und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	141	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M293	G498-M293	@ACTION+CHD+Y	S	S+CHD+Y	BIOLOGICAL	WÄHLEN · BEARBEITEN · POSTEN	STATION WÄHLEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Wähle den Stationsposten und bearbeite den Stationsposten.	Wähle den Stationsposten und bearbeite den Stationsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten und bearbeite den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	45	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M294	G498-M294	@ACTION+CHD+Y	S	S+CHD+Y	CELESTIAL	WÄHLEN · BEARBEITEN · POSTEN	POSITION WÄHLEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Wähle den Positionsposten und bearbeite den Positionsposten.	Wähle den Positionsposten und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionsposten und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	332	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M295	G498-M295	@ACTION+CHD+Y	S	S+CHD+Y	PHARMA	WÄHLEN · BEARBEITEN · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Wähle den Drogenposten und bearbeite den Drogenposten.	Wähle den Drogenposten und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenposten und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	333	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M296	G498-M296	@ACTION+CHD+Y	CHD	CHD+CHD+Y	SOURCE_SECTION_T	BEARBEITEN · BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag und bearbeite den laufenden Eintrag.	Bearbeite den laufenden Eintrag zweimal.	REPEATED_ACTION_COMPRESSED	CHD_CHD_POST_TO_ZWEIMAL	2	1	CHD	Bearbeite den laufenden Eintrag	bearbeite den laufenden Eintrag	.	zweimal	Bearbeite den laufenden Eintrag und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	350	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M297	G498-M297	@ACTION+CHD+Y	CHD	CHD+CHD+Y	HERBAL	BEARBEITEN · BEARBEITEN · POSTEN	MATERIAL BEARBEITEN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Bearbeite den Pflanzenposten und bearbeite den Pflanzenposten.	Bearbeite den Pflanzenposten zweimal.	REPEATED_ACTION_COMPRESSED	CHD_CHD_POST_TO_ZWEIMAL	2	1	CHD	Bearbeite den Pflanzenposten	bearbeite den Pflanzenposten	.	zweimal	Bearbeite den Pflanzenposten und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	144	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M298	G498-M298	@ACTION+CHD+Y	CHD	CHD+CHD+Y	BIOLOGICAL	BEARBEITEN · BEARBEITEN · POSTEN	POSTEN BEARBEITEN · POSTEN BEARBEITEN · STATIONSPOSTEN	Bearbeite den Stationsposten und bearbeite den Stationsposten.	Bearbeite den Stationsposten zweimal.	REPEATED_ACTION_COMPRESSED	CHD_CHD_POST_TO_ZWEIMAL	2	1	CHD	Bearbeite den Stationsposten	bearbeite den Stationsposten	.	zweimal	Bearbeite den Stationsposten und bearbeite den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	47	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M299	G498-M299	@ACTION+CHD+Y	CHD	CHD+CHD+Y	CELESTIAL	BEARBEITEN · BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Bearbeite den Positionsposten und bearbeite den Positionsposten.	Bearbeite den Positionsposten zweimal.	REPEATED_ACTION_COMPRESSED	CHD_CHD_POST_TO_ZWEIMAL	2	1	CHD	Bearbeite den Positionsposten	bearbeite den Positionsposten	.	zweimal	Bearbeite den Positionsposten und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	348	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M300	G498-M300	@ACTION+CHD+Y	CHD	CHD+CHD+Y	PHARMA	BEARBEITEN · BEARBEITEN · POSTEN	ANSATZ BEARBEITEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Bearbeite den Drogenposten und bearbeite den Drogenposten.	Bearbeite den Drogenposten zweimal.	REPEATED_ACTION_COMPRESSED	CHD_CHD_POST_TO_ZWEIMAL	2	1	CHD	Bearbeite den Drogenposten	bearbeite den Drogenposten	.	zweimal	Bearbeite den Drogenposten und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	349	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M301	G498-M301	@ACTION+CHD+Y	T	T+CHD+Y	SOURCE_SECTION_T	EINSTELLEN · BEARBEITEN · POSTEN	FESTLEGEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	Lege den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Lege den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	258	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M304	G498-M304	@ACTION+CHD+Y	T	T+CHD+Y	CELESTIAL	EINSTELLEN · BEARBEITEN · POSTEN	WERT EINSTELLEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Stelle den Positionsposten ein und bearbeite den Positionsposten.	Stelle den Positionsposten ein und bearbeite den Positionsposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Positionsposten ein und bearbeite den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	256	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M305	G498-M305	@ACTION+CHD+Y	T	T+CHD+Y	PHARMA	EINSTELLEN · BEARBEITEN · POSTEN	ANSATZWERT EINSTELLEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Stelle den Drogenposten ein und bearbeite den Drogenposten.	Stelle den Drogenposten ein und bearbeite den Drogenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Stelle den Drogenposten ein und bearbeite den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	257	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M306	G498-M306	@ACTION+CHD+Y	R	R+CHD+Y	SOURCE_SECTION_T	MARKIEREN · BEARBEITEN · POSTEN	KENNZEICHNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag und bearbeite den laufenden Eintrag.	Kennzeichne den laufenden Eintrag und bearbeite den laufenden Eintrag.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne den laufenden Eintrag und bearbeite den laufenden Eintrag.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	269	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M307	G498-M307	@ACTION+CHD+Y	R	R+CHD+Y	HERBAL	MARKIEREN · BEARBEITEN · POSTEN	TEIL MARKIEREN · MATERIAL BEARBEITEN · PFLANZENPOSTEN	Markiere den Pflanzenposten und bearbeite den Pflanzenposten.	Markiere den Pflanzenposten und bearbeite den Pflanzenposten.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Markiere den Pflanzenposten und bearbeite den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	133	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
