event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
241	f83r	f83r.6	B3	F076	B3-S006	13	qokal	308e8ea2d5d190c498e8	SET_LOCAL_RELATION_SLOT	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	TARGET_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	OWNER|TARGET/STATION	TARGET/STATION:=FORMAL_RELATION_SLOT(OPAQUE_EVENT_VALUE)	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: mische beide Anteile zusammen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: mische beide Anteile zusammen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
242	f83r	f83r.6	B3	F076	B3-S006	14	olchedy	28ffbc88b97772a75f1e	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: stelle die Charge im bedeckten Auffanggefäß beiseite und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
243	f83r	f83r.6	B3	F077	B3-S007	15	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: beginne den nächsten abgemessenen Posten	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: beginne den nächsten abgemessenen Posten	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
244	f83r	f83r.6	B3	F077	B3-S007	16	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
245	f83r	f83r.6	B3	F077	B3-S007	17	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
246	f83r	f83r.6	B3	F078	B3-S008	18	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
247	f83r	f83r.6	B3	F079	B3-S009	19	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
248	f83r	f83r.8	B3	F080	B3-S010	20	pchedal	ba540da978ea132f6da5	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: fülle danach das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: fülle danach das Gefäß	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
249	f83r	f83r.8	B3	F080	B3-S010	21	otedy	c45ebac60774620561e2	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: lasse es bis zur Klarheit ziehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: lasse es bis zur Klarheit ziehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
250	f83r	f83r.8	B3	F081	B3-S011	22	shecthedchy	348e81ba084c5acdb32b	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: wende es an der markierten Stelle an	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: führe die Charge am markierten Anschluss ein	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
251	f83r	f83r.8	B3	F081	B3-S011	23	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
252	f83r	f83r.8	B3	F081	B3-S011	24	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
253	f83r	f83r.8	B3	F081	B3-S011	25	chary	0bdc8b6db811b4e67a63	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: und lasse es abkühlen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: und lasse es abkühlen	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
254	f83r	f83r.11	B3	F082	B3-S012	26	sor	7a4bb8136330ee4e6e56	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANSATZ?	LINK_ACTIVE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=EXACT_ACTIVE_PREPARATION;PREVIOUS_ITEM=CARRY	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: Die bereitete Arbeitsflüssigkeit	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: Die bereitete Arbeitsflüssigkeit	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
255	f83r	f83r.11	B3	F082	B3-S012	27	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_WARMER_ANWENDUNGSGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] warm nachfüllen, mischen, baden oder irrigieren, klären und am markierten Ziel anwenden. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] warm nachfüllen, mischen, die Kammer fahren, klären und am markierten Anschluss einsetzen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
256	f83r	f83r.11	B3	F083	B3-S013	28	qokaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: beginne den nächsten abgemessenen Posten	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: beginne den nächsten abgemessenen Posten	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
257	f83r	f83r.11	B3	F083	B3-S013	29	chkain	9da1b6ac2c929daea697	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: ein abgemessener Anteil	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: ein abgemessener Anteil	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
258	f83r	f83r.11	B3	F083	B3-S013	30	shcthey	6b89d6dd70635bc60fe0	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: unter derselben Einstellung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: unter derselben Einstellung	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
259	f83r	f83r.11	B3	F083	B3-S013	31	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: spüle die bezeichnete Stelle einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: spüle den bezeichneten Anschluss einmal und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
260	f83r	f83r.11	B3	F084	B3-S014	32	okair	7d2404c835b10a2c06af	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: öffne danach den oberen Lauf	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: öffne danach den oberen Lauf	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
261	f83r	f83r.11	B3	F084	B3-S014	33	sheedy	03626ca94cb17800d767	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: wasche einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: spüle den Lauf einmal und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
262	f83r	f83r.11	B3	F085	B3-S015	34	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_SPUELEN_SCHALTEN	[EXEMPLAR_MED; KEIN_KARTENWERT] neue Portion ansetzen, die Stelle spülen, oberen und unteren Lauf schalten und erneut baden. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] neue Charge ansetzen, Anschlüsse spülen, Zu- und Ablauf schalten und die Kammer fahren. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
