global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G407-G3453	G404-E0434	f81r	BIOLOGICAL	f81r.22	434	F81R_LOWER_POOL	chedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI F81R_LOWER_POOL: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3454	G404-E0435	f81r	BIOLOGICAL	f81r.22	435	F81R_LOWER_POOL	qol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3455	G404-E0436	f81r	BIOLOGICAL	f81r.22	436	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3456	G404-E0437	f81r	BIOLOGICAL	f81r.22	437	F81R_LOWER_POOL	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI F81R_LOWER_POOL: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3457	G404-E0438	f81r	BIOLOGICAL	f81r.22	438	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3458	G404-E0439	f81r	BIOLOGICAL	f81r.22	439	F81R_LOWER_POOL	chedar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+AR	CHD+AR	ABLAUF BEI F81R_LOWER_POOL: BEARBEITEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3459	G404-E0440	f81r	BIOLOGICAL	f81r.22	440	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3460	G404-E0441	f81r	BIOLOGICAL	f81r.22	441	F81R_LOWER_POOL	oly	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+Y	OL+Y	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3461	G404-E0442	f81r	BIOLOGICAL	f81r.23	442	F81R_LOWER_POOL	chey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3462	G404-E0443	f81r	BIOLOGICAL	f81r.23	443	F81R_LOWER_POOL	okain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIN	OK+AIN	ABLAUF BEI F81R_LOWER_POOL: SETZEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3463	G404-E0444	f81r	BIOLOGICAL	f81r.23	444	F81R_LOWER_POOL	sheckhy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+CH+K+Y	SH+E+CH+K+Y	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · GEBEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3464	G404-E0445	f81r	BIOLOGICAL	f81r.23	445	F81R_LOWER_POOL	soiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+O+IIN	S+O+IIN	ABLAUF BEI F81R_LOWER_POOL: WÄHLEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3465	G404-E0446	f81r	BIOLOGICAL	f81r.23	446	F81R_LOWER_POOL	chey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3466	G404-E0447	f81r	BIOLOGICAL	f81r.23	447	F81R_LOWER_POOL	lchey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L+Y	L+Y	ABLAUF BEI F81R_LOWER_POOL: VERBINDUNG · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3467	G404-E0448	f81r	BIOLOGICAL	f81r.24	448	F81R_LOWER_POOL	par	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	P+AR	P+AR	ABLAUF BEI F81R_LOWER_POOL: EINSETZEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3468	G404-E0449	f81r	BIOLOGICAL	f81r.24	449	F81R_LOWER_POOL	ody	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	O+DY	O+DY	ABLAUF BEI F81R_LOWER_POOL: [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3469	G404-E0450	f81r	BIOLOGICAL	f81r.24	450	F81R_LOWER_POOL	shecphy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+CH+P+Y	SH+E+CH+P+Y	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · NEHMEN · EINSETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3470	G404-E0451	f81r	BIOLOGICAL	f81r.24	451	F81R_LOWER_POOL	cheol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+E+O+L	CH+E+O+L	ABLAUF BEI F81R_LOWER_POOL: NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3471	G404-E0452	f81r	BIOLOGICAL	f81r.24	452	F81R_LOWER_POOL	qotaldar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+AL+D_ADDR+AR	OT+AL+D_ADDR+AR	ABLAUF BEI F81R_LOWER_POOL: DANACH · ZIELORT · [D_ADDR:STEUERUNG=HIER] · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3472	G404-E0453	f81r	BIOLOGICAL	f81r.24	453	F81R_LOWER_POOL	otedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+E+DY	OT+E+DY	ABLAUF BEI F81R_LOWER_POOL: DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3473	G404-E0454	f81r	BIOLOGICAL	f81r.24	454	F81R_LOWER_POOL	oly	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+Y	OL+Y	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3474	G404-E0455	f81r	BIOLOGICAL	f81r.25	455	F81R_LOWER_POOL	sar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+AR	S+AR	ABLAUF BEI F81R_LOWER_POOL: WÄHLEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3475	G404-E0456	f81r	BIOLOGICAL	f81r.25	456	F81R_LOWER_POOL	shedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+DY	SH+E+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3476	G404-E0457	f81r	BIOLOGICAL	f81r.25	457	F81R_LOWER_POOL	qol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3477	G404-E0458	f81r	BIOLOGICAL	f81r.25	458	F81R_LOWER_POOL	otain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+AIN	OT+AIN	ABLAUF BEI F81R_LOWER_POOL: DANACH · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3478	G404-E0459	f81r	BIOLOGICAL	f81r.25	459	F81R_LOWER_POOL	okair	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIR	OK+AIR	ABLAUF BEI F81R_LOWER_POOL: SETZEN · BAHN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3479	G404-E0460	f81r	BIOLOGICAL	f81r.25	460	F81R_LOWER_POOL	okal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AL	OK+AL	ABLAUF BEI F81R_LOWER_POOL: SETZEN · ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3480	G404-E0461	f81r	BIOLOGICAL	f81r.25	461	F81R_LOWER_POOL	chedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI F81R_LOWER_POOL: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3481	G404-E0462	f81r	BIOLOGICAL	f81r.25	462	F81R_LOWER_POOL	dy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3482	G404-E0463	f81r	BIOLOGICAL	f81r.26	463	F81R_LOWER_POOL	pchedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	P+CHD+DY	P+CHD+DY	ABLAUF BEI F81R_LOWER_POOL: EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3483	G404-E0464	f81r	BIOLOGICAL	f81r.26	464	F81R_LOWER_POOL	qokey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+Y	OK+E+Y	ABLAUF BEI F81R_LOWER_POOL: SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3484	G404-E0465	f81r	BIOLOGICAL	f81r.26	465	F81R_LOWER_POOL	oteol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+E+OL	OT+E+OL	ABLAUF BEI F81R_LOWER_POOL: DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3485	G404-E0466	f81r	BIOLOGICAL	f81r.26	466	F81R_LOWER_POOL	qol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3486	G404-E0467	f81r	BIOLOGICAL	f81r.26	467	F81R_LOWER_POOL	sheor	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+OR	SH+E+OR	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3487	G404-E0468	f81r	BIOLOGICAL	f81r.26	468	F81R_LOWER_POOL	shedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+DY	SH+E+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3488	G404-E0469	f81r	BIOLOGICAL	f81r.26	469	F81R_LOWER_POOL	qcthdys	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+T+D_ADDR+Y+S	CH+T+D_ADDR+Y+S	ABLAUF BEI F81R_LOWER_POOL: NEHMEN · EINSTELLEN · [D_ADDR:STEUERUNG=HIER] · POSTEN · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3489	G404-E0470	f81r	BIOLOGICAL	f81r.27	470	F81R_LOWER_POOL	sol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3490	G404-E0471	f81r	BIOLOGICAL	f81r.27	471	F81R_LOWER_POOL	chedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI F81R_LOWER_POOL: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3491	G404-E0472	f81r	BIOLOGICAL	f81r.27	472	F81R_LOWER_POOL	qokedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+DY	OK+E+DY	ABLAUF BEI F81R_LOWER_POOL: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3492	G404-E0473	f81r	BIOLOGICAL	f81r.27	473	F81R_LOWER_POOL	olkedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+E+DY	OL+K+E+DY	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3493	G404-E0474	f81r	BIOLOGICAL	f81r.27	474	F81R_LOWER_POOL	dol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	D_ADDR+OL	D_ADDR+OL	ABLAUF BEI F81R_LOWER_POOL: [D_ADDR:STEUERUNG=HIER] · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3494	G404-E0475	f81r	BIOLOGICAL	f81r.27	475	F81R_LOWER_POOL	qokchedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+CHD+Y	OK+CHD+Y	ABLAUF BEI F81R_LOWER_POOL: SETZEN · BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3495	G404-E0476	f81r	BIOLOGICAL	f81r.28	476	F81R_LOWER_POOL	qokesdy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+S+DY	OK+E+S+DY	ABLAUF BEI F81R_LOWER_POOL: SETZEN · [E:STEUERUNG=GRAD I] · WÄHLEN · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3496	G404-E0477	f81r	BIOLOGICAL	f81r.28	477	F81R_LOWER_POOL	chedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI F81R_LOWER_POOL: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3497	G404-E0478	f81r	BIOLOGICAL	f81r.28	478	F81R_LOWER_POOL	qokar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AR	OK+AR	ABLAUF BEI F81R_LOWER_POOL: SETZEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3498	G404-E0479	f81r	BIOLOGICAL	f81r.28	479	F81R_LOWER_POOL	chey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3499	G404-E0480	f81r	BIOLOGICAL	f81r.28	480	F81R_LOWER_POOL	taiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	T+AIIN	T+AIIN	ABLAUF BEI F81R_LOWER_POOL: EINSTELLEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3500	G404-E0481	f81r	BIOLOGICAL	f81r.28	481	F81R_LOWER_POOL	otey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+E+Y	OT+E+Y	ABLAUF BEI F81R_LOWER_POOL: DANACH · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3501	G404-E0482	f81r	BIOLOGICAL	f81r.28	482	F81R_LOWER_POOL	lchl	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L+CH+L	L+CH+L	ABLAUF BEI F81R_LOWER_POOL: VERBINDUNG · NEHMEN · VERBINDUNG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3502	G404-E0483	f81r	BIOLOGICAL	f81r.29	483	F81R_LOWER_POOL	y	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3503	G404-E0484	f81r	BIOLOGICAL	f81r.29	484	F81R_LOWER_POOL	sheedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+EE+DY	SH+EE+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3504	G404-E0485	f81r	BIOLOGICAL	f81r.29	485	F81R_LOWER_POOL	shy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3505	G404-E0486	f81r	BIOLOGICAL	f81r.29	486	F81R_LOWER_POOL	chey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F81R_LOWER_POOL: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3506	G404-E0487	f81r	BIOLOGICAL	f81r.29	487	F81R_LOWER_POOL	l	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L	L	ABLAUF BEI F81R_LOWER_POOL: VERBINDUNG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3507	G404-E0488	f81r	BIOLOGICAL	f81r.29	488	F81R_LOWER_POOL	chcthy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+CH+T+Y	CH+CH+T+Y	ABLAUF BEI F81R_LOWER_POOL: NEHMEN · NEHMEN · EINSTELLEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3508	G404-E0489	f81r	BIOLOGICAL	f81r.29	489	F81R_LOWER_POOL	ytar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y+T+AR	Y+T+AR	ABLAUF BEI F81R_LOWER_POOL: POSTEN · EINSTELLEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3509	G404-E0490	f81r	BIOLOGICAL	f81r.29	490	F81R_LOWER_POOL	olkaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+AIIN	OL+K+AIIN	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · GEBEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3510	G404-E0491	f81r	BIOLOGICAL	f81r.29	491	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3511	G404-E0492	f81r	BIOLOGICAL	f81r.30	492	F81R_LOWER_POOL	l	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	L	L	ABLAUF BEI F81R_LOWER_POOL: VERBINDUNG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3512	G404-E0493	f81r	BIOLOGICAL	f81r.30	493	F81R_LOWER_POOL	shedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+DY	SH+E+DY	ABLAUF BEI F81R_LOWER_POOL: HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3513	G404-E0494	f81r	BIOLOGICAL	f81r.30	494	F81R_LOWER_POOL	qokedy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+E+DY	OK+E+DY	ABLAUF BEI F81R_LOWER_POOL: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3514	G404-E0495	f81r	BIOLOGICAL	f81r.30	495	F81R_LOWER_POOL	sor	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+OR	S+OR	ABLAUF BEI F81R_LOWER_POOL: WÄHLEN · EINHEIT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3515	G404-E0496	f81r	BIOLOGICAL	f81r.30	496	F81R_LOWER_POOL	olkar	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+K+AR	OL+K+AR	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN · GEBEN · AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3516	G404-E0497	f81r	BIOLOGICAL	f81r.30	497	F81R_LOWER_POOL	ol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F81R_LOWER_POOL: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G3517	G404-E0498	f81r	BIOLOGICAL	f81r.30	498	F81R_LOWER_POOL	kaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+AIIN	K+AIIN	ABLAUF BEI F81R_LOWER_POOL: GEBEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
