page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f81v	f81v.6	B	B	2	11	0	1	1	11	daldy	qokain okaiin ol chedy cheol lky l s aiin okain daldy	heiß, Grad II | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | Holzdroge, leicht erhitzt | Holzdroge in der gebundenen Anschlussform | Samen-/Saatgutposten | Menge III | heiß im Zubereitungsrahmen, Grad II | abgemessene Rohstoffmenge I, abgeschlossen	heiß, Grad II | heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | trockener Drogenstoff | Holzdroge, leicht erhitzt | Holzdroge in der gebundenen Anschlussform | Samen-/Saatgutposten | Menge III | heiß im Zubereitungsrahmen, Grad II | abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	heiß, Grad II; heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; trockener Drogenstoff; Holzdroge, leicht erhitzt; Holzdroge in der gebundenen Anschlussform; Samen-/Saatgutposten; Menge III; heiß im Zubereitungsrahmen, Grad II; abgemessene Rohstoffmenge I, abgeschlossen	heiß, Grad II; heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; trockener Drogenstoff; Holzdroge, leicht erhitzt; Holzdroge in der gebundenen Anschlussform; Samen-/Saatgutposten; Menge III; heiß im Zubereitungsrahmen, Grad II; abgewogener Rohstoffposten I, abgeschlossen	0	0	0	0	1	0	10	1
f82r	f82r.24	B	B	2	10	0	1	1	10	ydy	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	heiß am Ende des Grades, abgeschlossen | Holzdroge vollständig trocknen und abschließen | Ansatz bis zur Mittelstufe erhitzen und abschließen | Saat-Rohstoff I | Wurzel, Typ/Charge III | heiß am Ende des Grades | Drogenholz, heiß am Gradende | heiß am Ende des Grades | Wurzel, Typ/Charge III | Wertfeldwechsel/-schluss	heiß am Ende des Grades, abgeschlossen | Holzdroge vollständig trocknen und abschließen | Ansatz bis zur Mittelstufe erhitzen und abschließen | Saat-Rohstoff I | Wurzel, Typ/Charge III | heiß am Ende des Grades | Drogenholz, heiß am Gradende | heiß am Ende des Grades | Wurzel, Typ/Charge III | Wertfeldgrenze	Wertfeldwechsel/-schluss	Wertfeldgrenze	heiß am Ende des Grades, abgeschlossen; Holzdroge vollständig trocknen und abschließen; Ansatz bis zur Mittelstufe erhitzen und abschließen; Saat-Rohstoff I; Wurzel, Typ/Charge III; heiß am Ende des Grades; Drogenholz, heiß am Gradende; heiß am Ende des Grades; Wurzel, Typ/Charge III; Wertfeldwechsel/-schluss	heiß am Ende des Grades, abgeschlossen; Holzdroge vollständig trocknen und abschließen; Ansatz bis zur Mittelstufe erhitzen und abschließen; Saat-Rohstoff I; Wurzel, Typ/Charge III; heiß am Ende des Grades; Drogenholz, heiß am Gradende; heiß am Ende des Grades; Wurzel, Typ/Charge III; Wertfeldgrenze	1	0	0	0	0	0	9	1
f82r	f82r.5	B	B	2	8	0	1	2	1|5	sol|cthol	sol lkchedy qokeedy qokal cthol chedy qoteedy qokal	Samenmaterial/Saatgut | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	Samenmaterial | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Pflanzendrogenstoff | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	Samenmaterial/Saatgut | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Samenmaterial | Pflanzendrogenstoff	Samenmaterial/Saatgut; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang	Samenmaterial; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; Pflanzendrogenstoff; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang	1	0	1	0	0	0	6	1
f82v	f82v.11	B	B	2	11	0	1	1	8	pchdy	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	getrockneter Pulverstoff | abgemessene Fraktion I | heiß am Ende des Grades | trocken am Gradende, dann heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	getrockneter Pulverstoff | abgemessene Fraktion I | heiß am Ende des Grades | trocken am Gradende, dann heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I | feucht in der Mitte des Grades, abgeschlossen | getrocknetes Pulver, Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	Pulver, getrocknete Kurz-/Kompaktform	getrocknetes Pulver, Kompaktform	getrockneter Pulverstoff; abgemessene Fraktion I; heiß am Ende des Grades; trocken am Gradende, dann heiß am Gradanfang; Rohstoffklasse I, heiß am Gradanfang; abgemessene Rohstoffmenge I; feucht in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; Wurzelstoff; kalt in der Mitte des Grades, abgeschlossen; Wurzelstoff	getrockneter Pulverstoff; abgemessene Fraktion I; heiß am Ende des Grades; trocken am Gradende, dann heiß am Gradanfang; Rohstoffklasse I, heiß am Gradanfang; abgemessene Rohstoffmenge I; feucht in der Mitte des Grades, abgeschlossen; getrocknetes Pulver, Kompaktform; Wurzelstoff; kalt in der Mitte des Grades, abgeschlossen; Wurzelstoff	1	0	0	0	0	0	10	1
f82v	f82v.12	B	B	2	11	0	1	1	10	chcthy	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	abgemessene Rohstoffmenge I | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | zunächst bis Mittelstufe kühlen, dann heiß ansetzen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	abgemessene Rohstoffmenge I | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | zunächst bis Mittelstufe kühlen, dann heiß ansetzen | trockenes Pflanzenmaterial | heiß am Anfang des Grades	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	abgemessene Rohstoffmenge I; feucht; nominal feuchtes Gut/Material; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Anfang des Grades; Drogenstoff zugeben; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; zunächst bis Mittelstufe kühlen, dann heiß ansetzen; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß am Anfang des Grades	abgemessene Rohstoffmenge I; feucht; nominal feuchtes Gut/Material; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Anfang des Grades; Drogenstoff zugeben; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; zunächst bis Mittelstufe kühlen, dann heiß ansetzen; trockenes Pflanzenmaterial; heiß am Anfang des Grades	1	0	0	0	0	0	10	1
f82v	f82v.14	B	B	2	8	0	1	1	7	ain	dalchedy lchey rol rol cheey s ain shey	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen | Drogenholz, trocken gebunden, Form I | Wurzelstoff | Wurzelstoff | trocken am Ende des Grades | Samen-/Saatgutposten | Menge-/Klassenwert II | feucht in der Mitte des Grades	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen | Drogenholz, trocken gebunden, Form I | Wurzelstoff | Wurzelstoff | trocken am Ende des Grades | Samen-/Saatgutposten | Wertstufe II | feucht in der Mitte des Grades	Menge-/Klassenwert II	Wertstufe II	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; Drogenholz, trocken gebunden, Form I; Wurzelstoff; Wurzelstoff; trocken am Ende des Grades; Samen-/Saatgutposten; Menge-/Klassenwert II; feucht in der Mitte des Grades	abgemessener Rohstoff I, trocken in der Gradmitte, abgeschlossen; Drogenholz, trocken gebunden, Form I; Wurzelstoff; Wurzelstoff; trocken am Ende des Grades; Samen-/Saatgutposten; Wertstufe II; feucht in der Mitte des Grades	1	0	0	0	1	0	7	1
f82v	f82v.18	B	B	2	10	0	1	1	1	ykeedy	ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky	Eintrag/Bezug: heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heißer Ansatz am Ende des Grades | erhitzte Holzdroge, Mittelstufe, fertig | Rohstoffklasse I, heiß am Gradanfang | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	Eintrag: heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | heißer Ansatz am Ende des Grades | erhitzte Holzdroge, Mittelstufe, fertig | Rohstoffklasse I, heiß am Gradanfang | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Anfang des Grades	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Eintrag/Bezug: heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heißer Ansatz am Ende des Grades; erhitzte Holzdroge, Mittelstufe, fertig; Rohstoffklasse I, heiß am Gradanfang; Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß am Ende des Grades, abgeschlossen; heißer Ansatz am Anfang des Grades	Eintrag: heiß am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heißer Ansatz am Ende des Grades; erhitzte Holzdroge, Mittelstufe, fertig; Rohstoffklasse I, heiß am Gradanfang; Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß am Ende des Grades, abgeschlossen; heißer Ansatz am Anfang des Grades	1	0	0	0	0	0	9	1
f82v	f82v.26	B	B	2	9	0	1	1	1	saiin	saiin shey qokol chol qol sheedy qokal shedy qokaiin	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | erhitzen | trocken; nominal trockenes Gut/Material | Drogenstoff zugeben | feucht am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III	Samencharge III | feucht in der Mitte des Grades | erhitzen | trocken; nominal trockenes Gut/Material | Drogenstoff zugeben | feucht am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; feucht in der Mitte des Grades; erhitzen; trocken; nominal trockenes Gut/Material; Drogenstoff zugeben; feucht am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III	Samencharge III; feucht in der Mitte des Grades; erhitzen; trocken; nominal trockenes Gut/Material; Drogenstoff zugeben; feucht am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III	1	0	0	0	0	0	8	1
f82v	f82v.34	B	B	2	9	0	1	1	1	yckhey	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	Eintrags-/Bezugsform: Arzneikompositum in der Gradmitte | heiß, Grad II | bis zur mittleren Trockenstufe, dann leicht erhitzen | kalt im Zubereitungsrahmen, Grad III | Zutat | heiß im Zubereitungsrahmen, Grad II | gib vollständig erhitztes Drogenmaterial hinzu | kalte Drogenfraktion I | heißes Drogenmaterial, Grad II	Eintragsform: Arzneikompositum in der Gradmitte | heiß, Grad II | bis zur mittleren Trockenstufe, dann leicht erhitzen | kalt im Zubereitungsrahmen, Grad III | Zutat | heiß im Zubereitungsrahmen, Grad II | gib vollständig erhitztes Drogenmaterial hinzu | kalte Drogenfraktion I | heißes Drogenmaterial, Grad II	Eintrags-/Bezugsform: Arzneikompositum in der Gradmitte	Eintragsform: Arzneikompositum in der Gradmitte	Eintrags-/Bezugsform: Arzneikompositum in der Gradmitte; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; kalt im Zubereitungsrahmen, Grad III; Zutat; heiß im Zubereitungsrahmen, Grad II; gib vollständig erhitztes Drogenmaterial hinzu; kalte Drogenfraktion I; heißes Drogenmaterial, Grad II	Eintragsform: Arzneikompositum in der Gradmitte; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; kalt im Zubereitungsrahmen, Grad III; Zutat; heiß im Zubereitungsrahmen, Grad II; gib vollständig erhitztes Drogenmaterial hinzu; kalte Drogenfraktion I; heißes Drogenmaterial, Grad II	1	0	0	0	0	0	8	1
f82v	f82v.36	B	B	2	8	0	1	1	1	saiin	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II | heiß, Grad III | abgekühltes Material | getrockneter Wurzelstoff	Samencharge III | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II | heiß, Grad III | abgekühltes Material | getrockneter Wurzelstoff	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; heiße Drogenfraktion I; feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II; heiß, Grad III; abgekühltes Material; getrockneter Wurzelstoff	Samencharge III; feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; heiße Drogenfraktion I; feuchtes CTH-Drogenmaterial, Form I, mit erweiterter Bindungsstufe II; heiß, Grad III; abgekühltes Material; getrockneter Wurzelstoff	1	0	0	0	0	0	7	1
f83r	f83r.14	B	B	2	10	0	1	1	8	shcthy	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß und feucht in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | getrocknetes Drogenholz | heiß, Grad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | abgemessene Rohstoffmenge I | Saatgut in Grundform	heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß und feucht in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I | getrocknetes Drogenholz | heiß, Grad III | feuchtes Pflanzenmaterial | abgemessene Rohstoffmenge I | Saatgut in Grundform	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	feuchtes Pflanzenmaterial	heiß und trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß und feucht in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I; getrocknetes Drogenholz; heiß, Grad III; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; abgemessene Rohstoffmenge I; Saatgut in Grundform	heiß und trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; heiß und feucht in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I; getrocknetes Drogenholz; heiß, Grad III; feuchtes Pflanzenmaterial; abgemessene Rohstoffmenge I; Saatgut in Grundform	1	0	0	0	0	0	9	1
f83r	f83r.20	B	B	2	9	0	1	2	5|9	sol|saiin	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	Saatgutansatz vollständig erhitzt | kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | bis zur letzten Trockenstufe bringen und dann leicht abkühlen | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III	Saatgutansatz vollständig erhitzt | kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | Samenmaterial | bis zur letzten Trockenstufe bringen und dann leicht abkühlen | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Samencharge III	Samenmaterial/Saatgut | Samen/Saatgut, Typ/Charge III	Samenmaterial | Samencharge III	Saatgutansatz vollständig erhitzt; kalt am Ende des Grades, abgeschlossen; heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; Samenmaterial/Saatgut; bis zur letzten Trockenstufe bringen und dann leicht abkühlen; heiß in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Samen/Saatgut, Typ/Charge III	Saatgutansatz vollständig erhitzt; kalt am Ende des Grades, abgeschlossen; heiß am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; Samenmaterial; bis zur letzten Trockenstufe bringen und dann leicht abkühlen; heiß in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Samencharge III	2	0	0	0	0	0	7	1
f83r	f83r.21	B	B	2	10	0	1	1	4	sol	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	Saatgutansatz vollständig erhitzt | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | trocken in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | Samenfraktion I	Saatgutansatz vollständig erhitzt | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samenmaterial | trocken in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | Samenfraktion I	Samenmaterial/Saatgut	Samenmaterial	Saatgutansatz vollständig erhitzt; heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; Samenmaterial/Saatgut; trocken in der Mitte des Grades, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; heiß und trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Samenfraktion I	Saatgutansatz vollständig erhitzt; heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; Samenmaterial; trocken in der Mitte des Grades, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; heiß und trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Samenfraktion I	1	0	0	0	0	0	9	1
f83r	f83r.28	B	B	2	6	0	1	1	1	saiin	saiin cheeky sheey qokedy shedy oldy	Samen/Saatgut, Typ/Charge III | trocken am Gradende, dann heiß am Gradanfang | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | fertiger, abgeseihter Auszug	Samencharge III | trocken am Gradende, dann heiß am Gradanfang | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | fertiger, abgeseihter Auszug	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; trocken am Gradende, dann heiß am Gradanfang; feucht am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; fertiger, abgeseihter Auszug	Samencharge III; trocken am Gradende, dann heiß am Gradanfang; feucht am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; fertiger, abgeseihter Auszug	1	0	0	0	0	0	5	1
f83r	f83r.30	B	B	2	5	0	1	1	5	saii	s okeedy qokeedy qoky saii	Samen-/Saatgutposten | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | Saatgutmenge III	Samen-/Saatgutposten | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | drei Portionen Samen	Saatgutmenge III	drei Portionen Samen	Samen-/Saatgutposten; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Anfang des Grades; Saatgutmenge III	Samen-/Saatgutposten; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Anfang des Grades; drei Portionen Samen	0	0	0	0	1	0	4	1
f83r	f83r.35	B	B	2	5	0	1	1	1	saiin	saiin cheky okeeol okain chdy	Samen/Saatgut, Typ/Charge III | bis zur mittleren Trockenstufe, dann leicht erhitzen | vollständig erhitzter Ansatzstoff | heiß im Zubereitungsrahmen, Grad II | trocken am Anfang des Grades, abgeschlossen	Samencharge III | bis zur mittleren Trockenstufe, dann leicht erhitzen | vollständig erhitzter Ansatzstoff | heiß im Zubereitungsrahmen, Grad II | trocken am Anfang des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; bis zur mittleren Trockenstufe, dann leicht erhitzen; vollständig erhitzter Ansatzstoff; heiß im Zubereitungsrahmen, Grad II; trocken am Anfang des Grades, abgeschlossen	Samencharge III; bis zur mittleren Trockenstufe, dann leicht erhitzen; vollständig erhitzter Ansatzstoff; heiß im Zubereitungsrahmen, Grad II; trocken am Anfang des Grades, abgeschlossen	1	0	0	0	0	0	4	1
f83r	f83r.37	B	B	2	5	0	1	1	1	sol	sol lkedy lchedy qokol shedy	Samenmaterial/Saatgut | erhitzte Holzdroge, Mittelstufe, fertig | getrocknetes Drogenholz | erhitzen | feucht in der Mitte des Grades, abgeschlossen	Samenmaterial | erhitzte Holzdroge, Mittelstufe, fertig | getrocknetes Drogenholz | erhitzen | feucht in der Mitte des Grades, abgeschlossen	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; erhitzte Holzdroge, Mittelstufe, fertig; getrocknetes Drogenholz; erhitzen; feucht in der Mitte des Grades, abgeschlossen	Samenmaterial; erhitzte Holzdroge, Mittelstufe, fertig; getrocknetes Drogenholz; erhitzen; feucht in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	4	1
f83r	f83r.42	B	B	2	6	0	1	2	1|6	sol|lchdy	sol ol chcthdy l chedy lchdy	Samenmaterial/Saatgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die Krautdroge vollständig | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform	Samenmaterial | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die Krautdroge vollständig | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | getrocknete Holzdroge, Kompaktform	Samenmaterial/Saatgut | Drogenholz, getrocknete Kurz-/Kompaktform	Samenmaterial | getrocknete Holzdroge, Kompaktform	Samenmaterial/Saatgut; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die Krautdroge vollständig; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, getrocknete Kurz-/Kompaktform	Samenmaterial; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die Krautdroge vollständig; getrocknetes Drogenholz; trocken in der Mitte des Grades, abgeschlossen; getrocknete Holzdroge, Kompaktform	2	0	0	0	0	0	4	1
f83r	f83r.48	B	B	2	5	0	1	1	4	chdal	dal cheol lol chdal aiin	abgemessene Rohstoffmenge I | trockener Drogenstoff | Holzstoff | trockene abgemessene Rohstoffmenge I am Gradanfang | Menge III	abgemessene Rohstoffmenge I | trockener Drogenstoff | Holzstoff | trockener abgewogener Rohstoffposten I am Gradanfang | Menge III	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	abgemessene Rohstoffmenge I; trockener Drogenstoff; Holzstoff; trockene abgemessene Rohstoffmenge I am Gradanfang; Menge III	abgemessene Rohstoffmenge I; trockener Drogenstoff; Holzstoff; trockener abgewogener Rohstoffposten I am Gradanfang; Menge III	0	0	0	0	1	0	4	1
f83r	f83r.49	B	B	2	3	0	1	1	1	sol	sol daiiin chedy	Samenmaterial/Saatgut | Qualitätsgrad IV | trocken in der Mitte des Grades, abgeschlossen	Samenmaterial | Qualitätsgrad IV | trocken in der Mitte des Grades, abgeschlossen	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; Qualitätsgrad IV; trocken in der Mitte des Grades, abgeschlossen	Samenmaterial; Qualitätsgrad IV; trocken in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	2	1
