page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f85r2	f85r2.1	C	B	2	35	18	0	1	5	chcthy	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	[odeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opaees:?] | Drogenfraktion I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otody:?] | kalte Drogenfraktion I im Ansatz | [chepaiin:?] | Kaltansatz erneut ansetzen und die erste Fraktion abmessen | [otodaiin:?] | [opaiin:?] | kalt im Zubereitungsrahmen, Grad III | [qopchas:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Drogenbasis, Stufe III | [odar:?] | [aloees:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qotedaiin:?] | [odar:?] | [octhody:?] | drei Dosen bis zur Mittelstufe eingeweichter Droge | Drogenstoff, Menge III | [olfor:?] | Menge/Portion III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkechch:?] | [os:?] | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | abgemessene Fraktion I | [otees:?] | [opaiin:?] | [chcphdar:?]	[odeedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opaees:?] | Drogenfraktion I | trockenes Pflanzenmaterial | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [otody:?] | kalte Drogenfraktion I im Ansatz | [chepaiin:?] | Kaltansatz erneut ansetzen und die erste Fraktion abmessen | [otodaiin:?] | [opaiin:?] | kalt im Zubereitungsrahmen, Grad III | [qopchas:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Drogenbasis, Stufe III | [odar:?] | [aloees:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qotedaiin:?] | [odar:?] | [octhody:?] | drei Dosen bis zur Mittelstufe eingeweichter Droge | Drogenstoff, Menge III | [olfor:?] | Menge/Portion III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkechch:?] | [os:?] | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | abgemessene Fraktion I | [otees:?] | [opaiin:?] | [chcphdar:?]	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	[odeedy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opaees:?]; Drogenfraktion I; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [otody:?]; kalte Drogenfraktion I im Ansatz; [chepaiin:?]; Kaltansatz erneut ansetzen und die erste Fraktion abmessen; [otodaiin:?]; [opaiin:?]; kalt im Zubereitungsrahmen, Grad III; [qopchas:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiße Drogenbasis, Stufe III; [odar:?]; [aloees:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; [qotedaiin:?]; [odar:?]; [octhody:?]; drei Dosen bis zur Mittelstufe eingeweichter Droge; Drogenstoff, Menge III; [olfor:?]; Menge/Portion III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lkechch:?]; [os:?]; Menge III; kalter Ansatz am Ende des Grades, abgeschlossen; abgemessene Fraktion I; [otees:?]; [opaiin:?]; [chcphdar:?]	[odeedy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opaees:?]; Drogenfraktion I; trockenes Pflanzenmaterial; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; [otody:?]; kalte Drogenfraktion I im Ansatz; [chepaiin:?]; Kaltansatz erneut ansetzen und die erste Fraktion abmessen; [otodaiin:?]; [opaiin:?]; kalt im Zubereitungsrahmen, Grad III; [qopchas:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiße Drogenbasis, Stufe III; [odar:?]; [aloees:?]; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; [qotedaiin:?]; [odar:?]; [octhody:?]; drei Dosen bis zur Mittelstufe eingeweichter Droge; Drogenstoff, Menge III; [olfor:?]; Menge/Portion III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lkechch:?]; [os:?]; Menge III; kalter Ansatz am Ende des Grades, abgeschlossen; abgemessene Fraktion I; [otees:?]; [opaiin:?]; [chcphdar:?]	1	0	0	0	0	0	34	1
f85r2	f85r2.16	C	B	2	5	0	1	1	4	an	oteey qodaiin odain an chey	kalter Ansatz am Ende des Grades | Qualitätsgrad III | Zubereitungsdosis II | Menge-/Klassenwert I | trocken in der Mitte des Grades	kalter Ansatz am Ende des Grades | Qualitätsgrad III | Zubereitungsdosis II | Wertstufe I | trocken in der Mitte des Grades	Menge-/Klassenwert I	Wertstufe I	kalter Ansatz am Ende des Grades; Qualitätsgrad III; Zubereitungsdosis II; Menge-/Klassenwert I; trocken in der Mitte des Grades	kalter Ansatz am Ende des Grades; Qualitätsgrad III; Zubereitungsdosis II; Wertstufe I; trocken in der Mitte des Grades	1	0	0	0	1	0	4	1
f85r2	f85r2.17	C	B	2	3	2	0	1	3	ain	orar oldar ain	[orar:?] | [oldar:?] | Menge-/Klassenwert II	[orar:?] | [oldar:?] | Wertstufe II	Menge-/Klassenwert II	Wertstufe II	[orar:?]; [oldar:?]; Menge-/Klassenwert II	[orar:?]; [oldar:?]; Wertstufe II	1	0	0	0	1	0	2	1
f85r2	f85r2.19	C	B	2	5	0	1	1	4	ykeedy	qokshedy qodain chckhy ykeedy chedy	heiß und feucht in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | Arzneikompositum: trocken, Gradanfang | Eintrag/Bezug: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | Arzneikompositum: trocken, Gradanfang | Eintrag: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; Arzneikompositum: trocken, Gradanfang; Eintrag/Bezug: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	heiß und feucht in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; Arzneikompositum: trocken, Gradanfang; Eintrag: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	4	1
f85r2	f85r2.20	C	B	2	8	2	0	1	5	ain	or aiin ckheda or ain olchey qokal shedy	Drogenportion | Menge III | [ckheda:?] | Drogenportion | Menge-/Klassenwert II | [olchey:?] | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen	Drogenportion | Menge III | [ckheda:?] | Drogenportion | Wertstufe II | [olchey:?] | Rohstoffklasse I, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen	Menge-/Klassenwert II	Wertstufe II	Drogenportion; Menge III; [ckheda:?]; Drogenportion; Menge-/Klassenwert II; [olchey:?]; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen	Drogenportion; Menge III; [ckheda:?]; Drogenportion; Wertstufe II; [olchey:?]; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen	1	0	0	0	1	0	7	1
f86v3	f86v3.15	C	B	2	7	5	0	1	4	saiin	tshdey dalkshdy shocfhy saiin or airody chedaly	[tshdey:?] | [dalkshdy:?] | [shocfhy:?] | Samen/Saatgut, Typ/Charge III | Drogenportion | [airody:?] | [chedaly:?]	[tshdey:?] | [dalkshdy:?] | [shocfhy:?] | Samencharge III | Drogenportion | [airody:?] | [chedaly:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	[tshdey:?]; [dalkshdy:?]; [shocfhy:?]; Samen/Saatgut, Typ/Charge III; Drogenportion; [airody:?]; [chedaly:?]	[tshdey:?]; [dalkshdy:?]; [shocfhy:?]; Samencharge III; Drogenportion; [airody:?]; [chedaly:?]	1	0	0	0	0	0	6	1
f86v3	f86v3.30	C	B	2	7	2	0	1	3	chdal	ytchey yteey chdal or cheey daiin cheokaii	[ytchey:?] | kühle hiervon bis zur Endstufe ab | trockene abgemessene Rohstoffmenge I am Gradanfang | Drogenportion | trocken am Ende des Grades | Grad-/Maßwert III | [cheokaii:?]	[ytchey:?] | kühle hiervon bis zur Endstufe ab | trockener abgewogener Rohstoffposten I am Gradanfang | Drogenportion | trocken am Ende des Grades | Grad-/Maßwert III | [cheokaii:?]	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	[ytchey:?]; kühle hiervon bis zur Endstufe ab; trockene abgemessene Rohstoffmenge I am Gradanfang; Drogenportion; trocken am Ende des Grades; Grad-/Maßwert III; [cheokaii:?]	[ytchey:?]; kühle hiervon bis zur Endstufe ab; trockener abgewogener Rohstoffposten I am Gradanfang; Drogenportion; trocken am Ende des Grades; Grad-/Maßwert III; [cheokaii:?]	0	0	0	0	1	0	6	1
f86v3	f86v3.6	C	B	2	8	0	1	1	3	chcthy	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	drei Dosen einer Holzdrogencharge abmessen | Menge III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | erhitze hiervon auf Stufe III | erhitze hiervon auf Stufe III | abgemessene Trockenfraktion I, Anfangsstufe | Drogenfraktion I | Menge III	drei Dosen einer Holzdrogencharge abmessen | Menge III | trockenes Pflanzenmaterial | erhitze hiervon auf Stufe III | erhitze hiervon auf Stufe III | abgemessene Trockenfraktion I, Anfangsstufe | Drogenfraktion I | Menge III	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	drei Dosen einer Holzdrogencharge abmessen; Menge III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; Menge III	drei Dosen einer Holzdrogencharge abmessen; Menge III; trockenes Pflanzenmaterial; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; Menge III	1	0	0	0	0	0	7	1
f86v5	f86v5.11	T	B	2	10	0	1	2	3|6	octhey|ytal	taral okar octhey sal kaiin ytal chey otal aiiin olkam	kalte Rohdrogenfraktion I | heiße Drogenfraktion I im Ansatz | CTH-Zubereitung/Ansatz, Form I | Saat-Rohstoff I | heiß, Grad III | Eintrag/Bezug: kalter Rohstoff I am Gradanfang | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Menge-/Klassenwert IV | heißes Material [terminal-M]	kalte Rohdrogenfraktion I | heiße Drogenfraktion I im Ansatz | Pflanzenzubereitung, Form I | Saat-Rohstoff I | heiß, Grad III | Eintrag: kalter Rohstoff I am Gradanfang | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Menge-/Klassenwert IV | heißes Material [terminal-M]	CTH-Zubereitung/Ansatz, Form I | Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Pflanzenzubereitung, Form I | Eintrag: kalter Rohstoff I am Gradanfang	kalte Rohdrogenfraktion I; heiße Drogenfraktion I im Ansatz; CTH-Zubereitung/Ansatz, Form I; Saat-Rohstoff I; heiß, Grad III; Eintrag/Bezug: kalter Rohstoff I am Gradanfang; trocken in der Mitte des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Menge-/Klassenwert IV; heißes Material [terminal-M]	kalte Rohdrogenfraktion I; heiße Drogenfraktion I im Ansatz; Pflanzenzubereitung, Form I; Saat-Rohstoff I; heiß, Grad III; Eintrag: kalter Rohstoff I am Gradanfang; trocken in der Mitte des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Menge-/Klassenwert IV; heißes Material [terminal-M]	2	0	0	0	0	0	8	1
f86v5	f86v5.38	T	B	2	8	3	0	1	1	sol	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	Samenmaterial/Saatgut | Zubereitungsdosis III | [ykeeshy:?] | [ytchey:?] | [lchody:?] | nimm hiervon die erste erhitzte Drogenfraktion | feucht in der Mitte des Grades | Eintrag: kalt, Stufe III	Samenmaterial | Zubereitungsdosis III | [ykeeshy:?] | [ytchey:?] | [lchody:?] | nimm hiervon die erste erhitzte Drogenfraktion | feucht in der Mitte des Grades | Eintrag: kalt, Stufe III	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; Zubereitungsdosis III; [ykeeshy:?]; [ytchey:?]; [lchody:?]; nimm hiervon die erste erhitzte Drogenfraktion; feucht in der Mitte des Grades; Eintrag: kalt, Stufe III	Samenmaterial; Zubereitungsdosis III; [ykeeshy:?]; [ytchey:?]; [lchody:?]; nimm hiervon die erste erhitzte Drogenfraktion; feucht in der Mitte des Grades; Eintrag: kalt, Stufe III	1	0	0	0	0	0	7	1
f86v5	f86v5.39	T	B	2	5	0	1	1	4	octhy	yteody chedy qoteey octhy dy	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | CTH-Zubereitung/Ansatz, Grundform | Qualitäts-/Wertfeld geschlossen	Eintrag/Bezug: kalte Zubereitung, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | Pflanzenzubereitung, Grundform | Qualitäts-/Wertfeld geschlossen	CTH-Zubereitung/Ansatz, Grundform	Pflanzenzubereitung, Grundform	Eintrag/Bezug: kalte Zubereitung, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades; CTH-Zubereitung/Ansatz, Grundform; Qualitäts-/Wertfeld geschlossen	Eintrag/Bezug: kalte Zubereitung, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades; Pflanzenzubereitung, Grundform; Qualitäts-/Wertfeld geschlossen	1	0	0	0	0	0	4	1
f86v6	f86v6.14	T	B	2	12	0	1	3	1|4|12	ykchy|ykeedy|ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	Eintrag/Bezug: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wertstufe II	Eintrag/Bezug: heiß-trocken am Gradanfang | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang | Eintrag: heiß am Gradende, abgeschlossen | Wertstufe II	Eintrag/Bezug: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; trocken in der Mitte des Grades; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenportion; leicht getrocknete Blütenfraktion; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge-/Klassenwert II	Eintrag: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; trocken in der Mitte des Grades; Eintrag: heiß am Gradende, abgeschlossen; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Drogenportion; leicht getrocknete Blütenfraktion; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wertstufe II	3	0	0	0	1	0	9	1
f86v6	f86v6.18	T	B	2	11	3	0	1	4	ytal	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	Eintrag: kalt, Stufe III | kühle hiervon die zweite Fraktion | [dalol:?] | Eintrag/Bezug: kalter Rohstoff I am Gradanfang | abgemessene Fraktion I | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [qotardam:?]	Eintrag: kalt, Stufe III | kühle hiervon die zweite Fraktion | [dalol:?] | Eintrag: kalter Rohstoff I am Gradanfang | abgemessene Fraktion I | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [qotardam:?]	Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Eintrag: kalter Rohstoff I am Gradanfang	Eintrag: kalt, Stufe III; kühle hiervon die zweite Fraktion; [dalol:?]; Eintrag/Bezug: kalter Rohstoff I am Gradanfang; abgemessene Fraktion I; Menge-/Klassenwert IV; trocken; nominal trockenes Gut/Material; [olkchey:?]; heiße Holzfraktion I; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [qotardam:?]	Eintrag: kalt, Stufe III; kühle hiervon die zweite Fraktion; [dalol:?]; Eintrag: kalter Rohstoff I am Gradanfang; abgemessene Fraktion I; Menge-/Klassenwert IV; trocken; nominal trockenes Gut/Material; [olkchey:?]; heiße Holzfraktion I; Rohstoffklasse I im Ansatz, kalt am Gradanfang; [qotardam:?]	1	0	0	0	0	0	10	1
f86v6	f86v6.23	T	B	2	13	0	1	1	11	ain	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Wertstufe II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	Menge-/Klassenwert II	Wertstufe II	heiße Drogenfraktion I; erhitzte Drogenbasis, fertig; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; vollständig getrocknetes Pulverpräparat; abgemessene Fraktion I; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; abgemessene Fraktion II; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	heiße Drogenfraktion I; erhitzte Drogenbasis, fertig; kalte Drogenportion im Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; vollständig getrocknetes Pulverpräparat; abgemessene Fraktion I; nimm hiervon die erste erhitzte Drogenfraktion; Drogenfraktion I; abgemessene Fraktion II; Wertstufe II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	1	0	0	0	1	0	12	1
f86v6	f86v6.26	T	B	2	10	5	0	1	1	saiin	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim	Samen/Saatgut, Typ/Charge III | Blüten-/Fruchtstand; reproduktiver Teil | [shekaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [cholkeog:?] | heiß und trocken am Anfang des Grades | [orchcthy:?] | [olteedydar:?] | kalte Drogenfraktion I im Ansatz | [aim:?]	Samencharge III | Blüten-/Fruchtstand; reproduktiver Teil | [shekaiin:?] | trocken in der Mitte des Grades, abgeschlossen | [cholkeog:?] | heiß und trocken am Anfang des Grades | [orchcthy:?] | [olteedydar:?] | kalte Drogenfraktion I im Ansatz | [aim:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; Blüten-/Fruchtstand; reproduktiver Teil; [shekaiin:?]; trocken in der Mitte des Grades, abgeschlossen; [cholkeog:?]; heiß und trocken am Anfang des Grades; [orchcthy:?]; [olteedydar:?]; kalte Drogenfraktion I im Ansatz; [aim:?]	Samencharge III; Blüten-/Fruchtstand; reproduktiver Teil; [shekaiin:?]; trocken in der Mitte des Grades, abgeschlossen; [cholkeog:?]; heiß und trocken am Anfang des Grades; [orchcthy:?]; [olteedydar:?]; kalte Drogenfraktion I im Ansatz; [aim:?]	1	0	0	0	0	0	9	1
f86v6	f86v6.3	T	B	2	12	2	0	2	3|9	chdal|chdal	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	[qolchy:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [arody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III	[qolchy:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | trockener abgewogener Rohstoffposten I am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Drogenfraktion I | [arody:?] | heiß und trocken am Anfang des Grades, abgeschlossen | trockener abgewogener Rohstoffposten I am Gradanfang | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III	trockene abgemessene Rohstoffmenge I am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang | trockener abgewogener Rohstoffposten I am Gradanfang	[qolchy:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; trockene abgemessene Rohstoffmenge I am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Pflanzen-/Reproduktionsteil; Drogenfraktion I; [arody:?]; heiß und trocken am Anfang des Grades, abgeschlossen; trockene abgemessene Rohstoffmenge I am Gradanfang; heiße Drogenfraktion I im Ansatz; trocken am Anfang des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III	[qolchy:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; trockener abgewogener Rohstoffposten I am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Pflanzen-/Reproduktionsteil; Drogenfraktion I; [arody:?]; heiß und trocken am Anfang des Grades, abgeschlossen; trockener abgewogener Rohstoffposten I am Gradanfang; heiße Drogenfraktion I im Ansatz; trocken am Anfang des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III	0	0	0	0	2	0	10	1
f86v6	f86v6.33	T	B	2	13	0	1	1	3	ydy	dar olkaiin ydy lkchedy okeeeykeey dl ld lo l sheey qokshey taiin g	abgemessene Fraktion I | heiße Drogenbasis, Stufe III | Wertfeldwechsel/-schluss | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Ansatz lange erhitzen, dann nochmals vollständig erhitzen | Rohstoffmaß | Holzdrogenposten abschließen | Holzabsud | Holzstoff | feucht am Ende des Grades | heiß und feucht in der Mitte des Grades | kalt, Grad III | vorstehenden Rezeptposten abschließen	abgemessene Fraktion I | heiße Drogenbasis, Stufe III | Wertfeldgrenze | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | Ansatz lange erhitzen, dann nochmals vollständig erhitzen | Rohstoffmaß | Holzdrogenposten abschließen | Holzabsud | Holzstoff | feucht am Ende des Grades | heiß und feucht in der Mitte des Grades | kalt, Grad III | vorstehenden Rezeptposten abschließen	Wertfeldwechsel/-schluss	Wertfeldgrenze	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; Wertfeldwechsel/-schluss; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Ansatz lange erhitzen, dann nochmals vollständig erhitzen; Rohstoffmaß; Holzdrogenposten abschließen; Holzabsud; Holzstoff; feucht am Ende des Grades; heiß und feucht in der Mitte des Grades; kalt, Grad III; vorstehenden Rezeptposten abschließen	abgemessene Fraktion I; heiße Drogenbasis, Stufe III; Wertfeldgrenze; Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen; Ansatz lange erhitzen, dann nochmals vollständig erhitzen; Rohstoffmaß; Holzdrogenposten abschließen; Holzabsud; Holzstoff; feucht am Ende des Grades; heiß und feucht in der Mitte des Grades; kalt, Grad III; vorstehenden Rezeptposten abschließen	1	0	0	0	0	0	12	1
f86v6	f86v6.41	T	B	2	9	4	0	1	2	octhy	qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody	heiß, Grad III | CTH-Zubereitung/Ansatz, Grundform | [oltchey:?] | Rohstoffklasse I, kalt am Gradanfang | [lkalol:?] | feuchtes Material | kalt, Grad III | [ytain:?] | [ytody:?]	heiß, Grad III | Pflanzenzubereitung, Grundform | [oltchey:?] | Rohstoffklasse I, kalt am Gradanfang | [lkalol:?] | feuchtes Material | kalt, Grad III | [ytain:?] | [ytody:?]	CTH-Zubereitung/Ansatz, Grundform	Pflanzenzubereitung, Grundform	heiß, Grad III; CTH-Zubereitung/Ansatz, Grundform; [oltchey:?]; Rohstoffklasse I, kalt am Gradanfang; [lkalol:?]; feuchtes Material; kalt, Grad III; [ytain:?]; [ytody:?]	heiß, Grad III; Pflanzenzubereitung, Grundform; [oltchey:?]; Rohstoffklasse I, kalt am Gradanfang; [lkalol:?]; feuchtes Material; kalt, Grad III; [ytain:?]; [ytody:?]	1	0	0	0	0	0	8	1
