recovery_id	replay_id	neighbor_id	context_id	event_id	statement_id	physical_page	owner_de	source_recipe	stopped_target_recipe	mutation_family	incoming_action	incoming_argument	scope_incoming_action	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	actual_next_available	next_event_id	actual_next_recipe	next_next_recipe	source_next_recipe_alignment	actual_next_baseline_decision	recovery_decision_after_stop	recovery_route	recovery_blocked_factor_rules	recovery_identity_route	recovery_advisory_history	recovery_action_after	recovery_argument_after	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_boundary_route	cascade_boundary_blocked_factor_rules	cascade_resolution_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G452-R02657	G448-R024481	G447-N06080	G448-C0866	G407-E0044	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+P+AR	T+P+AR	SAME_CLASS_SUBSTITUTION	T	AIIN	T	PAIR:T>P	STOP	YES	YES	G407-E0045	CH+LOCAL_CHAR_F+AIIN	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02658	G448-R024483	G447-N06089	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+CHD+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:CH>CHD|PAIR:CHD>CH	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02659	G448-R024487	G447-N06096	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+K+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>K	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02660	G448-R024488	G447-N06097	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+OK+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>OK	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02661	G448-R024489	G447-N06098	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+P+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02662	G448-R024490	G447-N06099	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+R+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>R	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02663	G448-R024491	G447-N06100	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+S+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>S	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02664	G448-R024493	G447-N06102	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+P+T+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>T	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02665	G448-R024496	G447-N06105	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CH+SH+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:CH>SH	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02666	G448-R024498	G447-N06107	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	CHD+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:CHD>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02667	G448-R024499	G447-N06108	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	K+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:K>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02668	G448-R024500	G447-N06109	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	OK+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:OK>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02669	G448-R024501	G447-N06110	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	P+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:P>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02670	G448-R024502	G447-N06111	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	R+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:R>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02671	G448-R024503	G447-N06112	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	S+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:S>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02672	G448-R024504	G447-N06113	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	SH+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:SH>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02673	G448-R024505	G447-N06114	G448-C0867	G407-E1082	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+P+CH+Y	T+P+CH+Y	SAME_CLASS_SUBSTITUTION	OK	Y	OK	PAIR:T>P	STOP	YES	YES	G407-E1083	AR	AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02674	G448-R024507	G447-N06125	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	CH+CHD+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CH>CHD	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02675	G448-R024512	G447-N06138	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	CH+SH+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CH>SH	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02676	G448-R024514	G447-N06140	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	CHD+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CHD>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02677	G448-R024515	G447-N06141	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	K+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:K>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02678	G448-R024516	G447-N06142	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	OK+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:OK>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02679	G448-R024517	G447-N06143	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	P+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:P>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02680	G448-R024518	G447-N06144	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	R+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:R>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02681	G448-R024519	G447-N06145	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	S+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:S>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02682	G448-R024520	G447-N06146	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	SH+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:SH>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02683	G448-R024521	G447-N06147	G448-C0868	G407-E0140	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+AL+Y	T+P+E+AL+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:T>P	STOP	YES	YES	G407-E0141	D_ADDR+AR	AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02684	G448-R024523	G447-N06156	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	CH+CHD+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:CH>CHD	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02685	G448-R024528	G447-N06163	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	CH+SH+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:CH>SH	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02686	G448-R024530	G447-N06165	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	CHD+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:CHD>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02687	G448-R024531	G447-N06166	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	K+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:K>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02688	G448-R024532	G447-N06167	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	OK+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:OK>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02689	G448-R024533	G447-N06168	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	P+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:P>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02690	G448-R024534	G447-N06169	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	R+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:R>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02691	G448-R024535	G447-N06170	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	S+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:S>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02692	G448-R024536	G447-N06171	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	SH+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:SH>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02693	G448-R024537	G447-N06172	G448-C0869	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	CH+P+E+DY	T+P+E+DY	SAME_CLASS_SUBSTITUTION	K	AIN	K	PAIR:T>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	K	AIN	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02694	G448-R024539	G447-N06183	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	CH+CHD+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:CH>CHD	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02695	G448-R024544	G447-N06190	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	CH+SH+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:CH>SH	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02696	G448-R024546	G447-N06192	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	CHD+P+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:CHD>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02697	G448-R024547	G447-N06193	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	K+P+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:K>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02698	G448-R024548	G447-N06194	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	OK+P+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:OK>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02699	G448-R024549	G447-N06195	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	P+P+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:P>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R02700	G448-R024550	G447-N06196	G448-C0870	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+P+E+O+DY	R+P+E+O+DY	SAME_CLASS_SUBSTITUTION	T	Y	NONE	PAIR:R>P	STOP	YES	NO	NONE	NONE	NONE	YES	NO_CARD	NO_CARD	NO_FOLLOWING_SOURCE_CARD_IN_SAME_SCOPE	NONE	NONE	NONE	T	Y	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
