group_id	component	event_id	page	statement_id	surface	component_recipe	literal_de	owner_de
G06	AL	E115	f81v	B1-S002	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E117	f81v	B1-S002	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E130	f81v	B1-S006	ral	R+AL	KUEHLEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E147	f81v	B1-S014	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E152	f81v	B1-S016	qokal	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E156	f81v	B1-S017	sal	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E166	f81v	B1-S021	chal	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation
G06	AL	E172	f82r	B2-S004	qokal	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder
G06	AL	E177	f82r	B2-S005	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · DIES	oberes Beckenpaar mit Zylinder
G06	AL	E186	f82r	B2-S006	qokal	OK+AL	ANSETZEN · ZIELSTELLE	oberes Beckenpaar mit Zylinder
G06	AL	E214	f82r	B2-S016	cheal	AL	ZIELSTELLE	kleine Randstationen des unteren Beckens
G06	AL	E222	f82r	B2-S017	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	kleine Randstationen des unteren Beckens
G06	AL	E223	f82r	B2-S017	daldy	AL+DY	ZIELSTELLE · SCHLUSS	kleine Randstationen des unteren Beckens
G06	AL	E230	f83r	B3-S002	qotal	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand
G06	AL	E237	f83r	B3-S004	qotal	OT+AL	DANACH · ZIELSTELLE	obere offene Fächerstation am Rand
G06	AL	E241	f83r	B3-S006	qokal	OK+AL	ANSETZEN · ZIELSTELLE	mittlere Randfigur im runden Gefäß
G06	AL	E248	f83r	B3-S010	pchedal	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIELSTELLE	untere Randfigur im korbartigen Gefäß
G06	AL	E268	f83r	B3-S020	dal	AL	ZIELSTELLE	unverbundener Zwischenbereich
G06	AL	E272	f83r	B3-S021	dal	AL	ZIELSTELLE	unverbundener Zwischenbereich
G06	AL	E275	f83r	B3-S021	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	unverbundener Zwischenbereich
G06	AL	E278	f83r	B3-S021	tal	AL	ZIELSTELLE	unverbundener Zwischenbereich
G06	AL	E280	f83r	B3-S021	dalchdy	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	unverbundener Zwischenbereich
G06	AL	E290	f83r	B3-S026	chealror	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	unverbundener Zwischenbereich
G06	AL	E313	f83r	B3-S034	olsaly	OL+AL+Y	WEITER · ZIELSTELLE · DIES	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G06	AL	E320	f83r	B4-S003	otal	OT+AL	DANACH · ZIELSTELLE	sichtbares Figurenpaar mit gemeinsamem Bogen in B4
G06	AL	E355	f83r	B4-S015	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	linke Hauptstation mit offenem Fransenlauf
G06	AL	E359	f83r	B4-S016	dal	AL	ZIELSTELLE	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G06	AL	E364	f83r	B5-S003	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag
G06	AL	E365	f83r	B5-S003	dal	AL	ZIELSTELLE	linke Fransenstation im B5-Nachtrag
G06	AL	E368	f83r	B5-S003	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	linke Fransenstation im B5-Nachtrag
G06	AL	E375	f83r	B6-S001	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	rechter S-Lauf im B6-Nachtrag
G06	AL	E381	f83r	B6-S001	ldalor	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	rechter S-Lauf im B6-Nachtrag
G06	SOLK	E146	f81v	B1-S014	qolky	SOLK+Y	SAMMELSTELLE · DIES	gemeinsame zweireihige Figuren-/Beckenstation
G06	SOLK	E162	f81v	B1-S018	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation
G06	SOLK	E178	f82r	B2-S005	solkaiin	SOLK+AIIN	SAMMELSTELLE · SOLLMASS	oberes Beckenpaar mit Zylinder
G06	SOLK	E229	f83r	B3-S001	olkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	obere offene Fächerstation am Rand
G06	SOLK	E291	f83r	B3-S026	solkeedy	SOLK+EE+DY	SAMMELSTELLE · LANG · SCHLUSS	sichtbares Figurenpaar mit gemeinsamem Bogen in B3
G06	SOLK	E356	f83r	B4-S015	solkey	SOLK+E+Y	SAMMELSTELLE · KURZ · DIES	rechte Hauptstation mit S-Lauf und Mehrarmknoten
G06	SOLK	E373	f83r	B6-S001	solkeey	SOLK+EE+Y	SAMMELSTELLE · LANG · DIES	rechter S-Lauf im B6-Nachtrag
