mode	package	page	record	line	locus	word	normalized	kind	rendering	row_status
N	BATH3	f83r	F83_Q1	f83r.48	f83r.48:5	aiin	ain	OPEN	⟦aiin⟧	recorded
N	BATH3	f83r	F83_Q1	f83r.49	f83r.49:1	sol	sol	OPEN	⟦sol⟧	recorded
N	BATH3	f83r	F83_Q1	f83r.49	f83r.49:2	daiiin	daiiin	OPEN	⟦daiiin⟧	recorded
N	BATH3	f83r	F83_Q1	f83r.49	f83r.49:3	chedy	chedy	ACTION	erwärme(NA;Ziel=NA;MISSING_MATERIAL)	recorded
N	BATH3	f83r	F83_Q2	f83r.52	f83r.52:1	solkeey	solkeey	OPEN	⟦solkeey⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.52	f83r.52:2	qekey	qekey	OPEN	⟦qekey⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.52	f83r.52:3	raly	raly	OPEN	⟦raly⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.52	f83r.52:4	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.53	f83r.53:1	solchkal	solchkal	OPEN	⟦solchkal⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.53	f83r.53:2	cheol	cheol	OPEN	⟦cheol⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.53	f83r.53:3	qotar	qotar	OPEN	⟦qotar⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.53	f83r.53:4	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.54	f83r.54:1	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(NA;Quelle=NA)	recorded
N	BATH3	f83r	F83_Q2	f83r.54	f83r.54:2	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.54	f83r.54:3	dain	dain	QUANTITY	MATERIAL_AMOUNT Q(NA;Quelle=NA)	recorded
N	BATH3	f83r	F83_Q2	f83r.54	f83r.54:4	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.54	f83r.54:5	ldalor	ldalor	OPEN	⟦ldalor⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.55	f83r.55:1	sol	sol	OPEN	⟦sol⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.55	f83r.55:2	rtain	rtain	OPEN	⟦rtain⟧	recorded
N	BATH3	f83r	F83_Q2	f83r.55	f83r.55:3	cthal	cthal	OPEN	⟦cthal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:1	poldarais	poldarais	OPEN	⟦poldarais⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:2	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:3	qokol	qokol	OPEN	⟦qokol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:4	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:5	qopchedy	qopchedy	OPEN	⟦qopchedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:6	qopchedy	qopchedy	OPEN	⟦qopchedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:7	dylches	dylches	OPEN	⟦dylches⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:8	olkedy	olkedy	OPEN	⟦olkedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.9	f77r.9:9	loly	loly	OPEN	⟦loly⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:1	tolchd	tolchd	OPEN	⟦tolchd⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:2	ar	ar	OPEN	⟦ar⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:3	shey	shey	OPEN	⟦shey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:4	qotaiin	qotain	OPEN	⟦qotaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:5	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:6	qokol	qokol	OPEN	⟦qokol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:7	chdy	chdy	OPEN	⟦chdy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:8	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:9	chetey	chetey	OPEN	⟦chetey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.10	f77r.10:10	sal	sal	OPEN	⟦sal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:1	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:2	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:3	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:4	chol	chol	OPEN	⟦chol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:5	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:6	shcthey	shcthey	OPEN	⟦shcthey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:7	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:8	oteedy	oteedy	OPEN	⟦oteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:9	cham	cham	OPEN	⟦cham⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:1	solteedy	solteedy	OPEN	⟦solteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:2	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:3	qodeedy	qodeedy	OPEN	⟦qodeedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:4	chedaiin	chedain	OPEN	⟦chedaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:5	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:6	shedaiin	shedain	OPEN	⟦shedaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:7	shealol	shealol	OPEN	⟦shealol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:8	ched	ched	OPEN	⟦ched⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:1	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:2	qol	qol	OPEN	⟦qol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:3	sheedy	sheedy	OPEN	⟦sheedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:4	shol	shol	OPEN	⟦shol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:5	tedy	tedy	OPEN	⟦tedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:6	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:7	lsheedy	lsheedy	OPEN	⟦lsheedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:8	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:9	qolal	qolal	OPEN	⟦qolal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:10	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:1	sokcheey	sokcheey	OPEN	⟦sokcheey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:2	sain	sain	OPEN	⟦sain⟧	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:3	sheeol	sheeol	OPEN	⟦sheeol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:4	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:5	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:6	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:7	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:8	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:1	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:2	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:3	qotol	qotol	OPEN	⟦qotol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:4	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:5	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:6	sheety	sheety	OPEN	⟦sheety⟧	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:7	qokeed	qokeed	OPEN	⟦qokeed⟧	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:8	y	y	OPEN	⟦y⟧	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:9	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:10	lol	lol	OPEN	⟦lol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:1	sshedy	sshedy	OPEN	⟦sshedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:2	qotaiin	qotain	OPEN	⟦qotaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:3	chedy	chedy	ACTION	erwärme(lchedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:4	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:5	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:6	qolcheedy	qolcheedy	OPEN	⟦qolcheedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:7	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:8	lol	lol	OPEN	⟦lol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:1	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:2	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:3	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:4	sheed	sheed	OPEN	⟦sheed⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:5	qeey	qeey	OPEN	⟦qeey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:6	saiin	sain	OPEN	⟦saiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:7	sheety	sheety	OPEN	⟦sheety⟧	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:8	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:9	lol	lol	OPEN	⟦lol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:1	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(shedy;Quelle=f77r.16:5)	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:2	cheedy	cheedy	OPEN	⟦cheedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:3	lshey	lshey	OPEN	⟦lshey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:4	qo	qo	OPEN	⟦qo⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:5	l	l	OPEN	⟦l⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:6	or	or	OPEN	⟦or⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:7	chees	chees	OPEN	⟦chees⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:8	sheckhedy	sheckhedy	OPEN	⟦sheckhedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:9	qol	qol	OPEN	⟦qol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:10	cheedy	cheedy	OPEN	⟦cheedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.18	f77r.18:11	qotaiin	qotain	OPEN	⟦qotaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:1	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:2	lchey	lchey	OPEN	⟦lchey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:3	lsheey	lsheey	OPEN	⟦lsheey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:4	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:5	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:6	qokar	qokar	OPEN	⟦qokar⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:7	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:8	laiin	lain	OPEN	⟦laiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:9	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:1	qotain	qotain	OPEN	⟦qotain⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:2	sheal	sheal	OPEN	⟦sheal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:3	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:4	qoteey	qoteey	OPEN	⟦qoteey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:5	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:6	sheey	sheey	OPEN	⟦sheey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:7	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:8	dalchedy	dalchedy	OPEN	⟦dalchedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:1	chedaiin	chedain	OPEN	⟦chedaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:2	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:3	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:4	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:5	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:6	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:7	shear	shear	OPEN	⟦shear⟧	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:8	olaiiny	olaiiny	OPEN	⟦olaiiny⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:1	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:2	al	al	OPEN	⟦al⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:3	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:4	r	r	OPEN	⟦r⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:5	oin	oin	OPEN	⟦oin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:6	chy	chy	OPEN	⟦chy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:7	chedaiin	chedain	OPEN	⟦chedaiin⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:8	cheey	cheey	OPEN	⟦cheey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:9	okedy	okedy	OPEN	⟦okedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.22	f77r.22:10	qoky	qoky	OPEN	⟦qoky⟧	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:1	sheoky	sheoky	OPEN	⟦sheoky⟧	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:2	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:3	chedy	chedy	ACTION	erwärme(lchedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:4	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:5	olshedy	olshedy	OPEN	⟦olshedy⟧	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:6	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:7	chedy	chedy	ACTION	erwärme(lchedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:8	qokal	qokal	OPEN	⟦qokal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:1	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(lchedy;Quelle=f77r.23:4)	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:2	dol	dol	OPEN	⟦dol⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:3	shor	shor	OPEN	⟦shor⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:4	cphey	cphey	OPEN	⟦cphey⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:5	lfcheal	lfcheal	OPEN	⟦lfcheal⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:6	shear	shear	OPEN	⟦shear⟧	recorded
N	BATH3	f77r	F77_P1	f77r.24	f77r.24:7	qolchy	qolchy	OPEN	⟦qolchy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:1	otedy	otedy	OPEN	⟦otedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:2	qokar	qokar	OPEN	⟦qokar⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:3	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:4	qokal	qokal	OPEN	⟦qokal⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:5	shedar	shedar	OPEN	⟦shedar⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:6	dal	dal	OPEN	⟦dal⟧	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:7	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:8	daror	daror	OPEN	⟦daror⟧	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:1	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:2	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=NA;MISSING_DESTINATION)	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:3	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:4	chcthy	chcthy	OPEN	⟦chcthy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:5	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:6	qokaly	qokaly	OPEN	⟦qokaly⟧	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:1	solchedy	solchedy	OPEN	⟦solchedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:2	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:3	okaiin	okain	NOUN	Ansatz[okain]	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:4	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:5	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:6	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:1	olchey	olchey	OPEN	⟦olchey⟧	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:2	qotey	qotey	OPEN	⟦qotey⟧	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:3	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:4	olcheedy	olcheedy	OPEN	⟦olcheedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:5	sar	sar	OPEN	⟦sar⟧	recorded
N	BATH3	f77r	F77_P2	f77r.28	f77r.28:6	lom	lom	OPEN	⟦lom⟧	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:1	saiin	sain	OPEN	⟦saiin⟧	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:2	cheeol	cheeol	OPEN	⟦cheeol⟧	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:3	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:4	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:5	qotal	qotal	OPEN	⟦qotal⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:1	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:2	chckhey	chckhey	OPEN	⟦chckhey⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:3	sa	sa	OPEN	⟦sa⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:4	iin	iin	OPEN	⟦iin⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:5	qolkain	qolkain	OPEN	⟦qolkain⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:6	cheeky	cheeky	OPEN	⟦cheeky⟧	recorded
N	BATH3	f77r	F77_P2	f77r.30	f77r.30:7	lol	lol	OPEN	⟦lol⟧	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:1	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:2	chckhy	chckhy	OPEN	⟦chckhy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:3	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:4	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:5	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.31	f77r.31:6	qotary	qotary	OPEN	⟦qotary⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:1	qor	qor	OPEN	⟦qor⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:2	ain	ain	OPEN	⟦ain⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:3	cheol	cheol	OPEN	⟦cheol⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:4	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:5	chealor	chealor	OPEN	⟦chealor⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:6	cheey	cheey	OPEN	⟦cheey⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:7	qeteiiin	qeteiiin	OPEN	⟦qeteiiin⟧	recorded
N	BATH3	f77r	F77_P2	f77r.32	f77r.32:8	dary	dary	OPEN	⟦dary⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:1	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(shedy;Quelle=f77r.27:4)	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:2	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:3	qol	qol	OPEN	⟦qol⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:4	keedy	keedy	OPEN	⟦keedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:5	qoteeedy	qoteeedy	OPEN	⟦qoteeedy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:6	sar	sar	OPEN	⟦sar⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:7	oiiiin	oiiiin	OPEN	⟦oiiiin⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:8	cheety	cheety	OPEN	⟦cheety⟧	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:9	dy	dy	OPEN	⟦dy⟧	recorded
N	BATH3	f77r	F77_P2	f77r.34	f77r.34:1	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f77r	F77_P2	f77r.34	f77r.34:2	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f77r	F77_P2	f77r.34	f77r.34:3	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
