source_id	unit_id	page	locus	visible_owner	visible_surface	primary_layer	layered_group_reading	local_owner_expansion_de
A203	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheey	COMMON_PORTABLE_SURFACE	[KERN:Freigabewert/cheey]	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.
A204	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheeteey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheeteey]	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.
A205	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	yteody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yteody]	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.
A206	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	chpor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chpor]	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.
A207	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	cheokorchey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheokorchey]	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.
A208	A2	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	chod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chod]	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.
A209	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	ykor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykor]	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.
A210	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	shey	COMMON_PORTABLE_SURFACE	[KERN:Freigabewert/shey]	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.
A211	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	qocheey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qocheey]	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.
A212	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	chokal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chokal]	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.
A213	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	okeey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okeey]	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.
A214	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	ror	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ror]	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.
A215	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	eckhear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:eckhear]	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.
A216	A2	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	daram	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:daram]	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.
A217	A2	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dchor]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.
A218	A2	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okaiiin]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.
A219	A2	f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yky]	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.
A220	A2	f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dary]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.
A221	A2	f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chkchykoly]	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.
A222	A2	f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	okodaly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okodaly]	Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.
A223	A2	f68r1	f68r1.9	A2_STAR_STATION_01	odchecthy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:odchecthy]	A2_STAR_STATION_01: feste abgeleitete Bedingung.
A224	A2	f68r1	f68r1.10	A2_STAR_STATION_02	otcheody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otcheody]	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.
A225	A2	f68r1	f68r1.11	A2_STAR_STATION_03	okoaly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okoaly]	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.
A226	A2	f68r1	f68r1.12	A2_STAR_STATION_04	chocfhy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chocfhy]	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.
A227	A2	f68r1	f68r1.13	A2_STAR_STATION_05	octhey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:octhey]	A2_STAR_STATION_05: ausgewählte Grundbedingung.
A228	A2	f68r1	f68r1.14	A2_STAR_STATION_06	otshey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otshey]	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.
A229	A2	f68r1	f68r1.15	A2_STAR_STATION_07	otydy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otydy]	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.
A230	A2	f68r1	f68r1.16	A2_STAR_STATION_08	okear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okear]	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.
A231	A2	f68r1	f68r1.17	A2_STAR_STATION_09	cphocthy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cphocthy]	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.
A232	A2	f68r1	f68r1.18	A2_STAR_STATION_10	ytchody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytchody]	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.
A233	A2	f68r1	f68r1.19	A2_STAR_STATION_11	otys	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otys]	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.
A234	A2	f68r1	f68r1.20	A2_STAR_STATION_12	olor	COMMON_PORTABLE_SURFACE	[KERN:derselbe Ansatz/olor]	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.
A235	A2	f68r1	f68r1.21	A2_STAR_STATION_13	ockhy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ockhy]	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.
A236	A2	f68r1	f68r1.22	A2_STAR_STATION_14	ofcheor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ofcheor]	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.
A237	A2	f68r1	f68r1.23	A2_STAR_STATION_15	otchdy	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:otchdy]	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.
A238	A2	f68r1	f68r1.24	A2_STAR_STATION_16	otykchs	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otykchs]	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.
A239	A2	f68r1	f68r1.25	A2_STAR_STATION_17	otol	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:otol]	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.
A240	A2	f68r1	f68r1.26	A2_STAR_STATION_18	otor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otor]	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.
A241	A2	f68r1	f68r1.27	A2_STAR_STATION_19	oiinar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oiinar]	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.
A242	A2	f68r1	f68r1.28	A2_STAR_STATION_20	okoldy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okoldy]	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.
A243	A2	f68r1	f68r1.29	A2_STAR_STATION_21	ykchdy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykchdy]	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.
A244	A2	f68r1	f68r1.30	A2_STAR_STATION_22	oeeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oeeody]	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.
A245	A2	f68r1	f68r1.31	A2_STAR_STATION_23	ocphy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ocphy]	A2_STAR_STATION_23: Grundauswahl.
A246	A2	f68r1	f68r1.32	A2_STAR_STATION_24	okeeodal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeeodal]	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.
A247	A2	f68r1	f68r1.33	A2_STAR_STATION_25	okshor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okshor]	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.
A248	A2	f68r1	f68r1.34	A2_STAR_STATION_26	osdaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:osdaiin]	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.
A249	A2	f68r1	f68r1.35	A2_STAR_STATION_27	otochedy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otochedy]	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.
A250	A2	f68r1	f68r1.36	A2_STAR_STATION_28	dolchedy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dolchedy]	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.
A251	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oky	COMMON_PORTABLE_SURFACE	[KERN:einsetzen/oky]	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.
A252	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okchdy]	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.
A253	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okardy]	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.
A254	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	qear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qear]	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.
A255	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oygy]	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.
A256	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dair]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.
A257	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	cheyky	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheyky]	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.
A258	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otaza	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otaza]	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.
A259	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	sar	COMMON_PORTABLE_SURFACE	[KERN:davon/sar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
A260	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
A261	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chykar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chykar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.
A262	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okoirsh	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okoirsh]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.
A263	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
A264	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chetody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chetody]	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.
A265	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeos	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeeos]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.
A266	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:o]	A3_LEFT_WHEEL_RING_TEXT: Grundwert.
A267	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	tey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:tey]	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.
A268	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otokeeey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otokeeey]	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.
A269	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeeody]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.
A270	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okeey]	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.
A271	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	doiir	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:doiir]	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.
A272	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	teeo	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:teeo]	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.
A273	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A274	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chey	COMMON_PORTABLE_SURFACE	[KERN:dies/chey]	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A275	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ot	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ot]	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.
A276	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A277	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okedy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okedy]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.
A278	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chsdy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chsdy]	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.
A279	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeod]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.
A280	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A281	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A282	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	choaiin	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choaiin]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.
A283	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.
A284	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.
A285	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chol	COMMON_PORTABLE_SURFACE	[KERN:weiter/chol]	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
A286	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chees	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chees]	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.
A287	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	yto	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yto]	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.
A288	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	odair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:odair]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.
A289	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oty	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oty]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.
A290	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oteeo	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteeo]	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.
A291	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dar	COMMON_PORTABLE_SURFACE	[KERN:davon/dar]	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
A292	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:o]	A3_LEFT_WHEEL_RING_TEXT: Grundwert.
A293	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	eykeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:eykeody]	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.
A294	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dchor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dchor]	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.
A295	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	char	COMMON_PORTABLE_SURFACE	[KERN:davon/char]	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
A296	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yka	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yka]	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.
A297	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	COMMON_PORTABLE_SURFACE	[KERN:weiter/chol]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
A298	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykar]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.
A299	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/dal]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.
A300	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykady	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykady]	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.
A301	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:iokeeor]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.
A302	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheey	COMMON_PORTABLE_SURFACE	[KERN:Freigabewert/cheey]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.
A303	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:choly]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.
A304	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykeeal]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.
A305	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheo	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheo]	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.
