unit_id	page	locus	visible_owner	surface_text	layered_group_reading	local_owner_expansion_de	group_count	common_count	homograph_count	exemplar_count
A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	[EXEMPLAR:yka] [KERN:weiter/chol] [EXEMPLAR:ykar] [KERN:dorthin/dal] [EXEMPLAR:ykady] [EXEMPLAR:iokeeor] [KERN:Freigabewert/cheey] [EXEMPLAR:choly] [EXEMPLAR:ykeeal] [EXEMPLAR:cheo] [EXEMPLAR:oaram] [EXEMPLAR:ockhy] [ASTRO-HOMOGRAPH:sheey] [KERN:Sollwert/aiin] [KERN:dies/y] [EXEMPLAR:daiial] [EXEMPLAR:cheody] [KERN:dorthin/cheal] [EXEMPLAR:yetey] [EXEMPLAR:chear] [KERN:dies/y] [KERN:dies/dy] [EXEMPLAR:ykey] [EXEMPLAR:ch] [KERN:dies/y] [KERN:dies/dy] [KERN:weiter/chol] [EXEMPLAR:ykar] [KERN:weiter/ol] [KERN:dies/y] [EXEMPLAR:ykeeody] [KERN:dies/chey] [KERN:dorthin/dal] [ASTRO-HOMOGRAPH:ody] [EXEMPLAR:airchy] [KERN:einsetzen/choky] [EXEMPLAR:ychey] [KERN:dies/chey]	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz. || A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk. || A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii. || A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz. || A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse. || A3_MIDDLE_WHEEL_RING_TEXT: Zustand. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen. || A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert. || lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	38	17	2	19
A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	[EXEMPLAR:doair] [EXEMPLAR:otaldal] [EXEMPLAR:dair] [KERN:überführen/chdy] [EXEMPLAR:otoar] [EXEMPLAR:ar] [KERN:dies/chy] [EXEMPLAR:qoteor] [ASTRO-HOMOGRAPH:cho] [EXEMPLAR:qotair] [EXEMPLAR:chda] [EXEMPLAR:oteeal] [EXEMPLAR:cheor] [EXEMPLAR:ar] [EXEMPLAR:air] [EXEMPLAR:oteody] [EXEMPLAR:ytyd] [EXEMPLAR:a] [EXEMPLAR:dchy] [EXEMPLAR:otoly] [EXEMPLAR:okeodal] [EXEMPLAR:oteoarar] [EXEMPLAR:cheteeser] [EXEMPLAR:dair] [KERN:dies/chey] [EXEMPLAR:okody] [KERN:dorthin/dal] [ASTRO-HOMOGRAPH:oteey] [ASTRO-HOMOGRAPH:oteey]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d. || A3_RIGHT_WHEEL_RING_TEXT: Hauptwert. || A3_RIGHT_WHEEL_RING_TEXT: fester Zustand. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe. || lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	29	4	3	22
A3	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	okeey sar	[ASTRO-HOMOGRAPH:okeey] [KERN:davon/sar]	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen. || Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.	2	1	1	0
A3	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	okeo dy	[EXEMPLAR:okeo] [KERN:dies/dy]	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo. || Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.	2	1	0	1
A3	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	ochoyk	[EXEMPLAR:ochoyk]	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.	1	0	0	1
A3	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	ykeey	[EXEMPLAR:ykeey]	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.	1	0	0	1
A3	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	ytory	[EXEMPLAR:ytory]	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.	1	0	0	1
A3	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	oeesy	[EXEMPLAR:oeesy]	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.	1	0	0	1
A3	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	ytody	[EXEMPLAR:ytody]	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	1	0	0	1
A3	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	okody	[EXEMPLAR:okody]	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	1	0	0	1
A3	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	otody	[EXEMPLAR:otody]	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.	1	0	0	1
A3	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	okeal	[EXEMPLAR:okeal]	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.	1	0	0	1
A3	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	okeod	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	1	0	0	1
A3	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	oteeys	[EXEMPLAR:oteeys]	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.	1	0	0	1
A3	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	oteol	[EXEMPLAR:oteol]	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.	1	0	0	1
A3	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	ykeydy	[EXEMPLAR:ykeydy]	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	1	0	0	1
A3	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	okeod	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	1	0	0	1
A3	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	saral	[EXEMPLAR:saral]	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	1	0	0	1
A3	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	saiir	[EXEMPLAR:saiir]	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	1	0	0	1
A3	f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	okolar	[EXEMPLAR:okolar]	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	1	0	0	1
A3	f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	ykeody	[EXEMPLAR:ykeody]	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	1	0	0	1
A3	f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	sarydy	[EXEMPLAR:sarydy]	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.	1	0	0	1
A3	f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	otchy	[EXEMPLAR:otchy]	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.	1	0	0	1
A3	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	okeey dy	[ASTRO-HOMOGRAPH:okeey] [KERN:dies/dy]	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen. || Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.	2	1	1	0
A3	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	okey d	[ASTRO-HOMOGRAPH:okey] [EXEMPLAR:d]	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen. || A3_LEFT_RADIAL_SLOT_23: Festwert.	2	0	1	1
A3	f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	okeod	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	1	0	0	1
A3	f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	okodchy	[EXEMPLAR:okodchy]	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.	1	0	0	1
A3	f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	okeody	[EXEMPLAR:okeody]	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.	1	0	0	1
A3	f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	okcheys	[EXEMPLAR:okcheys]	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.	1	0	0	1
A3	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	oar alys	[EXEMPLAR:oar] [EXEMPLAR:alys]	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o. || Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.	2	0	0	2
