unified_serial	page	unit_or_locus	source_group_identity	visible_identity	owner	construction	current_short_reading	content_mode	selected_record_reading_de
233	f83r	B3-S003	E233	daiin	B3_UPPER_MARGIN_OPEN_FAN_STATION	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
234	f83r	B3-S003	E234	chey	B3_UPPER_MARGIN_OPEN_FAN_STATION	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
235	f83r	B3-S003	E235	lchedy	B3_UPPER_MARGIN_OPEN_FAN_STATION	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
236	f83r	B3-S004	E236	qokaiin	B3_UPPER_MARGIN_OPEN_FAN_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
237	f83r	B3-S004	E237	qotal	B3_UPPER_MARGIN_OPEN_FAN_STATION	C02	Danach oder in demselben Gang: danach dorthin.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
238	f83r	B3-S004	E238	dar	B3_UPPER_MARGIN_OPEN_FAN_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: aus dem Ansatz.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
239	f83r	B3-S005	E239	schedy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C08	Führe die Handlung aus; schließe nur bei Endkarte: Posten überführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
240	f83r	B3-S006	E240	chedchy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: diesen Posten überführen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
241	f83r	B3-S006	E241	qokal	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C04	Führe es an der bezeichneten Stelle aus: dort ansetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
242	f83r	B3-S006	E242	olchedy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C02	Danach oder in demselben Gang: weiterüberführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
243	f83r	B3-S007	E243	qokaiin	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
244	f83r	B3-S007	E244	chedy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
245	f83r	B3-S007	E245	qokeedy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
246	f83r	B3-S008	E246	lchedy	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
247	f83r	B3-S009	E247	qoky	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
248	f83r	B3-S010	E248	pchedal	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C01	Setze die gelernte Fachkarte: Einlass.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
249	f83r	B3-S010	E249	otedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C02	Danach oder in demselben Gang: kurze Folge; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
250	f83r	B3-S011	E250	shecthedchy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: bereiten Posten umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
251	f83r	B3-S011	E251	qoky	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
252	f83r	B3-S011	E252	chedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
253	f83r	B3-S011	E253	chary	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: aus diesem Posten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
254	f83r	B3-S012	E254	sor	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
255	f83r	B3-S012	E255	shedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
256	f83r	B3-S013	E256	qokaiin	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
257	f83r	B3-S013	E257	chkain	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C10	Setze Maß, Portion oder Stufe: eine Portion.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
258	f83r	B3-S013	E258	shcthey	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz bereithalten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
259	f83r	B3-S013	E259	qokedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
260	f83r	B3-S014	E260	okair	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C05	Führe es aus dem Vorrat oder am Ansatz aus: Wasser einlassen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
261	f83r	B3-S014	E261	sheedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger absetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
262	f83r	B3-S015	E262	lchedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
263	f83r	B3-S016	E263	lo	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C01	Setze die gelernte Fachkarte: abfuehren.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
264	f83r	B3-S016	E264	qokchedy	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C08	Führe die Handlung aus; schließe nur bei Endkarte: angesetzten Inhalt überführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
265	f83r	B3-S017	E265	qokeedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
266	f83r	B3-S018	E266	shedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
267	f83r	B3-S019	E267	qokshedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C08	Führe die Handlung aus; schließe nur bei Endkarte: Absetzgang ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
268	f83r	B3-S020	E268	dal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
269	f83r	B3-S020	E269	lchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
270	f83r	B3-S021	E270	qokaiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
271	f83r	B3-S021	E271	shcthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C07	Führe es mit diesem laufenden Posten aus: bereit.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
272	f83r	B3-S021	E272	dal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
273	f83r	B3-S021	E273	sy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
274	f83r	B3-S021	E274	saiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
275	f83r	B3-S021	E275	shedal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C04	Führe es an der bezeichneten Stelle aus: dort absetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
276	f83r	B3-S021	E276	shecthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C03	Führe aus und beachte Dauer oder Endpunkt: kurz bereit halten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
277	f83r	B3-S021	E277	chey	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
278	f83r	B3-S021	E278	tal	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
279	f83r	B3-S021	E279	shcthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C07	Führe es mit diesem laufenden Posten aus: bereit.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
280	f83r	B3-S021	E280	dalchdy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C04	Führe es an der bezeichneten Stelle aus: dorthin umsetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
281	f83r	B3-S022	E281	qotchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C02	Danach oder in demselben Gang: nächsten Posten überführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
282	f83r	B3-S023	E282	lchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
283	f83r	B3-S024	E283	tchedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C08	Führe die Handlung aus; schließe nur bei Endkarte: Posten überführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
284	f83r	B3-S025	E284	qokchdy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	C08	Führe die Handlung aus; schließe nur bei Endkarte: Umsetzung ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
285	f83r	B3-S026	E285	cheedar	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C05	Führe es aus dem Vorrat oder am Ansatz aus: von dort umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
286	f83r	B3-S026	E286	chldaiin	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C06	Führe es in der angegebenen Portion oder Stufe aus: Absetzmaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
287	f83r	B3-S026	E287	chedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
288	f83r	B3-S026	E288	qokain	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C06	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
289	f83r	B3-S026	E289	checthy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: bereit.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
290	f83r	B3-S026	E290	chealror	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz von dort zur Zielstelle.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
291	f83r	B3-S026	E291	solkeedy	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger sammeln; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
