model	edition	paragraph	at	word	hypothesis
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G002	chokcheo	⟦chokcheo⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G003	kchal	⟦kchal⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G001	s	und
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G002	chol	getrocknet
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G003	chotol	⟦chotol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G004	qotchy	zugeben
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G001	tcho	⟦tcho⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G002	tchol	⟦tchol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G003	chol	getrocknet
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G004	cthy	Kraut
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G001	qotchy	zugeben
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G002	chody	⟦chody⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G003	ctho	⟦ctho⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G004	r	⟦r⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G005	chey	⟦chey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G006	kch[a:o]rg	⟦kch[a:o]rg⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G001	chokeey	⟦chokeey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G002	qokcheey	⟦qokcheey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G003	schey	⟦schey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G004	d	⟦d⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G005	aiin	⟦aiin⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G006	dy	⟦dy⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G001	sho	mit
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G002	chokchy	⟦chokchy⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G003	kchoar	⟦kchoar⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G004	sotodan	⟦sotodan⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G001	otchey	⟦otchey⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G002	keol	⟦keol⟧
UM	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G003	daiin	Masse C·Uₚ
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G001	told	⟦told⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G002	shar	⟦shar⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G003	ytshy	⟦ytshy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G004	otchdal	⟦otchdal⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G005	dchal	⟦dchal⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G006	dchy	⟦dchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G007	ytdg	⟦ytdg⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G001	qoeees	⟦qoeees⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G002	or	⟦or⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G003	oaiin	⟦oaiin⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G004	shy	⟦shy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G005	okshy	⟦okshy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G006	qokchy	⟦qokchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G007	qokchy	⟦qokchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G008	s	und
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G009	g	⟦g⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G001	or	⟦or⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G002	shy	⟦shy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G003	qoky	⟦qoky⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G004	qoky	⟦qoky⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G005	chkchy	⟦chkchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G006	qokshy	⟦qokshy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G007	qokam	⟦qokam⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G001	qotchy	zugeben
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G002	qokay	⟦qokay⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G003	qokchy	⟦qokchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G004	ykcho	⟦ykcho⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G005	ydl	⟦ydl⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G006	dar	⟦dar⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G001	r	⟦r⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G002	ychoees	⟦ychoees⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G003	ykchy	⟦ykchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G004	qol	⟦qol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G005	kchy	⟦kchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G006	qotchol	⟦qotchol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G007	daiir	⟦daiir⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G008	om	⟦om⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G001	qotor	⟦qotor⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G002	chor	Blüten
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G003	otchy	Material T
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G004	qokeees	⟦qokeees⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G005	chy	Wasser
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G006	s	und
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G007	ar	Anteil
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G008	ykar	⟦ykar⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G001	ychol	⟦ychol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G002	dor	⟦dor⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G003	chod	⟦chod⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G004	qokol	⟦qokol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G005	daiin	Masse C·Uₚ
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G006	qokol	⟦qokol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G007	dar	⟦dar⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G008	dy	⟦dy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G001	tolol	⟦tolol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G002	sh	⟦sh⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G003	cphoy	⟦cphoy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G004	daror	⟦daror⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G005	ddy	⟦ddy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G006	ytor	⟦ytor⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G007	ykam	⟦ykam⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G001	okchor	⟦okchor⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G002	qotchy	zugeben
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G003	qokchy	⟦qokchy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G004	ytol	⟦ytol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G005	doky	⟦doky⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G006	dy	⟦dy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G001	yka	⟦yka⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G002	dshy	⟦dshy⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G003	dair	Masse A·Uₚ
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G004	ykol	⟦ykol⟧
UM	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G005	dom	⟦dom⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G001	pochaiin	⟦pochaiin⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G002	cthor	⟦cthor⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G003	chpcheos	⟦chpcheos⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G004	opchey	⟦opchey⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G005	py	⟦py⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G006	kchy	⟦kchy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G001	qokchy	⟦qokchy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G002	kchol	⟦kchol⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G003	sor	⟦sor⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G004	qokchos	⟦qokchos⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G005	ykchy	⟦ykchy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G006	darom	⟦darom⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G001	otchy	Material T
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G002	chol	getrocknet
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G003	daiin	Masse C·Uₚ
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G004	qotol	⟦qotol⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G005	ytol	⟦ytol⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G006	daiin	Masse C·Uₚ
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G001	ytch	⟦ytch⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G002	chcthy	⟦chcthy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G003	qotol	⟦qotol⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G004	daiin	Masse C·Uₚ
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G005	daiin	Masse C·Uₚ
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G001	qotchy	zugeben
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G002	qoteey	Material U
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G003	daiin	Masse C·Uₚ
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G004	doty	⟦doty⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G005	qot	⟦qot⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G001	ychoy	⟦ychoy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G002	kchor	⟦kchor⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G003	cthol	⟦cthol⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G004	chocthy	⟦chocthy⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G005	s	und
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G001	ycho	⟦ycho⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G002	r	⟦r⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G003	chaiin	⟦chaiin⟧
UM	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G004	cthor	⟦cthor⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G001	kooiin	Wurzelstockmaterial
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G002	cheo	⟦cheo⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G003	pchor	⟦pchor⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G004	otaiin	⟦otaiin⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G005	o	⟦o⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G006	dain	Masse B·Uₚ
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G007	chor	Blüten
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G008	dair	Masse A·Uₚ
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G009	shty	⟦shty⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G001	kcho	⟦kcho⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G002	kchy	⟦kchy⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G003	sho	mit
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G004	shol	feucht
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G005	qotcho	⟦qotcho⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G006	loeees	⟦loeees⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G007	qoty	⟦qoty⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G008	chor	Blüten
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G009	daiin	Masse C·Uₚ
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G001	otchy	Material T
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G002	chor	Blüten
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G003	lshy	⟦lshy⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G004	chol	getrocknet
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G005	chody	⟦chody⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G006	chodain	⟦chodain⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G007	chcthy	⟦chcthy⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G008	daiin	Masse C·Uₚ
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G001	sho	mit
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G002	cholo	⟦cholo⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G003	cheor	⟦cheor⟧
UM	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G004	chodaiin	⟦chodaiin⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G001	tchoky	⟦tchoky⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G002	kchol	⟦kchol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G003	shol	feucht
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.9|G004	chotcheytchol	⟦chotcheytchol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G001	ytchor	⟦ytchor⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G002	otchy	Material T
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G003	chokyt	⟦chokyt⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G004	chey	⟦chey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G005	r	⟦r⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.10|G006	okaiin	Zubereitung
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G001	shy	⟦shy⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G002	kcheey	⟦kcheey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G003	daiin	Masse C·Uₚ
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G004	cthol	⟦cthol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G005	chor	Blüten
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.11|G006	chokor	⟦chokor⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G001	sh	⟦sh⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G002	cho	⟦cho⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G003	kchey	⟦kchey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.12|G004	qokokchy	⟦qokokchy⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G001	okchy	⟦okchy⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G002	chokcheo	⟦chokcheo⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.13|G003	kchal	⟦kchal⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G001	schol	⟦schol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G002	chotol	⟦chotol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.14|G003	qotchy	zugeben
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G001	tchotchol	⟦tchotchol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G002	chol	getrocknet
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.15|G003	cthy	Kraut
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G001	qotchy	zugeben
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G002	chody	⟦chody⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G003	cthor	⟦cthor⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G004	chey	⟦chey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G005	kchar	⟦kchar⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G006	m	⟦m⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G001	chokeey	⟦chokeey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G002	qokcheey	⟦qokcheey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G003	schey	⟦schey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G004	daiin	Masse C·Uₚ
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G005	dy	⟦dy⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G001	sho	mit
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G002	chokchy	⟦chokchy⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G003	kchoar	⟦kchoar⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.18|G004	sotodan	⟦sotodan⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G001	otchey	⟦otchey⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G002	keol	⟦keol⟧
UM	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G003	daiin	Masse C·Uₚ
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G001	told	⟦told⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G002	shor	Früchte
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G003	ytshy	⟦ytshy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G004	otchdal	⟦otchdal⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G005	dchal	⟦dchal⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G006	dchy	⟦dchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.1|G007	ytdg	⟦ytdg⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G001	qoeees	⟦qoeees⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G002	or	⟦or⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G003	oaiin	⟦oaiin⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G004	shy@140;	⟦shy@140;⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G005	okshy	⟦okshy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G006	qokchy	⟦qokchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G007	qokchy	⟦qokchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G008	s	und
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.2|G009	g	⟦g⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G001	orshy	⟦orshy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G002	qoky	⟦qoky⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G003	qoky	⟦qoky⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G004	chkchy	⟦chkchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G005	qokshy	⟦qokshy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.3|G006	qokam	⟦qokam⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G001	qotchy	zugeben
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G002	qokay	⟦qokay⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G003	qokchy	⟦qokchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G004	ykcho	⟦ykcho⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G005	ydl	⟦ydl⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.4|G006	dar	⟦dar⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G001	ychoees	⟦ychoees⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G002	ykchy	⟦ykchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G003	qol	⟦qol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G004	kchy	⟦kchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G005	qotchol	⟦qotchol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G006	daiir	⟦daiir⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.5|G007	om	⟦om⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G001	qotor	⟦qotor⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G002	chor	Blüten
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G003	otchy	Material T
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G004	qokeees	⟦qokeees⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G005	chy	Wasser
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G006	s	und
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G007	ar	Anteil
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.6|G008	ykar	⟦ykar⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G001	ychol	⟦ychol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G002	dor	⟦dor⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G003	chod	⟦chod⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G004	qokol	⟦qokol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G005	daiin	Grad C
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G006	qokol	⟦qokol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G007	dar	⟦dar⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.7|G008	dy	⟦dy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G001	tolol	⟦tolol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G002	sh	⟦sh⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G003	cphoy	⟦cphoy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G004	daror	⟦daror⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G005	ddy	⟦ddy⟧
