instrument_id	module_id	page	locus	local_image_owner	local_content_class	surface_sequence	group_count	compact_default_sequence_de	operator_class	module_role_de	selection_rule	imperative_reading_de	fluent_workshop_reading_de	orientation_status
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.64	A1_RIGHT_PHASE_STATION_01	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	s air	2	Nebenwert | Himmels-, Ring- oder Zeigerlauf	VALUE	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Nebenwert | Himmels-, Ring- oder Zeigerlauf.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_01: Nebenwert | Himmels-, Ring- oder Zeigerlauf.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.65	A1_RIGHT_PHASE_STATION_02	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	soear	1	Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Ausgangssektor, Ursprung oder Bezugswert.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.66	A1_RIGHT_PHASE_STATION_03	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	cpheey	1	lange oder volle Diagrammstufe	VALUE	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: lange oder volle Diagrammstufe.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.67	A1_RIGHT_PHASE_STATION_04	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	okodar	1	Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.68	A1_RIGHT_PHASE_STATION_05	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	oepchod	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Himmelsobjekt oder Eingangsbedingung.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.69	A1_RIGHT_PHASE_STATION_06	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	s ay	2	Nebenwert | aktueller Hauptwert	VALUE	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Nebenwert | aktueller Hauptwert.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_06: Nebenwert | aktueller Hauptwert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.70	A1_RIGHT_PHASE_STATION_07	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	osar	1	Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Ausgangssektor, Ursprung oder Bezugswert.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_PHASES	f67r2	f67r2.71	A1_RIGHT_PHASE_STATION_08	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	oran	1	Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	Licht-, Phasen- oder Kalenderbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle die sichtbare Phasenstelle und notiere ihre Bedingung: Bedingungs-, Tabellen- oder Wahlansatz.	Rechte Phasenplätze, A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_LEFT_RING_RULE	f67r2	f67r2.72	A1_LEFT_OUTER_RING_TEXT	LEFT_WHEEL_LOCAL_RING_RUBRIC	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	12	vom bezeichneten Ausgangsplatz | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes | Sollwert oder Grad eines Diagrammplatzes | neue Grundklasse | Sollwert oder Grad eines Diagrammplatzes | Himmels-, Ring- oder Zeigerlauf | Himmels-, Ring- oder Zeigerlauf | Sollwert oder Grad eines Diagrammplatzes | im selben Ring, Band oder Satz fortsetzen | Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung | im selben Ring, Band oder Satz fortsetzen | in kurzer Stufe setzen	CLASS	Sollwert-, Lauf- und Klassenrahmen des linken Rades	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies den linken Ringtext als Einstellregel: vom bezeichneten Ausgangsplatz | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes | Sollwert oder Grad eines Diagrammplatzes | neue Grundklasse | Sollwert oder Grad eines Diagrammplatzes | Himmels-, Ring- oder Zeigerlauf | Himmels-, Ring- oder Zeigerlauf | Sollwert oder Grad eines Diagrammplatzes | im selben Ring, Band oder Satz fortsetzen | Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung | im selben Ring, Band oder Satz fortsetzen | in kurzer Stufe setzen.	Linke Ringregel, A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz | Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes | Sollwert oder Grad eines Diagrammplatzes | neue Grundklasse | Sollwert oder Grad eines Diagrammplatzes | Himmels-, Ring- oder Zeigerlauf | Himmels-, Ring- oder Zeigerlauf | Sollwert oder Grad eines Diagrammplatzes | im selben Ring, Band oder Satz fortsetzen | Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung | im selben Ring, Band oder Satz fortsetzen | in kurzer Stufe setzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_RIGHT_RING_RULES	f67r2	f67r2.73	A1_RIGHT_OUTER_RING_TEXT	RIGHT_WHEEL_LOCAL_RING_RUBRIC	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	11	abgelesener oder freigegebener Wert | dieser lokale Diagrammposten | Position oder Bedingung halten + lange oder volle Diagrammstufe | lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten | Diagrammplatz berechnen oder bearbeiten | Diagrammposten setzen oder aktivieren | Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert	READOUT	Grad, Fortsetzung und Ablesung des rechten Rades	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies die rechte Ringregel als Bedienrahmen: abgelesener oder freigegebener Wert | dieser lokale Diagrammposten | Position oder Bedingung halten + lange oder volle Diagrammstufe | lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten | Diagrammplatz berechnen oder bearbeiten | Diagrammposten setzen oder aktivieren | Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	Rechte Ringregeln, A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert | dieser lokale Diagrammposten | Position oder Bedingung halten + lange oder volle Diagrammstufe | lange oder volle Diagrammstufe | Diagrammplatz berechnen oder bearbeiten | Diagrammplatz berechnen oder bearbeiten | Diagrammposten setzen oder aktivieren | Sollwert oder Grad eines Diagrammplatzes | Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen | Ausgangssektor, Ursprung oder Bezugswert | im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I67_TWO_WHEEL_COMPARATOR	M67_SHARED_LEGEND	f67r2	f67r2.74	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	PAIRED_PAGE_LEGEND_OWNER_UNRESOLVED	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	13	abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | sekundärer Ablesewert | lange oder volle Diagrammstufe | durch Sektor, Ring oder Pruefweg fuehren | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes | gezaehlter Teil oder Unterabschnitt | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | aktueller Hauptwert	READOUT	gemeinsame Ablese- und Einstellbegriffe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies die Legende als gemeinsamen Kartenschlüssel, ohne sie einem Einzelrad aufzuzwingen: abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | sekundärer Ablesewert | lange oder volle Diagrammstufe | durch Sektor, Ring oder Pruefweg fuehren | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes | gezaehlter Teil oder Unterabschnitt | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | aktueller Hauptwert.	Gemeinsame Legende, A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | sekundärer Ablesewert | lange oder volle Diagrammstufe | durch Sektor, Ring oder Pruefweg fuehren | Himmelsobjekt oder Eingangsbedingung | Sollwert oder Grad des bezeichneten Himmelsplatzes | Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes | gezaehlter Teil oder Unterabschnitt | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | aktueller Hauptwert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.1	A2_LEFT_PANEL_HEADER	LEFT_STAR_PANEL_RUBRIC	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	9	Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten | lange oder volle Diagrammstufe | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | im selben Ring, Band oder Satz fortsetzen | Bedingungs-, Tabellen- oder Wahlansatz | lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld	CONDITION	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten | lange oder volle Diagrammstufe | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | im selben Ring, Band oder Satz fortsetzen | Bedingungs-, Tabellen- oder Wahlansatz | lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld.	Paneelköpfe, A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten | lange oder volle Diagrammstufe | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe | im selben Ring, Band oder Satz fortsetzen | Bedingungs-, Tabellen- oder Wahlansatz | lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe | Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.2	A2_MIDDLE_PANEL_HEADER	MIDDLE_STAR_PANEL_RUBRIC	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	9	Grundzustand dieses Platzes | naechster Platz oder folgende Bedingung | vollstaendig setzen und den Eintrag schliessen | abgelesener oder freigegebener Diagrammwert | lange oder volle Diagrammstufe + lange oder volle Diagrammstufe | Phasenplatz fest eingetragen | Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung	READOUT	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Grundzustand dieses Platzes | naechster Platz oder folgende Bedingung | vollstaendig setzen und den Eintrag schliessen | abgelesener oder freigegebener Diagrammwert | lange oder volle Diagrammstufe + lange oder volle Diagrammstufe | Phasenplatz fest eingetragen | Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung.	Paneelköpfe, A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes | naechster Platz oder folgende Bedingung | vollstaendig setzen und den Eintrag schliessen | abgelesener oder freigegebener Diagrammwert | lange oder volle Diagrammstufe + lange oder volle Diagrammstufe | Phasenplatz fest eingetragen | Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz | Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.3	A2_RIGHT_PANEL_HEADER	RIGHT_SECTORIZED_PANEL_RUBRIC	ykor shey qocheey chokal okeey ror eckhear daram	8	Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | in langer Stufe setzen | Bedingungs-, Tabellen- oder Wahlansatz | durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert	READOUT	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | in langer Stufe setzen | Bedingungs-, Tabellen- oder Wahlansatz | durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert.	Paneelköpfe, A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz | abgelesener oder freigegebener Diagrammwert | abgelesener oder freigegebener Wert | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | in langer Stufe setzen | Bedingungs-, Tabellen- oder Wahlansatz | durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.4	A2_MULTIPANEL_HEADER_FRAGMENT_04	MULTIPANEL_HEADER_OWNER_UNRESOLVED	dchor okaiiin	2	Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe	CONDITION	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe.	Paneelköpfe, A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz | Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.5	A2_MULTIPANEL_HEADER_FRAGMENT_05	MULTIPANEL_HEADER_OWNER_UNRESOLVED	yky	1	aktuelles Haus	CLASS	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: aktuelles Haus.	Paneelköpfe, A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.6	A2_MULTIPANEL_HEADER_FRAGMENT_06	MULTIPANEL_HEADER_OWNER_UNRESOLVED	dary	1	Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Ausgangssektor, Ursprung oder Bezugswert.	Paneelköpfe, A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_PANEL_HEADERS	f68r1	f68r1.7	A2_MULTIPANEL_HEADER_FRAGMENT_07	MULTIPANEL_HEADER_OWNER_UNRESOLVED	chkchykoly	1	Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen	PROCESS	Abfragemodus für Eingang, Phase, Ziel oder Ablesung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Paneelkopf als Modus: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen.	Paneelköpfe, A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_CENTER_KEY	f68r1	f68r1.8	A2_CENTRE_KEY_UNRESOLVED	FACE_CENTRE_IDENTITY_UNRESOLVED	okodaly	1	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld	TRANSFER	Zielsetzung und Grundgrad	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Nutze Zentrum oder Legende als lokalen Ziel- und Gradschlüssel: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	Zentrum und Legende, A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.9	A2_STAR_STATION_01	LOCAL_STAR_OR_ASTERISM_STATION	odchecthy	1	feste abgeleitete Bedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: feste abgeleitete Bedingung.	28 Sternstationen, A2_STAR_STATION_01: feste abgeleitete Bedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.10	A2_STAR_STATION_02	LOCAL_STAR_OR_ASTERISM_STATION	otcheody	1	naechster Platz oder folgende Bedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: naechster Platz oder folgende Bedingung.	28 Sternstationen, A2_STAR_STATION_02: naechster Platz oder folgende Bedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.11	A2_STAR_STATION_03	LOCAL_STAR_OR_ASTERISM_STATION	okoaly	1	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	28 Sternstationen, A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.12	A2_STAR_STATION_04	LOCAL_STAR_OR_ASTERISM_STATION	chocfhy	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Himmelsobjekt oder Eingangsbedingung.	28 Sternstationen, A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.13	A2_STAR_STATION_05	LOCAL_STAR_OR_ASTERISM_STATION	octhey	1	ausgewählte Grundbedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: ausgewählte Grundbedingung.	28 Sternstationen, A2_STAR_STATION_05: ausgewählte Grundbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.14	A2_STAR_STATION_06	LOCAL_STAR_OR_ASTERISM_STATION	otshey	1	naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert	READOUT	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	28 Sternstationen, A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.15	A2_STAR_STATION_07	LOCAL_STAR_OR_ASTERISM_STATION	otydy	1	Teilsektor oder Untereintrag	LOCAL_ENTRY	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Teilsektor oder Untereintrag.	28 Sternstationen, A2_STAR_STATION_07: Teilsektor oder Untereintrag.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.16	A2_STAR_STATION_08	LOCAL_STAR_OR_ASTERISM_STATION	okear	1	Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	28 Sternstationen, A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I68_STAR_CLASS_ATLAS	M68_STAR_STATIONS	f68r1	f68r1.17	A2_STAR_STATION_09	LOCAL_STAR_OR_ASTERISM_STATION	cphocthy	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	lokale Sternklasse, Bedingung, Übertragung oder Zielangabe	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle den sichtbaren Sternplatz und lies seine lokale Funktion: Himmelsobjekt oder Eingangsbedingung.	28 Sternstationen, A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
