case_id	phase	statement_id	page	record	owner_or_station	input_product_id	event_count	surface_sequence	command_ids	invariant_command_sequence_de	concrete_case_expansion_de	owner_and_product_attach_rule_de
C4	OPERATE_OR_APPLY	B4-S013	f83r	B4	linke Hauptstation mit offenem Fransenlauf	H5	2	qokol shedy	CMD093|CMD147	ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S014	f83r	B4	linke Hauptstation mit offenem Fransenlauf	H5	4	or chey qockhey dairydy	CMD106|CMD158|CMD071|CMD003	ANSATZ | DIES | GANG · DURCHLASS · KURZ · DIES | LAUF · DIES; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S015	f83r	B4	linke Hauptstation mit offenem Fransenlauf	H5	6	qokain shey kain chckhal solkey lchedy	CMD078|CMD141|CMD041|CMD012|CMD149|CMD059	ANSETZEN · PORTION | HALTEN · LANG · DIES | ZUFUEHREN · PORTION | ABZIEHEN · DURCHLASS · ZIEL | AUFFANGEN · KURZ · DIES | FUEHREN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C4	OPERATE_OR_APPLY	B4-S016	f83r	B4	rechte Hauptstation mit S-Lauf und Mehrarmknoten	H5	4	qolkain dal skar shedy	CMD101|CMD004|CMD044|CMD147	FORTSETZEN · ZUFUEHREN · PORTION | ZIEL | ZUFUEHREN · QUELLE | ABSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S001	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	9	chochor cho chodaly daiin sho kchol otchor choky dal	CMD039|CMD037|CMD038|CMD001|CMD037|CMD049|CMD113|CMD095|CMD004	GABE · ABZIEHEN · ANSATZ | GABE | GABE · ZIEL · DIES | MASS | GABE | ZUFUEHREN · FORTSETZEN | DANACH · ABZIEHEN · ANSATZ | ANSETZEN · DIES | ZIEL	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S002	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	4	schol choy choky cheeckhody	CMD097|CMD040|CMD095|CMD016	FORTSETZEN | GABE · DIES | ANSETZEN · DIES | ABZIEHEN · LANG · DURCHLASS · GANG; SCHLUSS	Die folgende Pflanzengabe ansetzen, den Auszug durch den Durchlass laufen lassen und mit derselben Charge fortfahren.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S003	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	4	sh cho kchey qokokchy	CMD131|CMD037|CMD046|CMD092	HALTEN | GABE | ZUFUEHREN · KURZ · DIES | ANSETZEN · ANSETZEN · DIES	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S004	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	3	okchy chokcheo kchal	CMD095|CMD083|CMD043	ANSETZEN · DIES | ANSETZEN · ABZIEHEN · KURZ · GANG | ZUFUEHREN · ZIEL	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S005	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	4	sho chokchy kchoar sotodan	CMD037|CMD095|CMD047|CMD119	GABE | ANSETZEN · DIES | ZUFUEHREN · GABE · QUELLE | DANACH · GANG · PORTION	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	PREPARE_PRODUCT	H5-S006	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	RAW_PLANT_MATERIAL	3	otchey keol daiin	CMD121|CMD045|CMD001	DANACH · DIES | ZUFUEHREN · KURZ · FORTSETZEN | MASS	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	OPERATE_OR_APPLY	B5-S001	f83r	B5	linke Fransenstation im B5-Nachtrag	H5	1	otchdy	CMD114	DANACH · UMSETZEN; SCHLUSS	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	OPERATE_OR_APPLY	B5-S002	f83r	B5	linke Fransenstation im B5-Nachtrag	H5	1	qokchdy	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C5	OPERATE_OR_APPLY	B5-S003	f83r	B5	linke Fransenstation im B5-Nachtrag	H5	9	shedal dal cheol lol chdal aiin sol daiiin chedy	CMD146|CMD004|CMD097|CMD067|CMD020|CMD001|CMD097|CMD031|CMD022	ABSETZEN · ZIEL | ZIEL | FORTSETZEN | FUEHREN · FORTSETZEN | UMSETZEN · ZIEL | MASS | FORTSETZEN | ZWEIT · STUFE | UMSETZEN · DIES	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C6	OPERATE_OR_APPLY	B6-S001	f83r	B6	rechter S-Lauf im B6-Nachtrag	H5	9	solkeey qekey raly ol daiin ol dain chey ldalor	CMD151|CMD032|CMD127|CMD097|CMD001|CMD097|CMD002|CMD158|CMD053	AUFFANGEN · LANG · DIES | KURZ · ZUFUEHREN · KURZ · DIES | KUEHLEN · ZIEL · DIES | FORTSETZEN | MASS | FORTSETZEN | PORTION | DIES | FUEHREN · ZIEL · ANSATZ	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
