source_position_id	event_id	record_unit_id	statement_id	family_id	controlled_phrase	value_selection_route	pair_id	identity_selection_route	context_cue	reconstructed_joint_tuple_id	expected_joint_tuple_id	reconstructed_surface	expected_surface	board_address	exact_value	exact_identity	exact_surface
S178	E178	B2	B2-S005	T06	TRANSFER[Sollsammlung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2d2e37ccb2dacc53ee5a	2d2e37ccb2dacc53ee5a	solkaiin	solkaiin	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S179	E179	B2	B2-S005	T04	TRANSFER[durchleiten]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2cc8bb3c2af19607888f	2cc8bb3c2af19607888f	chckhy	chckhy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S180	E181	B2	B2-S005	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	qokaiin	qokaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S181	E182	B2	B2-S005	B03	BEZUG[Folgevorbereitung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	a8f891de626fc00028e9	a8f891de626fc00028e9	octheol	octheol	M3_CLEAR_EXTRACT__S1_BEZUG_FOLGE	YES	YES	YES
S182	E183	B2	B2-S005	D04	ZUSTAND[Langwärmen]	CONTRAST_COMPOSITION	P09	PAIR_PLACARD_PLUS_OWNER	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	f0db6d30cd34f4cb2a4d	f0db6d30cd34f4cb2a4d	chkeey	chkeey	M3_CLEAR_EXTRACT__S4_DAUER_ZUSTAND	YES	YES	YES
S183	E184	B2	B2-S005	T03	TRANSFER[abziehen]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	04a3877f0fc81b7597c9	04a3877f0fc81b7597c9	ldy	ldy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S184	E185	B2	B2-S006	B04	BEZUG[Langfolge]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	5d5e0b288cf36864ed9d	5d5e0b288cf36864ed9d	oteey	oteey	M3_CLEAR_EXTRACT__S1_BEZUG_FOLGE	YES	YES	YES
S185	E186	B2	B2-S006	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER_AND_RIGHT_NEIGHBOR	B2_UPPER_PAIRED_BASINS_AND_CYLINDER >> Kurzpassage	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	qokal	qokal	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
S186	E187	B2	B2-S006	T04	TRANSFER[Kurzpassage]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	c1913ec4ff84148da6d3	c1913ec4ff84148da6d3	sheckhy	sheckhy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S187	E188	B2	B2-S006	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	qoky	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S188	E189	B2	B2-S007	T05	TRANSFER[Vorabsetzschluss]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	cbb42a4fe68068325d6b	cbb42a4fe68068325d6b	dshedy	dshedy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S189	E190	B2	B2-S008	M01	MASS[Folgemaß]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	54d0e228ca346110af05	54d0e228ca346110af05	otaiin	otaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S190	E191	B2	B2-S008	Z02	ZIEL[Quelleinsatz]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	3ae9a121ba0045b913e8	3ae9a121ba0045b913e8	qokar	qokar	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S191	E192	B2	B2-S008	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	tedy	tedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S192	E193	B2	B2-S009	T05	TRANSFER[Folgeabsetzen]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	daa1347f456415fe8737	daa1347f456415fe8737	solshedy	solshedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S193	E194	B2	B2-S010	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	0275fbf14e07935b0a45	0275fbf14e07935b0a45	qokeey	qokeey	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S194	E195	B2	B2-S010	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	276a7c2d74d1143446f4	276a7c2d74d1143446f4	qoky	qoky	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S195	E196	B2	B2-S010	T04	TRANSFER[Auslass]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	5eff216ba51fbfb21f22	5eff216ba51fbfb21f22	ls	ls	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S196	E197	B2	B2-S010	T07	TRANSFER[Klarauszug]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5df9126607030b95175	b5df9126607030b95175	shey	shey	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S197	E198	B2	B2-S011	M03	MASS[Zugabe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	1645e612504fcef59ced	1645e612504fcef59ced	qokain	qokain	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	YES	YES	YES
S198	E199	B2	B2-S011	B02	BEZUG[Quelle]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	4d4559019a961b834aa1	4d4559019a961b834aa1	dar	dar	M2_PREPARATION__S1_BEZUG_FOLGE	YES	YES	YES
S199	E200	B2	B2-S011	M03	MASS[Zugabe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	1645e612504fcef59ced	1645e612504fcef59ced	qokain	qokain	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	YES	YES	YES
S200	E201	B2	B2-S011	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S201	E202	B2	B2-S012	T03	TRANSFER[Abführgut]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	0ab57b7166de99db3a55	0ab57b7166de99db3a55	lchy	lchy	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S202	E203	B2	B2-S012	T07	TRANSFER[Klarauszug]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5df9126607030b95175	b5df9126607030b95175	shey	shey	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S203	E204	B2	B2-S012	D01	ZUSTAND[Kurzvorbereitung]	DIRECT_COMPOSITION	P06	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	6b89d6dd70635bc60fe0	6b89d6dd70635bc60fe0	qcthey	qcthey	M3_CLEAR_EXTRACT__S4_DAUER_ZUSTAND	YES	YES	YES
S204	E205	B2	B2-S012	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	0275fbf14e07935b0a45	0275fbf14e07935b0a45	qokeey	qokeey	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S205	E206	B2	B2-S012	T07	TRANSFER[Klarabzug]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	5fca8fc3dee57e1d8c1f	5fca8fc3dee57e1d8c1f	lcheey	lcheey	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S206	E207	B2	B2-S012	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin	aiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S207	E208	B2	B2-S012	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	y	y	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S208	E209	B2	B2-S012	Z02	ZIEL[Volleinsatz]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d25110e0d8488927278f	d25110e0d8488927278f	qokeeedy	qokeeedy	M5_APPLICATION_ITEM__S5_ZIEL_ANWENDUNG	YES	YES	YES
S209	E210	B2	B2-S013	T03	TRANSFER[abführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	lchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S210	E211	B2	B2-S014	T03	TRANSFER[Quellabzug]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	29e0eb222ef2fb99523a	29e0eb222ef2fb99523a	lar	lar	M5_APPLICATION_ITEM__S3_PROZESS_TRANSFER	YES	YES	YES
S211	E212	B2	B2-S015	B04	BEZUG[Folgeklarlauf]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	d4a31dbcf1ed6d9e5aa9	d4a31dbcf1ed6d9e5aa9	tshey	tshey	M3_CLEAR_EXTRACT__S1_BEZUG_FOLGE	YES	YES	YES
S212	E213	B2	B2-S015	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_POOL_EDGE_STATIONS	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S213	E214	B2	B2-S016	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	al	al	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S214	E215	B2	B2-S016	T03	TRANSFER[Quellabführung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	0f15effeca7ab10bb026	0f15effeca7ab10bb026	lchedar	lchedar	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S215	E216	B2	B2-S016	M05	MASS[teilen]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	db729b598e89e11452e0	db729b598e89e11452e0	ches	ches	M3_CLEAR_EXTRACT__S2_MATERIAL_MASS	YES	YES	YES
S216	E217	B2	B2-S016	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	aiin	aiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S217	E218	B2	B2-S016	B04	BEZUG[Langfolge]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	5d5e0b288cf36864ed9d	5d5e0b288cf36864ed9d	oteey	oteey	M3_CLEAR_EXTRACT__S1_BEZUG_FOLGE	YES	YES	YES
S218	E219	B2	B2-S016	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	qokaiin	qokaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S219	E220	B2	B2-S016	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_POOL_EDGE_STATIONS	08bd5ca0c2ad137a056d	08bd5ca0c2ad137a056d	qokey	qokey	M1_RAW_PART__S4_DAUER_ZUSTAND	YES	YES	YES
S220	E221	B2	B2-S016	T02	TRANSFER[Zuführung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	65df3cd9e59060042d47	65df3cd9e59060042d47	pchedy	pchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S221	E222	B2	B2-S017	D02	ZUSTAND[Zielkurzhalt]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	98bdc4244c84cbef3321	98bdc4244c84cbef3321	rsheal	rsheal	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S222	E223	B2	B2-S017	Z01	ZIEL[Zielschluss]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	78b3b3140714da19090d	78b3b3140714da19090d	daldy	daldy	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S223	E224	B2	B2-S018	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_POOL_EDGE_STATIONS	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S224	E225	B2	B2-S019	T05	TRANSFER[Absetzschluss]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	7f68f60279efe6b28cd7	7f68f60279efe6b28cd7	rshedy	rshedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S225	E226	B2	B2-S020	B04	BEZUG[Langfolgestufe]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	ff178343c18e287ce3b7	ff178343c18e287ce3b7	qoteedy	qoteedy	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S226	E227	B2	B2-S021	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_POOL_EDGE_STATIONS	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S227	E228	B2	B2-S022	T03	TRANSFER[Abführung]	CONTRAST_COMPOSITION	P01	PAIR_PLACARD_PLUS_OWNER	B2_LOWER_POOL_EDGE_STATIONS	f2af6326898fb5b490a4	f2af6326898fb5b490a4	lochedy	lochedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S228	E229	B3	B3-S001	T06	TRANSFER[Langsammlung]	DIRECT_COMPOSITION	P08	PAIR_PLACARD_PLUS_OWNER	B3_UPPER_MARGIN_OPEN_FAN_STATION	3b70942557b3a40e8030	3b70942557b3a40e8030	solkeedy	solkeedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S229	E230	B3	B3-S002	Z01	ZIEL[Folgeziel]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	90bcf0a9ec0ef56399e6	90bcf0a9ec0ef56399e6	qotal	qotal	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S230	E231	B3	B3-S002	D04	ZUSTAND[Langwärmen]	CONTRAST_COMPOSITION	P09	PAIR_PLACARD_PLUS_OWNER	B3_UPPER_MARGIN_OPEN_FAN_STATION	a84fbe3ad380df345b97	a84fbe3ad380df345b97	chkeedy	chkeedy	M2_PREPARATION__S4_DAUER_ZUSTAND	YES	YES	YES
S231	E232	B3	B3-S003	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	chey	chey	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S232	E233	B3	B3-S003	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	chaiin	chaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S233	E234	B3	B3-S003	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	chey	chey	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S234	E235	B3	B3-S003	T03	TRANSFER[abführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	lchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S235	E236	B3	B3-S004	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	qokaiin	qokaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S236	E237	B3	B3-S004	Z01	ZIEL[Folgeziel]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	90bcf0a9ec0ef56399e6	90bcf0a9ec0ef56399e6	qotal	qotal	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S237	E238	B3	B3-S004	B02	BEZUG[Quelle]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	4d4559019a961b834aa1	4d4559019a961b834aa1	char	char	M2_PREPARATION__S1_BEZUG_FOLGE	YES	YES	YES
S238	E239	B3	B3-S005	T01	TRANSFER[überführen]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	259b2b3b0bf859882e2c	259b2b3b0bf859882e2c	tchedy	tchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S239	E240	B3	B3-S006	T01	TRANSFER[Postentransfer]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	5e8441397e7c0faf042b	5e8441397e7c0faf042b	chedchy	chedchy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S240	E241	B3	B3-S006	Z01	ZIEL[Zieleinsatz]	CONTRAST_COMPOSITION	P13	PAIR_PLACARD_PLUS_OWNER	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	308e8ea2d5d190c498e8	308e8ea2d5d190c498e8	qokal	qokal	M3_CLEAR_EXTRACT__S5_ZIEL_ANWENDUNG	YES	YES	YES
S241	E242	B3	B3-S006	B04	BEZUG[weiterführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	28ffbc88b97772a75f1e	28ffbc88b97772a75f1e	qolchedy	qolchedy	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S242	E243	B3	B3-S007	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	qokaiin	qokaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S243	E244	B3	B3-S007	T01	TRANSFER[Umsetzen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chedy	chedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S244	E245	B3	B3-S007	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S245	E246	B3	B3-S008	T03	TRANSFER[abführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	lchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S246	E247	B3	B3-S009	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	276a7c2d74d1143446f4	276a7c2d74d1143446f4	choky	choky	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S247	E248	B3	B3-S010	T02	TRANSFER[Zielzuführung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	ba540da978ea132f6da5	ba540da978ea132f6da5	pchedal	pchedal	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S248	E249	B3	B3-S010	B04	BEZUG[Kurzfolge]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	c45ebac60774620561e2	c45ebac60774620561e2	otedy	otedy	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S249	E250	B3	B3-S011	T01	TRANSFER[Vorbereitungstransfer]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	348e81ba084c5acdb32b	348e81ba084c5acdb32b	shecthedchy	shecthedchy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S250	E251	B3	B3-S011	Z02	ZIEL[Einsetzen]	WHOLE_CARD_MNEMONIC	P02	PAIR_PLACARD_PLUS_OWNER	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	276a7c2d74d1143446f4	276a7c2d74d1143446f4	choky	choky	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S251	E252	B3	B3-S011	T01	TRANSFER[Umsetzen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chedy	chedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S252	E253	B3	B3-S011	B02	BEZUG[Quellposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	0bdc8b6db811b4e67a63	0bdc8b6db811b4e67a63	chary	chary	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S253	E254	B3	B3-S012	B03	BEZUG[Ansatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	7a4bb8136330ee4e6e56	7a4bb8136330ee4e6e56	chor	chor	M2_PREPARATION__S1_BEZUG_FOLGE	YES	YES	YES
S254	E255	B3	B3-S012	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	cheedy	cheedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S255	E256	B3	B3-S013	M01	MASS[Sollstellung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5fcea1eaed06b2f2291	b5fcea1eaed06b2f2291	qokaiin	qokaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S256	E257	B3	B3-S013	M02	MASS[Portion]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	9da1b6ac2c929daea697	9da1b6ac2c929daea697	chkain	chkain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S257	E258	B3	B3-S013	D01	ZUSTAND[Kurzvorbereitung]	DIRECT_COMPOSITION	P06	PAIR_PLACARD_PLUS_OWNER	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	6b89d6dd70635bc60fe0	6b89d6dd70635bc60fe0	shcthey	shcthey	M3_CLEAR_EXTRACT__S4_DAUER_ZUSTAND	YES	YES	YES
S258	E259	B3	B3-S013	D03	ZUSTAND[Kurzkontakt]	DIRECT_COMPOSITION	P05	PAIR_PLACARD_PLUS_OWNER	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	7db18b2f0fb7ed0fcfd3	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
S259	E260	B3	B3-S014	Z02	ZIEL[Laufeinsatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	7d2404c835b10a2c06af	7d2404c835b10a2c06af	okair	okair	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S260	E261	B3	B3-S014	T05	TRANSFER[Langabsetzen]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	03626ca94cb17800d767	03626ca94cb17800d767	sheedy	sheedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S261	E262	B3	B3-S015	T03	TRANSFER[abführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	lchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S262	E263	B3	B3-S016	T03	TRANSFER[Abzug]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2b7fa918d1b2f5c656e3	2b7fa918d1b2f5c656e3	lo	lo	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S263	E264	B3	B3-S016	T01	TRANSFER[Rücktransfer]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	07913ef9b1fb773cd325	07913ef9b1fb773cd325	qokchedy	qokchedy	M1_RAW_PART__S3_PROZESS_TRANSFER	YES	YES	YES
S264	E265	B3	B3-S017	D03	ZUSTAND[Langkontakt]	DIRECT_COMPOSITION	P07	PAIR_PLACARD_PLUS_OWNER	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	7d25241b0e56c836372a	7d25241b0e56c836372a	qokeedy	qokeedy	M4_MEASURED_PORTION__S4_DAUER_ZUSTAND	YES	YES	YES
