held_page	private_target_recipe	target_reading_de	source_neighbor_count	source_recipes	replacement_operations	source_pages	replay_status	sample_event_id	sample_incoming_action	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	factor_conditional_reading_de	factor_replay_decision	occurrence_prediction
f76r	CH+OR+SH+E+DY	NEHMEN · EINHEIT · HALTEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1963	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-OR|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	NEHMEN · EINHEIT · HALTEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	CH+P+SH+EE+DY	NEHMEN · EINSETZEN · HALTEN · GRAD II · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2209	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE|PAIR:CH>P|PAIR:P>SH|CLOSE:SH	NONE	NONE	NEHMEN · EINSETZEN · HALTEN · GRAD II · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	CHD+OR	BEARBEITEN · EINHEIT	4	CHD+AIIN | CHD+AIN | CHD+Y | SH+OR	AIIN>OR@2 | AIN>OR@2 | SH>CHD@1 | Y>OR@2	f10r|f11r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	RECOVERED_HIGH_PRIORITY	G407-E2359	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-OR	NONE	NONE	BEARBEITEN · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	CHD+Y+L	BEARBEITEN · POSTEN · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2365	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-Y|FOCUS:CHD<-L	NONE	NONE	BEARBEITEN · POSTEN · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	D_ADDR+CH+EE+D_ADDR+Y	HIER · NEHMEN · GRAD II · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1999	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|FOCUS:CH<-Y	NONE	NONE	HIER · NEHMEN · GRAD II · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	K+OL+P+Y	GEBEN · FORTSETZEN · EINSETZEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2270	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	GEBEN · FORTSETZEN · EINSETZEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	L+K+AIN	VERBINDUNG · GEBEN · ANTEIL	3	AL+K+AIN | L+K+AIIN | L+K+Y	AIIN>AIN@3 | AL>L@1 | Y>AIN@3	f75r|f81v|f82r|f95v	RECOVERED_STRONG	G407-E1992	SH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-L|FOCUS:K<-AIN	NONE	NONE	VERBINDUNG · GEBEN · ANTEIL	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	L+K+AR	VERBINDUNG · GEBEN · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2324	CHD	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-L|FOCUS:K<-AR	NONE	NONE	VERBINDUNG · GEBEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	L+K+E+Y	VERBINDUNG · GEBEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2141	OK	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-L|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	VERBINDUNG · GEBEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	L+SH	VERBINDUNG · HALTEN	1	L+CHD	CHD>SH@2	f82r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E2239	CHD	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L	NONE	NONE	VERBINDUNG · HALTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	L+SH+CH+T+Y	VERBINDUNG · HALTEN · NEHMEN · EINSTELLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2108	SH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-L|FOCUS:T<-Y|PAIR:SH>CH|PAIR:CH>T	NONE	NONE	VERBINDUNG · HALTEN · NEHMEN · EINSTELLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	O+P+AR	AUSFÜHRUNG · EINSETZEN · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2269	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR	NONE	NONE	AUSFÜHRUNG · EINSETZEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	O+P+CHD+Y	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2341	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	O+P+E+Y	AUSFÜHRUNG · EINSETZEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2144	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|FOCUS:P<-Y	NONE	NONE	AUSFÜHRUNG · EINSETZEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	O+P+SH+D_ADDR+Y	AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1835	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y|PAIR:P>SH	NONE	NONE	AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+AL+CH+E+Y	SETZEN · ZIELORT · NEHMEN · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2095	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AL|FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	SETZEN · ZIELORT · NEHMEN · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+AL+OR+O	SETZEN · ZIELORT · EINHEIT · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1998	OK	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-AL|FOCUS:OK<-OR	NONE	NONE	SETZEN · ZIELORT · EINHEIT · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+A_ADDR+S	SETZEN · HIER · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2204	CHD	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	SETZEN · HIER · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+CHD+DY+L	SETZEN · BEARBEITEN · SCHLUSS · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2236	CHD	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L|PAIR:OK>CHD|CLOSE:CHD	NONE	NONE	SETZEN · BEARBEITEN · SCHLUSS · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+CHD+S+DY	SETZEN · BEARBEITEN · WÄHLEN · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2022	CHD	FACTOR_AMBER_LOCAL_APPENDIX	NONE	PAIR:OK>CHD|CLOSE:S	PAIR:CHD>S	NONE	SETZEN · BEARBEITEN · WÄHLEN · SCHLUSS	READ_AMBER	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+E+D_ADDR+AL+OR	SETZEN · GRAD I · HIER · ZIELORT · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2386	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E|FOCUS:OK<-AL|FOCUS:OK<-OR	NONE	NONE	SETZEN · GRAD I · HIER · ZIELORT · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+E+D_ADDR+AR	SETZEN · GRAD I · HIER · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2218	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-E|FOCUS:OK<-AR	NONE	NONE	SETZEN · GRAD I · HIER · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OK+E+D_ADDR+OR	SETZEN · GRAD I · HIER · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2312	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-E|FOCUS:OK<-OR	NONE	NONE	SETZEN · GRAD I · HIER · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OL+EEE+D_ADDR	FORTSETZEN · GRAD III · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2033	SH	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT	FOCUS:OWNER<-EEE	NONE	NONE	FORTSETZEN · GRAD III · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OL+L+CH+Y	FORTSETZEN · VERBINDUNG · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2163	SH	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:CH<-Y	NONE	NONE	FORTSETZEN · VERBINDUNG · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OL+O+IIN	FORTSETZEN · AUSFÜHRUNG · STUFE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2059	OK	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · STUFE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OL+P	FORTSETZEN · EINSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1836	SH	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	FORTSETZEN · EINSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OL+SH+EE+D_ADDR	FORTSETZEN · HALTEN · GRAD II · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2346	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	FORTSETZEN · HALTEN · GRAD II · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OT+AL+AM_ADDR	DANACH · ZIELORT · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2248	T	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	DANACH · ZIELORT · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OT+D_ADDR+D_ADDR+Y+AR	DANACH · HIER · HIER · POSTEN · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1846	SH	FACTOR_GREEN_CROSS_PAGE	Q_OT_PACKAGE_FORWARD|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-Y|FOCUS:CH<-AR	NONE	NONE	DANACH · HIER · HIER · POSTEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OT+E+DY+L	DANACH · GRAD I · SCHLUSS · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2009	CHD	FACTOR_GREEN_CROSS_PAGE	OWNER_CONTEXT|L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-E|FOCUS:OWNER<-L|CLOSE:CHD	NONE	NONE	DANACH · GRAD I · SCHLUSS · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OT+E+D_ADDR+SH+E+DY	DANACH · GRAD I · HIER · HALTEN · GRAD I · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1924	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	DANACH · GRAD I · HIER · HALTEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	OT+E+S	DANACH · GRAD I · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1976	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	DANACH · GRAD I · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	P+OL+AL+CHD+DY	EINSETZEN · FORTSETZEN · ZIELORT · BEARBEITEN · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2201	NONE	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL|CLOSE:CHD	NONE	NONE	EINSETZEN · FORTSETZEN · ZIELORT · BEARBEITEN · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	P+OL+EE+D_ADDR+AR+AN	EINSETZEN · FORTSETZEN · GRAD II · HIER · AUSGANG · KLASSE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2259	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:P<-EE|FOCUS:P<-AR	NONE	NONE	EINSETZEN · FORTSETZEN · GRAD II · HIER · AUSGANG · KLASSE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	P+OT+CH+OK+OR	EINSETZEN · DANACH · NEHMEN · SETZEN · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1833	NONE	FACTOR_AMBER_LOCAL_APPENDIX	NEAREST_HEAD_LEFT_TIE	FOCUS:OK<-OR	PAIR:CH>OK	NONE	EINSETZEN · DANACH · NEHMEN · SETZEN · EINHEIT	READ_AMBER	NO__VISIBLE_RECIPE_REQUIRED
f76r	P+SH+E+DY	EINSETZEN · HALTEN · GRAD I · SCHLUSS	2	K+SH+E+DY | OK+SH+E+DY	K>P@1 | OK>P@1	f75r|f81v|f83r|f95v	RECOVERED_NARROW	G407-E2202	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E|PAIR:P>SH|CLOSE:SH	NONE	NONE	EINSETZEN · HALTEN · GRAD I · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	R+AIIN+LOCAL_CHAR_I	MARKIEREN · WERT · VARIANTE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1930	CHD	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · VARIANTE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	R+OR+Y	MARKIEREN · EINHEIT · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2334	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR|FOCUS:R<-Y	NONE	NONE	MARKIEREN · EINHEIT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	SH+DY	HALTEN · SCHLUSS	1	CHD+DY	CHD>SH@1	f81v|f83r|f95v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E2363	SH	FACTOR_GREEN_CROSS_PAGE	NONE	CLOSE:SH	NONE	NONE	HALTEN · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	SH+E+AL+S	HALTEN · GRAD I · ZIELORT · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E1855	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-E|FOCUS:SH<-AL	NONE	NONE	HALTEN · GRAD I · ZIELORT · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	SH+E+D_ADDR	HALTEN · GRAD I · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2361	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f76r	Y+T+AL	POSTEN · EINSTELLEN · ZIELORT	1	Y+T+AR	AR>AL@3	f81r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E2210	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AL	NONE	NONE	POSTEN · EINSTELLEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CARRIER_Q+E+P+CHD+Y	BEGINNMARKER · GRAD I · EINSETZEN · BEARBEITEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2678	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|FOCUS:CHD<-Y|PAIR:P>CHD	NONE	NONE	BEGINNMARKER · GRAD I · EINSETZEN · BEARBEITEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CARRIER_Q+E+T+IIN	BEGINNMARKER · GRAD I · EINSTELLEN · STUFE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2585	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E	NONE	NONE	BEGINNMARKER · GRAD I · EINSTELLEN · STUFE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CARRIER_Q+EE+Y	BEGINNMARKER · GRAD II · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2469	SH	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK|PREVIOUS_CARD_STACK	FOCUS:SH<-EE|FOCUS:SH<-Y	NONE	NONE	BEGINNMARKER · GRAD II · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CH+EE+T+Y	NEHMEN · GRAD II · EINSTELLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2594	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-EE|FOCUS:T<-Y	NONE	NONE	NEHMEN · GRAD II · EINSTELLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CH+L	NEHMEN · VERBINDUNG	3	CH+AIR | CH+AL | S+L	AIR>L@2 | AL>L@2 | S>CH@1	f10r|f1r|f55v|f56r|f71v|f72r|f75r|f76r|f81v	RECOVERED_STRONG	G407-E2658	R	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L	NONE	NONE	NEHMEN · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CH+L+CH+P+SH+EE+Y	NEHMEN · VERBINDUNG · NEHMEN · EINSETZEN · HALTEN · GRAD II · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2697	R	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-L|FOCUS:SH<-EE|FOCUS:SH<-Y|PAIR:CH>P|PAIR:P>SH	NONE	NONE	NEHMEN · VERBINDUNG · NEHMEN · EINSETZEN · HALTEN · GRAD II · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	CH+R	NEHMEN · MARKIEREN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2689	CH	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>R	NONE	NONE	NEHMEN · MARKIEREN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	DA+LOCAL_CHAR_G	ZWEITE STUFE · VARIANTE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2700	CH	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	ZWEITE STUFE · VARIANTE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	D_ADDR+AL+O	HIER · ZIELORT · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2711	R	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	HIER · ZIELORT · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	D_ADDR+AR+OR	HIER · AUSGANG · EINHEIT	1	D_ADDR+AR+AIIN	AIIN>OR@3	f1r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E2542	CHD	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-AR|FOCUS:CHD<-OR	NONE	NONE	HIER · AUSGANG · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	D_ADDR+OL+CH+L	HIER · FORTSETZEN · NEHMEN · VERBINDUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2616	CHD	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L	NONE	NONE	HIER · FORTSETZEN · NEHMEN · VERBINDUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	IIN	STUFE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2569	S	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	STUFE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	L+CH+E+AR	VERBINDUNG · NEHMEN · GRAD I · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2687	S	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-E|FOCUS:CH<-AR	NONE	NONE	VERBINDUNG · NEHMEN · GRAD I · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f77r	L+LOCAL_CHAR_F+CH+E+AL	VERBINDUNG · HIER · NEHMEN · GRAD I · ZIELORT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E2532	P	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK|NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-L|FOCUS:CH<-E|FOCUS:CH<-AL	NONE	NONE	VERBINDUNG · HIER · NEHMEN · GRAD I · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
