translation_id	source_kind	source_id	page	locus	surface_display	normalized_surface	quality_prefix	outer_e_level	o_slot	remainder	working_translation_de	observation_status	residual_policy_de
G633-T0214	FUSED	G633-O0214	f81v	f81v.4	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0215	FUSED	G633-O0215	f82r	f82r.28	chcthey	chcthey	CH	0	0	ey	CTH-Drogenmaterial: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0216	FUSED	G633-O0216	f82v	f82v.12	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0217	FUSED	G633-O0217	f82v	f82v.36	sheecthey	sheecthey	SH	2	0	ey	feuchtes CTH-Drogenmaterial; erweiterte Bindungsstufe 2, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0218	FUSED	G633-O0218	f83r	f83r.8	shecthedchy	shecthedchy	SH	1	0	edchy	feuchtes CTH-Drogenmaterial; Rest edchy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0219	FUSED	G633-O0219	f83r	f83r.11	shcthey	shcthey	SH	0	0	ey	CTH-Drogenmaterial: feucht, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0220	FUSED	G633-O0220	f83r	f83r.14	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0221	FUSED	G633-O0221	f83r	f83r.15	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0222	FUSED	G633-O0222	f83r	f83r.15	shcthy	shcthy	SH	0	0	y	CTH-Drogenmaterial: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0223	FUSED	G633-O0223	f83r	f83r.16	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0224	FUSED	G633-O0224	f83r	f83r.23	shecthedy	shecthedy	SH	1	0	edy	feuchtes CTH-Drogenmaterial; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0225	FUSED	G633-O0225	f83r	f83r.23	shecthy	shecthy	SH	1	0	y	feuchtes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0226	FUSED	G633-O0226	f83r	f83r.24	checthy	checthy	CH	1	0	y	trockenes CTH-Drogenmaterial	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0227	FUSED	G633-O0227	f83r	f83r.42	chcthdy	chcthdy	CH	0	0	dy	CTH-Drogenmaterial: trocken; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0228	FUSED	G633-O0228	f83v	f83v.2	checthedy	checthedy	CH	1	0	edy	trockenes CTH-Drogenmaterial; Rest edy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0229	FUSED	G633-O0229	f83v	f83v.3	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0230	FUSED	G633-O0230	f85r1	f85r1.21	cheocthey	cheocthey	CH	1	1	ey	trockene CTH-Drogenzubereitung, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0231	FUSED	G633-O0231	f85r1	f85r1.25	chcthdy	chcthdy	CH	0	0	dy	CTH-Drogenmaterial: trocken; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0232	FUSED	G633-O0232	f85r1	f85r1.30	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0233	FUSED	G633-O0233	f85r2	f85r2.1	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0234	FUSED	G633-O0234	f86v3	f86v3.6	chcthy	chcthy	CH	0	0	y	CTH-Drogenmaterial: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0235	FUSED	G633-O0235	f86v5	f86v5.5	chcthody	chcthody	CH	0	0	ody	CTH-Drogenmaterial: trocken; Rest ody offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0236	FUSED	G633-O0236	f86v6	f86v6.29	chcthdy	chcthdy	CH	0	0	dy	CTH-Drogenmaterial: trocken; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0237	FUSED	G633-O0237	f86v6	f86v6.40	shcthdy	shcthdy	SH	0	0	dy	CTH-Drogenmaterial: feucht; Rest dy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0238	FUSED	G633-O0238	f86v6	f86v6.43	chocthy	chocthy	CH	0	1	y	CTH-Drogenzubereitung: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0239	FUSED	G633-O0239	f87r	f87r.4	chcthody	chcthody	CH	0	0	ody	Blatt-/Krautgut: trocken; Rest ody offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0240	FUSED	G633-O0240	f87r	f87r.9	shocthey	shocthey	SH	0	1	ey	Blatt-/Krautzubereitung: feucht, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0241	FUSED	G633-O0241	f88r	f88r.7	chcthol	chcthol	CH	0	0	ol	CTH-Drogenmaterial: trocken; Rest ol offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0242	FUSED	G633-O0242	f88v	f88v.2	cheocthy	cheocthy	CH	1	1	y	trockene CTH-Drogenzubereitung	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0243	FUSED	G633-O0243	f88v	f88v.19	chocthey	chocthey	CH	0	1	ey	CTH-Drogenzubereitung: trocken, Form I	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0244	FUSED	G633-O0244	f8r	f8r.10	cheocthy	cheocthy	CH	1	1	y	trockene Blatt-/Krautzubereitung	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0245	FUSED	G633-O0245	f8v	f8v.2	shcthal	shcthal	SH	0	0	al	Blatt-/Krautgut: feucht; Rest al offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0246	FUSED	G633-O0246	f93r	f93r.21	shcthy	shcthy	SH	0	0	y	Blatt-/Krautgut: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0247	FUSED	G633-O0247	f94v	f94v.8	sheocthy	sheocthy	SH	1	1	y	feuchte Blatt-/Krautzubereitung	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0248	FUSED	G633-O0248	f94v	f94v.12	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0249	FUSED	G633-O0249	f95r1	f95r1.6	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0250	FUSED	G633-O0250	f95r2	f95r2.8	chctham	chctham	CH	0	0	am	Blatt-/Krautgut: trocken; Rest am offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0251	FUSED	G633-O0251	f95v1	f95v1.3	chcthykedy	chcthykedy	CH	0	0	ykedy	Blatt-/Krautgut: trocken; Rest ykedy offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0252	FUSED	G633-O0252	f95v1	f95v1.12	shcthy	shcthy	SH	0	0	y	Blatt-/Krautgut: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0253	FUSED	G633-O0253	f95v1	f95v1.13	chcthy	chcthy	CH	0	0	y	Blatt-/Krautgut: trocken	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0254	FUSED	G633-O0254	f96r	f96r.10	shocthody	shocthody	SH	0	1	ody	Blatt-/Krautzubereitung: feucht; Rest ody offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0255	FUSED	G633-O0255	f96v	f96v.3	chcthory	chcthory	CH	0	0	ory	Blatt-/Krautgut: trocken; Rest ory offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0256	FUSED	G633-O0256	f99v	f99v.13	shocthy	shocthy	SH	0	1	y	CTH-Drogenzubereitung: feucht	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0257	FUSED	G633-O0257	f9r	f9r.4	chcthod	chcthod	CH	0	0	od	Blatt-/Krautgut: trocken; Rest od offen	OBSERVED_FUSED	Nur der sichtbare CTH-Ausdruck wird gelesen; Nachbarn werden nicht mit Füllprosa ergänzt
G633-T0258	ALL_READER_SEPARATED	G632-SB001	f114v	f114v.6	cheo | cthedy	cheocthedy	CH	1	1	edy	trockene CTH-Drogenzubereitung; Rest edy offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0259	ALL_READER_SEPARATED	G632-SB002	f20v	f20v.9	cho | cthy	chocthy	CH	0	1	y	Blatt-/Krautzubereitung: trocken	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0260	ALL_READER_SEPARATED	G632-SB003	f22v	f22v.15	sho | cthy	shocthy	SH	0	1	y	Blatt-/Krautzubereitung: feucht	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0261	ALL_READER_SEPARATED	G632-SB004	f28r	f28r.5	sho | cthody	shocthody	SH	0	1	ody	Blatt-/Krautzubereitung: feucht; Rest ody offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0262	ALL_READER_SEPARATED	G632-SB005	f36v	f36v.13	she | cthol	shecthol	SH	1	0	ol	feuchtes Blatt-/Krautgut; Rest ol offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0263	ALL_READER_SEPARATED	G632-SB006	f87r	f87r.10	sho | cthos	shocthos	SH	0	1	os	Blatt-/Krautzubereitung: feucht; Rest os offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0264	ALL_READER_SEPARATED	G632-SB007	f96r	f96r.9	sheo | cthody	sheocthody	SH	1	1	ody	feuchte Blatt-/Krautzubereitung; Rest ody offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0265	READER_BOUNDARY_BRIDGE	G632-B003	f114v	f114v.33	cheo | ctheey || cheoctheey	cheoctheey	CH	1	1	eey	trockene CTH-Drogenzubereitung, Form II	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0266	READER_BOUNDARY_BRIDGE	G632-B005	f21r	f21r.7	cho | cthor || chocthor	chocthor	CH	0	1	or	Blatt-/Krautzubereitung: trocken; Rest or offen	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0267	READER_BOUNDARY_BRIDGE	G632-B006	f21r	f21r.9	sh | cthey || shcthey	shcthey	SH	0	0	ey	Blatt-/Krautgut: feucht, Form I	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
G633-T0268	READER_BOUNDARY_BRIDGE	G632-B007	f21v	f21v.5	sho | cthy || shocthy	shocthy	SH	0	1	y	Blatt-/Krautzubereitung: feucht	OBSERVED_BOUNDARY_REALIZATION	Wortgrenze ändert die Arbeitsbedeutung nicht
