occurrence_id	page	locus	token_index	surface	quality_prefix	outer_e_level	o_slot	remainder	structural_parse	triple_exact_token_stable	triple_boundary_normalized	left_surface	right_surface	position	section	language	hand	material_default_de	outer_e_default_de	inner_form_default_de	working_translation_de	surface_line
G633-O0178	f78v	f78v.11	9	chcthy	CH	0	0	y	ch+∅+∅+cth+y	0	0	qokain	daiin	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qol chedy qol okeey ykal ol chdy qokain chcthy daiin
G633-O0179	f78v	f78v.28	7	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	oteedy	los	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	olkain shey qokey okar ol oteedy chcthy los aiin d
G633-O0180	f79r	f79r.5	3	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	shedy	or	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy
G633-O0181	f79r	f79r.8	6	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ykchedy	yoky	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qokol cheedy qokal shed ykchedy chcthy yoky qokal cholo
G633-O0182	f79r	f79r.11	7	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	shek	otal	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	shoy chedy tshey dshdy otchar shek chcthy otal ory
G633-O0183	f79r	f79r.25	8	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	oteey	<END>	LAST	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	cholchey qotshy qol shey qokar shedy oteey chcthy
G633-O0184	f79v	f79v.13	6	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokain	okeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	dain ar olshey dytain qokain checthy okeedy qokeedy ror
G633-O0185	f80r	f80r.14	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	lky	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal
G633-O0186	f80r	f80r.16	7	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	qokain	qokeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty
G633-O0187	f80r	f80r.18	7	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qokar	qotol	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam
G633-O0188	f80r	f80r.18	9	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	qotol	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam
G633-O0189	f80r	f80r.19	8	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokal	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dcheol shedy qokeel qotaiin chtal schcthy qokal chcthy qokain okain oloky
G633-O0190	f80r	f80r.21	11	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	oltain	<END>	LAST	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy
G633-O0191	f80r	f80r.22	3	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	qol	qokalkeol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	qokeedy qol shecthy qokalkeol qoky qokal shedy sal olkain shey qokl
G633-O0192	f80r	f80r.23	7	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	aiiin	pchey	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar
G633-O0193	f80r	f80r.25	8	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	dol	orol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory
G633-O0194	f80r	f80r.26	3	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	dar	otedy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky
G633-O0195	f80r	f80r.27	9	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	olor	olor	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor
G633-O0196	f80r	f80r.30	3	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokal	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dshedy qokal chcthy qokain shedy okaiin shey dainol
G633-O0197	f80r	f80r.31	2	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokal	sol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	qokal checthy sol chey okalol okaly qokeedy oly
G633-O0198	f80r	f80r.33	7	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	okain	ol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	solchey qokeey lkar otal olkeey okain shecthy ol
G633-O0199	f80r	f80r.40	5	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qotain	qokedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	torolshsdy opchey shepchy qotain shcthy qokedy daly
G633-O0200	f80r	f80r.42	3	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	cheeytal	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	y cheeytal checthy qokain qokain checthy qokain ol
G633-O0201	f80r	f80r.42	6	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokain	qokain	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	y cheeytal checthy qokain qokain checthy qokain ol
G633-O0202	f80r	f80r.44	6	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokain	lor	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	qokain shckhy qokolkain chedy qokain checthy lor
G633-O0203	f80v	f80v.3	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokaiin	otaiin	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	schedy qolchedy qokaiin chcthy otaiin sheeky qol
G633-O0204	f80v	f80v.9	9	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	dol	qokal	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly
G633-O0205	f80v	f80v.10	4	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qokaiin	dolshedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	sol sheey qokaiin shcthy dolshedy qokal shecthy qotainol
G633-O0206	f80v	f80v.10	7	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	qokal	qotainol	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	sol sheey qokaiin shcthy dolshedy qokal shecthy qotainol
G633-O0207	f80v	f80v.17	3	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	qokaiin	qokal	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	solcheol qokaiin shecthy qokal cheol dy qotlolkal chedyr
G633-O0208	f80v	f80v.25	9	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	or	sar	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	lshedy qoty olol cheey qokain okalchy tal or checthy sar
G633-O0209	f80v	f80v.34	8	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	olkain	qoly	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly
G633-O0210	f81r	f81r.4	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ol	ykeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dchedy qokain ol ol chcthy ykeedy al
G633-O0211	f81r	f81r.7	3	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	okain	otey	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dshees okain chcthy otey okain
G633-O0212	f81r	f81r.17	2	checthy	CH	1	0	y	ch+e+∅+cth+y	0	0	y	okeedy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	y checthy okeedy shey qokedy ol ochedar
G633-O0213	f81r	f81r.29	6	chcthy	CH	0	0	y	ch+∅+∅+cth+y	0	0	l	ytar	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	y sheedy shy chey l chcthy ytar olkaiin ol
G633-O0214	f81v	f81v.4	10	chcthy	CH	0	0	y	ch+∅+∅+cth+y	0	0	daiin	<END>	LAST	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
G633-O0215	f82r	f82r.28	5	chcthey	CH	0	0	ey	ch+∅+∅+cth+ey	1	1	qotaiin	qoteeol	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	FORM_I	CTH-Drogenmaterial: trocken, Form I	qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
G633-O0216	f82v	f82v.12	10	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qoteytyqoky	qoky	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
G633-O0217	f82v	f82v.36	5	sheecthey	SH	2	0	ey	sh+ee+∅+cth+ey	1	1	qokar	qokaiin	MIDDLE	B	B	2	CTH-Drogenmaterial	erweiterte_Bindungsstufe_2	FORM_I	feuchtes CTH-Drogenmaterial; erweiterte Bindungsstufe 2, Form I	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald
G633-O0218	f83r	f83r.8	3	shecthedchy	SH	1	0	edchy	sh+e+∅+cth+edchy	1	1	otedy	qoky	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	RESTFORM_edchy	feuchtes CTH-Drogenmaterial; Rest edchy offen	pchedal otedy shecthedchy qoky chedy chary
G633-O0219	f83r	f83r.11	5	shcthey	SH	0	0	ey	sh+∅+∅+cth+ey	1	1	chkain	qokedy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	FORM_I	CTH-Drogenmaterial: feucht, Form I	sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo
G633-O0220	f83r	f83r.14	8	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qokaiin	dal	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy
G633-O0221	f83r	f83r.15	3	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	shedal	chey	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy
G633-O0222	f83r	f83r.15	6	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	tal	dalchdy	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: feucht	saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy
G633-O0223	f83r	f83r.16	7	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	qokain	chealror	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror
G633-O0224	f83r	f83r.23	6	shecthedy	SH	1	0	edy	sh+e+∅+cth+edy	1	1	qokedy	shecthy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	RESTFORM_edy	feuchtes CTH-Drogenmaterial; Rest edy offen	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy
G633-O0225	f83r	f83r.23	7	shecthy	SH	1	0	y	sh+e+∅+cth+y	1	1	shecthedy	otor	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	feuchtes CTH-Drogenmaterial	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy
G633-O0226	f83r	f83r.24	2	checthy	CH	1	0	y	ch+e+∅+cth+y	1	1	soiiin	chety	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	GRUNDFORM	trockenes CTH-Drogenmaterial	soiiin checthy chety otaiin olsaly shedy
G633-O0227	f83r	f83r.42	3	chcthdy	CH	0	0	dy	ch+∅+∅+cth+dy	0	0	ol	l	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_dy	CTH-Drogenmaterial: trocken; Rest dy offen	sol ol chcthdy l chedy lchdy
G633-O0228	f83v	f83v.2	6	checthedy	CH	1	0	edy	ch+e+∅+cth+edy	1	1	qotedar	qokedy	MIDDLE	B	B	2	CTH-Drogenmaterial	attributiv_gebunden	RESTFORM_edy	trockenes CTH-Drogenmaterial; Rest edy offen	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar
G633-O0229	f83v	f83v.3	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qotain	dal	MIDDLE	B	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey
G633-O0230	f85r1	f85r1.21	6	cheocthey	CH	1	1	ey	ch+e+o+cth+ey	1	1	okaiin	olor	MIDDLE	T	B	2	CTH-Drogenzubereitung	attributiv_gebunden	FORM_I	trockene CTH-Drogenzubereitung, Form I	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy
G633-O0231	f85r1	f85r1.25	3	chcthdy	CH	0	0	dy	ch+∅+∅+cth+dy	1	1	oteody	qokaiin	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_dy	CTH-Drogenmaterial: trocken; Rest dy offen	schedaiir oteody chcthdy qokaiin ykchedy
G633-O0232	f85r1	f85r1.30	4	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	okeder	okedy	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom
G633-O0233	f85r2	f85r2.1	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	ar	otchdy	MIDDLE	C	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar
G633-O0234	f86v3	f86v3.6	3	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	aiin	ykaiin	MIDDLE	C	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenmaterial: trocken	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin
G633-O0235	f86v5	f86v5.5	7	chcthody	CH	0	0	ody	ch+∅+∅+cth+ody	1	1	olkey	ytar	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_ody	CTH-Drogenmaterial: trocken; Rest ody offen	daiin or otol otshey otal olkey chcthody ytar dal ar okary
G633-O0236	f86v6	f86v6.29	2	chcthdy	CH	0	0	dy	ch+∅+∅+cth+dy	1	1	dchedy	shol	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_dy	CTH-Drogenmaterial: trocken; Rest dy offen	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin
G633-O0237	f86v6	f86v6.40	6	shcthdy	SH	0	0	dy	sh+∅+∅+cth+dy	1	1	otar	qokol	MIDDLE	T	B	2	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_dy	CTH-Drogenmaterial: feucht; Rest dy offen	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky
G633-O0238	f86v6	f86v6.43	5	chocthy	CH	0	1	y	ch+∅+o+cth+y	1	1	chokain	chy	MIDDLE	T	B	2	CTH-Drogenzubereitung	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenzubereitung: trocken	qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan
G633-O0239	f87r	f87r.4	5	chcthody	CH	0	0	ody	ch+∅+∅+cth+ody	1	1	ckheokey	s	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_ody	Blatt-/Krautgut: trocken; Rest ody offen	soraiin qockhos cheodor ckheokey chcthody s odar
G633-O0240	f87r	f87r.9	2	shocthey	SH	0	1	ey	sh+∅+o+cth+ey	1	1	sor	oteody	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	FORM_I	Blatt-/Krautzubereitung: feucht, Form I	sor shocthey oteody dchol saraiin
G633-O0241	f88r	f88r.7	8	chcthol	CH	0	0	ol	ch+∅+∅+cth+ol	0	0	dal	<END>	LAST	P	A	1	CTH-Drogenmaterial	UNgebunden_prädikativ	RESTFORM_ol	CTH-Drogenmaterial: trocken; Rest ol offen	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol
G633-O0242	f88v	f88v.2	1	cheocthy	CH	1	1	y	ch+e+o+cth+y	1	1	<START>	<END>	FIRST	P	A	1	CTH-Drogenzubereitung	attributiv_gebunden	GRUNDFORM	trockene CTH-Drogenzubereitung	cheocthy
G633-O0243	f88v	f88v.19	7	chocthey	CH	0	1	ey	ch+∅+o+cth+ey	1	1	cheody	oteody	MIDDLE	P	A	1	CTH-Drogenzubereitung	UNgebunden_prädikativ	FORM_I	CTH-Drogenzubereitung: trocken, Form I	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy
G633-O0244	f8r	f8r.10	5	cheocthy	CH	1	1	y	ch+e+o+cth+y	1	1	dy	oksheo	MIDDLE	H	A	1	Blatt-/Krautzubereitung	attributiv_gebunden	GRUNDFORM	trockene Blatt-/Krautzubereitung	daiin cheey teeodan dy cheocthy oksheo dol dairg
G633-O0245	f8v	f8v.2	1	shcthal	SH	0	0	al	sh+∅+∅+cth+al	1	1	<START>	sar	FIRST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_al	Blatt-/Krautgut: feucht; Rest al offen	shcthal sar chor sheaiin shor chykchy otaiin y
G633-O0246	f93r	f93r.21	4	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	daiin	<END>	LAST	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: feucht	dol shol daiin shcthy
G633-O0247	f94v	f94v.8	2	sheocthy	SH	1	1	y	sh+e+o+cth+y	1	1	pchedaiin	daiin	MIDDLE	H	B	3	Blatt-/Krautzubereitung	attributiv_gebunden	GRUNDFORM	feuchte Blatt-/Krautzubereitung	pchedaiin sheocthy daiin cphedy fchd otchy qotchy par ar
G633-O0248	f94v	f94v.12	2	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	daiin	chdy	MIDDLE	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	daiin chcthy chdy chckhy okaiin
G633-O0249	f95r1	f95r1.6	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	qokar	qotchdy	MIDDLE	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	tchdor or chekchdy qokar chcthy qotchdy lshedy qoky qofain dy
G633-O0250	f95r2	f95r2.8	9	chctham	CH	0	0	am	ch+∅+∅+cth+am	0	0	otar	<END>	LAST	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_am	Blatt-/Krautgut: trocken; Rest am offen	tedykaiin y cheol okal chedy shdy qokchdy otar chctham
G633-O0251	f95v1	f95v1.3	8	chcthykedy	CH	0	0	ykedy	ch+∅+∅+cth+ykedy	0	0	chedy	ety	MIDDLE	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_ykedy	Blatt-/Krautgut: trocken; Rest ykedy offen	tchody qokaiin y char okain sheody chedy chcthykedy ety dain al
G633-O0252	f95v1	f95v1.12	7	shcthy	SH	0	0	y	sh+∅+∅+cth+y	1	1	qotaiin	dolkchy	MIDDLE	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: feucht	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal
G633-O0253	f95v1	f95v1.13	5	chcthy	CH	0	0	y	ch+∅+∅+cth+y	1	1	otody	<END>	LAST	H	B	3	Blatt-/Krautgut	UNgebunden_prädikativ	GRUNDFORM	Blatt-/Krautgut: trocken	lshee qodain okaiin otody chcthy
G633-O0254	f96r	f96r.10	2	shocthody	SH	0	1	ody	sh+∅+o+cth+ody	1	1	otchodol	shockhy	MIDDLE	H	A	1	Blatt-/Krautzubereitung	UNgebunden_prädikativ	RESTFORM_ody	Blatt-/Krautzubereitung: feucht; Rest ody offen	otchodol shocthody shockhy otchodor cho
G633-O0255	f96v	f96v.3	4	chcthory	CH	0	0	ory	ch+∅+∅+cth+ory	0	0	sor	cth	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_ory	Blatt-/Krautgut: trocken; Rest ory offen	dcheoteos cpheos sor chcthory cth ytchey daiin
G633-O0256	f99v	f99v.13	3	shocthy	SH	0	1	y	sh+∅+o+cth+y	1	1	okol	qokor	MIDDLE	P	A	1	CTH-Drogenzubereitung	UNgebunden_prädikativ	GRUNDFORM	CTH-Drogenzubereitung: feucht	okoraiin okol shocthy qokor oloiram
G633-O0257	f9r	f9r.4	3	chcthod	CH	0	0	od	ch+∅+∅+cth+od	1	1	chokcho	shor	MIDDLE	H	A	1	Blatt-/Krautgut	UNgebunden_prädikativ	RESTFORM_od	Blatt-/Krautgut: trocken; Rest od offen	yshy chokcho chcthod shor shaiin otar dor ytol dayty
