lock_id	surface	locked_recipe	gdt404_surface_status	gdt404_event_count	gdt404_physical_page_count	gdt404_physical_pages	gdt404_first_event_id	amber_boundary	locked_candidate_recipes	next_batch_exact_surface_rule	allowed_change	forbidden_change
G405-W0159	kshy	K+SH+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0121	NO	K+SH+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0160	l	L	EXACT_SURFACE_ONE_RECIPE	3	1	f81r	G404-E0317	NO	L	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0161	lchedy	L+CHD+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0503	NO	L+CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0162	lchey	L+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0447	NO	L+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0163	lchl	L+CH+L	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0482	NO	L+CH+L::4	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0164	ldy	L+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0565	NO	L+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0165	lol	L+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0432	NO	L+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0166	loly	L+OL+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0377	NO	L+OL+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0167	lshee	L+SH+EE	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0684	NO	L+SH+EE::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0168	lshl	L+SH+L	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0309	NO	L+SH+L::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0169	ly	L+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0367	NO	L+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0170	o	O	EXACT_SURFACE_ONE_RECIPE	4	2	f1r|f24v	G404-E0181	NO	O	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0171	ochdy	O+CHD+Y	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0298	NO	O+CHD+Y::3 | O+CHD+DY::1 | OK+CHD+DY::1 | OT+CHD+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0172	ochedar	O+CHD+AR	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0407	NO	O+CHD+AR::5	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0173	ochol	O+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0196	NO	O+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0174	ocphoraiin	O+CH+P+OR+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0221	NO	OK+E+R+OL+AIIN::1 | OT+OL+R+D_ADDR+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0175	octhyl	O+CH+T+Y+L	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0236	NO	O+OL+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0176	odaiim	O+D_ADDR+AIIN+M_LOCAL	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0300	NO	O+D_ADDR+A_ADDR+LOCAL_CHAR_I+M_LOCAL::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0177	odaiin	O+D_ADDR+AIIN	EXACT_SURFACE_ONE_RECIPE	4	4	f1r|f24v|f81r|f95v	G404-E0100	NO	O+D_ADDR+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0178	odar	O+D_ADDR+AR	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0047	NO	O+D_ADDR+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0179	odchees	O+D_ADDR+CH+EE+S	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0237	YES	OT+EE+SH+Y::1 | OT+EEE+SH+S_ADDR::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0180	odor	O+D_ADDR+OR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0286	NO	O+D_ADDR+OR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0181	ody	O+DY	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0449	NO	O+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0182	oeeedy	O+EEE+DY	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0389	NO	E+OK+EE+DY::11 | E+OT+EE+DY::7 | O+EEE+D_ADDR+Y::5 | O+EEE+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0183	oeeey	O+EEE+Y	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0283	NO	OK+EEE+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0184	oekshy	O+E+K+SH+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0573	NO	E+OK+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0185	oeor	O+E+OR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0247	NO	OK+E+OR::3 | O+E+OR::1 | OT+E+OR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0186	oepaiin	O+E+P+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0572	NO	OK+P+AIIN::19 | OL+P+AIIN::9 | OT+P+AIIN::9 | O+P+D_ADDR+AIIN::2 | OR+P+AIIN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0187	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	NEW_MICROFORM_OLD_FACTORS	1	1	f24v	G404-E0238	YES	OK+E+O+D_ADDR+AL+Y+S::2 | O+L+SH+E+O+D_ADDR+Y+S::1 | O+P+CH+EE+OL+S::1 | O+P+CH+OR+DY+S::1 | O+P+O+D_ADDR+OL+S::1 | OK+AIIN+S::1 | OK+A_ADDR+IIN+K+AL+Y+S::1 | OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y+S::1 | OK+CH+AL+S::1 | OK+E+D_ADDR+AL+OR+S::1 | OL+CH+E+O+DY+S::1 | OL+CH+EE+DY+S::1 | OL+K+EE+CH+Y+S::1 | OL+SH+EE+DY+S::1 | OT+E+O+K+EE+Y+S::1 | OT+E+O+SH+AR+S::1 | OT+O+CHD+DY+S::1 | OT+OL+P+CH+Y+S::1 | OT+Y+T+CH+OL+S::1 | S+A_ADDR+L+SH+E+Y+S::1 | Y+T+AL+CH+O+E+S::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0188	ofchdy	O+LOCAL_CHAR_F+CHD+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0515	NO	O+F+CHD+Y::2 | F+OK+CHD+DY::1 | F+OL+CHD+DY::1 | F+OT+CHD+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0189	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0306	NO	O+F+SH+D_ADDR+Y::1 | OT+F+SH+D_ADDR+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0190	oiin	O+IIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0098	NO	O+IIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0191	ok	OK	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0203	NO	OK	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0192	okady	OK+A_ADDR+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0526	YES	OK+AL+DY::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0193	okaiin	OK+AIIN	EXACT_SURFACE_ONE_RECIPE	4	3	f1r|f24v|f95v	G404-E0037	NO	OK+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0194	okaiir	OK+IIN+R	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0147	NO	OK+IIN+R	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0195	okain	OK+AIN	EXACT_SURFACE_ONE_RECIPE	7	3	f1r|f81r|f95v	G404-E0103	NO	OK+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0196	okair	OK+AIR	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0459	NO	OK+AIR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0197	okal	OK+AL	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0460	NO	OK+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0198	okalaiin	OK+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0547	NO	OK+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0199	okalody	OK+AL+O+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0539	NO	OK+AL+O+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0200	okam	OK+AM_ADDR	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0239	NO	OK+AM_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0201	okan	OK+AN	NEW_VISIBLE_COMPOSITION	2	1	f1r	G404-E0039	NO	OK+AIN::12 | OK+AN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0202	okar	OK+AR	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0322	NO	OK+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0203	okarar	OK+AR+AR	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0609	NO	OK+AR+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0204	okchal	OK+CH+AL	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0282	NO	OK+CH+AL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0205	okchedy	OK+CHD+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0644	NO	OK+CHD+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0206	okchey	OK+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0194	NO	OK+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0207	okcho	OK+CH+O	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0235	NO	OK+CH+O::3 | OK+O::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0208	okchom	OK+CH+O+AM_ADDR	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0234	NO	OK+CH+O+AM_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0209	okchoy	OK+CH+O+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0057	NO	OK+CH+Y+OR::3 | OK+Y+O::3 | OK+CH+O+Y+AM_ADDR::1 | OK+CHD+O+DY::1 | OK+O+Y::1 | OK+OL+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0210	okedy	OK+E+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0643	NO	OK+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0211	okeedy	OK+EE+DY	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0403	NO	OK+EE+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0212	okeey	OK+EE+Y	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f81r	G404-E0191	NO	OK+EE+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0213	okodaiin	OK+O+D_ADDR+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0275	NO	OL+O+D_ADDR+AIIN::3 | K+CARRIER_Q+O+AIIN::1 | K+T+O+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0214	okoeor	OK+O+E+OR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0268	NO	OK+O+E+OR::4	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0215	okol	OK+OL	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0184	NO	OK+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0216	okshey	OK+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0607	NO	OK+SH+E+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0217	oksho	OK+SH+O	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0080	NO	OK+O::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0218	okshy	OK+Y	EXACT_SURFACE_ONE_RECIPE	2	1	f95v	G404-E0576	NO	OK+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0219	oky	OK+Y	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f81r	G404-E0192	NO	OK+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0220	ol	OL	EXACT_SURFACE_ONE_RECIPE	20	2	f81r|f95v	G404-E0320	NO	OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0221	olaiin	OL+AIIN	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0336	NO	OL+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0222	olam	OL+AM_ADDR	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0418	NO	L+OT+AM_ADDR::5 | OL+AM_ADDR::1 | OL+AR+M_LOCAL::1 | OL+A_ADDR+AM_ADDR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0223	oldain	OL+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0095	NO	OL+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0224	olkaiin	OL+K+AIIN	NEW_VISIBLE_COMPOSITION	2	2	f81r|f95v	G404-E0490	NO	L+OK+AIIN::19 | OL+K+AIIN::12 | O+L+K+AIIN::3 | OL+K+LOCAL_CHAR_I+AIN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0225	olkain	OL+K+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0541	NO	OL+K+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0226	olkal	OL+K+AL	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0319	NO	L+OK+AL::13 | OL+K+AL::1 | OL+K+DA+L::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0227	olkar	OL+K+AR	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0496	NO	OL+K+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0228	olkchdy	OL+K+CHD+Y	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0678	NO	L+OK+CHD+DY::1 | OL+K+CHD+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0229	olkedy	OL+K+E+DY	EXACT_SURFACE_ONE_RECIPE	3	1	f81r	G404-E0369	NO	OL+K+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0230	olkeey	OL+K+EE+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0428	NO	OL+K+EE+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0231	olkshdy	OL+K+SH+D_ADDR+Y	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0499	NO	OL+K+E+SH+DY::3 | O+P+K+SH+D_ADDR+Y::1 | OL+CHD+S+DY::1 | OT+K+SH+D_ADDR+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0232	olom	OL+O+AM_ADDR	EXACT_SURFACE_ONE_RECIPE	1	1	f24v	G404-E0258	NO	OL+O+AM_ADDR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0233	olor	OL+OR	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0525	NO	OL+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0234	olpchedy	OL+P+CHD+DY	NEW_VISIBLE_COMPOSITION	2	1	f81r	G404-E0305	NO	OL+P+CHD+DY::7 | O+L+P+CHD+DY::1 | O+L+P+CHD+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0235	ols	OL+S	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0074	NO	OL+S	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0236	olsain	OL+S+AIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0519	NO	OL+S+AIN::6 | O+L+S+AIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0237	olsheol	OL+K+E+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0368	NO	OL+K+E+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0238	olshey	OL+SH+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0430	NO	OL+SH+E+Y::4	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0239	oltedy	OL+T+E+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0371	NO	OL+T+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
