event_id	statement_id	record_unit_id	page	page_hand_profile	field_id	position_class	master_card_id	portable_value_de	observed_surface	shared_profile_surface	hand_rule	hand_rule_de	page_hand_surface	shared_match	page_hand_match	surface_registered
E281	B3-S022	B3	f83r	HAND_D_LATE_BIO	F094	ONLY	MC057	Folgetransfer; Schluss	qotchedy	otchedy	PROFILE_DEFAULT	Use the expanded shared profile.	otchedy	NO	NO	YES
E282	B3-S023	B3	f83r	HAND_D_LATE_BIO	F095	ONLY	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E283	B3-S024	B3	f83r	HAND_D_LATE_BIO	F096	ONLY	MC025	überführen; Schluss	tchedy	dchedy	PROFILE_DEFAULT	Use the expanded shared profile.	dchedy	NO	NO	YES
E284	B3-S025	B3	f83r	HAND_D_LATE_BIO	F097	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	PROFILE_DEFAULT	Use the expanded shared profile.	qokchdy	YES	YES	YES
E285	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	INITIAL	MC042	Quelltransfer	cheedar	cheedar	PROFILE_DEFAULT	Use the expanded shared profile.	cheedar	YES	YES	YES
E286	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	MEDIAL	MC144	Sollabsetzung	chldaiin	chldaiin	PROFILE_DEFAULT	Use the expanded shared profile.	chldaiin	YES	YES	YES
E287	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E288	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	MEDIAL	MC017	Anteil zugeben	qokain	okain	PROFILE_DEFAULT	Use the expanded shared profile.	okain	NO	NO	YES
E289	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	MEDIAL	MC161	bereit	checthy	checthy	PROFILE_DEFAULT	Use the expanded shared profile.	checthy	YES	YES	YES
E290	B3-S026	B3	f83r	HAND_D_LATE_BIO	F098	FINAL	MC146	Zielbereitung	chealror	chealror	PROFILE_DEFAULT	Use the expanded shared profile.	chealror	YES	YES	YES
E291	B3-S026	B3	f83r	HAND_D_LATE_BIO	F099	ONLY	MC045	lange sammeln; Schluss	solkeedy	olkeedy	PROFILE_DEFAULT	Use the expanded shared profile.	olkeedy	NO	NO	YES
E292	B3-S027	B3	f83r	HAND_D_LATE_BIO	F100	ONLY	MC173	lange Folgestufe; Schluss	qoteedy	qoteedy	PROFILE_DEFAULT	Use the expanded shared profile.	qoteedy	YES	YES	YES
E293	B3-S028	B3	f83r	HAND_D_LATE_BIO	F101	INITIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E294	B3-S028	B3	f83r	HAND_D_LATE_BIO	F101	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E295	B3-S029	B3	f83r	HAND_D_LATE_BIO	F102	INITIAL	MC153	weiter	sol	sol	PROFILE_DEFAULT	Use the expanded shared profile.	sol	YES	YES	YES
E296	B3-S029	B3	f83r	HAND_D_LATE_BIO	F102	MEDIAL	MC094	Vollteil	cheeety	cheeety	PROFILE_DEFAULT	Use the expanded shared profile.	cheeety	YES	YES	YES
E297	B3-S029	B3	f83r	HAND_D_LATE_BIO	F102	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E298	B3-S030	B3	f83r	HAND_D_LATE_BIO	F103	INITIAL	MC026	einsetzen	qoky	choky	PROFILE_DEFAULT	Use the expanded shared profile.	choky	NO	NO	YES
E299	B3-S030	B3	f83r	HAND_D_LATE_BIO	F103	FINAL	MC039	Sollmaß	saiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	NO	NO	YES
E300	B3-S030	B3	f83r	HAND_D_LATE_BIO	F104	INITIAL	MC116	Weiterlauf	schedair	schedair	PROFILE_DEFAULT	Use the expanded shared profile.	schedair	YES	YES	YES
E301	B3-S030	B3	f83r	HAND_D_LATE_BIO	F104	FINAL	MC057	Folgetransfer; Schluss	otchedy	otchedy	PROFILE_DEFAULT	Use the expanded shared profile.	otchedy	YES	YES	YES
E302	B3-S031	B3	f83r	HAND_D_LATE_BIO	F105	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E303	B3-S032	B3	f83r	HAND_D_LATE_BIO	F106	INITIAL	MC145	Anteilstransfer	chedain	chedain	PROFILE_DEFAULT	Use the expanded shared profile.	chedain	YES	YES	YES
E304	B3-S032	B3	f83r	HAND_D_LATE_BIO	F106	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E305	B3-S032	B3	f83r	HAND_D_LATE_BIO	F106	MEDIAL	MC018	Kurzsoll	qotedaiin	qotedaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qotedaiin	YES	YES	YES
E306	B3-S032	B3	f83r	HAND_D_LATE_BIO	F106	MEDIAL	MC060	Folgemaß	otaiin	otaiin	PROFILE_DEFAULT	Use the expanded shared profile.	otaiin	YES	YES	YES
E307	B3-S032	B3	f83r	HAND_D_LATE_BIO	F106	FINAL	MC135	Kurzfolge; Schluss	otedy	otedy	PROFILE_DEFAULT	Use the expanded shared profile.	otedy	YES	YES	YES
E308	B3-S033	B3	f83r	HAND_D_LATE_BIO	F107	ONLY	MC004	abziehen; Schluss	ldy	ldy	PROFILE_DEFAULT	Use the expanded shared profile.	ldy	YES	YES	YES
E309	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	INITIAL	MC033	Arbeitsstufe	soiiin	oiiin	PROFILE_DEFAULT	Use the expanded shared profile.	oiiin	NO	NO	YES
E310	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	MEDIAL	MC161	bereit	checthy	checthy	PROFILE_DEFAULT	Use the expanded shared profile.	checthy	YES	YES	YES
E311	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	MEDIAL	MC086	Anteil	chety	chety	PROFILE_DEFAULT	Use the expanded shared profile.	chety	YES	YES	YES
E312	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	MEDIAL	MC060	Folgemaß	otaiin	otaiin	PROFILE_DEFAULT	Use the expanded shared profile.	otaiin	YES	YES	YES
E313	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	MEDIAL	MC078	Zwischenziel	olsaly	olsaly	PROFILE_DEFAULT	Use the expanded shared profile.	olsaly	YES	YES	YES
E314	B3-S034	B3	f83r	HAND_D_LATE_BIO	F108	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E315	B4-S001	B4	f83r	HAND_D_LATE_BIO	F109	ONLY	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E316	B4-S002	B4	f83r	HAND_D_LATE_BIO	F110	INITIAL	MC162	Weiterposten	qolchey	qolchey	PROFILE_DEFAULT	Use the expanded shared profile.	qolchey	YES	YES	YES
E317	B4-S002	B4	f83r	HAND_D_LATE_BIO	F110	MEDIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E318	B4-S002	B4	f83r	HAND_D_LATE_BIO	F110	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E319	B4-S003	B4	f83r	HAND_D_LATE_BIO	F111	INITIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E320	B4-S003	B4	f83r	HAND_D_LATE_BIO	F111	FINAL	MC093	danach dorthin	otal	otal	PROFILE_DEFAULT	Use the expanded shared profile.	otal	YES	YES	YES
E321	B4-S003	B4	f83r	HAND_D_LATE_BIO	F112	INITIAL	MC171	das nächste	otchey	otchey	PROFILE_DEFAULT	Use the expanded shared profile.	otchey	YES	YES	YES
E322	B4-S003	B4	f83r	HAND_D_LATE_BIO	F112	MEDIAL	MC002	lange einwirken	qokeey	qokeey	PROFILE_DEFAULT	Use the expanded shared profile.	qokeey	YES	YES	YES
E323	B4-S003	B4	f83r	HAND_D_LATE_BIO	F112	MEDIAL	MC026	einsetzen	qoky	qoky	PROFILE_DEFAULT	Use the expanded shared profile.	qoky	YES	YES	YES
E324	B4-S003	B4	f83r	HAND_D_LATE_BIO	F112	MEDIAL	MC153	weiter	tol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	NO	NO	YES
E325	B4-S003	B4	f83r	HAND_D_LATE_BIO	F112	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E326	B4-S004	B4	f83r	HAND_D_LATE_BIO	F113	ONLY	MC164	Festsetzen; Schluss	qokylddy	qokylddy	PROFILE_DEFAULT	Use the expanded shared profile.	qokylddy	YES	YES	YES
E327	B4-S005	B4	f83r	HAND_D_LATE_BIO	F114	INITIAL	MC059	Einlage	dain	dain	PROFILE_DEFAULT	Use the expanded shared profile.	dain	YES	YES	YES
E328	B4-S005	B4	f83r	HAND_D_LATE_BIO	F114	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E329	B4-S005	B4	f83r	HAND_D_LATE_BIO	F114	FINAL	MC082	lange einwirken; Schluss	qokeedy	qokeedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedy	YES	YES	YES
E330	B4-S006	B4	f83r	HAND_D_LATE_BIO	F115	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	PROFILE_DEFAULT	Use the expanded shared profile.	shckhedy	YES	YES	YES
E331	B4-S007	B4	f83r	HAND_D_LATE_BIO	F116	ONLY	MC143	durchlassen; Schluss	shckhedy	shckhedy	PROFILE_DEFAULT	Use the expanded shared profile.	shckhedy	YES	YES	YES
E332	B4-S008	B4	f83r	HAND_D_LATE_BIO	F117	INITIAL	MC039	Sollmaß	saiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	YES	YES	YES
E333	B4-S008	B4	f83r	HAND_D_LATE_BIO	F117	MEDIAL	MC032	länger bearbeiten	cheeky	cheeky	PROFILE_DEFAULT	Use the expanded shared profile.	cheeky	YES	YES	YES
E334	B4-S008	B4	f83r	HAND_D_LATE_BIO	F117	MEDIAL	MC095	Langhalt	sheey	sheey	PROFILE_DEFAULT	Use the expanded shared profile.	sheey	YES	YES	YES
E335	B4-S008	B4	f83r	HAND_D_LATE_BIO	F117	FINAL	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E336	B4-S009	B4	f83r	HAND_D_LATE_BIO	F118	ONLY	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E337	B4-S010	B4	f83r	HAND_D_LATE_BIO	F119	ONLY	MC019	fertig	oldy	oldy	PROFILE_DEFAULT	Use the expanded shared profile.	oldy	YES	YES	YES
E338	B4-S011	B4	f83r	HAND_D_LATE_BIO	F120	INITIAL	MC039	Sollmaß	saiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	YES	YES	YES
E339	B4-S011	B4	f83r	HAND_D_LATE_BIO	F120	MEDIAL	MC147	kurz wärmen	cheky	cheky	PROFILE_DEFAULT	Use the expanded shared profile.	cheky	YES	YES	YES
E340	B4-S011	B4	f83r	HAND_D_LATE_BIO	F120	MEDIAL	MC150	Langfortsetzung	okeeol	okeeol	PROFILE_DEFAULT	Use the expanded shared profile.	okeeol	YES	YES	YES
E341	B4-S011	B4	f83r	HAND_D_LATE_BIO	F120	MEDIAL	MC017	Anteil zugeben	okain	okain	PROFILE_DEFAULT	Use the expanded shared profile.	okain	YES	YES	YES
E342	B4-S011	B4	f83r	HAND_D_LATE_BIO	F120	FINAL	MC074	überführen	chdy	chdy	PROFILE_DEFAULT	Use the expanded shared profile.	chdy	YES	YES	YES
E343	B4-S011	B4	f83r	HAND_D_LATE_BIO	F121	INITIAL	MC153	weiter	sol	sol	PROFILE_DEFAULT	Use the expanded shared profile.	sol	YES	YES	YES
E344	B4-S011	B4	f83r	HAND_D_LATE_BIO	F121	FINAL	MC124	Kurzabzug; Schluss	lkedy	lkedy	PROFILE_DEFAULT	Use the expanded shared profile.	lkedy	YES	YES	YES
E345	B4-S012	B4	f83r	HAND_D_LATE_BIO	F122	ONLY	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E346	B4-S013	B4	f83r	HAND_D_LATE_BIO	F123	INITIAL	MC024	Weiter einsetzen	qokol	qokol	PROFILE_DEFAULT	Use the expanded shared profile.	qokol	YES	YES	YES
E347	B4-S013	B4	f83r	HAND_D_LATE_BIO	F123	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E348	B4-S014	B4	f83r	HAND_D_LATE_BIO	F124	INITIAL	MC080	Ansatz	or	or	PROFILE_DEFAULT	Use the expanded shared profile.	or	YES	YES	YES
E349	B4-S014	B4	f83r	HAND_D_LATE_BIO	F124	MEDIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E350	B4-S014	B4	f83r	HAND_D_LATE_BIO	F124	MEDIAL	MC165	Kurzdurchgang	qockhey	qockhey	PROFILE_DEFAULT	Use the expanded shared profile.	qockhey	YES	YES	YES
E351	B4-S014	B4	f83r	HAND_D_LATE_BIO	F124	FINAL	MC091	Laufschluss	dairydy	dairydy	PROFILE_DEFAULT	Use the expanded shared profile.	dairydy	YES	YES	YES
E352	B4-S015	B4	f83r	HAND_D_LATE_BIO	F125	INITIAL	MC017	Anteil zugeben	qokain	qokain	PROFILE_DEFAULT	Use the expanded shared profile.	qokain	YES	YES	YES
E353	B4-S015	B4	f83r	HAND_D_LATE_BIO	F125	MEDIAL	MC119	Klarauszug	shey	shey	PROFILE_DEFAULT	Use the expanded shared profile.	shey	YES	YES	YES
E354	B4-S015	B4	f83r	HAND_D_LATE_BIO	F125	MEDIAL	MC105	Anteil	kain	kain	PROFILE_DEFAULT	Use the expanded shared profile.	kain	YES	YES	YES
E355	B4-S015	B4	f83r	HAND_D_LATE_BIO	F125	FINAL	MC022	Zielpassage	chckhal	chckhal	PROFILE_DEFAULT	Use the expanded shared profile.	chckhal	YES	YES	YES
E356	B4-S015	B4	f83r	HAND_D_LATE_BIO	F126	INITIAL	MC050	Kurzsammlung	solkey	solkey	PROFILE_DEFAULT	Use the expanded shared profile.	solkey	YES	YES	YES
E357	B4-S015	B4	f83r	HAND_D_LATE_BIO	F126	FINAL	MC155	abführen; Schluss	lchedy	lchedy	PROFILE_DEFAULT	Use the expanded shared profile.	lchedy	YES	YES	YES
E358	B4-S016	B4	f83r	HAND_D_LATE_BIO	F127	INITIAL	MC097	weiterer Anteil	qolkain	olkain	PROFILE_DEFAULT	Use the expanded shared profile.	olkain	NO	NO	YES
E359	B4-S016	B4	f83r	HAND_D_LATE_BIO	F127	FINAL	MC154	dorthin	dal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	YES	YES	YES
E360	B4-S016	B4	f83r	HAND_D_LATE_BIO	F128	INITIAL	MC089	Quellausguss	skar	skar	PROFILE_DEFAULT	Use the expanded shared profile.	skar	YES	YES	YES
E361	B4-S016	B4	f83r	HAND_D_LATE_BIO	F128	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E362	B5-S001	B5	f83r	HAND_D_LATE_BIO	F129	ONLY	MC067	Nachtransfer; Schluss	otchdy	otchdy	PROFILE_DEFAULT	Use the expanded shared profile.	otchdy	YES	YES	YES
E363	B5-S002	B5	f83r	HAND_D_LATE_BIO	F130	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	PROFILE_DEFAULT	Use the expanded shared profile.	qokchdy	YES	YES	YES
E364	B5-S003	B5	f83r	HAND_D_LATE_BIO	F131	ONLY	MC113	am Ziel absetzen	shedal	shedal	PROFILE_DEFAULT	Use the expanded shared profile.	shedal	YES	YES	YES
E365	B5-S003	B5	f83r	HAND_D_LATE_BIO	F132	INITIAL	MC154	dorthin	dal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	YES	YES	YES
E366	B5-S003	B5	f83r	HAND_D_LATE_BIO	F132	MEDIAL	MC153	weiter	cheol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	NO	NO	YES
E367	B5-S003	B5	f83r	HAND_D_LATE_BIO	F132	MEDIAL	MC092	Weiterabzug	lol	lol	PROFILE_DEFAULT	Use the expanded shared profile.	lol	YES	YES	YES
E368	B5-S003	B5	f83r	HAND_D_LATE_BIO	F132	MEDIAL	MC001	Zieltransfer	chdal	chdal	PROFILE_DEFAULT	Use the expanded shared profile.	chdal	YES	YES	YES
E369	B5-S003	B5	f83r	HAND_D_LATE_BIO	F132	FINAL	MC039	Sollmaß	aiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	NO	NO	YES
E370	B5-S003	B5	f83r	HAND_D_LATE_BIO	F133	INITIAL	MC153	weiter	sol	sol	PROFILE_DEFAULT	Use the expanded shared profile.	sol	YES	YES	YES
E371	B5-S003	B5	f83r	HAND_D_LATE_BIO	F133	MEDIAL	MC172	Endstufe	daiiin	daiiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiiin	YES	YES	YES
E372	B5-S003	B5	f83r	HAND_D_LATE_BIO	F133	FINAL	MC074	überführen	chedy	chdy	PROFILE_DEFAULT	Use the expanded shared profile.	chdy	NO	NO	YES
E373	B6-S001	B6	f83r	HAND_D_LATE_BIO	F134	INITIAL	MC020	Langsammlung	solkeey	solkeey	PROFILE_DEFAULT	Use the expanded shared profile.	solkeey	YES	YES	YES
E374	B6-S001	B6	f83r	HAND_D_LATE_BIO	F134	MEDIAL	MC052	Kurzbearbeitung	qekey	qekey	PROFILE_DEFAULT	Use the expanded shared profile.	qekey	YES	YES	YES
E375	B6-S001	B6	f83r	HAND_D_LATE_BIO	F134	MEDIAL	MC046	Endposten	raly	raly	PROFILE_DEFAULT	Use the expanded shared profile.	raly	YES	YES	YES
E376	B6-S001	B6	f83r	HAND_D_LATE_BIO	F134	FINAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E377	B6-S001	B6	f83r	HAND_D_LATE_BIO	F135	INITIAL	MC039	Sollmaß	daiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	NO	NO	YES
E378	B6-S001	B6	f83r	HAND_D_LATE_BIO	F135	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E379	B6-S001	B6	f83r	HAND_D_LATE_BIO	F135	MEDIAL	MC059	Einlage	dain	dain	PROFILE_DEFAULT	Use the expanded shared profile.	dain	YES	YES	YES
E380	B6-S001	B6	f83r	HAND_D_LATE_BIO	F135	MEDIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E381	B6-S001	B6	f83r	HAND_D_LATE_BIO	F135	FINAL	MC101	Endziel	ldalor	ldalor	PROFILE_DEFAULT	Use the expanded shared profile.	ldalor	YES	YES	YES
