case	engine	word	value	old_occurrences	new_occurrences	new_word
FULL05	independent	okam	THERE	0	1	True
FULL05	independent	okar	THEN	0	2	True
FULL05	independent	okchedy	WITHOUT_AGENT	0	1	True
FULL05	independent	okeody	THEN	0	1	True
FULL05	independent	oky	THEN	0	1	True
FULL05	independent	ol	CONVEY_OUT	0	1	True
FULL05	independent	olfchedy	COLOC	0	1	True
FULL05	independent	olk[ee:a]dy	G	0	1	True
FULL05	independent	olkair	CARGOS	0	1	True
FULL05	independent	ols	THEN	0	1	True
FULL05	independent	olsaly	ATTENDED_BY	1	0	False
FULL05	independent	opalke	UNHARMED	0	1	True
FULL05	independent	opchey	HOME	0	1	True
FULL05	independent	opshedy	HOME	1	0	False
FULL05	independent	or	C	0	1	True
FULL05	independent	orolkain	THEN	0	1	True
FULL05	independent	orsheckhy	NEXT	0	1	True
FULL05	independent	otaiin	THERE	2	1	False
FULL05	independent	otal	UNSAFE	0	1	True
FULL05	independent	otchdy	EXAMPLE	0	1	True
FULL05	independent	otchedy	OTHER_CARGO	1	0	False
FULL05	independent	otedy	RETURN	2	0	False
FULL05	independent	otor	COLOC	2	0	False
FULL05	independent	otshdy	GOAL	1	0	False
FULL05	independent	pchdy	G	0	1	True
FULL05	independent	pdalshdy	INIT	1	0	False
FULL05	independent	psheor	INIT	0	1	True
FULL05	independent	qetal	AT_MOST_ONE	1	0	False
FULL05	independent	qokaiin	FERRY	0	1	True
FULL05	independent	qokain	THERE	0	1	True
FULL05	independent	qokal	TRAVEL_TOGETHER	1	0	False
FULL05	independent	qokas	RETURN_EXCLUDING	0	1	True
FULL05	independent	qokchdy	THEN	0	4	True
FULL05	independent	qokchedy	UNATTENDED	1	0	False
FULL05	independent	qokedol	FAR_BANK	1	0	False
FULL05	independent	qokedy	C	5	1	False
FULL05	independent	qokeedy	CONVEY_OUT	1	0	False
FULL05	independent	qokeey	TAKE_OUT	1	0	False
FULL05	independent	qoky	FERRY	1	1	False
FULL05	independent	qop[eee:che]dar	M	0	1	True
FULL05	independent	qotal	THEN	0	1	True
FULL05	independent	qotedaiin	LEAVE	1	0	False
FULL05	independent	qotedy	OUTWARD	1	0	False
FULL05	independent	qoteedy	B	1	0	False
FULL05	independent	qotor	THEN	0	1	True
FULL05	independent	saiin	W	1	0	False
FULL05	independent	sain	WHEN	1	0	False
FULL05	independent	sar	UNSAFE	2	0	False
FULL05	independent	schedair	LIKEWISE	1	0	False
FULL05	independent	shdy	WITHOUT_HARM	1	0	False
FULL05	independent	she	PAIRS	0	1	True
FULL05	independent	shecthedy	JOINING_RESULT	1	0	False
FULL05	independent	shecthy	REST_CARGO	1	0	False
FULL05	independent	shedaiin	PAIRS	1	0	False
FULL05	independent	shedain	RETURN	0	1	True
FULL05	independent	shedy	M	5	0	False
FULL05	independent	sheedy	THEN	0	1	True
FULL05	independent	sheekar	M	0	1	True
FULL05	independent	shey	EXAMPLE	1	0	False
FULL05	independent	shocphedy	CARGOS	1	0	False
FULL05	independent	shos	LEAVE	0	1	True
FULL05	independent	soiiin	THUS	1	0	False
FULL05	independent	sol	THEN	2	0	False
FULL05	independent	soldy	HARM	1	0	False
FULL05	independent	solkaiin	ALL	0	1	True
FULL05	independent	solkchy	LEAVE	0	1	True
FULL05	independent	solkeedy	WITH_TRIP	2	0	False
FULL05	independent	sor	CONVEY_OUT	0	1	True
FULL05	independent	taipar	ALONE	0	1	True
FULL05	independent	tchdy	THEN	0	1	True
FULL05	independent	tchedy	FINALLY	1	0	False
FULL05	independent	todalain	W	0	1	True
FULL05	independent	tshol	THEN	0	1	True
FULL05	independent	y	THERE	0	1	True
FULL05	independent	yk	AT_MOST_ONE	0	1	True
FULL05	independent	ykaiin	BESIDES	0	1	True
FULL05	independent	ykain	RETURN	0	1	True
FULL05	independent	ykeey	C	0	1	True
FULL05	independent	ytchdy	CONVEY_OUT	0	1	True
FULL06	primary	[a:y]lo[s:r]am	THUS	0	1	True
FULL06	primary	[sh:{c's}]ear	LEAVE	0	1	True
FULL06	primary	ald	THEN	0	1	True
FULL06	primary	alol	RETURN	0	2	True
FULL06	primary	ar	G	0	4	True
FULL06	primary	ariin	WHEN	0	1	True
FULL06	primary	chckhdy	WOULD_BE	1	0	False
FULL06	primary	chckhy	THERE	0	2	True
FULL06	primary	checthy	ALL	1	0	False
FULL06	primary	ched	WITHOUT_AGENT	1	0	False
FULL06	primary	chedain	NEXT	1	0	False
FULL06	primary	chedy	G	3	1	False
FULL06	primary	cheeety	RETURN_EXCLUDING	1	0	False
FULL06	primary	cheeor	FAR_BANK	0	1	True
FULL06	primary	chefchdy	G	0	1	True
FULL06	primary	chety	UNHARMED	1	0	False
FULL06	primary	chkaiin	C	0	1	True
FULL06	primary	chky	M	0	1	True
FULL06	primary	chody	FERRY	0	1	True
FULL06	primary	daiiin	THEN	0	1	True
FULL06	primary	daiin	HARM	0	1	True
FULL06	primary	dair	C	0	1	True
FULL06	primary	dal	BESIDES	1	0	False
FULL06	primary	dar	G	0	1	True
FULL06	primary	dariin	M	0	1	True
FULL06	primary	darin	ATTENDED_BY	0	1	True
FULL06	primary	dy	ALONE	0	1	True
FULL06	primary	ka[r:s]	FORBIDDEN	0	1	True
FULL06	primary	kaiin	LEAVE	0	2	True
FULL06	primary	kar	FERRY	0	4	True
FULL06	primary	kchdy	C	0	1	True
FULL06	primary	kchedy	LEAVE	0	2	True
FULL06	primary	keodaiin	FERRY	0	1	True
FULL06	primary	laiin	UNATTENDED	0	1	True
FULL06	primary	lchedy	G	1	0	False
FULL06	primary	ldy	ALONE	1	0	False
FULL06	primary	lkedy	PAIRED_WITH	1	0	False
FULL06	primary	o	PAIRED_WITH	0	1	True
FULL06	primary	ockhey	FORBIDDEN	1	0	False
FULL06	primary	ockhody	FERRY	0	1	True
FULL06	primary	odam	THEN	0	1	True
FULL06	primary	okain	LEAVE	0	1	True
FULL06	primary	okal	THERE	0	1	True
FULL06	primary	okam	RETURN	0	1	True
FULL06	primary	okar	WITH_TRIP	0	2	True
FULL06	primary	okchedy	WITHOUT_AGENT	0	1	True
FULL06	primary	okeody	FERRY	0	1	True
FULL06	primary	oky	FIRST_CARGO	0	1	True
FULL06	primary	ol	THERE	0	1	True
FULL06	primary	olfchedy	COLOC	0	1	True
FULL06	primary	olk[ee:a]dy	WITHOUT_HARM	0	1	True
FULL06	primary	olkair	CARGOS	0	1	True
FULL06	primary	ols	FIRST_CARGO	0	1	True
FULL06	primary	olsaly	ATTENDED_BY	1	0	False
FULL06	primary	opalke	UNHARMED	0	1	True
FULL06	primary	opchey	HOME	0	1	True
FULL06	primary	opshedy	HOME	1	0	False
FULL06	primary	or	WITH_TRIP	0	1	True
FULL06	primary	orolkain	THERE	0	1	True
FULL06	primary	orsheckhy	UNSAFE	0	1	True
FULL06	primary	otaiin	THERE	2	1	False
FULL06	primary	otal	UNSAFE	0	1	True
FULL06	primary	otchdy	EXAMPLE	0	1	True
FULL06	primary	otchedy	OTHER_CARGO	1	0	False
FULL06	primary	otedy	RETURN	2	0	False
FULL06	primary	otor	COLOC	2	0	False
FULL06	primary	otshdy	GOAL	1	0	False
FULL06	primary	pchdy	RETURN_EXCLUDING	0	1	True
FULL06	primary	pdalshdy	INIT	1	0	False
FULL06	primary	psheor	INIT	0	1	True
FULL06	primary	qetal	AT_MOST_ONE	1	0	False
FULL06	primary	qokaiin	THEN	0	1	True
FULL06	primary	qokain	THERE	0	1	True
FULL06	primary	qokal	TRAVEL_TOGETHER	1	0	False
FULL06	primary	qokas	FERRY	0	1	True
FULL06	primary	qokchdy	THEN	0	4	True
FULL06	primary	qokchedy	UNATTENDED	1	0	False
FULL06	primary	qokedol	FAR_BANK	1	0	False
FULL06	primary	qokedy	C	5	1	False
FULL06	primary	qokeedy	CONVEY_OUT	1	0	False
FULL06	primary	qokeey	TAKE_OUT	1	0	False
FULL06	primary	qoky	FERRY	1	1	False
FULL06	primary	qop[eee:che]dar	M	0	1	True
FULL06	primary	qotal	THEN	0	1	True
FULL06	primary	qotedaiin	LEAVE	1	0	False
FULL06	primary	qotedy	OUTWARD	1	0	False
FULL06	primary	qoteedy	B	1	0	False
FULL06	primary	qotor	GOAL	0	1	True
FULL06	primary	saiin	W	1	0	False
FULL06	primary	sain	WHEN	1	0	False
FULL06	primary	sar	UNSAFE	2	0	False
FULL06	primary	schedair	LIKEWISE	1	0	False
FULL06	primary	shdy	WITHOUT_HARM	1	0	False
FULL06	primary	she	PAIRS	0	1	True
FULL06	primary	shecthedy	JOINING_RESULT	1	0	False
FULL06	primary	shecthy	REST_CARGO	1	0	False
FULL06	primary	shedaiin	PAIRS	1	0	False
FULL06	primary	shedain	G	0	1	True
FULL06	primary	shedy	M	5	0	False
FULL06	primary	sheedy	FIRST_CARGO	0	1	True
FULL06	primary	sheekar	M	0	1	True
FULL06	primary	shey	EXAMPLE	1	0	False
FULL06	primary	shocphedy	CARGOS	1	0	False
FULL06	primary	shos	C	0	1	True
FULL06	primary	soiiin	THUS	1	0	False
FULL06	primary	sol	THEN	2	0	False
FULL06	primary	soldy	HARM	1	0	False
FULL06	primary	solkaiin	ALL	0	1	True
FULL06	primary	solkchy	LEAVE	0	1	True
FULL06	primary	solkeedy	WITH_TRIP	2	0	False
FULL06	primary	sor	WOULD_BE	0	1	True
FULL06	primary	taipar	LEAVE	0	1	True
FULL06	primary	tchdy	THEN	0	1	True
FULL06	primary	tchedy	FINALLY	1	0	False
FULL06	primary	todalain	G	0	1	True
FULL06	primary	tshol	THEN	0	1	True
FULL06	primary	y	RETURN	0	1	True
FULL06	primary	yk	AT_MOST_ONE	0	1	True
FULL06	primary	ykaiin	BESIDES	0	1	True
FULL06	primary	ykain	THERE	0	1	True
FULL06	primary	ykeey	THERE	0	1	True
FULL06	primary	ytchdy	THEN	0	1	True
FULL06	independent	[a:y]lo[s:r]am	THUS	0	1	True
FULL06	independent	[sh:{c's}]ear	ALONE	0	1	True
FULL06	independent	ald	THEN	0	1	True
FULL06	independent	alol	THERE	0	2	True
FULL06	independent	ar	LEAVE	0	4	True
FULL06	independent	ariin	WHEN	0	1	True
FULL06	independent	chckhdy	WOULD_BE	1	0	False
FULL06	independent	chckhy	THERE	0	2	True
FULL06	independent	checthy	ALL	1	0	False
FULL06	independent	ched	WITHOUT_AGENT	1	0	False
FULL06	independent	chedain	NEXT	1	0	False
FULL06	independent	chedy	G	3	1	False
FULL06	independent	cheeety	RETURN_EXCLUDING	1	0	False
FULL06	independent	cheeor	RETURN_EXCLUDING	0	1	True
FULL06	independent	chefchdy	HARM	0	1	True
FULL06	independent	chety	UNHARMED	1	0	False
FULL06	independent	chkaiin	WOULD_BE	0	1	True
FULL06	independent	chky	M	0	1	True
FULL06	independent	chody	PAIRED_WITH	0	1	True
FULL06	independent	daiiin	G	0	1	True
FULL06	independent	daiin	THEN	0	1	True
FULL06	independent	dair	GOAL	0	1	True
FULL06	independent	dal	BESIDES	1	0	False
FULL06	independent	dar	G	0	1	True
FULL06	independent	dariin	M	0	1	True
FULL06	independent	darin	ATTENDED_BY	0	1	True
FULL06	independent	dy	THEN	0	1	True
FULL06	independent	ka[r:s]	FORBIDDEN	0	1	True
FULL06	independent	kaiin	LEAVE	0	2	True
FULL06	independent	kar	THEN	0	4	True
FULL06	independent	kchdy	UNATTENDED	0	1	True
FULL06	independent	kchedy	NEXT	0	2	True
FULL06	independent	keodaiin	THEN	0	1	True
FULL06	independent	laiin	WITHOUT_HARM	0	1	True
FULL06	independent	lchedy	G	1	0	False
FULL06	independent	ldy	ALONE	1	0	False
FULL06	independent	lkedy	PAIRED_WITH	1	0	False
FULL06	independent	o	FAR_BANK	0	1	True
FULL06	independent	ockhey	FORBIDDEN	1	0	False
FULL06	independent	ockhody	G	0	1	True
FULL06	independent	odam	UNSAFE	0	1	True
FULL06	independent	okain	THERE	0	1	True
FULL06	independent	okal	C	0	1	True
FULL06	independent	okam	THERE	0	1	True
FULL06	independent	okar	THEN	0	2	True
FULL06	independent	okchedy	WITHOUT_AGENT	0	1	True
FULL06	independent	okeody	THEN	0	1	True
FULL06	independent	oky	FERRY	0	1	True
FULL06	independent	ol	CONVEY_OUT	0	1	True
FULL06	independent	olfchedy	COLOC	0	1	True
FULL06	independent	olk[ee:a]dy	G	0	1	True
FULL06	independent	olkair	CARGOS	0	1	True
FULL06	independent	ols	THEN	0	1	True
FULL06	independent	olsaly	ATTENDED_BY	1	0	False
FULL06	independent	opalke	UNHARMED	0	1	True
FULL06	independent	opchey	HOME	0	1	True
FULL06	independent	opshedy	HOME	1	0	False
FULL06	independent	or	THEN	0	1	True
FULL06	independent	orolkain	RETURN	0	1	True
FULL06	independent	orsheckhy	NEXT	0	1	True
FULL06	independent	otaiin	THERE	2	1	False
FULL06	independent	otal	UNSAFE	0	1	True
FULL06	independent	otchdy	EXAMPLE	0	1	True
FULL06	independent	otchedy	OTHER_CARGO	1	0	False
FULL06	independent	otedy	RETURN	2	0	False
FULL06	independent	otor	COLOC	2	0	False
FULL06	independent	otshdy	GOAL	1	0	False
FULL06	independent	pchdy	G	0	1	True
FULL06	independent	pdalshdy	INIT	1	0	False
FULL06	independent	psheor	INIT	0	1	True
FULL06	independent	qetal	AT_MOST_ONE	1	0	False
FULL06	independent	qokaiin	THEN	0	1	True
FULL06	independent	qokain	THERE	0	1	True
FULL06	independent	qokal	TRAVEL_TOGETHER	1	0	False
FULL06	independent	qokas	FERRY	0	1	True
FULL06	independent	qokchdy	THEN	0	4	True
FULL06	independent	qokchedy	UNATTENDED	1	0	False
FULL06	independent	qokedol	FAR_BANK	1	0	False
FULL06	independent	qokedy	C	5	1	False
FULL06	independent	qokeedy	CONVEY_OUT	1	0	False
FULL06	independent	qokeey	TAKE_OUT	1	0	False
FULL06	independent	qoky	FERRY	1	1	False
FULL06	independent	qop[eee:che]dar	M	0	1	True
FULL06	independent	qotal	THEN	0	1	True
FULL06	independent	qotedaiin	LEAVE	1	0	False
FULL06	independent	qotedy	OUTWARD	1	0	False
FULL06	independent	qoteedy	B	1	0	False
FULL06	independent	qotor	THEN	0	1	True
FULL06	independent	saiin	W	1	0	False
FULL06	independent	sain	WHEN	1	0	False
FULL06	independent	sar	UNSAFE	2	0	False
FULL06	independent	schedair	LIKEWISE	1	0	False
FULL06	independent	shdy	WITHOUT_HARM	1	0	False
FULL06	independent	she	PAIRS	0	1	True
FULL06	independent	shecthedy	JOINING_RESULT	1	0	False
FULL06	independent	shecthy	REST_CARGO	1	0	False
FULL06	independent	shedaiin	PAIRS	1	0	False
FULL06	independent	shedain	WITH_TRIP	0	1	True
FULL06	independent	shedy	M	5	0	False
FULL06	independent	sheedy	THEN	0	1	True
FULL06	independent	sheekar	M	0	1	True
FULL06	independent	shey	EXAMPLE	1	0	False
FULL06	independent	shocphedy	CARGOS	1	0	False
FULL06	independent	shos	LEAVE	0	1	True
FULL06	independent	soiiin	THUS	1	0	False
FULL06	independent	sol	THEN	2	0	False
FULL06	independent	soldy	HARM	1	0	False
FULL06	independent	solkaiin	ALL	0	1	True
FULL06	independent	solkchy	LEAVE	0	1	True
FULL06	independent	solkeedy	WITH_TRIP	2	0	False
FULL06	independent	sor	CONVEY_OUT	0	1	True
FULL06	independent	taipar	G	0	1	True
FULL06	independent	tchdy	THEN	0	1	True
FULL06	independent	tchedy	FINALLY	1	0	False
FULL06	independent	todalain	C	0	1	True
FULL06	independent	tshol	THEN	0	1	True
FULL06	independent	y	THERE	0	1	True
FULL06	independent	yk	AT_MOST_ONE	0	1	True
FULL06	independent	ykaiin	BESIDES	0	1	True
FULL06	independent	ykain	RETURN	0	1	True
FULL06	independent	ykeey	G	0	1	True
FULL06	independent	ytchdy	CONVEY_OUT	0	1	True
FULL07	primary	[a:y]lo[s:r]am	THUS	0	1	True
FULL07	primary	[sh:{c's}]ear	FIRST_CARGO	0	1	True
FULL07	primary	ald	THEN	0	1	True
FULL07	primary	alol	THEN	0	2	True
FULL07	primary	ar	THEN	0	4	True
FULL07	primary	ariin	WITHOUT_HARM	0	1	True
FULL07	primary	chckhdy	WOULD_BE	1	0	False
FULL07	primary	chckhy	THERE	0	2	True
FULL07	primary	checthy	ALL	1	0	False
FULL07	primary	ched	WITHOUT_AGENT	1	0	False
FULL07	primary	chedain	NEXT	1	0	False
FULL07	primary	chedy	G	3	1	False
FULL07	primary	cheeety	RETURN_EXCLUDING	1	0	False
FULL07	primary	cheeor	THEN	0	1	True
FULL07	primary	chefchdy	THEN	0	1	True
FULL07	primary	chety	UNHARMED	1	0	False
FULL07	primary	chkaiin	THEN	0	1	True
FULL07	primary	chky	M	0	1	True
FULL07	primary	chody	THEN	0	1	True
FULL07	primary	daiiin	THEN	0	1	True
FULL07	primary	daiin	THEN	0	1	True
FULL07	primary	dair	THEN	0	1	True
FULL07	primary	dal	BESIDES	1	0	False
FULL07	primary	dar	M	0	1	True
FULL07	primary	dariin	UNSAFE	0	1	True
FULL07	primary	darin	ATTENDED_BY	0	1	True
FULL07	primary	dy	THEN	0	1	True
FULL07	primary	ka[r:s]	FAR_BANK	0	1	True
FULL07	primary	kaiin	LEAVE	0	2	True
FULL07	primary	kar	THEN	0	4	True
FULL07	primary	kchdy	FERRY	0	1	True
FULL07	primary	kchedy	C	0	2	True
FULL07	primary	keodaiin	FERRY	0	1	True
FULL07	primary	laiin	THEN	0	1	True
FULL07	primary	lchedy	W	1	0	False
FULL07	primary	ldy	ALONE	1	0	False
FULL07	primary	lkedy	PAIRED_WITH	1	0	False
FULL07	primary	o	THEN	0	1	True
FULL07	primary	ockhey	FORBIDDEN	1	0	False
FULL07	primary	ockhody	THEN	0	1	True
FULL07	primary	odam	FERRY	0	1	True
FULL07	primary	okain	THEN	0	1	True
FULL07	primary	okal	RETURN	0	1	True
FULL07	primary	okam	FERRY	0	1	True
FULL07	primary	okar	THEN	0	2	True
FULL07	primary	okchedy	HARM	0	1	True
FULL07	primary	okeody	FERRY	0	1	True
FULL07	primary	oky	THEN	0	1	True
FULL07	primary	ol	FERRY	0	1	True
FULL07	primary	olfchedy	COLOC	0	1	True
FULL07	primary	olk[ee:a]dy	THEN	0	1	True
FULL07	primary	olkair	CARGOS	0	1	True
FULL07	primary	ols	FIRST_CARGO	0	1	True
FULL07	primary	olsaly	ATTENDED_BY	1	0	False
FULL07	primary	opalke	UNHARMED	0	1	True
FULL07	primary	opchey	HOME	0	1	True
FULL07	primary	opshedy	HOME	1	0	False
FULL07	primary	or	FIRST_CARGO	0	1	True
FULL07	primary	orolkain	M	0	1	True
FULL07	primary	orsheckhy	THEN	0	1	True
FULL07	primary	otaiin	THERE	2	1	False
FULL07	primary	otal	THEN	0	1	True
FULL07	primary	otchdy	WITHOUT_AGENT	0	1	True
FULL07	primary	otchedy	OTHER_CARGO	1	0	False
FULL07	primary	otedy	RETURN	2	0	False
FULL07	primary	otor	COLOC	2	0	False
FULL07	primary	otshdy	GOAL	1	0	False
FULL07	primary	pchdy	OTHER_CARGO	0	1	True
FULL07	primary	pdalshdy	INIT	1	0	False
FULL07	primary	psheor	INIT	0	1	True
FULL07	primary	qetal	AT_MOST_ONE	1	0	False
FULL07	primary	qokaiin	FERRY	0	1	True
FULL07	primary	qokain	THERE	0	1	True
FULL07	primary	qokal	TRAVEL_TOGETHER	1	0	False
FULL07	primary	qokas	FERRY	0	1	True
FULL07	primary	qokchdy	THEN	0	4	True
FULL07	primary	qokchedy	UNATTENDED	1	0	False
FULL07	primary	qokedol	FAR_BANK	1	0	False
FULL07	primary	qokedy	C	5	1	False
FULL07	primary	qokeedy	CONVEY_OUT	1	0	False
FULL07	primary	qokeey	TAKE_OUT	1	0	False
FULL07	primary	qoky	FERRY	1	1	False
FULL07	primary	qop[eee:che]dar	M	0	1	True
FULL07	primary	qotal	THEN	0	1	True
FULL07	primary	qotedaiin	LEAVE	1	0	False
FULL07	primary	qotedy	OUTWARD	1	0	False
FULL07	primary	qoteedy	B	1	0	False
FULL07	primary	qotor	ALONE	0	1	True
FULL07	primary	saiin	W	1	0	False
FULL07	primary	sain	WHEN	1	0	False
FULL07	primary	sar	UNSAFE	2	0	False
FULL07	primary	schedair	LIKEWISE	1	0	False
FULL07	primary	shdy	WITHOUT_HARM	1	0	False
FULL07	primary	she	GOAL	0	1	True
FULL07	primary	shecthedy	JOINING_RESULT	1	0	False
FULL07	primary	shecthy	REST_CARGO	1	0	False
FULL07	primary	shedaiin	PAIRS	1	0	False
FULL07	primary	shedain	AT_MOST_ONE	0	1	True
FULL07	primary	shedy	M	5	0	False
FULL07	primary	sheedy	THEN	0	1	True
FULL07	primary	sheekar	WHEN	0	1	True
FULL07	primary	shey	EXAMPLE	1	0	False
FULL07	primary	shocphedy	CARGOS	1	0	False
FULL07	primary	shos	THEN	0	1	True
FULL07	primary	soiiin	THUS	1	0	False
FULL07	primary	sol	THEN	2	0	False
FULL07	primary	soldy	HARM	1	0	False
FULL07	primary	solkaiin	ALL	0	1	True
FULL07	primary	solkchy	LEAVE	0	1	True
FULL07	primary	solkeedy	WITH_TRIP	2	0	False
FULL07	primary	sor	THEN	0	1	True
FULL07	primary	taipar	BESIDES	0	1	True
FULL07	primary	tchdy	OTHER_CARGO	0	1	True
FULL07	primary	tchedy	FINALLY	1	0	False
FULL07	primary	todalain	G	0	1	True
FULL07	primary	tshol	C	0	1	True
FULL07	primary	y	THEN	0	1	True
FULL07	primary	yk	PAIRS	0	1	True
FULL07	primary	ykaiin	FORBIDDEN	0	1	True
FULL07	primary	ykain	FERRY	0	1	True
FULL07	primary	ykeey	THEN	0	1	True
FULL07	primary	ytchdy	EXAMPLE	0	1	True
FULL07	independent	[a:y]lo[s:r]am	THUS	0	1	True
FULL07	independent	[sh:{c's}]ear	ALONE	0	1	True
FULL07	independent	ald	THEN	0	1	True
FULL07	independent	alol	THERE	0	2	True
FULL07	independent	ar	LEAVE	0	4	True
FULL07	independent	ariin	WHEN	0	1	True
FULL07	independent	chckhdy	WOULD_BE	1	0	False
FULL07	independent	chckhy	THERE	0	2	True
FULL07	independent	checthy	ALL	1	0	False
FULL07	independent	ched	WITHOUT_AGENT	1	0	False
FULL07	independent	chedain	NEXT	1	0	False
FULL07	independent	chedy	G	3	1	False
FULL07	independent	cheeety	RETURN_EXCLUDING	1	0	False
FULL07	independent	cheeor	RETURN_EXCLUDING	0	1	True
FULL07	independent	chefchdy	HARM	0	1	True
FULL07	independent	chety	UNHARMED	1	0	False
FULL07	independent	chkaiin	WOULD_BE	0	1	True
FULL07	independent	chky	M	0	1	True
FULL07	independent	chody	PAIRED_WITH	0	1	True
FULL07	independent	daiiin	THEN	0	1	True
FULL07	independent	daiin	THEN	0	1	True
FULL07	independent	dair	GOAL	0	1	True
FULL07	independent	dal	BESIDES	1	0	False
FULL07	independent	dar	C	0	1	True
FULL07	independent	dariin	M	0	1	True
FULL07	independent	darin	ATTENDED_BY	0	1	True
FULL07	independent	dy	THEN	0	1	True
FULL07	independent	ka[r:s]	FORBIDDEN	0	1	True
FULL07	independent	kaiin	LEAVE	0	2	True
FULL07	independent	kar	THEN	0	4	True
FULL07	independent	kchdy	UNATTENDED	0	1	True
FULL07	independent	kchedy	NEXT	0	2	True
FULL07	independent	keodaiin	THEN	0	1	True
FULL07	independent	laiin	WITHOUT_HARM	0	1	True
FULL07	independent	lchedy	W	1	0	False
FULL07	independent	ldy	ALONE	1	0	False
FULL07	independent	lkedy	PAIRED_WITH	1	0	False
FULL07	independent	o	FAR_BANK	0	1	True
FULL07	independent	ockhey	FORBIDDEN	1	0	False
FULL07	independent	ockhody	C	0	1	True
FULL07	independent	odam	UNSAFE	0	1	True
FULL07	independent	okain	THERE	0	1	True
FULL07	independent	okal	W	0	1	True
FULL07	independent	okam	THERE	0	1	True
FULL07	independent	okar	THEN	0	2	True
FULL07	independent	okchedy	WITHOUT_AGENT	0	1	True
FULL07	independent	okeody	THEN	0	1	True
FULL07	independent	oky	THEN	0	1	True
FULL07	independent	ol	CONVEY_OUT	0	1	True
FULL07	independent	olfchedy	COLOC	0	1	True
FULL07	independent	olk[ee:a]dy	W	0	1	True
FULL07	independent	olkair	CARGOS	0	1	True
FULL07	independent	ols	THEN	0	1	True
FULL07	independent	olsaly	ATTENDED_BY	1	0	False
FULL07	independent	opalke	UNHARMED	0	1	True
FULL07	independent	opchey	HOME	0	1	True
FULL07	independent	opshedy	HOME	1	0	False
FULL07	independent	or	C	0	1	True
FULL07	independent	orolkain	THEN	0	1	True
FULL07	independent	orsheckhy	NEXT	0	1	True
FULL07	independent	otaiin	THERE	2	1	False
FULL07	independent	otal	UNSAFE	0	1	True
FULL07	independent	otchdy	EXAMPLE	0	1	True
FULL07	independent	otchedy	OTHER_CARGO	1	0	False
FULL07	independent	otedy	RETURN	2	0	False
FULL07	independent	otor	COLOC	2	0	False
FULL07	independent	otshdy	GOAL	1	0	False
FULL07	independent	pchdy	W	0	1	True
FULL07	independent	pdalshdy	INIT	1	0	False
FULL07	independent	psheor	INIT	0	1	True
FULL07	independent	qetal	AT_MOST_ONE	1	0	False
FULL07	independent	qokaiin	FERRY	0	1	True
FULL07	independent	qokain	THERE	0	1	True
FULL07	independent	qokal	TRAVEL_TOGETHER	1	0	False
FULL07	independent	qokas	RETURN_EXCLUDING	0	1	True
FULL07	independent	qokchdy	THEN	0	4	True
FULL07	independent	qokchedy	UNATTENDED	1	0	False
FULL07	independent	qokedol	FAR_BANK	1	0	False
FULL07	independent	qokedy	C	5	1	False
FULL07	independent	qokeedy	CONVEY_OUT	1	0	False
FULL07	independent	qokeey	TAKE_OUT	1	0	False
FULL07	independent	qoky	FERRY	1	1	False
FULL07	independent	qop[eee:che]dar	M	0	1	True
FULL07	independent	qotal	THEN	0	1	True
FULL07	independent	qotedaiin	LEAVE	1	0	False
FULL07	independent	qotedy	OUTWARD	1	0	False
FULL07	independent	qoteedy	B	1	0	False
FULL07	independent	qotor	THEN	0	1	True
FULL07	independent	saiin	W	1	0	False
FULL07	independent	sain	WHEN	1	0	False
FULL07	independent	sar	UNSAFE	2	0	False
FULL07	independent	schedair	LIKEWISE	1	0	False
FULL07	independent	shdy	WITHOUT_HARM	1	0	False
FULL07	independent	she	PAIRS	0	1	True
FULL07	independent	shecthedy	JOINING_RESULT	1	0	False
FULL07	independent	shecthy	REST_CARGO	1	0	False
FULL07	independent	shedaiin	PAIRS	1	0	False
FULL07	independent	shedain	RETURN	0	1	True
FULL07	independent	shedy	M	5	0	False
FULL07	independent	sheedy	THEN	0	1	True
FULL07	independent	sheekar	M	0	1	True
FULL07	independent	shey	EXAMPLE	1	0	False
FULL07	independent	shocphedy	CARGOS	1	0	False
FULL07	independent	shos	LEAVE	0	1	True
FULL07	independent	soiiin	THUS	1	0	False
FULL07	independent	sol	THEN	2	0	False
FULL07	independent	soldy	HARM	1	0	False
FULL07	independent	solkaiin	ALL	0	1	True
FULL07	independent	solkchy	LEAVE	0	1	True
FULL07	independent	solkeedy	WITH_TRIP	2	0	False
FULL07	independent	sor	CONVEY_OUT	0	1	True
FULL07	independent	taipar	ALONE	0	1	True
FULL07	independent	tchdy	THEN	0	1	True
FULL07	independent	tchedy	FINALLY	1	0	False
FULL07	independent	todalain	G	0	1	True
FULL07	independent	tshol	THEN	0	1	True
FULL07	independent	y	THERE	0	1	True
FULL07	independent	yk	AT_MOST_ONE	0	1	True
FULL07	independent	ykaiin	BESIDES	0	1	True
FULL07	independent	ykain	RETURN	0	1	True
FULL07	independent	ykeey	C	0	1	True
FULL07	independent	ytchdy	CONVEY_OUT	0	1	True
FULL08	primary	[a:y]lo[s:r]am	THUS	0	1	True
FULL08	primary	[sh:{c's}]ear	M	0	1	True
FULL08	primary	ald	THEN	0	1	True
FULL08	primary	alol	LIKEWISE	0	2	True
FULL08	primary	ar	THEN	0	4	True
