current_row_id	event_id	physical_page	statement_id	surface	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution	source_action_after	source_argument_after	state_transition_match
G446-CUR-1744	G407-E1744	f75r	P1009-S135	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AR	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1745	G407-E1745	f75r	P1009-S135	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AR	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1746	G407-E1746	f75r	P1009-S135	shedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1747	G407-E1747	f75r	P1009-S136	qokain	OK+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIN	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1748	G407-E1748	f75r	P1009-S136	oldy	OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1749	G407-E1749	f75r	P1009-S137	sol	OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1750	G407-E1750	f75r	P1009-S137	keedy	K+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|CLOSE:K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIN	YES
G446-CUR-1751	G407-E1751	f75r	P1009-S138	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1752	G407-E1752	f75r	P1009-S139	qokey	OK+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1753	G407-E1753	f75r	P1009-S139	okar	OK+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AR	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1754	G407-E1754	f75r	P1009-S139	otar	OT+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AR	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1755	G407-E1755	f75r	P1009-S139	dardardy	D_ADDR+AR+D_ADDR+AR+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AR|FOCUS:OK<-AR|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1756	G407-E1756	f75r	P1009-S140	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1757	G407-E1757	f75r	P1009-S141	dy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1758	G407-E1758	f75r	P1009-S141	sheety	SH+EE+T+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-EE|FOCUS:T<-Y	NONE	NONE	T	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	T	Y	YES
G446-CUR-1759	G407-E1759	f75r	P1009-S141	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	T	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1760	G407-E1760	f75r	P1009-S142	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1761	G407-E1761	f75r	P1009-S143	qokechdy	OK+E+CHD+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:CHD	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	Y	YES
G446-CUR-1762	G407-E1762	f75r	P1009-S144	lol	L+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CHD	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-L	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	CHD	Y	YES
G446-CUR-1763	G407-E1763	f75r	P1009-S144	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	CHD	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1764	G407-E1764	f75r	P1009-S145	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1765	G407-E1765	f75r	P1009-S146	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1766	G407-E1766	f75r	P1009-S147	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1767	G407-E1767	f75r	P1009-S148	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1768	G407-E1768	f75r	P1009-S149	ldy	L+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-L|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1769	G407-E1769	f75r	P1009-S150	yshedy	Y+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1770	G407-E1770	f75r	P1009-S151	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1771	G407-E1771	f75r	P1009-S152	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1772	G407-E1772	f75r	P1009-S153	olkeedy	OL+K+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|CLOSE:K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1773	G407-E1773	f75r	P1009-S154	otey	OT+E+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1774	G407-E1774	f75r	P1009-S154	koldy	K+OL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1775	G407-E1775	f75r	P1009-S155	dar	D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1776	G407-E1776	f75r	P1009-S155	shedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1777	G407-E1777	f75r	P1009-S156	qokain	OK+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-AIN	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1778	G407-E1778	f75r	P1009-S156	shedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1779	G407-E1779	f75r	P1009-S157	dal	AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1780	G407-E1780	f75r	P1009-S157	keedy	K+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|CLOSE:K	NONE	NONE	K	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	AIN	YES
G446-CUR-1781	G407-E1781	f75r	P1009-S158	rshedy	R+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|PAIR:R>SH|CLOSE:SH	NONE	NONE	SH	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	AIN	YES
G446-CUR-1782	G407-E1782	f75r	P1009-S159	sokeedy	S+OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|PAIR:S>OK|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1783	G407-E1783	f75r	P1009-S160	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1784	G407-E1784	f75r	P1009-S161	oteedy	OT+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-EE|CLOSE:OK	NONE	NONE	OK	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	AIN	YES
G446-CUR-1785	G407-E1785	f75r	P1009-S162	qoky	OK+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	AIN	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1786	G407-E1786	f75r	P1009-S162	dy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1787	G407-E1787	f75r	P1009-S162	keedy	K+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-EE|CLOSE:K	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1788	G407-E1788	f75r	P1009-S163	sy	Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	K	Y	YES
G446-CUR-1789	G407-E1789	f75r	P1009-S163	dshedy	SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	K	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	SH	Y	YES
G446-CUR-1790	G407-E1790	f75r	P1009-S164	qokedy	OK+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	SH	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-E|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1791	G407-E1791	f75r	P1009-S165	qokeedy	OK+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OK<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1792	G407-E1792	f75r	P1009-S166	qoteey	OT+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-EE|FOCUS:OWNER<-Y	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1793	G407-E1793	f75r	P1009-S166	qoteedy	OT+EE+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-EE|CLOSE:OK	NONE	NONE	OK	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	Y	YES
G446-CUR-1794	G407-E1794	f75r	P1009-S167	dor	D_ADDR+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	OK	Y	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	OK	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES	OK	OR	YES
