transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-HEAD-0369	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0370	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0371	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0372	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0373	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0374	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0375	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0376	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0377	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0378	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AIR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0379	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0380	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0381	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0382	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0383	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0384	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0385	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0386	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0387	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0388	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0389	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0390	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0391	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0392	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0393	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0394	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0395	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0396	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+AL+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0397	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0398	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0399	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0400	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0401	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0402	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0403	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0404	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0405	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0406	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0407	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0408	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0409	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0410	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0411	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0412	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0413	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0414	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+AR+D_ADDR+L+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0415	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0416	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0417	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0418	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0419	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0420	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0421	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0422	REMOVE_INHERITED_ACTION_HEAD	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	D_ADDR+L+D_ADDR+AR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
