catalog_row_id	source_catalog_tier	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-CAT-0797	T0_EXACT_OBSERVED	OL+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-Y	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0798	T0_EXACT_OBSERVED	OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR	NONE	NONE	NONE	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0799	T0_EXACT_OBSERVED	OR+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0800	T0_EXACT_OBSERVED	OR+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AIN	NONE	NONE	NONE	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0801	T0_EXACT_OBSERVED	OR+AIN+S+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:S<-OR|FOCUS:S<-AIN|FOCUS:S<-Y	NONE	NONE	S	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0802	T0_EXACT_OBSERVED	OR+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL	NONE	NONE	NONE	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0803	T0_EXACT_OBSERVED	OR+AL+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0804	T0_EXACT_OBSERVED	OR+CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR|FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0805	T0_EXACT_OBSERVED	OR+LOCAL_CHAR_I+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0806	T0_EXACT_OBSERVED	OR+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR	NONE	NONE	NONE	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0807	T0_EXACT_OBSERVED	OR+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-OR	NONE	NONE	NONE	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0808	T0_EXACT_OBSERVED	OR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-OR|FOCUS:OWNER<-Y	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0809	T0_EXACT_OBSERVED	OS	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0810	T0_EXACT_OBSERVED	OT	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0811	T0_EXACT_OBSERVED	OT+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AIIN	NONE	NONE	NONE	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0812	T0_EXACT_OBSERVED	OT+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AIN	NONE	NONE	NONE	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0813	T0_EXACT_OBSERVED	OT+AIR+IIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	FOCUS:OWNER<-AIR	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	GDT445_READ_TO_READ_AMBER	YES
G446-CAT-0814	T0_EXACT_OBSERVED	OT+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0815	T0_EXACT_OBSERVED	OT+AL+AIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AIN	NONE	NONE	NONE	AIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0816	T0_EXACT_OBSERVED	OT+AL+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0817	T0_EXACT_OBSERVED	OT+AL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	YES	EXACT_CATALOG	READ	GDT445_READ_TO_STOP	YES
G446-CAT-0818	T0_EXACT_OBSERVED	OT+AL+D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AR	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0819	T0_EXACT_OBSERVED	OT+AL+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0820	T0_EXACT_OBSERVED	OT+AM_ADDR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0821	T0_EXACT_OBSERVED	OT+AN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0822	T0_EXACT_OBSERVED	OT+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0823	T0_EXACT_OBSERVED	OT+AR+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	YES	EXACT_CATALOG	READ	GDT445_READ_TO_STOP	YES
G446-CAT-0824	T0_EXACT_OBSERVED	OT+AR+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0825	T0_EXACT_OBSERVED	OT+A_ADDR+K+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0826	T0_EXACT_OBSERVED	OT+CH+E+O+D_ADDR+AL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E|FOCUS:CH<-AL	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0827	T0_EXACT_OBSERVED	OT+CH+E+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-E	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0828	T0_EXACT_OBSERVED	OT+CH+L	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-L	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0829	T0_EXACT_OBSERVED	OT+CH+O+S	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	S	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0830	T0_EXACT_OBSERVED	OT+CH+O+SH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-OR	NONE	NONE	SH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0831	T0_EXACT_OBSERVED	OT+CH+OL	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	NONE	CH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0832	T0_EXACT_OBSERVED	OT+CH+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-OR	NONE	NONE	CH	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0833	T0_EXACT_OBSERVED	OT+CH+R	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	PAIR:CH>R	NONE	NONE	R	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0834	T0_EXACT_OBSERVED	OT+CH+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CH<-Y	NONE	NONE	CH	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0835	T0_EXACT_OBSERVED	OT+CHD+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CLOSE:CHD	NONE	NONE	CHD	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0836	T0_EXACT_OBSERVED	OT+CHD+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:CHD<-Y	NONE	NONE	CHD	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0837	T0_EXACT_OBSERVED	OT+D_ADDR+D_ADDR+Y+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-Y|FOCUS:OWNER<-AR	NONE	NONE	NONE	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0838	T0_EXACT_OBSERVED	OT+E+AIIN	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-AIIN	NONE	NONE	NONE	AIIN	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0839	T0_EXACT_OBSERVED	OT+E+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-AR	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0840	T0_EXACT_OBSERVED	OT+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	YES	EXACT_CATALOG	READ	GDT445_READ_TO_STOP	YES
G446-CAT-0841	T0_EXACT_OBSERVED	OT+E+DY+L	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-L	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	YES	EXACT_CATALOG	READ	GDT445_READ_TO_STOP	YES
G446-CAT-0842	T0_EXACT_OBSERVED	OT+E+D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-AR	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0843	T0_EXACT_OBSERVED	OT+E+D_ADDR+OR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-OR	NONE	NONE	NONE	OR	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0844	T0_EXACT_OBSERVED	OT+E+D_ADDR+SH+E+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|FOCUS:SH<-E|CLOSE:SH	NONE	NONE	SH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0845	T0_EXACT_OBSERVED	OT+E+O	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0846	T0_EXACT_OBSERVED	OT+E+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	YES	EXACT_CATALOG	READ	GDT445_READ_TO_STOP	YES
G446-CAT-0847	T0_EXACT_OBSERVED	OT+E+O+D_ADDR+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:OWNER<-E|FOCUS:OWNER<-AR	NONE	NONE	NONE	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0848	T0_EXACT_OBSERVED	OT+E+O+K+EE+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:K<-E|FOCUS:K<-EE|FOCUS:K<-Y	NONE	NONE	K	Y	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
G446-CAT-0849	T0_EXACT_OBSERVED	OT+E+O+SH+AR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	FOCUS:SH<-E|FOCUS:SH<-AR	NONE	NONE	SH	NONE	YES	NO	EXACT_CATALOG	READ	SPLIT_EXACT_IDENTITY_FROM_FACTOR_EXECUTION	YES
