world	c_minus_b_mrr_gain
2894	-0.001060638
2895	-0.001197600
2896	-0.001292839
2897	-0.001276643
2898	-0.000943378
2899	-0.000566962
2900	-0.001053349
2901	-0.001246639
2902	-0.001207088
2903	-0.001134145
2904	-0.001134487
2905	-0.001104252
2906	-0.001075218
2907	-0.001168928
2908	-0.001113099
2909	-0.000735160
2910	-0.001108950
2911	-0.000736721
2912	-0.000827318
2913	-0.001214005
2914	-0.001518672
2915	-0.001679270
2916	-0.000878620
2917	-0.000901840
2918	-0.001458572
2919	-0.001461912
2920	-0.001452851
2921	-0.001487143
2922	-0.000986534
2923	-0.000831794
2924	-0.000870203
2925	-0.001218744
2926	-0.000967908
2927	-0.001130616
2928	-0.001433563
2929	-0.001148242
2930	-0.001556505
2931	-0.000697065
2932	-0.001112794
2933	-0.000977376
2934	-0.000597912
2935	-0.001244878
2936	-0.000933694
2937	-0.001022812
2938	-0.001225691
2939	-0.001388172
2940	-0.001391669
2941	-0.001240459
2942	-0.001342671
2943	-0.001202816
2944	-0.001341099
2945	-0.001322182
2946	-0.000884800
2947	-0.001418572
2948	-0.001155574
2949	-0.001600690
2950	-0.001066602
2951	-0.001525517
2952	-0.001232806
2953	-0.001305564
2954	-0.000678602
2955	-0.001307597
2956	-0.001151675
2957	-0.000870340
2958	-0.001199096
2959	-0.001064053
2960	-0.001270156
2961	-0.000733344
2962	-0.001516540
2963	-0.001199944
2964	-0.001490112
2965	-0.001045606
2966	-0.001442466
2967	-0.000961703
2968	-0.001263093
2969	-0.001018086
2970	-0.001204655
2971	-0.000993041
2972	-0.001292212
2973	-0.001186072
2974	-0.000870855
2975	-0.001321216
2976	-0.001227463
2977	-0.001122726
2978	-0.001247175
2979	-0.000971520
2980	-0.000949089
2981	-0.001305903
2982	-0.001177239
2983	-0.001373846
2984	-0.000862610
2985	-0.001222319
2986	-0.001525693
2987	-0.001137090
2988	-0.001577195
2989	-0.001168578
2990	-0.000995648
2991	-0.001243492
2992	-0.001170999
2993	-0.000817064
2994	-0.001308297
2995	-0.001055594
2996	-0.001055472
2997	-0.001414526
2998	-0.001404645
2999	-0.001054229
3000	-0.000982852
3001	-0.001442859
3002	-0.001452875
3003	-0.001247599
3004	-0.001079642
3005	-0.000830062
3006	-0.001134317
3007	-0.001778564
3008	-0.001094327
3009	-0.001163017
3010	-0.000258887
3011	-0.001667626
3012	-0.001337146
3013	-0.001377897
3014	-0.001048391
3015	-0.001302343
3016	-0.001034376
3017	-0.001166779
3018	-0.001145259
3019	-0.001897544
3020	-0.001207371
3021	-0.001569448
3022	-0.000683797
3023	-0.000984213
3024	-0.000999442
3025	-0.000979819
3026	-0.001136786
3027	-0.001543840
3028	-0.001099319
3029	-0.001163782
3030	-0.001841628
3031	-0.001220201
3032	-0.000663400
3033	-0.000687441
3034	-0.001335345
3035	-0.001294840
3036	-0.001228164
3037	-0.001285489
3038	-0.000932203
3039	-0.001251500
3040	-0.001260182
3041	-0.001072428
3042	-0.001064912
3043	-0.001222860
3044	-0.001322409
3045	-0.001204814
3046	-0.001385814
3047	-0.001231409
3048	-0.001428790
3049	-0.001440204
3050	-0.001289378
3051	-0.001343568
3052	-0.001258116
3053	-0.000740665
3054	-0.001084067
3055	-0.001244202
3056	-0.000904364
3057	-0.001485835
3058	-0.001012561
3059	-0.001391094
3060	-0.001163170
3061	-0.000680371
3062	-0.001218991
3063	-0.000719340
3064	-0.001146362
3065	-0.001041867
3066	-0.001155364
3067	-0.001736926
3068	-0.001512412
3069	-0.001181935
3070	-0.001529692
3071	-0.001251293
3072	-0.000801525
3073	-0.001239107
3074	-0.001436608
3075	-0.001319990
3076	-0.001576072
3077	-0.000680202
3078	-0.000964380
3079	-0.000951845
3080	-0.001695797
3081	-0.001598679
3082	-0.001098499
3083	-0.001599856
3084	-0.001244772
3085	-0.001242105
3086	-0.001285236
3087	-0.001272849
3088	-0.000972676
3089	-0.001154748
3090	-0.001067017
3091	-0.001623050
3092	-0.001067802
3093	-0.001125509
3094	-0.001474013
3095	-0.001354198
3096	-0.001153944
3097	-0.000848856
3098	-0.000921738
3099	-0.001742483
3100	-0.001074519
3101	-0.001016059
3102	-0.001339222
3103	-0.001154430
3104	-0.001521372
3105	-0.001105754
3106	-0.001393184
3107	-0.001319773
3108	-0.001182759
3109	-0.001111256
3110	-0.000887156
3111	-0.001080312
3112	-0.001033732
3113	-0.001060419
3114	-0.001121227
3115	-0.001501020
3116	-0.001568490
3117	-0.001548521
3118	-0.001388569
3119	-0.000037452
3120	-0.000960378
3121	-0.000772483
3122	-0.000692221
3123	-0.001662271
3124	-0.001302645
3125	-0.000852173
3126	-0.001041738
3127	-0.000731329
3128	-0.001306771
3129	-0.001077981
3130	-0.001156950
3131	-0.001120911
3132	-0.001132876
3133	-0.001338422
3134	-0.001223212
3135	-0.001100171
3136	-0.000936719
3137	-0.001316086
3138	-0.001312358
3139	-0.001438606
3140	-0.001596969
3141	-0.001281581
3142	-0.000877287
3143	-0.001102518
3144	-0.001029650
3145	-0.001348743
3146	-0.001392875
3147	-0.001128336
3148	-0.001104078
3149	-0.001143260
3150	-0.001179287
3151	-0.001291837
3152	-0.001182670
3153	-0.001175933
3154	-0.001231448
3155	-0.000943230
3156	-0.001114524
3157	-0.001303537
3158	-0.001321865
3159	-0.001754815
3160	-0.000943383
3161	-0.001450639
3162	-0.000834501
3163	-0.001150055
3164	-0.000667266
3165	-0.001331254
3166	-0.001408114
3167	-0.001211605
3168	-0.001220973
3169	-0.001442630
3170	-0.001167937
3171	-0.002052236
3172	-0.001523536
3173	-0.001014883
3174	-0.000753448
3175	-0.001505222
3176	-0.001900335
3177	-0.001474094
3178	-0.001134153
3179	-0.001076001
3180	-0.000893195
3181	-0.001418686
3182	-0.001842489
3183	-0.001195984
3184	-0.001294886
3185	-0.001191913
3186	-0.000940853
3187	-0.000887203
3188	-0.000800927
3189	-0.000808426
3190	-0.000842362
3191	-0.000931561
3192	-0.001371178
3193	-0.001139552
3194	-0.001208716
3195	-0.001331163
3196	-0.001215785
3197	-0.001104301
3198	-0.001153191
3199	-0.000725585
3200	-0.000993626
3201	-0.001360972
3202	-0.000716226
3203	-0.000971033
3204	-0.001661288
3205	-0.001222693
3206	-0.001179524
3207	-0.001431671
3208	-0.001389314
3209	-0.001002228
3210	-0.000796225
3211	-0.000656510
3212	-0.001108786
3213	-0.000612582
3214	-0.001180860
3215	-0.000235284
3216	-0.000915153
3217	-0.001452666
3218	-0.001556833
3219	-0.001033192
3220	-0.001299464
3221	-0.000998166
3222	-0.001527366
3223	-0.001291753
3224	-0.001535283
3225	-0.000891292
3226	-0.001208350
3227	-0.001215812
3228	-0.001427768
3229	-0.001080854
3230	-0.001152921
3231	-0.000968409
3232	-0.001225090
3233	-0.001035961
3234	-0.000500174
3235	-0.001215801
3236	-0.001039372
3237	-0.001427449
3238	-0.001579885
3239	-0.000894275
3240	-0.000269375
3241	-0.001218136
3242	-0.000757110
3243	-0.001712778
3244	-0.000762677
3245	-0.001153546
3246	-0.001356539
3247	-0.000892014
3248	-0.001390262
3249	-0.001140129
3250	-0.000729268
3251	-0.001135442
3252	-0.001023791
3253	-0.001222708
3254	-0.001491380
3255	-0.000306791
3256	-0.000936087
3257	-0.001592017
3258	-0.001480382
3259	-0.001249112
3260	-0.001271103
3261	-0.000475389
3262	-0.000781187
3263	-0.001263777
3264	-0.000903138
3265	-0.001205642
3266	-0.001169726
3267	-0.001334403
3268	-0.001473037
3269	-0.000884415
3270	-0.001054310
3271	-0.001495488
3272	-0.000999733
3273	-0.001434732
3274	-0.001289545
3275	-0.001071710
3276	-0.001328870
3277	-0.002040517
3278	-0.001010155
3279	-0.001151558
3280	-0.001175170
3281	-0.001154996
3282	-0.001655246
3283	-0.001385026
3284	-0.001593303
3285	-0.001258377
3286	-0.001263128
3287	-0.001666366
3288	-0.001075723
3289	-0.000797257
3290	-0.001415455
3291	-0.001705026
3292	-0.001053253
3293	-0.001128784
3294	-0.001307768
3295	-0.001148754
3296	-0.001232158
3297	-0.001387573
3298	-0.001150768
3299	-0.000546346
3300	-0.001122158
3301	-0.001689704
3302	-0.001402908
3303	-0.001044450
3304	-0.001084198
3305	-0.001176971
3306	-0.000759843
3307	-0.001224903
3308	-0.000811350
3309	-0.001643598
3310	-0.000808490
3311	-0.000856085
3312	-0.001487125
3313	-0.001027684
3314	-0.001274096
3315	-0.001053544
3316	-0.001246768
3317	-0.001273107
3318	-0.000837284
3319	-0.001178148
3320	-0.001292737
3321	-0.001232902
3322	-0.001742419
3323	-0.001384175
3324	-0.001303208
3325	-0.001139257
3326	-0.001100077
3327	-0.001244188
3328	-0.001380846
3329	-0.001127504
3330	-0.001210557
3331	-0.000852893
3332	-0.000923313
3333	-0.001257562
3334	-0.001265482
3335	-0.001020796
3336	-0.000960749
3337	-0.000937515
3338	-0.001298007
3339	-0.001142835
3340	-0.001561165
3341	-0.001181387
3342	-0.000771497
3343	-0.001274110
3344	-0.001252647
3345	-0.001215181
3346	-0.000919937
3347	-0.001473525
3348	-0.000931164
3349	-0.000831103
3350	-0.001070705
3351	-0.001415501
3352	-0.001375287
3353	-0.001322162
3354	-0.000795046
3355	-0.001224287
3356	-0.000810199
3357	-0.001429239
3358	-0.000954728
3359	-0.001830857
3360	-0.001306463
3361	-0.001213965
3362	-0.001553567
3363	-0.001305438
3364	-0.001237886
3365	-0.000808318
3366	-0.001203257
3367	-0.000862287
3368	-0.000990933
3369	-0.000640933
3370	-0.001049122
3371	-0.000953660
3372	-0.001280879
3373	-0.000910503
3374	-0.001035024
3375	-0.001332424
3376	-0.001246062
3377	-0.000956328
3378	-0.000832468
3379	-0.001537791
3380	-0.000733853
3381	-0.001405225
3382	-0.001220142
3383	-0.000650243
3384	-0.001052742
3385	-0.001002683
3386	-0.001967318
3387	-0.001146413
3388	-0.000311930
3389	-0.000932915
3390	-0.001003957
3391	-0.001241814
3392	-0.001203861
3393	-0.001814371
3394	-0.000788859
3395	-0.001096246
3396	-0.000782707
3397	-0.001386655
3398	-0.001212196
3399	-0.000875711
3400	-0.001336881
3401	-0.000513183
3402	-0.000949180
3403	-0.001460217
3404	-0.001008914
3405	-0.001481060
3406	-0.001292887
3407	-0.001026298
3408	-0.001170603
3409	-0.001148985
3410	-0.001711997
3411	-0.001425890
3412	-0.001366174
3413	-0.001045044
3414	-0.001146826
3415	-0.001313006
3416	-0.001592502
3417	-0.001088915
3418	-0.001124065
3419	-0.000970348
3420	-0.001004603
3421	-0.001034993
3422	-0.001097058
3423	-0.001332094
3424	-0.001162569
3425	-0.001170955
3426	-0.001953881
3427	-0.001619238
3428	-0.001373372
3429	-0.000340424
3430	-0.001173250
3431	-0.001133161
3432	-0.001486538
3433	-0.001055715
3434	-0.001415909
3435	-0.001211417
3436	-0.001272194
3437	-0.001337257
3438	-0.001235696
3439	-0.000763188
3440	-0.000941280
3441	-0.000850386
3442	-0.001544086
3443	-0.001450642
3444	-0.001535938
3445	-0.000859766
3446	-0.001229281
3447	-0.001256721
3448	-0.001089405
3449	-0.001179383
3450	-0.001212316
3451	-0.000673855
3452	-0.001673728
3453	-0.001199915
3454	-0.000943951
3455	-0.001469602
3456	-0.001368991
3457	-0.001263773
3458	-0.001187261
3459	-0.001181996
3460	-0.001281472
3461	-0.001801903
3462	-0.002271773
3463	-0.000940218
3464	-0.001132616
3465	-0.001534180
3466	-0.001505449
3467	-0.000361774
3468	-0.000972421
3469	-0.000942703
3470	-0.001015520
3471	-0.001670634
3472	-0.000870985
3473	-0.001673405
3474	-0.001291935
3475	-0.001034600
3476	-0.001356091
3477	-0.001132878
3478	-0.000942412
3479	-0.000423119
3480	-0.001190235
3481	-0.000963677
3482	-0.001151267
3483	-0.001190870
3484	-0.001303240
3485	-0.000588672
3486	-0.001484645
3487	-0.001050444
3488	-0.001061842
3489	-0.001106612
3490	-0.000591199
3491	-0.001285855
3492	-0.001328985
3493	-0.000734036
3494	-0.000897679
3495	-0.001116362
3496	-0.001457378
3497	-0.001078418
3498	-0.001118747
3499	-0.001190059
3500	-0.000545892
3501	-0.001253465
3502	-0.001222431
3503	-0.001062962
3504	-0.001702851
3505	-0.001147506
3506	-0.001063712
3507	-0.001411423
3508	-0.000923477
3509	-0.000869463
3510	-0.001222751
3511	-0.000947778
3512	-0.001367901
3513	-0.001213220
3514	-0.001394403
3515	-0.001564730
3516	-0.001703961
3517	-0.001110164
3518	-0.001759927
3519	-0.001040581
3520	-0.001146905
3521	-0.001284669
3522	-0.000938196
3523	-0.001420215
3524	-0.001272839
3525	-0.000985589
3526	-0.001066640
3527	-0.000969371
3528	-0.001078585
3529	-0.000921792
3530	-0.001537707
3531	-0.000741600
3532	-0.001241215
3533	-0.001024055
3534	-0.001344599
3535	-0.001456698
3536	-0.001326611
3537	-0.001253777
3538	-0.001129751
3539	-0.001365480
3540	-0.001129068
3541	-0.001044561
3542	-0.001150703
3543	-0.001312997
3544	-0.001322232
3545	-0.001063758
3546	-0.000931086
3547	-0.001464059
3548	-0.001488245
3549	-0.001107250
3550	-0.001025888
3551	-0.001090807
3552	-0.001930341
3553	-0.001955291
3554	-0.001232266
3555	-0.000831974
3556	-0.001234306
3557	-0.001039350
3558	-0.000870485
3559	-0.001178183
3560	-0.001040287
3561	-0.000914402
3562	-0.000827197
3563	-0.000922313
3564	-0.001092505
3565	-0.001060264
3566	-0.001034855
3567	-0.001078287
3568	-0.000765872
3569	-0.001330909
3570	-0.000837904
3571	-0.000812600
3572	-0.000637754
3573	-0.001074184
3574	-0.001573828
3575	-0.001015595
3576	-0.000828269
3577	-0.001515418
3578	-0.001496918
3579	-0.001070787
3580	-0.001317801
3581	-0.001043804
3582	-0.001391839
3583	-0.000928812
3584	-0.001256019
3585	-0.001428680
3586	-0.001077465
3587	-0.001335919
3588	-0.000740033
3589	-0.001360216
3590	-0.001103657
3591	-0.000976000
3592	-0.000940940
3593	-0.001372995
3594	-0.001063521
3595	-0.001060291
3596	-0.001038015
3597	-0.001004417
3598	-0.000940509
3599	-0.001026633
3600	-0.001290890
3601	-0.001307012
3602	-0.000578735
3603	-0.001466234
3604	-0.000898586
3605	-0.001095548
3606	-0.001266641
3607	-0.001044487
3608	-0.000910666
3609	-0.001062179
3610	-0.001222503
3611	-0.001179803
3612	-0.000911576
3613	-0.001208097
3614	-0.001177863
3615	-0.001203347
3616	-0.001483861
3617	-0.000620995
3618	-0.001143287
3619	-0.001005350
3620	-0.001239657
3621	-0.001072155
3622	-0.000975738
3623	-0.001200276
3624	-0.000740973
3625	-0.001347183
3626	-0.000438149
3627	-0.001004577
3628	-0.001310975
3629	-0.001478838
3630	-0.000898198
3631	-0.001161171
3632	-0.000999685
3633	-0.001211978
3634	-0.000442996
3635	-0.001274100
3636	-0.001279064
3637	-0.001385490
3638	-0.000888923
3639	-0.001116056
3640	-0.001254721
3641	-0.001268062
3642	-0.000992047
3643	-0.001313368
3644	-0.001224035
3645	-0.000842415
3646	-0.001069602
3647	-0.001063811
3648	-0.001767347
3649	-0.001455371
3650	-0.000651086
3651	-0.000741974
3652	-0.001312900
3653	-0.001114425
3654	-0.001676027
3655	-0.000802722
3656	-0.001104453
3657	-0.001282279
3658	-0.000495399
3659	-0.000829936
3660	-0.000864730
3661	-0.000986809
3662	-0.001348506
3663	-0.001346525
3664	-0.001202782
3665	-0.001256942
3666	-0.001387545
3667	-0.001244168
3668	-0.001147729
3669	-0.000664668
3670	-0.000418436
3671	-0.001264734
3672	-0.001379377
3673	-0.000469973
3674	-0.000949026
3675	-0.001093263
3676	-0.001783556
3677	-0.001234438
3678	-0.001095919
3679	-0.000962120
3680	-0.001123814
3681	-0.001054020
3682	-0.000498920
3683	-0.001525954
3684	-0.000791762
3685	-0.001066618
3686	-0.001103765
3687	-0.001305349
3688	-0.001356890
3689	-0.001154999
3690	-0.001331778
3691	-0.001356871
3692	-0.001882070
3693	-0.001135871
3694	-0.001014534
3695	-0.001013632
3696	-0.001240026
3697	-0.001366000
3698	-0.001099762
3699	-0.001072749
3700	-0.000734740
3701	-0.001056039
3702	-0.001142625
3703	-0.001166065
3704	-0.001164951
3705	-0.001378546
3706	-0.001335059
3707	-0.001468801
3708	-0.000620710
3709	-0.001638623
3710	-0.002347812
3711	-0.001097845
3712	-0.000827830
3713	-0.001438824
3714	-0.001450998
3715	-0.001356628
3716	-0.001003799
3717	-0.001536611
3718	-0.001225423
3719	-0.001109799
3720	-0.001118439
3721	-0.001406146
3722	-0.001173243
3723	-0.000328678
3724	-0.001008774
3725	-0.001247076
3726	-0.001389791
3727	-0.001134029
3728	-0.000577429
3729	-0.001459000
3730	-0.001334632
3731	-0.001250548
3732	-0.001087787
3733	-0.001093924
3734	-0.000983453
3735	-0.001181728
3736	-0.001538001
3737	-0.001104843
3738	-0.000981654
3739	-0.001306710
3740	-0.001498326
3741	-0.001170559
3742	-0.001228795
3743	-0.001301828
3744	-0.001352574
3745	-0.001054802
3746	-0.001232882
3747	-0.000765193
3748	-0.001371457
3749	-0.001072912
3750	-0.001182518
3751	-0.000915337
3752	-0.001552111
3753	-0.000580316
3754	-0.001056814
3755	-0.001181965
3756	-0.001013596
3757	-0.001495866
3758	-0.000684630
3759	-0.000785620
3760	-0.000949143
3761	-0.001241319
3762	-0.001170153
3763	-0.001227481
3764	-0.001009553
3765	-0.000669349
3766	-0.001414230
3767	-0.001332501
3768	-0.001162008
3769	-0.001420028
3770	-0.001403993
3771	-0.000949334
3772	-0.001297938
3773	-0.000606540
3774	-0.000864372
3775	-0.000941898
3776	-0.001267503
3777	-0.001325542
3778	-0.000487699
3779	-0.001177017
3780	-0.001302215
3781	-0.001353421
3782	-0.000745077
3783	-0.001530606
3784	-0.001303326
3785	-0.001294444
3786	-0.001240875
3787	-0.001406497
3788	-0.001531845
3789	-0.001186128
3790	-0.001948123
3791	-0.000993770
3792	-0.001282659
3793	-0.001015263
3794	-0.001153278
3795	-0.001109531
3796	-0.001092857
3797	-0.001310905
3798	-0.000979254
3799	-0.001585214
3800	-0.001034846
3801	-0.001522777
3802	-0.001123267
3803	-0.001529648
3804	-0.001254245
3805	-0.000809990
3806	-0.000801585
3807	-0.001463244
3808	-0.000997002
3809	-0.000673432
3810	-0.001503749
3811	-0.001426931
3812	-0.000689273
3813	-0.001139986
3814	-0.001225594
3815	-0.001118741
3816	-0.001229257
3817	-0.001138737
3818	-0.001709459
3819	-0.001322858
3820	-0.001674202
3821	-0.001367460
3822	-0.001236852
3823	-0.001534621
3824	-0.001090405
3825	-0.001297341
3826	-0.001427500
3827	-0.001129705
3828	-0.001633578
3829	-0.001415817
3830	-0.000861340
3831	-0.001374008
3832	-0.000742478
3833	-0.001410860
3834	-0.000938644
3835	-0.001400402
3836	-0.001392188
3837	-0.000952848
3838	-0.000800662
3839	-0.000893347
3840	-0.001160627
3841	-0.000815671
3842	-0.001610024
3843	-0.001081530
3844	-0.001362884
3845	-0.001156712
3846	-0.001268367
3847	-0.001163714
3848	-0.001372620
3849	-0.000909670
3850	-0.001420982
3851	-0.001485812
3852	-0.000736753
3853	-0.001044183
3854	-0.001530438
3855	-0.001330018
3856	-0.001374931
3857	-0.000822192
3858	-0.001465353
3859	-0.001212447
3860	-0.001409377
3861	-0.001335473
3862	-0.001168996
3863	-0.001203936
3864	-0.001306087
3865	-0.000944093
3866	-0.001268064
3867	-0.001371980
3868	-0.001033400
3869	-0.001406660
3870	-0.000963116
3871	-0.000619698
3872	-0.000815697
3873	-0.001449869
3874	-0.001256765
3875	-0.000866861
3876	-0.001304976
3877	-0.001465385
3878	-0.001375057
3879	-0.001103474
3880	-0.001176759
3881	-0.001117756
3882	-0.001269184
3883	-0.001654971
3884	-0.000679368
3885	-0.001682136
3886	-0.001057502
3887	-0.000798594
3888	-0.001089430
3889	-0.001133927
3890	-0.001096043
3891	-0.001203874
3892	-0.001318040
3893	-0.001085214
3894	-0.001221441
3895	-0.001335740
3896	-0.000970110
3897	-0.001327870
3898	-0.000899168
3899	-0.000907638
3900	-0.001080516
3901	-0.000968515
3902	-0.000968702
3903	-0.001471298
3904	-0.001166861
3905	-0.001370618
3906	-0.001209874
3907	-0.000893967
3908	-0.000942481
3909	-0.001793781
3910	-0.001028716
3911	-0.001182727
3912	-0.000965576
3913	-0.001425234
3914	-0.001304736
3915	-0.001327347
3916	-0.001196650
3917	-0.001168710
3918	-0.001181806
3919	-0.001132080
3920	-0.000898520
3921	-0.001211199
3922	-0.001084659
3923	-0.001050823
3924	-0.000882929
3925	-0.001190802
3926	-0.000994231
3927	-0.002119962
3928	-0.001280101
3929	-0.001436391
3930	-0.001309101
3931	-0.001234652
3932	-0.001338419
3933	-0.001075894
3934	-0.000656880
3935	-0.001100122
3936	-0.000953619
3937	-0.001566151
3938	-0.001236268
3939	-0.001428236
3940	-0.000655981
3941	-0.001255059
3942	-0.001516493
3943	-0.001315089
3944	-0.001211208
3945	-0.001344790
3946	-0.001377220
3947	-0.001234910
3948	-0.001454946
3949	-0.001022145
3950	-0.000986565
3951	-0.001208029
3952	-0.001324732
3953	-0.001108168
3954	-0.001350082
3955	-0.000752021
3956	-0.001518446
3957	-0.000864337
3958	-0.000863339
3959	-0.001090594
3960	-0.001167923
3961	-0.001606562
3962	-0.001260109
3963	-0.001371650
3964	-0.001348603
3965	-0.001480224
3966	-0.001163867
3967	-0.000990848
3968	-0.001287047
3969	-0.001312354
3970	-0.001202576
3971	-0.001020364
3972	-0.000894758
3973	-0.001370726
3974	-0.000843688
3975	-0.000973428
3976	-0.001398633
3977	-0.001434444
3978	-0.001294986
3979	-0.001452563
3980	-0.001154689
3981	-0.001278415
3982	-0.001216898
3983	-0.001048621
3984	-0.001197162
3985	-0.000919579
3986	-0.001397668
3987	-0.001047061
3988	-0.001141998
3989	-0.001673825
3990	-0.001317463
3991	-0.000772962
3992	-0.000960292
3993	-0.001146344
3994	-0.001175761
3995	-0.001095932
3996	-0.001220031
3997	-0.001336348
3998	-0.001082415
3999	-0.001207019
4000	-0.001296502
4001	-0.001137387
4002	-0.000784955
4003	-0.000962672
4004	-0.001236641
4005	-0.001307105
4006	-0.001226554
4007	-0.001334734
4008	-0.001202966
4009	-0.001178570
4010	-0.001309996
4011	-0.000933247
4012	-0.000762543
4013	-0.001088249
4014	-0.001192942
4015	-0.000975938
4016	-0.001080801
4017	-0.001023982
4018	-0.001412390
4019	-0.001342906
4020	-0.001456538
4021	-0.001648290
4022	-0.001076534
4023	-0.001600809
4024	-0.001310821
4025	-0.000996061
4026	-0.001281937
4027	-0.001036356
4028	-0.000779087
4029	-0.001314193
4030	-0.001038711
4031	-0.001276853
4032	-0.001309346
4033	-0.001051395
4034	-0.001190857
4035	-0.001210963
4036	-0.000973799
4037	-0.000701304
4038	-0.001037716
4039	-0.001397777
4040	-0.001134872
4041	-0.001305212
4042	-0.001364511
4043	-0.001632567
4044	-0.001466164
4045	-0.001244502
4046	-0.001228779
4047	-0.001539674
4048	-0.000924210
4049	-0.001057892
4050	-0.000731177
4051	-0.000815512
4052	-0.001429061
4053	-0.001114624
4054	-0.001266909
4055	-0.001163160
4056	-0.001184966
4057	-0.001579556
4058	-0.001208992
4059	-0.000817075
4060	-0.001338414
4061	-0.000218628
4062	-0.000511672
4063	-0.001482519
4064	-0.001065228
4065	-0.001222608
4066	-0.001052640
4067	-0.001140992
4068	-0.001183137
4069	-0.001057319
4070	-0.001056315
4071	-0.001282601
4072	-0.001486176
4073	-0.001290170
4074	-0.001458265
4075	-0.001031966
4076	-0.001363089
4077	-0.001322852
4078	-0.000952956
4079	-0.001109518
4080	-0.001566607
4081	-0.000801246
4082	-0.001342472
4083	-0.001157635
4084	-0.001191333
4085	-0.001324099
4086	-0.001133107
4087	-0.001088403
4088	-0.001501393
4089	-0.001147273
4090	-0.001302202
4091	-0.001308089
4092	-0.000776956
4093	-0.001011872
4094	-0.001491845
4095	-0.001280096
