gdt745_occurrence_id	cell_id	page	physical_folio	locus	candidate_ordinal	candidate_surface	candidate_reader_exact	section	language	hand	line_position	line_token_count	gdt744_seed_occurrence	gdt744_seed_field_ids	gdt744_seed_channels	gdt744_seed_slot_classes	external_to_gdt744_seed	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	strong_anchor_signature	strong_anchor_evidence	w3_anchor_count	w3_anchor_signature	w3_context_channel	context_channel	context_role_family	context_informative	quality_conflict	eva_context	safe_context_render_de	literal_identity	confirmed_lexeme	component_export_credit	unseen_form_export
G745-O098	G733-C21356	f66r	f66	f66r.78	3	sheeol	1	T	B	5	MIDDLE	9	0	NONE	NONE	NONE	1	2	3	5	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	dor aiin ⟦sheeol⟧ lshedy lchedy cheedy	[dor:?]; [aiin:?]; ⟦sheeol: offene Inhaltsform⟧; [lshedy:?]; [lchedy:?]; [cheedy:?]	OPEN	0	0	0
G745-O099	G733-C22092	f75r	f75	f75r.6	2	olky	1	B	B	2	MIDDLE	8	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R5	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	pcheykeeor ⟦olky⟧ dar okey qokain chcthy qokeedy	[pcheykeeor:?]; ⟦olky: offene Inhaltsform⟧; [dar:?]; [okey:?]; [qokain:?]; [chcthy:?]; [qokeedy:?]	OPEN	0	0	0
G745-O100	G733-C22562	f76r	f76	f76r.17	2	chckh	1	T	B	2	MIDDLE	12	1	G744-F0084	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_PASS_CONTENT	0	1	5	6	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R5	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	chey ⟦chckh⟧ shey qeeey chol lkain shedy	[chey:?]; ⟦chckh: offene Inhaltsform⟧; [shey:?]; [qeeey:?]; [chol:?]; [lkain:?]; [shedy:?]	OPEN	0	0	0
G745-O101	G733-C22722	f76r	f76	f76r.30	7	dalaiin	1	T	B	2	MIDDLE	12	1	G744-F0178	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	5	7	PRIOR_CLOSE_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qo qokey ⟦dalaiin⟧ sheeky qokain olky sain chy	[qo:?]; [qokey:?]; ⟦dalaiin: offene Inhaltsform⟧; [sheeky:?]; [qokain:?]; [olky:?]; [sain:?]; [chy:?]	OPEN	0	0	0
G745-O102	G733-C22725	f76r	f76	f76r.30	10	olky	1	T	B	2	MIDDLE	12	1	G744-F0178	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	2	7	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qo qokey dalaiin sheeky qokain ⟦olky⟧ sain chy	[qo:?]; [qokey:?]; [dalaiin:?]; [sheeky:?]; [qokain:?]; ⟦olky: offene Inhaltsform⟧; [sain:?]; [chy:?]	OPEN	0	0	0
G745-O103	G733-C23493	f77r	f77	f77r.14	3	sheeol	1	B	B	2	MIDDLE	8	1	G744-F0183	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	1	3	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sokcheey sain ⟦sheeol⟧ qoteedy	[sokcheey:?]; [sain:?]; ⟦sheeol: offene Inhaltsform⟧; [qoteedy:?]	OPEN	0	0	0
G745-O104	G733-C23702	f77r	f77	f77r.40	5	sheeol	1	B	B	2	MIDDLE	8	0	NONE	NONE	NONE	1	4	3	7	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	daiiin ol eeedy okaiin ⟦sheeol⟧ qotaiin shody qoty	[daiiin:?]; [ol:?]; [eeedy:?]; [okaiin:?]; ⟦sheeol: offene Inhaltsform⟧; [qotaiin:?]; [shody:?]; [qoty:?]	OPEN	0	0	0
G745-O105	G733-C23889	f77v	f77	f77v.21	6	olky	1	B	B	2	MIDDLE	7	0	NONE	NONE	NONE	1	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qokal salchedy shey fchor qotas ⟦olky⟧ darory	[qokal:?]; [salchedy:?]; [shey:?]; [fchor:?]; [qotas:?]; ⟦olky: offene Inhaltsform⟧; [darory:?]	OPEN	0	0	0
G745-O106	G733-C23954	f77v	f77	f77v.29	5	dsheedy	1	B	B	2	MIDDLE	10	1	G744-F0127	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	4	4	8	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	tchadchy lshedy daly dal ⟦dsheedy⟧ pcheol lfol ol cheedy	[tchadchy:?]; [lshedy:?]; [daly:?]; [dal:?]; ⟦dsheedy: offene Inhaltsform⟧; [pcheol:?]; [lfol:?]; [ol:?]; [cheedy:?]	OPEN	0	0	0
G745-O107	G733-C24531	f78v	f78	f78v.20	9	okalor	1	B	B	2	LAST	9	0	NONE	NONE	NONE	1	3	0	3	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	lchey cphar ol ⟦okalor⟧	[lchey:?]; [cphar:?]; [ol:?]; ⟦okalor: offene Inhaltsform⟧	OPEN	0	0	0
G745-O108	G733-C24724	f79r	f79	f79r.10	5	sheeol	1	B	B	2	MIDDLE	8	0	NONE	NONE	NONE	1	3	3	6	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qokain cheor okol ⟦sheeol⟧ qotey choty otechys	[qokain:?]; [cheor:?]; [okol:?]; ⟦sheeol: offene Inhaltsform⟧; [qotey:?]; [choty:?]; [otechys:?]	OPEN	0	0	0
G745-O109	G733-C24902	f79r	f79	f79r.29	2	qochey	1	B	B	2	MIDDLE	9	0	NONE	NONE	NONE	1	1	1	2	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	lcheey ⟦qochey⟧ qody	[lcheey:?]; ⟦qochey: offene Inhaltsform⟧; [qody:?]	OPEN	0	0	0
G745-O110	G733-C24965	f79r	f79	f79r.36	2	sheeol	1	B	B	2	MIDDLE	10	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sol ⟦sheeol⟧ ol cheey os sheky sheol	[sol:?]; ⟦sheeol: offene Inhaltsform⟧; [ol:?]; [cheey:?]; [os:?]; [sheky:?]; [sheol:?]	OPEN	0	0	0
G745-O111	G733-C24989	f79r	f79	f79r.39	4	olky	0	B	B	2	MIDDLE	7	0	NONE	NONE	NONE	1	0	2	2	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦olky⟧ orkor sheedy	⟦olky: offene Inhaltsform⟧; [orkor:?]; [sheedy:?]	OPEN	0	0	0
G745-O112	G733-C25105	f79v	f79	f79v.10	5	olky	1	B	B	2	MIDDLE	7	0	NONE	NONE	NONE	1	4	2	6	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	pchedy lsheckhedy qokeey qokaiin ⟦olky⟧ opchedy pchedy	[pchedy:?]; [lsheckhedy:?]; [qokeey:?]; [qokaiin:?]; ⟦olky: offene Inhaltsform⟧; [opchedy:?]; [pchedy:?]	OPEN	0	0	0
G745-O113	G733-C25229	f79v	f79	f79v.24	4	oeedy	1	B	B	2	MIDDLE	10	0	NONE	NONE	NONE	1	3	2	5	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R2	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ycheear o oiin ⟦oeedy⟧ qotain chedy	[ycheear:?]; [o:?]; [oiin:?]; ⟦oeedy: offene Inhaltsform⟧; [qotain:?]; [chedy:?]	OPEN	0	0	0
G745-O114	G733-C25324	f79v	f79	f79v.34	1	ykeeey	1	B	B	2	FIRST	9	0	NONE	NONE	NONE	1	0	4	4	LINE_EDGE_AFTER_R0	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeey⟧ qokeey lshey qoky tchedy	⟦ykeeey: offene Inhaltsform⟧; [qokeey:?]; [lshey:?]; [qoky:?]; [tchedy:?]	OPEN	0	0	0
G745-O115	G733-C25782	f80r	f80	f80r.26	11	olky	0	B	B	2	LAST	11	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	olcheedy opcheeky qotchy qokaiin otair ⟦olky⟧	[olcheedy:?]; [opcheeky:?]; [qotchy:?]; [qokaiin:?]; [otair:?]; ⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
G745-O116	G733-C25889	f80r	f80	f80r.37	12	alom	0	B	B	2	LAST	12	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	olor qokaiin ol shey qotor ⟦alom⟧	[olor:?]; [qokaiin:?]; [ol:?]; [shey:?]; [qotor:?]; ⟦alom: offene Inhaltsform⟧	OPEN	0	0	0
G745-O117	G733-C25891	f80r	f80	f80r.38	2	olky	1	B	B	2	MIDDLE	13	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sor ⟦olky⟧ qoty ty tor sheyky t	[sor:?]; ⟦olky: offene Inhaltsform⟧; [qoty:?]; [ty:?]; [tor:?]; [sheyky:?]; [t:?]	OPEN	0	0	0
G745-O118	G733-C25994	f80r	f80	f80r.49	10	olky	1	B	B	2	MIDDLE	11	0	NONE	NONE	NONE	1	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	chey lkl ol shees okaiin ⟦olky⟧ oklor	[chey:?]; [lkl:?]; [ol:?]; [shees:?]; [okaiin:?]; ⟦olky: offene Inhaltsform⟧; [oklor:?]	OPEN	0	0	0
G745-O119	G733-C26037	f80r	f80	f80r.7	1	olky	1	B	B	2	SINGLE	1	0	NONE	NONE	NONE	1	0	0	0	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦olky⟧	⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
G745-O120	G733-C26057	f80v	f80	f80v.11	4	olky	1	B	B	2	MIDDLE	9	0	NONE	NONE	NONE	1	1	4	5	PRIOR_CLOSE_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qokar ⟦olky⟧ rorcheey sheckhy qotain chedy	[qokar:?]; ⟦olky: offene Inhaltsform⟧; [rorcheey:?]; [sheckhy:?]; [qotain:?]; [chedy:?]	OPEN	0	0	0
G745-O121	G733-C26257	f80v	f80	f80v.32	7	olky	1	B	B	2	MIDDLE	9	0	NONE	NONE	NONE	1	5	2	7	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	olkain shol kair or arolkeedy ⟦olky⟧ qolkain shedy	[olkain:?]; [shol:?]; [kair:?]; [or:?]; [arolkeedy:?]; ⟦olky: offene Inhaltsform⟧; [qolkain:?]; [shedy:?]	OPEN	0	0	0
G745-O122	G733-C26305	f80v	f80	f80v.38	3	olky	1	B	B	2	MIDDLE	9	0	NONE	NONE	NONE	1	2	5	7	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	polkedy lsheckhy ⟦olky⟧ ot olkchy rchey qcthy rchey	[polkedy:?]; [lsheckhy:?]; ⟦olky: offene Inhaltsform⟧; [ot:?]; [olkchy:?]; [rchey:?]; [qcthy:?]; [rchey:?]	OPEN	0	0	0
G745-O123	G733-C28171	f85r1	f85	f85r1.15	12	olky	1	T	B	2	LAST	12	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sheokey cheokaiin ol keeo dal ⟦olky⟧	[sheokey:?]; [cheokaiin:?]; [ol:?]; [keeo:?]; [dal:?]; ⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
G745-O124	G733-C28709	f86v3	f86	f86v3.20	5	ykeeody	1	C	B	2	MIDDLE	9	1	G744-F0113	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	4	4	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeody⟧ qochey chckhey lkar ary	⟦ykeeody: offene Inhaltsform⟧; [qochey:?]; [chckhey:?]; [lkar:?]; [ary:?]	OPEN	0	0	0
G745-O125	G733-C28710	f86v3	f86	f86v3.20	6	qochey	1	C	B	2	MIDDLE	9	1	G744-F0113	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	1	3	4	PRIOR_CLOSE_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	ykeeody ⟦qochey⟧ chckhey lkar ary	[ykeeody:?]; ⟦qochey: offene Inhaltsform⟧; [chckhey:?]; [lkar:?]; [ary:?]	OPEN	0	0	0
G745-O126	G733-C28803	f86v3	f86	f86v3.31	6	oeedy	0	C	B	2	MIDDLE	7	0	NONE	NONE	NONE	1	1	1	2	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qokal ⟦oeedy⟧ lkam	[qokal:?]; ⟦oeedy: offene Inhaltsform⟧; [lkam:?]	OPEN	0	0	0
G745-O127	G733-C28860	f86v3	f86	f86v3.7	3	ytapy	1	C	B	2	MIDDLE	7	1	G744-F0198	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	4	6	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sain ytaiin ⟦ytapy⟧ odeeey dal dair ytam	[sain:?]; [ytaiin:?]; ⟦ytapy: offene Inhaltsform⟧; [odeeey:?]; [dal:?]; [dair:?]; [ytam:?]	OPEN	0	0	0
G745-O128	G733-C28861	f86v3	f86	f86v3.7	4	odeeey	1	C	B	2	MIDDLE	7	1	G744-F0198	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	3	6	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	sain ytaiin ytapy ⟦odeeey⟧ dal dair ytam	[sain:?]; [ytaiin:?]; [ytapy:?]; ⟦odeeey: offene Inhaltsform⟧; [dal:?]; [dair:?]; [ytam:?]	OPEN	0	0	0
G745-O129	G733-C29603	f86v6	f86	f86v6.37	6	olky	1	T	B	2	MIDDLE	11	0	NONE	NONE	NONE	1	2	5	7	PRIOR_CLOSE_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	qotar otal ⟦olky⟧ qokal ol kaiin octhear lo	[qotar:?]; [otal:?]; ⟦olky: offene Inhaltsform⟧; [qokal:?]; [ol:?]; [kaiin:?]; [octhear:?]; [lo:?]	OPEN	0	0	0
G745-O130	G733-C30012	f88r	f88	f88r.21	7	sheeol	1	P	A	1	MIDDLE	8	0	NONE	NONE	NONE	1	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	chor olsheody qokeol shoy ol ⟦sheeol⟧ sheoldg	[chor:?]; [olsheody:?]; [qokeol:?]; [shoy:?]; [ol:?]; ⟦sheeol: offene Inhaltsform⟧; [sheoldg:?]	OPEN	0	0	0
G745-O131	G733-C30060	f88r	f88	f88r.30	1	ykeeey	1	P	A	1	FIRST	7	0	NONE	NONE	NONE	1	0	5	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦ykeeey⟧ cheor cheotey cheol qokeor chetchy	⟦ykeeey: offene Inhaltsform⟧; [cheor:?]; [cheotey:?]; [cheol:?]; [qokeor:?]; [chetchy:?]	OPEN	0	0	0
G745-O132	G733-C30668	f8r	f8	f8r.5	4	cheeey	1	H	A	1	MIDDLE	11	0	NONE	NONE	NONE	1	3	1	4	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	okchey do r ⟦cheeey⟧ dy	[okchey:?]; [do:?]; [r:?]; ⟦cheeey: offene Inhaltsform⟧; [dy:?]	OPEN	0	0	0
G745-O133	G733-C31127	f94r	f94	f94r.1	4	dsheedy	1	H	B	3	MIDDLE	8	0	NONE	NONE	NONE	1	2	4	6	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	opaiir chedaiin ⟦dsheedy⟧ qopchedal keodaiin otalaiin oar	[opaiir:?]; [chedaiin:?]; ⟦dsheedy: offene Inhaltsform⟧; [qopchedal:?]; [keodaiin:?]; [otalaiin:?]; [oar:?]	OPEN	0	0	0
G745-O134	G733-C31480	f95r2	f95	f95r2.9	7	olky	1	H	B	3	LAST	7	0	NONE	NONE	NONE	1	5	0	5	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	okar qokol shsdy okar chdaiin ⟦olky⟧	[okar:?]; [qokol:?]; [shsdy:?]; [okar:?]; [chdaiin:?]; ⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
G745-O135	G733-C32036	f99v	f99	f99v.21	2	okeeody	1	P	A	1	MIDDLE	10	0	NONE	NONE	NONE	1	1	5	6	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	doror ⟦okeeody⟧ opar okor eosaiin otoraiin shey	[doror:?]; ⟦okeeody: offene Inhaltsform⟧; [opar:?]; [okor:?]; [eosaiin:?]; [otoraiin:?]; [shey:?]	OPEN	0	0	0
G745-O136	G733-C32080	f99v	f99	f99v.30	1	olky	1	P	A	1	SINGLE	1	0	NONE	NONE	NONE	1	0	0	0	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	NONE	0	NONE	OPEN	OPEN	OPEN	0	0	⟦olky⟧	⟦olky: offene Inhaltsform⟧	OPEN	0	0	0
