window_id	word	observed_rows	mask
IT2a|f103r|f103r.8-f103r.12	chpchy	8	128
IT2a|f103r|f103r.8-f103r.12	chsky	11	1024
IT2a|f103r|f103r.8-f103r.12	chty	8	128
IT2a|f103r|f103r.8-f103r.12	daiin	1,5	17
IT2a|f103r|f103r.8-f103r.12	daikhyky	1	1
IT2a|f103r|f103r.8-f103r.12	dain	6	32
IT2a|f103r|f103r.8-f103r.12	dal	2,12	2050
IT2a|f103r|f103r.8-f103r.12	dalkain	7	64
IT2a|f103r|f103r.8-f103r.12	dalkar	5	16
IT2a|f103r|f103r.8-f103r.12	dalshy	5	16
IT2a|f103r|f103r.8-f103r.12	dar	1,6	33
IT2a|f103r|f103r.8-f103r.12	daroal	1	1
IT2a|f103r|f103r.8-f103r.12	deshedy	7	64
IT2a|f103r|f103r.8-f103r.12	dshol	3	4
IT2a|f103r|f103r.8-f103r.12	eekain	2	2
IT2a|f103r|f103r.8-f103r.12	eeol	8	128
IT2a|f103r|f103r.8-f103r.12	kaiin	8	128
IT2a|f103r|f103r.8-f103r.12	kain	6,10	544
IT2a|f103r|f103r.8-f103r.12	kasol	2	2
IT2a|f103r|f103r.8-f103r.12	kchy	15	16384
IT2a|f103r|f103r.8-f103r.12	kechdy	1	1
IT2a|f103r|f103r.8-f103r.12	keedy	1,3	5
IT2a|f103r|f103r.8-f103r.12	keeos	12	2048
IT2a|f103r|f103r.8-f103r.12	keey	14	8192
IT2a|f103r|f103r.8-f103r.12	key	1	1
IT2a|f103r|f103r.8-f103r.12	l	1,15	16385
IT2a|f103r|f103r.8-f103r.12	laiin	14	8192
IT2a|f103r|f103r.8-f103r.12	lchedy	5	16
IT2a|f103r|f103r.8-f103r.12	lcheedy	14	8192
IT2a|f103r|f103r.8-f103r.12	lcheg	10	512
IT2a|f103r|f103r.8-f103r.12	lchey	14	8192
IT2a|f103r|f103r.8-f103r.12	ledy	1	1
IT2a|f103r|f103r.8-f103r.12	leeesain	15	16384
IT2a|f103r|f103r.8-f103r.12	lkaiin	1	1
IT2a|f103r|f103r.8-f103r.12	lkar	4	8
IT2a|f103r|f103r.8-f103r.12	lkeedy	7	64
IT2a|f103r|f103r.8-f103r.12	lkeeody	7	64
IT2a|f103r|f103r.8-f103r.12	lkeol	7	64
IT2a|f103r|f103r.8-f103r.12	lkeor	1	1
IT2a|f103r|f103r.8-f103r.12	lkldy	4	8
IT2a|f103r|f103r.8-f103r.12	lo	1	1
IT2a|f103r|f103r.8-f103r.12	lokain	11	1024
IT2a|f103r|f103r.8-f103r.12	lokeedy	11	1024
IT2a|f103r|f103r.8-f103r.12	lol	1,2	3
IT2a|f103r|f103r.8-f103r.12	lor	5	16
IT2a|f103r|f103r.8-f103r.12	lotar	12	2048
IT2a|f103r|f103r.8-f103r.12	lotos	6	32
IT2a|f103r|f103r.8-f103r.12	lr	4,15	16392
IT2a|f103r|f103r.8-f103r.12	lshedy	4,15	16392
IT2a|f103r|f103r.8-f103r.12	lsheey	11	1024
IT2a|f103r|f103r.8-f103r.12	lshey	15	16384
IT2a|f103r|f103r.8-f103r.12	ltary	14	8192
IT2a|f103r|f103r.8-f103r.12	lteody	1	1
IT2a|f103r|f103r.8-f103r.12	oain	1	1
IT2a|f103r|f103r.8-f103r.12	odeeey	13	4096
IT2a|f103r|f103r.8-f103r.12	ofcho	1	1
IT2a|f103r|f103r.8-f103r.12	okaiin	4,7,8	200
IT2a|f103r|f103r.8-f103r.12	okain	1,2,4,5,6	59
IT2a|f103r|f103r.8-f103r.12	okaly	5	16
IT2a|f103r|f103r.8-f103r.12	okam	1	1
IT2a|f103r|f103r.8-f103r.12	okaral	4	8
IT2a|f103r|f103r.8-f103r.12	okeal	6	32
IT2a|f103r|f103r.8-f103r.12	okechy	1	1
IT2a|f103r|f103r.8-f103r.12	okedy	5	16
IT2a|f103r|f103r.8-f103r.12	okeedaram	1	1
IT2a|f103r|f103r.8-f103r.12	okeedy	10	512
IT2a|f103r|f103r.8-f103r.12	okeeey	6	32
IT2a|f103r|f103r.8-f103r.12	okeeol	14	8192
IT2a|f103r|f103r.8-f103r.12	okeey	1,2,3,6,7,8,11,15	17639
IT2a|f103r|f103r.8-f103r.12	okeol	1	1
IT2a|f103r|f103r.8-f103r.12	okeshedy	13	4096
IT2a|f103r|f103r.8-f103r.12	okey	1	1
IT2a|f103r|f103r.8-f103r.12	okool	10	512
IT2a|f103r|f103r.8-f103r.12	oky	6	32
IT2a|f103r|f103r.8-f103r.12	ol	1,6,7,12,13,14,15	30817
IT2a|f103r|f103r.8-f103r.12	olain	10	512
IT2a|f103r|f103r.8-f103r.12	olcheedar	6	32
IT2a|f103r|f103r.8-f103r.12	olkeol	14	8192
IT2a|f103r|f103r.8-f103r.12	olor	4	8
IT2a|f103r|f103r.8-f103r.12	oloraiin	14	8192
IT2a|f103r|f103r.8-f103r.12	opchealol	15	16384
IT2a|f103r|f103r.8-f103r.12	opchedy	6,8	160
IT2a|f103r|f103r.8-f103r.12	opcheol	3	4
IT2a|f103r|f103r.8-f103r.12	opchy	5	16
IT2a|f103r|f103r.8-f103r.12	or	3	4
IT2a|f103r|f103r.8-f103r.12	oraiin	8	128
IT2a|f103r|f103r.8-f103r.12	oral	1	1
IT2a|f103r|f103r.8-f103r.12	oshey	9	256
IT2a|f103r|f103r.8-f103r.12	otaiin	1	1
IT2a|f103r|f103r.8-f103r.12	otain	1,7	65
IT2a|f103r|f103r.8-f103r.12	otal	5	16
IT2a|f103r|f103r.8-f103r.12	otam	12	2048
IT2a|f103r|f103r.8-f103r.12	otar	5	16
IT2a|f103r|f103r.8-f103r.12	otechedy	11	1024
IT2a|f103r|f103r.8-f103r.12	otedy	1,8,12	2177
IT2a|f103r|f103r.8-f103r.12	oteeal	12	2048
IT2a|f103r|f103r.8-f103r.12	oteedy	1,3,6,12,14	10277
IT2a|f103r|f103r.8-f103r.12	oteeos	1	1
IT2a|f103r|f103r.8-f103r.12	oteey	1,4,6,11	1065
IT2a|f103r|f103r.8-f103r.12	oteeykshy	8	128
IT2a|f103r|f103r.8-f103r.12	oteol	4	8
IT2a|f103r|f103r.8-f103r.12	otey	1,6,10	545
IT2a|f103r|f103r.8-f103r.12	oteys	4	8
IT2a|f103r|f103r.8-f103r.12	otoy	1	1
IT2a|f103r|f103r.8-f103r.12	otshedy	13	4096
IT2a|f103r|f103r.8-f103r.12	oty	3,6	36
IT2a|f103r|f103r.8-f103r.12	pchdy	2	2
IT2a|f103r|f103r.8-f103r.12	pcheam	5	16
IT2a|f103r|f103r.8-f103r.12	pchedy	5,11	1040
IT2a|f103r|f103r.8-f103r.12	pcholkchdy	8	128
IT2a|f103r|f103r.8-f103r.12	podar	2	2
IT2a|f103r|f103r.8-f103r.12	polarar	15	16384
IT2a|f103r|f103r.8-f103r.12	polchedy	4	8
IT2a|f103r|f103r.8-f103r.12	qochey	7	64
IT2a|f103r|f103r.8-f103r.12	qoisol	1	1
IT2a|f103r|f103r.8-f103r.12	qokaiin	4,13	4104
IT2a|f103r|f103r.8-f103r.12	qokain	2,4,6,11,15	17450
IT2a|f103r|f103r.8-f103r.12	qokal	3,5,6,8,12,13	6324
IT2a|f103r|f103r.8-f103r.12	qokalshedy	4	8
IT2a|f103r|f103r.8-f103r.12	qokaly	7,9,14	8512
IT2a|f103r|f103r.8-f103r.12	qokar	2	2
IT2a|f103r|f103r.8-f103r.12	qokchey	7	64
IT2a|f103r|f103r.8-f103r.12	qokchy	7	64
IT2a|f103r|f103r.8-f103r.12	qokechchy	7	64
IT2a|f103r|f103r.8-f103r.12	qokechy	7	64
IT2a|f103r|f103r.8-f103r.12	qokedy	8	128
IT2a|f103r|f103r.8-f103r.12	qokeear	10	512
IT2a|f103r|f103r.8-f103r.12	qokeechy	2	2
IT2a|f103r|f103r.8-f103r.12	qokeedy	5,10,11,12,14,15	28176
IT2a|f103r|f103r.8-f103r.12	qokeey	2,3,7,9,10,11,12,13,14,15	32582
IT2a|f103r|f103r.8-f103r.12	qokeodair	11	1024
IT2a|f103r|f103r.8-f103r.12	qokeol	1,4	9
IT2a|f103r|f103r.8-f103r.12	qokey	3,8,9	388
IT2a|f103r|f103r.8-f103r.12	qokshy	11	1024
IT2a|f103r|f103r.8-f103r.12	qoky	2,5,15	16402
IT2a|f103r|f103r.8-f103r.12	qol	15	16384
IT2a|f103r|f103r.8-f103r.12	qoodain	6	32
IT2a|f103r|f103r.8-f103r.12	qorain	1	1
IT2a|f103r|f103r.8-f103r.12	qotail	9	256
IT2a|f103r|f103r.8-f103r.12	qotain	6,15	16416
IT2a|f103r|f103r.8-f103r.12	qotal	11,13	5120
IT2a|f103r|f103r.8-f103r.12	qotar	1,5	17
IT2a|f103r|f103r.8-f103r.12	qotchy	6	32
IT2a|f103r|f103r.8-f103r.12	qotedy	2	2
IT2a|f103r|f103r.8-f103r.12	qoteedy	14	8192
IT2a|f103r|f103r.8-f103r.12	qoteey	12	2048
IT2a|f103r|f103r.8-f103r.12	qotey	2,12	2050
IT2a|f103r|f103r.8-f103r.12	qotolaiin	15	16384
IT2a|f103r|f103r.8-f103r.12	qoy	4	8
IT2a|f103r|f103r.8-f103r.12	rain	1	1
IT2a|f103r|f103r.8-f103r.12	rar	3	4
IT2a|f103r|f103r.8-f103r.12	s	2	2
IT2a|f103r|f103r.8-f103r.12	saiin	15	16384
IT2a|f103r|f103r.8-f103r.12	sam	15	16384
IT2a|f103r|f103r.8-f103r.12	sar	3	4
IT2a|f103r|f103r.8-f103r.12	sarain	1	1
IT2a|f103r|f103r.8-f103r.12	sedaiin	3	4
IT2a|f103r|f103r.8-f103r.12	seedy	9	256
IT2a|f103r|f103r.8-f103r.12	shalky	11	1024
IT2a|f103r|f103r.8-f103r.12	shar	1	1
IT2a|f103r|f103r.8-f103r.12	shchdy	8	128
IT2a|f103r|f103r.8-f103r.12	shckhody	5	16
IT2a|f103r|f103r.8-f103r.12	shckhy	1,4,8,9,12	2441
IT2a|f103r|f103r.8-f103r.12	shcthy	6,8,11	1184
IT2a|f103r|f103r.8-f103r.12	shdal	5	16
IT2a|f103r|f103r.8-f103r.12	shdar	8	128
IT2a|f103r|f103r.8-f103r.12	shdy	10	512
IT2a|f103r|f103r.8-f103r.12	sheal	13	4096
IT2a|f103r|f103r.8-f103r.12	sheckhy	5,8	144
IT2a|f103r|f103r.8-f103r.12	shedain	10	512
IT2a|f103r|f103r.8-f103r.12	shedar	14	8192
IT2a|f103r|f103r.8-f103r.12	shedy	1,4,5,6,8,9,11,14,15	26041
IT2a|f103r|f103r.8-f103r.12	sheed	15	16384
IT2a|f103r|f103r.8-f103r.12	sheedy	13	4096
IT2a|f103r|f103r.8-f103r.12	sheeey	12	2048
IT2a|f103r|f103r.8-f103r.12	sheeol	12	2048
IT2a|f103r|f103r.8-f103r.12	sheey	7,13	4160
IT2a|f103r|f103r.8-f103r.12	shefhedy	3	4
IT2a|f103r|f103r.8-f103r.12	shekain	2	2
IT2a|f103r|f103r.8-f103r.12	sheod	9	256
IT2a|f103r|f103r.8-f103r.12	sheol	10,12,15	18944
IT2a|f103r|f103r.8-f103r.12	sheor	2	2
IT2a|f103r|f103r.8-f103r.12	shetsho	12	2048
IT2a|f103r|f103r.8-f103r.12	shety	8	128
IT2a|f103r|f103r.8-f103r.12	shey	1,2,3,4,6,11,12,13,15	23599
IT2a|f103r|f103r.8-f103r.12	shkain	2	2
IT2a|f103r|f103r.8-f103r.12	shkchy	15	16384
IT2a|f103r|f103r.8-f103r.12	shky	3	4
IT2a|f103r|f103r.8-f103r.12	shody	12	2048
IT2a|f103r|f103r.8-f103r.12	shokeey	7	64
IT2a|f103r|f103r.8-f103r.12	shokey	13	4096
IT2a|f103r|f103r.8-f103r.12	shol	2,5,14	8210
IT2a|f103r|f103r.8-f103r.12	sholkar	3	4
IT2a|f103r|f103r.8-f103r.12	soiin	8	128
IT2a|f103r|f103r.8-f103r.12	sokedy	5	16
IT2a|f103r|f103r.8-f103r.12	ssheey	14,15	24576
IT2a|f103r|f103r.8-f103r.12	tar	13	4096
IT2a|f103r|f103r.8-f103r.12	tchey	3,7	68
IT2a|f103r|f103r.8-f103r.12	tchoky	6	32
IT2a|f103r|f103r.8-f103r.12	teolshy	1	1
IT2a|f103r|f103r.8-f103r.12	tshdy	2	2
IT2a|f103r|f103r.8-f103r.12	tshey	12	2048
IT2a|f103r|f103r.8-f103r.12	ychain	4	8
IT2a|f103r|f103r.8-f103r.12	ykeedy	10,11	1536
IT2a|f103r|f103r.8-f103r.12	yteedy	9	256
IT2a|f103r|f103r.13-f103r.15	aiin	1,2,11	1027
IT2a|f103r|f103r.13-f103r.15	ain	6,14	8224
IT2a|f103r|f103r.13-f103r.15	am	14	8192
IT2a|f103r|f103r.13-f103r.15	chain	9	256
IT2a|f103r|f103r.13-f103r.15	chal	6,7	96
IT2a|f103r|f103r.13-f103r.15	chalal	11	1024
IT2a|f103r|f103r.13-f103r.15	chckhey	5	16
IT2a|f103r|f103r.13-f103r.15	chckhy	2,4,10	522
IT2a|f103r|f103r.13-f103r.15	chcthy	1,4	9
IT2a|f103r|f103r.13-f103r.15	chdaly	7	64
IT2a|f103r|f103r.13-f103r.15	cheal	12	2048
IT2a|f103r|f103r.13-f103r.15	chechy	8	128
IT2a|f103r|f103r.13-f103r.15	checkhy	1,10	513
IT2a|f103r|f103r.13-f103r.15	checthy	3	4
IT2a|f103r|f103r.13-f103r.15	chedal	5	16
IT2a|f103r|f103r.13-f103r.15	chedan	13	4096
IT2a|f103r|f103r.13-f103r.15	chedy	1,3,6,9,13,15	20773
IT2a|f103r|f103r.13-f103r.15	cheedalaiin	8	128
IT2a|f103r|f103r.13-f103r.15	cheey	2,6,14	8226
IT2a|f103r|f103r.13-f103r.15	chekeey	14	8192
IT2a|f103r|f103r.13-f103r.15	cheol	11,13	5120
IT2a|f103r|f103r.13-f103r.15	cheolshy	11	1024
IT2a|f103r|f103r.13-f103r.15	cheosaiin	14	8192
IT2a|f103r|f103r.13-f103r.15	chepar	4	8
IT2a|f103r|f103r.13-f103r.15	chepchy	15	16384
IT2a|f103r|f103r.13-f103r.15	chepy	4	8
IT2a|f103r|f103r.13-f103r.15	chey	1,3,5,9,14	8469
IT2a|f103r|f103r.13-f103r.15	chol	13	4096
IT2a|f103r|f103r.13-f103r.15	choldy	8	128
IT2a|f103r|f103r.13-f103r.15	chorol	13	4096
IT2a|f103r|f103r.13-f103r.15	chpchy	7	64
IT2a|f103r|f103r.13-f103r.15	chsky	10	512
IT2a|f103r|f103r.13-f103r.15	chty	7	64
IT2a|f103r|f103r.13-f103r.15	daiin	4	8
IT2a|f103r|f103r.13-f103r.15	dain	5	16
IT2a|f103r|f103r.13-f103r.15	dal	1,11	1025
IT2a|f103r|f103r.13-f103r.15	dalkain	6	32
IT2a|f103r|f103r.13-f103r.15	dalkar	4	8
IT2a|f103r|f103r.13-f103r.15	dalshy	4	8
IT2a|f103r|f103r.13-f103r.15	dar	5	16
IT2a|f103r|f103r.13-f103r.15	darchedy	15	16384
IT2a|f103r|f103r.13-f103r.15	deshedy	6	32
IT2a|f103r|f103r.13-f103r.15	dshey	15	16384
IT2a|f103r|f103r.13-f103r.15	dshol	2	2
IT2a|f103r|f103r.13-f103r.15	eekain	1	1
IT2a|f103r|f103r.13-f103r.15	eeol	7	64
IT2a|f103r|f103r.13-f103r.15	kaiin	7	64
IT2a|f103r|f103r.13-f103r.15	kain	5,9	272
IT2a|f103r|f103r.13-f103r.15	kasol	1	1
IT2a|f103r|f103r.13-f103r.15	kchy	14	8192
IT2a|f103r|f103r.13-f103r.15	keedy	2,15	16386
IT2a|f103r|f103r.13-f103r.15	keeos	11	1024
IT2a|f103r|f103r.13-f103r.15	keey	13	4096
IT2a|f103r|f103r.13-f103r.15	l	14	8192
IT2a|f103r|f103r.13-f103r.15	laiin	13	4096
IT2a|f103r|f103r.13-f103r.15	lchedy	4,15	16392
IT2a|f103r|f103r.13-f103r.15	lcheedy	13	4096
IT2a|f103r|f103r.13-f103r.15	lcheg	9	256
IT2a|f103r|f103r.13-f103r.15	lchey	13	4096
IT2a|f103r|f103r.13-f103r.15	leeesain	14	8192
IT2a|f103r|f103r.13-f103r.15	lkaiin	15	16384
IT2a|f103r|f103r.13-f103r.15	lkar	3	4
IT2a|f103r|f103r.13-f103r.15	lkeedy	6	32
IT2a|f103r|f103r.13-f103r.15	lkeeody	6	32
IT2a|f103r|f103r.13-f103r.15	lkeol	6	32
IT2a|f103r|f103r.13-f103r.15	lkldy	3	4
IT2a|f103r|f103r.13-f103r.15	lokain	10	512
IT2a|f103r|f103r.13-f103r.15	lokeedy	10	512
IT2a|f103r|f103r.13-f103r.15	lol	1	1
IT2a|f103r|f103r.13-f103r.15	lor	4	8
IT2a|f103r|f103r.13-f103r.15	lotar	11	1024
IT2a|f103r|f103r.13-f103r.15	lotos	5	16
IT2a|f103r|f103r.13-f103r.15	loty	15	16384
IT2a|f103r|f103r.13-f103r.15	lr	3,14	8196
IT2a|f103r|f103r.13-f103r.15	lshedy	3,14	8196
IT2a|f103r|f103r.13-f103r.15	lsheey	10	512
IT2a|f103r|f103r.13-f103r.15	lshey	14	8192
IT2a|f103r|f103r.13-f103r.15	ltary	13	4096
IT2a|f103r|f103r.13-f103r.15	odeeey	12	2048
IT2a|f103r|f103r.13-f103r.15	okaiin	3,6,7	100
IT2a|f103r|f103r.13-f103r.15	okain	1,3,4,5	29
IT2a|f103r|f103r.13-f103r.15	okaly	4	8
IT2a|f103r|f103r.13-f103r.15	okaral	3	4
IT2a|f103r|f103r.13-f103r.15	okeal	5	16
IT2a|f103r|f103r.13-f103r.15	okedy	4	8
IT2a|f103r|f103r.13-f103r.15	okeedy	9	256
IT2a|f103r|f103r.13-f103r.15	okeeey	5	16
IT2a|f103r|f103r.13-f103r.15	okeeol	13	4096
IT2a|f103r|f103r.13-f103r.15	okeey	1,2,5,6,7,10,14	8819
IT2a|f103r|f103r.13-f103r.15	okeshedy	12	2048
IT2a|f103r|f103r.13-f103r.15	okool	9	256
IT2a|f103r|f103r.13-f103r.15	oky	5	16
IT2a|f103r|f103r.13-f103r.15	ol	5,6,11,12,13,14	15408
IT2a|f103r|f103r.13-f103r.15	olain	9	256
IT2a|f103r|f103r.13-f103r.15	olcheedar	5	16
IT2a|f103r|f103r.13-f103r.15	olkeol	13	4096
IT2a|f103r|f103r.13-f103r.15	olor	3	4
IT2a|f103r|f103r.13-f103r.15	oloraiin	13	4096
IT2a|f103r|f103r.13-f103r.15	opchealol	14	8192
IT2a|f103r|f103r.13-f103r.15	opchedy	5,7	80
IT2a|f103r|f103r.13-f103r.15	opcheol	2	2
IT2a|f103r|f103r.13-f103r.15	opchy	4	8
IT2a|f103r|f103r.13-f103r.15	or	2	2
IT2a|f103r|f103r.13-f103r.15	oraiin	7	64
IT2a|f103r|f103r.13-f103r.15	oshey	8	128
IT2a|f103r|f103r.13-f103r.15	otain	6	32
IT2a|f103r|f103r.13-f103r.15	otal	4	8
IT2a|f103r|f103r.13-f103r.15	otalsy	15	16384
IT2a|f103r|f103r.13-f103r.15	otam	11	1024
IT2a|f103r|f103r.13-f103r.15	otar	4	8
IT2a|f103r|f103r.13-f103r.15	otechedy	10	512
IT2a|f103r|f103r.13-f103r.15	otedy	7,11	1088
IT2a|f103r|f103r.13-f103r.15	oteeal	11	1024
IT2a|f103r|f103r.13-f103r.15	oteedy	2,5,11,13	5138
IT2a|f103r|f103r.13-f103r.15	oteey	3,5,10,15	16916
IT2a|f103r|f103r.13-f103r.15	oteeykshy	7	64
IT2a|f103r|f103r.13-f103r.15	oteol	3	4
IT2a|f103r|f103r.13-f103r.15	otey	5,9	272
IT2a|f103r|f103r.13-f103r.15	oteys	3	4
IT2a|f103r|f103r.13-f103r.15	otshedy	12	2048
IT2a|f103r|f103r.13-f103r.15	oty	2,5	18
IT2a|f103r|f103r.13-f103r.15	pchdy	1	1
IT2a|f103r|f103r.13-f103r.15	pcheam	4	8
IT2a|f103r|f103r.13-f103r.15	pchedal	15	16384
IT2a|f103r|f103r.13-f103r.15	pchedy	4,10	520
IT2a|f103r|f103r.13-f103r.15	pcholkchdy	7	64
IT2a|f103r|f103r.13-f103r.15	podar	1	1
IT2a|f103r|f103r.13-f103r.15	polarar	14	8192
IT2a|f103r|f103r.13-f103r.15	polchedy	3	4
IT2a|f103r|f103r.13-f103r.15	qochey	6	32
IT2a|f103r|f103r.13-f103r.15	qokaiin	3,12,15	18436
IT2a|f103r|f103r.13-f103r.15	qokain	1,3,5,10,14	8725
IT2a|f103r|f103r.13-f103r.15	qokal	2,4,5,7,11,12	3162
IT2a|f103r|f103r.13-f103r.15	qokalshedy	3	4
IT2a|f103r|f103r.13-f103r.15	qokaly	6,8,13	4256
IT2a|f103r|f103r.13-f103r.15	qokar	1	1
IT2a|f103r|f103r.13-f103r.15	qokchey	6	32
IT2a|f103r|f103r.13-f103r.15	qokchy	6	32
IT2a|f103r|f103r.13-f103r.15	qokechchy	6	32
IT2a|f103r|f103r.13-f103r.15	qokechy	6	32
IT2a|f103r|f103r.13-f103r.15	qokedy	7,15	16448
IT2a|f103r|f103r.13-f103r.15	qokeear	9	256
IT2a|f103r|f103r.13-f103r.15	qokeechy	1	1
IT2a|f103r|f103r.13-f103r.15	qokeedy	4,9,10,11,13,14	14088
IT2a|f103r|f103r.13-f103r.15	qokeey	1,2,6,8,9,10,11,12,13,14,15	32675
IT2a|f103r|f103r.13-f103r.15	qokeodair	10	512
IT2a|f103r|f103r.13-f103r.15	qokeol	3	4
IT2a|f103r|f103r.13-f103r.15	qokey	2,7,8,15	16578
IT2a|f103r|f103r.13-f103r.15	qokshy	10	512
IT2a|f103r|f103r.13-f103r.15	qoky	1,4,14	8201
IT2a|f103r|f103r.13-f103r.15	qol	14,15	24576
IT2a|f103r|f103r.13-f103r.15	qoodain	5	16
IT2a|f103r|f103r.13-f103r.15	qopchey	15	16384
IT2a|f103r|f103r.13-f103r.15	qotail	8	128
IT2a|f103r|f103r.13-f103r.15	qotain	5,14	8208
IT2a|f103r|f103r.13-f103r.15	qotal	10,12	2560
IT2a|f103r|f103r.13-f103r.15	qotar	4	8
IT2a|f103r|f103r.13-f103r.15	qotchy	5	16
IT2a|f103r|f103r.13-f103r.15	qotedy	1	1
IT2a|f103r|f103r.13-f103r.15	qoteedy	13	4096
IT2a|f103r|f103r.13-f103r.15	qoteeey	15	16384
IT2a|f103r|f103r.13-f103r.15	qoteey	11	1024
IT2a|f103r|f103r.13-f103r.15	qotey	1,11	1025
IT2a|f103r|f103r.13-f103r.15	qotolaiin	14	8192
IT2a|f103r|f103r.13-f103r.15	qoty	15	16384
IT2a|f103r|f103r.13-f103r.15	qoy	3	4
IT2a|f103r|f103r.13-f103r.15	rar	2	2
IT2a|f103r|f103r.13-f103r.15	s	1	1
IT2a|f103r|f103r.13-f103r.15	saiin	14	8192
IT2a|f103r|f103r.13-f103r.15	sam	14	8192
IT2a|f103r|f103r.13-f103r.15	sar	2	2
IT2a|f103r|f103r.13-f103r.15	sedaiin	2	2
IT2a|f103r|f103r.13-f103r.15	seedy	8	128
IT2a|f103r|f103r.13-f103r.15	shalky	10	512
IT2a|f103r|f103r.13-f103r.15	shchdy	7	64
IT2a|f103r|f103r.13-f103r.15	shckhody	4	8
IT2a|f103r|f103r.13-f103r.15	shckhy	3,7,8,11	1220
IT2a|f103r|f103r.13-f103r.15	shcthy	5,7,10	592
IT2a|f103r|f103r.13-f103r.15	shdal	4	8
IT2a|f103r|f103r.13-f103r.15	shdar	7	64
IT2a|f103r|f103r.13-f103r.15	shdy	9,15	16640
IT2a|f103r|f103r.13-f103r.15	sheal	12	2048
IT2a|f103r|f103r.13-f103r.15	sheckhy	4,7	72
IT2a|f103r|f103r.13-f103r.15	shedain	9	256
IT2a|f103r|f103r.13-f103r.15	shedar	13	4096
IT2a|f103r|f103r.13-f103r.15	shedy	3,4,5,7,8,10,13,14	13020
IT2a|f103r|f103r.13-f103r.15	sheed	14	8192
IT2a|f103r|f103r.13-f103r.15	sheedy	12	2048
IT2a|f103r|f103r.13-f103r.15	sheeey	11	1024
IT2a|f103r|f103r.13-f103r.15	sheeol	11	1024
IT2a|f103r|f103r.13-f103r.15	sheey	6,12	2080
IT2a|f103r|f103r.13-f103r.15	shefhedy	2	2
IT2a|f103r|f103r.13-f103r.15	shekain	1	1
IT2a|f103r|f103r.13-f103r.15	sheod	8	128
IT2a|f103r|f103r.13-f103r.15	sheol	9,11,14	9472
IT2a|f103r|f103r.13-f103r.15	sheor	1	1
IT2a|f103r|f103r.13-f103r.15	shetsho	11	1024
IT2a|f103r|f103r.13-f103r.15	shety	7	64
IT2a|f103r|f103r.13-f103r.15	shey	1,2,3,5,10,11,12,14	11799
IT2a|f103r|f103r.13-f103r.15	shkain	1	1
IT2a|f103r|f103r.13-f103r.15	shkchy	14	8192
IT2a|f103r|f103r.13-f103r.15	shky	2	2
IT2a|f103r|f103r.13-f103r.15	shody	11	1024
IT2a|f103r|f103r.13-f103r.15	shokeey	6	32
IT2a|f103r|f103r.13-f103r.15	shokey	12	2048
IT2a|f103r|f103r.13-f103r.15	shol	1,4,13	4105
IT2a|f103r|f103r.13-f103r.15	sholkar	2	2
IT2a|f103r|f103r.13-f103r.15	soiin	7	64
IT2a|f103r|f103r.13-f103r.15	sokedy	4	8
IT2a|f103r|f103r.13-f103r.15	ssheey	13,14	12288
IT2a|f103r|f103r.13-f103r.15	sshey	15	16384
IT2a|f103r|f103r.13-f103r.15	tar	12	2048
IT2a|f103r|f103r.13-f103r.15	tchey	2,6	34
IT2a|f103r|f103r.13-f103r.15	tchoky	5	16
IT2a|f103r|f103r.13-f103r.15	tshdy	1	1
IT2a|f103r|f103r.13-f103r.15	tshey	11	1024
IT2a|f103r|f103r.13-f103r.15	ychain	3	4
IT2a|f103r|f103r.13-f103r.15	ykeedy	9,10	768
IT2a|f103r|f103r.13-f103r.15	yteedy	8	128
IT2a|f106v|f106v.1-f106v.4	aiiin	4	8
IT2a|f106v|f106v.1-f106v.4	aiin	1,2,3,5,10,11,14	9751
IT2a|f106v|f106v.1-f106v.4	aiir	13	4096
IT2a|f106v|f106v.1-f106v.4	ail	2	2
IT2a|f106v|f106v.1-f106v.4	aildy	15	16384
IT2a|f106v|f106v.1-f106v.4	ain	1	1
IT2a|f106v|f106v.1-f106v.4	air	8,9	384
IT2a|f106v|f106v.1-f106v.4	al	1,4,9,11,12,13,15	23817
IT2a|f106v|f106v.1-f106v.4	alalor	1	1
IT2a|f106v|f106v.1-f106v.4	alkam	4	8
IT2a|f106v|f106v.1-f106v.4	alo	5	16
IT2a|f106v|f106v.1-f106v.4	alodam	12	2048
IT2a|f106v|f106v.1-f106v.4	aly	1	1
IT2a|f106v|f106v.1-f106v.4	am	3	4
IT2a|f106v|f106v.1-f106v.4	amchy	1	1
IT2a|f106v|f106v.1-f106v.4	ar	4,6,9,12	2344
IT2a|f106v|f106v.1-f106v.4	arar	9	256
IT2a|f106v|f106v.1-f106v.4	arshey	4	8
IT2a|f106v|f106v.1-f106v.4	chain	2	2
IT2a|f106v|f106v.1-f106v.4	char	4	8
IT2a|f106v|f106v.1-f106v.4	charain	8	128
IT2a|f106v|f106v.1-f106v.4	charam	1	1
IT2a|f106v|f106v.1-f106v.4	chcthy	1,15	16385
IT2a|f106v|f106v.1-f106v.4	chdaiin	8	128
IT2a|f106v|f106v.1-f106v.4	chdal	1,8	129
IT2a|f106v|f106v.1-f106v.4	chdam	1	1
IT2a|f106v|f106v.1-f106v.4	chdy	1,4,8,9,15	16777
IT2a|f106v|f106v.1-f106v.4	chedar	15	16384
IT2a|f106v|f106v.1-f106v.4	chedo	4	8
