lexicon_key	domain	exact_tuple_or_surface_id	surface_realizations	occurrences	pages	default_English	source_class	confidence	sense_rule
f67r2:f67r2.29:2	ASTRO_LOCAL_NAMESPACE	ASTRO-2dddd54cd69856df	saiin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.30:1	ASTRO_LOCAL_NAMESPACE	ASTRO-2be8de02eae0e7c4	ochol	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.30:2	ASTRO_LOCAL_NAMESPACE	ASTRO-4cf7d206442327b6	olol	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.31:1	ASTRO_LOCAL_NAMESPACE	ASTRO-51667f058ce85f4c	opcholdy	1	f67r2	planetary governor 4 at Moon at 02:30, light yellow	PLANETARY_GOVERNOR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.32:1	ASTRO_LOCAL_NAMESPACE	ASTRO-11b4770bc159fee2	dosar	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.32:2	ASTRO_LOCAL_NAMESPACE	ASTRO-f322edc6d29bfba8	odas	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.32:3	ASTRO_LOCAL_NAMESPACE	ASTRO-3d1857fa4ffeb929	air	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.32:4	ASTRO_LOCAL_NAMESPACE	ASTRO-8b4bf811e5fbade5	alaiin	1	f67r2	refers it to the ruling planet	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.33:1	ASTRO_LOCAL_NAMESPACE	ASTRO-36cc6021e76dacaf	dokan	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.33:2	ASTRO_LOCAL_NAMESPACE	ASTRO-bed90b679930d220	oear	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.33:3	ASTRO_LOCAL_NAMESPACE	ASTRO-b976d549d05d9998	odal	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.34:1	ASTRO_LOCAL_NAMESPACE	ASTRO-22c3d14328df9dd3	ofar	1	f67r2	planetary governor 5 at Moon at 03:30, light yellow	PLANETARY_GOVERNOR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.34:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8f431b4fc0ddd0d1	oeoldan	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.35:1	ASTRO_LOCAL_NAMESPACE	ASTRO-90ffe9d872c28040	chol	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.35:2	ASTRO_LOCAL_NAMESPACE	ASTRO-e6997290e64d73c3	giin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.35:3	ASTRO_LOCAL_NAMESPACE	ASTRO-d78fb1daaebe89e3	okol	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.36:1	ASTRO_LOCAL_NAMESPACE	ASTRO-a605272085d911f2	ytor	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.36:2	ASTRO_LOCAL_NAMESPACE	ASTRO-0ed576e0d979abb5	daiin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.36:3	ASTRO_LOCAL_NAMESPACE	ASTRO-a9a0f5cb677d114d	or	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.37:1	ASTRO_LOCAL_NAMESPACE	ASTRO-ff2bad98a36ac87e	ytoaiin	1	f67r2	planetary governor 6 at Moon at 04:30, red	PLANETARY_GOVERNOR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.38:1	ASTRO_LOCAL_NAMESPACE	ASTRO-6d6855877a82341b	otoldos	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.38:2	ASTRO_LOCAL_NAMESPACE	ASTRO-db1ae78ca5f4d849	octhole	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.39:1	ASTRO_LOCAL_NAMESPACE	ASTRO-cd64cf0bdbb37e76	sor	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.39:2	ASTRO_LOCAL_NAMESPACE	ASTRO-1de3481dbfcfe581	chedaiin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.39:3	ASTRO_LOCAL_NAMESPACE	ASTRO-a7b0dacc2e8d7796	dy	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.40:1	ASTRO_LOCAL_NAMESPACE	ASTRO-10f0442bf8304e30	yteos	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.40:2	ASTRO_LOCAL_NAMESPACE	ASTRO-cf5ddee3f5b861da	oiin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.40:3	ASTRO_LOCAL_NAMESPACE	ASTRO-fa82b9567c05f549	og	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.41:1	ASTRO_LOCAL_NAMESPACE	ASTRO-c02a4333139844f9	ytoeopchey	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.41:2	ASTRO_LOCAL_NAMESPACE	ASTRO-5500c5f46d3594cc	chekody	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.42:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b7c7ea42a38f9d33	sosho	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.42:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8e637f4fab751c46	chos	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.42:3	ASTRO_LOCAL_NAMESPACE	ASTRO-af50963022d7e925	ockhy	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.43:1	ASTRO_LOCAL_NAMESPACE	ASTRO-127a4aa773667bc6	daiin	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.43:2	ASTRO_LOCAL_NAMESPACE	ASTRO-9db67e02af3feac9	aiin	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.43:3	ASTRO_LOCAL_NAMESPACE	ASTRO-6bb3c5d78cbf3e64	os	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.43:4	ASTRO_LOCAL_NAMESPACE	ASTRO-79ca847a486e0402	qsg	1	f67r2	refers it to the ruling planet	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.44:1	ASTRO_LOCAL_NAMESPACE	ASTRO-5bdc75ef38bc903a	ofydy	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.44:2	ASTRO_LOCAL_NAMESPACE	ASTRO-9ec721279817d96f	sheody	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.44:3	ASTRO_LOCAL_NAMESPACE	ASTRO-3f97b38b6af3112e	aiin	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.45:1	ASTRO_LOCAL_NAMESPACE	ASTRO-7687264864464feb	ycheody	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.45:2	ASTRO_LOCAL_NAMESPACE	ASTRO-e5a924ae3c59b49d	es	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.45:3	ASTRO_LOCAL_NAMESPACE	ASTRO-45fd9c8badafb7f1	odaiiin	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.46:1	ASTRO_LOCAL_NAMESPACE	ASTRO-4453301c9762450d	yekees	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.46:2	ASTRO_LOCAL_NAMESPACE	ASTRO-77fe74dbb546f3d2	oraly	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.47:1	ASTRO_LOCAL_NAMESPACE	ASTRO-c9a8fdc643f08f5e	yfain	1	f67r2	planetary governor 7 at Moon at 07:30, red	PLANETARY_GOVERNOR_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.48:1	ASTRO_LOCAL_NAMESPACE	ASTRO-3b031cb24a76ca30	todaiin	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.48:2	ASTRO_LOCAL_NAMESPACE	ASTRO-9b8a6449421605b6	dain	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.48:3	ASTRO_LOCAL_NAMESPACE	ASTRO-729a9f796aec8e73	dy	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.49:1	ASTRO_LOCAL_NAMESPACE	ASTRO-32303be2409a23a6	os	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.49:2	ASTRO_LOCAL_NAMESPACE	ASTRO-58e901f7a936a281	choer	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.49:3	ASTRO_LOCAL_NAMESPACE	ASTRO-fa1f4b1a95bad5f2	aiin	1	f67r2	assigns the current zodiacal division	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.50:1	ASTRO_LOCAL_NAMESPACE	ASTRO-47921e3ff9f5baae	choeea	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.50:2	ASTRO_LOCAL_NAMESPACE	ASTRO-d33595a948f17085	sal	1	f67r2	marks that influence as favorable for washing	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.51:1	ASTRO_LOCAL_NAMESPACE	ASTRO-53deab142345efd5	dadaiin	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.52:1	ASTRO_LOCAL_NAMESPACE	ASTRO-c2a87bfcfa2dbcfc	qotoear	1	f67r2	zodiacal division 2 at Moon at 09:30, red	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.53:1	ASTRO_LOCAL_NAMESPACE	ASTRO-13cebf1797c25011	dchdar	1	f67r2	zodiacal division 3 at Moon at 10:30, yellow, no label above	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.54:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b83ce45b1b3af7cd	y	1	f67r2	zodiacal division 4 at Moon at 11:30, red	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.54:2	ASTRO_LOCAL_NAMESPACE	ASTRO-6ec6470675f790b2	saldal	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.55:1	ASTRO_LOCAL_NAMESPACE	ASTRO-b1d3514db793abc3	ytodal	1	f67r2	zodiacal division 5 at Moon at 00:30, yellow, no label above	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.56:1	ASTRO_LOCAL_NAMESPACE	ASTRO-82b567f790de8526	tol	1	f67r2	zodiacal division 6 at Moon at 01:30, red	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.56:2	ASTRO_LOCAL_NAMESPACE	ASTRO-be10e465fcc57020	daiin	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.57:1	ASTRO_LOCAL_NAMESPACE	ASTRO-af0315cb1d167607	otar	1	f67r2	zodiacal division 7 at Moon at 02:30, yellow	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.57:2	ASTRO_LOCAL_NAMESPACE	ASTRO-37ddbbba8d0500a6	dy	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.58:1	ASTRO_LOCAL_NAMESPACE	ASTRO-985858e5affd1f09	cho	1	f67r2	zodiacal division 8 at Moon at 03:30, yellow	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.58:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8b8827f15cfb0274	dal	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.58:3	ASTRO_LOCAL_NAMESPACE	ASTRO-847f87c7a351718a	g	1	f67r2	for the favorable interval	INTERVAL_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.59:1	ASTRO_LOCAL_NAMESPACE	ASTRO-fc2277f88637d4ff	ytchodly	1	f67r2	zodiacal division 9 at Moon at 04:30, red	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.60:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f5afa67fc34c4f60	octhys	1	f67r2	zodiacal division 10 at Moon at 05:30, red, no label above	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.61:1	ASTRO_LOCAL_NAMESPACE	ASTRO-187fcfd579c7e6ff	ytokar	1	f67r2	zodiacal division 11 at Moon at 06:30, yellow, no label above	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.62:1	ASTRO_LOCAL_NAMESPACE	ASTRO-bfbdaf5ee93377d9	otolor	1	f67r2	zodiacal division 12 at Moon at 07:30, red	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.63:1	ASTRO_LOCAL_NAMESPACE	ASTRO-baef672eb90ead17	okodar	1	f67r2	zodiacal division 1 at Transcribed clockwise from 08:30, at the dotted line emanating from the central star	ZODIAC_DIVISION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.64:1	ASTRO_LOCAL_NAMESPACE	ASTRO-e20a7daf0485752e	s	1	f67r2	"inner celestial condition 1 at Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"""	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.64:2	ASTRO_LOCAL_NAMESPACE	ASTRO-10ddeca926c72e55	air	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.65:1	ASTRO_LOCAL_NAMESPACE	ASTRO-8374be2c2234927d	soear	1	f67r2	inner celestial condition 2 at 10:30	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.66:1	ASTRO_LOCAL_NAMESPACE	ASTRO-8055aa01b1cc5390	cpheey	1	f67r2	inner celestial condition 3 at 00:30	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.67:1	ASTRO_LOCAL_NAMESPACE	ASTRO-91541ee26f1d0e63	okodar	1	f67r2	inner celestial condition 4 at 02:30	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.68:1	ASTRO_LOCAL_NAMESPACE	ASTRO-9c5e625ce36f40b8	oepchod	1	f67r2	inner celestial condition 5 at 03:30	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.69:1	ASTRO_LOCAL_NAMESPACE	ASTRO-16fdb78f2e5bb856	s	1	f67r2	inner celestial condition 6 at 05:30	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.69:2	ASTRO_LOCAL_NAMESPACE	ASTRO-db7ddf83c2d5a7cf	ay	1	f67r2	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f67r2:f67r2.70:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0b7620fe07a6b115	osar	1	f67r2	inner celestial condition 7 at 07:00	INNER_CONDITION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f67r2:f67r2.71:1	ASTRO_LOCAL_NAMESPACE	ASTRO-59a1dede933a70ed	oran	1	f67r2	names the celestial influence at this drawn locus	LOCAL_CELESTIAL_RULE	0.12	UNCATALOGUED_DRAWN_LOCUS_CONTEXT_DEFAULT
f67r2:f67r2.72:1	ASTRO_LOCAL_NAMESPACE	ASTRO-763ed23c09d87599	dar	1	f67r2	for	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:2	ASTRO_LOCAL_NAMESPACE	ASTRO-6b636834038e804b	aldaiin	1	f67r2	the	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:3	ASTRO_LOCAL_NAMESPACE	ASTRO-b87c4f525c6c78ff	ydaiin	1	f67r2	current	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:4	ASTRO_LOCAL_NAMESPACE	ASTRO-cd769370869d9d48	qkoy	1	f67r2	zodiacal division	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:5	ASTRO_LOCAL_NAMESPACE	ASTRO-2daadbb03de2b846	ydaiin	1	f67r2	select	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:6	ASTRO_LOCAL_NAMESPACE	ASTRO-e724ec2060a39c3a	qofair	1	f67r2	its	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:7	ASTRO_LOCAL_NAMESPACE	ASTRO-746cb37c3109dbe5	ypair	1	f67r2	planetary governor	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:8	ASTRO_LOCAL_NAMESPACE	ASTRO-fa16c920c8b8e18f	ykoaiin	1	f67r2	then	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:9	ASTRO_LOCAL_NAMESPACE	ASTRO-08d354f3e3908741	ydoly	1	f67r2	read	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:10	ASTRO_LOCAL_NAMESPACE	ASTRO-fc9f24edb6458c5d	ytalchos	1	f67r2	the corresponding	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:11	ASTRO_LOCAL_NAMESPACE	ASTRO-29696dd6c3d7cc95	oly	1	f67r2	inner	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.72:12	ASTRO_LOCAL_NAMESPACE	ASTRO-3199b1185071dd27	okey	1	f67r2	condition	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:1	ASTRO_LOCAL_NAMESPACE	ASTRO-beb8c13ce78000ce	sshey	1	f67r2	if	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:2	ASTRO_LOCAL_NAMESPACE	ASTRO-8a6a336a12534923	sy	1	f67r2	the	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:3	ASTRO_LOCAL_NAMESPACE	ASTRO-2333a42b46de45b3	shees	1	f67r2	marked	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:4	ASTRO_LOCAL_NAMESPACE	ASTRO-897e382d14edb6b7	qeykeey	1	f67r2	hour	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:5	ASTRO_LOCAL_NAMESPACE	ASTRO-8436d5d3dc2aa18c	ykchey	1	f67r2	falls	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:6	ASTRO_LOCAL_NAMESPACE	ASTRO-f738a94ac8143b68	ykchey	1	f67r2	under	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:7	ASTRO_LOCAL_NAMESPACE	ASTRO-7e9084311e27045e	qokeochy	1	f67r2	the same	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:8	ASTRO_LOCAL_NAMESPACE	ASTRO-d1fcd19d93820ddb	oaiin	1	f67r2	governor	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:9	ASTRO_LOCAL_NAMESPACE	ASTRO-71cbc7d7b31143a8	okol	1	f67r2	carry	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:10	ASTRO_LOCAL_NAMESPACE	ASTRO-6302dbdb2da2ff0b	ar	1	f67r2	the rule	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
f67r2:f67r2.73:11	ASTRO_LOCAL_NAMESPACE	ASTRO-47d88e7cccdc3220	olar	1	f67r2	forward	CELESTIAL_LOOKUP_INSTRUCTION	0.17	CONTINUOUS_DIAGRAM_INSTRUCTION_DEFAULT
