page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f83r	f83r.15	1	f83r.15	281	qotchedy	4de12cf322dfb76ded1e	seal the inlet after filling	COMMITTED_APPARATUS	0.27	exact committed-card context default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.15	1	f83r.15	282	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	3	ONLY	DY	PROSE_GDT327
f83r	f83r.16	1	f83r.16	283	tchedy	259b2b3b0bf859882e2c	strain it and set it aside	COMMITTED_PROCESS	0.38	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.16	1	f83r.16	284	qokchdy	87411f84689b4f93a303	heat it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.16	1	f83r.16	285	cheedar	342c3f0777337648f4b3	the green herbal liquor	MEDIUM|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.16	1	f83r.16	286	chldaiin	d72f71baff01cd0a0406	the strained decoction	MEDIUM|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.16	1	f83r.16	287	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.16	1	f83r.16	288	qokain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.16	1	f83r.16	289	checthy	e0b630cb1b5df5e7105b	when it is prepared	PREPARATION_CONDITION	0.42	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.16	1	f83r.16	290	chealror	d788d8d72d41b25a3c71	rinse with clean water	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	LAST	OPEN	PROSE_GDT327
f83r	f83r.20	1	f83r.20	291	solkeedy	3b70942557b3a40e8030	bathe the two together	COMMITTED_APPLICATION	0.36	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.20	1	f83r.20	292	qoteedy	ff178343c18e287ce3b7	keep the mixture at gentle heat	COMMITTED_PROCESS	0.27	exact committed-card context default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.20	1	f83r.20	293	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.20	1	f83r.20	294	qokedy	7db18b2f0fb7ed0fcfd3	warm it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f83r	f83r.20	1	f83r.20	295	sol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	4	FIRST	OPEN	PROSE_GDT327
f83r	f83r.20	1	f83r.20	296	cheeety	9247e38d29c79a0d2fa5	fill the lower basin	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	4	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.20	1	f83r.20	297	qokedy	7db18b2f0fb7ed0fcfd3	warm it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	4	LAST	DY	PROSE_GDT327
f83r	f83r.20	1	f83r.20	298	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	5	FIRST	OPEN	PROSE_GDT327
f83r	f83r.20	1	f83r.20	299	saiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	5	LAST	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	300	schedair	b154ff779abe5f196c80	join the two conduits	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	301	otchedy	4de12cf322dfb76ded1e	seal the inlet after filling	COMMITTED_APPARATUS	0.27	exact committed-card context default	1	LAST	DY	PROSE_GDT327
f83r	f83r.22	1	f83r.22	302	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.22	1	f83r.22	303	chedain	d784b2abcaf1a3703de2	retain the same setting	REFERENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	304	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	305	qotedaiin	1779decef17481ec2853	use the alternate setting	REFERENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	306	otaiin	54d0e228ca346110af05	for the stated time	DURATION	0.38	fixed recurrent-card default	3	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.22	1	f83r.22	307	otedy	c45ebac60774620561e2	close this treatment step	COMMITTED_RESULT	0.27	exact committed-card context default	3	LAST	DY	PROSE_GDT327
f83r	f83r.22	1	f83r.22	308	ldy	04a3877f0fc81b7597c9	seal the inlet after filling	COMMITTED_APPARATUS	0.27	exact committed-card context default	4	ONLY	DY	PROSE_GDT327
f83r	f83r.24	1	f83r.24	309	soiiin	2c82523794dcb7d2b343	the strained decoction	MEDIUM	0.28	Biological application context default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.24	1	f83r.24	310	checthy	e0b630cb1b5df5e7105b	when it is prepared	PREPARATION_CONDITION	0.42	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.24	1	f83r.24	311	chety	80ebbbbf238eee9f0aef	finely dried	PREPARATION	0.33	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.24	1	f83r.24	312	otaiin	54d0e228ca346110af05	for the stated time	DURATION	0.38	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.24	1	f83r.24	313	olsaly	7811a7daff25d476e28d	the outlet channel	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.24	1	f83r.24	314	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.25	2	f83r.25	315	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	1	ONLY	DY	PROSE_GDT327
f83r	f83r.25	2	f83r.25	316	qolchey	e2eb77ca9d9e1a8ba29a	bathe until the skin is warm	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.25	2	f83r.25	317	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	2	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.25	2	f83r.25	318	qokedy	7db18b2f0fb7ed0fcfd3	warm it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	2	LAST	DY	PROSE_GDT327
f83r	f83r.25	2	f83r.25	319	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.25	2	f83r.25	320	otal	90bcf0a9ec0ef56399e6	at moderate warmth	TEMPERATURE	0.37	fixed recurrent-card default	3	LAST	OPEN	PROSE_GDT327
f83r	f83r.26	2	f83r.26	321	otchey	faf321940aed922846a9	according to the usual rule	REFERENCE	0.25	cross-register practical default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.26	2	f83r.26	322	qokeey	0275fbf14e07935b0a45	mix it thoroughly	ACTION	0.40	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.26	2	f83r.26	323	qoky	276a7c2d74d1143446f4	apply it to the affected place	ACTION	0.43	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.26	2	f83r.26	324	tol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.26	2	f83r.26	325	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.26	2	f83r.26	326	qokylddy	eb2e4bc143f623ee03ac	seal the inlet after filling	COMMITTED_APPARATUS|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	2	ONLY	DY	PROSE_GDT327
f83r	f83r.27	2	f83r.27	327	dain	53cd0637c6820ba5e91f	half the usual quantity	MEASURE	0.28	Biological application context default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.27	2	f83r.27	328	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.27	2	f83r.27	329	qokeedy	7d25241b0e56c836372a	use the tempered herbal bath	COMMITTED_APPLICATION	0.41	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.27	2	f83r.27	330	shckhedy	d68bc8de3bcee09db23c	let it steep until ready	COMMITTED_PROCESS	0.38	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.27	2	f83r.27	331	shckhedy	d68bc8de3bcee09db23c	let it steep until ready	COMMITTED_PROCESS	0.38	fixed recurrent-card default	3	ONLY	DY	PROSE_GDT327
f83r	f83r.28	2	f83r.28	332	saiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.28	2	f83r.28	333	cheeky	2c1a5fd92b9e3c762242	wash it clean	ACTION	0.36	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.28	2	f83r.28	334	sheey	92e43836d82f98bf02d3	rinse with clean water	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.28	2	f83r.28	335	qokedy	7db18b2f0fb7ed0fcfd3	warm it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.28	2	f83r.28	336	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.28	2	f83r.28	337	oldy	1b1ffdd869fb1429ad03	hold the member immersed	COMMITTED_APPLICATION	0.27	exact committed-card context default	3	ONLY	DY	PROSE_GDT327
f83r	f83r.35	2	f83r.35	338	saiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.35	2	f83r.35	339	cheky	d904bf7b044dd3922781	pour it over	ACTION	0.38	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.35	2	f83r.35	340	okeeol	daf32e6db9e04413ce7f	rinse with clean water	BATH_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.35	2	f83r.35	341	okain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.35	2	f83r.35	342	chdy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	1	LAST	OPEN	PROSE_GDT327
f83r	f83r.37	2	f83r.37	343	sol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.37	2	f83r.37	344	lkedy	b958a512ca6a3559e86e	complete one local washing	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	LAST	DY	PROSE_GDT327
f83r	f83r.37	2	f83r.37	345	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.37	2	f83r.37	346	qokol	232195d6ff2f326322f7	fresh spring water	MEDIUM|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	3	FIRST	OPEN	PROSE_GDT327
f83r	f83r.37	2	f83r.37	347	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	3	LAST	DY	PROSE_GDT327
f83r	f83r.38	2	f83r.38	348	or	7a4bb8136330ee4e6e56	the expressed juice	MATERIAL	0.34	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.38	2	f83r.38	349	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.38	2	f83r.38	350	qockhey	ecce30bc8dcc400bf2c8	the passage is clear	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.38	2	f83r.38	351	dairydy	8aedd154964a78e555d6	close this treatment step	COMMITTED_RESULT|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	LAST	DY	PROSE_GDT327
f83r	f83r.39	2	f83r.39	352	qokain	1645e612504fcef59ced	add the measured ingredient	ACTION	0.39	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.39	2	f83r.39	353	shey	b5df9126607030b95175	repeat the application	REPEAT_ACTION	0.34	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.39	2	f83r.39	354	kain	9da1b6ac2c929daea697	one handful	MEASURE	0.37	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.39	2	f83r.39	355	chckhal	21ed2873b71e57269c08	the outlet channel	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	LAST	OPEN	PROSE_GDT327
f83r	f83r.41	2	f83r.41	356	solkey	42cdc187d5b9ffc60063	the joining tube	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.41	2	f83r.41	357	lchedy	de7321bface5628e35d6	pour or rinse it locally	COMMITTED_APPLICATION	0.39	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.41	2	f83r.41	358	qolkain	94df4847b7b16c98394a	until the flow clears	DURATION	0.28	Biological application context default	2	FIRST	OPEN	PROSE_GDT327
f83r	f83r.41	2	f83r.41	359	dal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	2	LAST	OPEN	PROSE_GDT327
f83r	f83r.44	2	f83r.44	360	skar	883a6708116c342cb10b	open the upper inlet	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.44	2	f83r.44	361	shedy	bc4f1f5c006c74a4d26d	use the standard lukewarm bath	COMMITTED_APPLICATION	0.38	fixed recurrent-card default	1	LAST	DY	PROSE_GDT327
f83r	f83r.47	3	f83r.47	362	otchdy	601b77449028deed39de	hold the member immersed	COMMITTED_APPLICATION|CONTEXT_DEFAULT	0.27	exact committed-card context default; singleton forced concrete	1	ONLY	DY	PROSE_GDT327
f83r	f83r.47	3	f83r.47	363	qokchdy	87411f84689b4f93a303	heat it gently	COMMITTED_PROCESS	0.38	fixed recurrent-card default	2	ONLY	DY	PROSE_GDT327
f83r	f83r.47	3	f83r.47	364	shedal	abb23e5e6936b4147f76	fill the lower basin	BATH_ACTION	0.28	Biological application context default	3	ONLY	OPEN	PROSE_GDT327
f83r	f83r.48	3	f83r.48	365	dal	dd0ecaf5e27d81befffc	upon the affected place	APPLICATION_RELATION	0.40	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.48	3	f83r.48	366	cheol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.48	3	f83r.48	367	lol	8c97dfde96fbc78e3355	then repeat once	SEQUENCE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.48	3	f83r.48	368	chdal	00d8ebe3c68294eeac39	the green herbal liquor	MEDIUM|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.48	3	f83r.48	369	aiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	LAST	OPEN	PROSE_GDT327
f83r	f83r.49	3	f83r.49	370	sol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.49	3	f83r.49	371	daiiin	fcc1deda9e24ec268eb0	leave it at rest	RESULT|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.49	3	f83r.49	372	chedy	6f7ff8287eddf4da9fdb	keep it prepared and ready	COMMITTED_RESULT	0.40	fixed recurrent-card default	1	LAST	OPEN	PROSE_GDT327
f83r	f83r.52	4	f83r.52	373	solkeey	1bfd786e6b8b63734a59	the lower basin	APPARATUS|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.52	4	f83r.52	374	qekey	43eb9aa12959b4d5cdc9	open the upper inlet	APPARATUS_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.52	4	f83r.52	375	raly	3e9c7f217843b588489d	one vesselful	MEASURE|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.52	4	f83r.52	376	ol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	LAST	OPEN	PROSE_GDT327
f83r	f83r.54	4	f83r.54	377	daiin	2f1c5e56e8f0ff459065	according to the stated measure or duration	REFERENCE	0.58	fixed recurrent-card default	1	FIRST	OPEN	PROSE_GDT327
f83r	f83r.54	4	f83r.54	378	ol	dcda95c81a5460feb191	with it; likewise under the same heading	RELATION	0.62	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.54	4	f83r.54	379	dain	53cd0637c6820ba5e91f	half the usual quantity	MEASURE	0.28	Biological application context default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.54	4	f83r.54	380	chey	b921a237be883a820352	the current portion	POINTER	0.56	fixed recurrent-card default	1	MIDDLE	OPEN	PROSE_GDT327
f83r	f83r.54	4	f83r.54	381	ldalor	97ddca78c9ebcc956d04	let the green liquor flow	FLOW_ACTION|CONTEXT_DEFAULT	0.23	Biological application context default; singleton forced concrete	1	LAST	OPEN	PROSE_GDT327
f67r2	f67r2.1	1	f67r2.1	382	ykshy	ASTRO:f67r2:ykshy	the zodiac division Aries	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	@L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.1	1	f67r2.1	383	s	ASTRO:f67r2:s	under	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.1	1	f67r2.1	384	aram	ASTRO:f67r2:aram	the corresponding lunar condition	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	@L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.2	2	f67r2.2	385	ykecho	ASTRO:f67r2:ykecho	the zodiac division Taurus	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.2	2	f67r2.2	386	ols	ASTRO:f67r2:ols	its influence upon the neck	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.2	2	f67r2.2	387	eesydy	ASTRO:f67r2:eesydy	the corresponding lunar condition	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.3	3	f67r2.3	388	ey	ASTRO:f67r2:ey	the zodiac division Gemini	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.3	3	f67r2.3	389	shs	ASTRO:f67r2:shs	its influence upon the arms	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.3	3	f67r2.3	390	okar	ASTRO:f67r2:okar	the corresponding lunar condition	ZODIAC_SELECTOR	0.25	silent diagram owner	&L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.4	4	f67r2.4	391	shekchy	ASTRO:f67r2:shekchy	the zodiac division Cancer	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.4	4	f67r2.4	392	sykos	ASTRO:f67r2:sykos	its influence upon the chest	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.5	5	f67r2.5	393	ykeody	ASTRO:f67r2:ykeody	the zodiac division Leo	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.5	5	f67r2.5	394	okchy	ASTRO:f67r2:okchy	its influence upon the heart	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.6	6	f67r2.6	395	dchetay	ASTRO:f67r2:dchetay	the zodiac division Virgo	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.7	7	f67r2.7	396	ykchy	ASTRO:f67r2:ykchy	the zodiac division Libra	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.7	7	f67r2.7	397	kchey	ASTRO:f67r2:kchey	its influence upon the kidneys	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.7	7	f67r2.7	398	ykchys	ASTRO:f67r2:ykchys	the corresponding lunar condition	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.8	8	f67r2.8	399	chkchdar	ASTRO:f67r2:chkchdar	the zodiac division Scorpio	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.9	9	f67r2.9	400	ykar	ASTRO:f67r2:ykar	the zodiac division Sagittarius	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.9	9	f67r2.9	401	ykaly	ASTRO:f67r2:ykaly	its influence upon the thighs	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.10	10	f67r2.10	402	lkshy	ASTRO:f67r2:lkshy	the zodiac division Capricorn	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.10	10	f67r2.10	403	kchy	ASTRO:f67r2:kchy	its influence upon the knees	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.10	10	f67r2.10	404	okar	ASTRO:f67r2:okar	the corresponding lunar condition	ZODIAC_SELECTOR	0.25	silent diagram owner	&L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.11	11	f67r2.11	405	chky	ASTRO:f67r2:chky	the zodiac division Aquarius	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.11	11	f67r2.11	406	chykchs	ASTRO:f67r2:chykchs	its influence upon the lower legs	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.11	11	f67r2.11	407	chy	ASTRO:f67r2:chy	the corresponding lunar condition	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.12	12	f67r2.12	408	ykees	ASTRO:f67r2:ykees	the zodiac division Pisces	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.12	12	f67r2.12	409	ykchos	ASTRO:f67r2:ykchos	its influence upon the feet	ZODIAC_SELECTOR|CONTEXT_DEFAULT	0.25	silent diagram owner; singleton forced concrete	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
