domain	page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	assignment_status
PROSE	f83r	f83r.8	1	f83r.8	6	chary	0bdc8b6db811b4e67a63	let it stand until clear	SETTLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	1	sor	7a4bb8136330ee4e6e56	from the named source	SOURCE_RELATION	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	2	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	3	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	4	chkain	9da1b6ac2c929daea697	one small measure	SMALL_MEASURE	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	5	shcthey	6b89d6dd70635bc60fe0	while the channel remains open	OPEN_CHANNEL_CONDITION	.33	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	6	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	7	okair	7d2404c835b10a2c06af	let it stand until clear	SETTLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	8	sheedy	03626ca94cb17800d767	let it stand until clear	SETTLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	9	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.11	1	f83r.11	10	lo	2b7fa918d1b2f5c656e3	draw off the clear liquid	DECANTING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	1	qokchedy	07913ef9b1fb773cd325	heat gently and seal	GENTLE_HEAT	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	2	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	3	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	4	qokshedy	db167f8e9b53eefb58f8	retain the sediment	RETAIN_SEDIMENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	5	dal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	6	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	7	qokaiin	b5fcea1eaed06b2f2291	take the next portion	NEXT_ENTRY	.64	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	8	shcthy	e0b630cb1b5df5e7105b	when fully prepared	READY_CONDITION	.46	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	9	dal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.14	1	f83r.14	10	sy	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	1	saiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	2	shedal	abb23e5e6936b4147f76	the finished liquid	FINISHED_LIQUID	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	3	shecthy	cb57b696b815fdef9cb7	repeat the washing	REPEAT_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	4	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	5	tal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	6	shcthy	e0b630cb1b5df5e7105b	when fully prepared	READY_CONDITION	.46	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	7	dalchdy	2bc2ed2630dbdaaa6b59	stop when the basin is full	FILL_GATE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	8	qotchedy	4de12cf322dfb76ded1e	hold at moderate warmth and seal	MODERATE_WARMTH	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.15	1	f83r.15	9	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	1	tchedy	259b2b3b0bf859882e2c	mix thoroughly and seal	MIX_COMMIT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	2	qokchdy	87411f84689b4f93a303	join the indicated channel and seal	JOIN_CHANNEL	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	3	cheedar	342c3f0777337648f4b3	retain the sediment	RETAIN_SEDIMENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	4	chldaiin	d72f71baff01cd0a0406	close the lower outlet	CLOSE_OUTLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	5	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	6	qokain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	7	checthy	e0b630cb1b5df5e7105b	when fully prepared	READY_CONDITION	.46	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.16	1	f83r.16	8	chealror	d788d8d72d41b25a3c71	close the lower outlet	CLOSE_OUTLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	1	solkeedy	3b70942557b3a40e8030	let the liquid stand and seal	SETTLE_COMMIT	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	2	qoteedy	ff178343c18e287ce3b7	use the stronger preparation and seal	STRONG_PREPARATION	.37	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	3	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	4	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	5	sol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	6	cheeety	9247e38d29c79a0d2fa5	divide the flow equally	DIVIDE_FLOW	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	7	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	8	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.20	1	f83r.20	9	saiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	1	schedair	b154ff779abe5f196c80	mark the completed application	MARK_COMPLETE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	2	otchedy	4de12cf322dfb76ded1e	hold at moderate warmth and seal	MODERATE_WARMTH	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	3	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	4	chedain	d784b2abcaf1a3703de2	let it stand until clear	SETTLING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	5	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	6	qotedaiin	1779decef17481ec2853	discard the first washing	DISCARD_WASH	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	7	otaiin	54d0e228ca346110af05	twice the usual measure	DOUBLE_MEASURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	8	otedy	c45ebac60774620561e2	let it cool and seal	COOL_COMMIT	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.22	1	f83r.22	9	ldy	04a3877f0fc81b7597c9	carry the liquid onward	CARRY_LIQUID	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	1	soiiin	2c82523794dcb7d2b343	for three equal portions	THREE_PORTIONS	.31	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	2	checthy	e0b630cb1b5df5e7105b	when fully prepared	READY_CONDITION	.46	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	3	chety	80ebbbbf238eee9f0aef	its dry quality	DRY_QUALITY	.31	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	4	otaiin	54d0e228ca346110af05	twice the usual measure	DOUBLE_MEASURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	5	olsaly	7811a7daff25d476e28d	carry the liquid to the second basin	TRANSFER	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.24	1	f83r.24	6	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	1	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	2	qolchey	e2eb77ca9d9e1a8ba29a	mark the completed application	MARK_COMPLETE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	3	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	4	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	5	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.25	2	f83r.25	6	otal	90bcf0a9ec0ef56399e6	at the upper station	UPPER_STATION	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	1	otchey	faf321940aed922846a9	for the principal remedy	PRIMARY_REMEDY	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	2	qokeey	0275fbf14e07935b0a45	warm the working liquid	WARM_MEDIUM	.39	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	3	qoky	276a7c2d74d1143446f4	apply it to the indicated place	LOCAL_APPLICATION	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	4	tol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	5	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.26	2	f83r.26	6	qokylddy	eb2e4bc143f623ee03ac	use the left-hand channel	LEFT_CHANNEL	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.27	2	f83r.27	1	dain	53cd0637c6820ba5e91f	one measured dose	SINGLE_DOSE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.27	2	f83r.27	2	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.27	2	f83r.27	3	qokeedy	7d25241b0e56c836372a	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.27	2	f83r.27	4	shckhedy	d68bc8de3bcee09db23c	set both outlets alike and seal	PAIRED_RESULT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.27	2	f83r.27	5	shckhedy	d68bc8de3bcee09db23c	set both outlets alike and seal	PAIRED_RESULT	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	1	saiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	2	cheeky	2c1a5fd92b9e3c762242	the strained preparation	STRAINED_PREPARATION	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	3	sheey	92e43836d82f98bf02d3	keep it moderately warm	HEAT_HOLD	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	4	qokedy	7db18b2f0fb7ed0fcfd3	keep the standard setting and seal	BASE_SETTING	.50	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	5	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.28	2	f83r.28	6	oldy	1b1ffdd869fb1429ad03	retain it in the liquid	LIQUID_HOLD	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.35	2	f83r.35	1	saiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.35	2	f83r.35	2	cheky	d904bf7b044dd3922781	strain the prepared mixture	STRAIN_MIXTURE	.36	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.35	2	f83r.35	3	okeeol	daf32e6db9e04413ce7f	open the upper inlet	OPEN_INLET	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.35	2	f83r.35	4	okain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.35	2	f83r.35	5	chdy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.37	2	f83r.37	1	sol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.37	2	f83r.37	2	lkedy	b958a512ca6a3559e86e	rinse the indicated place	RINSING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.37	2	f83r.37	3	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.37	2	f83r.37	4	qokol	232195d6ff2f326322f7	keep it moderately warm	HEAT_HOLD	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.37	2	f83r.37	5	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.38	2	f83r.38	1	or	7a4bb8136330ee4e6e56	from the named source	SOURCE_RELATION	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.38	2	f83r.38	2	chey	b921a237be883a820352	this current portion	CURRENT_PORTION	.52	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.38	2	f83r.38	3	qockhey	ecce30bc8dcc400bf2c8	add one usual portion	ADDITION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.38	2	f83r.38	4	dairydy	8aedd154964a78e555d6	rinse the indicated place	RINSING	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.39	2	f83r.39	1	qokain	1645e612504fcef59ced	measure the working liquid	LIQUID_MEASURE	.38	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.39	2	f83r.39	2	shey	b5df9126607030b95175	until it is lukewarm	TEMPERATURE_GATE	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.39	2	f83r.39	3	kain	9da1b6ac2c929daea697	one small measure	SMALL_MEASURE	.35	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.39	2	f83r.39	4	chckhal	21ed2873b71e57269c08	mark the completed application	MARK_COMPLETE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.41	2	f83r.41	1	solkey	42cdc187d5b9ffc60063	hold at the middle station	MIDDLE_STATION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.41	2	f83r.41	2	lchedy	de7321bface5628e35d6	pour or rinse locally and seal	LOCAL_RINSE	.43	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.41	2	f83r.41	3	qolkain	94df4847b7b16c98394a	the measured flow	MEASURED_FLOW	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.41	2	f83r.41	4	dal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.44	2	f83r.44	1	skar	883a6708116c342cb10b	add one usual portion	ADDITION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.44	2	f83r.44	2	shedy	bc4f1f5c006c74a4d26d	leave it set and ready	READY_RESULT	.45	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.47	3	f83r.47	1	otchdy	601b77449028deed39de	immerse the indicated part	IMMERSION	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	CONTEXT_DEFAULT
PROSE	f83r	f83r.47	3	f83r.47	2	qokchdy	87411f84689b4f93a303	join the indicated channel and seal	JOIN_CHANNEL	.40	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default; attached mark commits the local instruction	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.47	3	f83r.47	3	shedal	abb23e5e6936b4147f76	the finished liquid	FINISHED_LIQUID	.34	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.48	3	f83r.48	1	dal	dd0ecaf5e27d81befffc	into the lower vessel	LOWER_DESTINATION	.41	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.48	3	f83r.48	2	cheol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.48	3	f83r.48	3	lol	8c97dfde96fbc78e3355	stop when the basin is full	FILL_GATE	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.48	3	f83r.48	4	chdal	00d8ebe3c68294eeac39	fill the basin with warm water	FILL_BASIN	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.48	3	f83r.48	5	aiin	2f1c5e56e8f0ff459065	the usual measured portion	MEASURE_STANDARD	.58	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.49	3	f83r.49	1	sol	dcda95c81a5460feb191	with the same preparation	RELATION_CONTINUATION	.61	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
PROSE	f83r	f83r.49	3	f83r.49	2	daiiin	fcc1deda9e24ec268eb0	let the liquid descend	DESCENT	.24	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	CONTEXT_DEFAULT
PROSE	f83r	f83r.49	3	f83r.49	3	chedy	6f7ff8287eddf4da9fdb	prepare this portion and close it	PREPARE_COMMIT	.44	drawn vessel/body/path and active record supply silent arguments; exact card keeps this default	COMMON_DECK_DEFAULT
