construction_id	page	construction_level	visible_sequence	default_reading	confidence	composition_rule
f67r2:f67r2.66:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	cpheey	inner celestial condition 3 at 00:30.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.67:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	okodar	inner celestial condition 4 at 02:30.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.68:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	oepchod	inner celestial condition 5 at 03:30.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.69:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	s ay	inner celestial condition 6 at 05:30 under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.70:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	osar	inner celestial condition 7 at 07:00.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.71:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	oran	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.72:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	for the current zodiacal division select its planetary governor then read the corresponding inner condition.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.73:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	if the marked hour falls under the same governor carry the rule forward.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f67r2:f67r2.74:LABEL_OR_LINE	f67r2	ASTRO_LABEL_OR_INSTRUCTION_LINE	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	for bathing or applying the remedy choose a favorable condition and avoid the contrary hour thereafter.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.1:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	this star map sets forth the named celestial stations around the central light for consultation.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.2:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	choose the station nearest the required celestial light and carry its rule to the case.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.3:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykor shey qocheey chokal okeey ror eckhear daram	stars of the inner and outer courses share one appointed reckoning.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.4:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	dchor okaiiin	names the celestial influence at this drawn locus marks that influence as favorable for washing.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.5:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	yky	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.6:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	dary	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.7:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	chkchykoly	names the celestial influence at this drawn locus.	0.12	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.8:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okodaly	named star at 11:00 - near border, West of sun.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.9:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	odchecthy	named star at 00:30 - East of sun.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.10:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otcheody	named star at 10:30 - near border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.11:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okoaly	named star at 11:00 - second from border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.12:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	chocfhy	named star at 00:00 - South of sun.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.13:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	octhey	named star at 01:00 - Southeast of sun.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.14:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otshey	named star at 09:45 - next to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.15:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otydy	named star at 10:15 - mid-radius.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.16:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okear	named star at 10:30 - near center.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.17:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	cphocthy	named star at 01:30 - halfway to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.18:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytchody	named star at 02:00 - near border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.19:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otys	named star at 09:00 - next to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.20:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	olor	named star at 09:30 - middle of three.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.21:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ockhy	named star at 09:00 - nearest to center.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.22:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ofcheor	named star at center of diagram.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.23:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otchdy	named star at 02:00 - midway to border Seven points, no core.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.24:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otykchs	named star at 02:30 - near border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.25:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otol	named star at 03:00 - next to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.26:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otor	named star at 08:30 - next to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.27:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	oiinar	named star at 08:00 - second from border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.28:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okoldy	named star at 07:15 - nearest to center.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.29:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykchdy	named star at 04:30 - near center.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.30:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	oeeody	named star at 03:30 - mid-radius.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.31:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	ocphy	named star at 08:00 - next to border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.32:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeeodal	named star at 07:15 - near border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.33:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	okshor	named star at 07:00 - Northwest of moon.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.34:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	osdaiin	named star at 06:30 - Northeast of moon.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.35:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	otochedy	named star at 04:30 - near border.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.36:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	dolchedy	named star at 05:00 - East of moon.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f68r1:f68r1.37:LABEL_OR_LINE	f68r1	ASTRO_LABEL_OR_INSTRUCTION_LINE	oky okchdy okardy qear oygy	use the central star as the local reference.	0.17	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.1:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	for the lunar course reckon the mansion shown on the long spoke then the answering mansion on the short spoke observe the favorable hour for bathing the unfavorable hour for bleeding carry the count forward one place each day when the moon enters the next mansion use the corresponding rule for the patient shown in the register and repeat after the cycle is complete the long member governs the first interval the short member governs the second interval do not reverse the paired order without a fresh observation thereafter.	0.15	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.2:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	for the lunar course reckon the mansion shown on the long spoke then the answering mansion on the short spoke observe the favorable hour for bathing the unfavorable hour for bleeding carry the count forward one place each day when the moon enters the next mansion use the corresponding rule for the patient shown in the register and repeat after the cycle is complete the long member governs the first interval the short member governs the second interval do not reverse the paired order.	0.15	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.3:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	without a fresh observation thereafter for the lunar course reckon the mansion shown on the long spoke then the answering mansion on the short spoke observe the favorable hour for bathing the unfavorable hour for bleeding carry the count forward one place each day when the moon enters the next mansion use the corresponding rule for the patient shown in the register and.	0.15	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.4:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeey sar	lunar mansion on the short spoke at 09:30, short under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.5:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeo dy	lunar mansion on the long spoke at 10:00, long under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.6:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ochoyk	lunar mansion on the short spoke at 10:30, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.7:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykeey	lunar mansion on the long spoke at 11:00, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.8:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytory	lunar mansion on the short spoke at 11:30, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.9:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	oeesy	lunar mansion on the long spoke at 00:00, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.10:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ytody	lunar mansion on the short spoke at 00:15, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.11:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okody	lunar mansion on the long spoke at 00:30, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.12:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	otody	lunar mansion on the short spoke at 01:00, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.13:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeal	lunar mansion on the long spoke at 01:30, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.14:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeod	lunar mansion on the short spoke at 02:00, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.15:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	oteeys	lunar mansion on the long spoke at 02:15, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.16:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	oteol	lunar mansion on the short spoke at 02:45, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.17:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykeydy	lunar mansion on the long spoke at 03:00, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.18:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeod	lunar mansion on the short spoke at 03:15, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.19:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	saral	lunar mansion on the long spoke at 03:30, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.20:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	saiir	lunar mansion on the short spoke at 04:00, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.21:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okolar	lunar mansion on the long spoke at 04:30, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.22:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	ykeody	lunar mansion on the short spoke at 05:00, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.23:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	sarydy	lunar mansion on the long spoke at 05:15, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.24:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	otchy	lunar mansion on the short spoke at 05:45, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.25:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeey dy	lunar mansion on the long spoke at 06:00, long under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.26:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okey d	lunar mansion on the short spoke at 06:30, short under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.27:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeod	lunar mansion on the long spoke at 07:00, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.28:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okodchy	lunar mansion on the short spoke at 07:30, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.29:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okeody	lunar mansion on the long spoke at 08:00, long.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.30:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	okcheys	lunar mansion on the short spoke at 08:30, short.	0.31	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
f69v:f69v.31:LABEL_OR_LINE	f69v	ASTRO_LABEL_OR_INSTRUCTION_LINE	oar alys	lunar mansion on the long spoke at 08:45, long under its appointed ruler.	0.16	spatial owner fixes the local label; no universal surface dictionary or f68 cycle start
