page	locus	record	field_ordinal	line	event_index	group_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule
f83r	f83r.6	1	2	f83r.6	12	2	chedchy	5e8441397e7c0faf042b	let the liquor return through the side conduit	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.6	1	2	f83r.6	13	3	qokal	308e8ea2d5d190c498e8	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.6	1	2	f83r.6	14	4	olchedy	28ffbc88b97772a75f1e	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.6	1	3	f83r.6	15	5	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.6	1	3	f83r.6	16	6	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.6	1	3	f83r.6	17	7	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.6	1	4	f83r.6	18	8	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.6	1	5	f83r.6	19	9	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.8	1	1	f83r.8	20	1	pchedal	ba540da978ea132f6da5	close the lower outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.8	1	1	f83r.8	21	2	otedy	c45ebac60774620561e2	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.8	1	2	f83r.8	22	3	shecthedchy	348e81ba084c5acdb32b	close the lower outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.8	1	2	f83r.8	23	4	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.8	1	2	f83r.8	24	5	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.8	1	2	f83r.8	25	6	chary	0bdc8b6db811b4e67a63	do not let the liquor boil	CAUTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	1	f83r.11	26	1	sor	7a4bb8136330ee4e6e56	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	1	f83r.11	27	2	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.11	1	2	f83r.11	28	3	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	2	f83r.11	29	4	chkain	9da1b6ac2c929daea697	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	2	f83r.11	30	5	shcthey	6b89d6dd70635bc60fe0	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	2	f83r.11	31	6	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.11	1	3	f83r.11	32	7	okair	7d2404c835b10a2c06af	rinse the local part	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.11	1	3	f83r.11	33	8	sheedy	03626ca94cb17800d767	retain the prepared liquor for the next washing	COMMITTED_STORAGE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.11	1	4	f83r.11	34	9	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.11	1	5	f83r.11	35	10	lo	2b7fa918d1b2f5c656e3	admit warm water through the upper channel	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.14	1	1	f83r.14	36	1	qokchedy	07913ef9b1fb773cd325	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.14	1	2	f83r.14	37	2	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.14	1	3	f83r.14	38	3	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.14	1	4	f83r.14	39	4	qokshedy	db167f8e9b53eefb58f8	retain the prepared liquor for the next washing	COMMITTED_STORAGE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.14	1	5	f83r.14	40	5	dal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.14	1	5	f83r.14	41	6	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.14	1	6	f83r.14	42	7	qokaiin	b5fcea1eaed06b2f2291	take the next entry	ENTRY_OR_RESUMPTION	0.57	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.14	1	6	f83r.14	43	8	shcthy	e0b630cb1b5df5e7105b	prepared and ready for use	PREPARED_CONDITION	0.44	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.14	1	6	f83r.14	44	9	dal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.14	1	6	f83r.14	45	10	sy	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	46	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	47	2	shedal	abb23e5e6936b4147f76	take the prepared bath	APPLICATION_ENTRY	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	48	3	shecthy	cb57b696b815fdef9cb7	the course is complete	CLOSURE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	49	4	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	50	5	tal	dd0ecaf5e27d81befffc	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	51	6	shcthy	e0b630cb1b5df5e7105b	prepared and ready for use	PREPARED_CONDITION	0.44	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.15	1	1	f83r.15	52	7	dalchdy	2bc2ed2630dbdaaa6b59	complete the local rinsing	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.15	1	2	f83r.15	53	8	qotchedy	4de12cf322dfb76ded1e	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.15	1	3	f83r.15	54	9	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.16	1	1	f83r.16	55	1	tchedy	259b2b3b0bf859882e2c	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.16	1	2	f83r.16	56	2	qokchdy	87411f84689b4f93a303	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.16	1	3	f83r.16	57	3	cheedar	342c3f0777337648f4b3	retain the same proportion	PROPORTION_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.16	1	3	f83r.16	58	4	chldaiin	d72f71baff01cd0a0406	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.16	1	3	f83r.16	59	5	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.16	1	3	f83r.16	60	6	qokain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.16	1	3	f83r.16	61	7	checthy	e0b630cb1b5df5e7105b	prepared and ready for use	PREPARED_CONDITION	0.44	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.16	1	3	f83r.16	62	8	chealror	d788d8d72d41b25a3c71	pour the herbal liquor over the affected part	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.20	1	1	f83r.20	63	1	solkeedy	3b70942557b3a40e8030	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.20	1	2	f83r.20	64	2	qoteedy	ff178343c18e287ce3b7	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.20	1	3	f83r.20	65	3	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.20	1	3	f83r.20	66	4	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.20	1	4	f83r.20	67	5	sol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.20	1	4	f83r.20	68	6	cheeety	9247e38d29c79a0d2fa5	keep the body below the marked level	LEVEL_CONDITION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.20	1	4	f83r.20	69	7	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.20	1	5	f83r.20	70	8	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.20	1	5	f83r.20	71	9	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	1	f83r.22	72	1	schedair	b154ff779abe5f196c80	apply before sleep	APPLICATION_TIME	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	1	f83r.22	73	2	otchedy	4de12cf322dfb76ded1e	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.22	1	2	f83r.22	74	3	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.22	1	3	f83r.22	75	4	chedain	d784b2abcaf1a3703de2	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	3	f83r.22	76	5	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	3	f83r.22	77	6	qotedaiin	1779decef17481ec2853	use for the person shown	PICTURE_OWNED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	3	f83r.22	78	7	otaiin	54d0e228ca346110af05	apply before sleep	APPLICATION_TIME	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.22	1	3	f83r.22	79	8	otedy	c45ebac60774620561e2	finish with the ordinary warm bath	COMMITTED_APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.22	1	4	f83r.22	80	9	ldy	04a3877f0fc81b7597c9	hold the usual measure until ready	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.24	1	1	f83r.24	81	1	soiiin	2c82523794dcb7d2b343	let the liquor return through the side conduit	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.24	1	1	f83r.24	82	2	checthy	e0b630cb1b5df5e7105b	prepared and ready for use	PREPARED_CONDITION	0.44	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.24	1	1	f83r.24	83	3	chety	80ebbbbf238eee9f0aef	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.24	1	1	f83r.24	84	4	otaiin	54d0e228ca346110af05	apply before sleep	APPLICATION_TIME	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.24	1	1	f83r.24	85	5	olsaly	7811a7daff25d476e28d	immerse the limbs	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.24	1	1	f83r.24	86	6	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.25	2	1	f83r.25	87	1	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.25	2	2	f83r.25	88	2	qolchey	e2eb77ca9d9e1a8ba29a	use the usual measure	MEASURE_REFERENCE	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.25	2	2	f83r.25	89	3	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.25	2	2	f83r.25	90	4	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.25	2	3	f83r.25	91	5	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.25	2	3	f83r.25	92	6	otal	90bcf0a9ec0ef56399e6	admit warm water through the upper channel	FLOW_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.26	2	1	f83r.26	93	1	otchey	faf321940aed922846a9	continue the same prescription	CONTINUATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.26	2	1	f83r.26	94	2	qokeey	0275fbf14e07935b0a45	warm it gently	HEATING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.26	2	1	f83r.26	95	3	qoky	276a7c2d74d1143446f4	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.26	2	1	f83r.26	96	4	tol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.26	2	1	f83r.26	97	5	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.26	2	2	f83r.26	98	6	qokylddy	eb2e4bc143f623ee03ac	seal the vessel after straining	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.27	2	1	f83r.27	99	1	dain	53cd0637c6820ba5e91f	keep the body below the marked level	LEVEL_CONDITION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.27	2	1	f83r.27	100	2	chedy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.27	2	1	f83r.27	101	3	qokeedy	7d25241b0e56c836372a	use the tempered circulating liquor	VAL_QE_TEMPERED	0.48	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.27	2	2	f83r.27	102	4	shckhedy	d68bc8de3bcee09db23c	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.27	2	3	f83r.27	103	5	shckhedy	d68bc8de3bcee09db23c	end this course after one immersion	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.28	2	1	f83r.28	104	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.28	2	1	f83r.28	105	2	cheeky	2c1a5fd92b9e3c762242	repeat the preceding direction	REPETITION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.28	2	1	f83r.28	106	3	sheey	92e43836d82f98bf02d3	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.28	2	1	f83r.28	107	4	qokedy	7db18b2f0fb7ed0fcfd3	use the standard bath configuration	VAL_Q_STANDARD	0.50	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.28	2	2	f83r.28	108	5	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.28	2	3	f83r.28	109	6	oldy	1b1ffdd869fb1429ad03	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.35	2	1	f83r.35	110	1	saiin	2f1c5e56e8f0ff459065	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.35	2	1	f83r.35	111	2	cheky	d904bf7b044dd3922781	rinse the local part	APPLICATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.35	2	1	f83r.35	112	3	okeeol	daf32e6db9e04413ce7f	seat the patient in the lower basin	PATIENT_PLACEMENT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.35	2	1	f83r.35	113	4	okain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.35	2	1	f83r.35	114	5	chdy	6f7ff8287eddf4da9fdb	bind this addition to the current preparation	RELATION	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.37	2	1	f83r.37	115	1	sol	dcda95c81a5460feb191	with it; likewise under the same heading	ACTIVE_RELATION	0.59	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.37	2	1	f83r.37	116	2	lkedy	b958a512ca6a3559e86e	hold the usual measure until ready	COMMITTED_DURATION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.37	2	2	f83r.37	117	3	lchedy	de7321bface5628e35d6	pour the liquor over the local part	VAL_L_LOCAL_POUR	0.43	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.37	2	3	f83r.37	118	4	qokol	232195d6ff2f326322f7	allow it to cool	COOLING_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.37	2	3	f83r.37	119	5	shedy	bc4f1f5c006c74a4d26d	let the preparation settle until ready	VAL_S_READY	0.45	BIO_VALUE_DECK_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.38	2	1	f83r.38	120	1	or	7a4bb8136330ee4e6e56	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.38	2	1	f83r.38	121	2	chey	b921a237be883a820352	the current prescribed portion	CURRENT_PORTION	0.52	GLOBAL_CORE_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.38	2	1	f83r.38	122	3	qockhey	ecce30bc8dcc400bf2c8	close the lower outlet	APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.38	2	1	f83r.38	123	4	dairydy	8aedd154964a78e555d6	close the outlet when the basin is full	COMMITTED_APPARATUS_ACTION	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted; local cell committed after this card
f83r	f83r.39	2	1	f83r.39	124	1	qokain	1645e612504fcef59ced	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.39	2	1	f83r.39	125	2	shey	b5df9126607030b95175	use the usual prescribed measure	MEASURE_REFERENCE	0.30	CROSS_REGISTER_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
f83r	f83r.39	2	1	f83r.39	126	3	kain	9da1b6ac2c929daea697	the preparation is ready	RESULT	0.20	BIO_STENCIL_CONTEXT_DEFAULT; apparatus/patient=[PICTURED CONFIGURATION] when omitted
