candidate_recipe	candidate_current_status	source_neighbor_count	incoming_semantic_action	scope_context_mode	incoming_scope_action	factor_gate_status	rescue_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	conditional_literal_reading_de	surface_or_occurrence_prediction
D_ADDR+OR+AL+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|CLOSE:P	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-OR|FOCUS:P<-AL|CLOSE:P	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|CLOSE:R	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-OR|FOCUS:R<-AL|CLOSE:R	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|CLOSE:S	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-OR|FOCUS:S<-AL|CLOSE:S	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|CLOSE:SH	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-OR|FOCUS:SH<-AL|CLOSE:SH	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-OR|FOCUS:OWNER<-AL|CLOSE:T	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+OR+AL+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-OR|FOCUS:T<-AL|CLOSE:T	NONE	NONE	HIER · EINHEIT · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:CH	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CH<-Y|FOCUS:CH<-AL|CLOSE:CH	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:CHD	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-Y|FOCUS:CHD<-AL|CLOSE:CHD	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:K	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:K<-Y|FOCUS:K<-AL|CLOSE:K	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:OK	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:OK<-Y|FOCUS:OK<-AL|CLOSE:OK	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:P	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:P<-Y|FOCUS:P<-AL|CLOSE:P	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:R	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-Y|FOCUS:R<-AL|CLOSE:R	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:S	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:S<-Y|FOCUS:S<-AL|CLOSE:S	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:SH	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:SH<-Y|FOCUS:SH<-AL|CLOSE:SH	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT|AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-Y|FOCUS:OWNER<-AL|CLOSE:T	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
D_ADDR+Y+AL+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:T<-Y|FOCUS:T<-AL|CLOSE:T	NONE	NONE	HIER · POSTEN · ZIELORT · SCHLUSS	NO
L+DY	OBSERVED	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:CH	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-L|CLOSE:CH	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:CHD	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L|CLOSE:CHD	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:K	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L|CLOSE:K	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:OK	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-L|CLOSE:OK	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:P	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L|CLOSE:P	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:R	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:R<-L|CLOSE:R	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:S	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L|CLOSE:S	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:SH	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L|CLOSE:SH	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OWNER<-L|CLOSE:T	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+DY	OBSERVED	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L|CLOSE:T	NONE	NONE	VERBINDUNG · SCHLUSS	NO
L+Y+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:CH	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-L|FOCUS:CH<-Y|CLOSE:CH	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:CHD	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-L|FOCUS:CHD<-Y|CLOSE:CHD	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:K	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:K<-L|FOCUS:K<-Y|CLOSE:K	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:OK	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:OK<-L|FOCUS:OK<-Y|CLOSE:OK	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:P	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:P<-L|FOCUS:P<-Y|CLOSE:P	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:R	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:R<-L|FOCUS:R<-Y|CLOSE:R	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:S	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-L|FOCUS:S<-Y|CLOSE:S	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:SH	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-L|FOCUS:SH<-Y|CLOSE:SH	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-L|FOCUS:OWNER<-Y|CLOSE:T	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
L+Y+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-L|FOCUS:T<-Y|CLOSE:T	NONE	NONE	VERBINDUNG · POSTEN · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:CH	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CH<-AIIN|CLOSE:CH	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:CHD	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CHD<-AIIN|CLOSE:CHD	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:K	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-AIIN|CLOSE:K	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:OK	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-AIIN|CLOSE:OK	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:P	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-AIIN|CLOSE:P	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:R	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
O+LOCAL_CHAR_F+AIIN+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:R<-AIIN|CLOSE:R	NONE	NONE	AUSFÜHRUNG · HIER · WERT · SCHLUSS	NO
