page	unit	locus_a	locus_b	raw_a	raw_b	prefix_a	prefix_b	residual_a	residual_b	raw_similarity	residual_similarity	delta_residual_minus_raw	raw_common_prefix	residual_common_prefix	both_residual_nonempty	claim_state
f75v	N1	f75v.20	f75v.27	BAQAB	ACA	NONE	ACA	BAQAB	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.35	BAQAB	AQJBA	NONE	NONE	BAQAB	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.28	BACAB	AQA	NONE	AQA	BACAB	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.33	BACAB	DAQJB	NONE	NONE	BACAB	DAQJB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.34	BACAB	CQAB	NONE	NONE	BACAB	CQAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.37	BACAB	AQABA	NONE	AQAB	BACAB	A	0.400000000000	0.200000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.27	BABBA	ACA	NONE	ACA	BABBA	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.28	BABBA	AQA	NONE	AQA	BABBA	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.35	BABBA	AQJBA	NONE	NONE	BABBA	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.36	BABBA	ABQKA	NONE	NONE	BABBA	ABQKA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.37	BABBA	AQABA	NONE	AQAB	BABBA	A	0.400000000000	0.200000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.27	DAQAB	ACA	NONE	ACA	DAQAB	EMPTY	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.30	DAQAB	BACA	NONE	NONE	DAQAB	BACA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.31	DAQAB	BAB	NONE	NONE	DAQAB	BAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.35	DAQAB	AQJBA	NONE	NONE	DAQAB	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.35	BBA	AQJBA	NONE	NONE	BBA	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.36	BBA	ABQKA	NONE	NONE	BBA	ABQKA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.37	BBA	AQABA	NONE	AQAB	BBA	A	0.400000000000	0.333333333333	-0.066666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.32	ACA	BABBA	ACA	NONE	EMPTY	BABBA	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.32	AQA	BABBA	AQA	NONE	EMPTY	BABBA	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.33	AQA	DAQJB	AQA	NONE	EMPTY	DAQJB	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.30	f75v.36	BACA	ABQKA	NONE	NONE	BACA	ABQKA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.30	f75v.37	BACA	AQABA	NONE	AQAB	BACA	A	0.400000000000	0.250000000000	-0.150000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.31	f75v.33	BAB	DAQJB	NONE	NONE	BAB	DAQJB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.31	f75v.37	BAB	AQABA	NONE	AQAB	BAB	A	0.400000000000	0.333333333333	-0.066666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.32	f75v.35	BABBA	AQJBA	NONE	NONE	BABBA	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.32	f75v.36	BABBA	ABQKA	NONE	NONE	BABBA	ABQKA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.32	f75v.37	BABBA	AQABA	NONE	AQAB	BABBA	A	0.400000000000	0.200000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.33	f75v.34	DAQJB	CQAB	NONE	NONE	DAQJB	CQAB	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.33	f75v.37	DAQJB	AQABA	NONE	AQAB	DAQJB	A	0.400000000000	0.200000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.34	f75v.35	CQAB	AQJBA	NONE	NONE	CQAB	AQJBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.3	f77r.6	AQJBA	BKBA	NONE	NONE	AQJBA	BKBA	0.400000000000	0.400000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.34	f82r.43	AQAC	BABAB	AQAC	NONE	EMPTY	BABAB	0.400000000000	0.000000000000	-0.400000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	P1	f78r.9	f78r.37	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	ACAB|AB|C|AG|LJC|AG|ABA	NONE	ACAB	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	|AB|C|AG|LJC|AG|ABA	0.357142857143	0.309523809524	-0.047619047619	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.47	f75r.50	CAB|AQKBA	AKQA	NONE	NONE	CAB|AQKBA	AKQA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.47	f75r.53	CAB|AQKBA	BAFA	NONE	NONE	CAB|AQKBA	BAFA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.48	f75r.50	BABA|AKJA	AKQA	NONE	NONE	BABA|AKJA	AKQA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.48	f75r.52	BABA|AKJA	CABBA	NONE	NONE	BABA|AKJA	CABBA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.49	f75r.53	CABC|BACA	BAFA	NONE	NONE	CABC|BACA	BAFA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.23	AQLA	BAB|LB	NONE	NONE	AQLA	BAB|LB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.24	AQLA	BABQAC	NONE	NONE	AQLA	BABQAC	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.23	CACAB	BAB|LB	NONE	NONE	CACAB	BAB|LB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.24	CACAB	BABQAC	NONE	NONE	CACAB	BABQAC	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.25	BAB|LB	DAQAB	NONE	NONE	BAB|LB	DAQAB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.33	BAB|LB	DAQJB	NONE	NONE	BAB|LB	DAQJB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.36	BAB|LB	ABQKA	NONE	NONE	BAB|LB	ABQKA	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.27	BABQAC	ACA	NONE	ACA	BABQAC	EMPTY	0.333333333333	0.000000000000	-0.333333333333	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.33	BABQAC	DAQJB	NONE	NONE	BABQAC	DAQJB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.34	BABQAC	CQAB	NONE	NONE	BABQAC	CQAB	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.24	f75v.37	BABQAC	AQABA	NONE	AQAB	BABQAC	A	0.333333333333	0.166666666667	-0.166666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.27	BBA	ACA	NONE	ACA	BBA	EMPTY	0.333333333333	0.000000000000	-0.333333333333	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.28	BBA	AQA	NONE	AQA	BBA	EMPTY	0.333333333333	0.000000000000	-0.333333333333	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.29	ACA	BKA	ACA	NONE	EMPTY	BKA	0.333333333333	0.000000000000	-0.333333333333	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.28	f75v.29	AQA	BKA	AQA	NONE	EMPTY	BKA	0.333333333333	0.000000000000	-0.333333333333	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	P1	f78r.13	f78r.37	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	ACAB|AB|C|AG|LJC|AG|ABA	NONE	ACAB	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	|AB|C|AG|LJC|AG|ABA	0.333333333333	0.291666666667	-0.041666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.37	f82r.40	AQABBA	CACACB	AQAB	NONE	BA	CACACB	0.333333333333	0.166666666667	-0.166666666667	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.37	f82r.43	AQABBA	BABAB	AQAB	NONE	BA	BABAB	0.333333333333	0.400000000000	0.066666666667	0	2	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.40	f82r.44	CACACB	ABAG	NONE	NONE	CACACB	ABAG	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.40	f82r.45	CACACB	AQKAC	NONE	NONE	CACACB	AQKAC	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.41	f82r.43	ABQAQA	BABAB	ABQA	NONE	QA	BABAB	0.333333333333	0.200000000000	-0.133333333333	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.42	f82r.44	CAQABA	ABAG	NONE	NONE	CAQABA	ABAG	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.42	f82r.45	CAQABA	AQKAC	NONE	NONE	CAQABA	AQKAC	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f83r	N1	f83r.45	f83r.46	KQACAB	ABCAG	NONE	NONE	KQACAB	ABCAG	0.333333333333	0.333333333333	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	N1	f77r.1	f77r.50	BACKBAC	AQABAGA	NONE	AQAB	BACKBAC	AGA	0.285714285714	0.285714285714	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77v	N1	f77v.3	f77v.43	ABQKBAB	CACACAB	NONE	NONE	ABQKBAB	CACACAB	0.285714285714	0.285714285714	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	X1	f78r.2	f78r.45	AQKBA	BKJBABA	NONE	NONE	AQKBA	BKJBABA	0.285714285714	0.285714285714	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f78r	X1	f78r.45	f78r.47	BKJBABA	AQACAB	NONE	AQAC	BKJBABA	AB	0.285714285714	0.285714285714	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.39	f82r.40	AQAFABA	CACACB	AQA	NONE	FABA	CACACB	0.285714285714	0.333333333333	0.047619047619	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.50	f75r.51	AKQA	CAFA	NONE	NONE	AKQA	CAFA	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.50	f75r.53	AKQA	BAFA	NONE	NONE	AKQA	BAFA	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.26	AQLA	BBA	NONE	NONE	AQLA	BBA	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.29	AQLA	BKA	NONE	NONE	AQLA	BKA	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.30	AQLA	BACA	NONE	NONE	AQLA	BACA	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.34	AQLA	CQAB	NONE	NONE	AQLA	CQAB	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.26	f75v.34	BBA	CQAB	NONE	NONE	BBA	CQAB	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.34	ACA	CQAB	ACA	NONE	EMPTY	CQAB	0.250000000000	0.000000000000	-0.250000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.34	BKA	CQAB	NONE	NONE	BKA	CQAB	0.250000000000	0.250000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.48	f75r.51	BABA|AKJA	CAFA	NONE	NONE	BABA|AKJA	CAFA	0.222222222222	0.222222222222	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75r	N1	f75r.49	f75r.50	CABC|BACA	AKQA	NONE	NONE	CABC|BACA	AKQA	0.222222222222	0.222222222222	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.19	AQLA	CACAB	NONE	NONE	AQLA	CACAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.18	f75v.21	AQLA	BACAB	NONE	NONE	AQLA	BACAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.22	CACAB	BABBA	NONE	NONE	CACAB	BABBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.26	CACAB	BBA	NONE	NONE	CACAB	BBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.29	CACAB	BKA	NONE	NONE	CACAB	BKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.32	CACAB	BABBA	NONE	NONE	CACAB	BABBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.19	f75v.35	CACAB	AQJBA	NONE	NONE	CACAB	AQJBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.20	f75v.36	BAQAB	ABQKA	NONE	NONE	BAQAB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.35	BACAB	AQJBA	NONE	NONE	BACAB	AQJBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.21	f75v.36	BACAB	ABQKA	NONE	NONE	BACAB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.25	BABBA	DAQAB	NONE	NONE	BABBA	DAQAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.33	BABBA	DAQJB	NONE	NONE	BABBA	DAQJB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.22	f75v.34	BABBA	CQAB	NONE	NONE	BABBA	CQAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.26	DAQAB	BBA	NONE	NONE	DAQAB	BBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.29	DAQAB	BKA	NONE	NONE	DAQAB	BKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.32	DAQAB	BABBA	NONE	NONE	DAQAB	BABBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.25	f75v.36	DAQAB	ABQKA	NONE	NONE	DAQAB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.27	f75v.33	ACA	DAQJB	ACA	NONE	EMPTY	DAQJB	0.200000000000	0.000000000000	-0.200000000000	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.35	BKA	AQJBA	NONE	NONE	BKA	AQJBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.29	f75v.37	BKA	AQABA	NONE	AQAB	BKA	A	0.200000000000	0.333333333333	0.133333333333	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.30	f75v.33	BACA	DAQJB	NONE	NONE	BACA	DAQJB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.30	f75v.35	BACA	AQJBA	NONE	NONE	BACA	AQJBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.31	f75v.35	BAB	AQJBA	NONE	NONE	BAB	AQJBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.31	f75v.36	BAB	ABQKA	NONE	NONE	BAB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.32	f75v.33	BABBA	DAQJB	NONE	NONE	BABBA	DAQJB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.32	f75v.34	BABBA	CQAB	NONE	NONE	BABBA	CQAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.33	f75v.36	DAQJB	ABQKA	NONE	NONE	DAQJB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.34	f75v.36	CQAB	ABQKA	NONE	NONE	CQAB	ABQKA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.2	f77r.6	ABQKC	BKBA	NONE	NONE	ABQKC	BKBA	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.3	f77r.7	AQJBA	CACAB	NONE	NONE	AQJBA	CACAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.4	f77r.7	AQACQ	CACAB	AQAC	NONE	Q	CACAB	0.200000000000	0.000000000000	-0.200000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f77r	V1	f77r.6	f77r.7	BKBA	CACAB	NONE	NONE	BKBA	CACAB	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f82r	N1	f82r.43	f82r.45	BABAB	AQKAC	NONE	NONE	BABAB	AQKAC	0.200000000000	0.200000000000	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.27	BAB|LB	ACA	NONE	ACA	BAB|LB	EMPTY	0.166666666667	0.000000000000	-0.166666666667	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.28	BAB|LB	AQA	NONE	AQA	BAB|LB	EMPTY	0.166666666667	0.000000000000	-0.166666666667	0	0	0	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.34	BAB|LB	CQAB	NONE	NONE	BAB|LB	CQAB	0.166666666667	0.166666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
f75v	N1	f75v.23	f75v.35	BAB|LB	AQJBA	NONE	NONE	BAB|LB	AQJBA	0.166666666667	0.166666666667	0.000000000000	0	0	1	REGISTER_RESIDUAL_MECHANISM_DIAGNOSTIC_NO_GLOSS
