locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f23v.6	f23v	f23	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.6	f23v	f23	6	otshor	AQLAC	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	F2:QL	H2:sh|H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.6	f23v	f23	7	olsar	ABCAC	AR_REFERENCE	PLANT		PLANT	F2:BC|F3:ABC|F3:BCA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.7	f23v	f23	4	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.7	f23v	f23	6	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.7	f23v	f23	8	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.8	f23v	f23	4	okal	AQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.9	f23v	f23	1	otshy	AQLA	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.9	f23v	f23	4	oldar	ABBAC	AR_REFERENCE		PLANT	PLANT		H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.9	f23v	f23	7	qoto	DAQA	Q_OUTER_STATE		STAR_OR_SKY	STAR_OR_SKY		H3:to$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f23v.9	f23v	f23	8	l	B	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.12	f24r	f24	3	tol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.12	f24r	f24	4	tod	QAB	ENTRY_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.13	f24r	f24	5	chcth	KU	CARRIER_STATE		REL_PROXIMITY	REL_PROXIMITY		H2:h$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.16	f24r	f24	1	sham	LAB	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.17	f24r	f24	1	sshey	CLJA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.17	f24r	f24	3	sham	LAB	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.17	f24r	f24	5	oky	AQA	OTHER		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.7	f24r	f24	2	chtar	KQAC	AR_REFERENCE		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.8	f24r	f24	1	ychor	AKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24r.8	f24r	f24	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.10	f24v	f24	3	choy	KAA	CARRIER_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.11	f24v	f24	1	ydaiin	ABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.11	f24v	f24	4	okodaiin	AQABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.16	f24v	f24	2	odaiim	ABAFB	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.4	f24v	f24	2	sh	L	ENTRY_STATE		REL_PROXIMITY	REL_PROXIMITY		H2:h$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.4	f24v	f24	5	odaiin	ABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.4	f24v	f24	6	dlos	BBAC	ENTRY_STATE		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.5	f24v	f24	4	oro	ACA	OTHER		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.8	f24v	f24	1	kochky	QAKQA	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.8	f24v	f24	2	chcthy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.8	f24v	f24	3	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f24v.8	f24v	f24	4	sain	CAF	ENTRY_STATE	REL_ENCLOSURE		REL_ENCLOSURE	F3:CAF		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.4	f25r	f25	1	dchckhy	BKUA	ENTRY_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.4	f25r	f25	2	shocthy	LAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.4	f25r	f25	4	cthor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.4	f25r	f25	7	chaiin	KAG	CARRIER_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.5	f25r	f25	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.5	f25r	f25	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.6	f25r	f25	1	okal	AQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.6	f25r	f25	2	chotaiin	KAQAG	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25r.7	f25r	f25	1	dair	BAF	ENTRY_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.2	f25v	f25	1	dchor	BKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.2	f25v	f25	2	cthor	UAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.2	f25v	f25	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.2	f25v	f25	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.2	f25v	f25	9	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.4	f25v	f25	3	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.4	f25v	f25	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.4	f25v	f25	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.5	f25v	f25	3	dshor	BLAC	ENTRY_STATE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H2:sh|H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f25v.5	f25v	f25	4	dshey	BLJA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.10	f26r	f26	1	shese	LJCJ	CARRIER_STATE	REL_ENCLOSURE		REL_ENCLOSURE	F2:CJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.10	f26r	f26	2	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	1	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	2	cheos	KJAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	3	ytedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	4	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	5	ytedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	6	chekedy	KJQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.4	f26r	f26	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.6	f26r	f26	1	rchedy	CKJBA	DY_RESOLUTION	FIGURE|REL_ARRAY_OR_GROUP|STAR_OR_SKY|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	FIGURE|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:CK|F2:JB|F3:KJB	H2:rc|H3:he$|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.6	f26r	f26	2	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.7	f26r	f26	2	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.7	f26r	f26	5	ypchseds	APKCJBC	ED_MEDIUM	PLANT|REL_ENCLOSURE|WATER_OR_APPARATUS	WATER_OR_APPARATUS	PLANT|REL_ENCLOSURE|WATER_OR_APPARATUS	F2:BC|F2:CJ|F2:JB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.7	f26r	f26	7	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.8	f26r	f26	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.8	f26r	f26	2	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.8	f26r	f26	3	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.8	f26r	f26	4	qoteedar	DAQKBAC	AR_REFERENCE	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:KBA|F3:QKB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26r.8	f26r	f26	10	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	1	pchdar	PKBAC	AR_REFERENCE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	5	ofchdy	APKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	6	otedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	7	ckhdy	UBA	DY_RESOLUTION		REL_PROXIMITY	REL_PROXIMITY		H2:h$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	9	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	10	ytedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.3	f26v	f26	11	okchdy	AQKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.6	f26v	f26	1	toeedy	QAKBA	DY_RESOLUTION	PLANT|REL_PROXIMITY		PLANT|REL_PROXIMITY	F2:KB|F3:KBA|F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.6	f26v	f26	3	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.6	f26v	f26	5	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.6	f26v	f26	6	sches	CKJC	ENTRY_STATE	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.7	f26v	f26	1	pchedy	PKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.7	f26v	f26	5	sair	CAF	ENTRY_STATE	REL_ENCLOSURE	REL_ENCLOSURE	REL_ENCLOSURE	F3:CAF	H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f26v.7	f26v	f26	7	odaiiin	ABAH	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.1	f27r	f27	6	shod	LAB	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.10	f27r	f27	4	y	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.2	f27r	f27	3	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.2	f27r	f27	6	shokyd	LAQAB	CARRIER_STATE		PLANT	PLANT		H3:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.2	f27r	f27	9	ds	BC	ENTRY_STATE	PLANT		PLANT	F2:BC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.4	f27r	f27	7	chos	KAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.5	f27r	f27	3	ctho	UA	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27r.9	f27r	f27	1	dchey	BKJA	ENTRY_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:BKJ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27v.1	f27v	f27	6	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f27v.8	f27v	f27	1	okshes	AQLJC	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.1	f28r	f28	2	shod	LAB	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.1	f28r	f28	3	chocphy	KATA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY		REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:TA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.1	f28r	f28	5	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.3	f28r	f28	6	chotchy	KAQKA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.4	f28r	f28	1	choty	KAQA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.4	f28r	f28	4	chotchy	KAQKA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.4	f28r	f28	7	choky	KAQA	CARRIER_STATE	PLANT	PLANT	PLANT	F3:KAQ	H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.5	f28r	f28	1	oksho	AQLA	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.6	f28r	f28	2	qodaiin	DABAG	Q_OUTER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.6	f28r	f28	3	otcholchy	AQKABKA	OL_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.6	f28r	f28	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.7	f28r	f28	3	shockhy	LAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.7	f28r	f28	4	shocthy	LAUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.7	f28r	f28	6	dshor	BLAC	ENTRY_STATE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H2:sh|H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.8	f28r	f28	1	oschotshl	ACKAQLB	OTHER	FIGURE|PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP	FIGURE|PLANT|REL_ARRAY_OR_GROUP	F2:CK|F2:QL|F3:ACK|F3:KAQ	H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.8	f28r	f28	2	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f28r.8	f28r	f28	4	kol	QAB	OL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
