host_id	page_host	source_events	target_events	endpoint_events	physical_folios	community_panel	claim_state
H425c89ed5bb78a76	pod	3	1	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H42691a3b8383c226	kechy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H426e18219eaead3e	pchyk	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4274cee5e55cae42	oteesy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H428e1cd3d79d7124	pchotchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H429464c16900012b	oqockhy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H42a3aead12db37d7	olkai	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4311a79caa685c7c	ysheod	2	0	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H433202d4e38db7aa	oyty	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H434d0554212f7b43	yfod	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4351695365e647ea	ecth	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4383291c76ff4467	ytcheod	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H438e0fe1f0684114	epy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H43a466587318573a	paiino	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H43baa91351df97bf	fcheshd	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H43bd3e60cd7c07f7	aloiiin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H43ccbcf426af7451	pshd	3	0	3	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H44172fc1048b408d	eoy	2	2	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H442cbd9e8fe60dba	kchod	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H447dfed00055948f	cfhekch	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4481ad4820a3c213	eolkee	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H44821bcc7c821572	otochor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4492fd5b13896f38	opalshe	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H449dcfcf55adf125	ytai	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H451b46a69677939f	pshee	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H452a9969d1162317	pcheoldo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H452ad129d4dde74e	okaly	13	18	31	15	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H454349e422f05297	r	58	66	124	34	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H456852f22eebc5cf	eeor	4	4	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H457412a4af7dca4f	oteeoaly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4623e09ae17ac09d	chaly	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H46446994e2e5abb0	orchcthy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H465295b8d0d71c48	lshd	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H465bd3cbbfba6b73	alocthhy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H467e5238f039e627	kcheeor	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4684357da2cbd480	chytchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H46c1a31206aa9ac3	olkeeo	4	5	9	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H46d6c54cecf601aa	folchey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H472ee4acde4e919a	oeeeety	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H476669582d87abe9	octheol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H477427a7fa371775	okalchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H47b7b3555cf670c0	keche	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H47d3404bdf57fa23	polalch	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H47e2fd65148f086d	cheocy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H482a70d044c202b2	ckholy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4855268811c9fe60	fcheol	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4891f48de6da25c1	tcho	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4894134e3cbb06ee	oteche	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H490214f66b03ad0b	lkshe	2	2	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H49086201110cfeee	okeor	11	10	21	11	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H490c124effc853de	alkeey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H497292dddf8e7c15	oqokeey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H497bcc033b852d90	opcheor	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H49bf3f3835b4977e	oqok	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H49dbb42799886e15	oleesh	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H49e7ce332b4291f6	fcheo	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H49f3467c9d80a46b	eoe	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4a34e67b95b8afc0	alche	4	6	10	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4a803b892161b42c	otalor	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4ab98d0f8d246591	olfy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4ac73e7e8ef11db0	alfchy	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4b1f892400a7ca37	otytchol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4b8fa13cf933d9c3	olsheor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4bb780f4353af3b6	chy	83	74	157	44	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4bbdc04088a0a88c	okoin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4bd4e4940ca7fbb6	okaiinos	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4be55ed738ac2798	polch	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4bfaf07ab0d1f927	okchy	53	46	99	34	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4bfc28283b1bceeb	ys	2	1	3	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4c188b356370e47c	cthdys	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4c2a26b18b080efe	shoy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4c89f2c480fc3da2	okeeshy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4c9342f7e65b1b7f	loted	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4ca0a3f065d18e0f	ockhed	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4ca48f4771e3a313	keeod	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4d48fba6cf5f7d6a	alt	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4d62286f493b326a	lkeesh	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4da6e83adbcfb5ea	okeeolchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4db2a26f711f726c	kcho	5	4	9	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4dd6aaec57aefa5e	akey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4e315815e8ee9be7	lshety	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4e6cabfe99b16265	olkee	30	26	56	18	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4e6d71d38c5f4262	ytshe	1	1	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4e86c0ae2794db06	otyd	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f1f9baffdcce1b5	oqoeeol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f33b1a8e123b72e	yef	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f37d87200cf1880	ctheees	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f3c94b276008a65	lkches	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f5c32cffa615e4e	lchdol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f9ccc05607e7255	yokor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4f9db7f8e5068a3e	ty	18	20	38	18	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4fb715028b735031	oolkeey	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H4fb773a38c78e81f	pcheoepchy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H500df37a85a1e955	yote	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H500e30721a0702fd	eda	1	4	5	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5039ad692cf1b0e5	lkeo	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H504ca22dbf2f2632	okeshy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H50708144325eb41d	ych	4	1	5	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H508ed632533394af	otan	1	2	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H50c2426db2bb5e66	okoiin	5	3	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H50db7ea6534e5000	cheeokeo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H50ead109993547ff	okeeoky	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H512deaf00670b907	eockhy	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H517125f63f20bb7e	okeoefy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5181d1811c8551b7	psheodshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H519df7fdb2cdc8ce	ykeeol	6	2	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H51a8bdc02a6807cc	pchedeey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H51afa1cb2aa56358	otoiin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H51b55777ba416e76	otedyl	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H51cf2a7737817cd9	lsheet	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H51e2a318490fbffb	eyr	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H524eb2ac236ffff5	cpheod	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H525c21e238e075d8	okeeara	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5266ec758ae4a862	aiiin	23	27	50	20	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5282e68411256a2f	eds	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H52d734faa269fa95	shche	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H52df7f2f1048dc22	rl	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H52f12e79cf39406d	ykor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H52fedf87d5982162	ctheey	5	5	10	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H530ca587d0a04214	okeoly	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5313f9cc80fefb4a	lchl	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H534ed5eb0d36b2dc	otols	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5361a2b8878938c0	lkeed	4	4	8	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H536a2ca6ada4dfc5	alk	11	15	26	9	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5378f423672c4fe0	ldchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H537bdbc6bdd17b2e	oepchksheey	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H538e8f4c3acb2f91	pocheo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H546878d08a80df57	olsheol	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5476041f121aa11f	oscheo	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H549136fbab7c4db0	ydy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H54c7a02d3f018015	ykeeor	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H55a9f4f8994b1bbf	ola	0	3	3	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H55ad7a3230f14d57	olkaiir	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H55c2cbf0168bfe98	okea	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H55ca3f5c152d80b6	rshey	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H55d08e75a7f77e0d	okeod	3	2	5	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H560c48d6c73e72bd	cho	27	15	42	21	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5630582ce98795d8	kche	11	10	21	10	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H563c0d1c0903b443	okorory	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5654c67c0e2fff47	ykch	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5699a328f4b527ff	opykey	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H56b3097935e4a664	ols	6	10	16	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H56bee7e82f7ccfee	ckhol	12	13	25	12	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H56d620aef2086cd6	ypch	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H56d6df6dd9791e18	lshek	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5703c8a49973d99b	epoepy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H572af9bbf79ae3e6	arorochees	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H572dea4ad8cc8d4e	pcheey	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H573671b335f3ca58	olsheey	5	5	10	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H57528c3f24508183	orched	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5762a1a9d91544b8	ololchey	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H57890630d716594c	ockhey	16	16	32	12	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H57b368098327589f	olkchey	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H57df85e95a612cc9	otyshy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5800f9239ad5bf3e	olcheo	4	3	7	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5836edcba8c3a393	ytor	7	4	11	7	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H588a1c136b208c7a	cheos	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58a545767a27336b	epchy	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58b2d36bbdac8f7b	okeog	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58c2ff05774c4ee2	ytshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58c961582c2ae072	lcheoeka	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58cbdb7c66f45900	oshee	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H58d736025a77b9b5	oeeed	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H59035263c54b8230	lok	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5914e40a830cf04a	olaiiny	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H595ad7eb0fada6b7	potoy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H59b9dc13ccc2b2e1	pchdol	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H59d2b49e7b6c9670	pychory	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H59f61b374c16df48	yched	7	0	7	6	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5a2c1a71221bd119	okeo	28	34	62	21	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5a8481d17c8a11f2	oiin	35	24	59	22	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5a90d99829868413	kchean	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ac39843e39a161d	pched	11	1	12	10	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ae42202ada13891	cholol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5afe75bd2c323683	cphdor	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b1e70442febebbb	ytory	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b24a9b5a8ab865c	otechee	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b2fff9dcd4dd1f6	cthory	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b364322ce0d67a5	oir	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b376af38c9a6d7d	esed	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b60bbf98c9caaa8	opcheeky	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5b9267b43b40b8ba	oto	14	14	28	15	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5bb185d7904846d7	eokeol	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5c0b71a844a90b46	orchory	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5c1c126eb2b96c8e	olchees	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5c89dcfbf927b702	ytodaly	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5c9c72711a5326cf	olt	8	8	16	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ce2387033ab1c44	ysh	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d32746ff0e44a18	oka	6	20	26	17	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d530613969feac0	ala	0	5	5	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d61caeedf54c4df	eo	79	76	155	33	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d633c6424a3873e	odchy	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d6d4e20c2599c56	yshealk	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5d888b640ba3801d	alchl	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5dd2faf9b5000248	ydl	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e0d1f5b2e2453b9	pchshy	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e1457ccda4c9351	keso	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e369015a17006b6	octho	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e71fa9a72fed454	olkeee	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e741a03e7977675	olols	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5e930b1b2b6c65de	ek	11	10	21	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ecec185aea2b3ab	olfchor	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ef2c0ffb2b1e934	ockhe	3	3	6	4	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ef2e77be77b9bf8	ockheor	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5ef82613e0ddd7e4	ches	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5f29c11d78e8ab42	olr	2	2	4	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5f4f2df87d5c6f62	olaiir	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5f7a0d8ceaa6de59	lfche	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5f989560d2e4cb88	otalsh	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5f9bd6924a567b87	lokee	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5fc78ebd020e703a	tshol	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H5fea09cb0329b158	opchee	4	5	9	5	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6005aeea160c1c95	ltch	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H60113c34722ae9be	ykaly	3	3	6	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H602cfd0f9d1b6922	kaidarar	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6064c74d627248cc	ekaiiin	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H60af90591dc9b220	ykeeoda	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H60b83cdeeef5b84f	otchs	2	1	3	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H60cae99014dc3612	pairo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H60d69cda1f3726d4	kos	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H610789936770eb5b	oteeodl	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H615eec9babe453f7	keeos	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H618057d7347d74d9	psheodalo	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6199aecf23aba7e8	po	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H625fff9466bc45a3	okchod	3	3	6	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6269fd4ab0d29bad	aiid	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H62915ffd2d74ebab	opd	2	2	4	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H62a9b5425bd383da	lsho	2	0	2	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H62d15f65db9ed4b5	lkeeey	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6330d33460b2b570	lls	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6341e71c7212ceef	yot	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H634ce73a19280b54	chsy	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H634fb5821f52b146	cthyd	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6351825030155836	al	214	270	484	63	1	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6362b23159b2628d	octhe	2	2	4	2	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6397a1438f969818	eta	1	3	4	3	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H639d65699d823224	ykchon	1	1	2	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H63cc55fa12884c6a	olpshe	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H63cd4f63328d2772	chk	1	0	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H645ada4173775e7f	otodan	0	1	1	1	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
H6487fcb87a3665b4	yte	12	9	21	9	0	OPAQUE_IDENTITY_NO_LEXEME_OR_MEANING
