candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
NGRAM_3:oko	NGRAM_3	REL_ARRAY_OR_GROUP	560	23	1	22	54	9	-0.0570803983483	2	3	0.0548245614035	0.256154771708	0.797831330666	316	0.285714285714	0.527089256866	-0.105263157895	0.375	0	0	UNSTABLE	1
PREFIX_3:oko	PREFIX_3	REL_ARRAY_OR_GROUP	560	22	1	21	54	9	-0.0549172017574	2	3	0.0548245614035	0.256154771708	0.797831330666	316	0.285714285714	0.527089256866	-0.105263157895	0.375	0	0	UNSTABLE	1
SUFFIX_2:ly	SUFFIX_2	REL_ARRAY_OR_GROUP	560	40	3	37	52	15	-0.025	2	3	0.0548245614035	0.256154771708	0.797831330666	316	0.285714285714	0.527089256866	-0.105263157895	0.375	0	0	UNSTABLE	1
PREFIX_3:oro	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	5	2	3	100	5	0.21981981982	4	4	0.0525265957447	0.256046597108	0.797914856957	316	-0.0928571428571	0.732003845813	-0.152186761229	0.195035460993	0	0	UNSTABLE	1
SUFFIX_1:l	SUFFIX_1	WATER_OR_APPARATUS	560	84	10	74	37	17	0.0413165266106	3	6	-0.0347222222222	-0.247840798548	0.804257586812	316	-0.142857142857	0.386476230771	-0.141666666667	0.5	0	0	UNSTABLE	1
NGRAM_2:to	NGRAM_2	REL_ENCLOSURE	560	35	4	31	58	13	0.00380952380952	4	10	0.026565150883	0.244049074626	0.807192812674	316	-0.0375	0.865577145314	-0.0554504859469	0.185857321652	0	0	UNSTABLE	1
PREFIX_1:c	PREFIX_1	WATER_OR_APPARATUS	560	25	2	23	45	12	-0.00411214953271	2	2	0.0833333333333	0.242535625036	0.808365155915	316	0.5	0.317310507863	-0.333333333333	0.5	0	0	UNSTABLE	1
PREFIX_2:ch	PREFIX_2	WATER_OR_APPARATUS	560	18	2	16	45	10	0.0280852808528	2	2	0.0833333333333	0.242535625036	0.808365155915	316	0.5	0.317310507863	-0.333333333333	0.5	0	0	UNSTABLE	1
EXACT:a	EXACT	REL_ENCLOSURE	560	8	0	8	62	7	-0.11231884058	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	8	LIKELY_PAGE_CONFOUND	1
EXACT:al	EXACT	REL_ENCLOSURE	560	11	1	10	61	6	-0.020202020202	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	7	LIKELY_PAGE_CONFOUND	1
EXACT:eo	EXACT	REL_ENCLOSURE	560	5	0	5	62	5	-0.111711711712	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	6	LIKELY_PAGE_CONFOUND	1
NGRAM_2:do	NGRAM_2	REL_ENCLOSURE	560	7	0	7	62	6	-0.112115732369	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ld	NGRAM_2	REL_ENCLOSURE	560	14	1	13	61	9	-0.040293040293	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:lol	NGRAM_3	REL_ENCLOSURE	560	9	1	8	61	7	0.000403307118371	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	REL_ENCLOSURE	560	7	1	6	61	6	0.0325497287523	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tor	NGRAM_3	REL_ENCLOSURE	560	6	0	6	62	5	-0.111913357401	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	REL_ENCLOSURE	560	5	1	4	61	4	0.0900900900901	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:k	PREFIX_1	REL_ENCLOSURE	560	12	1	11	61	8	-0.0279805352798	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ko	PREFIX_2	REL_ENCLOSURE	560	8	0	8	62	5	-0.11231884058	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ko	SUFFIX_2	REL_ENCLOSURE	560	7	0	7	62	4	-0.112115732369	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:lol	SUFFIX_3	REL_ENCLOSURE	560	5	1	4	61	4	0.0900900900901	1	1	-0.0555555555556	-0.242535625036	0.808365155915	316	0	1	-0.0555555555556	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:to	NGRAM_2	REL_PROXIMITY	560	35	19	16	256	13	0.0552380952381	6	15	0.0228605200946	0.239494842055	0.810721895554	316	-0.00120048019208	0.989357339488	-0.0263888888889	0.19524822695	0	0	UNSTABLE	1
PREFIX_3:ara	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	4	0.018018018018	2	2	-0.0574468085106	-0.235576624306	0.813761214094	316	0.1	0.738882680364	-0.2	0.0851063829787	0	0	UNSTABLE	1
SUFFIX_2:ho	SUFFIX_2	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	5	-0.0156438026474	2	2	-0.0574468085106	-0.235576624306	0.813761214094	316	0.1	0.738882680364	-0.2	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:heo	NGRAM_3	REL_ENCLOSURE	560	11	2	9	60	6	0.0725285643318	2	6	0.0403861308117	0.233437096689	0.81542200975	316	-0.3	0.512690760262	-0.0555555555556	0.0595744680851	0	0	UNSTABLE	1
PREFIX_1:c	PREFIX_1	REL_PROXIMITY	560	25	12	13	263	12	-0.0115887850467	2	8	-0.0367907801418	-0.229591894765	0.81840890569	316	0.0164705882353	0.934936521183	-0.166666666667	-0.0182370820669	1	0	NO_SIGNAL	1
NGRAM_2:cp	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	5	3	2	99	3	0.421621621622	2	4	0.032579787234	0.225897200236	0.821281375435	316	0.1	0.553349157921	-0.125	0.0851063829787	0	0	UNSTABLE	1
NGRAM_2:ph	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	5	3	2	99	3	0.421621621622	2	4	0.032579787234	0.225897200236	0.821281375435	316	0.1	0.553349157921	-0.125	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:cph	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	5	3	2	99	3	0.421621621622	2	4	0.032579787234	0.225897200236	0.821281375435	316	0.1	0.553349157921	-0.125	0.0851063829787	0	0	UNSTABLE	1
NGRAM_2:lk	NGRAM_2	WATER_OR_APPARATUS	560	10	4	6	43	6	0.321818181818	3	3	-0.0555555555556	-0.218217890236	0.827259346563	316	-0.166666666667	0.654720846019	-0.416666666667	0.25	0	0	UNSTABLE	1
NGRAM_3:olk	NGRAM_3	WATER_OR_APPARATUS	560	9	3	6	44	6	0.253478523896	3	3	-0.0555555555556	-0.218217890236	0.827259346563	316	-0.166666666667	0.654720846019	-0.416666666667	0.25	0	0	UNSTABLE	1
PREFIX_3:olk	PREFIX_3	WATER_OR_APPARATUS	560	9	3	6	44	6	0.253478523896	3	3	-0.0555555555556	-0.218217890236	0.827259346563	316	-0.166666666667	0.654720846019	-0.416666666667	0.25	0	0	UNSTABLE	1
SUFFIX_1:y	SUFFIX_1	REL_ARRAY_OR_GROUP	560	190	18	172	37	18	-0.00526315789474	5	15	-0.0173976608187	-0.216843372973	0.828330409305	316	0.285714285714	0.527089256866	-0.241666666667	0.0568488529015	0	0	UNSTABLE	1
NGRAM_3:aro	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	13	4	9	98	8	0.128533258332	9	9	-0.0287037037037	-0.214088602005	0.830477964026	316	0.0833333333333	0.808365155915	-0.115625	0.0392857142857	0	0	UNSTABLE	1
PREFIX_2:or	PREFIX_2	REL_ENCLOSURE	560	19	2	17	60	12	-0.00564257223465	5	8	0.0283389951725	0.211736945178	0.832312263436	316	0.2	0.531786062941	-0.0768562744247	0.107217355027	0	0	UNSTABLE	1
LENGTH_BUCKET:4	LENGTH_BUCKET	REL_EXPLICIT_ATTACHMENT	560	33	11	22	91	13	0.160657811512	9	16	0.018851689612	0.210980611327	0.832902400745	316	-0.047619047619	0.721742484445	-0.0332248644139	0.078431372549	0	0	UNSTABLE	1
NGRAM_2:rc	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	6	-0.0156438026474	3	3	-0.05	-0.210558721903	0.83323162527	316	0	1	-0.475	0.3	0	0	UNSTABLE	1
NGRAM_2:lc	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	12	5	7	97	7	0.239659367397	2	5	0.028085106383	0.209069141609	0.834394263797	316	0.1	0.553349157921	-0.2	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:lch	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	12	5	7	97	7	0.239659367397	2	5	0.028085106383	0.209069141609	0.834394263797	316	0.1	0.553349157921	-0.2	0.0851063829787	0	0	UNSTABLE	1
NGRAM_2:ar	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	79	12	67	90	18	-0.035211452933	15	27	-0.0139823699377	-0.208747468197	0.834645382083	316	-0.158333333333	0.431279849435	-0.0806811465721	0.0259365004867	0	0	UNSTABLE	1
NGRAM_2:ls	NGRAM_2	WATER_OR_APPARATUS	560	19	1	18	46	10	-0.0323961474852	3	3	-0.0555555555556	-0.208514414057	0.834827329185	316	-0.166666666667	0.654720846019	-0.166666666667	0	1	0	NO_SIGNAL	1
EXACT:yto	EXACT	REL_PROXIMITY	560	5	1	4	274	3	-0.293693693694	2	3	-0.0444444444444	-0.205386520563	0.837270150828	316	0.00490196078431	0.981020672284	-0.0444444444444	0	1	1	NO_SIGNAL	1
SUFFIX_2:to	SUFFIX_2	REL_PROXIMITY	560	8	2	6	273	4	-0.244565217391	2	3	-0.0444444444444	-0.205386520563	0.837270150828	316	0.00490196078431	0.981020672284	-0.0444444444444	0	1	0	NO_SIGNAL	1
SUFFIX_3:yto	SUFFIX_3	REL_PROXIMITY	560	5	1	4	274	3	-0.293693693694	2	3	-0.0444444444444	-0.205386520563	0.837270150828	316	0.00490196078431	0.981020672284	-0.0444444444444	0	1	0	NO_SIGNAL	1
NGRAM_2:al	NGRAM_2	WATER_OR_APPARATUS	560	80	4	76	43	18	-0.0395833333333	3	4	-0.0416666666667	-0.2	0.841480581122	316	0.0555555555556	0.808365155915	-0.222222222222	0.0833333333333	0	0	UNSTABLE	1
NGRAM_3:heo	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	11	5	6	97	6	0.277860572943	3	7	0.0219247273377	0.199759183682	0.841668924579	316	0.1	0.738882680364	-0.136029411765	0.0500886524823	0	0	UNSTABLE	1
EXACT:aiin	EXACT	REL_PROXIMITY	560	7	1	6	274	3	-0.352622061483	2	5	-0.0333333333333	-0.198143811352	0.842932547803	316	0.132352941176	0.3620501922	-0.0333333333333	0	1	8	NO_SIGNAL	1
PREFIX_3:aii	PREFIX_3	REL_PROXIMITY	560	11	3	8	272	5	-0.222718993211	2	5	-0.0333333333333	-0.198143811352	0.842932547803	316	0.132352941176	0.3620501922	-0.0333333333333	0	1	0	NO_SIGNAL	1
NGRAM_3:hee	NGRAM_3	REL_ENCLOSURE	560	5	1	4	61	4	0.0900900900901	2	2	0.0678824721378	0.197202598423	0.843668997297	316	0.7	0.126630457948	-0.52380952381	0.659574468085	0	0	UNSTABLE	1
PREFIX_2:ar	PREFIX_2	STAR_OR_SKY	560	47	20	27	280	15	-0.120277051968	3	4	-0.0347222222222	-0.196570283493	0.8441638272	316	-0.0430555555556	0.811298416607	-0.12962962963	0.0416666666667	0	0	UNSTABLE	1
SUFFIX_1:a	SUFFIX_1	REL_PROXIMITY	560	34	16	18	259	11	-0.0218072019682	3	4	0.0375	0.193183380075	0.846815354345	316	0.0509453781513	0.787574089815	0.0277777777778	0.0666666666667	1	0	NO_SIGNAL	1
PREFIX_1:l	PREFIX_1	REL_ARRAY_OR_GROUP	560	16	3	13	52	9	0.0919117647059	2	2	0.0625	0.19245008973	0.847389659687	316	0.285714285714	0.527089256866	-0.25	0.375	0	0	UNSTABLE	1
NGRAM_3:ary	NGRAM_3	REL_PROXIMITY	560	20	10	10	265	8	0.00925925925926	5	6	-0.0314125295508	-0.191160613753	0.848399760207	316	-0.0864285714286	0.627223569908	-0.247916666667	0.16954787234	0	0	UNSTABLE	1
SUFFIX_3:ary	SUFFIX_3	REL_PROXIMITY	560	20	10	10	265	8	0.00925925925926	5	6	-0.0314125295508	-0.191160613753	0.848399760207	316	-0.0864285714286	0.627223569908	-0.247916666667	0.16954787234	0	0	UNSTABLE	1
NGRAM_2:op	NGRAM_2	REL_PROXIMITY	560	23	13	10	262	13	0.0773216743584	4	4	-0.0408687943262	-0.190868441809	0.848628665385	316	-0.0169117647059	0.936733583054	-0.0984042553191	0.0166666666667	0	0	UNSTABLE	1
NGRAM_2:pc	NGRAM_2	REL_PROXIMITY	560	11	8	3	267	6	0.240933929459	4	4	-0.0408687943262	-0.190868441809	0.848628665385	316	-0.0169117647059	0.936733583054	-0.0984042553191	0.0166666666667	0	0	UNSTABLE	1
NGRAM_3:pch	NGRAM_3	REL_PROXIMITY	560	11	8	3	267	6	0.240933929459	4	4	-0.0408687943262	-0.190868441809	0.848628665385	316	-0.0169117647059	0.936733583054	-0.0984042553191	0.0166666666667	0	0	UNSTABLE	1
NGRAM_2:ro	NGRAM_2	REL_PROXIMITY	560	23	21	2	254	10	0.440045340458	3	3	-0.0433806146572	-0.184622898828	0.853524824028	316	-0.189285714286	0.499182635282	-0.190070921986	0.158333333333	0	0	UNSTABLE	1
NGRAM_3:rol	NGRAM_3	REL_PROXIMITY	560	11	10	1	265	8	0.426395098526	3	3	-0.0433806146572	-0.184622898828	0.853524824028	316	-0.189285714286	0.499182635282	-0.190070921986	0.158333333333	0	0	UNSTABLE	1
SUFFIX_3:rol	SUFFIX_3	REL_PROXIMITY	560	9	8	1	267	8	0.404315386167	3	3	-0.0433806146572	-0.184622898828	0.853524824028	316	-0.189285714286	0.499182635282	-0.190070921986	0.158333333333	0	0	UNSTABLE	1
PREFIX_3:che	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	7	4	3	98	3	0.394213381555	2	4	0.0270650813517	0.18329044076	0.854570134512	316	0	1	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
PREFIX_2:ai	PREFIX_2	REL_PROXIMITY	560	18	5	13	270	5	-0.220377203772	4	9	0.0212962962963	0.179920522813	0.857214963241	316	0.015456182473	0.896367236718	0.015625	0.0666666666667	1	0	NO_SIGNAL	1
SUFFIX_3:lol	SUFFIX_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	4	0.102702702703	2	3	-0.0416666666667	-0.179605302027	0.857462441959	316	0.285714285714	0.527089256866	-0.25	0.375	0	0	UNSTABLE	1
NGRAM_2:to	NGRAM_2	STAR_OR_SKY	560	35	21	14	279	13	0.0685714285714	2	2	0.0444444444444	0.174740811332	0.861283298294	316	0.0694444444444	0.795182314374	0	0.0444444444444	1	0	NO_SIGNAL	1
SUFFIX_1:o	SUFFIX_1	STAR_OR_SKY	560	65	39	26	261	16	0.0727272727273	2	2	0.0444444444444	0.174740811332	0.861283298294	316	0.0694444444444	0.795182314374	0	0.0444444444444	1	0	NO_SIGNAL	1
NGRAM_3:old	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	7	1	6	101	6	-0.0397830018083	5	5	0.0283333333333	0.172867451612	0.862755616292	316	0.666666666667	0.15729920705	-0.13125	0.113888888889	0	0	UNSTABLE	1
SUFFIX_2:hy	SUFFIX_2	REL_EXPLICIT_ATTACHMENT	560	35	9	26	93	14	0.08	8	15	0.0151863440412	0.17164804839	0.863714230853	316	-0.133333333333	0.264858556734	-0.0462289170988	0.0796840958606	0	0	UNSTABLE	1
NGRAM_3:ota	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	23	3	20	99	11	-0.0539227592907	5	8	0.0208946078431	0.170546524849	0.864580348712	316	0	1	-0.0783333333333	0.0500816993464	0	0	UNSTABLE	1
PREFIX_3:ota	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	23	3	20	99	11	-0.0539227592907	5	8	0.0208946078431	0.170546524849	0.864580348712	316	0	1	-0.0783333333333	0.0500816993464	0	0	UNSTABLE	1
NGRAM_2:ch	NGRAM_2	REL_ENCLOSURE	560	86	9	77	53	18	-0.00716318320086	5	25	-0.0123594175259	-0.169828657471	0.865144888893	316	-0.03	0.758785496608	-0.0447371383542	0.00895100356928	0	0	UNSTABLE	1
NGRAM_2:ro	NGRAM_2	WATER_OR_APPARATUS	560	23	3	20	44	10	0.0484980973201	3	3	-0.0416666666667	-0.160128153805	0.872780123794	316	-0.142857142857	0.68309139831	-0.125	0	1	0	NO_SIGNAL	1
NGRAM_2:da	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	14	4	10	98	11	0.106227106227	7	7	-0.0231360629358	-0.157470055369	0.874874405799	316	0.666666666667	0.15729920705	-0.138103184536	0.16760951189	0	0	UNSTABLE	1
NGRAM_2:oa	NGRAM_2	REL_PROXIMITY	560	6	2	4	273	4	-0.15944645006	1	2	0.0531914893617	0.152978833185	0.878414967471	316	-0.45	0.365712296282	0	0.0531914893617	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:eol	NGRAM_3	REL_PROXIMITY	560	19	4	15	271	9	-0.290397898628	1	2	0.0531914893617	0.152978833185	0.878414967471	316	0	1	0	0.0531914893617	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ote	NGRAM_3	REL_PROXIMITY	560	15	2	13	273	6	-0.367584097859	1	2	0.0531914893617	0.152978833185	0.878414967471	316	0.05	0.885506906846	0	0.0531914893617	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:ote	PREFIX_3	REL_PROXIMITY	560	15	2	13	273	6	-0.367584097859	1	2	0.0531914893617	0.152978833185	0.878414967471	316	0.05	0.885506906846	0	0.0531914893617	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:eol	SUFFIX_3	REL_PROXIMITY	560	11	2	9	273	8	-0.315449577745	1	2	0.0531914893617	0.152978833185	0.878414967471	316	0	1	0	0.0531914893617	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:y	SUFFIX_1	REL_ENCLOSURE	560	190	24	166	38	18	0.023613086771	5	51	0.00712647734661	0.146579873066	0.883463641034	316	-0.133333333333	0.234233757393	-0.0219586652628	0.047078480515	0	0	UNSTABLE	1
EXACT:ary	EXACT	STAR_OR_SKY	560	10	5	5	295	7	-0.0363636363636	2	2	0.0416666666667	0.145864991498	0.884027968681	316	0.025	0.932405373249	-0.166666666667	0.25	0	5	UNSTABLE	1
NGRAM_2:ko	NGRAM_2	STAR_OR_SKY	560	39	15	24	285	12	-0.1624095674	2	2	0.0416666666667	0.145864991498	0.884027968681	316	0.025	0.932405373249	-0.166666666667	0.25	0	0	UNSTABLE	1
NGRAM_3:kol	NGRAM_3	STAR_OR_SKY	560	18	8	10	292	10	-0.0943009430094	2	2	0.0416666666667	0.145864991498	0.884027968681	316	0.025	0.932405373249	-0.166666666667	0.25	0	0	UNSTABLE	1
NGRAM_3:lol	NGRAM_3	REL_PROXIMITY	560	9	7	2	268	7	0.291389393023	2	2	0.0416666666667	0.145864991498	0.884027968681	316	-0.117647058824	0.715000654688	-0.166666666667	0.25	0	0	UNSTABLE	1
NGRAM_3:tor	NGRAM_3	REL_PROXIMITY	560	6	5	1	270	5	0.345968712395	2	2	0.0416666666667	0.145864991498	0.884027968681	316	-0.117647058824	0.715000654688	-0.166666666667	0.25	0	0	UNSTABLE	1
NGRAM_3:yko	NGRAM_3	REL_PROXIMITY	560	5	2	3	273	4	-0.0918918918919	2	2	0.0416666666667	0.145864991498	0.884027968681	316	0.0661764705882	0.806284856953	-0.166666666667	0.25	0	0	UNSTABLE	1
PREFIX_3:ary	PREFIX_3	STAR_OR_SKY	560	10	5	5	295	7	-0.0363636363636	2	2	0.0416666666667	0.145864991498	0.884027968681	316	0.025	0.932405373249	-0.166666666667	0.25	0	0	UNSTABLE	1
PREFIX_2:ol	PREFIX_2	REL_ARRAY_OR_GROUP	560	39	4	35	51	16	0.0046754269403	3	4	0.03125	0.143838990446	0.885627613082	316	0.285714285714	0.527089256866	-0.0833333333333	0.125	0	0	UNSTABLE	1
PREFIX_3:oct	PREFIX_3	REL_PROXIMITY	560	7	2	5	273	4	-0.207956600362	3	3	-0.0378250591017	-0.142282661276	0.886856741483	316	-0.0558823529412	0.827416119154	-0.446808510638	0.166666666667	0	0	UNSTABLE	1
SUFFIX_3:eos	SUFFIX_3	REL_ENCLOSURE	560	8	1	7	61	6	0.0144927536232	2	3	-0.0343915343915	-0.142206075493	0.886917233014	316	0	1	-0.0555555555556	-0.0238095238095	1	0	NO_SIGNAL	1
PREFIX_2:or	PREFIX_2	REL_EXPLICIT_ATTACHMENT	560	19	4	15	98	12	0.0293802899115	9	11	0.0157412674935	0.13838194774	0.889938563365	316	-0.0839285714286	0.655703785853	-0.0493512724239	0.0548153942428	0	0	UNSTABLE	1
NGRAM_2:oi	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	5	-0.0156438026474	2	2	-0.0309762202753	-0.137402363449	0.890712763005	316	0.1	0.738882680364	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:hey	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	6	2	4	100	6	0.152827918171	2	2	-0.0309762202753	-0.137402363449	0.890712763005	316	0.1	0.738882680364	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
NGRAM_3:oii	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	4	0.018018018018	2	2	-0.0309762202753	-0.137402363449	0.890712763005	316	0.1	0.738882680364	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
PREFIX_2:oi	PREFIX_2	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	4	0.018018018018	2	2	-0.0309762202753	-0.137402363449	0.890712763005	316	0.1	0.738882680364	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
SUFFIX_3:hey	SUFFIX_3	REL_EXPLICIT_ATTACHMENT	560	6	2	4	100	6	0.152827918171	2	2	-0.0309762202753	-0.137402363449	0.890712763005	316	0.1	0.738882680364	-0.147058823529	0.0851063829787	0	0	UNSTABLE	1
NGRAM_2:ro	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	23	7	16	95	10	0.127439073759	14	14	0.014412360689	0.132559345394	0.894541886268	316	-0.0047619047619	0.982640149369	-0.0942966903073	0.0612588652482	0	0	UNSTABLE	1
NGRAM_2:sa	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	9	2	7	100	4	0.0407340189554	3	4	0.025	0.132453235707	0.894625809547	316	0.5	0.317310507863	-0.2	0.1	0	0	UNSTABLE	1
NGRAM_2:al	NGRAM_2	REL_PROXIMITY	560	80	29	51	246	18	-0.15	4	9	0.016804570528	0.129446418723	0.897004419793	316	-0.0370010504202	0.775739496285	-0.0234042553191	0.0819444444444	0	0	UNSTABLE	1
NGRAM_2:ii	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	20	2	18	100	7	-0.0851851851852	3	4	-0.019211514393	-0.126715935571	0.899165232751	316	0.1	0.738882680364	-0.123529411765	0.0234042553191	0	0	UNSTABLE	1
SUFFIX_1:l	SUFFIX_1	STAR_OR_SKY	560	84	43	41	257	17	-0.0280112044818	3	3	-0.0259259259259	-0.123339640317	0.901838152023	316	-0.0203703703704	0.927111632369	-0.166666666667	0.0444444444444	0	0	UNSTABLE	1
SUFFIX_2:ol	SUFFIX_2	STAR_OR_SKY	560	51	22	29	278	16	-0.114796409723	3	3	-0.0259259259259	-0.123339640317	0.901838152023	316	-0.0203703703704	0.927111632369	-0.166666666667	0.0444444444444	0	0	UNSTABLE	1
NGRAM_3:eor	NGRAM_3	REL_ENCLOSURE	560	8	1	7	61	7	0.0144927536232	3	3	-0.0331763911238	-0.123082062294	0.902042115485	316	-0.3	0.512690760262	-0.287859824781	0.120448179272	0	0	UNSTABLE	1
SUFFIX_1:e	SUFFIX_1	REL_PROXIMITY	560	26	17	9	258	12	0.17070008643	5	6	0.0218971631206	0.121511343579	0.903286030404	316	0.0131302521008	0.94083846386	-0.24375	0.391016548463	0	0	UNSTABLE	1
NGRAM_3:ary	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	20	3	17	99	8	-0.0333333333333	7	10	-0.0125677930747	-0.117435854438	0.906514672899	316	-0.9	0.00269979606326	-0.103945035461	0.0876906318083	0	0	UNSTABLE	1
SUFFIX_3:ary	SUFFIX_3	REL_EXPLICIT_ATTACHMENT	560	20	3	17	99	8	-0.0333333333333	7	10	-0.0125677930747	-0.117435854438	0.906514672899	316	-0.9	0.00269979606326	-0.103945035461	0.0876906318083	0	0	UNSTABLE	1
NGRAM_3:ols	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	10	2	8	100	6	0.0181818181818	6	6	-0.0194444444444	-0.116682873747	0.90711136233	316	0.5	0.317310507863	-0.15	0.0333333333333	0	0	UNSTABLE	1
NGRAM_3:hey	NGRAM_3	REL_ENCLOSURE	560	6	1	5	61	6	0.0565583634176	3	3	0.0267364629067	0.110548154243	0.911974662299	316	-0.3	0.512690760262	-0.197990543735	0.210317460317	0	0	UNSTABLE	1
SUFFIX_3:hey	SUFFIX_3	REL_ENCLOSURE	560	6	1	5	61	6	0.0565583634176	3	3	0.0267364629067	0.110548154243	0.911974662299	316	-0.3	0.512690760262	-0.197990543735	0.210317460317	0	0	UNSTABLE	1
NGRAM_3:sho	NGRAM_3	REL_ENCLOSURE	560	7	1	6	61	6	0.0325497287523	2	3	0.0279516061744	0.106561028426	0.915137237295	316	0.2	0.531786062941	-0.235294117647	0.159574468085	0	0	UNSTABLE	1
LENGTH_BUCKET:2	LENGTH_BUCKET	REL_PROXIMITY	560	229	99	130	176	19	-0.0994076439003	7	45	-0.00501970055162	-0.100546570482	0.919910412235	316	0.000883430295195	0.9864716901	-0.0160483724314	0.00622985170858	0	0	UNSTABLE	1
SUFFIX_1:o	SUFFIX_1	REL_EXPLICIT_ATTACHMENT	560	65	11	54	91	16	-0.0146076146076	10	14	0.00972867870552	0.100425312636	0.920006674768	316	-0.158333333333	0.431279849435	-0.058094319288	0.0773223473787	0	0	UNSTABLE	1
NGRAM_3:oly	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	15	1	14	101	9	-0.118654434251	4	5	0.0155882352941	0.0945309391982	0.924687406554	316	-0.285714285714	0.527089256866	-0.180514705882	0.113235294118	0	0	UNSTABLE	1
