page	unit	unit_description	locus_a	locus_b	family_expression_a	family_expression_b	family_length_a	family_length_b	leading_common_family_length	trailing_common_family_length	normalized_edit_similarity	exact_family_equal	certainty_a	certainty_b	local_relation_a	local_relation_b	local_comment_a	local_comment_b	claim_state
f80r	N1	Labels on nymphs along top margin.	f80r.4	f80r.7	AQABA	ABQA	5	4	1	1	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label high up between nymphs 3 and 4.	"Label above nymph 7 (with ""towel"")."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.5	f80r.7	AQACA	ABQA	5	4	1	1	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label high up between nymphs 4 and 5.	"Label above nymph 7 (with ""towel"")."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.44	f82r.45	ABAG	AQKAC	4	5	1	0	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 6. Grove's #1.	Bottom row, below nymph 7. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.7	f80r.8	ABQA	AQABLJBA	4	8	1	1	0.375000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	"Label above nymph 7 (with ""towel"")."	Label above nymph 8.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.26	BAB|LB	BBA	6	3	1	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L5, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.29	BABQAC	BKA	6	3	1	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.31	BBA	BAB	3	3	1	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.31	BKA	BAB	3	3	1	0	0.333333333333	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.1	f77v.3	AQAF|AQAB	ABQKBAB	9	7	1	2	0.333333333333	0	HEDGED	HEDGED	REL_PROXIMITY	REL_PROXIMITY	"Rene's readings for labels 2-5 in ""outg.txt"" (<e77v.L2;R>--<e77v.L5;R>) were scrambled. Label in top margin, near Northwest nymph. Grove's #1. May be associated with the left ""Y""-tube."	"Label in top margin, near North nymph. Grove's #2. Rene's reading in ""outg.txt"" was numbered <f77v.L3;R>, should have been <f77v.L3;R>. May be associated with the leftmost end of right double-""Y""-tube."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.1	f77v.5	AQAF|AQAB	ACKJBAB	9	7	1	2	0.333333333333	0	HEDGED	HEDGED	REL_PROXIMITY	REL_PROXIMITY	"Rene's readings for labels 2-5 in ""outg.txt"" (<e77v.L2;R>--<e77v.L5;R>) were scrambled. Label in top margin, near Northwest nymph. Grove's #1. May be associated with the left ""Y""-tube."	"Label in top margin, near Northeast nymph. Grove's #3. Rene's reading in ""outg.txt"" was numbered <f77v.L5;R>, should have been <f77v.L3;R>. May be associated with the rightmost end of right double-""Y""-tube."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.37	f82r.44	AQABBA	ABAG	6	4	1	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near to nymph 3. Grove's #6.	Bottom row, below nymph 6. Grove's #1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.41	f82r.45	ABQAQA	AQKAC	6	5	1	0	0.333333333333	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 2. Grove's #9.	Bottom row, below nymph 7. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.39	f82r.44	AQAFABA	ABAG	7	4	1	0	0.285714285714	0	HEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 4. Grove's #5. Rene says that next-to-last char is really a @j but keep this char at all?? ???	Bottom row, below nymph 6. Grove's #1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.6	f80r.7	APAC	ABQA	4	4	1	0	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label high up between nymphs 5 and 6 (in tub).	"Label above nymph 7 (with ""towel"")."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.6	f80r.8	APAC	AQABLJBA	4	8	1	0	0.250000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label high up between nymphs 5 and 6 (in tub).	Label above nymph 8.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.2	f77r.3	ABQKC	AQJBA	5	5	1	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 1, between left end of tube and side branch 1. Grove's #2.	label 2, between side branches 1 and 2. Grove's #3.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.2	f80r.6	ABKBA	APAC	5	4	1	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph 2.	Label high up between nymphs 5 and 6 (in tub).	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f80r	N1	Labels on nymphs along top margin.	f80r.2	f80r.9	ABKBA	AQAC	5	4	1	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph 2.	Label between nymphs 8 and 9, top.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.29	BAB|LB	BKA	6	3	1	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N3	Labels at left of lower pond, below channel.	f75v.54	f75v.56	AQJBA	DAQJBA	5	6	0	5	0.833333333333	0	HEDGED	HEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY		These labels may be part of lines <f75v.P3.27> through <f75v.P3.29> on the right side of the pond, and have often been transcribed as such, including in the EVMT files. The label numbers indicate possible alignment between the two units. Units <f75v.N2>, <f75v.N3>, and <f75v.P4> may constitute a sigle logical group of labels. Label line 1. May be word 1 of <f75v.P3.27>.	Label line 3. May be word 1 of <f75v.P3.29>.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.21	CACAB	BACAB	5	5	0	4	0.800000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L2, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.25	BAQAB	DAQAB	5	5	0	4	0.800000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.51	f75r.53	CAFA	BAFA	4	4	0	3	0.750000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.30	ACA	BACA	3	4	0	3	0.750000000000	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L7, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	N1	Labels near nymphs.	f77r.8	f77r.49	BAQJBA	AQKBA	6	5	0	2	0.666666666667	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph in Northeast corner. Grove's #8.	Label above nymph in West margin, at mid-page. Grove's #9.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.36	f82r.42	AQAB	CAQABA	4	6	0	0	0.666666666667	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, between nymph 2 and waterfall. Grove's #7.	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.37	f82r.42	AQABBA	CAQABA	6	6	0	2	0.666666666667	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near to nymph 3. Grove's #6.	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f83r	X1	Labels between structures at the bottom of Southwest figure.	f83r.50	f83r.51	CACABBAB	BACABCA	8	7	0	0	0.625000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Upper label, near base of left structure.	Lower label, near base of right structure.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.20	CACAB	BAQAB	5	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L2, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.25	CACAB	DAQAB	5	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.27	CACAB	ACA	5	3	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.30	CACAB	BACA	5	4	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L7, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.28	BAQAB	AQA	5	3	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.33	BAQAB	DAQJB	5	5	0	1	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.34	BAQAB	CQAB	5	4	0	3	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.37	BAQAB	AQABA	5	5	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.25	BACAB	DAQAB	5	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.27	BACAB	ACA	5	3	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.28	DAQAB	AQA	5	3	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.34	DAQAB	CQAB	5	4	0	3	0.600000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.37	DAQAB	AQABA	5	5	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.36	BKA	ABQKA	3	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.33	f75v.35	DAQJB	AQJBA	5	5	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L8, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.34	f75v.37	CQAB	AQABA	4	5	0	0	0.600000000000	0	UNHEDGED	UNHEDGED			Label L9, line 1.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.5	f77r.7	AQAB	CACAB	4	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 4, between side branches 3 and 4. Grove's #5.	Label 5, between side branch 5 and right end of tube. Grove's #7.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.36	f82r.43	AQAB	BABAB	4	5	0	2	0.600000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, between nymph 2 and waterfall. Grove's #7.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.43	f82r.44	BABAB	ABAG	5	4	0	0	0.600000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 5. Grove's #4.	Bottom row, below nymph 6. Grove's #1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	N1	Labels near nymphs.	f77r.1	f77r.49	BACKBAC	AQKBA	7	5	0	0	0.571428571429	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph in Northwest corner. Grove's #1.	Label above nymph in West margin, at mid-page. Grove's #9.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.39	f82r.42	AQAFABA	CAQABA	7	6	0	3	0.571428571429	0	HEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 4. Grove's #5. Rene says that next-to-last char is really a @j but keep this char at all?? ???	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	P1	Text.	f78r.9	f78r.13	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	42	48	0	5	0.562500000000	0	UNHEDGED	UNHEDGED			This line is roughly aligned with label <f78r.X1.3> on the right side of the pipeline.	This line is roughly aligned with label <f78r.X1.4> on the right side of the pipeline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.47	f75r.48	CAB|AQKBA	BABA|AKJA	9	9	0	1	0.555555555556	0	HEDGED	UNHEDGED			"They may be nymph names. ""V"" transcription posted by John Grove to the Voynich list on 1998-may-02"		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.25	BABQAC	DAQAB	6	5	0	0	0.500000000000	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.28	BABQAC	AQA	6	3	0	0	0.500000000000	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.36	BABQAC	ABQKA	6	5	0	0	0.500000000000	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.30	AQA	BACA	3	4	0	1	0.500000000000	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L7, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.34	AQA	CQAB	3	4	0	0	0.500000000000	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.31	f75v.34	BAB	CQAB	3	4	0	2	0.500000000000	0	UNHEDGED	UNHEDGED			Label L7, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N3	Labels at left of lower pond, below channel.	f75v.55	f75v.56	AQKA	DAQJBA	4	6	0	1	0.500000000000	0	HEDGED	HEDGED			Label line 2. May be word 1 of <f75v.P3.28>.	Label line 3. May be word 1 of <f75v.P3.29>.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f78r	X1	Labels on illustrations.	f78r.1	f78r.45	AQKBBBBA	BKJBABA	8	7	0	2	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	"Original line numbers by Stolfi were changed to Grove's. Label near the Northwest ""grapes""."	Label in right margin, next to last pipe segment.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.34	f82r.40	AQAC	CACACB	4	6	0	0	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 1. Grove's #8.	Bottom row, below nymph 1 (small). Grove's #12.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.34	f82r.42	AQAC	CAQABA	4	6	0	0	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 1. Grove's #8.	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.36	f82r.40	AQAB	CACACB	4	6	0	1	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, between nymph 2 and waterfall. Grove's #7.	Bottom row, below nymph 1 (small). Grove's #12.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.40	f82r.43	CACACB	BABAB	6	5	0	1	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 1 (small). Grove's #12.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.41	f82r.42	ABQAQA	CAQABA	6	6	0	1	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 2. Grove's #9.	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.42	f82r.43	CAQABA	BABAB	6	5	0	0	0.500000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymphs 3 (tiny) and 4. Grove's #13.	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.48	f75r.49	BABA|AKJA	CABC|BACA	9	9	0	1	0.444444444444	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.1	f77v.43	AQAF|AQAB	CACACAB	9	7	0	2	0.444444444444	0	HEDGED	HEDGED	REL_PROXIMITY	REL_PROXIMITY	"Rene's readings for labels 2-5 in ""outg.txt"" (<e77v.L2;R>--<e77v.L5;R>) were scrambled. Label in top margin, near Northwest nymph. Grove's #1. May be associated with the left ""Y""-tube."	Label in left margin, above West nymph. Grove's #6. The two @r below: are they the same character?	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	N1	Labels near nymphs.	f77r.8	f77r.50	BAQJBA	AQABAGA	6	7	0	1	0.428571428571	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label above nymph in Northeast corner. Grove's #8.	Label below nymph in Southwest corner. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.43	f77v.44	CACACAB	AQABA	7	5	0	0	0.428571428571	0	HEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label in left margin, above West nymph. Grove's #6. The two @r below: are they the same character?	"Label in right margin, above East nymph. Grove's #8. Rene's reading in ""outg.txt"" was numbered <e77v.L7;R>, should have been <e77v.L8;R>."	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77v	N1	Labels near nymphs.	f77v.5	f77v.43	ACKJBAB	CACACAB	7	7	0	2	0.428571428571	0	HEDGED	HEDGED	REL_PROXIMITY	REL_PROXIMITY	"Label in top margin, near Northeast nymph. Grove's #3. Rene's reading in ""outg.txt"" was numbered <f77v.L5;R>, should have been <f77v.L3;R>. May be associated with the rightmost end of right double-""Y""-tube."	Label in left margin, above West nymph. Grove's #6. The two @r below: are they the same character?	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.39	f82r.43	AQAFABA	BABAB	7	5	0	0	0.428571428571	0	HEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Top row, near nymph 4. Grove's #5. Rene says that next-to-last char is really a @j but keep this char at all?? ???	Bottom row, below nymph 5. Grove's #4.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.50	f75r.52	AKQA	CABBA	4	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.52	f75r.53	CABBA	BAFA	5	4	0	1	0.400000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.20	AQLA	BAQAB	4	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L2, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.22	AQLA	BABBA	4	5	0	1	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L3, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.25	AQLA	DAQAB	4	5	0	0	0.400000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
