diagnostic	world_view	witness_renderer	parser_level	record_end_rows	right_marked_rows	right_marked_record_end_precision	record_end_right_mark_recall	line_end_right_mark_recall	nonend_right_mark_rate	left_operations	right_operations	compatible_pairs	compatible_pair_density	null_mean	inclusive_p	host_types	short_host_mass	recurrent_host_mass	hamming1_edges	hamming1_density	repeated_substitution_classes	delta_vector_pairs	mean_delta_cosine	endpoint	gain_bits	positive_content_folios	content_folios	event_rows	reference_renderer	panel_hosts	greedy_matched_mean_cosine
SHORT_HOST_STRUCTURE	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R3_S2	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R4_S1	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R4_S2	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R5_S1	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R5_S2	SURFACE_ONLY	678	1142	0.3239929947460595	0.5457227138643068	0.5681592039800994	0.06818583289171525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6115	0.0	0.7275833333333334	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.1960886295074	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-3396.2194717174348	0	123	59858	NA	NA	NA
RECORD_ARCHITECTURE	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	678	468	1.0	0.6902654867256637	0.23283582089552238	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OPERATION_COMPATIBILITY	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	0	2	0	0.0	0.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHORT_HOST_STRUCTURE	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6796	0.0	0.6499166666666667	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAME_GROUP_SUBSTITUTION	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
EXTERNAL_CONTEXT_SUBSTITUTION	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXT_HOST	-2503.180383793823	0	123	9990	NA	NA	NA
HELD_CONTEXT	CONTROL_Y	R5_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WHOLE_LINE	-2966.351436743173	0	123	59858	NA	NA	NA
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R1_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R2_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R2_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R3_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R3_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R4_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R4_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R5_S1	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R5_S2	SURFACE_ONLY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R1_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R2_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R2_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R3_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R3_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R4_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R4_S2	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
RENDERER_GEOMETRY_ALIGNMENT	CONTROL_X	R5_S1	VMANUS_ANNOTATION_ASSISTED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	R1_S1	100	1.0
