fold_id	operation_id	operation_family	old_edge	new_edge	stratum	rank_within_stratum	training_edge_types	training_edge_occurrence_support	training_edge_folios	operation_set_sha256	held_folio_excluded_before_discovery	claim_state
f35	SUFFIX_REPLACE:dar>ol	SUFFIX_REPLACE	dar	ol	SUFFIX_REPLACE:OLD3_NEW2	30	46	861	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>edy	SUFFIX_REPLACE	dy	edy	SUFFIX_REPLACE:OLD2_NEW3	1	115	4026	67	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ees	SUFFIX_REPLACE	dy	ees	SUFFIX_REPLACE:OLD2_NEW3	32	31	954	80	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>eey	SUFFIX_REPLACE	dy	eey	SUFFIX_REPLACE:OLD2_NEW3	10	55	1926	92	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>eol	SUFFIX_REPLACE	dy	eol	SUFFIX_REPLACE:OLD2_NEW3	13	46	1664	82	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>eor	SUFFIX_REPLACE	dy	eor	SUFFIX_REPLACE:OLD2_NEW3	24	35	1417	84	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ey	SUFFIX_REPLACE	dy	ey	SUFFIX_REPLACE:OLD2_NEW2	1	143	3861	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ky	SUFFIX_REPLACE	dy	ky	SUFFIX_REPLACE:OLD2_NEW2	29	41	1411	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ldy	SUFFIX_REPLACE	dy	ldy	SUFFIX_REPLACE:OLD2_NEW3	22	36	462	87	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ody	SUFFIX_REPLACE	dy	ody	SUFFIX_REPLACE:OLD2_NEW3	2	98	2631	95	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>ol	SUFFIX_REPLACE	dy	ol	SUFFIX_REPLACE:OLD2_NEW2	2	128	3553	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>or	SUFFIX_REPLACE	dy	or	SUFFIX_REPLACE:OLD2_NEW2	4	118	2975	100	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:dy>os	SUFFIX_REPLACE	dy	os	SUFFIX_REPLACE:OLD2_NEW2	19	59	2020	80	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ed>edy	SUFFIX_REPLACE	ed	edy	SUFFIX_REPLACE:OLD2_NEW3	23	35	1722	50	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>eey	SUFFIX_REPLACE	edy	eey	SUFFIX_REPLACE:OLD3_NEW3	1	82	2784	88	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>eo	SUFFIX_REPLACE	edy	eo	SUFFIX_REPLACE:OLD3_NEW2	32	43	1871	71	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>eol	SUFFIX_REPLACE	edy	eol	SUFFIX_REPLACE:OLD3_NEW3	3	61	2333	80	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>eor	SUFFIX_REPLACE	edy	eor	SUFFIX_REPLACE:OLD3_NEW3	9	43	1908	82	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>eos	SUFFIX_REPLACE	edy	eos	SUFFIX_REPLACE:OLD3_NEW3	17	37	1708	63	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>ey	SUFFIX_REPLACE	edy	ey	SUFFIX_REPLACE:OLD3_NEW2	1	155	3828	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>ody	SUFFIX_REPLACE	edy	ody	SUFFIX_REPLACE:OLD3_NEW3	2	75	2287	89	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>ol	SUFFIX_REPLACE	edy	ol	SUFFIX_REPLACE:OLD3_NEW2	3	100	3199	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>or	SUFFIX_REPLACE	edy	or	SUFFIX_REPLACE:OLD3_NEW2	5	85	2579	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:edy>os	SUFFIX_REPLACE	edy	os	SUFFIX_REPLACE:OLD3_NEW2	31	45	1666	70	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>eol	SUFFIX_REPLACE	eey	eol	SUFFIX_REPLACE:OLD3_NEW3	5	52	1125	88	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>eor	SUFFIX_REPLACE	eey	eor	SUFFIX_REPLACE:OLD3_NEW3	19	37	819	88	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>eos	SUFFIX_REPLACE	eey	eos	SUFFIX_REPLACE:OLD3_NEW3	32	30	701	83	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>ey	SUFFIX_REPLACE	eey	ey	SUFFIX_REPLACE:OLD3_NEW2	6	85	2191	97	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>ody	SUFFIX_REPLACE	eey	ody	SUFFIX_REPLACE:OLD3_NEW3	7	46	1056	95	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>ol	SUFFIX_REPLACE	eey	ol	SUFFIX_REPLACE:OLD3_NEW2	12	71	1946	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eey>or	SUFFIX_REPLACE	eey	or	SUFFIX_REPLACE:OLD3_NEW2	17	58	1357	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eo>ey	SUFFIX_REPLACE	eo	ey	SUFFIX_REPLACE:OLD2_NEW2	25	47	1384	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eo>ody	SUFFIX_REPLACE	eo	ody	SUFFIX_REPLACE:OLD2_NEW3	25	35	440	81	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eo>ol	SUFFIX_REPLACE	eo	ol	SUFFIX_REPLACE:OLD2_NEW2	32	39	1049	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eol>eor	SUFFIX_REPLACE	eol	eor	SUFFIX_REPLACE:OLD3_NEW3	21	36	505	81	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eol>ey	SUFFIX_REPLACE	eol	ey	SUFFIX_REPLACE:OLD3_NEW2	13	65	1751	97	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eol>ody	SUFFIX_REPLACE	eol	ody	SUFFIX_REPLACE:OLD3_NEW3	11	43	711	94	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eol>ol	SUFFIX_REPLACE	eol	ol	SUFFIX_REPLACE:OLD3_NEW2	21	54	1454	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eol>or	SUFFIX_REPLACE	eol	or	SUFFIX_REPLACE:OLD3_NEW2	28	49	901	94	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eor>ody	SUFFIX_REPLACE	eor	ody	SUFFIX_REPLACE:OLD3_NEW3	28	33	467	94	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:eos>ody	SUFFIX_REPLACE	eos	ody	SUFFIX_REPLACE:OLD3_NEW3	30	32	401	78	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:es>ey	SUFFIX_REPLACE	es	ey	SUFFIX_REPLACE:OLD2_NEW2	30	39	1166	96	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ey>ody	SUFFIX_REPLACE	ey	ody	SUFFIX_REPLACE:OLD2_NEW3	3	92	1892	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ey>ol	SUFFIX_REPLACE	ey	ol	SUFFIX_REPLACE:OLD2_NEW2	3	119	2799	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ey>or	SUFFIX_REPLACE	ey	or	SUFFIX_REPLACE:OLD2_NEW2	8	97	2070	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ey>os	SUFFIX_REPLACE	ey	os	SUFFIX_REPLACE:OLD2_NEW2	24	53	1334	96	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hdy>hey	SUFFIX_REPLACE	hdy	hey	SUFFIX_REPLACE:OLD3_NEW3	4	54	966	97	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hdy>hol	SUFFIX_REPLACE	hdy	hol	SUFFIX_REPLACE:OLD3_NEW3	25	35	827	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hdy>hor	SUFFIX_REPLACE	hdy	hor	SUFFIX_REPLACE:OLD3_NEW3	27	35	635	92	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hdy>hy	SUFFIX_REPLACE	hdy	hy	SUFFIX_REPLACE:OLD3_NEW2	14	64	1068	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hey>hol	SUFFIX_REPLACE	hey	hol	SUFFIX_REPLACE:OLD3_NEW3	10	43	1140	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hey>hor	SUFFIX_REPLACE	hey	hor	SUFFIX_REPLACE:OLD3_NEW3	13	41	928	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hey>hy	SUFFIX_REPLACE	hey	hy	SUFFIX_REPLACE:OLD3_NEW2	7	84	1530	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hol>hor	SUFFIX_REPLACE	hol	hor	SUFFIX_REPLACE:OLD3_NEW3	24	35	860	95	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:hol>hy	SUFFIX_REPLACE	hol	hy	SUFFIX_REPLACE:OLD3_NEW2	27	49	1169	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:iin>in	SUFFIX_REPLACE	iin	in	SUFFIX_REPLACE:OLD3_NEW2	2	117	3947	100	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:iin>ir	SUFFIX_REPLACE	iin	ir	SUFFIX_REPLACE:OLD3_NEW2	20	54	1813	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:iin>ldy	SUFFIX_REPLACE	iin	ldy	SUFFIX_REPLACE:OLD3_NEW3	22	35	1489	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:iin>ly	SUFFIX_REPLACE	iin	ly	SUFFIX_REPLACE:OLD3_NEW2	22	52	1767	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:in>ir	SUFFIX_REPLACE	in	ir	SUFFIX_REPLACE:OLD2_NEW2	23	53	2005	100	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:od>ody	SUFFIX_REPLACE	od	ody	SUFFIX_REPLACE:OLD2_NEW3	21	37	415	85	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:od>ol	SUFFIX_REPLACE	od	ol	SUFFIX_REPLACE:OLD2_NEW2	31	39	1111	97	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ody>ol	SUFFIX_REPLACE	ody	ol	SUFFIX_REPLACE:OLD3_NEW2	4	97	1803	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ody>oly	SUFFIX_REPLACE	ody	oly	SUFFIX_REPLACE:OLD3_NEW3	31	32	364	88	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ody>or	SUFFIX_REPLACE	ody	or	SUFFIX_REPLACE:OLD3_NEW2	8	80	1127	101	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ody>os	SUFFIX_REPLACE	ody	os	SUFFIX_REPLACE:OLD3_NEW2	19	55	520	88	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ol>oly	SUFFIX_REPLACE	ol	oly	SUFFIX_REPLACE:OLD2_NEW3	20	37	1113	98	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ol>or	SUFFIX_REPLACE	ol	or	SUFFIX_REPLACE:OLD2_NEW2	5	117	2152	100	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:ol>os	SUFFIX_REPLACE	ol	os	SUFFIX_REPLACE:OLD2_NEW2	20	59	1262	99	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f35	SUFFIX_REPLACE:or>os	SUFFIX_REPLACE	or	os	SUFFIX_REPLACE:OLD2_NEW2	22	54	689	96	04ef3ba3da01818f24aed8f00e7c6d410a992b4c3fca04587b047f4cab19377d	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:a	PREFIX_ADD		a	PREFIX_ADD:NEW1	10	55	957	86	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:al	PREFIX_ADD		al	PREFIX_ADD:NEW2	10	48	3101	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:ar	PREFIX_ADD		ar	PREFIX_ADD:NEW2	28	16	1425	99	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:c	PREFIX_ADD		c	PREFIX_ADD:NEW1	13	14	105	55	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:ch	PREFIX_ADD		ch	PREFIX_ADD:NEW2	1	281	7450	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:chd	PREFIX_ADD		chd	PREFIX_ADD:NEW3	32	19	1491	99	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:che	PREFIX_ADD		che	PREFIX_ADD:NEW3	1	159	5684	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:chk	PREFIX_ADD		chk	PREFIX_ADD:NEW3	31	19	1502	100	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:cho	PREFIX_ADD		cho	PREFIX_ADD:NEW3	2	137	4203	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:cph	PREFIX_ADD		cph	PREFIX_ADD:NEW3	19	24	1207	97	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:cth	PREFIX_ADD		cth	PREFIX_ADD:NEW3	17	27	1530	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:d	PREFIX_ADD		d	PREFIX_ADD:NEW1	3	213	7177	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:da	PREFIX_ADD		da	PREFIX_ADD:NEW2	9	51	977	100	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:dal	PREFIX_ADD		dal	PREFIX_ADD:NEW3	9	40	3012	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:dar	PREFIX_ADD		dar	PREFIX_ADD:NEW3	26	21	2007	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:dch	PREFIX_ADD		dch	PREFIX_ADD:NEW3	14	29	1776	101	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:do	PREFIX_ADD		do	PREFIX_ADD:NEW2	14	41	1563	100	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:dol	PREFIX_ADD		dol	PREFIX_ADD:NEW3	25	21	2210	100	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
f36	PREFIX_ADD:dy	PREFIX_ADD		dy	PREFIX_ADD:NEW2	20	26	881	98	96b4dcff20dbd667b00fcfc725ec1b15483817bcd38bd84f580eaf93d2fdbcaf	1	TRAINING_DISCOVERED_FORMAL_RULE_NO_LINGUISTIC_STATUS
