locus	physical_folio	register	length_bucket	paragraph_start	group_count	b3_close	opening_member	closing_member	internal_dy_count	any_internal_dy	two_plus_internal_dy	three_plus_internal_dy
f83r.15	f83	OB	9	0	9	0	C2	A2	2	1	1	0
f83r.16	f83	OB	8	0	8	0	Q2	C1	2	1	1	0
f83r.20	f83	OB	9	0	9	0	C2	G1	4	1	1	1
f83r.22	f83	OB	9	0	9	0	C2	A2	3	1	1	1
f83r.24	f83	OB	6	0	6	0	C2	A2	0	0	0	0
f83r.25	f83	OB	6	1	6	0	D1	B2	2	1	1	0
f83r.26	f83	OB	6	0	6	0	A1	A2	1	1	0	0
f83r.27	f83	OB	5	0	5	0	B1	A2	2	1	1	0
f83r.28	f83	OB	6	0	6	0	C2	A2	2	1	1	0
f83r.3	f83	OB	10PLUS	0	10	0	A1	C1	3	1	1	1
f83r.35	f83	OB	5	0	5	0	C2	A2	0	0	0	0
f83r.37	f83	OB	5	0	5	0	C2	A2	2	1	1	0
f83r.38	f83	OB	4	0	4	0	A1	A2	0	0	0	0
f83r.39	f83	OB	4	0	4	0	D1	B2	0	0	0	0
f83r.41	f83	OB	4	0	4	0	C2	B2	1	1	0	0
f83r.44	f83	OB	2	0	2	0	C2	A2	0	0	0	0
f83r.47	f83	OB	3	1	3	0	A1	B2	2	1	1	0
f83r.48	f83	OB	5	0	5	0	B1	G1	0	0	0	0
f83r.49	f83	OB	3	0	3	0	C2	A2	0	0	0	0
f83r.52	f83	OB	4	1	4	0	C2	B2	0	0	0	0
f83r.54	f83	OB	5	0	5	0	B1	C1	0	0	0	0
f83r.6	f83	OB	9	0	9	0	C2	A2	4	1	1	1
f83r.8	f83	OB	6	0	6	0	P1	A2	1	1	0	0
f83v.16	f83	OB	10PLUS	0	10	0	B1	B2	0	0	0	0
f83v.19	f83	OB	9	0	9	0	D1	A2	3	1	1	1
f83v.2	f83	OB	10PLUS	0	10	0	B1	C1	5	1	1	1
f83v.20	f83	OB	8	0	8	0	Q2	B2	1	1	0	0
f83v.22	f83	OB	7	0	7	0	K1	C2	0	0	0	0
f83v.23	f83	OB	7	0	7	0	D1	A2	1	1	0	0
f83v.25	f83	OB	8	0	8	0	A2	A2	1	1	0	0
f83v.27	f83	OB	6	0	6	0	B1	C2	1	1	0	0
f83v.29	f83	OB	7	0	7	0	A1	A2	1	1	0	0
f83v.3	f83	OB	10PLUS	0	10	0	D1	A2	4	1	1	1
f83v.30	f83	OB	6	0	6	0	D1	C2	0	0	0	0
f83v.32	f83	OB	6	0	6	0	D1	B2	0	0	0	0
f83v.4	f83	OB	10PLUS	0	10	0	B1	A2	6	1	1	1
f83v.8	f83	OB	5	0	5	0	C1	A2	1	1	0	0
f84v.10	f84	OB	7	0	7	1	D1	B3	5	1	1	1
f84v.18	f84	OB	10PLUS	0	11	0	B1	A2	3	1	1	1
f84v.22	f84	OB	10PLUS	0	11	0	A1	A2	5	1	1	1
f84v.27	f84	OB	6	0	6	0	A2	B2	3	1	1	1
f84v.30	f84	OB	6	0	6	0	D1	A2	1	1	0	0
f84v.32	f84	OB	7	0	7	0	D1	C1	4	1	1	1
f84v.33	f84	OB	8	0	8	0	L1	A2	2	1	1	0
f84v.36	f84	OB	10PLUS	0	11	0	D1	C1	2	1	1	0
f84v.37	f84	OB	9	0	9	0	K1	C2	0	0	0	0
f84v.38	f84	OB	8	0	8	0	D1	B2	2	1	1	0
f84v.39	f84	OB	9	0	9	0	B2	A2	2	1	1	0
f84v.40	f84	OB	8	0	8	0	A2	G1	2	1	1	0
f84v.42	f84	OB	1	0	1	0	A1	C1	0	0	0	0
f84v.43	f84	OB	1	0	1	0	A2	B2	0	0	0	0
f84v.44	f84	OB	1	0	1	0	A2	A2	0	0	0	0
f84v.45	f84	OB	1	0	1	0	B1	A2	0	0	0	0
f84v.47	f84	OB	1	0	1	0	C2	A2	0	0	0	0
f84v.5	f84	OB	7	0	7	0	D1	A2	3	1	1	1
f84v.51	f84	OB	1	0	1	0	A1	A2	0	0	0	0
f84v.6	f84	OB	5	0	5	0	A2	A2	2	1	1	0
f84v.8	f84	OB	6	0	6	0	D1	A2	5	1	1	1
f85r1.1	f85	OB	10PLUS	1	11	0	P1	A2	5	1	1	1
f85r1.22	f85	OB	6	0	6	0	A2	A2	1	1	0	0
f85r1.25	f85	OB	5	0	5	0	C2	A2	2	1	1	0
f85r1.3	f85	OB	10PLUS	0	11	1	Q2	B3	4	1	1	1
f85r1.8	f85	OB	10PLUS	0	11	1	B1	B3	3	1	1	1
f85r2.12	f85	OB	4	1	4	0	A1	F1	0	0	0	0
f85r2.13	f85	OB	5	0	5	0	A1	A2	2	1	1	0
f85r2.17	f85	OB	3	0	3	0	A1	F1	0	0	0	0
f85r2.19	f85	OB	5	0	5	0	D1	A2	2	1	1	0
f85r2.2	f85	OB	5	1	5	0	C2	A2	0	0	0	0
f85r2.23	f85	OB	5	0	5	0	A1	A2	0	0	0	0
f85r2.3	f85	OB	5	0	5	0	D1	A2	1	1	0	0
f85r2.4	f85	OB	5	0	5	0	B1	G1	0	0	0	0
f85r2.7	f85	OB	5	1	5	0	P1	A2	1	1	0	0
f85r2.9	f85	OB	6	0	6	0	B1	A2	3	1	1	1
f86v3.1	f86	OB	7	1	7	0	Q2	G1	3	1	1	1
f86v3.14	f86	OB	7	0	7	0	A3	C1	0	0	0	0
f86v3.17	f86	OB	6	0	6	0	B1	C1	1	1	0	0
f86v3.21	f86	OB	9	0	9	1	B1	B3	3	1	1	1
f86v3.23	f86	OB	8	1	8	0	Q2	G1	2	1	1	0
f86v3.26	f86	OB	9	0	9	0	L1	G1	1	1	0	0
f86v3.27	f86	OB	8	0	8	0	Q2	G1	1	1	0	0
f86v3.29	f86	OB	5	1	5	0	Q2	C1	2	1	1	0
f86v3.31	f86	OB	7	0	7	1	Q2	B3	3	1	1	1
f86v3.32	f86	OB	6	0	6	0	A1	A2	1	1	0	0
f86v3.36	f86	OB	4	0	4	0	A2	A2	1	1	0	0
f86v3.7	f86	OB	7	0	7	1	C2	B3	0	0	0	0
f86v5.10	f86	OB	10PLUS	0	11	1	A2	B3	1	1	0	0
f86v5.11	f86	OB	10PLUS	0	10	1	Q2	B3	0	0	0	0
f86v5.13	f86	OB	10PLUS	0	11	0	B1	H1	1	1	0	0
f86v5.21	f86	OB	10PLUS	0	11	0	A1	A2	0	0	0	0
f86v5.24	f86	OB	9	0	9	0	A1	G1	1	1	0	0
f86v5.25	f86	OB	6	0	6	0	C2	A2	0	0	0	0
f86v5.27	f86	OB	10PLUS	0	11	1	P1	B3	1	1	0	0
f86v5.3	f86	OB	9	0	9	0	L1	F1	1	1	0	0
f86v5.31	f86	OB	10PLUS	0	10	0	Q2	C1	3	1	1	1
f86v5.32	f86	OB	10PLUS	0	12	0	B1	G1	2	1	1	0
f86v5.34	f86	OB	9	0	9	0	A1	G1	2	1	1	0
f86v5.36	f86	OB	9	0	9	1	L1	B3	3	1	1	1
f86v5.39	f86	OB	5	0	5	0	A2	A2	1	1	0	0
f86v5.5	f86	OB	10PLUS	0	11	0	B1	A2	1	1	0	0
f86v5.7	f86	OB	9	1	9	0	P1	A2	2	1	1	0
f86v6.27	f86	OB	10PLUS	0	12	0	A3	A2	4	1	1	1
f86v6.41	f86	OB	9	0	9	0	D1	A2	0	0	0	0
f86v6.42	f86	OB	10PLUS	0	10	0	A1	F1	0	0	0	0
f86v6.43	f86	OB	9	0	9	0	D1	E2	0	0	0	0
f86v6.9	f86	OB	10PLUS	0	11	0	B1	G1	0	0	0	0
f103r.12	f103	SB	9	0	9	0	A1	A2	1	1	0	0
f103r.21	f103	SB	10PLUS	1	12	0	P1	C1	4	1	1	1
f103r.23	f103	SB	5	0	5	0	B1	B2	1	1	0	0
f103r.24	f103	SB	10PLUS	1	12	0	Q2	A2	2	1	1	0
f103r.30	f103	SB	9	1	9	0	P1	A2	3	1	1	1
f103r.32	f103	SB	8	0	8	0	A1	G1	3	1	1	1
f103r.36	f103	SB	8	0	8	0	A1	A2	2	1	1	0
f103r.39	f103	SB	6	0	6	0	A2	A2	2	1	1	0
f103r.42	f103	SB	4	0	4	0	Q2	B2	0	0	0	0
f103r.43	f103	SB	10PLUS	1	11	0	Q2	G1	2	1	1	0
f103r.44	f103	SB	5	0	5	0	A1	A2	0	0	0	0
f103r.53	f103	SB	10PLUS	0	10	0	C2	A2	2	1	1	0
f103v.14	f103	SB	10PLUS	1	12	1	Q2	B3	4	1	1	1
f103v.17	f103	SB	10PLUS	1	11	0	D1	A2	4	1	1	1
f103v.24	f103	SB	10PLUS	0	12	0	A2	F1	0	0	0	0
f103v.25	f103	SB	10PLUS	0	10	1	C2	B3	1	1	0	0
f103v.26	f103	SB	6	0	6	0	A2	G1	1	1	0	0
f103v.30	f103	SB	10PLUS	1	10	0	P1	C1	4	1	1	1
f103v.32	f103	SB	7	0	7	1	D1	B3	0	0	0	0
f103v.33	f103	SB	10PLUS	1	10	0	A2	A2	1	1	0	0
f103v.36	f103	SB	5	0	5	0	C2	A2	0	0	0	0
f103v.7	f103	SB	10PLUS	0	12	0	B1	A2	2	1	1	0
f104r.21	f104	SB	5	0	5	0	B1	G1	2	1	1	0
f104r.22	f104	SB	10PLUS	1	12	1	Q2	B3	2	1	1	0
f104r.26	f104	SB	4	0	4	0	L1	A2	0	0	0	0
f104r.27	f104	SB	10PLUS	1	11	0	P1	G1	0	0	0	0
f104r.37	f104	SB	10PLUS	0	10	0	A1	F3	1	1	0	0
f104r.39	f104	SB	10PLUS	1	11	0	P1	A1	2	1	1	0
f104r.42	f104	SB	3	0	3	0	A2	C1	1	1	0	0
f104r.7	f104	SB	10PLUS	0	11	1	B1	B3	2	1	1	0
f104v.10	f104	SB	10PLUS	0	11	0	L1	A2	3	1	1	1
f104v.19	f104	SB	10PLUS	1	13	0	P1	B2	2	1	1	0
f104v.20	f104	SB	10PLUS	0	12	1	A1	B3	3	1	1	1
f104v.21	f104	SB	6	0	6	0	A2	F1	1	1	0	0
f104v.27	f104	SB	10PLUS	1	13	0	P1	B2	1	1	0	0
f104v.34	f104	SB	8	0	8	0	A2	A1	0	0	0	0
f104v.36	f104	SB	6	0	6	0	C2	G1	1	1	0	0
f104v.4	f104	SB	10PLUS	0	11	0	D1	A2	1	1	0	0
f104v.40	f104	SB	7	0	7	0	D1	A2	2	1	1	0
f105r.10	f105	SB	4	0	4	1	C2	B3	1	1	0	0
f105r.15	f105	SB	10PLUS	0	12	0	B2	B2	2	1	1	0
f105r.18	f105	SB	10PLUS	0	12	0	L1	A2	3	1	1	1
f105r.21	f105	SB	10PLUS	0	11	1	A2	B3	3	1	1	1
f105r.24	f105	SB	10PLUS	1	13	1	P1	B3	0	0	0	0
f105r.25	f105	SB	6	0	6	0	B1	C2	3	1	1	1
f105r.27	f105	SB	7	0	7	0	B1	A2	0	0	0	0
f105r.34	f105	SB	10PLUS	0	11	1	B1	B3	0	0	0	0
f105r.36	f105	SB	10PLUS	0	11	0	B1	G1	1	1	0	0
f105r.8	f105	SB	10PLUS	0	11	0	L1	B2	4	1	1	1
f105v.1	f105	SB	9	1	9	0	P1	A2	3	1	1	1
f105v.16	f105	SB	10PLUS	0	12	1	B1	B3	0	0	0	0
f105v.18	f105	SB	10PLUS	1	10	1	P1	B3	1	1	0	0
f105v.26	f105	SB	10PLUS	0	12	0	B2	A2	0	0	0	0
f105v.28	f105	SB	6	0	6	0	A1	G1	0	0	0	0
f105v.37	f105	SB	10PLUS	0	12	0	A2	A2	1	1	0	0
f105v.4	f105	SB	8	0	8	0	A1	G1	1	1	0	0
f105v.7	f105	SB	7	0	7	0	A2	C1	1	1	0	0
f106r.10	f106	SB	9	1	9	0	P1	A2	5	1	1	1
f106r.11	f106	SB	10PLUS	0	12	0	C2	B4	0	0	0	0
f106r.18	f106	SB	10PLUS	1	11	0	Q1	A2	2	1	1	0
f106r.20	f106	SB	10PLUS	0	10	0	A2	G1	2	1	1	0
f106r.23	f106	SB	10PLUS	0	10	0	A2	C1	4	1	1	1
f106r.26	f106	SB	2	0	2	0	A2	A2	0	0	0	0
f106r.33	f106	SB	9	0	9	0	A2	A2	2	1	1	0
f106r.35	f106	SB	5	0	5	0	A1	A2	0	0	0	0
f106r.36	f106	SB	10PLUS	1	10	0	P1	A2	1	1	0	0
f106r.37	f106	SB	3	0	3	0	Q2	A2	0	0	0	0
f106r.40	f106	SB	10PLUS	0	11	0	L1	A2	2	1	1	0
f106r.44	f106	SB	10PLUS	0	10	1	B1	B3	1	1	0	0
f106r.9	f106	SB	7	0	7	0	A2	C1	1	1	0	0
f106v.10	f106	SB	7	0	7	0	A2	A2	2	1	1	0
f106v.18	f106	SB	10PLUS	1	10	0	P1	A2	3	1	1	1
f106v.25	f106	SB	6	0	6	0	C2	B2	0	0	0	0
f106v.34	f106	SB	10PLUS	1	12	1	P1	B3	1	1	0	0
f106v.36	f106	SB	4	0	4	0	C2	G1	1	1	0	0
f106v.4	f106	SB	8	0	8	1	A2	B3	0	0	0	0
f106v.46	f106	SB	10PLUS	0	11	0	A2	C2	0	0	0	0
f106v.5	f106	SB	10PLUS	1	12	0	Q2	A2	2	1	1	0
f106v.8	f106	SB	5	0	5	0	A1	G1	0	0	0	0
f107r.13	f107	SB	10PLUS	1	10	0	P1	B2	2	1	1	0
f107r.17	f107	SB	4	0	4	0	C2	A2	0	0	0	0
f107r.19	f107	SB	10PLUS	0	12	0	A1	A2	1	1	0	0
f107r.2	f107	SB	10PLUS	0	13	0	B1	C1	1	1	0	0
f107r.23	f107	SB	3	0	3	0	K1	G1	0	0	0	0
f107r.25	f107	SB	10PLUS	0	11	1	A2	B3	2	1	1	0
f107r.33	f107	SB	10PLUS	0	11	0	A2	B2	0	0	0	0
f107r.35	f107	SB	10PLUS	0	11	1	B1	B3	1	1	0	0
f107r.38	f107	SB	9	1	9	0	P1	A2	2	1	1	0
f107r.44	f107	SB	4	0	4	0	A2	G1	1	1	0	0
f107r.46	f107	SB	10PLUS	0	12	0	C2	B2	0	0	0	0
f107r.5	f107	SB	10PLUS	0	10	0	A1	C1	4	1	1	1
f107r.7	f107	SB	6	0	6	0	A2	A2	1	1	0	0
f107v.11	f107	SB	10PLUS	1	10	0	Q2	A2	3	1	1	1
f107v.12	f107	SB	10PLUS	0	11	1	D1	B3	1	1	0	0
f107v.15	f107	SB	9	0	9	0	C2	A2	0	0	0	0
f107v.17	f107	SB	10PLUS	0	11	1	C2	B3	0	0	0	0
f107v.18	f107	SB	10PLUS	0	10	0	D1	B2	1	1	0	0
f107v.2	f107	SB	10PLUS	0	13	0	B1	B2	1	1	0	0
f107v.20	f107	SB	10PLUS	1	10	1	P1	B3	2	1	1	0
f107v.24	f107	SB	5	0	5	0	B1	G1	0	0	0	0
f107v.35	f107	SB	10PLUS	1	10	0	P1	B2	3	1	1	1
f107v.38	f107	SB	9	0	9	0	B1	F1	0	0	0	0
f107v.40	f107	SB	6	0	6	0	K1	A2	0	0	0	0
f107v.7	f107	SB	4	0	4	0	Q2	F1	0	0	0	0
f107v.8	f107	SB	9	1	9	1	P1	B3	2	1	1	0
f108r.17	f108	SB	10PLUS	1	10	1	P2	B3	0	0	0	0
f108r.22	f108	SB	10PLUS	0	12	1	B1	B3	1	1	0	0
f108r.26	f108	SB	10PLUS	0	11	0	B1	A2	3	1	1	1
f108r.28	f108	SB	5	0	5	0	C2	G1	1	1	0	0
f108r.29	f108	SB	9	1	9	1	P1	B3	6	1	1	1
f108r.30	f108	SB	8	0	8	0	A2	E2	3	1	1	1
f108r.34	f108	SB	4	0	4	0	A2	F1	1	1	0	0
f108r.35	f108	SB	10PLUS	1	10	0	P1	A2	4	1	1	1
f108r.36	f108	SB	9	0	9	0	A1	A2	2	1	1	0
f108r.38	f108	SB	6	0	6	0	B1	A2	4	1	1	1
f108r.44	f108	SB	6	0	6	0	A2	A2	0	0	0	0
f108r.49	f108	SB	10PLUS	0	10	0	A1	A2	6	1	1	1
f108r.6	f108	SB	10PLUS	0	13	0	A1	A2	2	1	1	0
f108r.8	f108	SB	10PLUS	1	12	1	P1	B3	2	1	1	0
f108v.1	f108	SB	10PLUS	1	12	0	P1	B2	2	1	1	0
f108v.12	f108	SB	10PLUS	1	12	1	Q2	B3	3	1	1	1
f108v.17	f108	SB	10PLUS	0	11	1	D1	B3	3	1	1	1
f108v.24	f108	SB	10PLUS	0	12	1	B1	B3	0	0	0	0
f108v.37	f108	SB	10PLUS	0	11	1	C2	B3	1	1	0	0
f108v.38	f108	SB	10PLUS	0	10	1	B1	B3	6	1	1	1
f108v.40	f108	SB	10PLUS	0	10	0	B1	G1	4	1	1	1
f108v.43	f108	SB	9	0	9	1	L1	B3	2	1	1	0
f108v.47	f108	SB	10PLUS	0	10	0	A2	A2	2	1	1	0
f108v.49	f108	SB	10PLUS	0	12	1	C2	B3	2	1	1	0
f108v.50	f108	SB	10PLUS	0	12	0	B1	A2	2	1	1	0
f108v.52	f108	SB	10PLUS	0	11	0	C2	A2	2	1	1	0
f108v.6	f108	SB	10PLUS	0	10	0	A1	A2	3	1	1	1
f111r.1	f111	SB	10PLUS	1	11	0	Q1	A2	1	1	0	0
f111r.10	f111	SB	10PLUS	0	12	0	A2	A2	2	1	1	0
f111r.12	f111	SB	10PLUS	0	11	1	B1	B3	3	1	1	1
f111r.17	f111	SB	10PLUS	0	12	1	A1	B3	5	1	1	1
f111r.23	f111	SB	10PLUS	0	10	0	B1	A2	3	1	1	1
f111r.29	f111	SB	10PLUS	0	13	0	C2	B1	5	1	1	1
f111r.41	f111	SB	10PLUS	0	10	0	A2	B2	3	1	1	1
f111r.43	f111	SB	5	0	5	0	A1	A2	3	1	1	1
f111r.48	f111	SB	10PLUS	1	10	1	P1	B3	2	1	1	0
f111r.5	f111	SB	7	0	7	0	C2	F1	1	1	0	0
f111r.54	f111	SB	6	0	6	0	Q2	B2	0	0	0	0
f111r.6	f111	SB	10PLUS	1	13	0	B1	A2	6	1	1	1
f111r.7	f111	SB	10PLUS	0	13	1	C2	B3	5	1	1	1
f111r.8	f111	SB	10PLUS	0	12	0	B1	A2	3	1	1	1
f111v.17	f111	SB	10PLUS	0	12	0	C2	F1	0	0	0	0
f111v.19	f111	SB	10PLUS	0	11	0	D1	G1	0	0	0	0
f111v.20	f111	SB	10PLUS	0	11	0	L1	C1	1	1	0	0
f111v.21	f111	SB	10PLUS	0	15	1	C2	B3	0	0	0	0
f111v.24	f111	SB	10PLUS	0	11	1	K1	B3	0	0	0	0
f111v.30	f111	SB	10PLUS	0	11	0	L1	A2	0	0	0	0
f111v.31	f111	SB	10PLUS	1	12	1	P1	B3	1	1	0	0
f111v.35	f111	SB	10PLUS	0	12	0	A1	A2	1	1	0	0
f111v.39	f111	SB	10PLUS	0	11	0	B1	A2	0	0	0	0
f111v.40	f111	SB	9	0	9	0	A2	B2	2	1	1	0
f111v.44	f111	SB	5	0	5	0	B1	C1	0	0	0	0
f111v.5	f111	SB	10PLUS	0	12	0	D1	B2	4	1	1	1
f111v.50	f111	SB	10PLUS	0	12	0	L1	C1	0	0	0	0
f112r.11	f112	SB	8	1	8	0	Q2	C1	2	1	1	0
f112r.12	f112	SB	9	0	9	0	B1	C1	3	1	1	1
f112r.13	f112	SB	10PLUS	0	10	0	C2	A2	0	0	0	0
f112r.18	f112	SB	10PLUS	0	10	1	C2	B3	1	1	0	0
f112r.2	f112	SB	8	0	8	0	C2	C1	0	0	0	0
f112r.20	f112	SB	10PLUS	0	11	0	D1	A2	1	1	0	0
f112r.25	f112	SB	10PLUS	0	11	0	Q2	A2	3	1	1	1
f112r.26	f112	SB	3	0	3	1	Q2	B3	0	0	0	0
f112r.27	f112	SB	8	1	8	0	P1	A2	4	1	1	1
f112r.3	f112	SB	8	0	8	0	A1	C2	2	1	1	0
f112r.30	f112	SB	9	0	9	1	Q2	B3	2	1	1	0
f112r.35	f112	SB	10PLUS	0	11	0	C2	A2	2	1	1	0
f112r.36	f112	SB	6	0	6	1	C2	B3	0	0	0	0
f112r.4	f112	SB	7	0	7	1	D1	B3	1	1	0	0
f112v.12	f112	SB	9	0	9	0	B1	A2	1	1	0	0
f112v.13	f112	SB	9	0	9	1	B1	B3	1	1	0	0
f112v.18	f112	SB	10PLUS	0	10	1	C2	B3	2	1	1	0
f112v.31	f112	SB	5	0	5	0	Q2	C1	1	1	0	0
f112v.33	f112	SB	10PLUS	0	10	0	A1	B2	4	1	1	1
f112v.34	f112	SB	8	0	8	1	C2	B3	2	1	1	0
f112v.36	f112	SB	10PLUS	1	10	1	Q2	B3	3	1	1	1
f112v.37	f112	SB	10PLUS	0	11	1	Q2	B3	2	1	1	0
f112v.39	f112	SB	9	1	9	0	Q2	B1	2	1	1	0
f112v.40	f112	SB	10PLUS	0	11	0	A2	G1	1	1	0	0
f112v.5	f112	SB	9	0	9	0	C2	A2	1	1	0	0
f113r.16	f113	SB	10PLUS	1	11	0	P1	C1	3	1	1	1
f113r.3	f113	SB	5	0	5	0	L1	A2	0	0	0	0
f113r.30	f113	SB	10PLUS	1	11	0	P2	A2	3	1	1	1
f113r.32	f113	SB	10PLUS	0	11	0	L1	B2	1	1	0	0
f113r.37	f113	SB	10PLUS	1	10	0	Q2	B2	5	1	1	1
f113r.44	f113	SB	4	0	4	0	K1	G1	1	1	0	0
f113r.50	f113	SB	10PLUS	0	10	0	Q2	A2	3	1	1	1
f113r.51	f113	SB	7	0	7	0	A2	A2	1	1	0	0
f113r.6	f113	SB	10PLUS	0	16	0	C2	B2	0	0	0	0
f113v.12	f113	SB	5	0	5	0	C2	C1	2	1	1	0
f113v.13	f113	SB	10PLUS	1	12	0	P1	C1	3	1	1	1
f113v.24	f113	SB	4	0	4	0	A1	C2	0	0	0	0
f113v.25	f113	SB	10PLUS	1	12	1	Q2	B3	2	1	1	0
f113v.26	f113	SB	10PLUS	0	13	0	A1	A2	1	1	0	0
f113v.38	f113	SB	10PLUS	1	10	0	P1	B2	2	1	1	0
f113v.44	f113	SB	6	0	6	0	B1	G1	0	0	0	0
f113v.49	f113	SB	10PLUS	0	10	0	A2	A2	1	1	0	0
f113v.7	f113	SB	10PLUS	1	12	0	P2	B2	4	1	1	1
f113v.8	f113	SB	10PLUS	0	11	0	A2	A2	2	1	1	0
f113v.9	f113	SB	7	0	7	0	B1	A2	0	0	0	0
f114r.13	f114	SB	3	0	3	0	D1	A2	1	1	0	0
f114r.14	f114	SB	10PLUS	1	11	0	C2	A2	3	1	1	1
f114r.15	f114	SB	10PLUS	0	14	0	D1	B2	3	1	1	1
f114r.18	f114	SB	7	0	7	0	B2	F1	1	1	0	0
f114r.19	f114	SB	10PLUS	1	12	0	P1	A2	4	1	1	1
f114r.20	f114	SB	10PLUS	0	13	0	C2	B2	5	1	1	1
f114r.21	f114	SB	4	0	4	0	B2	F3	0	0	0	0
f114r.26	f114	SB	10PLUS	0	10	1	A2	B3	1	1	0	0
f114r.27	f114	SB	7	0	7	0	K1	A2	1	1	0	0
f114r.3	f114	SB	1	0	1	0	A2	B1	0	0	0	0
f114r.32	f114	SB	10PLUS	1	10	0	Q2	C1	0	0	0	0
f114r.37	f114	SB	10PLUS	0	13	0	A1	H1	1	1	0	0
f114r.4	f114	SB	10PLUS	1	10	0	P2	B2	3	1	1	1
f114r.40	f114	SB	10PLUS	0	10	0	A2	A2	4	1	1	1
f114r.45	f114	SB	7	0	7	0	B1	A2	0	0	0	0
f114r.7	f114	SB	8	0	8	0	K1	F1	2	1	1	0
f114v.1	f114	SB	10PLUS	1	10	0	P1	G1	3	1	1	1
f114v.11	f114	SB	10PLUS	1	10	1	Q2	B3	2	1	1	0
f114v.15	f114	SB	10PLUS	0	11	0	A1	A2	3	1	1	1
f114v.16	f114	SB	10PLUS	0	12	1	A2	B3	1	1	0	0
f114v.2	f114	SB	10PLUS	0	11	0	B1	B2	3	1	1	1
f114v.20	f114	SB	10PLUS	1	10	0	Q2	A2	3	1	1	1
f114v.21	f114	SB	10PLUS	0	10	0	B1	B2	2	1	1	0
f114v.22	f114	SB	8	0	8	0	A2	A2	1	1	0	0
f114v.28	f114	SB	7	0	7	1	Q2	B3	1	1	0	0
f114v.31	f114	SB	9	0	9	0	A1	C1	2	1	1	0
f114v.35	f114	SB	7	0	7	1	A2	B3	0	0	0	0
f114v.5	f114	SB	5	0	5	0	K1	A2	1	1	0	0
f114v.6	f114	SB	10PLUS	1	10	0	Q2	A2	4	1	1	1
f114v.8	f114	SB	9	1	9	0	P1	G1	4	1	1	1
f114v.9	f114	SB	10PLUS	0	11	0	C2	A2	2	1	1	0
f115r.10	f115	SB	10PLUS	1	10	0	Q2	C1	5	1	1	1
f115r.17	f115	SB	10PLUS	0	11	0	D1	F1	1	1	0	0
f115r.19	f115	SB	10PLUS	1	10	1	P1	B3	6	1	1	1
f115r.25	f115	SB	7	0	7	0	A2	A2	2	1	1	0
f115r.28	f115	SB	7	0	7	0	K1	C2	1	1	0	0
f115r.4	f115	SB	10PLUS	1	11	0	B1	C1	3	1	1	1
f115r.40	f115	SB	10PLUS	1	10	0	P1	F1	3	1	1	1
f115r.45	f115	SB	5	0	5	0	A2	C2	3	1	1	1
f115r.5	f115	SB	10PLUS	0	11	0	A2	A1	4	1	1	1
f115v.10	f115	SB	7	0	7	0	C2	A2	2	1	1	0
f115v.12	f115	SB	4	0	4	0	A2	G1	2	1	1	0
f115v.13	f115	SB	10PLUS	1	11	0	P1	B2	3	1	1	1
f115v.20	f115	SB	8	0	8	0	A2	A2	0	0	0	0
f115v.21	f115	SB	10PLUS	1	10	0	Q2	A2	5	1	1	1
f115v.23	f115	SB	6	0	6	0	B2	A2	1	1	0	0
f115v.26	f115	SB	10PLUS	0	11	0	B1	C1	4	1	1	1
f115v.30	f115	SB	8	0	8	0	A2	A2	1	1	0	0
f115v.33	f115	SB	5	0	5	0	A2	A2	0	0	0	0
f115v.37	f115	SB	8	1	8	0	Q2	A2	1	1	0	0
f115v.39	f115	SB	9	0	9	0	B1	C1	2	1	1	0
f115v.6	f115	SB	10PLUS	1	10	0	P1	B2	2	1	1	0
f115v.7	f115	SB	10PLUS	0	10	1	B1	B3	4	1	1	1
f115v.9	f115	SB	10PLUS	0	10	0	A2	C1	2	1	1	0
f116r.17	f116	SB	8	0	8	0	B1	A2	0	0	0	0
f116r.22	f116	SB	10PLUS	0	12	0	B1	B4	1	1	0	0
f116r.3	f116	SB	9	0	9	0	B1	A2	1	1	0	0
f116r.42	f116	SB	10PLUS	0	10	1	D1	B3	1	1	0	0
f116r.8	f116	SB	10PLUS	0	10	0	B1	A2	4	1	1	1
