site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
AS46F4CF0F3BC105	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0006	20	eẅr	eẅr¤	expan
AS938FD6ABC4AD8B	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0006	21	weıſh	weıſh¤	expan
AS7868A32E37E988	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0006	22	bıtt	bıtt¤	expan
AS8A87B640F809D8	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0007	23	B	B¤	expan
AS20D3E63DD457E6	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0008	24	erſamk	erſamk¤	expan
AS47F410C5F3711A	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0008	25	gancʒe	gancʒe¤	expan
AS77786A9E126294	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0008	26	dıen	dıen¤	expan
ASFA62F1EC55E62B	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0009	27	vnſn	vnſn¤	expan
AS4AB510552F66D3	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0009	28	weg	weg¤	expan
AS67F1B9BF11CDB5	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0010	29	gencʒl	gencʒl¤	expan
AS7263A1D2501C8F	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0010	30	gelawbe	gelawbe¤	expan
ASF910390B430456	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0010	31	darub	darub¤	expan
AS2A23D439B68A92	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0010	32	auſrıcht	auſrıcht¤	expan
AS0353E089F6BD24	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0011	33	fertıg	fertıg¤	expan
ASE48633C90CB2B7	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0011	34	vnſn	vnſn¤	expan
AS3BDBF6BE7F2644	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0012	35	freẅntſch	freẅntſch¤	expan
AS0219D20142DB7F	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0012	36	gute	gute¤	expan
AS9F3DC038258058	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0012	37	wılln	wılln¤	expan
AS8F5EC9E4A277F5	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0013	38	ſund	ſund¤	expan
ASAC90741EB09DA7	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0013	39	habn	habn¤	expan
ASDB15E5A2E35D36	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0013	40	eẅn	eẅn¤	expan
AS1AC4681FD00DC7	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0014	41	gn	gn¤	expan
ASBEF0D7B8875135	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0014	42	wölt	wölt¤	expan
ASDE754039DB1164	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0014	43	welln	welln¤	expan
ASE284195C396C01	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0014	44	fürſıchtık	fürſıchtık¤	expan
AS5AD0F3C1277812	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0015	45	dat	dat¤	expan
AS9DC16966ECAA31	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0015	46	ſ	ſ¤	expan
ASADD5B788D1C064	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0016	47	wıllıkl	wıllıkl¤	expan
AS3B67BE66C325A6	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0016	48	gn	gn¤	expan
AS48CD3DE4EEE571	NUREMBERG	NB_B4_R001637	NB_B4_R001637_L0016	49	vdıenen	vdıenen¤	expan
ASCF3418ED8C12C9	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0001	1	wolgelert	wolgelert¤	expan
AS0064B6921BF67C	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0001	2	Staſchr	Staſchr¤	expan
AS69A9DBD1B85411	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0001	3	gröſʒn	gröſʒn¤	expan
AS0D37599E6C44C8	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0002	4	furdrungbr	furdrungbr¤	expan
AS8924CF1185E0BA	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0003	5	vorg	vorg¤	expan
AS40E37CFF2C848B	NUREMBERG	NB_B4_R001638	NB_B4_R001638_L0003	6	weg	weg¤	expan
ASD6564F445E6CA6	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0001	1	erſame	erſame¤	expan
ASFB7919CF10BCD9	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0001	2	vnſs	vnſs¤	expan
AS040D50076152A1	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0001	3	hren	hren¤	expan
AS675C501F6EF724	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0001	4	Ercʒbıſch	Ercʒbıſch¤	expan
ASADA8FC5CCA9161	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0001	5	pthonorȷ	pthonorȷ¤	expan
AS284B7A3A4F3BCC	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0002	6	wıſſenl	wıſſenl¤	expan
AS4B08100F7AA307	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0003	7	L	L¤	expan
AS8E74049B80DB00	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0003	8	vnſ	vnſ¤	expan
AS4F3481AD99F692	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0003	9	b	b¤	expan
ASC52816E6205E5D	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0003	10	Conr	Conr¤	expan
ASB4C77DBF05F665	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0003	11	Pfıncʒıg	Pfıncʒıg¤	expan
ASA65452E871C3FE	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0004	12	vlaſſen	vlaſſen¤	expan
AS70B37528C38446	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0004	13	etlıch	etlıch¤	expan
ASF4009EA674A7E7	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0004	14	weg	weg¤	expan
ASA23C642BBE8C43	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0004	15	vnſn	vnſn¤	expan
ASA479A525362A3F	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0005	16	mug	mug¤	expan
AS568516F4062D48	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0005	17	habn	habn¤	expan
ASAF3CD82043A8FA	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0005	18	Conr	Conr¤	expan
AS6AEAC04A745AEE	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0006	19	vnſm	vnſm¤	expan
ASFA2F8A35348AC8	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0006	20	B	B¤	expan
ASE409335EE49129	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0006	21	dıen	dıen¤	expan
ASDF6C31965D4727	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0006	22	befolhe	befolhe¤	expan
ASBD585D960E4650	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0007	23	bıtt	bıtt¤	expan
AS1F57B3CE16D1FD	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0007	24	denſ	denſ¤	expan
ASA0D58B4A95E167	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0007	25	vnſn	vnſn¤	expan
AS582E2B38642F37	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0007	26	dıen	dıen¤	expan
AS55C998C7885BF4	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0007	27	darub	darub¤	expan
ASAE8E733EC1C10B	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0008	28	rıcht	rıcht¤	expan
ASEF418975E9933E	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0008	29	eẅn	eẅn¤	expan
AS9216DDE52ADBF1	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0008	30	wılln	wılln¤	expan
ASE22DB8674338AC	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0008	31	beweıſe	beweıſe¤	expan
AS863C105AD60E6B	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0009	32	welln	welln¤	expan
ASB96D9BBC15730E	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0009	33	dat	dat¤	expan
AS01C221BEFE60EF	NUREMBERG	NB_B4_R001639	NB_B4_R001639_L0009	34	ſ	ſ¤	expan
AS0A74AE907BD776	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0001	1	Hn	Hn¤	expan
AS094102C2B0A20D	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0001	2	hren	hren¤	expan
AS37015721753A29	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0001	3	Abemſpg	Abemſpg¤	expan
AS82BD24CE732CA5	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0002	4	Gnedıg	Gnedıg¤	expan
ASB666CE3CDA81C1	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0002	5	hre	hre¤	expan
AS7E812B8BE9D40C	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0002	6	eẅr	eẅr¤	expan
AS52A3937C11CCE8	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0002	7	geſchaıd	geſchaıd¤	expan
ASE954CDBB20BBA0	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0003	8	Nür	Nür¤	expan
AS08F742F6DDF8E6	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0004	9	halt	halt¤	expan
ASFC87CCDE77CA8D	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0005	10	Jrnthalb	Jrnthalb¤	expan
AS23577B0EF56708	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0005	11	begt	begt¤	expan
ASC5F8A56A040F7F	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	12	brıng	brıng¤	expan
AS25F4BADEC476BD	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	13	Recht	Recht¤	expan
ASDE11BD58E3ADE4	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	14	welln	welln¤	expan
ASD402485AEA0C4C	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	15	meine	meine¤	expan
ASC3AADAFA3145A7	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	16	gnedıg	gnedıg¤	expan
AS7C1F52428803D4	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0006	17	hren	hren¤	expan
AS24C6FE6EAB441A	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0007	18	hcʒog	hcʒog¤	expan
AS59CA49E4C3B9B5	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0007	19	weg	weg¤	expan
AS6C706C7AFDCDCC	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0007	20	ıecʒ	ıecʒ¤	expan
AS1DFDA878EB3C3C	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0008	21	Habn	Habn¤	expan
AS87B9DC4C06768B	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0009	22	darub	darub¤	expan
AS7139082985028A	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0010	23	ſölıch	ſölıch¤	expan
AS0D8338F30D88FF	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0010	24	weg	weg¤	expan
AS0A93B3EB00F7CF	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0010	25	worde	worde¤	expan
AS0618FB205AE01E	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0011	26	fleıſʒıkl	fleıſʒıkl¤	expan
ASB32D2AFEFE0965	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0011	27	falln	falln¤	expan
AS6182BBD53C5D5F	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0012	28	ſülln	ſülln¤	expan
AS3909C330E13B4F	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0013	29	wıllıkl	wıllıkl¤	expan
AS3A4EB897E2558C	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0013	30	gn	gn¤	expan
AS246A6A98AB9C38	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0013	31	vdıenen	vdıenen¤	expan
AS99EC857E566FCA	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0013	32	ab	ab¤	expan
AS227A39C2B310AD	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0013	33	maine	maine¤	expan
ASC7B50ABADCE531	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	34	welln	welln¤	expan
AS616A1FF2AA6EE2	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	35	eẅn	eẅn¤	expan
ASD8E73E18FF9142	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	36	gnad	gnad¤	expan
ASB4166E56D7A1DB	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	37	darub	darub¤	expan
AS44887FEDFF2EF3	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	38	freẅntl	freẅntl¤	expan
AS9A73FA833029D7	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0014	39	Recht	Recht¤	expan
AS4AFAA032AF918D	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0015	40	ſtett	ſtett¤	expan
AS89E31112DA5A1D	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0015	41	ſülln	ſülln¤	expan
AS3659CDFC509345	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0015	42	wen	wen¤	expan
AS2C3E6D1CEA1DEA	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	43	vtrag	vtrag¤	expan
AS555DFB683A0F0B	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	44	darub	darub¤	expan
AS11EFD797D0E104	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	45	verſchr	verſchr¤	expan
ASFF831DD5298D55	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	46	antwt	antwt¤	expan
AS695F16639B5037	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	47	wıd	wıd¤	expan
ASFCF5C7CC463F3D	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0016	48	wıſſ	wıſſ¤	expan
AS2C746663FF1F47	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0017	49	dıſ	dıſ¤	expan
AS523DA2CE7886A8	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0017	50	bott	bott¤	expan
AS03C8B6FF9E67F6	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0017	51	Dat	Dat¤	expan
AS7ABAA86E136437	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0017	52	fıa	fıa¤	expan
ASEF531C5E9A0481	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0017	53	an	an¤	expan
AS561BC0EBB212E6	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0018	54	Pet	Pet¤	expan
ASAA67FE227ADAD3	NUREMBERG	NB_B4_R001640	NB_B4_R001640_L0018	55	ſeor	ſeor¤	expan
AS4112ADDC61A46E	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0001	1	derſ	derſ¤	expan
AS77A93A8D3E993C	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0002	2	weg	weg¤	expan
AS7D02CA55DB2498	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0004	3	Hanſ	Hanſ¤	expan
ASC86F6B2E086DE4	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0004	4	Troſtpg	Troſtpg¤	expan
AS53BB39707D2595	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0004	5	vnſm	vnſm¤	expan
ASA3C0B11D222D94	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0004	6	B	B¤	expan
AS4E38422B65C6A9	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	7	L	L¤	expan
ASE8605AF78A14D9	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	8	Hans	Hans¤	expan
AS7DD6D959B6C363	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	9	habn	habn¤	expan
AS58B27A3969114A	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	10	vnom	vnom¤	expan
AS3BE2F1E9ABE149	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	11	Öſterr	Öſterr¤	expan
ASA053AADBBC5A1C	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0005	12	vnwılln	vnwılln¤	expan
ASE16AA5FBA70D33	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	13	ʒweyug	ʒweyug¤	expan
ASA82F82F488A521	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	14	vloffen	vloffen¤	expan
ASD9C9E2B1801DE1	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	15	cʒwıſch	cʒwıſch¤	expan
AS1D401DED1C2786	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	16	vett	vett¤	expan
AS350FC2F1CA8082	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	17	H	H¤	expan
AS831277FAF74CDC	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0006	18	Troſtpg	Troſtpg¤	expan
ASFFDB8513200914	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0007	19	Hanſ	Hanſ¤	expan
AS1001E053A1CFB6	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0007	20	ʒwıſch	ʒwıſch¤	expan
AS64AB08B8AD8FEF	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0008	21	ernſtl	ernſtl¤	expan
AS5F83CDEE0ED5FE	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0008	22	obg	obg¤	expan
AS91ED4B4F85F10B	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0009	23	Hanſ	Hanſ¤	expan
AS3FF6492EC874B4	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0009	24	ſchık	ſchık¤	expan
ASF4681F383265DC	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0009	25	freẅntl	freẅntl¤	expan
AS8FBDA80EA8A458	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0009	26	recht	recht¤	expan
ASE89DF6A7EBA9B1	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0010	27	deſgleıch	deſgleıch¤	expan
AS9BDF094F45A05F	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0010	28	vorg	vorg¤	expan
ASA88601071A3669	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0010	29	vnſn	vnſn¤	expan
ASD281D5EF048A5E	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0011	30	wılln	wılln¤	expan
AS874DF433AAE4FA	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0011	31	Dat	Dat¤	expan
AS1C3F6B166741E4	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0011	32	fıa	fıa¤	expan
AS86C052F3356CDC	NUREMBERG	NB_B4_R001641	NB_B4_R001641_L0011	33	an	an¤	expan
ASA63D38482F7BA3	NUREMBERG	NB_B4_R001642	NB_B4_R001642_L0001	1	Burgmeıſt	Burgmeıſt¤	expan
AS66AA32F45295C3	NUREMBERG	NB_B4_R001642	NB_B4_R001642_L0001	2	Hr	Hr¤	expan
AS564671188A60AA	NUREMBERG	NB_B4_R001642	NB_B4_R001642_L0001	3	Hr	Hr¤	expan
ASCA4FE4F6198292	NUREMBERG	NB_B4_R001642	NB_B4_R001642_L0002	4	fıa	fıa¤	expan
AS2B71FDF786C464	NUREMBERG	NB_B4_R001642	NB_B4_R001642_L0002	5	an	an¤	expan
AS131FD508B87828	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0001	1	VVılhelm	VVılhelm¤	expan
AS5902B78C254A1E	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0001	2	vnſm	vnſm¤	expan
AS0C170056F720DF	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0001	3	B	B¤	expan
AS7D49CFD51CD5F7	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0001	4	Ratg	Ratg¤	expan
ASB33CA28201FF19	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0002	5	L	L¤	expan
ASD82755279B5388	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0002	6	wıſſenl	wıſſenl¤	expan
AS9CAE79308AD796	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0002	7	ıecʒ	ıecʒ¤	expan
ASB49ECE8F665A39	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0003	8	lande	lande¤	expan
AS3250E6914F05D5	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0003	9	darub	darub¤	expan
ASDA314BCA2CE918	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0003	10	wıd	wıd¤	expan
AS8C7B9D90232A51	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0003	11	vnſr	vnſr¤	expan
AS40E812AE5287E1	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0004	12	B	B¤	expan
AS47E8318D3784B2	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0004	13	ſamenthaft	ſamenthaft¤	expan
ASD4AD7AD6E584B1	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0004	14	hauf	hauf¤	expan
ASD8D6893600A77F	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0006	15	and	and¤	expan
AS0294451241911D	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0006	16	gewönl	gewönl¤	expan
ASCB43839973D93F	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0006	17	vnſ	vnſ¤	expan
AS74F367742A19A4	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0006	18	mainug	mainug¤	expan
ASC1AE564CCBAD79	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0007	19	vnſn	vnſn¤	expan
AS02695F187832FF	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0008	20	hauf	hauf¤	expan
AS5DCC5387CC5E26	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0008	21	habn	habn¤	expan
AS530E8891F59C05	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0009	22	andr	andr¤	expan
AS544FDB62D64BBD	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0009	23	vnſr	vnſr¤	expan
AS1DA90E5D1E7BB2	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0009	24	ʒubeſtelln	ʒubeſtelln¤	expan
AS9CE6FD7B5ADBD5	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0010	25	vorg	vorg¤	expan
AS3B040920824595	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0010	26	vnſm	vnſm¤	expan
AS8612AD56BC4AD1	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0010	27	gnedıgſt	gnedıgſt¤	expan
AS26D0BBF6036DAC	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0010	28	hren	hren¤	expan
AS538FA7F1FD7DF8	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0011	29	Römiſch	Römiſch¤	expan
AS67637686C00E6D	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0011	30	vollreıte	vollreıte¤	expan
ASF55F482D36B1F8	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0011	31	beſorg	beſorg¤	expan
ASFA4572EA47EC63	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0011	32	ordnug	ordnug¤	expan
AS21AF5DA087F70A	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0012	33	gehalte	gehalte¤	expan
AS0A151F72EBF2C6	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0012	34	wden	wden¤	expan
AS3192944A82FDF1	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0012	35	darub	darub¤	expan
AS3FF4EF1049D96D	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0012	36	bıtt	bıtt¤	expan
AS6718D492830278	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0012	37	befelh	befelh¤	expan
AS769FD73DBFC908	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0014	38	vnſr	vnſr¤	expan
AS7FF5E8C11B7CA9	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0015	39	vnſn	vnſn¤	expan
ASFA7A513A9C6B14	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0015	40	weg	weg¤	expan
ASCF9C723CD1E996	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0016	41	gehalt	gehalt¤	expan
AS3E50C4193967B0	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0016	42	wde	wde¤	expan
AS1375FA77B7CEEB	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0017	43	welh	welh¤	expan
ASC7251125E0A2EF	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0017	44	vnſ	vnſ¤	expan
ASC309AB396BDDCE	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0018	45	darub	darub¤	expan
AS54C97E925CDC00	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0018	46	ſtraff	ſtraff¤	expan
AS0AC632F45FF14E	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0018	47	empfolh	empfolh¤	expan
AS53EE6593781F6C	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0022	48	gencʒl	gencʒl¤	expan
AS3759BD842E3103	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0022	49	vnſn	vnſn¤	expan
AS647FE88F4942BE	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0022	50	welln	welln¤	expan
AS9CB601D5B94326	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0022	51	gn	gn¤	expan
ASA23767595289CE	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0022	52	erkenn	erkenn¤	expan
AS96FDBB6EC1FD28	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0023	53	ſchık	ſchık¤	expan
ASC3B2CF25D41470	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0023	54	vnſn	vnſn¤	expan
AS2BD5843CD906C9	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0023	55	br	br¤	expan
AS4CE1B30759969F	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0023	56	gemeine	gemeine¤	expan
ASE826062C575B68	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0024	57	kawffma	kawffma¤	expan
AS173CE6E0610487	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0024	58	vhören	vhören¤	expan
AS2C4DA6B95041D3	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0024	59	vnſmeinug	vnſmeinug¤	expan
AS14B297E6790DEA	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0026	60	dat	dat¤	expan
AS08A55BC37EAA9B	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0026	61	vıgı	vıgı¤	expan
AS8DB1E94EAAC31E	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0027	62	vordſt	vordſt¤	expan
ASB49984BC2681E0	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0027	63	vcʒeıhet	vcʒeıhet¤	expan
ASDBC196AFBD0A82	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0027	64	den	den¤	expan
AS83996BEB1A3CB1	NUREMBERG	NB_B4_R001643	NB_B4_R001643_L0028	65	gemaine	gemaine¤	expan
