pair_rule	left_form	right_form	proposed_segmentation	editions_present	alternate_readings_not_replications	left_physical_folios	right_physical_folios	left_loci_count	right_loci_count	same_locus_count	same_page_count	representative_left_loci	representative_right_loci	ranking_score	evidence_ceiling
Q_OUTER_INSERTION	okan	qokan	q+okan	IT2a;RF1b;ZL3b	1	6	8	7	8	1	3	f103v.13;f111v.33;f1r.12;f1r.4;f80r.10;f86v6.43;fRos.20	f103v.25;f111v.33;f116r.42;f75r.9;f78r.14;f79v.35;f80r.45;f95v2.4	357	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteody	qoteody	q+oteody	IT2a;RF1b;ZL3b	1	21	9	39	12	0	3	f102v1.22;f104r.37;f105v.6;f106v.28;f111r.15;f111r.18;f112r.42;f112v.31	f100v.14;f102v1.7;f105r.13;f105r.6;f108r.41;f114v.2;f114v.24;f115v.19	357	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheo	cheodal	cheo+∅/dal	IT2a;RF1b;ZL3b	1	33	6	90	7	1	3	f100v.18;f101r.9;f101v.22;f101v.26;f102r2.19;f102v1.21;f102v1.8;f102v1.9	f104r.37;f106r.20;f39v.12;f87r.10;f89r2.6;f89r2.7;f99r.48	357	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chodal	chody	cho+dal/dy	IT2a;RF1b;ZL3b	1	6	48	7	98	1	4	f106v.16;f106v.17;f114r.27;f13v.2;f39v.4;f68r3.1;f70r1.18	f102r2.19;f104r.15;f104v.28;f106r.33;f106v.12;f106v.6;f107r.25;f107v.1	357	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pchedar	pchedy	pche+dar/dy	IT2a;RF1b;ZL3b	1	9	22	12	34	0	4	f104r.27;f111r.44;f26v.1;f34v.6;f48v.7;f75r.17;f75v.1;f83r.1	f103r.21;f103r.37;f103v.12;f103v.9;f104r.43;f104v.32;f105v.8;f106v.32	357	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otcho	qotcho	q+otcho	IT2a;RF1b;ZL3b	1	11	9	11	11	0	0	f14r.7;f15r.14;f1v.9;f32r.13;f37r.9;f47r.10;f53r.5;f69v.1	f102r2.16;f114r.32;f115r.13;f29v.7;f2v.2;f32v.4;f49r.20;f49v.36	356	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qo	qodar	qo+∅/dar	IT2a;RF1b;ZL3b	1	41	9	67	11	0	2	f102r2.5;f108r.6;f111r.22;f111r.49;f111v.14;f111v.21;f111v.28;f112r.12	f101r.9;f17r.2;f24r.5;f3v.4;f41r.8;f85r2.10;f86v6.10;f86v6.25	356	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qodar	qody	qo+dar/dy	IT2a;RF1b;ZL3b	1	9	14	11	17	0	2	f101r.9;f17r.2;f24r.5;f3v.4;f41r.8;f85r2.10;f86v6.10;f86v6.25	f105r.2;f105r.6;f106v.30;f106v.40;f108r.2;f17r.5;f40v.15;f42r.18	356	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	ockhey	qockhey	q+ockhey	IT2a;RF1b;ZL3b	1	9	14	10	18	0	4	f102v1.7;f104v.3;f107r.41;f31v.2;f58v.18;f71r.12;f83r.19;f89r2.15	f102r2.10;f102r2.18;f102v1.23;f106r.17;f106v.35;f108r.15;f111r.49;f51r.12	355	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okshy	qokshy	q+okshy	IT2a;RF1b;ZL3b	1	11	9	12	10	0	4	f106v.22;f13v.4;f14v.5;f15r.10;f17r.2;f18v.2;f23r.9;f75v.18	f103r.37;f103v.22;f106v.18;f107v.27;f18v.3;f23r.8;f4v.4;f52r.7	355	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okcho	qokcho	q+okcho	IT2a;RF1b;ZL3b	1	9	11	9	14	0	1	f104r.13;f106r.2;f115r.18;f24v.2;f27v.4;f45r.11;f47r.9;f66r.52	f106v.35;f115r.23;f115r.37;f19r.7;f25v.4;f25v.6;f56v.8;f57r.5	354	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okody	qokody	q+okody	IT2a;RF1b;ZL3b	1	11	9	20	9	0	0	f101v.20;f102r2.6;f102v1.21;f102v2.10;f112r.5;f114r.1;f39v.4;f69r.39	f113v.18;f26v.5;f3r.13;f43r.12;f50v.3;f51v.10;f52v.10;f86v3.13	354	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otal	otaldy	otal+∅/dy	IT2a;RF1b;ZL3b	1	54	9	148	9	0	4	f100r.14;f101v.22;f101v.3;f103r.21;f103v.17;f103v.23;f103v.25;f104r.14	f101v.2;f58r.30;f67r1.8;f70v2.17;f78v.26;f79v.1;f88r.12;f95v1.4	354	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ykeeo	ykeeody	ykeeo+∅/dy	IT2a;RF1b;ZL3b	1	9	12	9	14	0	1	f104r.16;f105v.21;f108r.11;f31v.3;f41r.2;f67v1.21;f70r2.3;f73v.29	f102v1.22;f106r.1;f41v.3;f48r.1;f58v.29;f58v.38;f66r.55;f66r.72	354	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oteo	oteodar	oteo+∅/dar	IT2a;RF1b;ZL3b	1	15	5	22	8	1	3	f102v2.21;f102v2.23;f104r.43;f106v.1;f108v.1;f111r.15;f111r.24;f113v.33	f105r.36;f41v.5;f70r1.3;f70r2.16;f71v.1;f72r1.12;f72r3.14;f72v2.11	353	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olchedy	qolchedy	q+olchedy	IT2a;RF1b;ZL3b	1	20	8	40	12	0	7	f106r.6;f108v.53;f111r.6;f111r.9;f112v.43;f113v.14;f113v.43;f114r.20	f75r.2;f75v.44;f76r.19;f76r.26;f77r.34;f78v.15;f80v.3;f81v.17	352	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otey	oteydy	otey+∅/dy	IT2a;RF1b;ZL3b	1	32	2	63	2	2	2	f103r.1;f103r.24;f103r.36;f103r.9;f103v.13;f103v.33;f105r.5;f106r.13	f68v2.6;f73v.22	352	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ctheo	ctheody	ctheo+∅/dy	IT2a;RF1b;ZL3b	1	6	5	6	6	1	2	f101v.25;f108v.25;f22r.9;f53v.9;f72v2.1;f90r2.3	f101v.25;f51v.6;f53v.5;f87r.10;f87r.3;f89r1.8	351	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeeor	qokeeor	q+okeeor	IT2a;RF1b;ZL3b	1	10	8	15	10	0	1	f101r.4;f102v2.19;f102v2.21;f102v2.34;f102v2.36;f108v.31;f111v.42;f112r.31	f106r.13;f108v.23;f108v.44;f112v.3;f113v.8;f115r.2;f30v.6;f90v1.2	350	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olkain	qolkain	q+olkain	IT2a;RF1b;ZL3b	1	14	5	36	5	1	2	f107r.37;f107v.24;f107v.36;f112v.29;f113r.7;f116r.11;f75v.39;f78r.15	f39r.15;f77r.30;f80v.32;f82v.31;f83r.41	350	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	che	chedy	che+∅/dy	IT2a;RF1b;ZL3b	1	5	47	5	469	1	3	f105v.10;f67v1.24;f68r3.5;f70r2.13;f72v2.1	f103r.13;f103r.14;f103r.19;f103r.2;f103r.28;f103r.29;f103r.3;f103r.36	350	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okedal	okedar	oke+dal/dar	IT2a;RF1b;ZL3b	1	8	5	11	5	1	2	f108r.3;f111r.4;f112v.27;f43v.6;f72r2.6;f73r.16;f73v.5;f76r.54	f103r.5;f108v.7;f43v.13;f76v.7;fRos.122	350	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okedar	okedy	oke+dar/dy	IT2a;RF1b;ZL3b	1	5	38	5	109	1	5	f103r.5;f108v.7;f43v.13;f76v.7;fRos.122	f103r.21;f103r.4;f103v.35;f105r.17;f107v.32;f108r.20;f108r.27;f108r.29	350	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oko	okody	oko+∅/dy	IT2a;RF1b;ZL3b	1	8	11	10	20	0	1	f113v.11;f13v.2;f44v.7;f58v.26;f68r2.6;f68v3.5;f68v3.8;f70r2.18	f101v.20;f102r2.6;f102v1.21;f102v2.10;f112r.5;f114r.1;f39v.4;f69r.39	350	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oko	qoko	q+oko	IT2a;RF1b;ZL3b	1	8	8	10	9	0	0	f113v.11;f13v.2;f44v.7;f58v.26;f68r2.6;f68v3.5;f68v3.8;f70r2.18	f104v.6;f112r.19;f30r.4;f47r.9;f55r.9;f86v5.16;f86v6.11;f89v2.20	349	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qoko	qokody	qoko+∅/dy	IT2a;RF1b;ZL3b	1	8	9	9	9	0	0	f104v.6;f112r.19;f30r.4;f47r.9;f55r.9;f86v5.16;f86v6.11;f89v2.20	f113v.18;f26v.5;f3r.13;f43r.12;f50v.3;f51v.10;f52v.10;f86v3.13	349	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	tcho	tchody	tcho+∅/dy	IT2a;RF1b;ZL3b	1	11	8	11	9	0	0	f113r.48;f1v.9;f21v.3;f30v.7;f32v.2;f35v.7;f42v.1;f47v.10	f11r.1;f51v.3;f52r.3;f6v.6;f7v.1;f8r.11;f90v2.3;f95v1.3	349	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ochey	otchey	o/ot+chey	IT2a;RF1b;ZL3b	1	8	26	8	33	0	1	f108v.34;f111r.10;f34r.13;f56v.3;f5r.2;f68v3.12;f71v.1;f72r3.19	f105v.9;f106r.13;f106v.38;f107v.32;f111v.29;f111v.8;f113v.1;f113v.26	348	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oain	qoain	q+oain	IT2a;RF1b;ZL3b	1	9	8	12	8	0	2	f103r.10;f103r.12;f107v.39;f111r.45;f111v.35;f112r.5;f112v.41;f116r.2	f103v.40;f111r.22;f112r.23;f114r.30;f116r.12;f17v.17;f50v.4;f86v4.7	348	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	octhy	qocthy	q+octhy	IT2a;RF1b;ZL3b	1	12	8	13	8	0	0	f103v.10;f104r.12;f106v.5;f111r.25;f112r.15;f114v.34;f29v.11;f3r.12	f107r.32;f13v.9;f37v.1;f4v.4;f54v.10;f85r1.13;f89r1.7;f90r1.7	348	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okees	qokees	q+okees	IT2a;RF1b;ZL3b	1	13	8	20	8	0	2	f105r.2;f105v.13;f112v.35;f31v.3;f40v.17;f57v.2;f66r.69;f67r1.5	f31r.2;f34v.6;f40v.14;f66r.52;f79v.40;f84v.12;f86v5.21;f95r1.3	348	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okoiin	qokoiin	q+okoiin	IT2a;RF1b;ZL3b	1	9	8	11	8	0	0	f107r.9;f107v.39;f20v.11;f37v.10;f6r.5;f72r1.1;f89r2.27;f90r2.6	f104r.44;f115r.11;f21r.5;f25v.4;f29v.10;f35r.13;f56v.1;f82r.28	348	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qokedar	qokedy	qoke+dar/dy	IT2a;RF1b;ZL3b	1	8	39	8	224	0	8	f108v.32;f111v.4;f112v.15;f34v.4;f39r.7;f76r.40;f78r.6;f83v.4	f103r.32;f103r.4;f103r.53;f104r.17;f104v.35;f105r.17;f105r.21;f105r.26	348	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	she	shedar	she+∅/dar	IT2a;RF1b;ZL3b	1	28	8	33	8	0	1	f101v.23;f102r1.5;f103r.7;f111v.17;f112r.17;f112v.42;f17v.17;f1r.13	f103r.45;f113r.37;f114r.19;f115r.44;f66v.13;f77r.25;f85r1.9;f95v1.6	348	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeeol	qokeeol	q+okeeol	IT2a;RF1b;ZL3b	1	16	7	22	11	0	4	f100r.26;f101r.6;f102v1.19;f102v2.34;f103r.47;f105r.15;f111r.19;f113v.30	f100r.15;f108v.16;f108v.19;f111r.28;f111r.42;f113r.16;f70v1.12;f89r1.17	346	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okear	qokear	q+okear	IT2a;RF1b;ZL3b	1	13	7	14	10	0	1	f102v2.21;f103v.9;f106v.16;f108v.15;f111v.9;f15r.6;f31v.9;f57v.13	f107r.5;f108v.44;f111r.10;f111r.22;f111r.3;f75v.48;f77r.44;f83v.14	345	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olchey	qolchey	q+olchey	IT2a;RF1b;ZL3b	1	21	7	30	10	0	3	f101r.2;f101r.5;f102r2.20;f103v.15;f106v.29;f108v.48;f113v.12;f115r.41	f116r.34;f76r.19;f76r.20;f76r.40;f77r.41;f79r.9;f82v.23;f82v.28	345	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okodar	okody	oko+dar/dy	IT2a;RF1b;ZL3b	1	4	11	5	20	1	1	f1v.2;f67r2.63;f67r2.67;f70r2.18;fRos.62	f101v.20;f102r2.6;f102v1.21;f102v2.10;f112r.5;f114r.1;f39v.4;f69r.39	345	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qokal	qokaldy	qokal+∅/dy	IT2a;RF1b;ZL3b	1	41	7	191	10	0	5	f102r2.3;f102v1.11;f103r.17;f103r.21;f103r.24;f103r.31;f103r.32;f103r.33	f107v.6;f33r.2;f46r.4;f46v.6;f58r.19;f58r.32;f66r.67;f66r.69	345	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sh	shdar	sh+∅/dar	IT2a;RF1b;ZL3b	1	26	7	30	10	0	1	f100v.18;f104r.16;f106r.38;f113r.35;f116r.34;f18v.8;f1r.7;f21r.9	f103r.31;f106v.18;f112r.34;f115v.34;f68r2.11;f85r1.31;f85r1.8;f86v4.1	345	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shdar	shdy	sh+dar/dy	IT2a;RF1b;ZL3b	1	7	30	10	49	0	6	f103r.31;f106v.18;f112r.34;f115v.34;f68r2.11;f85r1.31;f85r1.8;f86v4.1	f103r.1;f103r.36;f103r.53;f103v.3;f103v.37;f104r.10;f106r.36;f106v.35	345	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	yteody	yteeody	y+te/tee+ody	IT2a;RF1b;ZL3b	1	9	7	14	10	0	1	f105r.16;f105r.6;f3r.17;f43r.2;f68r1.2;f68v2.12;f68v2.6;f70r1.11	f104r.2;f104r.3;f105r.12;f106r.1;f73r.4;f86v3.11;f86v3.34;f86v4.2	345	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okedal	qokedal	q+okedal	IT2a;RF1b;ZL3b	1	8	4	11	4	1	1	f108r.3;f111r.4;f112v.27;f43v.6;f72r2.6;f73r.16;f73v.5;f76r.54	f105r.21;f43v.6;f82v.5;f83r.18	344	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	kedar	kedy	ke+dar/dy	IT2a;RF1b;ZL3b	1	4	27	4	50	1	1	f105v.8;f108v.17;f43r.7;f57v.4	f103v.16;f107v.46;f107v.9;f108r.19;f108r.9;f111r.37;f111v.13;f111v.9	344	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okol	okoldy	okol+∅/dy	IT2a;RF1b;ZL3b	1	48	7	88	9	0	5	f100v.17;f101r.2;f101r.5;f101r.8;f101r.9;f101v.10;f102r1.14;f102r2.18	f105v.3;f40r.4;f68r1.28;f75r.44;f82r.37;f82v.45;f88r.26;f99r.30	344	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qokedal	qokedy	qoke+dal/dy	IT2a;RF1b;ZL3b	1	4	39	4	224	1	3	f105r.21;f43v.6;f82v.5;f83r.18	f103r.32;f103r.4;f103r.53;f104r.17;f104v.35;f105r.17;f105r.21;f105r.26	344	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shdal	shdy	sh+dal/dy	IT2a;RF1b;ZL3b	1	4	30	4	49	1	2	f103r.22;f112r.33;f77v.7;f86v6.4	f103r.1;f103r.36;f103r.53;f103v.3;f103v.37;f104r.10;f106r.36;f106v.35	344	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	chotey	choteey	cho+te/tee+y	IT2a;RF1b;ZL3b	1	7	7	9	9	0	0	f1r.27;f38v.4;f68v1.1;f70r1.2;f70r2.16;f70r2.2;f72v2.1;f85r2.8	f108v.34;f43r.14;f49v.42;f68r1.1;f68r3.1;f68v2.18;f70v2.1;f72r3.1	344	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	oteedy	oteeedy	o+te/tee+edy	IT2a;RF1b;ZL3b	1	32	4	114	4	1	4	f103r.10;f103r.16;f103r.26;f103r.41;f103r.45;f103v.14;f103v.17;f103v.18	f112r.45;f116r.18;f79r.33;fRos.62	344	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	qoteey	qoteeey	qo+te/tee+ey	IT2a;RF1b;ZL3b	1	26	4	43	4	1	3	f100r.14;f103r.1;f103r.26;f103r.40;f103v.17;f104r.41;f104v.42;f106r.42	f103r.54;f112r.24;f2v.7;f56v.2	344	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	do	so	d/s+o	IT2a;RF1b;ZL3b	1	15	7	20	8	0	0	f101v.23;f102r2.10;f102r2.11;f114r.20;f1v.3;f1v.7;f24v.13;f27v.4	f100r.14;f107r.42;f111r.25;f111r.26;f2r.9;f47r.6;f76v.25;f87r.6	343	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dshey	sshey	d/s+shey	IT2a;RF1b;ZL3b	1	11	7	13	8	0	1	f103r.54;f111r.11;f111r.23;f25v.3;f25v.5;f42v.2;f43v.4;f53v.6	f103r.53;f24r.17;f2v.5;f67r2.73;f68v3.2;f75r.23;f75v.64;f76v.39	343	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeey	oteey	o/ot+eey	IT2a;RF1b;ZL3b	1	7	48	8	142	0	5	f102r2.17;f105r.14;f106v.5;f112r.7;f72v1.27;f86v5.22;f86v6.34;f90v1.10	f100r.13;f100v.14;f101r.8;f102v2.30;f103r.11;f103r.12;f103r.18;f103r.24	343	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeey	qoeey	q+oeey	IT2a;RF1b;ZL3b	1	7	12	8	16	0	2	f102r2.17;f105r.14;f106v.5;f112r.7;f72v1.27;f86v5.22;f86v6.34;f90v1.10	f101v.21;f104v.31;f105r.21;f105r.28;f108v.23;f112v.27;f112v.28;f113r.12	343	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	daiir	saiir	d/s+aiir	IT2a;RF1b;ZL3b	1	22	7	32	7	0	3	f104r.3;f106r.22;f17v.10;f18v.5;f23r.8;f31r.9;f37r.10;f52v.2	f101v.27;f104r.41;f31r.14;f66r.71;f68v3.12;f69v.20;fRos.145	342	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchedy	schedy	d/s+chedy	IT2a;RF1b;ZL3b	1	18	7	26	7	0	2	f105v.30;f106r.12;f108r.19;f108v.4;f112r.12;f114r.19;f114r.7;f114v.1	f106v.14;f40v.11;f77v.37;f78r.9;f80v.3;f81v.7;f83r.6	342	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	od	qod	q+od	IT2a;RF1b;ZL3b	1	7	10	7	10	0	0	f102v2.21;f115r.3;f35v.13;f48r.5;f49r.18;f6r.10;fRos.20	f104r.5;f111r.29;f17r.3;f22v.1;f24r.14;f25r.2;f34r.9;f50v.8	342	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeal	qokeal	q+okeal	IT2a;RF1b;ZL3b	1	15	7	19	7	0	1	f101r.9;f102r2.19;f103r.24;f108v.10;f108v.18;f111r.37;f111v.1;f112r.35	f102r1.13;f108v.45;f111v.2;f112v.21;f58v.17;f83r.12;f94v.5	342	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeody	qoteeody	q+oteeody	IT2a;RF1b;ZL3b	1	10	7	12	7	0	1	f102r1.9;f106v.11;f108r.11;f108r.4;f113r.2;f57v.5;f68r3.1;f70v1.1	f106v.41;f114v.38;f20r.11;f57r.4;f68v2.3;f72r2.22;f86v3.27	342	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	do	dody	do+∅/dy	IT2a;RF1b;ZL3b	1	15	7	20	7	0	2	f101v.23;f102r2.10;f102r2.11;f114r.20;f1v.3;f1v.7;f24v.13;f27v.4	f112r.8;f114r.9;f17r.1;f34r.3;f38v.5;f52r.7;f85r2.21	342	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	kcho	kchody	kcho+∅/dy	IT2a;RF1b;ZL3b	1	7	7	8	7	0	0	f101v.19;f2v.2;f30v.7;f49r.12;f49v.26;f51r.7;f56v.9;f7v.8	f100v.19;f31v.2;f54v.6;f5r.1;f66r.57;f86v5.24;f87r.8	342	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	qoteody	qoteeody	qo+te/tee+ody	IT2a;RF1b;ZL3b	1	9	7	12	7	0	1	f100v.14;f102v1.7;f105r.13;f105r.6;f108r.41;f114v.2;f114v.24;f115v.19	f106v.41;f114v.38;f20r.11;f57r.4;f68v2.3;f72r2.22;f86v3.27	342	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okechedy	qokechedy	q+okechedy	IT2a;RF1b;ZL3b	1	3	4	5	4	1	1	f111r.23;f111r.39;f111v.2;f112r.34;f72v3.1	f108v.3;f111r.23;f81r.14;f82v.29	339	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okshey	qokshey	q+okshey	IT2a;RF1b;ZL3b	1	9	6	10	9	0	0	f102r1.13;f104r.32;f105v.38;f111v.26;f111v.45;f38r.2;f75v.61;f79r.21	f103v.34;f3r.13;f79v.7;f85r1.18;f85r2.22;f86v3.16;f86v6.33;f86v6.45	339	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otedaiin	qotedaiin	q+otedaiin	IT2a;RF1b;ZL3b	1	3	4	4	4	1	1	f105r.36;f86v4.2;fRos.103;fRos.122	f83r.22;f85r2.1;f86v4.2;f95v2.1	339	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeedy	oteedy	o/ot+eedy	IT2a;RF1b;ZL3b	1	6	32	8	114	0	5	f106v.18;f107r.39;f114r.15;f114r.29;f72v2.23;f72v3.25;f79v.24;f86v3.31	f103r.10;f103r.16;f103r.26;f103r.41;f103r.45;f103v.14;f103v.17;f103v.18	338	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeedy	qoeedy	q+oeedy	IT2a;RF1b;ZL3b	1	6	11	8	21	0	3	f106v.18;f107r.39;f114r.15;f114r.29;f72v2.23;f72v3.25;f79v.24;f86v3.31	f103r.7;f105r.12;f105v.29;f106v.12;f106v.32;f108r.15;f108r.21;f108v.18	338	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okeo	okeodar	okeo+∅/dar	IT2a;RF1b;ZL3b	1	12	3	21	3	1	2	f101v.26;f102r2.19;f102v2.23;f102v2.37;f26v.4;f31v.10;f67r1.6;f67r2.27	f69r.23;f70r1.3;f71r.1	338	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oteedar	oteedy	otee+dar/dy	IT2a;RF1b;ZL3b	1	3	32	3	114	1	3	f116r.8;f70v2.21;f86v4.2	f103r.10;f103r.16;f103r.26;f103r.41;f103r.45;f103v.14;f103v.17;f103v.18	338	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qotedal	qotedy	qote+dal/dy	IT2a;RF1b;ZL3b	1	3	31	3	83	1	3	f111v.5;f114v.34;f66r.53	f103r.13;f103r.15;f103r.6;f103v.5;f105r.26;f106r.1;f106r.36;f106v.11	338	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	ochor	otchor	o/ot+chor	IT2a;RF1b;ZL3b	1	6	15	7	17	0	2	f112r.25;f35r.15;f36v.2;f3r.3;f3v.10;f49v.18;f73r.22	f104r.23;f11v.3;f13r.4;f15r.2;f15v.5;f16v.1;f23v.4;f28r.2	337	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	odal	qodal	q+odal	IT2a;RF1b;ZL3b	1	16	6	20	7	0	0	f105r.16;f105v.23;f106v.34;f113v.8;f17v.1;f23r.10;f39r.9;f45v.8	f104r.35;f51v.4;f52r.6;f53v.10;f53v.9;f54v.9;f85r1.8	337	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olkeey	qolkeey	q+olkeey	IT2a;RF1b;ZL3b	1	21	6	42	7	0	2	f103v.5;f106r.12;f107r.2;f107v.35;f107v.38;f108r.43;f108v.51;f111r.33	f107v.37;f43v.15;f68v3.8;f75v.44;f75v.61;f79r.24;f82v.34	337	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oy	qoy	q+oy	IT2a;RF1b;ZL3b	1	6	8	7	9	0	0	f105r.4;f112r.5;f112v.13;f114r.35;f14v.7;f17v.12;f68v3.5	f103r.19;f107v.49;f16r.2;f16r.3;f26r.1;f2r.8;f53r.7;f79r.3	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheodal	cheody	cheo+dal/dy	IT2a;RF1b;ZL3b	1	6	38	7	91	0	4	f104r.37;f106r.20;f39v.12;f87r.10;f89r2.6;f89r2.7;f99r.48	f101v.21;f101v.25;f102r2.12;f102r2.20;f102v1.11;f102v1.21;f103v.33;f104r.13	337	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cho	chodal	cho+∅/dal	IT2a;RF1b;ZL3b	1	49	6	94	7	0	5	f100r.27;f101r.5;f101v.24;f102v2.20;f105r.27;f106r.24;f106r.30;f106v.3	f106v.16;f106v.17;f114r.27;f13v.2;f39v.4;f68r3.1;f70r1.18	337	FORMAL_MINIMAL_PAIR_NO_MEANING
