page_host_submotif	external_axis	locus	physical_folio	section	axis_positive	tokens	page_hosts	object_tags	relation_tags	semantic_role
ol$	REL_ENCLOSURE	f71r.5	f71	Z	0	oteolar	eol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f71v.4	f71	Z	0	okolar	okol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f72r3.11	f72	Z	0	ofsholdy	ofshol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f72v2.16	f72	Z	0	okeoldy	okeol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f72v3.16	f72	Z	0	okeeol	okeeol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f73v.7	f73	Z	0	sheol	eol	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ol$	REL_ENCLOSURE	f75v.21	f75	B	0	darol	arol	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f75v.51	f75	B	0	okeey;lol	okeey;lol	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f75v.52	f75	B	0	olol	olol	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f77r.5	f77	B	0	otol	ol	LABEL;WATER_OR_APPARATUS	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f77v.2	f77	B	0	otol;shedy	ol;e	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f82r.35	f82	B	0	darol	arol	LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f82r.43	f82	B	0	dolol	olol	FIGURE;LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f82v.44	f82	B	0	okol	okol	FIGURE;LABEL;WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f82v.46	f82	B	0	olkol	olkol	FIGURE;LABEL	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f83r.45	f83	B	0	chtorol	torol	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f88r.15	f88	P	0	okol	okol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f88v.5	f88	P	0	otokol	otokol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f89r1.2	f89	P	0	qkol	kol	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f89r1.4	f89	P	0	otoldy	ol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f89r2.34	f89	P	0	otolarol	otolarol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f89v1.23	f89	P	1	opol;olaiin	opol;l	LABEL;PLANT	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f99r.32	f99	P	0	tsholdy	shol	LABEL	REL_ARRAY_OR_GROUP	UNASSIGNED
ol$	REL_ENCLOSURE	f99r.45	f99	P	0	yteoldy	yteol	LABEL	REL_ARRAY_OR_GROUP	UNASSIGNED
ol$	REL_ENCLOSURE	f99v.2	f99	P	0	otoldy	ol	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f99v.44	f99	P	0	koleearol	koleearol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ol$	REL_ENCLOSURE	f99v.8	f99	P	0	arol	arol	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f102v2.8	f102	P	0	otory	otory	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f67r1.19	f67	A	1	dalary	alary	LABEL	REL_ENCLOSURE	UNASSIGNED
ry$	REL_ENCLOSURE	f67v1.3	f67	A	0	okal;ary	ok;ary	LABEL		UNASSIGNED
ry$	REL_ENCLOSURE	f68r1.6	f68	A	1	dary	ary	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f68r2.10	f68	A	1	ochory	ochory	LABEL;STAR_OR_SKY	REL_ENCLOSURE;REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ry$	REL_ENCLOSURE	f68v2.8	f68	A	0	otosey;sary	otosey;ary	LABEL;STAR_OR_SKY	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f69r.29	f69	C	0	dary;dar;aloly	ary;ar;aloly	PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f69v.23	f69	C	0	sarydy	ary	LABEL;STAR_OR_SKY		UNASSIGNED
ry$	REL_ENCLOSURE	f72r1.16	f72	Z	0	okeey;ary	okeey;ary	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ry$	REL_ENCLOSURE	f72r2.12	f72	Z	1	okeey;ary	okeey;ary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ry$	REL_ENCLOSURE	f72r2.13	f72	Z	1	oteeary	oteeary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ry$	REL_ENCLOSURE	f72r2.19	f72	Z	1	orary	orary	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ry$	REL_ENCLOSURE	f72r2.4	f72	Z	0	okairy	okairy	FIGURE;LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	UNASSIGNED
ry$	REL_ENCLOSURE	f72r3.18	f72	Z	0	ory	ory	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ry$	REL_ENCLOSURE	f72r3.28	f72	Z	0	yfary	yfary	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ry$	REL_ENCLOSURE	f72v3.27	f72	Z	0	okary	okary	FIGURE;LABEL;STAR_OR_SKY		UNASSIGNED
ry$	REL_ENCLOSURE	f73r.12	f73	Z	1	ykeeory	ykeeory	FIGURE;LABEL;STAR_OR_SKY	REL_ENCLOSURE	UNASSIGNED
ry$	REL_ENCLOSURE	f75v.27	f75	B	0	ory	ory	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f75v.30	f75	B	0	dary	ary	FIGURE;LABEL;WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f83v.9	f83	B	0	ololary	ololary	FIGURE;LABEL	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f88r.14	f88	P	0	dary	ary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f88r.16	f88	P	0	sorory	orory	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f88v.28	f88	P	0	otydary	otydary	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f89r2.1	f89	P	0	odory	odory	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f89v2.23	f89	P	0	opaloiiry	opaloiiry	LABEL;PLANT	REL_ARRAY_OR_GROUP;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f99r.11	f99	P	0	okary	okary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f99v.15	f99	P	0	oeeesary	oeeesary	LABEL;PLANT	REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f99v.20	f99	P	0	osary	osary	LABEL;PLANT	REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	UNASSIGNED
ry$	REL_ENCLOSURE	f99v.5	f99	P	0	ary	ary	LABEL;PLANT		UNASSIGNED
