record_id	page	physical_folio	locus	line_ordinal_in_record	field_count	group_count	raw_template	raw_global_frequency	raw_cross_folio_support	raw_seen_other_folio	host_template	host_global_frequency	host_cross_folio_support	host_seen_other_folio	compiler_template	compiler_global_frequency	compiler_cross_folio_support	compiler_seen_other_folio	counts_template	counts_global_frequency	counts_cross_folio_support	counts_seen_other_folio	coarse_template	coarse_global_frequency	coarse_cross_folio_support	coarse_seen_other_folio
Q13|f78r|R01	f78r	f78	f78r.12	5	5	8	"[""dor|shekedy"",""qokol|kechdy"",""otedy"",""ol|tedy"",""chckhedy""]"	1	1	0	"[""or|eke"",""okol|kech"",""e"",""l|e"",""ckhe""]"	1	1	0	"[""d:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""NONE:O:0:NONE:0:0|t:NONE:0:NONE:1:0"",""ch:NONE:0:NONE:1:0""]"	1	1	0	[2,2,1,2,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	3	1	0
Q13|f78r|R01	f78r	f78	f78r.22	6	2	5	"[""yched|qokain|daiin|chckhdy"",""lr""]"	1	1	0	"[""yched|ok|aiin|ckh"",""lr""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|d:NONE:0:NONE:0:0|ch:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[4,1]	3	3	1	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f78r|R01	f78r	f78	f78r.24	7	4	5	"[""qokeedy"",""kedy"",""qokeey|qokedy"",""olol""]"	1	1	0	"[""okee"",""ke"",""okeey|oke"",""olol""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,1,2,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	2	1
Q13|f78r|R01	f78r	f78	f78r.31	8	5	8	"[""solkeedy"",""sheckhy|qokedy"",""otal|shedy"",""otar|olchedy"",""cthdy""]"	1	1	0	"[""olkee"",""eckhy|oke"",""ot|e"",""ot|olche"",""cth""]"	1	1	0	"[""s:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""NONE:NONE:0:al:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:ar:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0""]"	1	1	0	[1,2,2,2,1]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	3	1	0
Q13|f78r|R01	f78r	f78	f78r.32	9	4	9	"[""qokedy"",""ckhdy"",""qokain|chedy|dalky|lkain|ykeedy"",""okaly|dy""]"	1	1	0	"[""oke"",""ckh"",""ok|y|alky|lk|ykee"",""okaly|y""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[1,1,5,2]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	4	2	1
Q13|f78v|R01	f78v	f78	f78v.2	1	7	11	"[""olshedy"",""qokedy"",""rshedy"",""cthdy"",""otedy"",""kedy"",""dal|dal|dol|oty|dal""]"	1	1	0	"[""olshe"",""oke"",""rshe"",""cth"",""e"",""ke"",""al|al|l|y|al""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|d:O:0:NONE:0:0|NONE:OT:0:NONE:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[1,1,1,1,1,1,5]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	1	1	0
Q13|f78v|R01	f78v	f78	f78v.8	2	7	9	"[""qokedy"",""otedy"",""qokain|oteedy"",""qokeedy"",""dar|okedy"",""dkedy"",""dain""]"	1	1	0	"[""oke"",""e"",""ok|ee"",""okee"",""ar|oke"",""ke"",""ain""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:1:0"",""q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""d:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0""]"	1	1	0	[1,1,2,1,2,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	4	3	1
Q13|f78v|R01	f78v	f78	f78v.11	3	1	10	"[""qol|chedy|qol|okeey|ykal|ol|chdy|qokain|chcthy|daiin""]"	1	1	0	"[""l|y|l|okeey|yk|l|y|ok|cthy|aiin""]"	1	1	0	"[""q:O:0:NONE:0:0|che:NONE:1:NONE:0:0|q:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|NONE:O:0:NONE:0:0|ch:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|ch:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[10]	7	4	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f78v|R01	f78v	f78	f78v.12	4	1	8	"[""sheor|ol|qokaiin|shckhy|otaly|qolsheey|qokal|sain""]"	1	1	0	"[""eor|l|ok|ckhy|otaly|olsheey|ok|ain""]"	1	1	0	"[""sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:al:0:0|s:NONE:0:NONE:0:0""]"	1	1	0	[8]	4	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f78v|R01	f78v	f78	f78v.14	5	4	8	"[""qolkeshdy"",""qol|shedy"",""olkedy"",""okol|chedy|qokain|dal""]"	1	1	0	"[""olkesh"",""l|e"",""olke"",""okol|y|ok|al""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|d:NONE:0:NONE:0:0""]"	1	1	0	[1,2,1,4]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	5	4	1
Q13|f78v|R01	f78v	f78	f78v.18	6	3	9	"[""chedy|shckhy|qokedy"",""dal|lshckhy|qol|qol|oteedy"",""qor""]"	1	1	0	"[""y|ckhy|oke"",""al|lshckhy|l|l|ee"",""or""]"	1	1	0	"[""che:NONE:1:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:O:0:NONE:0:0|q:O:0:NONE:0:0|NONE:OT:0:NONE:1:0"",""q:NONE:0:NONE:0:0""]"	1	1	0	[3,5,1]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""LINE_END""]]"	3	3	1
Q13|f78v|R01	f78v	f78	f78v.19	7	4	7	"[""lchedy"",""ol|chedar|shedy"",""lor|shedaldy"",""orain""]"	1	1	0	"[""lche"",""l|d|e"",""lor|ed"",""or""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""NONE:O:0:NONE:0:0|che:NONE:0:ar:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|sh:NONE:0:al:1:0"",""NONE:NONE:0:ain:0:0""]"	1	1	0	[1,3,2,1]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f78v|R01	f78v	f78	f78v.21	8	4	8	"[""chedy|lshedy"",""olshedy"",""otaiin|ol|qokar|shedy"",""yteedy""]"	1	1	0	"[""y|lshe"",""olshe"",""ot|l|ok|e"",""ytee""]"	1	1	0	"[""che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:aiin:0:0|NONE:O:0:NONE:0:0|q:NONE:0:ar:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0""]"	1	1	0	[2,1,4,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""]]"	3	3	1
Q13|f78v|R01	f78v	f78	f78v.24	9	5	9	"[""ytaiin|shedy"",""ol|sheedy"",""olshdy"",""shey|kshdy"",""shol|kedy""]"	1	1	0	"[""yt|e"",""l|ee"",""olsh"",""ey|ksh"",""l|ke""]"	1	1	0	"[""NONE:NONE:0:aiin:0:0|sh:NONE:0:NONE:1:0"",""NONE:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""sh:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0""]"	1	1	0	[2,2,1,2,2]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	3	1	0
Q13|f78v|R01	f78v	f78	f78v.25	10	2	9	"[""teeol|olkeshey|qolcheol|ol|or|sheckhedy"",""or|ol|sham""]"	1	1	0	"[""eeol|olkeshey|olcheol|l|or|eckhe"",""or|l|a""]"	1	1	0	"[""t:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:0:1""]"	1	1	0	[6,3]	2	2	1	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f78v|R01	f78v	f78	f78v.26	11	4	9	"[""qokaiin|or|sheedy"",""otain|ol|shedy"",""sol|fchedy"",""otaldy""]"	1	1	0	"[""ok|or|ee"",""ot|l|e"",""l|fche"",""ot""]"	1	1	0	"[""q:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:ain:0:0|NONE:O:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""s:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:al:1:0""]"	1	1	0	[3,3,2,1]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""DY""],[""S12"",""DY""],[""S12"",""DY""]]"	1	1	0
Q13|f78v|R01	f78v	f78	f78v.27	12	1	11	"[""lol|kar|shr|r|ol|ols|sheey|ol|chedy|oltar|olkaiin""]"	1	1	0	"[""lol|k|r|r|l|ols|eey|l|y|olt|olk""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:ar:0:0|NONE:NONE:0:aiin:0:0""]"	1	1	0	[11]	5	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f78v|R01	f78v	f78	f78v.28	13	2	10	"[""olkain|shey|qokey|okar|ol|oteedy"",""chcthy|los|aiin|d""]"	1	1	0	"[""olk|ey|okey|ok|l|ee"",""cthy|los|aiin|d""]"	1	1	0	"[""NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:ar:0:0|NONE:O:0:NONE:0:0|NONE:OT:0:NONE:1:0"",""ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[6,4]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f78v|R01	f78v	f78	f78v.30	14	1	10	"[""sal|shol|sain|sheety|or|oiiin|okal|oltal|qokar|ary""]"	1	1	0	"[""al|l|ain|eety|or|oiiin|ok|olt|ok|ary""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:O:0:NONE:0:0|s:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:al:0:0|NONE:NONE:0:al:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[10]	7	4	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f78v|R01	f78v	f78	f78v.32	15	1	6	"[""lol|cheor|sheol|dy|qokar|otalor""]"	1	1	0	"[""lol|or|eol|y|ok|otalor""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[6]	6	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R01	f79r	f79	f79r.4	1	1	11	"[""teey|dar|qotar|sheds|sheekeey|qokeey|okey|qolshy|olchey|qoky|ol""]"	1	1	0	"[""eey|ar|ot|eds|eekeey|okeey|okey|olshy|olchey|oky|l""]"	1	1	0	"[""t:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0""]"	1	1	0	[11]	5	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R02	f79r	f79	f79r.7	1	2	10	"[""polchedy"",""qokar|shey|qokl|ol|cheey|qokain|chey|qoty|qokar""]"	1	1	0	"[""polche"",""ok|ey|okl|l|ey|ok|y|y|ok""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""q:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|q:NONE:0:ar:0:0""]"	1	1	0	[1,9]	4	2	1	"[[""S12"",""DY""],[""L3P"",""LINE_END""]]"	16	6	1
Q13|f79r|R03	f79r	f79	f79r.26	1	5	8	"[""polaiin|olteedy"",""qotchey|dykeedy"",""qokchdy"",""opchedy"",""shol|ory""]"	1	1	0	"[""pol|oltee"",""chey|ykee"",""okch"",""opche"",""l|ory""]"	1	1	0	"[""NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:1:0"",""q:OT:0:NONE:0:0|d:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""sh:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,2,1,1,2]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	2	1
Q13|f79r|R02	f79r	f79	f79r.8	2	3	9	"[""qokol|cheedy"",""qokal|shed|ykchedy"",""chcthy|yoky|qokal|cholo""]"	1	1	0	"[""okol|e"",""ok|ed|ykche"",""cthy|yoky|ok|olo""]"	1	1	0	"[""q:NONE:0:NONE:0:0|che:NONE:0:NONE:1:0"",""q:NONE:0:al:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""ch:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:al:0:0|ch:NONE:0:NONE:0:0""]"	1	1	0	[2,3,4]	1	1	0	"[[""S12"",""DY""],[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	5	3	1
Q13|f79r|R02	f79r	f79	f79r.9	3	3	9	"[""saiin|shedy"",""psheedy"",""qokar|sheol|qolchey|qoty|qokal|qokam""]"	1	1	0	"[""aiin|e"",""pshee"",""ok|eol|olchey|y|ok|oka""]"	1	1	0	"[""s:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:ar:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|q:NONE:0:al:0:0|q:NONE:0:NONE:0:1""]"	1	1	0	[2,1,6]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	9	6	1
Q13|f79r|R03	f79r	f79	f79r.29	2	2	9	"[""lcheey|qochey|qody"",""qokal|olor|okchd|dchol|dchy|oly""]"	1	1	0	"[""lcheey|chey|o"",""ok|olor|okchd|chol|chy|oly""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|q:O:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:al:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[3,6]	1	1	0	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f79r|R03	f79r	f79	f79r.34	3	2	6	"[""lcheol|kchedy"",""qotas|sheey|teol|oteedy""]"	1	1	0	"[""lcheol|kche"",""otas|eey|eol|ee""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|NONE:OT:0:NONE:1:0""]"	1	1	0	[2,4]	3	3	1	"[[""S12"",""DY""],[""L3P"",""DY""]]"	2	1	0
Q13|f79r|R02	f79r	f79	f79r.14	4	1	10	"[""saral|qokain|checkhy|qotal|qol|cheey|chey|dain|chedy|qol""]"	1	1	0	"[""ar|ok|ckhy|ot|l|ey|y|ain|y|l""]"	1	1	0	"[""s:NONE:0:al:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|q:NONE:0:al:0:0|q:O:0:NONE:0:0|che:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:O:0:NONE:0:0""]"	1	1	0	[10]	7	4	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R02	f79r	f79	f79r.16	5	2	9	"[""shain|shckhy|qoly|kshedy"",""otal|sheey|qokain|shey|qokam""]"	1	1	0	"[""ain|ckhy|oly|kshe"",""ot|eey|ok|ey|oka""]"	1	1	0	"[""sh:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:al:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:1""]"	1	1	0	[4,5]	2	2	1	"[[""L3P"",""DY""],[""L3P"",""LINE_END""]]"	14	8	1
Q13|f79r|R03	f79r	f79	f79r.38	4	1	4	"[""pol|olkeeey|sheol|qokeey""]"	1	1	0	"[""pol|olkeeey|eol|okeey""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0""]"	1	1	0	[4]	4	2	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R03	f79r	f79	f79r.41	5	3	9	"[""qokain|shedy"",""qotain|oteedy"",""chkain|ol|ol|chedy|oly""]"	1	1	0	"[""ok|e"",""ot|ee"",""k|l|l|y|oly""]"	1	1	0	"[""q:NONE:0:ain:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:ain:0:0|NONE:OT:0:NONE:1:0"",""ch:NONE:0:ain:0:0|NONE:O:0:NONE:0:0|NONE:O:0:NONE:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[2,2,5]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	9	6	1
Q13|f79r|R02	f79r	f79	f79r.17	6	1	11	"[""qokaiin|shy|lsheey|ls|air|or|aror|otaiin|ches|olol|ol""]"	1	1	0	"[""ok|y|lsheey|ls|air|or|aror|ot|s|olol|l""]"	1	1	0	"[""q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:O:0:NONE:0:0""]"	1	1	0	[11]	5	3	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R02	f79r	f79	f79r.18	7	1	10	"[""solor|olshey|qokaiin|chey|qokain|otain|otain|otal|ol|dam""]"	1	1	0	"[""olor|olshey|ok|y|ok|ot|ot|ot|l|a""]"	1	1	0	"[""s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|che:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:al:0:0|NONE:O:0:NONE:0:0|d:NONE:0:NONE:0:1""]"	1	1	0	[10]	7	4	1	"[[""L3P"",""LINE_END""]]"	38	9	1
Q13|f79r|R02	f79r	f79	f79r.24	8	4	8	"[""qokshedy"",""qolkeey|qolkeedy"",""qokedy"",""otain|otchey|okain|y""]"	1	1	0	"[""okshe"",""olkeey|olkee"",""oke"",""ot|chey|ok|y""]"	1	1	0	"[""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""NONE:NONE:0:ain:0:0|NONE:OT:0:NONE:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,2,1,4]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""LINE_END""]]"	5	4	1
Q13|f79r|R02	f79r	f79	f79r.25	9	2	8	"[""cholchey|qotshy|qol|shey|qokar|shedy"",""oteey|chcthy""]"	1	1	0	"[""olchey|shy|l|ey|ok|e"",""eey|cthy""]"	1	1	0	"[""ch:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|q:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|sh:NONE:0:NONE:1:0"",""NONE:OT:0:NONE:0:0|ch:NONE:0:NONE:0:0""]"	1	1	0	[6,2]	1	1	0	"[[""L3P"",""DY""],[""S12"",""LINE_END""]]"	16	9	1
Q13|f79v|R01	f79v	f79	f79v.2	1	2	7	"[""qoteedy"",""qokchey|qoty|lshey|qokain|shey|qorchedy""]"	1	1	0	"[""ee"",""okchey|y|lshey|ok|ey|orche""]"	1	1	0	"[""q:OT:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:OT:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0""]"	1	1	0	[1,6]	4	2	1	"[[""S12"",""DY""],[""L3P"",""DY""]]"	2	1	0
Q13|f79v|R02	f79v	f79	f79v.10	1	4	7	"[""pchedy"",""lsheckhedy"",""qokeey|qokaiin|olky|opchedy"",""pchedy""]"	1	1	0	"[""pche"",""lsheckhe"",""okeey|ok|olky|opche"",""pche""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:NONE:0:aiin:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0""]"	1	1	0	[1,1,4,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""L3P"",""DY""],[""S12"",""DY""]]"	3	3	1
Q13|f79v|R03	f79v	f79	f79v.12	1	8	8	"[""pshdy"",""ofchdy"",""qokedy"",""qoteedy"",""qokedy"",""qoltedy"",""qotedy"",""oky""]"	1	1	0	"[""psh"",""ofch"",""oke"",""ee"",""oke"",""olte"",""e"",""oky""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:NONE:0:NONE:1:0"",""q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,1,1,1,1,1,1,1]	1	1	0	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	2	2	1
Q13|f79v|R04	f79v	f79	f79v.28	1	3	8	"[""pchey|ksheol|qokain|ofchedy"",""otalshdy"",""olkair|otaiin|okeedy""]"	1	1	0	"[""pchey|ksheol|ok|ofche"",""otalsh"",""olk|ot|okee""]"	1	1	0	"[""NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:NONE:1:0"",""NONE:NONE:0:air:0:0|NONE:NONE:0:aiin:0:0|NONE:NONE:0:NONE:1:0""]"	1	1	0	[4,1,3]	1	1	0	"[[""L3P"",""DY""],[""S12"",""DY""],[""L3P"",""DY""]]"	3	2	1
Q13|f79v|R01	f79v	f79	f79v.8	2	5	8	"[""ychedy"",""qotey|okedy"",""tedyol|sheedy"",""qokeey|qoteedy"",""lol""]"	1	1	0	"[""yche"",""otey|oke"",""edyol|ee"",""okeey|ee"",""lol""]"	1	1	0	"[""NONE:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0"",""t:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0"",""q:NONE:0:NONE:0:0|q:OT:0:NONE:1:0"",""NONE:NONE:0:NONE:0:0""]"	1	1	0	[1,2,2,2,1]	2	2	1	"[[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""DY""],[""S12"",""LINE_END""]]"	3	2	1
