language_id	panel	module	source_sta_sequence	held_folio	mapped_phoneme_sequence	modal_realization	modal_fold_count	stable_9_of_12
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	k i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	i k i	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	i k i	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	i i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	k i k	i i k	9	1
TURKISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	i i k	i i k	9	1
GREEK	UNRELATED_CONTROL	q-	D1	f103	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f104	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f105	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f106	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f107	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f108	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f111	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f112	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f113	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f114	e	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f115	p	p	11	1
GREEK	UNRELATED_CONTROL	q-	D1	f116	p	p	11	1
GREEK	UNRELATED_CONTROL	d-	B1	f103	t	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f104	i	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f105	t	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f106	e	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f107	e	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f108	t	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f111	t	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f112	m	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f113	m	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f114	o	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f115	s	t	4	0
GREEK	UNRELATED_CONTROL	d-	B1	f116	s	t	4	0
GREEK	UNRELATED_CONTROL	s-	C2	f103	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f104	s	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f105	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f106	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f107	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f108	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f111	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f112	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f113	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f114	e	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f115	p	p	10	1
GREEK	UNRELATED_CONTROL	s-	C2	f116	p	p	10	1
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f103	t i	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f104	i n	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f105	t i	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f106	e n	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f107	e n	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f108	t i	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f111	t i	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f112	m ɐ	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f113	m ɐ	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f114	o s	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f115	s i	t i	4	0
GREEK	UNRELATED_CONTROL	-dy	B1 A2	f116	s i	t i	4	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	i t ɐ	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	t r ɐ	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	e o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	e o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	m o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	m e n	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	o m ɐ	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	s e n	t s i	3	0
GREEK	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	s s p	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	i t i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	t r ɐ	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	e o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	e o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	t s i	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	m o s	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	m e n	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	o m ɐ	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	s e n	t s i	3	0
GREEK	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	s s i	t s i	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f103	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f104	ʃ	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f105	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f106	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f107	ʃ	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f108	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f111	k	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f112	k	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f113	ʃ	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f114	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f115	n	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	q-	D1	f116	ɐ	n	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f103	n	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f104	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f105	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f106	n	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f107	d	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f108	w	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f111	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f112	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f113	d	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f114	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f115	n	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	d-	B1	f116	ɐ	ɐ	6	0
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f103	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f104	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f105	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f106	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f107	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f108	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f111	ɐ	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f112	l	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f113	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f114	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f115	n	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	s-	C2	f116	ɐ	n	9	1
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f103	n ɐ	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f104	ɐ r	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f105	ɐ n	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f106	n ɐ	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f107	d r	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f108	w t	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f111	ɐ n	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f112	ɐ t	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f113	d r	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f114	ɐ n	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f115	n t	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dy	B1 A2	f116	ɐ r	ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	d ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	w ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	ɐ n n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	ɐ i n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	d ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	ɐ n ɐ	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	d ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	w ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	ɐ n ɐ	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	ɐ i d	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	d ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	ɐ ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	n ɐ n	n ɐ n	3	0
ARABIC_QURANIC	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	ɐ n ɐ	n ɐ n	3	0
FINNISH	UNRELATED_CONTROL	q-	D1	f103	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f104	i	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f105	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f106	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f107	i	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f108	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f111	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f112	i	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f113	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f114	i	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f115	k	k	7	0
FINNISH	UNRELATED_CONTROL	q-	D1	f116	i	k	7	0
FINNISH	UNRELATED_CONTROL	d-	B1	f103	u	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f104	k	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f105	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f106	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f107	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f108	k	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f111	u	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f112	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f113	u	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f114	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f115	s	s	6	0
FINNISH	UNRELATED_CONTROL	d-	B1	f116	u	s	6	0
FINNISH	UNRELATED_CONTROL	s-	C2	f103	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f104	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f105	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f106	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f107	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f108	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f111	i	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f112	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f113	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f114	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f115	k	k	10	1
FINNISH	UNRELATED_CONTROL	s-	C2	f116	u	k	10	1
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f103	u u	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f104	k e	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f105	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f106	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f107	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f108	k e	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f111	u u	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f112	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f113	u u	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f114	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f115	s i	s i	6	0
FINNISH	UNRELATED_CONTROL	-dy	B1 A2	f116	u u	s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f103	u s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f104	k s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f105	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f106	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f107	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f108	k s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f111	u l i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f112	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f113	u s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f114	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f115	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dal	B1 A3 B2	f116	u l i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f103	u s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f104	k s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f105	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f106	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f107	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f108	k s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f111	u l i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f112	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f113	u s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f114	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f115	s s i	s s i	6	0
FINNISH	UNRELATED_CONTROL	-dar	B1 A3 C1	f116	u l e	s s i	6	0
