locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f115r.4	f115r	f115	S|B	8	11	otar	0.7	0.666666666667	0.666666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f115r.4	f115r	f115	S|B	10	11	qoteedy	0.9	0.666666666667	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f115r.5	f115r	f115	S|B	6	11	qoteedy	0.5	0.25	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f115v.10	f115v	f115	S|B	6	7	oteeo	0.833333333333	1	0	1	A1 Q2 K2 A1	4	A1	0	1	1	1	A1:1
f115v.13	f115v	f115	S|B	4	11	tcheody	0.3	0.333333333333	1	0	Q2 K1 J1 A1 B1 A2	6	A2	1	0	1	1	NONE
f115v.13	f115v	f115	S|B	7	11	tol	0.6	1	0	1	Q2 A1 B2	3	B2	1	0	1	1	NONE
f115v.20	f115v	f115	S|B	2	8	qoteey	0.142857142857	0.5	0.142857142857	0	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f115v.20	f115v	f115	S|B	7	8	otal	0.857142857143	0.5	0.857142857143	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f115v.20	f115v	f115	S|B	8	8	otchedy	1	0.5	1	0	A1 Q2 K1 J1 B1 A2	6	A2	0	1	1	1	A1:1
f115v.23	f115v	f115	S|B	2	6	sheet	0.2	0	0.333333333333	0	L1 K2 Q2	3	Q2	0	0	1	0	K2:1
f115v.30	f115v	f115	S|B	6	8	oteedal	0.714285714286	1	0.333333333333	0	A1 Q2 K2 B1 A3 B2	6	B2	0	1	1	1	A1:1
f115v.33	f115v	f115	S|B	2	5	qotchy	0.25	0.5	0.25	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f115v.37	f115v	f115	S|B	1	8	tshar	0	0	0	0	Q2 L1 A3 C1	4	C1	1	0	1	0	NONE
f115v.6	f115v	f115	S|B	5	10	qotain	0.444444444444	0.5	0.5	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f115v.6	f115v	f115	S|B	8	10	oteody	0.777777777778	0.5	1	0	A1 Q2 J1 A1 B1 A2	6	A2	0	1	1	1	A1:1
f115v.7	f115v	f115	S|B	2	10	tedy	0.111111111111	0.25	0.5	1	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f115v.7	f115v	f115	S|B	10	10	chotam	1	1	0.5	1	K1 A1 Q2 A3 B3	5	B3	0	1	1	1	A1:1
f115v.9	f115v	f115	S|B	3	10	chotain	0.222222222222	0	0.666666666667	0	K1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f115v.9	f115v	f115	S|B	5	10	qotchy	0.444444444444	0.5	0	1	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f115v.9	f115v	f115	S|B	7	10	qotain	0.666666666667	1	0	1	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f116r.22	f116r	f116	S|B	6	12	otar	0.454545454545	1	0.333333333333	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f116r.22	f116r	f116	S|B	9	12	oteey	0.727272727273	1	0.666666666667	0	A1 Q2 K2 A2	4	A2	0	1	1	1	A1:1
f116r.3	f116r	f116	S|B	6	9	oteor	0.625	1	0	1	A1 Q2 J1 A1 C1	5	C1	0	1	1	1	A1:1
f116r.8	f116r	f116	S|B	2	10	yteedy	0.111111111111	0	1	0	A2 Q2 K2 B1 A2	5	A2	0	0	1	0	A2:1
f116r.8	f116r	f116	S|B	6	10	qotody	0.555555555556	0.25	1	0	D1 A1 Q2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f116r.8	f116r	f116	S|B	7	10	oteedar	0.666666666667	0.5	0	1	A1 Q2 K2 B1 A3 C1	6	C1	0	1	1	1	A1:1
f116r.8	f116r	f116	S|B	8	10	otedy	0.777777777778	0.5	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f13r.10	f13r	f13	H|A	1	3	sotchy	0	0.5	0	0	C2 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f13r.4	f13r	f13	H|A	2	3	ytchy	0.5	0.5	0.5	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f13r.4	f13r	f13	H|A	3	3	otchor	1	0.5	1	0	A1 Q2 K1 A1 C1	5	C1	0	1	1	1	A1:1
f13v.1	f13v	f13	H|A	2	7	chtoiin	0.166666666667	0.5	0.166666666667	0	K1 Q2 A1 G1	4	G1	0	0	1	1	K1:1
f13v.1	f13v	f13	H|A	3	7	otchy	0.333333333333	0.5	0.333333333333	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f13v.1	f13v	f13	H|A	5	7	otol	0.666666666667	0.5	0.666666666667	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f13v.1	f13v	f13	H|A	6	7	otchy	0.833333333333	0.5	0.833333333333	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f13v.2	f13v	f13	H|A	4	6	otchol	0.6	0.5	0.6	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f13v.2	f13v	f13	H|A	6	6	choty	1	0.5	1	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f13v.3	f13v	f13	H|A	4	5	otchy	0.75	0.5	0.75	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f14r.7	f14r	f14	H|A	1	3	otcho	0	0.5	0	0	A1 Q2 K1 A1	4	A1	0	1	1	1	A1:1
f14v.5	f14v	f14	H|A	5	8	qotchy	0.571428571429	0.5	0.571428571429	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f14v.5	f14v	f14	H|A	8	8	oty	1	0.5	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f15r.1	f15r	f15	H|A	1	7	tshor	0	0.5	0	0	Q2 L1 A1 C1	4	C1	1	0	1	1	NONE
f15r.1	f15r	f15	H|A	3	7	tchaly	0.333333333333	0.5	0.333333333333	0	Q2 K1 A3 B2 A2	5	A2	1	0	1	0	NONE
f15r.1	f15r	f15	H|A	5	7	chtols	0.666666666667	0.5	0.666666666667	0	K1 Q2 A1 B2 C2	5	C2	0	0	1	1	K1:1
f15r.11	f15r	f15	H|A	2	6	otaiin	0.2	0.5	0.2	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f15r.12	f15r	f15	H|A	1	6	qotor	0	0.5	0	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f15r.12	f15r	f15	H|A	3	6	tcheor	0.4	0.5	0.4	0	Q2 K1 J1 A1 C1	5	C1	1	0	1	1	NONE
f15r.13	f15r	f15	H|A	8	8	shoty	1	0.5	1	0	L1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f15r.14	f15r	f15	H|A	1	8	otcho	0	0.5	0	0	A1 Q2 K1 A1	4	A1	0	1	1	1	A1:1
f15r.14	f15r	f15	H|A	6	8	ytol	0.714285714286	0.5	0.714285714286	0	A2 Q2 A1 B2	4	B2	0	0	1	1	A2:1
f15r.2	f15r	f15	H|A	1	6	otchor	0	0.5	0	0	A1 Q2 K1 A1 C1	5	C1	0	1	1	1	A1:1
f15r.5	f15r	f15	H|A	1	7	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f15v.4	f15v	f15	H|A	5	5	qotchod	1	0.5	1	0	D1 A1 Q2 K1 A1 B1	6	B1	0	1	1	1	A1:1
f15v.6	f15v	f15	H|A	1	6	qotchey	0	0.5	0	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f15v.6	f15v	f15	H|A	2	6	choty	0.2	0.5	0.2	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f15v.6	f15v	f15	H|A	4	6	otchy	0.6	0.5	0.6	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f15v.8	f15v	f15	H|A	1	7	ytchor	0	0.5	0	0	A2 Q2 K1 A1 C1	5	C1	0	0	1	1	A2:1
f15v.8	f15v	f15	H|A	5	7	oty	0.666666666667	0.5	0.666666666667	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f16r.8	f16r	f16	H|A	1	6	shotchy	0	0	0	0	L1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f16r.8	f16r	f16	H|A	5	6	otol	0.8	1	0	1	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f16r.9	f16r	f16	H|A	2	2	ytaiin	1	0.5	1	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f16v.11	f16v	f16	H|A	1	3	okytaiin	0	0.5	0	0	A1 Q1 A2 Q2 A3 G1	6	G1	0	0	1	1	A2:1
f16v.12	f16v	f16	H|A	3	4	otor	0.666666666667	0.5	0.666666666667	0	A1 Q2 A1 C1	4	C1	0	1	1	1	A1:1
f16v.2	f16v	f16	H|A	1	6	ytchor	0	0.5	0	0	A2 Q2 K1 A1 C1	5	C1	0	0	1	1	A2:1
f16v.4	f16v	f16	H|A	4	5	chotol	0.75	1	0.5	0	K1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f16v.5	f16v	f16	H|A	1	6	ytchy	0	0.5	0	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f16v.5	f16v	f16	H|A	2	6	chyty	0.2	0.5	0.2	0	K1 A2 Q2 A2	4	A2	0	0	1	0	A2:1
f16v.5	f16v	f16	H|A	5	6	ytchy	0.8	0.5	0.8	0	A2 Q2 K1 A2	4	A2	0	0	1	0	A2:1
f16v.7	f16v	f16	H|A	3	5	qotchy	0.5	0.5	0.5	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f16v.9	f16v	f16	H|A	7	8	ty	0.857142857143	0.5	0.857142857143	0	Q2 A2	2	A2	1	0	1	0	NONE
f17r.11	f17r	f17	H|A	1	5	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f17v.5	f17v	f17	H|A	4	6	tchol	0.6	0.5	0.6	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f17v.9	f17v	f17	H|A	4	5	choltaiin	0.75	0.5	0.75	0	K1 A1 B2 Q2 A3 G1	6	G1	0	0	1	1	B2:1
f18r.5	f18r	f18	H|A	1	6	tchor	0	0.5	0	0	Q2 K1 A1 C1	4	C1	1	0	1	1	NONE
f18r.6	f18r	f18	H|A	4	8	ytol	0.428571428571	0.5	0.428571428571	0	A2 Q2 A1 B2	4	B2	0	0	1	1	A2:1
f18v.4	f18v	f18	H|A	1	6	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f18v.6	f18v	f18	H|A	1	8	qotor	0	0.5	0	0	D1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f18v.6	f18v	f18	H|A	3	8	otchy	0.285714285714	0.5	0.285714285714	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f18v.8	f18v	f18	H|A	1	7	tolol	0	0.5	0	0	Q2 A1 B2 A1 B2	5	B2	1	0	1	1	NONE
f18v.8	f18v	f18	H|A	6	7	ytor	0.833333333333	0.5	0.833333333333	0	A2 Q2 A1 C1	4	C1	0	0	1	1	A2:1
f18v.9	f18v	f18	H|A	2	6	qotchy	0.2	0.5	0.2	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f18v.9	f18v	f18	H|A	4	6	ytol	0.6	0.5	0.6	0	A2 Q2 A1 B2	4	B2	0	0	1	1	A2:1
f19r.1	f19r	f19	H|A	3	9	qotshy	0.25	0.5	0.25	0	D1 A1 Q2 L1 A2	5	A2	0	1	1	1	A1:1
f19r.1	f19r	f19	H|A	5	9	tchy	0.5	0.5	0.5	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f19r.1	f19r	f19	H|A	6	9	qotchy	0.625	0.5	0.625	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f19r.11	f19r	f19	H|A	1	4	qotchy	0	0	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f19r.3	f19r	f19	H|A	3	6	tdaiin	0.4	0.5	0.4	0	Q2 B1 A3 G1	4	G1	1	0	1	0	NONE
f19r.5	f19r	f19	H|A	1	5	otchy	0	0.5	0	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f19r.5	f19r	f19	H|A	2	5	tchy	0.25	0.5	0.25	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f19v.13	f19v	f19	H|A	3	7	oty	0.333333333333	0.5	0.333333333333	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f19v.13	f19v	f19	H|A	4	7	ytor	0.5	0.5	0.5	0	A2 Q2 A1 C1	4	C1	0	0	1	1	A2:1
f19v.13	f19v	f19	H|A	5	7	ytar	0.666666666667	0.5	0.666666666667	0	A2 Q2 A3 C1	4	C1	0	0	1	0	A2:1
f19v.13	f19v	f19	H|A	6	7	ytchor	0.833333333333	0.5	0.833333333333	0	A2 Q2 K1 A1 C1	5	C1	0	0	1	1	A2:1
f19v.13	f19v	f19	H|A	7	7	ytaiin	1	0.5	1	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f19v.4	f19v	f19	H|A	1	5	ytch	0	0.5	0	0	A2 Q2 K1	3	K1	0	0	1	0	A2:1
f19v.4	f19v	f19	H|A	3	5	qotol	0.5	0.5	0.5	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f19v.8	f19v	f19	H|A	1	6	toy	0	0.5	0	0	Q2 A1 A2	3	A2	1	0	1	1	NONE
f19v.8	f19v	f19	H|A	2	6	tchey	0.2	0.5	0.2	0	Q2 K1 J1 A2	4	A2	1	0	1	0	NONE
f2r.1	f2r	f2	H|A	4	6	otchal	0.6	0.5	0.6	0	A1 Q2 K1 A3 B2	5	B2	0	1	1	1	A1:1
f2r.12	f2r	f2	H|A	9	11	chety	0.8	0.5	0.8	0	K1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f2r.3	f2r	f2	H|A	1	7	qotaiin	0	0	0	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f2r.5	f2r	f2	H|A	1	7	otochor	0	0.5	0	0	A1 Q2 A1 K1 A1 C1	6	C1	0	1	1	1	A1:1
f2r.5	f2r	f2	H|A	6	7	ytchaiin	0.833333333333	0.5	0.833333333333	0	A2 Q2 K1 A3 G1	5	G1	0	0	1	0	A2:1
f2v.3	f2v	f2	H|A	1	8	otchy	0	0	0	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f2v.7	f2v	f2	H|A	2	7	chotchey	0.166666666667	0.5	0.166666666667	0	K1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f2v.7	f2v	f2	H|A	3	7	qoteeey	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 M1 A2	5	A2	0	1	1	1	A1:1
f20r.10	f20r	f20	H|A	5	8	chetody	0.571428571429	0.5	1	0	K1 J1 Q2 A1 B1 A2	6	A2	0	0	1	1	J1:1
f20r.10	f20r	f20	H|A	8	8	toy	1	1	1	0	Q2 A1 A2	3	A2	1	0	1	1	NONE
f20r.12	f20r	f20	H|A	3	8	otchey	0.285714285714	1	0	1	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f20r.12	f20r	f20	H|A	4	8	otchy	0.428571428571	1	0.2	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f20r.12	f20r	f20	H|A	5	8	tchy	0.571428571429	1	0.4	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f20r.12	f20r	f20	H|A	6	8	qoteey	0.714285714286	1	0.6	0	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f20r.3	f20r	f20	H|A	1	8	qoteey	0	0.5	0	0	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f20r.3	f20r	f20	H|A	7	8	tcheodal	0.857142857143	0.5	0.857142857143	0	Q2 K1 J1 A1 B1 A3 B2	7	B2	1	0	1	1	NONE
f20r.6	f20r	f20	H|A	3	8	qotol	0.285714285714	0.5	0.285714285714	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f20r.9	f20r	f20	H|A	3	6	qotchey	0.4	1	0	1	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f20v.10	f20v	f20	H|A	7	7	ety	1	0.5	1	0	J1 Q2 A2	3	A2	0	0	1	0	J1:1
f20v.7	f20v	f20	H|A	6	8	tey	0.714285714286	0.5	0.714285714286	0	Q2 J1 A2	3	A2	1	0	1	0	NONE
f21r.11	f21r	f21	H|A	4	9	tchol	0.375	0.5	0.375	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f21r.11	f21r	f21	H|A	6	9	otyky	0.625	0.5	0.625	0	A1 Q2 A2 Q1 A2	5	A2	0	1	1	1	A1:1
f21r.11	f21r	f21	H|A	8	9	yteol	0.875	0.5	0.875	0	A2 Q2 J1 A1 B2	5	B2	0	0	1	1	A2:1
f21r.2	f21r	f21	H|A	5	9	qotchol	0.5	0.5	0.5	0	D1 A1 Q2 K1 A1 B2	6	B2	0	1	1	1	A1:1
f21r.2	f21r	f21	H|A	6	9	oteos	0.625	0.5	0.625	0	A1 Q2 J1 A1 C2	5	C2	0	1	1	1	A1:1
f21r.5	f21r	f21	H|A	5	8	otol	0.571428571429	0.5	0.571428571429	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f21r.5	f21r	f21	H|A	7	8	qotcheol	0.857142857143	0.5	0.857142857143	0	D1 A1 Q2 K1 J1 A1 B2	7	B2	0	1	1	1	A1:1
f21v.2	f21v	f21	H|A	4	8	qotchy	0.428571428571	1	0	1	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f21v.2	f21v	f21	H|A	6	8	choty	0.714285714286	1	0.5	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f21v.2	f21v	f21	H|A	7	8	tchol	0.857142857143	1	0.75	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f21v.3	f21v	f21	H|A	1	9	qotol	0	0.5	0	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f21v.3	f21v	f21	H|A	3	9	chotchy	0.25	0.5	0.25	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f21v.3	f21v	f21	H|A	4	9	tcho	0.375	0.5	0.375	0	Q2 K1 A1	3	A1	1	0	1	1	NONE
f21v.3	f21v	f21	H|A	5	9	choty	0.5	0.5	0.5	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f21v.3	f21v	f21	H|A	7	9	qotol	0.75	0.5	0.75	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f21v.4	f21v	f21	H|A	3	8	choty	0.285714285714	0.5	0.285714285714	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f21v.4	f21v	f21	H|A	7	8	chty	0.857142857143	0.5	0.857142857143	0	K1 Q2 A2	3	A2	0	0	1	0	K1:1
f21v.4	f21v	f21	H|A	8	8	chtol	1	0.5	1	0	K1 Q2 A1 B2	4	B2	0	0	1	1	K1:1
f21v.6	f21v	f21	H|A	2	6	tsho	0.2	0.5	0.2	0	Q2 L1 A1	3	A1	1	0	1	1	NONE
f21v.6	f21v	f21	H|A	3	6	chotshol	0.4	0.5	0.4	0	K1 A1 Q2 L1 A1 B2	6	B2	0	1	1	1	A1:1
f21v.6	f21v	f21	H|A	5	6	todaiin	0.8	0.5	0.8	0	Q2 A1 B1 A3 G1	5	G1	1	0	1	1	NONE
f22v.1	f22v	f22	H|A	4	8	tchy	0.428571428571	0	0.75	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f22v.1	f22v	f22	H|A	5	8	otdy	0.571428571429	0	1	0	A1 Q2 B1 A2	4	A2	0	1	1	1	A1:1
f22v.10	f22v	f22	H|A	5	5	ytal	1	0.5	1	0	A2 Q2 A3 B2	4	B2	0	0	1	0	A2:1
f22v.11	f22v	f22	H|A	2	3	oty	0.5	0.5	0.5	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f22v.13	f22v	f22	H|A	3	3	shotoly	1	1	0.5	1	L1 A1 Q2 A1 B2 A2	6	A2	0	1	1	1	A1:1
f22v.3	f22v	f22	H|A	3	7	otchy	0.333333333333	0.5	0.333333333333	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f22v.3	f22v	f22	H|A	5	7	otchyky	0.666666666667	0.5	0.666666666667	0	A1 Q2 K1 A2 Q1 A2	6	A2	0	1	1	1	A1:1
f22v.3	f22v	f22	H|A	6	7	ytchol	0.833333333333	0.5	0.833333333333	0	A2 Q2 K1 A1 B2	5	B2	0	0	1	1	A2:1
f22v.3	f22v	f22	H|A	7	7	otam	1	0.5	1	0	A1 Q2 A3 B3	4	B3	0	1	1	1	A1:1
f22v.4	f22v	f22	H|A	1	6	otchaiin	0	0.5	0	0	A1 Q2 K1 A3 G1	5	G1	0	1	1	1	A1:1
f22v.4	f22v	f22	H|A	2	6	shoty	0.2	0.5	0.2	0	L1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f22v.4	f22v	f22	H|A	6	6	ytaiin	1	0.5	1	0	A2 Q2 A3 G1	4	G1	0	0	1	0	A2:1
f22v.8	f22v	f22	H|A	1	5	qotchy	0	0.5	0	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f23v.6	f23v	f23	H|A	1	7	tshol	0	0.5	0	0	Q2 L1 A1 B2	4	B2	1	0	1	1	NONE
f23v.6	f23v	f23	H|A	6	7	otshor	0.833333333333	0.5	0.833333333333	0	A1 Q2 L1 A1 C1	5	C1	0	1	1	1	A1:1
f23v.7	f23v	f23	H|A	1	9	otor	0	0.5	0	0	A1 Q2 A1 C1	4	C1	0	1	1	1	A1:1
f23v.9	f23v	f23	H|A	1	10	otshy	0	0.5	0	0	A1 Q2 L1 A2	4	A2	0	1	1	1	A1:1
f23v.9	f23v	f23	H|A	7	10	qoto	0.666666666667	0.5	0.666666666667	0	D1 A1 Q2 A1	4	A1	0	1	1	1	A1:1
f24r.7	f24r	f24	H|A	2	6	chtar	0.2	0.5	0.2	0	K1 Q2 A3 C1	4	C1	0	0	1	0	K1:1
f24v.13	f24v	f24	H|A	7	7	otolodal	1	0.5	1	0	A1 Q2 A1 B2 A1 B1 A3 B2	8	B2	0	1	1	1	A1:1
f24v.16	f24v	f24	H|A	1	2	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f25r.4	f25r	f25	H|A	3	8	ytchey	0.285714285714	0.5	0.285714285714	0	A2 Q2 K1 J1 A2	5	A2	0	0	1	0	A2:1
f25r.4	f25r	f25	H|A	8	8	qotchain	1	0.5	1	0	D1 A1 Q2 K1 A3 F1	6	F1	0	1	1	1	A1:1
f25r.5	f25r	f25	H|A	1	7	qotcheaiin	0	0.5	0	0	D1 A1 Q2 K1 J1 A3 G1	7	G1	0	1	1	1	A1:1
f25r.5	f25r	f25	H|A	7	7	qotaiin	1	0.5	1	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f25r.6	f25r	f25	H|A	2	2	chotaiin	1	0.5	1	0	K1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f26r.10	f26r	f26	H|B	5	5	otal	1	1	0.5	1	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f26r.4	f26r	f26	H|B	3	10	ytedy	0.222222222222	0.2	1	0	A2 Q2 J1 B1 A2	5	A2	0	0	1	0	A2:1
f26v.3	f26v	f26	H|B	10	12	ytedy	0.818181818182	0.6	1	0	A2 Q2 J1 B1 A2	5	A2	0	0	1	0	A2:1
f26v.7	f26v	f26	H|B	3	10	cheoet	0.222222222222	1	0.125	0	K1 J1 A1 J1 Q2	5	Q2	0	0	1	1	J1:1
f27r.1	f27r	f27	H|A	3	7	shoteo	0.333333333333	0.5	0.333333333333	0	L1 A1 Q2 J1 A1	5	A1	0	1	1	1	A1:1
f27r.10	f27r	f27	H|A	1	7	qotchey	0	0.5	0	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f27r.10	f27r	f27	H|A	6	7	tchey	0.833333333333	0.5	0.833333333333	0	Q2 K1 J1 A2	4	A2	1	0	1	0	NONE
f27r.12	f27r	f27	H|A	5	5	otal	1	0.5	1	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f28r.3	f28r	f28	H|A	1	7	qotchaiin	0	0.5	0	0	D1 A1 Q2 K1 A3 G1	6	G1	0	1	1	1	A1:1
f28r.3	f28r	f28	H|A	6	7	chotchy	0.833333333333	0.5	0.833333333333	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f28r.3	f28r	f28	H|A	7	7	tchodar	1	0.5	1	0	Q2 K1 A1 B1 A3 C1	6	C1	1	0	1	1	NONE
f28r.4	f28r	f28	H|A	1	8	choty	0	0.5	0	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f28r.4	f28r	f28	H|A	2	8	chtol	0.142857142857	0.5	0.142857142857	0	K1 Q2 A1 B2	4	B2	0	0	1	1	K1:1
f28r.4	f28r	f28	H|A	3	8	otol	0.285714285714	0.5	0.285714285714	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f28r.4	f28r	f28	H|A	4	8	chotchy	0.428571428571	0.5	0.428571428571	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f28r.4	f28r	f28	H|A	6	8	otol	0.714285714286	0.5	0.714285714286	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f28r.4	f28r	f28	H|A	8	8	qoty	1	0.5	1	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f28r.7	f28r	f28	H|A	2	8	otor	0.142857142857	0	0.25	0	A1 Q2 A1 C1	4	C1	0	1	1	1	A1:1
f28r.7	f28r	f28	H|A	5	8	otoldy	0.571428571429	0	1	0	A1 Q2 A1 B2 B1 A2	6	A2	0	1	1	1	A1:1
f28r.8	f28r	f28	H|A	1	8	oschotshl	0	0.5	0	0	A1 C2 K1 A1 Q2 L1 B2	7	B2	0	1	1	1	A1:1
f28r.8	f28r	f28	H|A	8	8	otaiin	1	0.5	1	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f28r.9	f28r	f28	H|A	1	4	ytchol	0	0.5	0	0	A2 Q2 K1 A1 B2	5	B2	0	0	1	1	A2:1
f28r.9	f28r	f28	H|A	3	4	yteol	0.666666666667	0.5	0.666666666667	0	A2 Q2 J1 A1 B2	5	B2	0	0	1	1	A2:1
f28v.4	f28v	f28	H|A	1	10	tshoiin	0	0.5	0	0	Q2 L1 A1 G1	4	G1	1	0	1	1	NONE
f28v.4	f28v	f28	H|A	5	10	chty	0.444444444444	0.5	0.444444444444	0	K1 Q2 A2	3	A2	0	0	1	0	K1:1
f28v.4	f28v	f28	H|A	6	10	qotol	0.555555555556	0.5	0.555555555556	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f28v.4	f28v	f28	H|A	10	10	qoty	1	0.5	1	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f28v.5	f28v	f28	H|A	1	8	otol	0	0.5	0	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
