locus	page	physical_folio	register	group_index	group_count	token	residual_host	field_index	field_count	position_in_field	field_length	normalized_field_index	normalized_within_field_position	field_start	after_dy
f113v.13	f113v	f113	S|B	5	12	shedy	e	1	4	5	5	0	1	0	0
f113v.13	f113v	f113	S|B	8	12	qotor	otor	4	4	1	5	1	0	1	1
f113v.24	f113v	f113	S|B	4	4	cheos	os	1	1	4	4	0.5	1	0	0
f113v.25	f113v	f113	S|B	9	12	ol	ol	2	3	6	8	0.5	0.714285714286	0	0
f113v.25	f113v	f113	S|B	12	12	qotam	otam	3	3	1	1	1	0.5	1	1
f113v.26	f113v	f113	S|B	4	13	qoteeol	oteeol	1	2	4	12	0	0.272727272727	0	0
f113v.26	f113v	f113	S|B	7	13	otchey	otchey	1	2	7	12	0	0.545454545455	0	0
f113v.26	f113v	f113	S|B	8	13	otaiin	otaiin	1	2	8	12	0	0.636363636364	0	0
f113v.26	f113v	f113	S|B	10	13	otaiin	otaiin	1	2	10	12	0	0.818181818182	0	0
f113v.38	f113v	f113	S|B	6	10	sheedy	ee	2	3	2	2	0.5	1	0	0
f113v.38	f113v	f113	S|B	7	10	oteey	oteey	3	3	1	4	1	0	1	1
f113v.44	f113v	f113	S|B	1	6	daiin	aiin	1	1	1	6	0.5	0	1	0
f113v.44	f113v	f113	S|B	3	6	otain	otain	1	1	3	6	0.5	0.4	0	0
f113v.44	f113v	f113	S|B	5	6	otaiin	otaiin	1	1	5	6	0.5	0.8	0	0
f113v.49	f113v	f113	S|B	2	10	teeo	eeo	1	2	2	3	0	0.5	0	0
f113v.49	f113v	f113	S|B	3	10	oteedy	otee	1	2	3	3	0	1	0	0
f113v.49	f113v	f113	S|B	5	10	otaiin	otaiin	2	2	2	7	1	0.166666666667	0	0
f113v.49	f113v	f113	S|B	6	10	olaiin	olaiin	2	2	3	7	1	0.333333333333	0	0
f113v.7	f113v	f113	S|B	4	12	oteedy	otee	3	5	1	1	0.5	0.5	1	1
f113v.7	f113v	f113	S|B	8	12	qotaiin	otaiin	5	5	1	5	1	0	1	1
f113v.8	f113v	f113	S|B	6	11	odal	odal	2	3	5	7	0.5	0.666666666667	0	0
f113v.8	f113v	f113	S|B	9	11	otor	otor	3	3	1	3	1	0	1	1
f113v.9	f113v	f113	S|B	1	7	dair	air	1	1	1	7	0.5	0	1	0
f114r.13	f114r	f114	S|B	2	3	daiin	aiin	2	2	1	2	1	0	1	1
f114r.14	f114r	f114	S|B	5	11	ol	ol	2	4	2	3	0.333333333333	0.5	0	0
f114r.15	f114r	f114	S|B	1	14	qoedy	oe	1	4	1	1	0	0.5	1	0
f114r.15	f114r	f114	S|B	2	14	otair	otair	2	4	1	7	0.333333333333	0	1	1
f114r.15	f114r	f114	S|B	6	14	y	y	2	4	5	7	0.333333333333	0.666666666667	0	0
f114r.15	f114r	f114	S|B	8	14	oeedy	oee	2	4	7	7	0.333333333333	1	0	0
f114r.15	f114r	f114	S|B	11	14	y	y	4	4	2	5	1	0.25	0	0
f114r.18	f114r	f114	S|B	3	7	y	y	1	2	3	5	0	0.5	0	0
f114r.18	f114r	f114	S|B	5	7	qoeeody	oeeo	1	2	5	5	0	1	0	0
f114r.19	f114r	f114	S|B	4	12	dchedy	che	3	5	1	1	0.5	0.5	1	1
f114r.19	f114r	f114	S|B	5	12	dol	ol	4	5	1	2	0.75	0	1	1
f114r.19	f114r	f114	S|B	7	12	daiin	aiin	5	5	1	6	1	0	1	1
f114r.19	f114r	f114	S|B	12	12	oty	oty	5	5	6	6	1	1	0	0
f114r.20	f114r	f114	S|B	1	13	sair	air	1	6	1	3	0	0	1	0
f114r.20	f114r	f114	S|B	7	13	oteedy	otee	4	6	2	2	0.6	1	0	0
f114r.20	f114r	f114	S|B	9	13	aiin	aiin	5	6	2	4	0.8	0.333333333333	0	0
f114r.20	f114r	f114	S|B	11	13	otedy	ote	5	6	4	4	0.8	1	0	0
f114r.27	f114r	f114	S|B	2	7	daiin	aiin	1	2	2	3	0	0.5	0	0
f114r.27	f114r	f114	S|B	3	7	sheedy	ee	1	2	3	3	0	1	0	0
f114r.27	f114r	f114	S|B	6	7	chodal	odal	2	2	3	4	1	0.666666666667	0	0
f114r.32	f114r	f114	S|B	1	10	tcheodaiin	cheodaiin	1	1	1	10	0.5	0	1	0
f114r.32	f114r	f114	S|B	2	10	chaiin	aiin	1	1	2	10	0.5	0.111111111111	0	0
f114r.32	f114r	f114	S|B	4	10	otaiin	otaiin	1	1	4	10	0.5	0.333333333333	0	0
f114r.32	f114r	f114	S|B	6	10	otchedain	otchedain	1	1	6	10	0.5	0.555555555556	0	0
f114r.32	f114r	f114	S|B	7	10	qotcho	otcho	1	1	7	10	0.5	0.666666666667	0	0
f114r.32	f114r	f114	S|B	9	10	dair	air	1	1	9	10	0.5	0.888888888889	0	0
f114r.37	f114r	f114	S|B	2	13	or	or	1	2	2	4	0	0.333333333333	0	0
f114r.37	f114r	f114	S|B	3	13	aiin	aiin	1	2	3	4	0	0.666666666667	0	0
f114r.37	f114r	f114	S|B	4	13	otshedy	otshe	1	2	4	4	0	1	0	0
f114r.37	f114r	f114	S|B	8	13	ol	ol	2	2	4	9	1	0.375	0	0
f114r.37	f114r	f114	S|B	10	13	chees	es	2	2	6	9	1	0.625	0	0
f114r.37	f114r	f114	S|B	11	13	air	air	2	2	7	9	1	0.75	0	0
f114r.37	f114r	f114	S|B	12	13	qotaiin	otaiin	2	2	8	9	1	0.875	0	0
f114r.4	f114r	f114	S|B	8	10	shedy	e	3	4	5	5	0.666666666667	1	0	0
f114r.40	f114r	f114	S|B	3	10	qoedaiin	oedaiin	2	5	2	3	0.25	0.5	0	0
f114r.40	f114r	f114	S|B	5	10	teedy	ee	3	5	1	1	0.5	0.5	1	1
f114r.40	f114r	f114	S|B	6	10	qoteeedy	oteee	4	5	1	1	0.75	0.5	1	1
f114r.40	f114r	f114	S|B	8	10	otees	otees	5	5	2	4	1	0.333333333333	0	0
f114r.40	f114r	f114	S|B	9	10	chos	os	5	5	3	4	1	0.666666666667	0	0
f114r.45	f114r	f114	S|B	1	7	dain	ain	1	1	1	7	0.5	0	1	0
f114r.45	f114r	f114	S|B	4	7	otain	otain	1	1	4	7	0.5	0.5	0	0
f114r.7	f114r	f114	S|B	1	8	cheol	ol	1	3	1	2	0	0	1	0
f114r.7	f114r	f114	S|B	2	8	dchedy	che	1	3	2	2	0	1	0	0
f114r.7	f114r	f114	S|B	4	8	aiin	aiin	2	3	2	3	0.5	0.5	0	0
f114r.7	f114r	f114	S|B	8	8	chain	ain	3	3	3	3	1	1	0	0
f114v.1	f114v	f114	S|B	6	10	dchedy	che	1	4	6	6	0	1	0	0
f114v.1	f114v	f114	S|B	10	10	daiin	aiin	4	4	2	2	1	1	0	0
f114v.11	f114v	f114	S|B	1	10	tchedy	che	1	3	1	1	0	0.5	1	0
f114v.11	f114v	f114	S|B	2	10	qotaiin	otaiin	2	3	1	3	0.5	0	1	1
f114v.11	f114v	f114	S|B	4	10	qotedy	ote	2	3	3	3	0.5	1	0	0
f114v.11	f114v	f114	S|B	5	10	tedaiin	edaiin	3	3	1	6	1	0	1	1
f114v.11	f114v	f114	S|B	10	10	otam	otam	3	3	6	6	1	1	0	0
f114v.15	f114v	f114	S|B	1	11	ochedain	ochedain	1	4	1	7	0	0	1	0
f114v.15	f114v	f114	S|B	4	11	chaiin	aiin	1	4	4	7	0	0.5	0	0
f114v.15	f114v	f114	S|B	7	11	cheedy	e	1	4	7	7	0	1	0	0
f114v.15	f114v	f114	S|B	9	11	cheol	ol	3	4	1	2	0.666666666667	0	1	1
f114v.15	f114v	f114	S|B	11	11	ldy	l	4	4	1	1	1	0.5	1	1
f114v.16	f114v	f114	S|B	3	12	chey	y	2	2	2	11	1	0.1	0	0
f114v.16	f114v	f114	S|B	4	12	ol	ol	2	2	3	11	1	0.2	0	0
f114v.16	f114v	f114	S|B	5	12	aiin	aiin	2	2	4	11	1	0.3	0	0
f114v.16	f114v	f114	S|B	8	12	chdal	dal	2	2	7	11	1	0.6	0	0
f114v.16	f114v	f114	S|B	11	12	chol	ol	2	2	10	11	1	0.9	0	0
f114v.16	f114v	f114	S|B	12	12	dam	am	2	2	11	11	1	1	0	0
f114v.2	f114v	f114	S|B	5	11	chedal	dal	3	4	2	6	0.666666666667	0.2	0	0
f114v.2	f114v	f114	S|B	6	11	otain	otain	3	4	3	6	0.666666666667	0.4	0	0
f114v.2	f114v	f114	S|B	9	11	shedy	e	3	4	6	6	0.666666666667	1	0	0
f114v.2	f114v	f114	S|B	11	11	dl	l	4	4	2	2	1	1	0	0
f114v.20	f114v	f114	S|B	2	10	qotchody	otcho	1	4	2	2	0	1	0	0
f114v.20	f114v	f114	S|B	4	10	shedy	e	2	4	2	2	0.333333333333	1	0	0
f114v.20	f114v	f114	S|B	6	10	daiin	aiin	4	4	1	5	1	0	1	1
f114v.21	f114v	f114	S|B	1	10	dair	air	1	3	1	5	0	0	1	0
f114v.21	f114v	f114	S|B	3	10	chy	y	1	3	3	5	0	0.5	0	0
f114v.21	f114v	f114	S|B	6	10	otcheodaiin	otcheodaiin	2	3	1	2	0.5	0	1	1
f114v.21	f114v	f114	S|B	9	10	dain	ain	3	3	2	3	1	0.5	0	0
f114v.22	f114v	f114	S|B	4	8	qotchey	otchey	1	2	4	6	0	0.6	0	0
f114v.28	f114v	f114	S|B	1	7	tchedy	che	1	2	1	1	0	0.5	1	0
f114v.28	f114v	f114	S|B	4	7	chees	es	2	2	3	6	1	0.4	0	0
f114v.28	f114v	f114	S|B	6	7	aiin	aiin	2	2	5	6	1	0.8	0	0
f114v.31	f114v	f114	S|B	1	9	olaiin	olaiin	1	3	1	3	0	0	1	0
f114v.31	f114v	f114	S|B	3	9	otcheody	otcheo	1	3	3	3	0	1	0	0
f114v.31	f114v	f114	S|B	7	9	otaiin	otaiin	3	3	3	5	1	0.5	0	0
f114v.5	f114v	f114	S|B	5	5	shedy	e	2	2	3	3	1	1	0	0
f114v.6	f114v	f114	S|B	4	10	qotchedy	otche	2	5	1	1	0.25	0.5	1	1
f114v.6	f114v	f114	S|B	5	10	qotaiin	otaiin	3	5	1	2	0.5	0	1	1
f114v.6	f114v	f114	S|B	7	10	shedy	e	4	5	1	1	0.75	0.5	1	1
f114v.8	f114v	f114	S|B	2	9	qoteedy	otee	2	5	1	1	0.25	0.5	1	1
f114v.8	f114v	f114	S|B	7	9	qoeedy	oee	4	5	2	2	0.75	1	0	0
f114v.8	f114v	f114	S|B	9	9	qotaiin	otaiin	5	5	2	2	1	1	0	0
f114v.9	f114v	f114	S|B	1	11	soes	oes	1	3	1	6	0	0	1	0
f114v.9	f114v	f114	S|B	2	11	oeeos	oeeos	1	3	2	6	0	0.2	0	0
f114v.9	f114v	f114	S|B	3	11	aiin	aiin	1	3	3	6	0	0.4	0	0
f114v.9	f114v	f114	S|B	6	11	qotcheedy	otchee	1	3	6	6	0	1	0	0
f114v.9	f114v	f114	S|B	9	11	sheedy	ee	2	3	3	3	0.5	1	0	0
f115r.10	f115r	f115	S|B	1	10	tchedy	che	1	6	1	1	0	0.5	1	0
f115r.10	f115r	f115	S|B	7	10	dair	air	4	6	3	4	0.6	0.666666666667	0	0
f115r.10	f115r	f115	S|B	8	10	qotchedy	otche	4	6	4	4	0.6	1	0	0
f115r.10	f115r	f115	S|B	9	10	qotcheedy	otchee	5	6	1	1	0.8	0.5	1	1
f115r.17	f115r	f115	S|B	1	11	qol	ol	1	2	1	7	0	0	1	0
f115r.17	f115r	f115	S|B	3	11	qotchy	otchy	1	2	3	7	0	0.333333333333	0	0
f115r.17	f115r	f115	S|B	4	11	daiin	aiin	1	2	4	7	0	0.5	0	0
f115r.17	f115r	f115	S|B	5	11	daiin	aiin	1	2	5	7	0	0.666666666667	0	0
f115r.17	f115r	f115	S|B	8	11	qotaiin	otaiin	2	2	1	4	1	0	1	1
f115r.17	f115r	f115	S|B	9	11	chol	ol	2	2	2	4	1	0.333333333333	0	0
f115r.19	f115r	f115	S|B	3	10	qotchedy	otche	1	7	3	3	0	1	0	0
f115r.19	f115r	f115	S|B	6	10	chol	ol	4	7	1	2	0.5	0	1	1
f115r.19	f115r	f115	S|B	8	10	qotchedy	otche	5	7	1	1	0.666666666667	0.5	1	1
f115r.25	f115r	f115	S|B	1	7	y	y	1	3	1	4	0	0	1	0
f115r.25	f115r	f115	S|B	4	7	qotchedy	otche	1	3	4	4	0	1	0	0
f115r.28	f115r	f115	S|B	2	7	chos	os	1	2	2	5	0	0.25	0	0
f115r.28	f115r	f115	S|B	4	7	saiin	aiin	1	2	4	5	0	0.75	0	0
f115r.4	f115r	f115	S|B	1	11	dchedain	chedain	1	4	1	2	0	0	1	0
f115r.4	f115r	f115	S|B	4	11	chor	or	3	4	1	7	0.666666666667	0	1	1
f115r.4	f115r	f115	S|B	5	11	chey	y	3	4	2	7	0.666666666667	0.166666666667	0	0
f115r.4	f115r	f115	S|B	10	11	qoteedy	otee	3	4	7	7	0.666666666667	1	0	0
f115r.40	f115r	f115	S|B	6	10	sheedy	ee	3	4	2	2	0.666666666667	1	0	0
f115r.40	f115r	f115	S|B	8	10	aiir	aiir	4	4	2	4	1	0.333333333333	0	0
f115r.45	f115r	f115	S|B	1	5	y	y	1	4	1	2	0	0	1	0
f115r.45	f115r	f115	S|B	2	5	dchedy	che	1	4	2	2	0	1	0	0
f115r.5	f115r	f115	S|B	6	11	qoteedy	otee	2	5	5	5	0.25	1	0	0
f115r.5	f115r	f115	S|B	10	11	qotchedy	otche	4	5	3	3	0.75	1	0	0
f115v.10	f115v	f115	S|B	1	7	saiin	aiin	1	3	1	3	0	0	1	0
f115v.10	f115v	f115	S|B	6	7	oteeo	oteeo	3	3	1	2	1	0	1	1
f115v.13	f115v	f115	S|B	4	11	tcheody	cheo	2	4	3	3	0.333333333333	1	0	0
f115v.13	f115v	f115	S|B	7	11	tol	ol	4	4	1	5	1	0	1	1
f115v.20	f115v	f115	S|B	2	8	qoteey	oteey	1	1	2	8	0.5	0.142857142857	0	0
f115v.20	f115v	f115	S|B	8	8	otchedy	otche	1	1	8	8	0.5	1	0	0
f115v.21	f115v	f115	S|B	1	10	tshedy	she	1	6	1	1	0	0.5	1	0
f115v.21	f115v	f115	S|B	6	10	eees	eees	4	6	3	5	0.6	0.5	0	0
f115v.21	f115v	f115	S|B	7	10	aiin	aiin	4	6	4	5	0.6	0.75	0	0
f115v.23	f115v	f115	S|B	4	6	otedy	ote	1	2	4	4	0	1	0	0
f115v.26	f115v	f115	S|B	1	11	dcheedy	chee	1	5	1	1	0	0.5	1	0
f115v.26	f115v	f115	S|B	7	11	dol	ol	4	5	1	3	0.75	0	1	1
f115v.30	f115v	f115	S|B	2	8	ol	ol	1	2	2	4	0	0.333333333333	0	0
f115v.33	f115v	f115	S|B	2	5	qotchy	otchy	1	1	2	5	0.5	0.25	0	0
f115v.33	f115v	f115	S|B	4	5	chdal	dal	1	1	4	5	0.5	0.75	0	0
f115v.37	f115v	f115	S|B	2	8	shor	or	1	2	2	6	0	0.2	0	0
f115v.39	f115v	f115	S|B	2	9	chain	ain	1	3	2	3	0	0.5	0	0
f115v.6	f115v	f115	S|B	5	10	qotain	otain	2	3	4	7	0.5	0.5	0	0
f115v.7	f115v	f115	S|B	1	10	dchedy	che	1	5	1	1	0	0.5	1	0
f115v.7	f115v	f115	S|B	2	10	tedy	e	2	5	1	1	0.25	0.5	1	1
f115v.7	f115v	f115	S|B	5	10	shedy	e	3	5	3	3	0.5	1	0	0
f115v.7	f115v	f115	S|B	7	10	air	air	4	5	2	4	0.75	0.333333333333	0	0
f115v.7	f115v	f115	S|B	8	10	cheoor	oor	4	5	3	4	0.75	0.666666666667	0	0
f115v.7	f115v	f115	S|B	10	10	chotam	otam	5	5	1	1	1	0.5	1	1
f115v.9	f115v	f115	S|B	3	10	chotain	otain	1	3	3	4	0	0.666666666667	0	0
f115v.9	f115v	f115	S|B	5	10	qotchy	otchy	2	3	1	2	0.5	0	1	1
f115v.9	f115v	f115	S|B	7	10	qotain	otain	3	3	1	4	1	0	1	1
f116r.17	f116r	f116	S|B	1	8	dain	ain	1	1	1	8	0.5	0	1	0
f116r.17	f116r	f116	S|B	2	8	chey	y	1	1	2	8	0.5	0.142857142857	0	0
f116r.17	f116r	f116	S|B	7	8	qol	ol	1	1	7	8	0.5	0.857142857143	0	0
f116r.22	f116r	f116	S|B	1	12	dol	ol	1	2	1	2	0	0	1	0
f116r.22	f116r	f116	S|B	2	12	shedy	e	1	2	2	2	0	1	0	0
f116r.22	f116r	f116	S|B	9	12	oteey	oteey	2	2	7	10	1	0.666666666667	0	0
f116r.3	f116r	f116	S|B	1	9	dain	ain	1	2	1	5	0	0	1	0
f116r.3	f116r	f116	S|B	2	9	chl	l	1	2	2	5	0	0.25	0	0
f116r.3	f116r	f116	S|B	6	9	oteor	oteor	2	2	1	4	1	0	1	1
f116r.42	f116r	f116	S|B	7	10	shedy	e	1	2	7	7	0	1	0	0
f116r.42	f116r	f116	S|B	10	10	cham	am	2	2	3	3	1	1	0	0
f116r.8	f116r	f116	S|B	8	10	otedy	ote	3	5	2	2	0.5	1	0	0
f116r.8	f116r	f116	S|B	9	10	ldy	l	4	5	1	1	0.75	0.5	1	1
f11r.1	f11r	f11	H|A	7	8	tchody	cho	1	2	7	7	0	1	0	0
f11r.4	f11r	f11	H|A	1	5	dchol	chol	1	1	1	5	0.5	0	1	0
f11r.4	f11r	f11	H|A	2	5	chy	y	1	1	2	5	0.5	0.25	0	0
f11r.4	f11r	f11	H|A	4	5	dy	y	1	1	4	5	0.5	0.75	0	0
f11r.4	f11r	f11	H|A	5	5	daiin	aiin	1	1	5	5	0.5	1	0	0
f11r.7	f11r	f11	H|A	1	4	qotchy	otchy	1	1	1	4	0.5	0	1	0
f11r.7	f11r	f11	H|A	4	4	dy	y	1	1	4	4	0.5	1	0	0
f11v.1	f11v	f11	H|A	3	8	shordy	or	2	3	2	2	0.5	1	0	0
f11v.1	f11v	f11	H|A	4	8	qoty	oty	3	3	1	5	1	0	1	1
f11v.1	f11v	f11	H|A	5	8	shol	ol	3	3	2	5	1	0.25	0	0
f11v.1	f11v	f11	H|A	8	8	y	y	3	3	5	5	1	1	0	0
f13r.10	f13r	f13	H|A	1	3	sotchy	otchy	1	1	1	3	0.5	0	1	0
f13r.4	f13r	f13	H|A	3	3	otchor	otchor	1	1	3	3	0.5	1	0	0
f13v.1	f13v	f13	H|A	3	7	otchy	otchy	1	1	3	7	0.5	0.333333333333	0	0
f13v.1	f13v	f13	H|A	6	7	otchy	otchy	1	1	6	7	0.5	0.833333333333	0	0
f13v.2	f13v	f13	H|A	3	6	chodal	odal	1	1	3	6	0.5	0.4	0	0
f13v.2	f13v	f13	H|A	4	6	otchol	otchol	1	1	4	6	0.5	0.6	0	0
f13v.2	f13v	f13	H|A	6	6	choty	oty	1	1	6	6	0.5	1	0	0
f13v.3	f13v	f13	H|A	3	5	chy	y	1	1	3	5	0.5	0.5	0	0
f13v.3	f13v	f13	H|A	4	5	otchy	otchy	1	1	4	5	0.5	0.75	0	0
f13v.5	f13v	f13	H|A	2	2	daiin	aiin	1	1	2	2	0.5	1	0	0
f14r.13	f14r	f14	H|A	2	5	chy	y	1	1	2	5	0.5	0.25	0	0
f14r.3	f14r	f14	H|A	4	5	daiin	aiin	1	1	4	5	0.5	0.75	0	0
f14r.6	f14r	f14	H|A	4	5	choor	oor	1	1	4	5	0.5	0.75	0	0
f14r.7	f14r	f14	H|A	1	3	otcho	otcho	1	1	1	3	0.5	0	1	0
f14r.7	f14r	f14	H|A	2	3	dain	ain	1	1	2	3	0.5	0.5	0	0
f14v.1	f14v	f14	H|A	4	8	dy	y	1	1	4	8	0.5	0.428571428571	0	0
f14v.1	f14v	f14	H|A	6	8	daiin	aiin	1	1	6	8	0.5	0.714285714286	0	0
f14v.5	f14v	f14	H|A	2	8	daiin	aiin	1	1	2	8	0.5	0.142857142857	0	0
f14v.5	f14v	f14	H|A	5	8	qotchy	otchy	1	1	5	8	0.5	0.571428571429	0	0
f14v.5	f14v	f14	H|A	6	8	daiin	aiin	1	1	6	8	0.5	0.714285714286	0	0
f14v.5	f14v	f14	H|A	8	8	oty	oty	1	1	8	8	0.5	1	0	0
f14v.8	f14v	f14	H|A	2	7	daiin	aiin	1	2	2	3	0	0.5	0	0
f14v.8	f14v	f14	H|A	4	7	daiin	aiin	2	2	1	4	1	0	1	1
f14v.8	f14v	f14	H|A	5	7	dol	ol	2	2	2	4	1	0.333333333333	0	0
f14v.8	f14v	f14	H|A	6	7	dair	air	2	2	3	4	1	0.666666666667	0	0
f14v.8	f14v	f14	H|A	7	7	dam	am	2	2	4	4	1	1	0	0
f15r.1	f15r	f15	H|A	1	7	tshor	shor	1	1	1	7	0.5	0	1	0
f15r.1	f15r	f15	H|A	4	7	shy	y	1	1	4	7	0.5	0.5	0	0
f15r.1	f15r	f15	H|A	7	7	daiin	aiin	1	1	7	7	0.5	1	0	0
f15r.11	f15r	f15	H|A	2	6	otaiin	otaiin	1	1	2	6	0.5	0.2	0	0
f15r.11	f15r	f15	H|A	3	6	chl	l	1	1	3	6	0.5	0.4	0	0
f15r.11	f15r	f15	H|A	4	6	sy	y	1	1	4	6	0.5	0.6	0	0
f15r.11	f15r	f15	H|A	5	6	chor	or	1	1	5	6	0.5	0.8	0	0
f15r.12	f15r	f15	H|A	1	6	qotor	otor	1	1	1	6	0.5	0	1	0
f15r.12	f15r	f15	H|A	2	6	shor	or	1	1	2	6	0.5	0.2	0	0
f15r.12	f15r	f15	H|A	3	6	tcheor	cheor	1	1	3	6	0.5	0.4	0	0
f15r.12	f15r	f15	H|A	4	6	chy	y	1	1	4	6	0.5	0.6	0	0
f15r.13	f15r	f15	H|A	2	8	dor	or	1	1	2	8	0.5	0.142857142857	0	0
f15r.13	f15r	f15	H|A	3	8	sheey	eey	1	1	3	8	0.5	0.285714285714	0	0
f15r.13	f15r	f15	H|A	5	8	dain	ain	1	1	5	8	0.5	0.571428571429	0	0
f15r.13	f15r	f15	H|A	7	8	shor	or	1	1	7	8	0.5	0.857142857143	0	0
f15r.13	f15r	f15	H|A	8	8	shoty	oty	1	1	8	8	0.5	1	0	0
f15r.14	f15r	f15	H|A	1	8	otcho	otcho	1	1	1	8	0.5	0	1	0
f15r.14	f15r	f15	H|A	3	8	chol	ol	1	1	3	8	0.5	0.285714285714	0	0
f15r.14	f15r	f15	H|A	4	8	daiin	aiin	1	1	4	8	0.5	0.428571428571	0	0
f15r.14	f15r	f15	H|A	7	8	dor	or	1	1	7	8	0.5	0.857142857143	0	0
f15r.2	f15r	f15	H|A	1	6	otchor	otchor	1	1	1	6	0.5	0	1	0
f15r.2	f15r	f15	H|A	5	6	shy	y	1	1	5	6	0.5	0.8	0	0
f15r.4	f15r	f15	H|A	3	6	chl	l	1	1	3	6	0.5	0.4	0	0
f15r.4	f15r	f15	H|A	4	6	sol	ol	1	1	4	6	0.5	0.6	0	0
f15r.5	f15r	f15	H|A	1	7	qotchy	otchy	1	1	1	7	0.5	0	1	0
f15r.5	f15r	f15	H|A	3	7	shor	or	1	1	3	7	0.5	0.333333333333	0	0
f15r.5	f15r	f15	H|A	5	7	daiin	aiin	1	1	5	7	0.5	0.666666666667	0	0
f15r.5	f15r	f15	H|A	7	7	dy	y	1	1	7	7	0.5	1	0	0
f15r.7	f15r	f15	H|A	1	5	daiin	aiin	1	1	1	5	0.5	0	1	0
f15v.10	f15v	f15	H|A	1	5	sor	or	1	1	1	5	0.5	0	1	0
f15v.10	f15v	f15	H|A	2	5	chor	or	1	1	2	5	0.5	0.25	0	0
f15v.12	f15v	f15	H|A	1	4	daiin	aiin	1	1	1	4	0.5	0	1	0
f15v.12	f15v	f15	H|A	3	4	chol	ol	1	1	3	4	0.5	0.666666666667	0	0
f15v.12	f15v	f15	H|A	4	4	chor	or	1	1	4	4	0.5	1	0	0
f15v.3	f15v	f15	H|A	2	5	daiin	aiin	1	1	2	5	0.5	0.25	0	0
f15v.4	f15v	f15	H|A	3	5	shol	ol	1	1	3	5	0.5	0.5	0	0
f15v.4	f15v	f15	H|A	5	5	qotchod	otchod	1	1	5	5	0.5	1	0	0
f15v.6	f15v	f15	H|A	1	6	qotchey	otchey	1	1	1	6	0.5	0	1	0
f15v.6	f15v	f15	H|A	2	6	choty	oty	1	1	2	6	0.5	0.2	0	0
f15v.6	f15v	f15	H|A	4	6	otchy	otchy	1	1	4	6	0.5	0.6	0	0
f15v.6	f15v	f15	H|A	6	6	aiin	aiin	1	1	6	6	0.5	1	0	0
f15v.8	f15v	f15	H|A	2	7	chor	or	1	1	2	7	0.5	0.166666666667	0	0
f15v.8	f15v	f15	H|A	3	7	ol	ol	1	1	3	7	0.5	0.333333333333	0	0
f15v.8	f15v	f15	H|A	5	7	oty	oty	1	1	5	7	0.5	0.666666666667	0	0
f15v.8	f15v	f15	H|A	6	7	shol	ol	1	1	6	7	0.5	0.833333333333	0	0
f15v.8	f15v	f15	H|A	7	7	daiin	aiin	1	1	7	7	0.5	1	0	0
f16r.1	f16r	f16	H|A	5	10	dor	or	2	2	4	9	1	0.375	0	0
f16r.1	f16r	f16	H|A	7	10	daiin	aiin	2	2	6	9	1	0.625	0	0
f16r.1	f16r	f16	H|A	8	10	dy	y	2	2	7	9	1	0.75	0	0
f16r.1	f16r	f16	H|A	9	10	chor	or	2	2	8	9	1	0.875	0	0
f16r.8	f16r	f16	H|A	1	6	shotchy	otchy	1	2	1	4	0	0	1	0
f16r.8	f16r	f16	H|A	6	6	daiin	aiin	2	2	2	2	1	1	0	0
f16r.9	f16r	f16	H|A	1	2	saiin	aiin	1	1	1	2	0.5	0	1	0
f16v.11	f16v	f16	H|A	3	3	saiin	aiin	1	1	3	3	0.5	1	0	0
f16v.12	f16v	f16	H|A	1	4	daiin	aiin	1	1	1	4	0.5	0	1	0
f16v.12	f16v	f16	H|A	3	4	otor	otor	1	1	3	4	0.5	0.666666666667	0	0
f16v.2	f16v	f16	H|A	2	6	y	y	1	1	2	6	0.5	0.2	0	0
f16v.4	f16v	f16	H|A	1	5	dchol	chol	1	2	1	2	0	0	1	0
f16v.5	f16v	f16	H|A	3	6	chor	or	1	1	3	6	0.5	0.4	0	0
f16v.5	f16v	f16	H|A	4	6	chol	ol	1	1	4	6	0.5	0.6	0	0
f16v.7	f16v	f16	H|A	3	5	qotchy	otchy	1	1	3	5	0.5	0.5	0	0
f16v.7	f16v	f16	H|A	5	5	sy	y	1	1	5	5	0.5	1	0	0
f16v.9	f16v	f16	H|A	1	8	dshy	shy	1	1	1	8	0.5	0	1	0
f16v.9	f16v	f16	H|A	4	8	chol	ol	1	1	4	8	0.5	0.428571428571	0	0
f16v.9	f16v	f16	H|A	5	8	chor	or	1	1	5	8	0.5	0.571428571429	0	0
f16v.9	f16v	f16	H|A	7	8	ty	y	1	1	7	8	0.5	0.857142857143	0	0
f17r.11	f17r	f17	H|A	1	5	otchol	otchol	1	1	1	5	0.5	0	1	0
f17r.11	f17r	f17	H|A	4	5	chol	ol	1	1	4	5	0.5	0.75	0	0
f17r.5	f17r	f17	H|A	3	9	chor	or	1	2	3	6	0	0.4	0	0
f17r.5	f17r	f17	H|A	4	9	shor	or	1	2	4	6	0	0.6	0	0
f17r.5	f17r	f17	H|A	7	9	dair	air	2	2	1	3	1	0	1	1
f17r.8	f17r	f17	H|A	3	4	schar	char	1	1	3	4	0.5	0.666666666667	0	0
f17v.11	f17v	f17	H|A	4	4	chol	ol	1	1	4	4	0.5	1	0	0
f17v.21	f17v	f17	H|A	2	7	sheor	eor	1	1	2	7	0.5	0.166666666667	0	0
f17v.21	f17v	f17	H|A	4	7	or	or	1	1	4	7	0.5	0.5	0	0
